"path","bytes","sha256","actual_sha256","actual_bytes","pass"
"evidence/bookmark_guard_stop/evidence/in_memory_postimage_R.json",251,"2fa9d57733a7e4cbe3e99f6523c55fcb1601288f11ff2a725373db1b26f6cc76","2fa9d57733a7e4cbe3e99f6523c55fcb1601288f11ff2a725373db1b26f6cc76",251,TRUE
"evidence/bookmark_guard_stop/evidence/initial_patch_preflight_stop.json",694,"fb8fe73875539ce5de087e9c6e8a875713bfbc0b10e1fde141e83b9466102a63","fb8fe73875539ce5de087e9c6e8a875713bfbc0b10e1fde141e83b9466102a63",694,TRUE
"evidence/bookmark_guard_stop/evidence/preflight_R_session.txt",642,"f7aca043ed64229551b5603e3a0ff9c5be1ac1c1062df26a76582a923dc94c28","f7aca043ed64229551b5603e3a0ff9c5be1ac1c1062df26a76582a923dc94c28",642,TRUE
"evidence/bookmark_guard_stop/evidence/preflight.json",297,"ca78d44cd2fda00ed6cbd177f54767c05483705bee24dff6de79191bff063f3f","ca78d44cd2fda00ed6cbd177f54767c05483705bee24dff6de79191bff063f3f",297,TRUE
"evidence/bookmark_guard_stop/evidence/prior271_preflight.csv",49894,"e82266032203d80d5f276628536c777147aadac1c97d7f35cc1779765d8168d1","e82266032203d80d5f276628536c777147aadac1c97d7f35cc1779765d8168d1",49894,TRUE
"evidence/bookmark_guard_stop/preserved_manifest.csv",1874,"6a448018660eed4ed5aad1b5a1bdb477407293d8ec316413c2942376bb53a5d8","6a448018660eed4ed5aad1b5a1bdb477407293d8ec316413c2942376bb53a5d8",1874,TRUE
"evidence/bookmark_guard_stop/preserved_seal.json",179,"ba09d714df79937da6f4e4546a351543676ac3a1bdf468d62ba3fab6452fa42a","ba09d714df79937da6f4e4546a351543676ac3a1bdf468d62ba3fab6452fa42a",179,TRUE
"evidence/completion_R_session.txt",642,"f7aca043ed64229551b5603e3a0ff9c5be1ac1c1062df26a76582a923dc94c28","f7aca043ed64229551b5603e3a0ff9c5be1ac1c1062df26a76582a923dc94c28",642,TRUE
"evidence/dispatch36_preflight.csv",8733,"15daa99d437571467c14fe72d3c9e92445302e3b3714d15a1105225a2142ea06","15daa99d437571467c14fe72d3c9e92445302e3b3714d15a1105225a2142ea06",8733,TRUE
"evidence/final_full_page_review_summary.json",359,"c2bafcf67479fc522c00c3e572bf427cf84ffdefcda32020241d5edadc7828c0","c2bafcf67479fc522c00c3e572bf427cf84ffdefcda32020241d5edadc7828c0",359,TRUE
"evidence/final_full_page_review.csv",41267,"ff72ffe3a66735d34e67cdebe053af87c4bb0a701d5fbc24938583d094b5e759","ff72ffe3a66735d34e67cdebe053af87c4bb0a701d5fbc24938583d094b5e759",41267,TRUE
"evidence/final_immutability_checks.csv",348,"ccedb5778917e5900ea001e8f81307abc47cd337164abfa58f2442e1ec4670d3","ccedb5778917e5900ea001e8f81307abc47cd337164abfa58f2442e1ec4670d3",348,TRUE
"evidence/final_page_identity_map.csv",13901,"e59d7800c7875b17b2fab03813c0c4d2569bbf376fc22fcd2d994cde5f509c2f","e59d7800c7875b17b2fab03813c0c4d2569bbf376fc22fcd2d994cde5f509c2f",13901,TRUE
"evidence/final_structural_checks.csv",675,"e18bbbcfe17bbdde43dd4dcf8ae19dd8edb18585b0288df6562859a8fc8f33d6","e18bbbcfe17bbdde43dd4dcf8ae19dd8edb18585b0288df6562859a8fc8f33d6",675,TRUE
"evidence/final_structural_summary.json",322,"aaae8f0ce263becdec856962dee5c8adda095af56410b057b048a95d111cbd91","aaae8f0ce263becdec856962dee5c8adda095af56410b057b048a95d111cbd91",322,TRUE
"evidence/final_verification_R_session.txt",687,"c79618683c13dac3ce7cebba50e389a8efd24103f150ae9eefaec9fd6a6b25ba","c79618683c13dac3ce7cebba50e389a8efd24103f150ae9eefaec9fd6a6b25ba",687,TRUE
"evidence/in_memory_postimage_R.json",251,"2fa9d57733a7e4cbe3e99f6523c55fcb1601288f11ff2a725373db1b26f6cc76","2fa9d57733a7e4cbe3e99f6523c55fcb1601288f11ff2a725373db1b26f6cc76",251,TRUE
"evidence/initial_patch_preflight_stop.json",694,"fb8fe73875539ce5de087e9c6e8a875713bfbc0b10e1fde141e83b9466102a63","fb8fe73875539ce5de087e9c6e8a875713bfbc0b10e1fde141e83b9466102a63",694,TRUE
"evidence/member_delta.csv",15484,"80535907d8642bf1df45a74a0e2896cafb65a09527c0afe7fdcad3f57650fdea","80535907d8642bf1df45a74a0e2896cafb65a09527c0afe7fdcad3f57650fdea",15484,TRUE
"evidence/page_index_summary.json",404,"27cdb80c630dc7beb3b78f5557f5313b883ee3d32ca986e9b3da6ca0b8f1d8fe","27cdb80c630dc7beb3b78f5557f5313b883ee3d32ca986e9b3da6ca0b8f1d8fe",404,TRUE
"evidence/patch_proof.json",1308,"26d22f5921d0f7ad49d42b6d7c3e438af610ad1098489ac954313fc84bd878f5","26d22f5921d0f7ad49d42b6d7c3e438af610ad1098489ac954313fc84bd878f5",1308,TRUE
"evidence/pdfinfo.txt",1341,"4fe092980696108beb591d10030d9d56bc7bcc97ad17e9cf0856992b15ccb647","4fe092980696108beb591d10030d9d56bc7bcc97ad17e9cf0856992b15ccb647",1341,TRUE
"evidence/preflight_R_session.txt",642,"f7aca043ed64229551b5603e3a0ff9c5be1ac1c1062df26a76582a923dc94c28","f7aca043ed64229551b5603e3a0ff9c5be1ac1c1062df26a76582a923dc94c28",642,TRUE
"evidence/preflight.json",297,"ca78d44cd2fda00ed6cbd177f54767c05483705bee24dff6de79191bff063f3f","ca78d44cd2fda00ed6cbd177f54767c05483705bee24dff6de79191bff063f3f",297,TRUE
"evidence/prior271_preflight.csv",49894,"e82266032203d80d5f276628536c777147aadac1c97d7f35cc1779765d8168d1","e82266032203d80d5f276628536c777147aadac1c97d7f35cc1779765d8168d1",49894,TRUE
"evidence/recovery33_final_reconciliation.csv",11104,"8fc33b0968a5bafbbde6a240c618c3ab623b28e6274cd9f8afff337d44e9d2a4","8fc33b0968a5bafbbde6a240c618c3ab623b28e6274cd9f8afff337d44e9d2a4",11104,TRUE
"evidence/recovery33_preflight.csv",8421,"ccdfcc6700bb63787a4ef40757ed0eeb83a4726bf085aa1f1d589922f0434ef2","ccdfcc6700bb63787a4ef40757ed0eeb83a4726bf085aa1f1d589922f0434ef2",8421,TRUE
"evidence/render_execution.json",1149,"763f947109373e6568a2cadd4e840a1c82cd32b1aa01614329c41a70f843ac50","763f947109373e6568a2cadd4e840a1c82cd32b1aa01614329c41a70f843ac50",1149,TRUE
"evidence/render.log",1275,"ad8cc2342f43ee725def61c9febf57870ac70f6b47804f32413c6d20b3e7eb5a","ad8cc2342f43ee725def61c9febf57870ac70f6b47804f32413c6d20b3e7eb5a",1275,TRUE
"evidence/selected_paragraph_after.xml",252,"046cac3f3089d05dd76487e1e415e5f088d9ea88aa6df856ca3392ea8492c311","046cac3f3089d05dd76487e1e415e5f088d9ea88aa6df856ca3392ea8492c311",252,TRUE
"evidence/selected_paragraph_before.xml",272,"836b1402a77c1d81fbd0fbdd06992a3f05398a12fc6ab9d110f67035bb295ec8","836b1402a77c1d81fbd0fbdd06992a3f05398a12fc6ab9d110f67035bb295ec8",272,TRUE
"qa/main/Nature_Health_manuscript.pdf",18876748,"32e76cc4d10a37ff1457fdeaa7140d3743be6d8751c3bddbf75d66b3c9da103a","32e76cc4d10a37ff1457fdeaa7140d3743be6d8751c3bddbf75d66b3c9da103a",18876748,TRUE
"qa/main/page-1.png",326587,"3cb9b0495a43fca8dda4aa0333357816049ba48e658ae30b2fa303cf28e6e5e3","3cb9b0495a43fca8dda4aa0333357816049ba48e658ae30b2fa303cf28e6e5e3",326587,TRUE
"qa/main/page-10.png",690925,"389091007fbc674a6a5b9b7919ee7db64599ce07d4f981b25978265f30831682","389091007fbc674a6a5b9b7919ee7db64599ce07d4f981b25978265f30831682",690925,TRUE
"qa/main/page-100.png",183934,"929dd7540da665ea375b971a48c8b2d81ce455494195595cb3b226172b5287b7","929dd7540da665ea375b971a48c8b2d81ce455494195595cb3b226172b5287b7",183934,TRUE
"qa/main/page-101.png",141290,"e4d2940e9116f8c0b4185721f7bc2c8240a5a67b5b3acbd72993a5db7fc8ad6b","e4d2940e9116f8c0b4185721f7bc2c8240a5a67b5b3acbd72993a5db7fc8ad6b",141290,TRUE
"qa/main/page-102.png",86223,"1586371a40cdf49d604e86402c2e46eab572aebea080b32e4eb69ec4478de4b1","1586371a40cdf49d604e86402c2e46eab572aebea080b32e4eb69ec4478de4b1",86223,TRUE
"qa/main/page-11.png",362996,"06dd81a3096092319dc02ca2dec0bd9af2dce39f9c95db5b02611913b3a202d3","06dd81a3096092319dc02ca2dec0bd9af2dce39f9c95db5b02611913b3a202d3",362996,TRUE
"qa/main/page-12.png",35542,"fdf2908490099044788b569411d8864b00aa5845be0b51974c55b9d10f72ea1e","fdf2908490099044788b569411d8864b00aa5845be0b51974c55b9d10f72ea1e",35542,TRUE
"qa/main/page-13.png",438896,"3cfcc06fed2a662a04ba0e20207e0d86548ac3408b4a11a6585774fa78d4b84f","3cfcc06fed2a662a04ba0e20207e0d86548ac3408b4a11a6585774fa78d4b84f",438896,TRUE
"qa/main/page-14.png",294514,"a30a089b1c74985004a8ae6a1ea2205c1efd7464d4fa40c6d0a3d8803a51e2c9","a30a089b1c74985004a8ae6a1ea2205c1efd7464d4fa40c6d0a3d8803a51e2c9",294514,TRUE
"qa/main/page-15.png",863631,"1bd2162f3f8d5ca34dae40df7531d03eff5f01b34876a4d73e843d327134ec03","1bd2162f3f8d5ca34dae40df7531d03eff5f01b34876a4d73e843d327134ec03",863631,TRUE
"qa/main/page-16.png",499031,"2a971a0e6a3bfcc75093a5a90682ad9d47cf73e4838dd1c96dfbec2c27c183c4","2a971a0e6a3bfcc75093a5a90682ad9d47cf73e4838dd1c96dfbec2c27c183c4",499031,TRUE
"qa/main/page-17.png",632881,"18b5a9f763df69d907637e4f2c70325f2c255141a3da798ac33af13751bf0bf3","18b5a9f763df69d907637e4f2c70325f2c255141a3da798ac33af13751bf0bf3",632881,TRUE
"qa/main/page-18.png",830742,"aae688a71206ba3e13ffa444ddb8118891d040a7e8722169e7a7a9753c561db0","aae688a71206ba3e13ffa444ddb8118891d040a7e8722169e7a7a9753c561db0",830742,TRUE
"qa/main/page-19.png",409567,"248c9bc8c12982bf8572b4a37b41c982df80c49c87725a7cfb45b188f7b8fff5","248c9bc8c12982bf8572b4a37b41c982df80c49c87725a7cfb45b188f7b8fff5",409567,TRUE
"qa/main/page-2.png",155863,"74b74e08c2a41ba8a151628fdb8f5b1a027ecd74e15a6abb69de593fe717ae9b","74b74e08c2a41ba8a151628fdb8f5b1a027ecd74e15a6abb69de593fe717ae9b",155863,TRUE
"qa/main/page-20.png",257187,"9ce268ef30e07ee27bf2f1bdcc517986177b2062bf62c0f92c5862acd2ff8a5c","9ce268ef30e07ee27bf2f1bdcc517986177b2062bf62c0f92c5862acd2ff8a5c",257187,TRUE
"qa/main/page-21.png",659084,"9201ec9a083829d63571a536e3b2af615cf258777ef35af2477cef81227d0bce","9201ec9a083829d63571a536e3b2af615cf258777ef35af2477cef81227d0bce",659084,TRUE
"qa/main/page-22.png",409703,"373ae5e99c0d3a50402c9bde3aaae4280c573dd41603c01826053499615d33ea","373ae5e99c0d3a50402c9bde3aaae4280c573dd41603c01826053499615d33ea",409703,TRUE
"qa/main/page-23.png",363582,"2ac57c999d93d96322161074d8a6ac8f206e32def506409dcf877f063a3bbaa2","2ac57c999d93d96322161074d8a6ac8f206e32def506409dcf877f063a3bbaa2",363582,TRUE
"qa/main/page-24.png",27856,"dbeb80078daf7c04e94f970788594643e9091a92239107d78e07767c11fb898a","dbeb80078daf7c04e94f970788594643e9091a92239107d78e07767c11fb898a",27856,TRUE
"qa/main/page-25.png",358988,"de8ba55c6e0254d8fa8749b8981b140599a29e67b6ca087801b28a7e497294e9","de8ba55c6e0254d8fa8749b8981b140599a29e67b6ca087801b28a7e497294e9",358988,TRUE
"qa/main/page-26.png",388092,"8530b5d419d97f38be830652357b38fee4593cdecfed0abafe6e257614f0581d","8530b5d419d97f38be830652357b38fee4593cdecfed0abafe6e257614f0581d",388092,TRUE
"qa/main/page-27.png",381457,"1d0b9c386e7620a52843db84c7eb0d3a0da2c1a6543e5a9faf86897ea9071768","1d0b9c386e7620a52843db84c7eb0d3a0da2c1a6543e5a9faf86897ea9071768",381457,TRUE
"qa/main/page-28.png",122211,"0a62d054c419b578faaafaa3b61530f15166d9e5528283156445a2b09d402734","0a62d054c419b578faaafaa3b61530f15166d9e5528283156445a2b09d402734",122211,TRUE
"qa/main/page-29.png",371634,"34040232a0023307900161eea06bd8adcd0b63af3178afe4a1654803e75cbaef","34040232a0023307900161eea06bd8adcd0b63af3178afe4a1654803e75cbaef",371634,TRUE
"qa/main/page-3.png",374083,"e963bcb9b8ac79ef77bae0627fb9ab6139da3fc95a72ad3ece317afa45a91654","e963bcb9b8ac79ef77bae0627fb9ab6139da3fc95a72ad3ece317afa45a91654",374083,TRUE
"qa/main/page-30.png",390095,"bddc99ecc19bf3a5ff571e789283fe5977bc6e76ec5aa1f2aad6f014edfd183a","bddc99ecc19bf3a5ff571e789283fe5977bc6e76ec5aa1f2aad6f014edfd183a",390095,TRUE
"qa/main/page-31.png",385046,"146fd68efa6e7b4f2416db003f18b3d5e6142c248781690f69936c97e70aa180","146fd68efa6e7b4f2416db003f18b3d5e6142c248781690f69936c97e70aa180",385046,TRUE
"qa/main/page-32.png",374147,"9561f44793e7e176aad25165a97af6b37bc4f434a5844fe1e9369ab91a23580b","9561f44793e7e176aad25165a97af6b37bc4f434a5844fe1e9369ab91a23580b",374147,TRUE
"qa/main/page-33.png",388002,"a55788cd7753ad7e7ceaf68778fdb3206c03bd5b099d3f008ee7b0c8e4feb487","a55788cd7753ad7e7ceaf68778fdb3206c03bd5b099d3f008ee7b0c8e4feb487",388002,TRUE
"qa/main/page-34.png",379617,"8deeb7e3dfb6ef77e827a675decc01a0082fce3ab8fd7ad4b3f9bb60f52d2430","8deeb7e3dfb6ef77e827a675decc01a0082fce3ab8fd7ad4b3f9bb60f52d2430",379617,TRUE
"qa/main/page-35.png",374936,"5411ce36469a352bbdeae9345ec74773908ffdc325bb2ea8aff75b0f2a931fa3","5411ce36469a352bbdeae9345ec74773908ffdc325bb2ea8aff75b0f2a931fa3",374936,TRUE
"qa/main/page-36.png",390642,"c509a895fb178d64ba01da911ccd450dcd124a951eaf00bb54042daff60b1a14","c509a895fb178d64ba01da911ccd450dcd124a951eaf00bb54042daff60b1a14",390642,TRUE
"qa/main/page-37.png",375796,"f794f502afb0a9290acabc32ec7c59c4c024a6aa8732cab11f9737a107388c67","f794f502afb0a9290acabc32ec7c59c4c024a6aa8732cab11f9737a107388c67",375796,TRUE
"qa/main/page-38.png",338148,"5a17b0329f052f2ee73ebef110f9161fa1d5baa453bdecdf2d83cebb5bce6029","5a17b0329f052f2ee73ebef110f9161fa1d5baa453bdecdf2d83cebb5bce6029",338148,TRUE
"qa/main/page-39.png",35050,"ed5d45385c478d337ee735a13386f238b42991b8295d2f517900c3714f283768","ed5d45385c478d337ee735a13386f238b42991b8295d2f517900c3714f283768",35050,TRUE
"qa/main/page-4.png",66330,"b851455dc91ddff01ee033b5734b27939649a0b49d1307426527f14e25819a15","b851455dc91ddff01ee033b5734b27939649a0b49d1307426527f14e25819a15",66330,TRUE
"qa/main/page-40.png",88512,"d506546c269cbc5bb2e042b6e0dc996bc648311160ac279385d95837533005c1","d506546c269cbc5bb2e042b6e0dc996bc648311160ac279385d95837533005c1",88512,TRUE
"qa/main/page-41.png",49852,"fbabfe826f317a933ac2a6ddb5496d95bfcd99a64c7b25303afcd11d2fc814f1","fbabfe826f317a933ac2a6ddb5496d95bfcd99a64c7b25303afcd11d2fc814f1",49852,TRUE
"qa/main/page-42.png",285005,"198e3c23810f5312cf89b59a4bf0c76766a24c80f4a4e55416d5ff1970438080","198e3c23810f5312cf89b59a4bf0c76766a24c80f4a4e55416d5ff1970438080",285005,TRUE
"qa/main/page-43.png",279755,"008d16532f9ac63967e864c84d25a9819c984dc4346d3f12778f23c90f6fff9c","008d16532f9ac63967e864c84d25a9819c984dc4346d3f12778f23c90f6fff9c",279755,TRUE
"qa/main/page-44.png",298253,"4bde73e2fa25d52867914f191d596d9b7232ff3ee58d01e25219a41c93ade473","4bde73e2fa25d52867914f191d596d9b7232ff3ee58d01e25219a41c93ade473",298253,TRUE
"qa/main/page-45.png",290998,"3cf15e95834b211b117f81d04951523745212939d4e03838ba7d0a0a2aab1ec1","3cf15e95834b211b117f81d04951523745212939d4e03838ba7d0a0a2aab1ec1",290998,TRUE
"qa/main/page-46.png",258722,"a5c7d598513069fd657d3df0b6c6fdbda51b68846dd2ac6d13dcd6974cad6156","a5c7d598513069fd657d3df0b6c6fdbda51b68846dd2ac6d13dcd6974cad6156",258722,TRUE
"qa/main/page-47.png",278536,"3a13761e39640e8332978860229c7c2c78e58cf7cb90cefba2e7cc99969dd407","3a13761e39640e8332978860229c7c2c78e58cf7cb90cefba2e7cc99969dd407",278536,TRUE
"qa/main/page-48.png",275081,"159616d7343dd272e60b8608ac29991cc86796a8b73934d3baeb0df15c09ff03","159616d7343dd272e60b8608ac29991cc86796a8b73934d3baeb0df15c09ff03",275081,TRUE
"qa/main/page-49.png",267666,"a7eb010a62e494336a6292fb8f615a368266aca06191b027aa7f0fb19c8e78a9","a7eb010a62e494336a6292fb8f615a368266aca06191b027aa7f0fb19c8e78a9",267666,TRUE
"qa/main/page-5.png",248050,"50779a0a3d9e5fcb65d1e77c7272629a8b73fac682d4de185292fbc4f30ee62e","50779a0a3d9e5fcb65d1e77c7272629a8b73fac682d4de185292fbc4f30ee62e",248050,TRUE
"qa/main/page-50.png",275410,"5a5adcb7ee7927deee40b64177d47163c573135e4526570ab88ede7aa1699e86","5a5adcb7ee7927deee40b64177d47163c573135e4526570ab88ede7aa1699e86",275410,TRUE
"qa/main/page-51.png",216588,"1d5317311152603643e38e3a2b4f72dfa9b742444a463a0bf4197ea23b779111","1d5317311152603643e38e3a2b4f72dfa9b742444a463a0bf4197ea23b779111",216588,TRUE
"qa/main/page-52.png",46829,"5b88ce226aeff547a135634256d74a5880b3d37bd5d878bbd4ad4421fc7bfd1f","5b88ce226aeff547a135634256d74a5880b3d37bd5d878bbd4ad4421fc7bfd1f",46829,TRUE
"qa/main/page-53.png",109031,"11cb1664c6d00c4e5f0d7c9fd715d73e3a2daacb4e5126767840aa8cc9743d02","11cb1664c6d00c4e5f0d7c9fd715d73e3a2daacb4e5126767840aa8cc9743d02",109031,TRUE
"qa/main/page-54.png",150171,"e5c71385c075fd99b3adb0b1c8a7030614cb55c7bf761e0ee5b20f510c99b11d","e5c71385c075fd99b3adb0b1c8a7030614cb55c7bf761e0ee5b20f510c99b11d",150171,TRUE
"qa/main/page-55.png",387937,"9c93d420afdfea535bb2505aaa32d15cfdc88177cfae37768369cef7e4bcad02","9c93d420afdfea535bb2505aaa32d15cfdc88177cfae37768369cef7e4bcad02",387937,TRUE
"qa/main/page-56.png",120726,"50072ac84cc1391ba3a6261a4a50d0073b1767fb0d1625412ed4c1016ea57194","50072ac84cc1391ba3a6261a4a50d0073b1767fb0d1625412ed4c1016ea57194",120726,TRUE
"qa/main/page-57.png",268199,"3434c25afdcc8811d21a3af5aefd6d9d65baa335ab721a80abdd559971c3ca39","3434c25afdcc8811d21a3af5aefd6d9d65baa335ab721a80abdd559971c3ca39",268199,TRUE
"qa/main/page-58.png",1615641,"a75d712d76eca41892247bfca10cee0e887050b6e962cb6d38847423fa3e034d","a75d712d76eca41892247bfca10cee0e887050b6e962cb6d38847423fa3e034d",1615641,TRUE
"qa/main/page-59.png",1233093,"ddcb7c28b62ceaddbb17528f34c8701a15a4930173060b3199afd8b8bfb36235","ddcb7c28b62ceaddbb17528f34c8701a15a4930173060b3199afd8b8bfb36235",1233093,TRUE
"qa/main/page-6.png",384264,"fb26c7847e73bb34a3e80c0e39195ca717f88ed47e7c77746dcac5145a54a5d1","fb26c7847e73bb34a3e80c0e39195ca717f88ed47e7c77746dcac5145a54a5d1",384264,TRUE
"qa/main/page-60.png",1405041,"149751431494424f3ec6ac9a53f28d642d74fc50cb26015fb3d7adef5628de41","149751431494424f3ec6ac9a53f28d642d74fc50cb26015fb3d7adef5628de41",1405041,TRUE
"qa/main/page-61.png",1223309,"b9b8c745711ec838d6dc4ece7ee75187f9e1e5ee9a7bbdeb9798c138db96a25f","b9b8c745711ec838d6dc4ece7ee75187f9e1e5ee9a7bbdeb9798c138db96a25f",1223309,TRUE
"qa/main/page-62.png",230935,"f6a4624a8ffc3d065cac986911b09164f77fb5973bb6889914d939eca2ffcf0f","f6a4624a8ffc3d065cac986911b09164f77fb5973bb6889914d939eca2ffcf0f",230935,TRUE
"qa/main/page-63.png",168202,"7172e92e5b23dada1bce82b1521279783e59ed28eec107ce886a8b116c800725","7172e92e5b23dada1bce82b1521279783e59ed28eec107ce886a8b116c800725",168202,TRUE
"qa/main/page-64.png",120661,"39d889f345f26ae2e0afa0792c671f05d31f931ac5b0a5baf131083eee9fe8e8","39d889f345f26ae2e0afa0792c671f05d31f931ac5b0a5baf131083eee9fe8e8",120661,TRUE
"qa/main/page-65.png",203696,"6499e84e144a4035307197d964a8fac30d47408075188037f6002a2928d0ae83","6499e84e144a4035307197d964a8fac30d47408075188037f6002a2928d0ae83",203696,TRUE
"qa/main/page-66.png",119900,"caa94dbc93f44b33f334a9f058e28dad3312242a2cc4b10525ca74214990768d","caa94dbc93f44b33f334a9f058e28dad3312242a2cc4b10525ca74214990768d",119900,TRUE
"qa/main/page-67.png",105757,"dc80e7d6f1ffad7555b4d3c391c1b8df4d1503b1edf43e83c18237131217289c","dc80e7d6f1ffad7555b4d3c391c1b8df4d1503b1edf43e83c18237131217289c",105757,TRUE
"qa/main/page-68.png",131036,"0a42eb30e1b0585a8d30f5082407597feb0eec03a4033025fcde02a75a560a01","0a42eb30e1b0585a8d30f5082407597feb0eec03a4033025fcde02a75a560a01",131036,TRUE
"qa/main/page-69.png",175171,"b9d461695fbcaa6a49433ee3e72538b1fd6fe53bf1086ab8b664e13e86da605c","b9d461695fbcaa6a49433ee3e72538b1fd6fe53bf1086ab8b664e13e86da605c",175171,TRUE
"qa/main/page-7.png",461928,"e68e34aa737dd05dfdf6a4a0762b372071ab87f1cafe2057a1208fc953a8c55b","e68e34aa737dd05dfdf6a4a0762b372071ab87f1cafe2057a1208fc953a8c55b",461928,TRUE
"qa/main/page-70.png",276968,"846e07e209ba0ef1b8b96e8aae396670aa7c9ae68c2b056954c94be501930c58","846e07e209ba0ef1b8b96e8aae396670aa7c9ae68c2b056954c94be501930c58",276968,TRUE
"qa/main/page-71.png",429715,"483c4c14a80c963c8b23155c6817eb10733f10d61d688e6700af92b9fe8a41c5","483c4c14a80c963c8b23155c6817eb10733f10d61d688e6700af92b9fe8a41c5",429715,TRUE
"qa/main/page-72.png",288514,"6f5b86fde3dfdb9c530c8ae7fd0c4c2dca595862f0292ddb1ed55117c802a71c","6f5b86fde3dfdb9c530c8ae7fd0c4c2dca595862f0292ddb1ed55117c802a71c",288514,TRUE
"qa/main/page-73.png",257686,"d66a5dac81b2b16678a755283f93fe344b4d3bb3644e71df7c423c45c357fd92","d66a5dac81b2b16678a755283f93fe344b4d3bb3644e71df7c423c45c357fd92",257686,TRUE
"qa/main/page-74.png",196413,"3da4b4edd771fa7ee33313772e2111ffb9304e466adf9dac09c8ee564c2d2d81","3da4b4edd771fa7ee33313772e2111ffb9304e466adf9dac09c8ee564c2d2d81",196413,TRUE
"qa/main/page-75.png",328830,"0b97c8f7a3052953f2141e92377f596a80e7787e68af9b55d89ba5f49c9934f1","0b97c8f7a3052953f2141e92377f596a80e7787e68af9b55d89ba5f49c9934f1",328830,TRUE
"qa/main/page-76.png",174302,"183dfea29e1c3e469daa3b29cf50e64b13d1df6cdd47981725705135d384533c","183dfea29e1c3e469daa3b29cf50e64b13d1df6cdd47981725705135d384533c",174302,TRUE
"qa/main/page-77.png",181480,"d31976cc7a92a777130ab05ff971d497ea2917cbe01c8c590bf0359a072047cb","d31976cc7a92a777130ab05ff971d497ea2917cbe01c8c590bf0359a072047cb",181480,TRUE
"qa/main/page-78.png",378722,"b216302c6c04e8a7ebf595aa1c9794012b08c99c7a880092f811ae0e64888a98","b216302c6c04e8a7ebf595aa1c9794012b08c99c7a880092f811ae0e64888a98",378722,TRUE
"qa/main/page-79.png",395805,"c06796f58c6fac962703df7b6e7830cb92c6ae457a7553681bd04df007874e59","c06796f58c6fac962703df7b6e7830cb92c6ae457a7553681bd04df007874e59",395805,TRUE
"qa/main/page-8.png",403624,"db5ce8665439b1a7132bb4d7c38a383d31a472476255d21fbe6b49312c9a5a9e","db5ce8665439b1a7132bb4d7c38a383d31a472476255d21fbe6b49312c9a5a9e",403624,TRUE
"qa/main/page-80.png",353360,"d1a809efaef7c0ef7a1b9724c4889abb137957b64556b927b4660080014dbbe0","d1a809efaef7c0ef7a1b9724c4889abb137957b64556b927b4660080014dbbe0",353360,TRUE
