"analysis_state","state_rows","participants","behavioral_days","valid_minutes","observed_adherence","predicted_adherence","observed_all_zero","predicted_all_zero","observed_all_one","predicted_all_one","observed_mixed","predicted_mixed","mean_pearson_residual","mean_scaled_residual","sd_scaled_residual","grouping","adherence_observed_minus_predicted","all_zero_observed_minus_predicted","all_one_observed_minus_predicted","mixed_observed_minus_predicted","site","day_type","denominator_band","support_band","sample_id"
,1043,150,531,482264,0.317147869216861,0.319297096332567,0.0153403643336529,0.0125549792615805,0.0450623202301055,0.0404691619894955,0.939597315436242,0.946975858748924,-0.0353517568979148,0.497707060824228,0.280638323787706,"day_type",-0.00214922711570664,0.00278538507207242,0.00459315824060998,-0.0073785433126824,,"Work day",,,"B_chest"
,646,139,330,279407,0.297594548454405,0.294595838736281,0.0247678018575851,0.0246671065917187,0.0773993808049536,0.0713534867375985,0.897832817337461,0.903979406670683,-0.00407241827718473,0.500592155890388,0.285299485265571,"day_type",0.00299870971812427,0.000100695265866455,0.00604589406735508,-0.00614658933322154,,"Free day",,,"B_chest"
"Wake outside the three hours before sleep",520,150,520,395351,0.247676115654191,0.247852668353854,0.0192307692307692,0.0171552515822583,0,6.97206345577879e-10,0.980769230769231,0.982844747720535,-0.0262143891838989,0.502120631076422,0.273540902268334,"state_day_type",-0.000176552699662796,0.0020755176485109,-6.97206345577879e-10,-0.00207551695130459,,"Work day",,,"B_chest"
"Wake outside the three hours before sleep",324,138,324,227158,0.20432034090809,0.199209601294576,0.0401234567901235,0.0381610523116085,0,1.70712240471771e-10,0.959876543209877,0.961838947517679,0.00942301007343952,0.503711101827431,0.286701206369516,"state_day_type",0.00511073961351402,0.00196240447851496,-1.70712240471771e-10,-0.0019624043078027,,"Free day",,,"B_chest"
"Pre-sleep",523,150,523,86913,0.633161897529714,0.644284452030937,0.011472275334608,0.00798109473624115,0.0898661567877629,0.0807061866013318,0.898661567877629,0.911312718662427,-0.0444367114128063,0.493318807418605,0.2877163290673,"state_day_type",-0.0111225545012231,0.00349118059836688,0.00915997018643111,-0.0126511507847979,,"Work day",,,"B_chest"
"Pre-sleep",322,138,322,52249,0.703113935194932,0.70929749665859,0.0093167701863354,0.0110893475443761,0.15527950310559,0.143150162662043,0.835403726708075,0.845760489793581,-0.0176516691641483,0.497453837618332,0.28429366208351,"state_day_type",-0.00618356146365839,-0.00177257735804075,0.0121293404435471,-0.0103567630855064,,"Free day",,,"B_chest"
,827,153,827,616262,0.232483911063801,0.23076769631353,0.0241837968561064,0.0246757402598571,0,2.66112258608389e-10,0.975816203143894,0.975324259474031,-0.00931744119729473,0.503847641327786,0.277782103269321,"denominator_band",0.00171621475027117,-0.000491943403750653,-2.66112258608389e-10,0.000491943669862938,,,"more than 480 valid minutes",,"B_chest"
,14,13,14,5981,0.177395084434041,0.1622795653137,0,0.0380846406732777,0,2.27337141055516e-11,1,0.961915359303989,0.0531517056071954,0.533211902862283,0.279364258343235,"denominator_band",0.0151155191203413,-0.0380846406732777,-2.27337141055516e-11,0.0380846406960114,,,"181 to 480 valid minutes",,"B_chest"
,834,153,831,139184,0.657992297965283,0.667806908967543,0.0119904076738609,0.00868712384726573,0.106714628297362,0.101288081398513,0.881294964028777,0.890024794754221,-0.0417103358336405,0.491350613415086,0.28559499671706,"denominator_band",-0.00981461100225933,0.00330328382659518,0.0054265468988491,-0.00872983072544431,,,"31 to 180 valid minutes",,"B_chest"
,11,11,11,238,0.756302521008403,0.67888747013847,0.0909090909090909,0.0180441151099705,0.545454545454545,0.197374524618589,0.363636363636364,0.784581360271441,0.167815500442247,0.621143008803763,0.377214135113898,"denominator_band",0.0774150508699337,0.0728649757991204,0.348080020835957,-0.420944996635077,,,"6 to 30 valid minutes",,"B_chest"
,3,3,3,6,0.833333333333333,0.677699696025858,0.333333333333333,0.21540850297392,0.666666666666667,0.552769503324992,0,0.231821993701088,0.133061640155663,0.575015480561835,0.304991971513579,"denominator_band",0.155633637307476,0.117924830359413,0.113897163341674,-0.231821993701088,,,"1 to 5 valid minutes",,"B_chest"
,1508,153,838,723984,0.307229165285421,0.306397199304511,0.0172413793103448,0.0170342776554625,0.0437665782493369,0.0447844570785837,0.938992042440318,0.938181265265954,-0.0138161951116316,0.499155522062456,0.279639353479987,"support_band",0.000831965980910177,0.000207101654882299,-0.00101787882924684,0.000810777174364619,,,,"5_ge80pct","B_chest"
,129,80,125,34854,0.34592873127905,0.362106799205425,0.00775193798449612,0.0139838115961088,0.131782945736434,0.0892715725333617,0.86046511627907,0.89674461587053,-0.0543439640777055,0.505442024331235,0.293753831671156,"support_band",-0.0161780679263754,-0.00623187361161267,0.0425113732030724,-0.0362794995914597,,,,"4_50_to_lt80pct","B_chest"
,13,12,13,501,0.526946107784431,0.583815017762259,0.0769230769230769,0.0135977365904405,0.461538461538462,0.159196315320848,0.461538461538462,0.827205948088712,0.00539141082822991,0.574240436360283,0.403638282083697,"support_band",-0.0568689099778276,0.0633253403326365,0.302342146217614,-0.36566748655025,,,,"2_10_to_lt25pct","B_chest"
,9,9,9,184,0.195652173913043,0.310300820189938,0.444444444444444,0.118168391264533,0.444444444444444,0.300495120529503,0.111111111111111,0.581336488205965,-0.288987878655337,0.432851037484291,0.374241102684301,"support_band",-0.114648646276894,0.326276053179912,0.143949323914942,-0.470225377094854,,,,"1_gt0_lt10pct","B_chest"
,30,25,30,2148,0.611266294227188,0.698560234600097,0,0.00993019102288868,0.133333333333333,0.149289535742932,0.866666666666667,0.840780273234179,-0.304222283003033,0.440055457530171,0.286555323034774,"support_band",-0.0872939403729087,-0.00993019102288868,-0.0159562024095986,0.0258863934324873,,,,"3_25_to_lt50pct","B_chest"
"Wake outside the three hours before sleep",60,19,60,44982,0.287892934951759,0.274329526730958,0.0166666666666667,0.0174073534523691,0,4.06294053288429e-10,0.983333333333333,0.982592646141337,0.024756310347163,0.510611932455061,0.295223790017669,"state_site_day_type",0.0135634082208002,-0.000740686785702431,-4.06294053288429e-10,0.000740687191996381,"BAUA","Work day",,,"B_chest"
"Wake outside the three hours before sleep",39,17,39,26316,0.286707706338349,0.295430474635728,0.0256410256410256,0.0290758458215572,0,7.79336549624481e-10,0.974358974358974,0.970924153399106,-0.0369497525379804,0.481441844829464,0.288201005866842,"state_site_day_type",-0.0087227682973785,-0.00343482018053152,-7.79336549624481e-10,0.00343482095986802,"BAUA","Free day",,,"B_chest"
"Wake outside the three hours before sleep",68,21,68,51272,0.264062256202216,0.264183084566369,0.0294117647058824,0.0147294898991915,0,5.79597718182726e-10,0.970588235294118,0.985270509521211,-0.0290156880932395,0.493986854916929,0.278758722631381,"state_site_day_type",-0.00012082836415328,0.0146822748066909,-5.79597718182726e-10,-0.0146822742270931,"FUSPCEU","Work day",,,"B_chest"
"Wake outside the three hours before sleep",42,18,42,28563,0.126457304904947,0.125408256513873,0.0714285714285714,0.0522939806306462,0,1.46483757953162e-13,0.928571428571429,0.947706019369207,-0.0181238440184386,0.508276841268706,0.292804386194414,"state_site_day_type",0.00104904839107406,0.0191345907979253,-1.46483757953162e-13,-0.0191345907977788,"FUSPCEU","Free day",,,"B_chest"
"Wake outside the three hours before sleep",67,17,67,48318,0.164390082370959,0.160009887936738,0.0447761194029851,0.0270423397005385,0,2.38404377421501e-09,0.955223880597015,0.972957657915418,-0.0371517834161851,0.507665382592848,0.269505312067079,"state_site_day_type",0.00438019443422114,0.0177337797024466,-2.38404377421501e-09,-0.0177337773184028,"IZTECH","Work day",,,"B_chest"
"Wake outside the three hours before sleep",35,16,35,23983,0.121669515907101,0.127929910994145,0.0571428571428571,0.0492991627654962,0,1.46862368834807e-13,0.942857142857143,0.950700837234357,-0.0494492152740539,0.49208026063859,0.282937066540816,"state_site_day_type",-0.00626039508704394,0.0078436943773609,-1.46862368834807e-13,-0.00784369437721411,"IZTECH","Free day",,,"B_chest"
"Wake outside the three hours before sleep",42,15,42,31942,0.170903512616618,0.196066188283023,0,0.0178116400832094,0,1.42287122140091e-12,1,0.982188359915368,-0.16731240718281,0.488713240313542,0.210032888917222,"state_site_day_type",-0.0251626756664058,-0.0178116400832094,-1.42287122140091e-12,0.0178116400846322,"KNUST","Work day",,,"B_chest"
"Wake outside the three hours before sleep",42,14,42,29498,0.11207539494203,0.123709023601418,0.0952380952380952,0.0528522670763706,0,5.06539817709663e-14,0.904761904761905,0.947147732923579,-0.0925436681781736,0.478802356057562,0.277083667230149,"state_site_day_type",-0.0116336286593877,0.0423858281617246,-5.06539817709663e-14,-0.042385828161674,"KNUST","Free day",,,"B_chest"
"Wake outside the three hours before sleep",57,15,57,44014,0.278070613895579,0.274500901889528,0,0.0150830117483407,0,2.4846113676792e-10,1,0.984916988003198,0.00644309352876882,0.492273996859619,0.296632836631598,"state_site_day_type",0.00356971200605039,-0.0150830117483407,-2.4846113676792e-10,0.0150830119968018,"RISE","Work day",,,"B_chest"
"Wake outside the three hours before sleep",34,15,34,24331,0.291110106448564,0.278955247596319,0,0.0274601649656949,0,3.65474969282185e-10,1,0.97253983466883,0.0505284858594431,0.511851298254343,0.286321204782124,"state_site_day_type",0.0121548588522441,-0.0274601649656949,-3.65474969282185e-10,0.0274601653311699,"RISE","Free day",,,"B_chest"
"Wake outside the three hours before sleep",27,13,27,18788,0.279433681073025,0.270860751661399,0.037037037037037,0.02706127345417,0,4.2591520255589e-10,0.962962962962963,0.972938726119915,-0.00229627285271905,0.51728187926867,0.261760612193004,"state_site_day_type",0.00857292941162602,0.00997576358286705,-4.2591520255589e-10,-0.00997576315695192,"THUAS","Free day",,,"B_chest"
"Wake outside the three hours before sleep",50,14,50,37121,0.308800948250317,0.310264277823334,0.04,0.014263853982382,0,1.88718556902951e-09,0.96,0.985736144130432,-0.00624798401947358,0.510297703732691,0.283510327533938,"state_site_day_type",-0.00146332957301715,0.0257361460176181,-1.88718556902951e-09,-0.0257361441304325,"THUAS","Work day",,,"B_chest"
"Wake outside the three hours before sleep",30,10,30,21985,0.289561064362065,0.306294041529025,0.0333333333333333,0.0149370457368649,0,8.40573104954568e-10,0.966666666666667,0.985062953422562,-0.123167265451221,0.468517370663264,0.257074691373555,"state_site_day_type",-0.0167329771669595,0.0183962875964685,-8.40573104954568e-10,-0.0183962867558953,"TUM","Work day",,,"B_chest"
"Wake outside the three hours before sleep",30,10,30,20683,0.191364889039308,0.174798406059495,0.0666666666666667,0.0387406335356355,0,1.64637582404678e-12,0.933333333333333,0.961259366462718,0.0370260260376219,0.508538713649708,0.316687347666698,"state_site_day_type",0.0165664829798131,0.0279260331310311,-1.64637582404678e-12,-0.0279260331293847,"TUM","Free day",,,"B_chest"
"Wake outside the three hours before sleep",146,39,146,115717,0.241623961907066,0.240038481776582,0.00684931506849315,0.0157104309464098,0,3.58052178573798e-11,0.993150684931507,0.984289569017785,8.66932727125063e-05,0.511680446737425,0.275754106468072,"state_site_day_type",0.00158548013048471,-0.00886111587791666,-3.58052178573798e-11,0.00886111591372185,"UCR","Work day",,,"B_chest"
"Wake outside the three hours before sleep",75,35,75,54996,0.231671394283221,0.212499291075309,0,0.0301612115102409,0,1.23729308026237e-11,1,0.969838788477386,0.108081383017319,0.521604177910556,0.297071966724656,"state_site_day_type",0.019172103207912,-0.0301612115102409,-1.23729308026237e-11,0.0301612115226139,"UCR","Free day",,,"B_chest"
"Pre-sleep",61,19,61,10200,0.630490196078431,0.661295533004191,0,0.00750452358718946,0.131147540983607,0.0916024158016917,0.868852459016394,0.900893060611119,-0.0666914723823259,0.49762018177989,0.310713108544986,"state_site_day_type",-0.0308053369257594,-0.00750452358718946,0.0395451251819148,-0.0320406015947254,"BAUA","Work day",,,"B_chest"
"Pre-sleep",39,18,39,6507,0.719532810819118,0.736691090507119,0.0256410256410256,0.0104701989383803,0.230769230769231,0.158315858634347,0.743589743589744,0.831213942427272,-0.0926442017932743,0.511990001322091,0.307231744533515,"state_site_day_type",-0.0171582796880013,0.0151708267026453,0.0724533721348833,-0.0876241988375286,"BAUA","Free day",,,"B_chest"
"Pre-sleep",69,21,69,11590,0.613891285591027,0.623593421355476,0,0.00708532310180227,0.144927536231884,0.0671845180070034,0.855072463768116,0.925730158891194,0.0251358005648365,0.515124608290542,0.297796760375706,"state_site_day_type",-0.00970213576444923,-0.00708532310180227,0.0777430182248806,-0.0706576951230783,"FUSPCEU","Work day",,,"B_chest"
"Pre-sleep",42,17,42,7006,0.663431344561804,0.648210726138906,0,0.0109638250820441,0.214285714285714,0.0985896713162534,0.785714285714286,0.890446503601703,0.0656358715331389,0.521542825198141,0.282682627135176,"state_site_day_type",0.0152206184228982,-0.0109638250820441,0.115696042969461,-0.104732217887417,"FUSPCEU","Free day",,,"B_chest"
"Pre-sleep",73,17,73,11551,0.593368539520388,0.602237308197298,0.0136986301369863,0.00939760116031211,0.0821917808219178,0.06661897093251,0.904109589041096,0.923983427907178,-0.0148195907607713,0.488776036570352,0.279993181348771,"state_site_day_type",-0.00886876867691056,0.00430102897667419,0.0155728098894078,-0.0198738388660821,"IZTECH","Work day",,,"B_chest"
"Pre-sleep",35,16,35,5145,0.645481049562682,0.609121786677279,0,0.0126886860015605,0.0571428571428571,0.0940947790683051,0.942857142857143,0.893216534930134,-0.0132506182344455,0.489792022442511,0.273083088802153,"state_site_day_type",0.0363592628854036,-0.0126886860015605,-0.036951921925448,0.0496406079270085,"IZTECH","Free day",,,"B_chest"
"Pre-sleep",42,15,42,6455,0.682106893880713,0.756024601482305,0.0476190476190476,0.0059485226213315,0.285714285714286,0.135623416446564,0.666666666666667,0.858428060932104,-0.354347119664312,0.47424277683282,0.36897816491959,"state_site_day_type",-0.0739177076015928,0.0416705249977161,0.150090869267721,-0.191761394265437,"KNUST","Work day",,,"B_chest"
"Pre-sleep",42,14,42,6470,0.839103554868624,0.834054918542018,0,0.00984327881229151,0.285714285714286,0.260297608206298,0.714285714285714,0.72985911298141,0.055643290995875,0.51446426213152,0.288099541952582,"state_site_day_type",0.0050486363266069,-0.00984327881229151,0.0254166775079877,-0.0155733986956962,"KNUST","Free day",,,"B_chest"
"Pre-sleep",57,15,57,9440,0.704025423728814,0.692664162949568,0,0.00606470620072493,0.0350877192982456,0.0965997041652866,0.964912280701754,0.897335589633989,-0.00560539359573968,0.511286267476553,0.276371397297263,"state_site_day_type",0.011361260779246,-0.00606470620072493,-0.061511984867041,0.0675766910677659,"RISE","Work day",,,"B_chest"
"Pre-sleep",34,15,34,5572,0.677315147164394,0.70692471038973,0,0.0142410345031088,0.0882352941176471,0.140224694221213,0.911764705882353,0.845534271275679,-0.0386240419126133,0.480879045428159,0.271852701701923,"state_site_day_type",-0.0296095632253365,-0.0142410345031088,-0.0519894001035656,0.0662304346066743,"RISE","Free day",,,"B_chest"
"Pre-sleep",28,13,28,4439,0.678531200720883,0.740601182410298,0.0357142857142857,0.0103117377081865,0.178571428571429,0.147086593003513,0.785714285714286,0.842601669288301,-0.159529459626102,0.488955872389036,0.342907669645845,"state_site_day_type",-0.0620699816894144,0.0254025480060992,0.0314848355679158,-0.056887383574015,"THUAS","Free day",,,"B_chest"
"Pre-sleep",47,14,47,7712,0.655082987551867,0.649078873165231,0.0212765957446809,0.0140372438126136,0.0851063829787234,0.0828482948542748,0.893617021276596,0.903114461333112,-0.0252088846783254,0.497438028076655,0.302657136119866,"state_site_day_type",0.00600411438663606,0.00723935193206725,0.00225808812444857,-0.00949744005651587,"THUAS","Work day",,,"B_chest"
"Pre-sleep",30,10,30,5120,0.6779296875,0.678282719721969,0,0.00654119476503351,0.0666666666666667,0.0868362336433195,0.933333333333333,0.906622571591647,0.00220731188361319,0.481822358971154,0.27446450704519,"state_site_day_type",-0.000353032221969141,-0.00654119476503351,-0.0201695669766528,0.0267107617416864,"TUM","Work day",,,"B_chest"
"Pre-sleep",28,10,28,4383,0.715719826602784,0.739405461994789,0.0357142857142857,0.0101912885317131,0.285714285714286,0.149341723286205,0.678571428571429,0.840466988182082,-0.0504425872270183,0.503928496174806,0.321260815214926,"state_site_day_type",-0.023685635392006,0.0255229971825727,0.136372562428081,-0.161895559610653,"TUM","Free day",,,"B_chest"
"Pre-sleep",144,39,144,24845,0.606077681626082,0.610593557922566,0.0138888888888889,0.00756883280435651,0.0208333333333333,0.0654260285583982,0.965277777777778,0.927005138637245,-0.0243338589082091,0.482853365193017,0.256343234894048,"state_site_day_type",-0.00451587629648398,0.00632005608453238,-0.0445926952250649,0.0382726391405325,"UCR","Work day",,,"B_chest"
"Pre-sleep",74,35,74,12727,0.686257562662057,0.68574506476783,0,0.0106236468817931,0.027027027027027,0.114673221938745,0.972972972972973,0.874703131179462,0.00664551281061072,0.478471045187336,0.252551636296351,"state_site_day_type",0.000512497894227249,-0.0106236468817931,-0.0876461949117177,0.0982698417935108,"UCR","Free day",,,"B_chest"
"Wake outside the three hours before sleep",797,153,797,597681,0.233427196112977,0.230601657553341,0.0250941028858218,0.0249499369802677,0,1.84071523185936e-10,0.974905897114178,0.975050062835661,-0.00256734930352862,0.505380665235546,0.279152504594633,"state_support_band",0.00282553855963552,0.000144165905554102,-1.84071523185936e-10,-0.00014416572148257,,,,"5_ge80pct","B_chest"
"Wake outside the three hours before sleep",44,37,44,24562,0.19611595146975,0.218130724597797,0,0.0239755088875976,0,1.67472967925964e-09,1,0.976024489437673,-0.111709604471584,0.485422177850487,0.251377524728618,"state_support_band",-0.0220147731280472,-0.0239755088875976,-1.67472967925964e-09,0.0239755105623273,,,,"4_50_to_lt80pct","B_chest"
"Wake outside the three hours before sleep",1,1,1,140,0,0.291054018770858,1,0.0157427601130222,0,3.77489605699424e-08,0,0.984257202138017,-1.68578987454673,0.0106947416769506,,"state_support_band",-0.291054018770858,0.984257239886978,-3.77489605699424e-08,-0.984257202138017,,,,"2_10_to_lt25pct","B_chest"
"Wake outside the three hours before sleep",2,2,2,126,0,0.128184038889967,1,0.164573423647394,0,7.98579975883966e-08,0,0.835426496494609,-0.965618622812124,0.0737321959993369,0.0946385499556935,"state_support_band",-0.128184038889967,0.835426576352606,-7.98579975883966e-08,-0.835426496494609,,,,"1_gt0_lt10pct","B_chest"
"Pre-sleep",711,153,711,126303,0.656468967482958,0.665070826925235,0.00843881856540084,0.00816116867955574,0.0928270042194093,0.0949858806298161,0.89873417721519,0.896852950690628,-0.0264256608065093,0.492177407985167,0.280216063184736,"state_support_band",-0.00860185944227776,0.0002776498858451,-0.00215887641040682,0.0018812265245618,,,,"5_ge80pct","B_chest"
"Pre-sleep",85,67,85,10292,0.70345899727944,0.705707687712281,0.0117647058823529,0.00881163888051458,0.2,0.135482738624889,0.788235294117647,0.855705622494597,-0.0246488090502861,0.515805238980093,0.314364933153821,"state_support_band",-0.00224869043284026,0.00295306700183836,0.0645172613751111,-0.0674703283769494,,,,"4_50_to_lt80pct","B_chest"
"Pre-sleep",30,25,30,2148,0.611266294227188,0.698560234600097,0,0.00993019102288868,0.133333333333333,0.149289535742932,0.866666666666667,0.840780273234179,-0.304222283003033,0.440055457530171,0.286555323034774,"state_support_band",-0.0872939403729087,-0.00993019102288868,-0.0159562024095986,0.0258863934324873,,,,"3_25_to_lt50pct","B_chest"
"Pre-sleep",7,7,7,58,0.620689655172414,0.705933827841597,0.285714285714286,0.104909810583715,0.571428571428571,0.386350846435647,0.142857142857143,0.508739342980638,-0.0956648088962553,0.535456420765706,0.360524393765965,"state_support_band",-0.0852441726691836,0.18080447513057,0.185077724992925,-0.365882200123495,,,,"1_gt0_lt10pct","B_chest"
"Pre-sleep",12,11,12,361,0.731301939058172,0.697351139254769,0,0.0134189846302253,0.5,0.172462671785172,0.5,0.814118343584603,0.146323184609477,0.621202577583894,0.382698230352696,"state_support_band",0.0339507998034031,-0.0134189846302253,0.327537328214828,-0.314118343584603,,,,"2_10_to_lt25pct","B_chest"
"Wake outside the three hours before sleep",827,153,827,616262,0.232483911063801,0.23076769631353,0.0241837968561064,0.0246757402598571,0,2.66112258608389e-10,0.975816203143894,0.975324259474031,-0.00931744119729473,0.503847641327786,0.277782103269321,"state_denominator_band",0.00171621475027117,-0.000491943403750653,-2.66112258608389e-10,0.000491943669862938,,,"more than 480 valid minutes",,"B_chest"
"Wake outside the three hours before sleep",14,13,14,5981,0.177395084434041,0.1622795653137,0,0.0380846406732777,0,2.27337141055516e-11,1,0.961915359303989,0.0531517056071954,0.533211902862283,0.279364258343235,"state_denominator_band",0.0151155191203413,-0.0380846406732777,-2.27337141055516e-11,0.0380846406960114,,,"181 to 480 valid minutes",,"B_chest"
"Wake outside the three hours before sleep",3,3,3,266,0,0.213905080932541,1,0.11496320246927,0,6.58216519155785e-08,0,0.885036731709078,-1.20567570672366,0.0527197112252081,0.0761761190794538,"state_denominator_band",-0.213905080932541,0.88503679753073,-6.58216519155785e-08,-0.885036731709078,,,"31 to 180 valid minutes",,"B_chest"
"Pre-sleep",831,153,831,138918,0.659252220734534,0.668676039578819,0.00842358604091456,0.00830345569339568,0.107099879663057,0.101653742104567,0.884476534296029,0.890042802202038,-0.037508294783496,0.492934118477144,0.28486384352929,"state_denominator_band",-0.00942381884428523,0.000120130347518883,0.00544613755848988,-0.00556626790600878,,,"31 to 180 valid minutes",,"B_chest"
"Pre-sleep",11,11,11,238,0.756302521008403,0.67888747013847,0.0909090909090909,0.0180441151099705,0.545454545454545,0.197374524618589,0.363636363636364,0.784581360271441,0.167815500442247,0.621143008803763,0.377214135113898,"state_denominator_band",0.0774150508699337,0.0728649757991204,0.348080020835957,-0.420944996635077,,,"6 to 30 valid minutes",,"B_chest"
"Pre-sleep",3,3,3,6,0.833333333333333,0.677699696025858,0.333333333333333,0.21540850297392,0.666666666666667,0.552769503324992,0,0.231821993701088,0.133061640155663,0.575015480561835,0.304991971513579,"state_denominator_band",0.155633637307476,0.117924830359413,0.113897163341674,-0.231821993701088,,,"1 to 5 valid minutes",,"B_chest"
