"page","path","role","source_spec","baseline_bytes","current_bytes","baseline_sha256","current_sha256","exists","bytes_match","sha256_match","status"
"preparation04","artifacts/05_metrics/metrics_chest_participant_day.rds","accepted_preparation_manifest_member","artifacts/12_manifests/metric_artifacts.csv",84488,84488,"2946b1f03603e1257034095c0a2465e78328ea4d13536b7f55c6ec206028bdb7","2946b1f03603e1257034095c0a2465e78328ea4d13536b7f55c6ec206028bdb7",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","artifacts/05_metrics/metrics_chest_participant.csv","accepted_preparation_manifest_member","artifacts/12_manifests/metric_artifacts.csv",26359,26359,"244ee135d82763853894ecb1171c00dc1e041a9724e70cd3de6d5899a5a4fff2","244ee135d82763853894ecb1171c00dc1e041a9724e70cd3de6d5899a5a4fff2",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","artifacts/05_metrics/metrics_chest_participant.rds","accepted_preparation_manifest_member","artifacts/12_manifests/metric_artifacts.csv",5720,5720,"c060e523bec2458d6d2e7c136d6341b910d48b337843dda2d662e5199eca729c","c060e523bec2458d6d2e7c136d6341b910d48b337843dda2d662e5199eca729c",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","artifacts/05_metrics/metrics_chest_support_diagnostics.csv","accepted_preparation_manifest_member","artifacts/12_manifests/metric_artifacts.csv",2427534,2427534,"c7c5b1394fce43a321c29d84a2b53707bdab0a3c481b0b1bef8f786da789fe3f","c7c5b1394fce43a321c29d84a2b53707bdab0a3c481b0b1bef8f786da789fe3f",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","artifacts/05_metrics/metrics_chest_values_long.csv","accepted_preparation_manifest_member","artifacts/12_manifests/metric_artifacts.csv",3749935,3749935,"f2dbfe5321993f4d522dd5d52fc8e0292a6c19019d93f4523b52e3d7972ba6cd","f2dbfe5321993f4d522dd5d52fc8e0292a6c19019d93f4523b52e3d7972ba6cd",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","artifacts/05_metrics/metrics_glasses_30_minute.csv","accepted_preparation_manifest_member","artifacts/12_manifests/metric_artifacts.csv",7219230,7219230,"4e4a3bc56e8442fc7788c508dd665208ea663d87e25ef3f85180fa1cef3b06ee","4e4a3bc56e8442fc7788c508dd665208ea663d87e25ef3f85180fa1cef3b06ee",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","artifacts/05_metrics/metrics_glasses_30_minute.rds","accepted_preparation_manifest_member","artifacts/12_manifests/metric_artifacts.csv",351820,351820,"dcc299baff5838a7d0d06e4511f0736e7e5e838cc12b4602f1323dcd63d04643","dcc299baff5838a7d0d06e4511f0736e7e5e838cc12b4602f1323dcd63d04643",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","artifacts/05_metrics/metrics_glasses_admissibility.csv","accepted_preparation_manifest_member","artifacts/12_manifests/metric_artifacts.csv",2318812,2318812,"49370ca087ca9946f2d895425076548ab51ae0205c71a77508d7e261d8654efb","49370ca087ca9946f2d895425076548ab51ae0205c71a77508d7e261d8654efb",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","artifacts/05_metrics/metrics_glasses_censoring_diagnostics.csv","accepted_preparation_manifest_member","artifacts/12_manifests/metric_artifacts.csv",316993,316993,"fabd450ccb578f7e684af621369ffef7177acaec1e443ec4b573614b3b65b7b9","fabd450ccb578f7e684af621369ffef7177acaec1e443ec4b573614b3b65b7b9",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","artifacts/05_metrics/metrics_glasses_gap_diagnostics.csv","accepted_preparation_manifest_member","artifacts/12_manifests/metric_artifacts.csv",70497,70497,"661cbce597e1a075fac3d5dcfeb6aa2ad08ea9848a247197cc8be0c2aa02363a","661cbce597e1a075fac3d5dcfeb6aa2ad08ea9848a247197cc8be0c2aa02363a",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","artifacts/05_metrics/metrics_glasses_one_hour.csv","accepted_preparation_manifest_member","artifacts/12_manifests/metric_artifacts.csv",3915774,3915774,"7d4e5b73f0e1f2317dc79ee0020f3513468cfd39ec546fb03aadab89ba677829","7d4e5b73f0e1f2317dc79ee0020f3513468cfd39ec546fb03aadab89ba677829",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","artifacts/05_metrics/metrics_glasses_one_hour.rds","accepted_preparation_manifest_member","artifacts/12_manifests/metric_artifacts.csv",203864,203864,"def18e81dd1ab2f243566802aaca399fcd63987bde5ba452acb1f155c4d81c25","def18e81dd1ab2f243566802aaca399fcd63987bde5ba452acb1f155c4d81c25",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","artifacts/05_metrics/metrics_glasses_participant_day.csv","accepted_preparation_manifest_member","artifacts/12_manifests/metric_artifacts.csv",562288,562288,"641a1f5f8a836b0708960faedbf13a1570d96ac12483c62fa4f71ce03fe30c58","641a1f5f8a836b0708960faedbf13a1570d96ac12483c62fa4f71ce03fe30c58",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","artifacts/05_metrics/metrics_glasses_participant_day.rds","accepted_preparation_manifest_member","artifacts/12_manifests/metric_artifacts.csv",76924,76924,"4b96d4235dca4f78d524885004c0642d322f94d17f36512e8f28cd59379b1b31","4b96d4235dca4f78d524885004c0642d322f94d17f36512e8f28cd59379b1b31",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","artifacts/05_metrics/metrics_glasses_participant.csv","accepted_preparation_manifest_member","artifacts/12_manifests/metric_artifacts.csv",24055,24055,"3aa00950529521833490b5458f0ca7bd5a5ed01255bfc991227c51406ea97095","3aa00950529521833490b5458f0ca7bd5a5ed01255bfc991227c51406ea97095",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","artifacts/05_metrics/metrics_glasses_participant.rds","accepted_preparation_manifest_member","artifacts/12_manifests/metric_artifacts.csv",5512,5512,"6b5cbeb8925dcd5cd5626d6a405a6ad2a7526757555f11d14eb0ea823c6daa98","6b5cbeb8925dcd5cd5626d6a405a6ad2a7526757555f11d14eb0ea823c6daa98",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","artifacts/05_metrics/metrics_glasses_support_diagnostics.csv","accepted_preparation_manifest_member","artifacts/12_manifests/metric_artifacts.csv",2233879,2233879,"afc26636dd4979cc37d90c8b1b5ca632c215fa66f3c12facb8ed22fac1eb50e5","afc26636dd4979cc37d90c8b1b5ca632c215fa66f3c12facb8ed22fac1eb50e5",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","artifacts/05_metrics/metrics_glasses_values_long.csv","accepted_preparation_manifest_member","artifacts/12_manifests/metric_artifacts.csv",3431067,3431067,"41201d54e8da965eb3b86970d702c711ff438afba5020c21e1a0a58fb473bd93","41201d54e8da965eb3b86970d702c711ff438afba5020c21e1a0a58fb473bd93",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","artifacts/05_metrics/state_support_candidate_by_site.csv","accepted_preparation_manifest_member","artifacts/12_manifests/state_support_gate_artifacts.csv",29441,29441,"a0b78a0dcf12da8c43e855ec4ac7466d3c8c9b1cfc20a7d5899d19e83fc255b5","a0b78a0dcf12da8c43e855ec4ac7466d3c8c9b1cfc20a7d5899d19e83fc255b5",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","artifacts/05_metrics/state_support_candidate_diagnostics.csv","accepted_preparation_manifest_member","artifacts/12_manifests/metric_artifacts.csv",4676,4676,"e123d6aabe3ef353f74c777d14d6300f477be5d263f45cbc333dce3a2ee17cbf","e123d6aabe3ef353f74c777d14d6300f477be5d263f45cbc333dce3a2ee17cbf",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","artifacts/05_metrics/state_support_candidate_diagnostics.csv","accepted_preparation_manifest_member","artifacts/12_manifests/state_support_gate_artifacts.csv",4676,4676,"e123d6aabe3ef353f74c777d14d6300f477be5d263f45cbc333dce3a2ee17cbf","e123d6aabe3ef353f74c777d14d6300f477be5d263f45cbc333dce3a2ee17cbf",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","artifacts/05_metrics/state_support_gate_daily.csv","accepted_preparation_manifest_member","artifacts/12_manifests/state_support_gate_artifacts.csv",480622,480622,"fa4e649a3aee03e5fb44a8899d6afdc1c9c348897e1cb450af4b05cae45c60e4","fa4e649a3aee03e5fb44a8899d6afdc1c9c348897e1cb450af4b05cae45c60e4",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","artifacts/05_metrics/state_support_gate_inputs.csv","accepted_preparation_manifest_member","artifacts/12_manifests/state_support_gate_artifacts.csv",31675,31675,"492286cad40364eb9ed04cf2a464f3285a02da92c9415833de0e078a47c96ec1","492286cad40364eb9ed04cf2a464f3285a02da92c9415833de0e078a47c96ec1",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","artifacts/08_diagnostics/mder_METRIC-010/audit_manifest.csv","current_mder_audit_manifest","artifacts/08_diagnostics/mder_METRIC-010/audit_manifest.csv",3262,3262,"5bd34fd4ac26dc2761540393d40e096cde835d8dd4b4edda9253243c9083d4bb","5bd34fd4ac26dc2761540393d40e096cde835d8dd4b4edda9253243c9083d4bb",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","artifacts/08_diagnostics/mder_METRIC-010/distribution_summary.csv","current_mder_audit_output","artifacts/08_diagnostics/mder_METRIC-010/distribution_summary.csv",1737,1737,"d1acc79cf9d3d138f2c23166cb1089034a4d98cec1e728a0a05b514b1b3ca0d8","d1acc79cf9d3d138f2c23166cb1089034a4d98cec1e728a0a05b514b1b3ca0d8",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","artifacts/08_diagnostics/mder_METRIC-010/key_level_comparison.csv","current_mder_audit_output","artifacts/08_diagnostics/mder_METRIC-010/key_level_comparison.csv",144324,144324,"ebb0dbd84ab035a702b4197dd34a944d8acb73fa52e64308c1767a47f7ff110f","ebb0dbd84ab035a702b4197dd34a944d8acb73fa52e64308c1767a47f7ff110f",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","artifacts/08_diagnostics/mder_METRIC-010/non_mder_invariance.csv","current_mder_audit_output","artifacts/08_diagnostics/mder_METRIC-010/non_mder_invariance.csv",305,305,"a5de464c193ee732cc9e5c931f58f1c3ba89eee49f7d446f9cf0675c8562fc5e","a5de464c193ee732cc9e5c931f58f1c3ba89eee49f7d446f9cf0675c8562fc5e",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","artifacts/08_diagnostics/mder_METRIC-010/paired_comparisons.csv","current_mder_audit_output","artifacts/08_diagnostics/mder_METRIC-010/paired_comparisons.csv",896,896,"8c88e58b1a17cc48b83cd1290b2be0acebffec2d85ebd2b710c16523b6769a98","8c88e58b1a17cc48b83cd1290b2be0acebffec2d85ebd2b710c16523b6769a98",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","artifacts/08_diagnostics/mder_METRIC-010/support_by_site.csv","current_mder_audit_output","artifacts/08_diagnostics/mder_METRIC-010/support_by_site.csv",1072,1072,"f8b3fe964c239aa572eabdb100d48f5e565a565ad5cf0ecedf0e8bd729a269e2","f8b3fe964c239aa572eabdb100d48f5e565a565ad5cf0ecedf0e8bd729a269e2",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","artifacts/08_diagnostics/mder_METRIC-010/verification_summary.csv","current_mder_audit_output","artifacts/08_diagnostics/mder_METRIC-010/verification_summary.csv",534,534,"dfb1389c6e56919ba096a33c5ea8dca37e77952bb225becfedf69ea8b5228852","dfb1389c6e56919ba096a33c5ea8dca37e77952bb225becfedf69ea8b5228852",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","artifacts/12_manifests/mder_support_gate_artifacts.csv","historical_mder_manifest","artifacts/12_manifests/mder_support_gate_artifacts.csv",4849,4849,"9ca9b97dac5efd9ec4e7b43a1fb2227b7a13cf98ac4b92318606c4874f9e460b","9ca9b97dac5efd9ec4e7b43a1fb2227b7a13cf98ac4b92318606c4874f9e460b",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","artifacts/12_manifests/metric_artifacts.csv","accepted_preparation_manifest","artifacts/12_manifests/metric_artifacts.csv",36713,36713,"7bb2830c695e5600f0877acca500a187a040fe727a029bdb069f69099abe4f43","7bb2830c695e5600f0877acca500a187a040fe727a029bdb069f69099abe4f43",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","artifacts/12_manifests/state_support_gate_artifacts.csv","accepted_preparation_manifest","artifacts/12_manifests/state_support_gate_artifacts.csv",1554,1554,"755508076e42ed74ce0d40f48de192b69ea81b04532db2d5a950c451236e2619","755508076e42ed74ce0d40f48de192b69ea81b04532db2d5a950c451236e2619",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","audit/decisions/mder_mean_of_viable_ratios.md","controlling_mder_decision","audit/decisions/mder_mean_of_viable_ratios.md",7675,7675,"44f93b12c8536574153eb0e0bcca85f4233eda71899353fa0ea350102cd8b83f","44f93b12c8536574153eb0e0bcca85f4233eda71899353fa0ea350102cd8b83f",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","audit/decisions/metric_implementation_parameters.md","scientific_decision","audit/decisions/metric_implementation_parameters.md",12076,12076,"9971ad6ce04c9616564745aeeb91d5090ca392f7eee9e8858bfa65e470207c2d","9971ad6ce04c9616564745aeeb91d5090ca392f7eee9e8858bfa65e470207c2d",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","audit/decisions/metric_validity.md","scientific_decision","audit/decisions/metric_validity.md",19852,19852,"7954a420bbe26c8c37e475a071c8a1dfa2125f060b98d6b0dc62a584fec07f9f","7954a420bbe26c8c37e475a071c8a1dfa2125f060b98d6b0dc62a584fec07f9f",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","audit/decisions/preparation04_version_specific_verification.md","version_specific_reporting_decision","audit/decisions/preparation04_version_specific_verification.md",4863,4863,"a7b2710fc7994bea826820f59eedb9c685f58ca4aad51db0827b2d59bb94ef6d","a7b2710fc7994bea826820f59eedb9c685f58ca4aad51db0827b2d59bb94ef6d",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","audit/ledgers/finding_register.csv","open_audit_item_registry","audit/ledgers/finding_register.csv",56948,56948,"363cb6a5f8d79c77b4336463e7ff4b3540bfb15c8d1ce332596e748cd095efad","363cb6a5f8d79c77b4336463e7ff4b3540bfb15c8d1ce332596e748cd095efad",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","audit/scripts/finalize_mder_METRIC_010.R","described_audit_finalizer","audit/scripts/finalize_mder_METRIC_010.R",12879,12879,"0e14cef24034ad0dd96642f0010da5be79ce2eb4cf97547f0d631526d17f96cf","0e14cef24034ad0dd96642f0010da5be79ce2eb4cf97547f0d631526d17f96cf",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","config/metric_display_registry.csv","reader_facing_display_registry","config/metric_display_registry.csv",3203,3203,"c82db05a77cc50ce5b9dbd459c90997fa6bb7d87c0b8e880c1bf8186fad06ed0","c82db05a77cc50ce5b9dbd459c90997fa6bb7d87c0b8e880c1bf8186fad06ed0",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","notebooks/preparation/04_metric_derivation.qmd","render_source","notebooks/preparation/04_metric_derivation.qmd",55881,55881,"bfb3ec2b1f5855a6d05977730f5b7bffb96a1f4c1edbc17b4d2691d571ddf86c","bfb3ec2b1f5855a6d05977730f5b7bffb96a1f4c1edbc17b4d2691d571ddf86c",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","scripts/pipeline/build_metric_derivation.R","described_production_script","scripts/pipeline/build_metric_derivation.R",49261,49261,"2fd219658fa991a64a8f3d787db3a71df93ea1789b10a1ca873d9720866a8832","2fd219658fa991a64a8f3d787db3a71df93ea1789b10a1ca873d9720866a8832",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","scripts/pipeline/metric_derivation.R","described_function_module","scripts/pipeline/metric_derivation.R",79939,79939,"8d1b8ade3020b6807ad4e1db243ebd290a3a9a3b1893632f5d6b6b1e105ff047","8d1b8ade3020b6807ad4e1db243ebd290a3a9a3b1893632f5d6b6b1e105ff047",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","scripts/pipeline/state_interval_projection.R","described_function_module","scripts/pipeline/state_interval_projection.R",14775,14775,"6546f6b2850d96727aade54e55ea186810e158714397d64eb1ee2c9f440a7aa7","6546f6b2850d96727aade54e55ea186810e158714397d64eb1ee2c9f440a7aa7",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","scripts/pipeline/time_support.R","described_function_module","scripts/pipeline/time_support.R",38762,38762,"c230df345c5fd013af5fa53e1cff42a5f3f5db3696957815a83344746d5b45d0","c230df345c5fd013af5fa53e1cff42a5f3f5db3696957815a83344746d5b45d0",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","scripts/pipeline/verify_metric_derivation_mder.R","described_verification_module","scripts/pipeline/verify_metric_derivation_mder.R",19776,19776,"94748d954e29211aecd3b18940cc7742afc1993bacdfe9a4d00fbb40df2ccc14","94748d954e29211aecd3b18940cc7742afc1993bacdfe9a4d00fbb40df2ccc14",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation04","tests/test_preparation04_report.R","report_contract","tests/test_preparation04_report.R",10438,10438,"6f049e428ceb69040ffcfd247a405e719eab76b6ae1369b17dbd44e895a4e29a","6f049e428ceb69040ffcfd247a405e719eab76b6ae1369b17dbd44e895a4e29a",TRUE,TRUE,TRUE,"UNCHANGED"
"shared","_quarto-nathealth.yml","shared_quarto_configuration","_quarto-nathealth.yml",6347,6347,"9101be2d9a865c600232fb44bcfe1c33d1fb0bfe0a98a24e747e85506a4ec67b","9101be2d9a865c600232fb44bcfe1c33d1fb0bfe0a98a24e747e85506a4ec67b",TRUE,TRUE,TRUE,"UNCHANGED"
"shared","_quarto.yml","shared_quarto_configuration","_quarto.yml",2517,2517,"44e4a7435494d570baca6e7b0de75b15be015a52c811c076dd2b8b959d70f59c","44e4a7435494d570baca6e7b0de75b15be015a52c811c076dd2b8b959d70f59c",TRUE,TRUE,TRUE,"UNCHANGED"
"shared",".Rprofile","project_environment",".Rprofile",26,26,"3f9d62fc3f1bf5888a09816101b705f9844ef4cd44ee5ad157f4168dac4af4d4","3f9d62fc3f1bf5888a09816101b705f9844ef4cd44ee5ad157f4168dac4af4d4",TRUE,TRUE,TRUE,"UNCHANGED"
"shared","audit/decisions/figure_readability_and_layout.md","shared_reporting_contract","audit/decisions/figure_readability_and_layout.md",10910,10910,"33bac9392c35ed2fb6fd8bef0cf80ba867229e97d31cd1ea28ce625a51c1565b","33bac9392c35ed2fb6fd8bef0cf80ba867229e97d31cd1ea28ce625a51c1565b",TRUE,TRUE,TRUE,"UNCHANGED"
"shared","audit/decisions/gap_timing_unaware_dataset_terminology.md","shared_reporting_contract","audit/decisions/gap_timing_unaware_dataset_terminology.md",2153,2153,"c68ecb5b81639fddaa035ca2787ad43d1dd5106b7238f2f6d20db4d5df36a306","c68ecb5b81639fddaa035ca2787ad43d1dd5106b7238f2f6d20db4d5df36a306",TRUE,TRUE,TRUE,"UNCHANGED"
"shared","audit/decisions/model_reporting.md","shared_reporting_contract","audit/decisions/model_reporting.md",10496,10496,"1cb3d5735dcb736f563eed881daf7dcf6e6ed7a4fb75b38201dd753e4927157a","1cb3d5735dcb736f563eed881daf7dcf6e6ed7a4fb75b38201dd753e4927157a",TRUE,TRUE,TRUE,"UNCHANGED"
"shared","renv.lock","project_environment","renv.lock",603493,603493,"3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350","3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350",TRUE,TRUE,TRUE,"UNCHANGED"
"shared","renv/activate.R","project_environment","renv/activate.R",39946,39946,"51798a35c2772b94b4a73ae7a7cc928975ff6e628a17bad1bc73d30defca82e6","51798a35c2772b94b4a73ae7a7cc928975ff6e628a17bad1bc73d30defca82e6",TRUE,TRUE,TRUE,"UNCHANGED"
"shared","styles.css","shared_quarto_configuration","styles.css",302,302,"557cf99b617ba158611d5326a76716c871f7373357e11d0295012600c0e6994b","557cf99b617ba158611d5326a76716c871f7373357e11d0295012600c0e6994b",TRUE,TRUE,TRUE,"UNCHANGED"
