"page","path","role","source_spec","bytes","sha256"
"preparation06","artifacts/06_model_data/base/metrics_glasses_participant_day_enriched.rds","accepted_preparation_manifest_member","artifacts/12_manifests/base_model_data_artifacts.csv",119612,"b469fa8f0a743de1cbb1075f78879b84ab602c74cc44fb97da45dee596681f42"
"preparation06","artifacts/06_model_data/base/metrics_glasses_participant_enriched.rds","accepted_preparation_manifest_member","artifacts/12_manifests/base_model_data_artifacts.csv",13400,"42d7980f641f1ec557daf75547f0f8d6a212714087576aa7d1cdbc7bef267850"
"preparation06","artifacts/06_model_data/base/metrics_glasses_participant.rds","accepted_preparation_manifest_member","artifacts/12_manifests/base_model_data_artifacts.csv",5812,"13c745f05b4e8120ff57295f9841138f8bed4cff70b932044790e4b43e9f30d3"
"preparation06","artifacts/06_model_data/base/modality_key_join_audit.csv","accepted_preparation_manifest_member","artifacts/12_manifests/base_model_data_artifacts.csv",996,"d048502f83b7059ad574be59f48b86bf65d6fee7e653bba39cc0b3c0cc9d8846"
"preparation06","artifacts/06_model_data/base/participant_availability_audit.csv","accepted_preparation_manifest_member","artifacts/12_manifests/base_model_data_artifacts.csv",19980,"43192fbe0d69207374a649a9b416290b3793a30cddff7744de02141ada2e4761"
"preparation06","artifacts/06_model_data/base/participant_metadata.rds","accepted_preparation_manifest_member","artifacts/12_manifests/base_model_data_artifacts.csv",9896,"5def9161c962e633ecaa3a0f4e557819e42ebef3c0bb29b20ac3834ea782596c"
"preparation06","artifacts/06_model_data/context/site_solar_context_join_audit.csv","accepted_preparation_manifest_member","artifacts/12_manifests/site_solar_context_artifacts.csv",642,"a83831aefd7e6ac472684f28fdd11e660ae083b439eada20fde20014cf9dc9e9"
"preparation06","artifacts/06_model_data/context/site_solar_context.csv","accepted_preparation_manifest_member","artifacts/12_manifests/site_solar_context_artifacts.csv",470213,"7dc64cc5026947ef96d6e4ab112bb767414420be97817f022082248db68d7028"
"preparation06","artifacts/06_model_data/context/site_solar_context.rds","accepted_preparation_manifest_member","artifacts/12_manifests/site_solar_context_artifacts.csv",41068,"39ffe488de86f5d7cdc56d65c582c9de31f9054f8565936b4ec74e01491f26d0"
"preparation06","artifacts/06_model_data/H01.rds","accepted_preparation_manifest_member","artifacts/12_manifests/H01_model_data_artifacts.csv",253472,"0328fe1a698bc13965feb0b68b03ccf0fd20f32b55d6148635811b0d674e0a00"
"preparation06","artifacts/06_model_data/H01/exclusion_reasons.csv","accepted_preparation_manifest_member","artifacts/12_manifests/H01_model_data_artifacts.csv",26060,"77d010744cf20d33c2c467107c7faebed8ac7ed9ad224726b3cdc22aa76d277e"
"preparation06","artifacts/06_model_data/H01/input_provenance.csv","accepted_preparation_manifest_member","artifacts/12_manifests/H01_model_data_artifacts.csv",2895,"160bd356f8bba32f8f693edd1e2c61d5628007663ea483bcd797abd951696a3f"
"preparation06","artifacts/06_model_data/H01/metric_contract.csv","accepted_preparation_manifest_member","artifacts/12_manifests/H01_model_data_artifacts.csv",4215,"006042e8589fc1892a5e26e6f148fe3a2a31e33be7406502bc682048b6cb3307"
"preparation06","artifacts/06_model_data/H01/model_rows.csv","accepted_preparation_manifest_member","artifacts/12_manifests/H01_model_data_artifacts.csv",26330516,"cfb1d0c103ed16146aafc51577ddcd7780c844b2273f63117f964ddc35f8454f"
"preparation06","artifacts/06_model_data/H01/predictor_centers.csv","accepted_preparation_manifest_member","artifacts/12_manifests/H01_model_data_artifacts.csv",10141,"6c465678fce220cd29d1d3c3011d08b7b15373b28b346eb1387a16dc8b3cf4a1"
"preparation06","artifacts/06_model_data/H01/sample_flow.csv","accepted_preparation_manifest_member","artifacts/12_manifests/H01_model_data_artifacts.csv",461140,"cdfbfbda8ca4579f1a4a685120439294f0964407fd2ff91ba625f10bb993ccd4"
"preparation06","artifacts/06_model_data/H01/scenario_status.csv","accepted_preparation_manifest_member","artifacts/12_manifests/H01_model_data_artifacts.csv",7136,"9c31efadfb299e6aef1e7951856e2ea5abf921a92f3ced0bf288133f424f4ee7"
"preparation06","artifacts/06_model_data/H01/scenarios/manuscript_prepared_data/contract_equivalence.csv","accepted_preparation_manifest_member","artifacts/12_manifests/H01_manuscript_prepared_data_artifacts.csv",8390,"5d8556226524391ff233ab1ec20e9b1a9c71f9caab7486dc6f85b891c49d27eb"
"preparation06","artifacts/06_model_data/H01/scenarios/manuscript_prepared_data/exclusion_reasons.csv","accepted_preparation_manifest_member","artifacts/12_manifests/H01_manuscript_prepared_data_artifacts.csv",17012,"9484e728ea86dcd6641eb2b92675b4a7bdffb369e53abf1ef3245685bffec2f2"
"preparation06","artifacts/06_model_data/H01/scenarios/manuscript_prepared_data/H01.rds","accepted_preparation_manifest_member","artifacts/12_manifests/H01_manuscript_prepared_data_artifacts.csv",192816,"3c70363fc0468202a431904aa9d9444f2858af2e3add3475a56c872b49a18bd6"
"preparation06","artifacts/06_model_data/H01/scenarios/manuscript_prepared_data/input_provenance.csv","accepted_preparation_manifest_member","artifacts/12_manifests/H01_manuscript_prepared_data_artifacts.csv",3567,"1cc199c46c40837f9535fa2bf0f9dca7682128301573f76eaafba4b5db32b7a6"
"preparation06","artifacts/06_model_data/H01/scenarios/manuscript_prepared_data/metric_contract.csv","accepted_preparation_manifest_member","artifacts/12_manifests/H01_manuscript_prepared_data_artifacts.csv",4150,"72265ae8789a5e7bd8893ce603755f3dc0b57c3aa2c3727cab4983f1e9bd70e6"
"preparation06","artifacts/06_model_data/H01/scenarios/manuscript_prepared_data/model_rows.csv","accepted_preparation_manifest_member","artifacts/12_manifests/H01_manuscript_prepared_data_artifacts.csv",31686373,"cd12a35eb9038b9ce0510e810b6d78a76a2eade1225e3edac4e000d3556d0986"
"preparation06","artifacts/06_model_data/H01/scenarios/manuscript_prepared_data/predictor_centers.csv","accepted_preparation_manifest_member","artifacts/12_manifests/H01_manuscript_prepared_data_artifacts.csv",12095,"769fe0c43ad098eae1493d31bb3781132898064532c30002bca0c69b9760216c"
"preparation06","artifacts/06_model_data/H01/scenarios/manuscript_prepared_data/sample_flow.csv","accepted_preparation_manifest_member","artifacts/12_manifests/H01_manuscript_prepared_data_artifacts.csv",410586,"24ecdfa5217ed8aeab3e24d11047f4c669b61db66caff2978548b2a123cbac38"
"preparation06","artifacts/06_model_data/H01/scenarios/manuscript_prepared_data/scenario_status.csv","accepted_preparation_manifest_member","artifacts/12_manifests/H01_manuscript_prepared_data_artifacts.csv",8496,"b1baea43c9b16ba7579fe141633829159517d8e24c8017adf3254d6a09341fec"
"preparation06","artifacts/06_model_data/H01/scenarios/manuscript_prepared_data/timing_conversion_audit.csv","accepted_preparation_manifest_member","artifacts/12_manifests/H01_manuscript_prepared_data_artifacts.csv",2907,"4fc8b2e77107d047c17cce0cb3ecf5a60c8ea7269ac1ccc75e7e658faad92b26"
"preparation06","artifacts/06_model_data/H01/scenarios/manuscript_prepared_data/variable_dictionary.csv","accepted_preparation_manifest_member","artifacts/12_manifests/H01_manuscript_prepared_data_artifacts.csv",3928,"52386c551c18c210c65200a33148553ea4c0a5ee45fa914164d434de77dc0679"
"preparation06","artifacts/06_model_data/H01/variable_dictionary.csv","accepted_preparation_manifest_member","artifacts/12_manifests/H01_model_data_artifacts.csv",3928,"52386c551c18c210c65200a33148553ea4c0a5ee45fa914164d434de77dc0679"
"preparation06","artifacts/06_model_data/normalized_inputs/audits/free_text_audit.csv","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_normalization.csv",3689,"f08e73bf3a5d4772b6f3d737021e36ab2eaba2f0fd5609168754dba21eb5b302"
"preparation06","artifacts/06_model_data/normalized_inputs/audits/interval_audit.csv","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_normalization.csv",3912,"d01ceff38fc9f2c3e36181ac5fc2ad7fea511a166c8dc04a1613235604b551d5"
"preparation06","artifacts/06_model_data/normalized_inputs/audits/interval_issue_audit.csv","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_normalization.csv",3751,"ce1dab795d730a06b6a0bfd20fcfee35e93158d2ab2212edccad293feac0f38c"
"preparation06","artifacts/06_model_data/normalized_inputs/audits/key_audit.csv","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_normalization.csv",5035,"b44cac8dfd0ef51ebfab732f5bc6fc8df8e08b04f60e2e3a6ae10c2e4632bb19"
"preparation06","artifacts/06_model_data/normalized_inputs/audits/label_audit.csv","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_normalization.csv",137936,"84500e192adf27713daff8b8c9f18a5f8b530817630463d8c8e3c541ff7521c1"
"preparation06","artifacts/06_model_data/normalized_inputs/audits/missingness_audit.csv","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_normalization.csv",41827,"164c077650dd0e6cf7923ad057db11cc75325758f38f01c9029a36a32846ca7c"
"preparation06","artifacts/06_model_data/normalized_inputs/audits/source_schema_audit.csv","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_normalization.csv",119940,"ff22e1228ff110f73436788547216576b04a4fe1fc80c2fc40c252b2e9b3b0cc"
"preparation06","artifacts/06_model_data/normalized_inputs/audits/value_preservation_audit.csv","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_normalization.csv",68401,"75f0baecec17786fdf08c5c8f4909105dbd42e45abf1bede4428f17b07636008"
"preparation06","artifacts/06_model_data/normalized_inputs/chronotype.rds","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_normalization.csv",5996,"9266c61e265d445f60ea3862a68c69a24af3f17b3773ff57cf338939fd67eeb6"
"preparation06","artifacts/06_model_data/normalized_inputs/demographics.rds","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_normalization.csv",2824,"a11d0ff6615b51dbaa0be8c0790c1ea550750d9f1d4d7e8893609803f269dadf"
"preparation06","artifacts/06_model_data/normalized_inputs/exercisediary.rds","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_normalization.csv",24492,"5bffe44cdd9c65f3d1dc20575d10b3f0a403577f3cf9109e83cfea95a2ae7107"
"preparation06","artifacts/06_model_data/normalized_inputs/leba.rds","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_normalization.csv",4920,"71882566d4665dde757a13b18e56c1f7308e855ea22bced4384e91254e64e636"
"preparation06","artifacts/06_model_data/normalized_inputs/lightexposurediary.rds","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_normalization.csv",107448,"06aa306411d7dbe48407e900b557ffed431b1bfb8eb4840bdbc0446988207f59"
"preparation06","artifacts/06_model_data/normalized_inputs/sleepdiaries.rds","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_normalization.csv",42808,"110819d74503c895170552c1f2214aca83de51cadd23bde7525aa821ee0b0e15"
"preparation06","artifacts/06_model_data/normalized_inputs/vlsq8.rds","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_normalization.csv",3264,"a261e1e7e99f4484b095be726b3eaeeef98eab000ad1cb7d7a537d04b9a1e0f8"
"preparation06","artifacts/06_model_data/scenarios/manuscript_prepared_data/correction_manifest.csv","accepted_preparation_manifest_member","artifacts/12_manifests/manuscript_prepared_data_artifacts.csv",389,"ac58d94fef367224c02b86f219b9417df67a2b78a9dcda3eafcc77aaf88cfa3e"
"preparation06","artifacts/06_model_data/scenarios/manuscript_prepared_data/mder_support.csv","accepted_preparation_manifest_member","artifacts/12_manifests/manuscript_prepared_data_artifacts.csv",515191,"3619cc8ba1fce6370881fe9db85a0ff95ef47ef3184b9fe68078b80e45eef702"
"preparation06","artifacts/06_model_data/scenarios/manuscript_prepared_data/mder_support.rds","accepted_preparation_manifest_member","artifacts/12_manifests/manuscript_prepared_data_artifacts.csv",24412,"a0bc5d7ea2142709412da2253158086416ddb730b0f60ff616bba9d6ccb1edc5"
"preparation06","artifacts/06_model_data/scenarios/manuscript_prepared_data/metric_crosswalk.csv","accepted_preparation_manifest_member","artifacts/12_manifests/manuscript_prepared_data_artifacts.csv",5093,"be4e2e6c5b73a4257325c165a7f0ed138c1210f3b356a837e87f655430e56647"
"preparation06","artifacts/06_model_data/scenarios/manuscript_prepared_data/normalized_input_references.csv","accepted_preparation_manifest_member","artifacts/12_manifests/manuscript_prepared_data_artifacts.csv",2505,"f8fe5a9852307288f628524562ab35d5c4a8ed5ddfa161ef359130c4471a667f"
"preparation06","artifacts/06_model_data/scenarios/manuscript_prepared_data/normalized_input_references.rds","accepted_preparation_manifest_member","artifacts/12_manifests/manuscript_prepared_data_artifacts.csv",896,"a0ab1f44439d447bf7f8b61d9aec07fd65321a1d199ec7ee7c6ffe4d0d3f136a"
"preparation06","artifacts/06_model_data/scenarios/manuscript_prepared_data/one_hour_data.csv","accepted_preparation_manifest_member","artifacts/12_manifests/manuscript_prepared_data_artifacts.csv",9866440,"08149eed26cd7a0b1d6b816d38fa5be275211200deff7d69d406d6e1298e6bde"
"preparation06","artifacts/06_model_data/scenarios/manuscript_prepared_data/one_hour_data.rds","accepted_preparation_manifest_member","artifacts/12_manifests/manuscript_prepared_data_artifacts.csv",545892,"3c9a44d67d3267a3daa2a1392b096bdd89d80d62155edc44bdfe6c048ac4c105"
"preparation06","artifacts/06_model_data/scenarios/manuscript_prepared_data/participant_day_metrics.csv","accepted_preparation_manifest_member","artifacts/12_manifests/manuscript_prepared_data_artifacts.csv",3487784,"14931fb80d8d5dccf28f8deada3b4290bd52b149512affa54e3cf12c2873eb19"
"preparation06","artifacts/06_model_data/scenarios/manuscript_prepared_data/participant_day_metrics.rds","accepted_preparation_manifest_member","artifacts/12_manifests/manuscript_prepared_data_artifacts.csv",88248,"7561b5dd47cb5e23ca94ba59bd57648f11fe492f86af53a566c5c9cf42d932f1"
"preparation06","artifacts/06_model_data/scenarios/manuscript_prepared_data/participant_metrics.csv","accepted_preparation_manifest_member","artifacts/12_manifests/manuscript_prepared_data_artifacts.csv",70796,"89b197c474ee49a903361e9ec2316ee3b4b09b79e7e25e904bacc63cd5eca0f3"
"preparation06","artifacts/06_model_data/scenarios/manuscript_prepared_data/participant_metrics.rds","accepted_preparation_manifest_member","artifacts/12_manifests/manuscript_prepared_data_artifacts.csv",5208,"ab06279daac01311219ebc1267b7f1506012f362823c7fd8d0cf2254d862fd1e"
"preparation06","artifacts/06_model_data/scenarios/manuscript_prepared_data/source_manifest.csv","accepted_preparation_manifest_member","artifacts/12_manifests/manuscript_prepared_data_artifacts.csv",4757,"d678b26f790be0114cf35ac8206f196a1412e5475089a0a4190db0ee065f9b8e"
"preparation06","artifacts/06_model_data/scenarios/manuscript_prepared_data/thirty_minute_data.csv","accepted_preparation_manifest_member","artifacts/12_manifests/manuscript_prepared_data_artifacts.csv",19874284,"99ab2066d94c809d6120c57385a177d7787a6e1cb1faf46bd62bd93cdce4ecd6"
"preparation06","artifacts/06_model_data/scenarios/manuscript_prepared_data/thirty_minute_data.rds","accepted_preparation_manifest_member","artifacts/12_manifests/manuscript_prepared_data_artifacts.csv",963312,"813453681cb24ca88cdf5f6b833824649f0e24e9f3bed5af80aad1c4f06fffdc"
"preparation06","artifacts/06_model_data/scenarios/manuscript_prepared_data/variable_dictionary.csv","accepted_preparation_manifest_member","artifacts/12_manifests/manuscript_prepared_data_artifacts.csv",3754,"9cdcea2e1993b97730f46925effdc447d951b5050b1d237cc8afb22aff8c9674"
"preparation06","artifacts/06_model_data/temporal_provenance/artifact_manifest.csv","accepted_preparation_manifest","artifacts/06_model_data/temporal_provenance/artifact_manifest.csv",6023,"9355f7ca4f249059cf49808a3fb1caf9e764a6160f5d61beba8234a2bfbdef7d"
"preparation06","artifacts/06_model_data/temporal_provenance/true_utc_source_bins.csv","accepted_preparation_manifest_member","artifacts/06_model_data/temporal_provenance/artifact_manifest.csv",66553420,"b77a80e327660607ccf24299b932f2d6e1c6eeb06ab8fac2b19d9aa577f101fd"
"preparation06","artifacts/06_model_data/temporal_provenance/true_utc_source_bins.rds","accepted_preparation_manifest_member","artifacts/06_model_data/temporal_provenance/artifact_manifest.csv",401356,"08d1adfb3e55c93da043b74d07dfade203c34f720c88062fa83eec5ebd1844f9"
"preparation06","artifacts/06_model_data/temporal_provenance/wall_outcome_links.csv","accepted_preparation_manifest_member","artifacts/06_model_data/temporal_provenance/artifact_manifest.csv",47760533,"0e8baf5e7548efff60c2cc2c4eda3418dfcddb02b5523acb30506f8a77890850"
"preparation06","artifacts/06_model_data/temporal_provenance/wall_outcome_links.rds","accepted_preparation_manifest_member","artifacts/06_model_data/temporal_provenance/artifact_manifest.csv",269832,"69232e8f7bdfbf379e7f92a220d2ecad893bce38e9ec57add313f5545e62829a"
"preparation06","artifacts/08_diagnostics/mder_METRIC-010/audit_manifest.csv","current_mder_audit_manifest","artifacts/08_diagnostics/mder_METRIC-010/audit_manifest.csv",3262,"5bd34fd4ac26dc2761540393d40e096cde835d8dd4b4edda9253243c9083d4bb"
"preparation06","artifacts/08_diagnostics/mder_METRIC-010/distribution_summary.csv","current_mder_audit_output","artifacts/08_diagnostics/mder_METRIC-010/distribution_summary.csv",1737,"d1acc79cf9d3d138f2c23166cb1089034a4d98cec1e728a0a05b514b1b3ca0d8"
"preparation06","artifacts/08_diagnostics/mder_METRIC-010/downstream_rebuild/manifest_comparison.csv","current_mder_downstream_rebuild_manifest_member","artifacts/08_diagnostics/mder_METRIC-010/downstream_rebuild/rebuild_manifest.csv",2872,"691edeb8a6bcf4d41ff35c0223d89241afb118bfcab0bc4dfe6f4da3f383d083"
"preparation06","artifacts/08_diagnostics/mder_METRIC-010/downstream_rebuild/rebuild_manifest.csv","current_mder_downstream_rebuild_manifest","artifacts/08_diagnostics/mder_METRIC-010/downstream_rebuild/rebuild_manifest.csv",572,"408087d420999322628066caae31efc288a5a5213b8b57d4b9a4ad77c9ec9a77"
"preparation06","artifacts/08_diagnostics/mder_METRIC-010/downstream_rebuild/site_context_value_check.csv","current_mder_downstream_rebuild_manifest_member","artifacts/08_diagnostics/mder_METRIC-010/downstream_rebuild/rebuild_manifest.csv",134,"85b0a871b6bbe58a6058859acbb71c4e2ad2342b8aededf8c9aa0678f67c6dca"
"preparation06","artifacts/08_diagnostics/mder_METRIC-010/non_mder_invariance.csv","current_mder_audit_output","artifacts/08_diagnostics/mder_METRIC-010/non_mder_invariance.csv",305,"a5de464c193ee732cc9e5c931f58f1c3ba89eee49f7d446f9cf0675c8562fc5e"
"preparation06","artifacts/08_diagnostics/mder_METRIC-010/verification_summary.csv","current_mder_audit_output","artifacts/08_diagnostics/mder_METRIC-010/verification_summary.csv",534,"dfb1389c6e56919ba096a33c5ea8dca37e77952bb225becfedf69ea8b5228852"
"preparation06","artifacts/08_diagnostics/preanalysis_comparison/audit_report.md","accepted_preparation_manifest_member","artifacts/12_manifests/preanalysis_comparison_artifacts.csv",4731,"e5ac9727523aa3e324108cd5e1c0bb6d95fb6dd62a88429c3fd21dc6ddbd39bb"
"preparation06","artifacts/08_diagnostics/preanalysis_comparison/categorical_distribution_overview.png","accepted_preparation_manifest_member","artifacts/12_manifests/preanalysis_comparison_artifacts.csv",537764,"2f77996cb8e8d708702f7391afaa0d39331f3be3a87e98624c099ee53f25c3a0"
"preparation06","artifacts/08_diagnostics/preanalysis_comparison/categorical_levels.csv","accepted_preparation_manifest_member","artifacts/12_manifests/preanalysis_comparison_artifacts.csv",21916,"809d109d3647ef4ac1798ef9eb59c06e2c7db41f5b9ce1dade4d0a8b583f0a22"
"preparation06","artifacts/08_diagnostics/preanalysis_comparison/comparison_overview.csv","accepted_preparation_manifest_member","artifacts/12_manifests/preanalysis_comparison_artifacts.csv",163225,"4819a7667d7006cc4f42512b3d822960c84d5a42481e8e0f096de337b6e6a3f3"
"preparation06","artifacts/08_diagnostics/preanalysis_comparison/distribution_shape_summary.csv","accepted_preparation_manifest_member","artifacts/12_manifests/preanalysis_comparison_artifacts.csv",40369,"80248eb38433c477510c4e576b3ea5b1853b8953a3afac2f2009f0108a71fb5c"
"preparation06","artifacts/08_diagnostics/preanalysis_comparison/figure_categorical_distribution_data.csv","accepted_preparation_manifest_member","artifacts/12_manifests/preanalysis_comparison_artifacts.csv",49463,"93dbcb32a3a778f1c3ff0c53c0664d1cf650a9166864738db93dd9877608a55a"
"preparation06","artifacts/08_diagnostics/preanalysis_comparison/figure_numeric_distribution_data.csv","accepted_preparation_manifest_member","artifacts/12_manifests/preanalysis_comparison_artifacts.csv",234407,"d272fc94d5471de3bdc8f9fe74e29dda6cc5bb3c5812f31741a41f578056ecb7"
"preparation06","artifacts/08_diagnostics/preanalysis_comparison/input_provenance.csv","accepted_preparation_manifest_member","artifacts/12_manifests/preanalysis_comparison_artifacts.csv",5984,"29f1e97d6cc0c09626b2b7e4eff2e4ffa4845a89caed251f24e023faad616264"
"preparation06","artifacts/08_diagnostics/preanalysis_comparison/key_reconciliation.csv","accepted_preparation_manifest_member","artifacts/12_manifests/preanalysis_comparison_artifacts.csv",12335,"a6d1856c34bf4d7fa46ac6630acdc708e1cb37be7c9ddf89951c59385257c9de"
"preparation06","artifacts/08_diagnostics/preanalysis_comparison/numeric_distribution_overview.png","accepted_preparation_manifest_member","artifacts/12_manifests/preanalysis_comparison_artifacts.csv",295266,"9b13b6c6ee1bf7444be6fd92e68bbfcf35d9b973102b433b07d1a016c08f1012"
"preparation06","artifacts/08_diagnostics/preanalysis_comparison/numeric_quantiles.csv","accepted_preparation_manifest_member","artifacts/12_manifests/preanalysis_comparison_artifacts.csv",178359,"09f251f85c5139d7085c030944dcd9478dac510fb137b3d4b45d4126baf44d91"
"preparation06","artifacts/08_diagnostics/preanalysis_comparison/paired_comparison_summary.csv","accepted_preparation_manifest_member","artifacts/12_manifests/preanalysis_comparison_artifacts.csv",23253,"869814c89bf87fc09530cc70103040aef2beb341a80bfe3e48c9120e17406ad4"
"preparation06","artifacts/08_diagnostics/preanalysis_comparison/run_metadata.csv","accepted_preparation_manifest_member","artifacts/12_manifests/preanalysis_comparison_artifacts.csv",682,"2e88418226decefab208dedcab5b22c38d942853651a61e9aaa4040347fb4d6c"
"preparation06","artifacts/08_diagnostics/preanalysis_comparison/series_summary.csv","accepted_preparation_manifest_member","artifacts/12_manifests/preanalysis_comparison_artifacts.csv",55308,"6507e0a6c1d896adfd41fbbe305265c947cb8589e16507d19b19bc6082b5ccc0"
"preparation06","artifacts/08_diagnostics/preanalysis_comparison/variable_crosswalk.csv","accepted_preparation_manifest_member","artifacts/12_manifests/preanalysis_comparison_artifacts.csv",63289,"b9714e901f3131a7691d2051f7640b865c87204cca6c47fa0edb0fdf98d72b02"
"preparation06","artifacts/12_manifests/base_model_data_artifacts.csv","accepted_preparation_manifest","artifacts/12_manifests/base_model_data_artifacts.csv",10273,"8344bdc0339a53079bf9eeb7d86de1ad7c15373641c3a0a5a01d040b418895ce"
"preparation06","artifacts/12_manifests/H01_manuscript_prepared_data_artifacts.csv","accepted_preparation_manifest","artifacts/12_manifests/H01_manuscript_prepared_data_artifacts.csv",6949,"e0d98178ede61b74353e3a654e7f1b53d7e1c915833a2cda74eea45ed02f383b"
"preparation06","artifacts/12_manifests/H01_model_data_artifacts.csv","accepted_preparation_manifest","artifacts/12_manifests/H01_model_data_artifacts.csv",3646,"25978c5d6903e6e835c1aff6a9bc2e7552b85295e8d840d3dd65bbf9b1eb6b72"
"preparation06","artifacts/12_manifests/manuscript_prepared_data_artifacts.csv","accepted_preparation_manifest","artifacts/12_manifests/manuscript_prepared_data_artifacts.csv",4497,"4ed62fbe58de65a6d05d8cfc6b5d870d7c74a3c83fe89bcd72bd1dd838698935"
"preparation06","artifacts/12_manifests/mder_support_gate_artifacts.csv","historical_mder_gate_manifest","artifacts/12_manifests/mder_support_gate_artifacts.csv",4849,"9ca9b97dac5efd9ec4e7b43a1fb2227b7a13cf98ac4b92318606c4874f9e460b"
"preparation06","artifacts/12_manifests/metric_artifacts.csv","current_metric_manifest","artifacts/12_manifests/metric_artifacts.csv",51293,"028bce108339c1277df4a070597430ea20b49c34c2888f4eef42741c1fe76a5e"
"preparation06","artifacts/12_manifests/model_input_normalization.csv","accepted_preparation_manifest","artifacts/12_manifests/model_input_normalization.csv",4509,"e3d484711abb54f69d63ff302e5a0329efda3fd0a8c85feaf9cc4f850005c9ab"
