placement,deletion_type,deletion_id,site_deviation_relative_change_percent,full_deviation_inside_deletion_interval,display_order,site,site_display_name,site_color_hex,category_order,category_code,light_source,short_label,architecture,hours,participants,participant_days,shared_participants,site_present,support_rule_pass,reporting_status,model_cell_mean_lx,model_cell_conf_low_lx,model_cell_conf_high_lx,cell_mean_lx,cell_conf_low_lx,cell_conf_high_lx,site_standardized_category_mean_lx,category_mean_conf_low_lx,category_mean_conf_high_lx,category_ratio_to_indoor,category_ratio_conf_low,category_ratio_conf_high,site_deviation_ratio,site_deviation_conf_low,site_deviation_conf_high,site_deviation_statistic,site_deviation_df,site_deviation_p_raw,within_site_ratio_to_indoor,within_site_ratio_conf_low,within_site_ratio_conf_high,family_id,family_n,site_deviation_p_adjusted,full_site_deviation,full_site_conf_low,full_site_conf_high
Near-eye,site,BAUA,14.030201211787796,TRUE,2,THUAS,Delft (NL),#117733,5,display,Emissive display light,Emissive display,full_literal,121,11,29,11,TRUE,TRUE,ESTIMABLE,170.87449851266643,97.57110964992839,299.24938177616264,170.87449851266643,97.57110964992839,299.24938177616264,20.89160025609143,14.78469196805867,29.521004712391683,0.2526221635462431,0.1718856552010874,0.37128146290116415,8.179100519733716,4.507446876236395,14.841591514832503,6.98267554025024,121,1.682672874701768e-10,1.0966452317370343,0.609151441787398,1.9742722117881941,H03-I-site-context-site,47,3.954281255549155e-9,7.1727493530794595,4.0015971346856025,12.85694975042609
Near-eye,site,BAUA,-1.496662436861007,TRUE,2,THUAS,Delft (NL),#117733,6,sleep_darkness,Darkness during sleep,Sleep darkness,full_literal,511,13,67,13,TRUE,TRUE,ESTIMABLE,2.1120378069580394,1.162496709132993,3.8371753338957695,2.1120378069580394,1.162496709132993,3.8371753338957695,2.2716733149223214,1.4994187534773327,3.4416667377024255,0.027469175202058375,0.01759452598214406,0.0428858149999122,0.9297277883595069,0.47894642620098227,1.8047817316526564,-0.21747582920215128,121,0.8282038408307566,0.013554721215917344,0.007452976266103583,0.024651959255103596,H03-I-site-context-site,47,0.8846722845237627,0.9438540981046118,0.4947725554620336,1.8005456217694973
Near-eye,site,BAUA,,,2,THUAS,Delft (NL),#117733,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,full_literal,13,4,6,4,TRUE,FALSE,SUPPORT_NON_ESTIMABLE,15.841932178888195,5.164541126841482,48.5942136961893,,,,8.46828170091433,6.133553699955504,11.691720407789164,0.10239884061443703,0.07184822339739622,0.14593990029767212,,,,,121,,,,,H03-I-site-context-site,,,,,
Near-eye,site,BAUA,,,3,BAUA,Dortmund (DE),#DDCC77,1,electric_indoor,Electric light source indoors,Indoor electric,full_literal,0,0,0,0,FALSE,FALSE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,121,,,,,H03-I-site-context-site,,,1.2589422041029175,0.6907790075685093,2.2944175429568516
Near-eye,site,BAUA,,,3,BAUA,Dortmund (DE),#DDCC77,2,electric_outdoor,Electric light source outdoors,Outdoor electric,full_literal,0,0,0,0,FALSE,FALSE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,121,,,,,H03-I-site-context-site,,,,,
Near-eye,site,BAUA,,,3,BAUA,Dortmund (DE),#DDCC77,3,daylight_indoor,Daylight indoors,Indoor daylight,full_literal,0,0,0,0,FALSE,FALSE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,121,,,,,H03-I-site-context-site,,,1.6238988813097455,0.8321542813320136,3.1689407071222067
Near-eye,site,BAUA,,,3,BAUA,Dortmund (DE),#DDCC77,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,full_literal,0,0,0,0,FALSE,FALSE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,121,,,,,H03-I-site-context-site,,,1.4799429717358483,0.9129112997337333,2.399171967998593
Near-eye,site,BAUA,,,3,BAUA,Dortmund (DE),#DDCC77,5,display,Emissive display light,Emissive display,full_literal,0,0,0,0,FALSE,FALSE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,121,,,,,H03-I-site-context-site,,,2.8586377547809003,1.6564816208873343,4.933233010265069
Near-eye,site,BAUA,,,3,BAUA,Dortmund (DE),#DDCC77,6,sleep_darkness,Darkness during sleep,Sleep darkness,full_literal,0,0,0,0,FALSE,FALSE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,121,,,,,H03-I-site-context-site,,,0.8863547300779416,0.4501354155635309,1.7453074794126253
Near-eye,site,BAUA,,,3,BAUA,Dortmund (DE),#DDCC77,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,full_literal,0,0,0,0,FALSE,FALSE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,121,,,,,H03-I-site-context-site,,,9.217143808347886,2.49663041020565,34.02816037026796
Near-eye,site,BAUA,2.920224319668785,TRUE,4,MPI,Tübingen (DE),#DDCC77,1,electric_indoor,Electric light source indoors,Indoor electric,full_literal,821,26,147,26,TRUE,TRUE,ESTIMABLE,47.67284037258282,32.36289714974606,70.22547143025464,47.67284037258282,32.36289714974606,70.22547143025464,82.69899981387488,69.3178149528509,98.66330285897156,1,1,1,0.5764621153808015,0.39459233959826984,0.8421566693555893,-2.8769970568526357,121,0.004746811747831668,1,1,1,H03-I-site-context-site,47,0.015935725153434888,0.560105770456075,0.3822167380460179,0.8207868543434184
Near-eye,site,BAUA,-57.0874965376921,TRUE,4,MPI,Tübingen (DE),#DDCC77,2,electric_outdoor,Electric light source outdoors,Outdoor electric,full_literal,35,11,20,11,TRUE,TRUE,ESTIMABLE,191.77841151030694,30.68718576000545,1198.511958999856,191.77841151030694,30.68718576000545,1198.511958999856,21.884539807568597,15.393756820848079,31.112163727338196,0.26462883295835105,0.1805444095371409,0.387873650657086,8.763191421735169,1.724682643871994,44.526176550120404,2.643587292310741,121,0.009289524833519129,4.022802291860102,0.6373932864180355,25.38925122719488,H03-I-site-context-site,47,0.02728797919846244,20.42106778839481,3.949405248791517,105.59058474584766
Near-eye,site,BAUA,6.247782055275697,TRUE,4,MPI,Tübingen (DE),#DDCC77,3,daylight_indoor,Daylight indoors,Indoor daylight,full_literal,1054,25,140,25,TRUE,TRUE,ESTIMABLE,207.45416246573015,142.82226090608518,301.33418454044295,207.45416246573015,142.82226090608518,301.33418454044295,187.0710469647631,160.05312982003267,218.64974869184007,2.2620714565568076,1.8210758473103095,2.809859502626807,1.1089592207435843,0.7745015056668204,1.587847853456926,0.5704044029762385,121,0.569461144195729,4.3516216118945446,2.7374610046303665,6.91758188375167,H03-I-site-context-site,47,0.6862736865948529,1.0437481134115771,0.7239747762671089,1.5047625414069548
Near-eye,site,BAUA,5.022081735594841,TRUE,4,MPI,Tübingen (DE),#DDCC77,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,full_literal,241,26,89,26,TRUE,TRUE,ESTIMABLE,852.7993157029194,467.9270185078941,1554.2309892308524,852.7993157029194,467.9270185078941,1554.2309892308524,913.6834923084995,737.0770804667552,1132.6054577472498,11.048301604189483,8.395136307573555,14.539962648017603,0.9333640400443801,0.5318526214550546,1.6379884127760893,-0.24274082932993113,121,0.8086171682486832,17.88857783672931,8.68974145636299,36.8251712237543,H03-I-site-context-site,47,0.8838373699462351,0.8887312312035781,0.5054241727947532,1.5627333313900953
Near-eye,site,BAUA,14.030201211704462,TRUE,4,MPI,Tübingen (DE),#DDCC77,5,display,Emissive display light,Emissive display,full_literal,47,16,31,16,TRUE,TRUE,ESTIMABLE,5.840978885276137,3.3808629544871573,10.091220731961574,5.840978885276137,3.3808629544871573,10.091220731961574,20.89160025609143,14.78469196805867,29.521004712391683,0.2526221635462431,0.1718856552010874,0.37128146290116415,0.2795850396176839,0.15555416219590998,0.5025117507275363,-4.3033491723679695,121,3.433667043937894e-5,0.12252214971095678,0.07005898974060817,0.21427196174787133,H03-I-site-context-site,47,3.22764702130162e-4,0.24518507960765248,0.1381701857527663,0.43508462360887656
Near-eye,site,BAUA,-1.496662436890528,TRUE,4,MPI,Tübingen (DE),#DDCC77,6,sleep_darkness,Darkness during sleep,Sleep darkness,full_literal,940,24,136,24,TRUE,TRUE,ESTIMABLE,1.7504479041787893,0.6940253182098446,4.4149223160148,1.7504479041787893,0.6940253182098446,4.4149223160148,2.2716733149223214,1.4994187534773327,3.4416667377024255,0.027469175202058375,0.01759452598214406,0.0428858149999122,0.7705544158485855,0.3125075828754942,1.8999670418247476,-0.5717740551449731,121,0.5685357159153572,0.036717927660662134,0.01491648911716268,0.09038361514589861,H03-I-site-context-site,47,0.6862736865948529,0.7822622409671185,0.3190955504588547,1.917714655572432
Near-eye,site,BAUA,32.00018669129187,TRUE,4,MPI,Tübingen (DE),#DDCC77,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,full_literal,286,19,81,19,TRUE,TRUE,ESTIMABLE,17.8007458800676,7.6348961715862025,41.50240511010281,17.8007458800676,7.6348961715862025,41.50240511010281,8.46828170091433,6.133553699955504,11.691720407789164,0.10239884061443703,0.07184822339739622,0.14593990029767212,2.1020493305206926,0.9436410500417143,4.682512898042284,1.8363728447359418,121,0.06875717632610334,0.3733938599199767,0.1383280477203671,1.0079154367000502,H03-I-site-context-site,47,0.1346494703052857,1.5924593617710132,0.7056208653555205,3.593894318324104
Near-eye,site,BAUA,2.920224319694875,TRUE,5,TUM,Munich (DE),#DDCC77,1,electric_indoor,Electric light source indoors,Indoor electric,full_literal,338,10,58,10,TRUE,TRUE,ESTIMABLE,144.84279959032276,48.01421381527244,436.9422078611488,144.84279959032276,48.01421381527244,436.9422078611488,82.69899981387488,69.3178149528509,98.66330285897156,1,1,1,1.7514456029251964,0.6623667321291777,4.631213421823477,1.1410608443417605,121,0.25609792036765044,1,1,1,H03-I-site-context-site,47,0.39131407918668193,1.7017506661128008,0.6341418292267527,4.5667312833575
Near-eye,site,BAUA,,,5,TUM,Munich (DE),#DDCC77,2,electric_outdoor,Electric light source outdoors,Outdoor electric,full_literal,6,2,4,2,TRUE,FALSE,SUPPORT_NON_ESTIMABLE,118.34219091898184,76.07011780509788,184.10480429893857,,,,21.884539807568597,15.393756820848079,31.112163727338196,0.26462883295835105,0.1805444095371409,0.387873650657086,,,,,121,,,,,H03-I-site-context-site,,,,,
Near-eye,site,BAUA,6.247782055290529,TRUE,5,TUM,Munich (DE),#DDCC77,3,daylight_indoor,Daylight indoors,Indoor daylight,full_literal,430,10,52,10,TRUE,TRUE,ESTIMABLE,199.6969824000185,126.71356950966617,314.7167658048745,199.6969824000185,126.71356950966617,314.7167658048745,187.0710469647631,160.05312982003267,218.64974869184007,2.2620714565568076,1.8210758473103095,2.809859502626807,1.067492728779316,0.6988103724934261,1.6306866223675434,0.3051855860811624,121,0.7607491611130601,1.3787152897130321,0.4409202264817768,4.311110572667394,H03-I-site-context-site,47,0.8513145374360435,1.0047200121540427,0.6526220450220579,1.5467793503492533
Near-eye,site,BAUA,5.022081735612649,TRUE,5,TUM,Munich (DE),#DDCC77,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,full_literal,82,10,41,10,TRUE,TRUE,ESTIMABLE,898.4929276255685,508.0988423888578,1588.8434958789592,898.4929276255685,508.0988423888578,1588.8434958789592,913.6834923084995,737.0770804667552,1132.6054577472498,11.048301604189483,8.395136307573555,14.539962648017603,0.9833743689025719,0.5739919511563498,1.6847364278652113,-0.06165133522084539,121,0.9509422146946822,6.203228121569659,1.8040665577150274,21.32961168404464,H03-I-site-context-site,47,0.9509422146946822,0.9363501014750051,0.5458652483345212,1.6061683999985192
Near-eye,site,BAUA,,,5,TUM,Munich (DE),#DDCC77,5,display,Emissive display light,Emissive display,full_literal,34,4,13,4,TRUE,FALSE,SUPPORT_NON_ESTIMABLE,1.9085235371743345,0.2609045859983807,13.960897153302781,,,,20.89160025609143,14.78469196805867,29.521004712391683,0.2526221635462431,0.1718856552010874,0.37128146290116415,,,,,121,,,,,H03-I-site-context-site,,,,,
Near-eye,site,BAUA,-1.4966624368497383,TRUE,5,TUM,Munich (DE),#DDCC77,6,sleep_darkness,Darkness during sleep,Sleep darkness,full_literal,371,9,48,9,TRUE,TRUE,ESTIMABLE,14.773371814709876,4.33837763236745,50.30740365876446,14.773371814709876,4.33837763236745,50.30740365876446,2.2716733149223214,1.4994187534773327,3.4416667377024255,0.027469175202058375,0.01759452598214406,0.0428858149999122,6.503299447885201,2.0807390959275684,20.325904286433516,3.25269809676719,121,0.0014816706847499512,0.1019959007730814,0.018742551222029752,0.5550559073454484,H03-I-site-context-site,47,0.005803210181937309,6.602110759664312,2.10713087294332,20.685884793662623
Near-eye,site,BAUA,32.0001866913159,TRUE,5,TUM,Munich (DE),#DDCC77,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,full_literal,129,6,20,6,TRUE,TRUE,ESTIMABLE,130.1873716918851,87.15972822349363,194.45622529456858,130.1873716918851,87.15972822349363,194.45622529456858,8.46828170091433,6.133553699955504,11.691720407789164,0.10239884061443703,0.07184822339739622,0.14593990029767212,15.373528690930135,9.569071443447395,24.698883878925788,11.410822364668386,121,6.393447915605654e-21,0.8988183883500631,0.36087674583999924,2.238643815510323,H03-I-site-context-site,47,3.004920520334657e-19,11.646596172535213,7.194618358754381,18.85342566378963
Near-eye,site,BAUA,2.9202243196663646,TRUE,6,FUSPCEU,Madrid (ES),#CC6677,1,electric_indoor,Electric light source indoors,Indoor electric,full_literal,868,23,112,23,TRUE,TRUE,ESTIMABLE,125.85754900146476,102.78471781859139,154.10970596439182,125.85754900146476,102.78471781859139,154.10970596439182,82.69899981387488,69.3178149528509,98.66330285897156,1,1,1,1.5218751047137686,1.1866327119198887,1.951828742863704,3.34127661568,121,0.001109658345876709,1,1,1,H03-I-site-context-site,47,0.005268606383146128,1.4786939250995816,1.1538115642411009,1.8950544368694746
Near-eye,site,BAUA,-57.087496537671655,FALSE,6,FUSPCEU,Madrid (ES),#CC6677,2,electric_outdoor,Electric light source outdoors,Outdoor electric,full_literal,35,11,24,11,TRUE,TRUE,ESTIMABLE,25.20070549179576,15.256255327942354,41.62722395718314,25.20070549179576,15.256255327942354,41.62722395718314,21.884539807568597,15.393756820848079,31.112163727338196,0.26462883295835105,0.1805444095371409,0.387873650657086,1.1515300624727,0.658299068693955,2.0143146904478626,0.49952464794610907,121,0.6183169243498237,0.20023197409876833,0.12485872086755742,0.32110567185785843,H03-I-site-context-site,47,0.7088023279132124,2.6834371559878702,1.562308679558824,4.609098742362294
Near-eye,site,BAUA,6.247782055259021,TRUE,6,FUSPCEU,Madrid (ES),#CC6677,3,daylight_indoor,Daylight indoors,Indoor daylight,full_literal,502,23,92,23,TRUE,TRUE,ESTIMABLE,164.29213440638546,113.20092202029842,238.44245211152807,164.29213440638546,113.20092202029842,238.44245211152807,187.0710469647631,160.05312982003267,218.64974869184007,2.2620714565568076,1.8210758473103095,2.809859502626807,0.8782338960092083,0.6137580283186227,1.2566756612739696,-0.7174110526459908,121,0.474503195126591,1.3053816454384743,0.873063021736644,1.9517734663164672,H03-I-site-context-site,47,0.6862736865948529,0.8265903334833311,0.5737229411176641,1.190908590960384
Near-eye,site,BAUA,5.022081735589334,TRUE,6,FUSPCEU,Madrid (ES),#CC6677,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,full_literal,218,21,72,21,TRUE,TRUE,ESTIMABLE,623.1455839470106,303.54606112294977,1279.2471012673682,623.1455839470106,303.54606112294977,1279.2471012673682,913.6834923084995,737.0770804667552,1132.6054577472498,11.048301604189483,8.395136307573555,14.539962648017603,0.6820147120887343,0.3528953373950292,1.3180793799630153,-1.1499270592448327,121,0.25244161819788075,4.951197515691,2.3069577702539372,10.626270300858746,H03-I-site-context-site,47,0.39131407918668193,0.6494012504968436,0.33446794034437916,1.2608741624463184
Near-eye,site,BAUA,14.030201211723314,TRUE,6,FUSPCEU,Madrid (ES),#CC6677,5,display,Emissive display light,Emissive display,full_literal,94,11,30,11,TRUE,TRUE,ESTIMABLE,87.59375496571563,56.570077534932594,135.6311718727252,87.59375496571563,56.570077534932594,135.6311718727252,20.89160025609143,14.78469196805867,29.521004712391683,0.2526221635462431,0.1718856552010874,0.37128146290116415,4.1927738369479695,2.5108006903949374,7.001492597578601,5.534196545874177,121,1.8427698127961184e-7,0.6959753758171169,0.4325294032456046,1.1198816083001157,H03-I-site-context-site,47,2.887006040047252e-6,3.6768976923605705,2.240447946084335,6.034318567282431
Near-eye,site,BAUA,-1.4966624368976222,TRUE,6,FUSPCEU,Madrid (ES),#CC6677,6,sleep_darkness,Darkness during sleep,Sleep darkness,full_literal,834,19,103,19,TRUE,TRUE,ESTIMABLE,3.5519291779337188,0.5679580057582925,22.2132635813677,3.5519291779337188,0.5679580057582925,22.2132635813677,2.2716733149223214,1.4994187534773327,3.4416667377024255,0.027469175202058375,0.01759452598214406,0.0428858149999122,1.5635739323086495,0.3029831305065077,8.068975449914108,0.539229171936539,121,0.590719558384072,0.02822182067038649,0.004692434576171955,0.16973516604704764,H03-I-site-context-site,47,0.6940954811012846,1.587330917906214,0.30278612488672746,8.321449484792526
Near-eye,site,BAUA,,,6,FUSPCEU,Madrid (ES),#CC6677,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,full_literal,2,1,1,1,TRUE,FALSE,SUPPORT_NON_ESTIMABLE,0.7318078847652084,0.7318076226800675,0.7318081468504432,,,,8.46828170091433,6.133553699955504,11.691720407789164,0.10239884061443703,0.07184822339739622,0.14593990029767212,,,,,121,,,,,H03-I-site-context-site,,,,,
Near-eye,site,BAUA,2.9202243196842836,TRUE,7,IZTECH,Izmir (TR),#332288,1,electric_indoor,Electric light source indoors,Indoor electric,full_literal,695,16,93,16,TRUE,TRUE,ESTIMABLE,58.620857982916995,45.16960884228337,76.07781158017241,58.620857982916995,45.16960884228337,76.07781158017241,82.69899981387488,69.3178149528509,98.66330285897156,1,1,1,0.7088460333843343,0.5322335418688627,0.9440643242445376,-2.377442219771268,121,0.019000218269967686,1,1,1,H03-I-site-context-site,47,0.04961168103824896,0.688733471064503,0.516857804979345,0.9177645952033461
Near-eye,site,BAUA,-57.08749653766404,FALSE,7,IZTECH,Izmir (TR),#332288,2,electric_outdoor,Electric light source outdoors,Outdoor electric,full_literal,41,6,17,6,TRUE,TRUE,ESTIMABLE,17.367223810562752,7.622406754057003,39.5702397704821,17.367223810562752,7.622406754057003,39.5702397704821,21.884539807568597,15.393756820848079,31.112163727338196,0.26462883295835105,0.1805444095371409,0.387873650657086,0.7935841449385393,0.358287442202544,1.757738957375495,-0.5755772859320851,121,0.5659698231727848,0.2962635554673018,0.11380877002259057,0.7712243466009218,H03-I-site-context-site,47,0.6862736865948529,1.8493074999342867,0.8399374476739713,4.0716582392938845
Near-eye,site,BAUA,6.247782055280626,TRUE,7,IZTECH,Izmir (TR),#332288,3,daylight_indoor,Daylight indoors,Indoor daylight,full_literal,587,16,80,16,TRUE,TRUE,ESTIMABLE,170.2619390369915,130.98311832304705,221.31957351282148,170.2619390369915,130.98311832304705,221.31957351282148,187.0710469647631,160.05312982003267,218.64974869184007,2.2620714565568076,1.8210758473103095,2.809859502626807,0.91014586062087,0.6909515806018381,1.1988763190667782,-0.6764856678642378,121,0.5000234451447297,2.904460031728099,1.9157833809094094,4.40336217547807,H03-I-site-context-site,47,0.6862736865948529,0.8566257506884444,0.6465751275812442,1.1349147924814593
Near-eye,site,BAUA,5.022081735605566,TRUE,7,IZTECH,Izmir (TR),#332288,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,full_literal,95,14,43,14,TRUE,TRUE,ESTIMABLE,1073.0867728793498,599.4928501600144,1920.815605759533,1073.0867728793498,599.4928501600144,1920.815605759533,913.6834923084995,737.0770804667552,1132.6054577472498,11.048301604189483,8.395136307573555,14.539962648017603,1.1744622529713262,0.6789261982158418,2.0316811860837367,0.5809044707636394,121,0.5623852685026351,18.30554532641033,9.968884620198597,33.61388986470056,H03-I-site-context-site,47,0.6862736865948529,1.1183002979583379,0.6454668575871964,1.937505453166918
