"position","site","Id","local_date","primary_mder","gap_mder","primary_finite","gap_finite","common_finite","difference_primary_minus_gap"
"chest","BAUA","BAUA_S014",2025-07-20,0.828426769174285,0.828426769174285,TRUE,TRUE,TRUE,0
"chest","BAUA","BAUA_S014",2025-07-21,0.806612924989457,0.806612924989457,TRUE,TRUE,TRUE,0
"chest","BAUA","BAUA_S015",2025-07-23,0.827774696210086,0.827774696210086,TRUE,TRUE,TRUE,0
"chest","BAUA","BAUA_S015",2025-07-24,0.730254408100684,0.726699284234923,TRUE,TRUE,TRUE,0.00355512386576085
"chest","BAUA","BAUA_S015",2025-07-25,0.796461631276036,,TRUE,FALSE,FALSE,
"chest","BAUA","BAUA_S015",2025-07-26,,,FALSE,FALSE,FALSE,
"chest","BAUA","BAUA_S015",2025-07-27,0.855702755082517,0.856238791752359,TRUE,TRUE,TRUE,-0.000536036669842033
"chest","BAUA","BAUA_S015",2025-07-28,,,FALSE,FALSE,FALSE,
"chest","BAUA","BAUA_S016",2025-07-23,,,FALSE,FALSE,FALSE,
"chest","BAUA","BAUA_S016",2025-07-24,0.74556698853364,0.741434545443516,TRUE,TRUE,TRUE,0.0041324430901245
"chest","BAUA","BAUA_S016",2025-07-25,0.766255659110097,0.766255659110097,TRUE,TRUE,TRUE,0
"chest","BAUA","BAUA_S016",2025-07-26,,,FALSE,FALSE,FALSE,
"chest","BAUA","BAUA_S016",2025-07-27,,,FALSE,FALSE,FALSE,
"chest","BAUA","BAUA_S016",2025-07-28,0.729565223279048,,TRUE,FALSE,FALSE,
"chest","BAUA","BAUA_S017",2025-09-09,0.749334780386285,0.749334780386285,TRUE,TRUE,TRUE,0
"chest","BAUA","BAUA_S017",2025-09-10,0.656470369004255,0.656470369004255,TRUE,TRUE,TRUE,0
"chest","BAUA","BAUA_S017",2025-09-11,0.617438004752912,0.617438004752912,TRUE,TRUE,TRUE,0
"chest","BAUA","BAUA_S017",2025-09-12,0.774231976179606,0.774231976179606,TRUE,TRUE,TRUE,0
"chest","BAUA","BAUA_S017",2025-09-13,0.580879987244707,0.580879987244707,TRUE,TRUE,TRUE,0
"chest","BAUA","BAUA_S017",2025-09-14,0.759488910424073,0.759488910424073,TRUE,TRUE,TRUE,0
"chest","BAUA","BAUA_S018",2025-09-09,0.68329739098206,0.68329739098206,TRUE,TRUE,TRUE,0
"chest","BAUA","BAUA_S018",2025-09-10,0.736712232003613,0.736712232003613,TRUE,TRUE,TRUE,0
"chest","BAUA","BAUA_S018",2025-09-11,0.664379015054039,0.657593220261889,TRUE,TRUE,TRUE,0.00678579479214991
"chest","BAUA","BAUA_S018",2025-09-12,0.752580584867171,0.752580584867171,TRUE,TRUE,TRUE,0
"chest","BAUA","BAUA_S018",2025-09-13,,,FALSE,FALSE,FALSE,
"chest","BAUA","BAUA_S018",2025-09-14,0.767207950449504,0.767207950449504,TRUE,TRUE,TRUE,0
"chest","BAUA","BAUA_S022",2025-09-24,0.682061414682089,0.682061414682089,TRUE,TRUE,TRUE,0
"chest","BAUA","BAUA_S022",2025-09-25,0.549548098805385,0.549548098805385,TRUE,TRUE,TRUE,0
"chest","BAUA","BAUA_S022",2025-09-26,0.626335060537853,0.626335060537853,TRUE,TRUE,TRUE,0
"chest","BAUA","BAUA_S022",2025-09-27,0.738009060665447,0.738009060665447,TRUE,TRUE,TRUE,0
"chest","BAUA","BAUA_S022",2025-09-28,0.759938533889272,0.759938533889272,TRUE,TRUE,TRUE,0
"chest","BAUA","BAUA_S022",2025-09-29,0.594984540569404,0.594984540569404,TRUE,TRUE,TRUE,0
"chest","BAUA","BAUA_S023",2025-09-24,,,FALSE,FALSE,FALSE,
"chest","BAUA","BAUA_S023",2025-09-25,0.602960285688126,0.602960285688126,TRUE,TRUE,TRUE,0
"chest","BAUA","BAUA_S023",2025-09-26,0.655631293989177,0.655631293989177,TRUE,TRUE,TRUE,0
"chest","BAUA","BAUA_S023",2025-09-27,0.691713470243171,0.691713470243171,TRUE,TRUE,TRUE,0
"chest","BAUA","BAUA_S023",2025-09-28,0.637824963147226,0.637824963147226,TRUE,TRUE,TRUE,0
"chest","BAUA","BAUA_S023",2025-09-29,0.656856361165374,0.656856361165374,TRUE,TRUE,TRUE,0
"chest","BAUA","BAUA_S024",2025-10-14,0.580603916831357,0.580603916831357,TRUE,TRUE,TRUE,0
"chest","BAUA","BAUA_S024",2025-10-15,0.498219589077387,0.498219589077387,TRUE,TRUE,TRUE,0
"chest","BAUA","BAUA_S024",2025-10-16,,,FALSE,FALSE,FALSE,
"chest","BAUA","BAUA_S024",2025-10-17,0.619881674153487,0.619881674153487,TRUE,TRUE,TRUE,0
"chest","BAUA","BAUA_S024",2025-10-18,0.675418462260669,0.675418462260669,TRUE,TRUE,TRUE,0
"chest","BAUA","BAUA_S024",2025-10-19,0.719415299671449,0.719415299671449,TRUE,TRUE,TRUE,0
"chest","BAUA","BAUA_S025",2025-10-14,,,FALSE,FALSE,FALSE,
"chest","BAUA","BAUA_S025",2025-10-15,0.643178577765641,0.643178577765641,TRUE,TRUE,TRUE,0
"chest","BAUA","BAUA_S025",2025-10-16,,,FALSE,FALSE,FALSE,
"chest","BAUA","BAUA_S025",2025-10-17,0.670778309063433,0.670778309063433,TRUE,TRUE,TRUE,0
"chest","BAUA","BAUA_S025",2025-10-18,0.669950005506316,0.669950005506316,TRUE,TRUE,TRUE,0
"chest","BAUA","BAUA_S025",2025-10-19,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S003",2024-10-08,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S003",2024-10-09,0.647084419949217,0.648997542950725,TRUE,TRUE,TRUE,-0.00191312300150748
"chest","FUSPCEU","FUSPCEU_S003",2024-10-10,0.666600018852166,0.666600018852166,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S003",2024-10-11,0.655448347516396,0.655448347516396,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S003",2024-10-12,0.640997758490088,0.640997758490088,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S003",2024-10-13,0.737356515066373,0.737356515066373,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S004",2024-10-08,0.679939405068082,0.679939405068082,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S004",2024-10-09,0.700841651786824,0.700841651786824,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S004",2024-10-11,0.736342098945168,0.736342098945168,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S004",2024-10-12,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S004",2024-10-13,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S005",2024-10-15,0.731940889366647,0.731940889366647,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S005",2024-10-16,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S005",2024-10-17,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S005",2024-10-18,0.708725142508562,0.708958647160091,TRUE,TRUE,TRUE,-0.000233504651529048
"chest","FUSPCEU","FUSPCEU_S005",2024-10-19,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S005",2024-10-20,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S006",2024-10-15,0.669179431335557,0.66232251133991,TRUE,TRUE,TRUE,0.00685691999564642
"chest","FUSPCEU","FUSPCEU_S006",2024-10-16,0.687064722492042,0.687064722492042,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S006",2024-10-17,0.693058874971315,0.693058874971315,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S006",2024-10-18,0.711958502712414,0.711958502712414,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S006",2024-10-19,0.868828448490386,0.869217487780603,TRUE,TRUE,TRUE,-0.000389039290216608
"chest","FUSPCEU","FUSPCEU_S007",2024-10-22,0.63515828157196,0.63515828157196,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S007",2024-10-23,0.596242153744195,0.596242153744195,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S007",2024-10-24,0.630232447995188,0.633925896415063,TRUE,TRUE,TRUE,-0.00369344841987485
"chest","FUSPCEU","FUSPCEU_S007",2024-10-25,0.622672659622449,0.622672659622449,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S007",2024-10-26,0.66419899702372,0.66419899702372,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S007",2024-10-27,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S008",2024-10-22,0.659382881790857,0.659382881790857,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S008",2024-10-23,0.598613378332958,0.598613378332958,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S008",2024-10-24,0.655132663173028,0.655132663173028,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S008",2024-10-25,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S008",2024-10-26,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S008",2024-10-27,0.423404232721201,0.423404232721201,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S009",2024-11-04,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S009",2024-11-05,0.601651100877548,0.601651100877548,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S009",2024-11-06,0.637547138599042,0.637547138599042,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S009",2024-11-07,0.652716442300626,0.652716442300626,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S009",2024-11-08,0.646701682080661,0.646701682080661,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S009",2024-11-09,0.631280469274988,0.631280469274988,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S009",2024-11-10,0.640378780106371,0.640378780106371,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S010",2024-11-04,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S010",2024-11-05,0.699334470066252,0.699334470066252,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S010",2024-11-06,0.902464965312918,0.902464965312918,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S010",2024-11-07,0.717458100592045,0.717458100592045,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S011",2024-11-12,0.782865276136788,0.782865276136788,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S011",2024-11-13,0.719955583443849,0.719955583443849,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S011",2024-11-14,0.640772218195575,0.640772218195575,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S011",2024-11-16,0.645118899940722,0.645118899940722,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S011",2024-11-17,0.646223631417916,0.646223631417916,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S012",2024-12-03,0.685726063047859,0.685726063047859,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S012",2024-12-04,0.622411335006755,0.622411335006755,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S012",2024-12-05,0.730259321025886,0.730259321025886,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S012",2024-12-06,0.696623049493207,0.696623049493207,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S012",2024-12-07,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S012",2024-12-08,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S013",2024-11-19,0.739090200112671,0.739090200112671,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S013",2024-11-20,0.714927922790113,0.714927922790113,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S013",2024-11-21,0.735231892510365,0.735231892510365,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S013",2024-11-22,0.802454804463665,0.802454804463665,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S013",2024-11-23,0.783218124700661,0.783218124700661,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S013",2024-11-24,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S014",2024-11-20,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S014",2024-11-21,0.726493215249524,0.726217134457035,TRUE,TRUE,TRUE,0.00027608079248953
"chest","FUSPCEU","FUSPCEU_S014",2024-11-22,0.763898063153451,0.763898063153451,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S014",2024-11-23,0.814834148577246,0.817673697221099,TRUE,TRUE,TRUE,-0.00283954864385383
"chest","FUSPCEU","FUSPCEU_S014",2024-11-24,0.755013960195245,0.756686699568866,TRUE,TRUE,TRUE,-0.00167273937362056
"chest","FUSPCEU","FUSPCEU_S015",2024-11-26,0.925856961061809,0.925856961061809,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S015",2024-11-27,0.721406074421873,0.721406074421873,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S015",2024-11-28,0.750980230857819,0.750980230857819,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S015",2024-11-29,0.718050276849418,0.718050276849418,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S015",2024-11-30,0.731000944596304,0.731000944596304,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S015",2024-12-01,0.766685283110963,0.766685283110963,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S016",2024-11-26,0.75713329260225,0.75713329260225,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S016",2024-11-27,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S016",2024-11-29,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S016",2024-11-30,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S016",2024-12-01,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S017",2024-12-03,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S017",2024-12-04,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S017",2024-12-05,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S017",2024-12-06,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S017",2024-12-07,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S017",2024-12-08,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S018",2024-12-10,0.742946208776663,0.742946208776663,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S018",2024-12-11,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S018",2024-12-12,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S018",2024-12-13,1.02845699468473,1.02845699468473,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S018",2024-12-14,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S018",2024-12-15,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S019",2024-12-10,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S019",2024-12-11,0.647606366022829,0.647606366022829,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S019",2024-12-12,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S019",2024-12-13,0.612992400735994,0.612992400735994,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S019",2024-12-14,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S019",2024-12-15,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S020",2025-01-21,0.619305845128137,0.619305845128137,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S020",2025-01-22,0.578780913839673,0.578780913839673,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S020",2025-01-23,0.729623653485417,0.729623653485417,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S020",2025-01-24,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S020",2025-01-25,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S020",2025-01-26,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S022",2025-01-28,0.702258355068503,0.702258355068503,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S022",2025-01-29,0.611451600044753,0.611451600044753,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S022",2025-01-30,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S022",2025-01-31,0.63713659576402,0.63713659576402,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S022",2025-02-01,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S022",2025-02-02,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S023",2025-01-28,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S023",2025-01-29,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S023",2025-01-30,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S023",2025-01-31,0.604130655523347,0.604130655523347,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S023",2025-02-01,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S023",2025-02-02,0.432968374758051,0.432968374758051,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S024",2025-02-04,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S024",2025-02-05,0.61145213585465,0.622013752624616,TRUE,TRUE,TRUE,-0.0105616167699664
"chest","FUSPCEU","FUSPCEU_S024",2025-02-06,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S024",2025-02-08,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S024",2025-02-09,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S025",2025-02-04,0.741635652244252,,TRUE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S025",2025-02-05,,,FALSE,FALSE,FALSE,
"chest","FUSPCEU","FUSPCEU_S025",2025-02-06,0.645144337892575,0.645144337892575,TRUE,TRUE,TRUE,0
"chest","FUSPCEU","FUSPCEU_S025",2025-02-09,,,FALSE,FALSE,FALSE,
"chest","IZTECH","IZTECH_S001",2024-12-24,,,FALSE,FALSE,FALSE,
"chest","IZTECH","IZTECH_S001",2024-12-25,0.685599109309338,0.685599109309338,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S001",2024-12-26,0.516940904294104,0.516940904294104,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S001",2024-12-27,0.704581339786678,0.704581339786678,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S001",2024-12-28,0.676051256637428,0.676051256637428,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S001",2024-12-29,0.718831897914044,0.718831897914044,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S001",2024-12-30,,,FALSE,FALSE,FALSE,
"chest","IZTECH","IZTECH_S002",2025-01-07,0.579796120425802,0.582575788261914,TRUE,TRUE,TRUE,-0.00277966783611205
