run_order,run_id,dataset_id,placement_id,sample_role,analysis_role,test_role,metric_slot,metric_id,predictor_order,predictor_id,predictor,contrast,participant_days,participants,sites,estimate,lower_95,upper_95,effect_scale,interval_type,response_family,response_transform,result_status,source_frame_sha256,source_branch,abbreviation,manuscript_category,analysis_unit,display_unit,variant_label,manuscript_name,dataset_label,placement_label,sample_role_label,association_raw_p_value,site_heterogeneity_raw_p_value,association_bh_adjusted_p_value,site_heterogeneity_bh_adjusted_p_value,association_slot_status,site_heterogeneity_slot_status,association_fdr_supported,site_heterogeneity_fdr_supported,association_h01_claim_eligible,site_heterogeneity_h01_claim_eligible,association_claim_status,site_heterogeneity_claim_status,association_adjusted_inferential_decision,site_heterogeneity_adjusted_inferential_decision
5,gap_timing_unaware__near_eye__all_available,gap_timing_unaware,near_eye,all_available,dataset_sensitivity,gap_raw_slot,12,first_timing_above_250,1,work_free_day,Work/free day,Free day minus Work day,751,141,9,1.3529036006602035,1.0076112038297331,1.6981959974906735,absolute clock-hour difference,participant-cluster HC3 pointwise 95% confidence interval,gaussian,clock_hours,ESTIMABLE,ffc8ccd78666d50131b960a3d4e97775f31fe3ab7307be755e048f3a71d600fc,accepted_non_l10,FLIT250,timing-based,participant-day,clock time,Boundary-censoring rule,First light timing above 250 lx melEDI,Gap-timing-unaware,Near eye,All available,1.7320737949687588e-12,0.3955308320289283,8.660368974843795e-12,0.5801885564326823,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,TRUE,FALSE,TRUE,FALSE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_SENSITIVITY_DEPENDENT_WITH_LIMITATIONS,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS,BH_Q_GE_0.05
5,gap_timing_unaware__near_eye__all_available,gap_timing_unaware,near_eye,all_available,dataset_sensitivity,gap_raw_slot,13,last_timing_above_250,1,work_free_day,Work/free day,Free day minus Work day,751,141,9,-0.8181816668665606,-1.1754750190004302,-0.46088831473269104,absolute clock-hour difference,participant-cluster HC3 pointwise 95% confidence interval,gaussian,clock_hours,ESTIMABLE,98e3126fc071902d53f451f63540b1ebe3b5f3f455d0deedf020e6a36ad9a590,accepted_non_l10,LLIT250,timing-based,participant-day,clock time,Boundary-censoring rule,Last light timing above 250 lx melEDI,Gap-timing-unaware,Near eye,All available,1.2660416156118254e-5,0.22597687026052904,3.165104039029563e-5,0.3766281171008818,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,TRUE,FALSE,TRUE,FALSE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_SENSITIVITY_DEPENDENT_WITH_LIMITATIONS,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS,BH_Q_GE_0.05
5,gap_timing_unaware__near_eye__all_available,gap_timing_unaware,near_eye,all_available,dataset_sensitivity,gap_raw_slot,14,dose_time_sensitive_corrected_medi,1,work_free_day,Work/free day,Free day minus Work day,777,141,9,0.6826837589738872,0.5738711626296412,0.8121284795547313,ratio for fitted dose + 0.1 lx h,model-based pointwise 95% confidence interval,gaussian,log10_offset_0.1,ESTIMABLE,f0add00c05af7590983e15c0336b4310f93988403b23261e5dd763f85c037f5a,accepted_non_l10,Dose,exposure-history-based,participant-day,lx·h,Time-sensitive missing-coverage correction,melEDI dose,Gap-timing-unaware,Near eye,All available,1.7125942973238244e-5,3.7001113623974366e-6,3.669844922836767e-5,2.7750835217980776e-5,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,TRUE,TRUE,TRUE,TRUE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS
5,gap_timing_unaware__near_eye__all_available,gap_timing_unaware,near_eye,all_available,dataset_sensitivity,estimate_only,15,mder_mean_of_viable_ratios,1,work_free_day,Work/free day,Free day minus Work day,664,136,9,-0.00161912315553558,-0.01401517833106951,0.01077693201999833,absolute MDER difference,model-based pointwise 95% confidence interval,Gaussian,identity,ESTIMABLE_FROZEN_MDER,6e759b6606f6308bb8fd2f03b82a87f99aac90c6cdd79ba75592cd559769d5d8,accepted_frozen_mder,MDER,spectrum-based,participant-day,dimensionless,Mean of viable one-minute melEDI/illuminance ratios,Melanopic daylight efficacy ratio,Gap-timing-unaware,Near eye,All available,0.8038476378559103,0.00471022272701216,0.8612653262741896,0.0132592474554898,FROZEN_MDER_RAW_RESULT,FROZEN_MDER_RAW_RESULT,FALSE,TRUE,FALSE,FALSE,FROZEN_MDER_CLAIM_UNCHANGED,FROZEN_MDER_SITE_INTERACTION_CLAIM_UNCHANGED,FROZEN_MDER_BH_Q_GE_0.05_NO_NEW_SCIENTIFIC_CLAIM,FROZEN_MDER_BH_Q_LT_0.05_NO_NEW_SCIENTIFIC_CLAIM
5,gap_timing_unaware__near_eye__all_available,gap_timing_unaware,near_eye,all_available,dataset_sensitivity,gap_raw_slot,1,daily_geometric_mean_medi,3,activity_status,Daily activity status,Active minus Sedentary,729,137,9,1.158882796325643,1.0279842672606592,1.306449308994146,ratio for fitted metric + 0.1 lx,model-based pointwise 95% confidence interval,gaussian,log10_offset_0.1,ESTIMABLE,e9bb3922af9133f0987f25b3b6c7aaa004815d4e60157b340a78311d341f63b9,accepted_non_l10,Mean,level-based,participant-day,lx,Daily geometric mean,Mean melEDI,Gap-timing-unaware,Near eye,All available,0.01576701493696021,0.00137688174044712,0.03941753734240052,0.00787857294217044,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,TRUE,TRUE,TRUE,TRUE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS
5,gap_timing_unaware__near_eye__all_available,gap_timing_unaware,near_eye,all_available,dataset_sensitivity,gap_raw_slot,2,m10_mean_medi,3,activity_status,Daily activity status,Active minus Sedentary,729,137,9,1.4688266005665862,1.2164917336080423,1.7735028713537742,ratio for fitted metric + 0.1 lx,model-based pointwise 95% confidence interval,gaussian,log10_offset_0.1,ESTIMABLE,e3718b8e021f58b4865a1cfa25b9d992d6c4f0e5c56530f4818d1da2471dc54e,accepted_non_l10,M10mean,level-based,participant-day,lx,Supported 10-hour window,Brightest 10 h mean,Gap-timing-unaware,Near eye,All available,6.440659979320612e-5,9.25111472102662e-4,3.2203299896603e-4,0.00787857294217044,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,TRUE,TRUE,TRUE,TRUE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS
5,gap_timing_unaware__near_eye__all_available,gap_timing_unaware,near_eye,all_available,dataset_sensitivity,gap_raw_slot,3,l10_mean_medi,3,activity_status,Daily activity status,Active versus Sedentary,729,137,9,,,,overall two-part L10 association,,two-part occurrence and positive magnitude,component-specific,NON_ESTIMABLE_COMPONENT_FAILURE,0d7e6faebb20e0fe4d083e188863470ad7499829907155928c5f7c63ef37d64f,accepted_l10_two_part,L10mean,level-based,participant-day,lx,Supported 10-hour window,Darkest 10 h mean,Gap-timing-unaware,Near eye,All available,,,,,FROZEN_NAMED_NA_L10_COMPONENT_FAILURE,FROZEN_NAMED_NA_L10_COMPONENT_FAILURE,FALSE,FALSE,FALSE,FALSE,NO_L10_CLAIM_NON_ESTIMABLE_NAMED_NA_SLOT,NO_L10_SITE_INTERACTION_CLAIM_NON_ESTIMABLE_NAMED_NA_SLOT,NOT_ESTIMABLE,NOT_ESTIMABLE
5,gap_timing_unaware__near_eye__all_available,gap_timing_unaware,near_eye,all_available,dataset_sensitivity,gap_raw_slot,4,duration_above_1000,3,activity_status,Daily activity status,Active minus Sedentary,729,137,9,1.7343412332809998,1.4559935338877654,2.065901697672323,ratio of expected duration,model-based pointwise 95% confidence interval,tweedie_log,identity,ESTIMABLE,b415e21e223e2baf919af131b7c16d48cb163fc09837b7a285927fee7aa9f381,accepted_non_l10,TAT1000,duration-based,participant-day,h,Full 24-hour cycle,"Time above 1,000 lx melEDI",Gap-timing-unaware,Near eye,All available,9.703685569462546e-10,0.4488291556915624,7.277764177096909e-9,0.5459440092884078,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,TRUE,FALSE,TRUE,FALSE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS,BH_Q_GE_0.05
5,gap_timing_unaware__near_eye__all_available,gap_timing_unaware,near_eye,all_available,dataset_sensitivity,gap_raw_slot,5,duration_above_250_wake,3,activity_status,Daily activity status,Active minus Sedentary,699,136,9,1.2748528416925538,1.1092617869064785,1.465163397095012,ratio of expected duration,model-based pointwise 95% confidence interval,tweedie_log,identity,ESTIMABLE,1eb9973877a88dfc5edfbda2854edb29abc55012af18d311b945dabfa0e32743,accepted_non_l10,TAT250,duration-based,participant-day,h,Waking near-eye measurement,Time above 250 lx melEDI during wake,Gap-timing-unaware,Near eye,All available,6.5275561793027e-4,0.04996915126506936,0.0019582668537908,0.1499074537952081,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,TRUE,FALSE,TRUE,FALSE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS,BH_Q_GE_0.05
5,gap_timing_unaware__near_eye__all_available,gap_timing_unaware,near_eye,all_available,dataset_sensitivity,gap_raw_slot,6,duration_below_10_pre_sleep,3,activity_status,Daily activity status,Active minus Sedentary,713,136,9,-0.0370727563415471,-0.196383682031791,0.12223816934869676,absolute difference,model-based pointwise 95% confidence interval,gaussian,identity,ESTIMABLE,7e09043166a1ecb05c1ae8b3b1b562708eb056f23e9a69d9a7693186c6466ca7,accepted_non_l10,TBT10,duration-based,participant-day,h,Three hours before attempted sleep,Time below 10 lx melEDI before sleep,Gap-timing-unaware,Near eye,All available,0.6717859481070392,0.3446344903630192,0.7197706586861133,0.545866330407079,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,FALSE,FALSE,FALSE,FALSE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,BH_Q_GE_0.05,BH_Q_GE_0.05
5,gap_timing_unaware__near_eye__all_available,gap_timing_unaware,near_eye,all_available,dataset_sensitivity,gap_raw_slot,7,duration_below_1_sleep_environment,3,activity_status,Daily activity status,Active minus Sedentary,719,137,9,1.0309682593914573,0.9851611963988904,1.0789052144541496,ratio of expected duration,model-based pointwise 95% confidence interval,tweedie_log,identity,ESTIMABLE,e04b12b48f6cd33d5e310d2527ca8b6d776f9db4be704d8749195a5bebddb129,accepted_non_l10,TBT1,duration-based,participant-day,h,Bedside sleep-environment measurement,Time below 1 lx melEDI during sleep,Gap-timing-unaware,Near eye,All available,0.1883371741850669,0.4731514747166201,0.3138952903084449,0.5459440092884078,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,FALSE,FALSE,FALSE,FALSE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,BH_Q_GE_0.05,BH_Q_GE_0.05
5,gap_timing_unaware__near_eye__all_available,gap_timing_unaware,near_eye,all_available,dataset_sensitivity,gap_raw_slot,8,longest_bout_above_250,3,activity_status,Daily activity status,Active minus Sedentary,729,137,9,1.2875442800860344,1.1269342064094787,1.4710444174590114,ratio for fitted period + 0.1 h,model-based pointwise 95% confidence interval,gaussian,log10_offset_0.1,ESTIMABLE,39b21436598b64abca0e01c2d40b311a84b3594df2c21b371f0c4e1bd66cfe64,accepted_non_l10,PAT250,duration-based,participant-day,h,Observed lower bound,Longest continuous period above 250 lx melEDI,Gap-timing-unaware,Near eye,All available,2.2277064454839584e-4,0.3647983143095215,8.3538991705648e-4,0.545866330407079,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,TRUE,FALSE,TRUE,FALSE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS,BH_Q_GE_0.05
5,gap_timing_unaware__near_eye__all_available,gap_timing_unaware,near_eye,all_available,dataset_sensitivity,gap_raw_slot,9,m10_midpoint,3,activity_status,Daily activity status,Active minus Sedentary,729,137,9,-0.2003722655768196,-0.531889631389752,0.1311451002361128,absolute clock-hour difference,participant-cluster HC3 pointwise 95% confidence interval,gaussian,clock_hours,ESTIMABLE,a9e85b6031e559c080b87a354ab24e4842a882d932eb1db96112e2936fea07e3,accepted_non_l10,M10,timing-based,participant-day,clock time,Supported 10-hour window,Midpoint of the brightest 10 hours,Gap-timing-unaware,Near eye,All available,0.23406685276935063,0.40030197563185793,0.33472367317778573,0.545866330407079,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,FALSE,FALSE,FALSE,FALSE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_SENSITIVITY_DEPENDENT_WITH_LIMITATIONS,BH_Q_GE_0.05,BH_Q_GE_0.05
