"manifest","path","expected_sha256","observed_sha256","expected_bytes","observed_bytes"
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/consolidated_display_repair_2026_09_11/integration_candidate_order72k/project/render_attempt1/linked_metadata/fcbf7cfdf649_accepted_output_inventory.csv","fcbf7cfdf6498612e97816dc14f99ea52bac28aba2576b7cf13ff609ce7bd8e2","fcbf7cfdf6498612e97816dc14f99ea52bac28aba2576b7cf13ff609ce7bd8e2",21159,21159
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/consolidated_display_repair_2026_09_11/integration_candidate_order72k/project/render_attempt1/selection.html","1369a47617daa95ddb66fab443bc3553225893fb73e4f9fd1810cc78effb43e0","1369a47617daa95ddb66fab443bc3553225893fb73e4f9fd1810cc78effb43e0",27085199,27085199
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/preview_attempt1/main/resources/012453debcd7_H04_manuscript_figure3_selection_candidate.svg","012453debcd7994ab8b8437bd1b829a4935b26d97803963c6621ee2093bd72dd","012453debcd7994ab8b8437bd1b829a4935b26d97803963c6621ee2093bd72dd",226671,226671
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/preview_attempt1/main/resources/2f9493540f12_figure4_exact_layout_replication.svg","2f9493540f12c9c660d213ee619bc726f1e3a0e34ce52c0e59bdf6bd8102a5cd","2f9493540f12c9c660d213ee619bc726f1e3a0e34ce52c0e59bdf6bd8102a5cd",2982460,2982460
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/preview_attempt1/main/resources/4304aa487b3c_descriptive_overview.svg","4304aa487b3c7f6b27b533952315fc9b790d4d00334aeb519a97d28c50d98936","4304aa487b3c7f6b27b533952315fc9b790d4d00334aeb519a97d28c50d98936",2463966,2463966
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/preview_attempt1/main/ZaunerEtAl2026_NatHealth_phase3_brown.html","5e6c34d6fbcf8ecdd0093514268443eff6835e56e4ffc16e335fa545e62246f8","5e6c34d6fbcf8ecdd0093514268443eff6835e56e4ffc16e335fa545e62246f8",27240043,27240043
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/preview_attempt1/selection/linked_metadata/0e0618520fed_combined_accepted_svg_manifest.json","0e0618520fedb387ef030b685e11597e7332ae46fa7ad9ad76d865c24b1c91b2","0e0618520fedb387ef030b685e11597e7332ae46fa7ad9ad76d865c24b1c91b2",5539,5539
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/preview_attempt1/selection/linked_metadata/30ff83aac8a9_selection_asset_manifest.csv","30ff83aac8a932d9702e7b7ec9c8c561729703da1a390c022099508067960640","30ff83aac8a932d9702e7b7ec9c8c561729703da1a390c022099508067960640",7553,7553
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/preview_attempt1/selection/linked_metadata/3d1f52ae56b7_report018_final_corpus_independent_acceptance.md","3d1f52ae56b7961a3249bf3a764992ba1da3084aaa68d80845a4b35364dbf8fb","3d1f52ae56b7961a3249bf3a764992ba1da3084aaa68d80845a4b35364dbf8fb",3959,3959
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/preview_attempt1/selection/linked_metadata/6321a3e31aca_planning_source_inventory.csv","6321a3e31acaba62f82330ebc48d8551d7482e77cbdb7532ac13e9b7aefdb270","6321a3e31acaba62f82330ebc48d8551d7482e77cbdb7532ac13e9b7aefdb270",4310,4310
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/preview_attempt1/selection/linked_metadata/e35cf371377c_additional_figure_inventory.csv","e35cf371377c12646de817bd8f47dc0d47b9d90be703242d28f80a7ef1e9af15","e35cf371377c12646de817bd8f47dc0d47b9d90be703242d28f80a7ef1e9af15",3121,3121
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/preview_attempt1/selection/linked_metadata/e52f8a9b5382_additional_descriptive_table_inventory.csv","e52f8a9b53827cd0e796d37179baa90e21983ae186b0bfb20b43f37e10e7c530","e52f8a9b53827cd0e796d37179baa90e21983ae186b0bfb20b43f37e10e7c530",946,946
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/preview_attempt1/selection/linked_metadata/fcbf7cfdf649_accepted_output_inventory.csv","fcbf7cfdf6498612e97816dc14f99ea52bac28aba2576b7cf13ff609ce7bd8e2","fcbf7cfdf6498612e97816dc14f99ea52bac28aba2576b7cf13ff609ce7bd8e2",21159,21159
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/preview_attempt1/selection/selection.html","1369a47617daa95ddb66fab443bc3553225893fb73e4f9fd1810cc78effb43e0","1369a47617daa95ddb66fab443bc3553225893fb73e4f9fd1810cc78effb43e0",27085199,27085199
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/render_html_attempt1/resources/012453debcd7_H04_manuscript_figure3_selection_candidate.svg","012453debcd7994ab8b8437bd1b829a4935b26d97803963c6621ee2093bd72dd","012453debcd7994ab8b8437bd1b829a4935b26d97803963c6621ee2093bd72dd",226671,226671
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/render_html_attempt1/resources/2f9493540f12_figure4_exact_layout_replication.svg","2f9493540f12c9c660d213ee619bc726f1e3a0e34ce52c0e59bdf6bd8102a5cd","2f9493540f12c9c660d213ee619bc726f1e3a0e34ce52c0e59bdf6bd8102a5cd",2982460,2982460
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/render_html_attempt1/resources/4304aa487b3c_descriptive_overview.svg","4304aa487b3c7f6b27b533952315fc9b790d4d00334aeb519a97d28c50d98936","4304aa487b3c7f6b27b533952315fc9b790d4d00334aeb519a97d28c50d98936",2463966,2463966
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/render_html_attempt1/ZaunerEtAl2026_NatHealth_phase3_brown.html","5e6c34d6fbcf8ecdd0093514268443eff6835e56e4ffc16e335fa545e62246f8","5e6c34d6fbcf8ecdd0093514268443eff6835e56e4ffc16e335fa545e62246f8",27240043,27240043
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","audit/manuscript_nature_health/consolidated_display_repair_2026_09_11/integration_candidate_order72k/project/selection.qmd","d6ff92fad513dfd26989a320b4f3f1e6618bea2a6a7976ca2c190ba54298a3c4","d6ff92fad513dfd26989a320b4f3f1e6618bea2a6a7976ca2c190ba54298a3c4",49829,49829
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","audit/manuscript_nature_health/figure_table_selection_assets/tbl-near-eye-metrics.html","6832c791ed3ebcf8895106dafe68c7c5118a12a74e37aacdeb8a84b02d9bfe97","6832c791ed3ebcf8895106dafe68c7c5118a12a74e37aacdeb8a84b02d9bfe97",1891500,1891500
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/capture_attempt1_command.json","690f7ec61e8a36870dbdb8dd0b44beea48c72b8c3f44a462208523c782e435af","690f7ec61e8a36870dbdb8dd0b44beea48c72b8c3f44a462208523c782e435af",1106,1106
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/capture_attempt1/supp_table_s10_part_01.html","a077230d703edb5af55cfdfc2582f5618611decc9c30c4223793209f1aa8adbd","a077230d703edb5af55cfdfc2582f5618611decc9c30c4223793209f1aa8adbd",22241,22241
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/capture_attempt1/supp_table_s10_part_01.png","c578a78077103fa0756fe2aefbc19c1dbb44fd694f76a395ca4849a802ecd1f5","c578a78077103fa0756fe2aefbc19c1dbb44fd694f76a395ca4849a802ecd1f5",250151,250151
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/capture_attempt1/supp_table_s10_part_02.html","1acfba6bc93c96ac8037971966f9070af68b3201410c9047ace27f3b197eeffd","1acfba6bc93c96ac8037971966f9070af68b3201410c9047ace27f3b197eeffd",19660,19660
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/capture_attempt1/supp_table_s10_part_02.png","c070b82780bdfbc9b26d090b8f232fe5acfb3afc72d027bdc97174ff529d4629","c070b82780bdfbc9b26d090b8f232fe5acfb3afc72d027bdc97174ff529d4629",227737,227737
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/capture_attempt1/supp_table_s10_source.html","e6b855f7f7632ac2f4f11f3e4dbe083950e914ddeaf6a2744b2b728a9e64f8a5","e6b855f7f7632ac2f4f11f3e4dbe083950e914ddeaf6a2744b2b728a9e64f8a5",36095,36095
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/capture_attempt1/supp_table_s2_part_01.html","87066ab730be63268600b0b131b7d965cfd78f16a61fe88f8a7f544d354c9c6a","87066ab730be63268600b0b131b7d965cfd78f16a61fe88f8a7f544d354c9c6a",813062,813062
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/capture_attempt1/supp_table_s2_part_01.png","007f382105a12723b4b4b8f29289f1d2b57e3419555c3b3f619df7778c46232a","007f382105a12723b4b4b8f29289f1d2b57e3419555c3b3f619df7778c46232a",1135339,1135339
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/capture_attempt1/supp_table_s2_part_02.html","33c3a4eec9f498336ca561a520452953e020d11818e36bab4fb600af9c70dab3","33c3a4eec9f498336ca561a520452953e020d11818e36bab4fb600af9c70dab3",534483,534483
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/capture_attempt1/supp_table_s2_part_02.png","d33bc8c5be802a15382e879693e15cafc73c56bac5d1cde7866c5efd4abfea58","d33bc8c5be802a15382e879693e15cafc73c56bac5d1cde7866c5efd4abfea58",834461,834461
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/capture_attempt1/supp_table_s2_part_03.html","3e1b1931dc949cc4143b9c770b69e2e0a2d080e17f8b0d71fc36cd68ad4ccab8","3e1b1931dc949cc4143b9c770b69e2e0a2d080e17f8b0d71fc36cd68ad4ccab8",591502,591502
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/capture_attempt1/supp_table_s2_part_03.png","fe7e207c51e5d4b8c5afc83a7579edb4b5e48b01b704a0618b3735866bc3a5ca","fe7e207c51e5d4b8c5afc83a7579edb4b5e48b01b704a0618b3735866bc3a5ca",874769,874769
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/capture_attempt1/supp_table_s2_source.html","c4307361ddc23ba260512786b77c5924f305b13c8eec0d368dc3555aee6ae779","c4307361ddc23ba260512786b77c5924f305b13c8eec0d368dc3555aee6ae779",1891372,1891372
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/capture_attempt1/supp_table_s5_part_01.html","f2d2ee5d3234a03c8adbe1268f52e01e0c4f1c1fb24f40f408a73cef6a75ef26","f2d2ee5d3234a03c8adbe1268f52e01e0c4f1c1fb24f40f408a73cef6a75ef26",27421,27421
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/capture_attempt1/supp_table_s5_part_01.png","da4420467049b14411cbf564300b6aff329816a75d489045a0abfb4c999083c6","da4420467049b14411cbf564300b6aff329816a75d489045a0abfb4c999083c6",165045,165045
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/capture_attempt1/supp_table_s5_source.html","4f9a5959f9ca29cc9891bd3d9d722cbb275935aa162f71d64cb2e2b0959a10e2","4f9a5959f9ca29cc9891bd3d9d722cbb275935aa162f71d64cb2e2b0959a10e2",27984,27984
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/capture_attempt1/supp_table_s6_part_01.html","a8a1472a6dcd754063473cbbe47f80601980e9b05be65f21600e77630275cf17","a8a1472a6dcd754063473cbbe47f80601980e9b05be65f21600e77630275cf17",27286,27286
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/capture_attempt1/supp_table_s6_part_01.png","4aa092ae5b952c3508e049e4452e59ec68f34d94e68ae6c95b7ab9eb9688f5a4","4aa092ae5b952c3508e049e4452e59ec68f34d94e68ae6c95b7ab9eb9688f5a4",170253,170253
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/capture_attempt1/supp_table_s6_source.html","786dad9d691f34eacda69965f32a8615684e7d7e751939cc86226a481669f8b1","786dad9d691f34eacda69965f32a8615684e7d7e751939cc86226a481669f8b1",27849,27849
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/capture_attempt1/word_table_png_manifest.json","f96df63b5603967a9100dd564b6092caad30bd9e3684d127bea4559c0dc87e1d","f96df63b5603967a9100dd564b6092caad30bd9e3684d127bea4559c0dc87e1d",37219,37219
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/capture_s2_attempt2_command.json","7404fc887fa732c6618c35e0aed42a58b3db99bc0ae480faff2c92e876208c8d","7404fc887fa732c6618c35e0aed42a58b3db99bc0ae480faff2c92e876208c8d",7970,7970
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/capture_s2_attempt2.log","d75fc4aa3decec0cddb8cc4a9c7ab24a9d223e876b87c45be3009780254951e9","d75fc4aa3decec0cddb8cc4a9c7ab24a9d223e876b87c45be3009780254951e9",6800,6800
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/correction_preflight/correction_manifest.json","561fdb7c1567fb2a5b66e03d6e6df785f8b8bd67af5d35b7cffa63a91f9fcfd1","561fdb7c1567fb2a5b66e03d6e6df785f8b8bd67af5d35b7cffa63a91f9fcfd1",5817,5817
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/helpers/capture_word_tables.mjs","8dd21ba1d978e36d1cafa0669b7c2456306b66e996f013f44b86ebc2549e0174","8dd21ba1d978e36d1cafa0669b7c2456306b66e996f013f44b86ebc2549e0174",21399,21399
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/helpers/serve_preview.py","b089ebb9a03dfcb3e10bc38ae1f6055840245dc2f1f846caf51e25969224bf4c","b089ebb9a03dfcb3e10bc38ae1f6055840245dc2f1f846caf51e25969224bf4c",2574,2574
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/supplementary_information_outline.qmd","9f66f3b323f6a541e5a8d4b0975f8e81693930106b5dfcd9fa66ff46016c8f4b","9f66f3b323f6a541e5a8d4b0975f8e81693930106b5dfcd9fa66ff46016c8f4b",25390,25390
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/ZaunerEtAl2026_NatHealth_phase3_brown.qmd","58639e83053b586fb125182472eefad727c23ac7cef04ccb66c05c8f39ce07cb","58639e83053b586fb125182472eefad727c23ac7cef04ccb66c05c8f39ce07cb",82078,82078
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/server_preflight.json","5f3771de52215901851d6c161375c46c403f53179959a4458a14811070e2b5ce","5f3771de52215901851d6c161375c46c403f53179959a4458a14811070e2b5ce",8575,8575
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/server_session.json","69150bbcc477c7b9efc09df118765e988d9f3475f093c4b03a933124fdf63ff4","69150bbcc477c7b9efc09df118765e988d9f3475f093c4b03a933124fdf63ff4",405,405
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_final_checks/initial_capture_cell_image_preservation.csv","79a2018311887cfeef58fb7e3375f59b0fb7d6b970310130e40e9bac73e0857d","79a2018311887cfeef58fb7e3375f59b0fb7d6b970310130e40e9bac73e0857d",536,536
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_final_checks/lua_copy_identities.csv","0420b1a5eebc30c55ecb3c9077fcceefed573bf3ef239445c1cd3daaea44081a","0420b1a5eebc30c55ecb3c9077fcceefed573bf3ef239445c1cd3daaea44081a",2007,2007
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_final_checks/original_429_identities.csv","0d49bed1e8dd7d4ffb2a7f6aee76211c2614cbc0e38a9dc7f4c56f57337991f2","0d49bed1e8dd7d4ffb2a7f6aee76211c2614cbc0e38a9dc7f4c56f57337991f2",144041,144041
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_final_checks/served_output_identities.csv","850f41e48ca4ef384fbf14de67ffdcb3e4761ee4ee2157c5ae054d4984a83f16","850f41e48ca4ef384fbf14de67ffdcb3e4761ee4ee2157c5ae054d4984a83f16",7443,7443
"audit/report_harmonization/report018_order72k_s2_capture_recovery_001/input_pins.csv","audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/stopped_final_checks/unchanged_candidate_qmds.csv","438084b7b11619059db9b62585628e980935606511b6dc8aedf90a668a5586b2","438084b7b11619059db9b62585628e980935606511b6dc8aedf90a668a5586b2",883,883
