run_id,data_scenario,placement,sample_scenario,analytical_role,metric_order,metric_id,manuscript_name,abbreviation,manuscript_category,analysis_unit,response_family,response_transform,effect_scale,display_unit,predictor,estimand,term,estimate_model,standard_error,conf_low_model,conf_high_model,interval_distribution,estimate_status,estimate_practical,conf_low_practical,conf_high_practical,practical_effect_type,practical_unit,estimate_model_per_year,conf_low_model_per_year,conf_high_model_per_year,estimate_minutes,conf_low_minutes,conf_high_minutes,estimate_practical_per_year,conf_low_practical_per_year,conf_high_practical_per_year,response_model_scale_sd,standardized_estimate,standardized_conf_low,standardized_conf_high,observations,participants,participant_days,contributing_participant_days,metric_support_valid_hours,metric_support_expected_hours,sites,female_participants,male_participants,age_min,age_max
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,biological_sex,Female minus Male,biological_sexFemale,-2.8550455286708014,14.117169266330961,-30.524188854335215,24.814097796993615,normal,ESTIMABLE,-2.8550455286708014,-30.524188854335215,24.814097796993615,difference,min,,,,-2.8550455286708014,-30.524188854335215,24.814097796993615,,,,146.0175297065259,-0.019552758729784223,-0.20904468741311005,0.1699391699535416,867,154,867,867,,,8,86,68,18,68
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,biological_sex,Female minus Male,biological_sexFemale,-18.808421971362627,13.7677667759929,-45.79274899985583,8.175905057130581,normal,ESTIMABLE,-18.808421971362627,-45.79274899985583,8.175905057130581,difference,min,,,,-18.808421971362627,-45.79274899985583,8.175905057130581,,,,142.9779651639351,-0.13154769652650564,-0.32027836560235673,0.057182972549345526,867,154,867,867,,,8,86,68,18,68
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,exposure-history-based,participant_day,gaussian,log10_offset_0.1,ratio,lx·h,biological_sex,Female minus Male,biological_sexFemale,-0.09239423064472274,0.06891748076295973,-0.22747001084535576,0.042681549555910275,normal,ESTIMABLE,0.8083617759453453,0.592283984201541,1.1032693407883178,ratio,ratio,,,,,,,,,,0.7120400352997146,-0.12975988155754728,-0.3194623891472735,0.059942626032178925,897,154,897,897,,,8,86,68,18,68
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant_day,gaussian,identity,difference,dimensionless,biological_sex,Female minus Male,biological_sexFemale,-0.03589847523665426,0.03861804148249275,-0.11158844569581383,0.03979149522250531,normal,ESTIMABLE,-0.03589847523665426,-0.11158844569581383,0.03979149522250531,difference,dimensionless,,,,,,,,,,0.16318542516441825,-0.21998579346460984,-0.6838138000583224,0.24384221312910268,723,152,723,723,,,8,84,68,18,68
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,age,per 10-year increase,age_decade,0.047296964273164564,0.03928796610355285,-0.03042400440086005,0.1250179329471892,t(131),ESTIMABLE,1.0484333100906214,0.9700341475923798,1.1331687739403986,odds ratio,odds ratio,0.004729696427316457,-0.003042400440086005,0.012501793294718918,,,,1.0047408990962414,0.9969622229701892,1.0125802673938522,0.4452320212581423,0.10622992510626751,-0.06833292069803855,0.2807927709105736,141,141,,811,,,9,79,62,18,68
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,age,per 10-year increase,age_decade,-0.08024777391732077,0.0346653711279548,-0.14882414705936464,-0.011671400775276883,t(131),ESTIMABLE,-0.08024777391732077,-0.14882414705936464,-0.011671400775276883,difference,dimensionless,-0.008024777391732078,-0.014882414705936464,-0.0011671400775276884,,,,-0.008024777391732078,-0.014882414705936464,-0.0011671400775276884,0.3795396802584897,-0.21143447731912282,-0.3921174907403787,-0.030751463897866874,141,141,,811,,,9,79,62,18,68
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,3,daily_geometric_mean_medi,Mean melEDI,Mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,age,per 10-year increase,age_decade,0.046044625605696166,0.029247326160619532,-0.011279080313214236,0.10336833152460656,normal,ESTIMABLE,1.111845968315643,0.9743633046258299,1.2687274360506318,ratio,ratio,0.004604462560569617,-0.0011279080313214237,0.010336833152460655,,,,1.0106585689762144,0.9974062653383118,1.0240869528712946,0.44971278230802375,0.10238673975283766,-0.02508063092031217,0.22985411042598747,811,141,811,811,,,9,79,62,18,68
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,4,m10_mean_medi,Brightest 10 h mean,M10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,age,per 10-year increase,age_decade,0.11169617259064514,0.039867351287696105,0.033557599907754254,0.18983474527353603,normal,ESTIMABLE,1.2932907536010612,1.0803328945160156,1.5482273860589228,ratio,ratio,0.011169617259064514,0.0033557599907754255,0.018983474527353602,,,,1.0260525812275199,1.0077568526379292,1.044680467007357,0.6617094303377298,0.16879942686268887,0.050713498054012617,0.28688535567136514,811,141,811,811,,,9,79,62,18,68
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,5,l10_mean_medi,Darkest 10 h mean,L10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,age,per 10-year increase,age_decade,-0.040893586112090055,0.021697718711837646,-0.08342033333397264,0.0016331611097925303,normal,ESTIMABLE,0.9101362532978418,0.825238852814036,1.003767571948891,ratio,ratio,-0.004089358611209006,-0.008342033333397263,1.6331611097925302e-4,,,,0.9906280964394566,0.9809750611564926,1.0003761199579668,0.32728636877250344,-0.12494741612815279,-0.2548848387631997,0.004990006506894088,811,141,811,811,,,9,79,62,18,68
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,duration-based,participant_day,tweedie_log,identity,ratio,h,age,per 10-year increase,age_decade,0.24119605264668023,0.0679330040601708,0.10804981132713223,0.3743422939662282,normal,ESTIMABLE,1.2727705408824725,1.114103238965247,1.4540347726148148,ratio,ratio,0.024119605264668022,0.010804981132713224,0.03743422939662282,,,,1.024412835731933,1.0108635657531324,1.0381437154978286,1.4673065480502958,0.16438013785679131,0.07363819882812146,0.2551220768854612,811,141,811,811,,,9,79,62,18,68
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,age,per 10-year increase,age_decade,0.12280574998976118,0.059183355329189086,0.006808505060313941,0.23880299491920842,normal,ESTIMABLE,1.1306647679716284,1.006831735622766,1.2697283690025847,ratio,ratio,0.012280574998976118,6.808505060313941e-4,0.02388029949192084,,,,1.0123562908875605,1.0006810823373484,1.024167717156981,2.451931275771091,0.050085314871290934,0.00277679277865273,0.09739383696392914,755,140,755,755,,,9,78,62,18,68
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,age,per 10-year increase,age_decade,-0.09306537506201365,0.06453603235547221,-0.21955367418385077,0.03342292405982347,normal,ESTIMABLE,-0.09306537506201365,-0.21955367418385077,0.03342292405982347,difference,h,-0.009306537506201366,-0.021955367418385077,0.0033422924059823473,-5.583922503720819,-13.173220451031046,2.0053754435894082,-0.009306537506201366,-0.021955367418385077,0.0033422924059823473,1.034393802654432,-0.08997093256281305,-0.21225347021650592,0.03231160509087981,780,141,780,780,,,9,79,62,18,68
