run_id,data_scenario_id,placement,sample_scenario,analytical_role,family_id,inferential_family,family_n,metric_order,metric_id,manuscript_name,analysis_unit,response_family,response_transform,effect_scale,factor_order,factor_id,factor_label,converged,positive_definite_hessian,singular,max_gradient,timing_min_hour,timing_max_hour,timing_span_hours,early_cluster_fraction,late_cluster_fraction,timing_cutpoint_hour,observations_within_one_hour_of_cut,fraction_within_one_hour_of_cut,timing_status,shapiro_p,residual_variance_ratio,standardized_residual_over_3_fraction,standardized_residual_over_4_fraction,dharma_uniformity_p,dharma_dispersion_p,dharma_zero_inflation_p,dharma_outlier_p,observed_zero_fraction,simulated_zero_fraction,zero_fraction_ratio,residual_status,observed_below_bound_n,observed_above_bound_n,predicted_below_bound_n,predicted_above_bound_n,prediction_bound_status,audit_upper_threshold,observed_above_audit_threshold_n,predicted_above_audit_threshold_n,audit_threshold_status,participants_with_lag1,median_participant_lag1,pooled_within_participant_lag1,serial_dependence_status,fit_error,fit_warnings,diagnostic_status,model_adequacy,specified_limitations
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,3,daily_geometric_mean_medi,Mean melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,TRUE,TRUE,FALSE,2.9366447051870637e-5,,,,,,,,,NOT_APPLICABLE,6.859981308621944e-17,2.566339444592555,0.014492753623188406,0.006688963210702341,,,,,,,,WARN_GAUSSIAN_DIAGNOSTIC,0,0,0,,UPPER_BOUND_UNAVAILABLE,,,,NOT_APPLICABLE,153,-0.02015876669498744,8.616619170062832e-4,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,3,daily_geometric_mean_medi,Mean melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,TRUE,TRUE,FALSE,1.9445565158093814e-5,,,,,,,,,NOT_APPLICABLE,6.620673838112002e-17,2.567308957836635,0.014492753623188406,0.006688963210702341,,,,,,,,WARN_GAUSSIAN_DIAGNOSTIC,0,0,0,,UPPER_BOUND_UNAVAILABLE,,,,NOT_APPLICABLE,153,-0.02015876669498744,9.160033508907229e-4,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,TRUE,TRUE,FALSE,8.758433978073299e-6,,,,,,,,,NOT_APPLICABLE,3.541260920116516e-21,3.4030013974564186,0.016722408026755852,0.010033444816053512,,,,,,,,WARN_GAUSSIAN_DIAGNOSTIC,0,0,0,,UPPER_BOUND_UNAVAILABLE,,,,NOT_APPLICABLE,153,-0.099929720339884065,0.008252485714920915,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,TRUE,TRUE,FALSE,1.9542767404345796e-6,,,,,,,,,NOT_APPLICABLE,3.435247148072069e-21,3.6788282388715223,0.01560758082497213,0.010033444816053512,,,,,,,,WARN_GAUSSIAN_DIAGNOSTIC,0,0,0,,UPPER_BOUND_UNAVAILABLE,,,,NOT_APPLICABLE,153,-0.099929720339884065,0.006646553948582555,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,TRUE,TRUE,FALSE,2.0111201592953876e-6,,,,,,,,,NOT_APPLICABLE,3.334829486622578e-21,3.2208722437733703,0.01560758082497213,0.010033444816053512,,,,,,,,WARN_GAUSSIAN_DIAGNOSTIC,0,0,0,,UPPER_BOUND_UNAVAILABLE,,,,NOT_APPLICABLE,153,-0.099929720339884065,0.006885891807511638,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,TRUE,TRUE,FALSE,2.04295247385744e-6,,,,,,,,,NOT_APPLICABLE,3.2613640051093794e-21,3.1662963853755146,0.01560758082497213,0.010033444816053512,,,,,,,,WARN_GAUSSIAN_DIAGNOSTIC,0,0,0,,UPPER_BOUND_UNAVAILABLE,,,,NOT_APPLICABLE,153,-0.099929720339884065,0.006895195663650827,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,TRUE,TRUE,FALSE,6.838263288955204e-7,,,,,,,,,NOT_APPLICABLE,1.594224485289907e-20,15.13510153950909,0.008918617614269788,0.004459308807134894,,,,,,,,WARN_STRONG_GAUSSIAN_MISFIT,0,0,0,,UPPER_BOUND_UNAVAILABLE,,,,NOT_APPLICABLE,150,-0.10163100584627549,-0.03142868643733343,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_STRONG_GAUSSIAN_MISFIT
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,TRUE,TRUE,FALSE,6.771472271793755e-7,,,,,,,,,NOT_APPLICABLE,1.5898074449685683e-20,15.144967837732779,0.008918617614269788,0.004459308807134894,,,,,,,,WARN_STRONG_GAUSSIAN_MISFIT,0,0,0,,UPPER_BOUND_UNAVAILABLE,,,,NOT_APPLICABLE,150,-0.10163100584627549,-0.03157553010694177,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_STRONG_GAUSSIAN_MISFIT
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,TRUE,TRUE,FALSE,6.865263912914088e-7,,,,,,,,,NOT_APPLICABLE,1.516831325607652e-20,15.073546222839875,0.008918617614269788,0.004459308807134894,,,,,,,,WARN_STRONG_GAUSSIAN_MISFIT,0,0,0,,UPPER_BOUND_UNAVAILABLE,,,,NOT_APPLICABLE,150,-0.10163100584627549,-0.030966030563974418,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_STRONG_GAUSSIAN_MISFIT
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,TRUE,TRUE,FALSE,6.988898348936345e-7,,,,,,,,,NOT_APPLICABLE,1.4976131840440737e-20,14.803162251989413,0.008918617614269788,0.004459308807134894,,,,,,,,WARN_STRONG_GAUSSIAN_MISFIT,0,0,0,,UPPER_BOUND_UNAVAILABLE,,,,NOT_APPLICABLE,150,-0.10163100584627549,-0.031406183903271934,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_STRONG_GAUSSIAN_MISFIT
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,TRUE,TRUE,FALSE,,,,,,,,,,NOT_APPLICABLE,,,,,0.2150680854104555,0.408,0.864,0.3428651806364642,0.09810479375696766,0.09656633221850613,1.0159316555068112,PASS,0,0,0,0,PASS,,,,NOT_APPLICABLE,153,-0.12967390271274795,-0.06442054997394486,PASS_DESCRIPTIVE_CHECK,,,PASS,acceptable,
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,TRUE,TRUE,FALSE,,,,,,,,,,NOT_APPLICABLE,,,,,0.35428552388432866,0.4,0.848,0.7045550128430538,0.09810479375696766,0.09556298773690078,1.026598226784881,PASS,0,0,0,0,PASS,,,,NOT_APPLICABLE,153,-0.129673902712748,-0.07079410616639732,PASS_DESCRIPTIVE_CHECK,,,PASS,acceptable,
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,TRUE,TRUE,FALSE,,,,,,,,,,NOT_APPLICABLE,,,,,0.3020005323169094,0.408,0.792,0.5710935526103003,0.09810479375696766,0.09490301003344481,1.0337374306926042,PASS,0,0,0,0,PASS,,,,NOT_APPLICABLE,153,-0.12967390271274795,-0.07014905731339671,PASS_DESCRIPTIVE_CHECK,,,PASS,acceptable,
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,TRUE,TRUE,FALSE,,,,,,,,,,NOT_APPLICABLE,,,,,0.22203996829736714,0.352,0.936,0.5710935526103003,0.09810479375696766,0.09662430323299888,1.0153221340225218,PASS,0,0,0,0,PASS,,,,NOT_APPLICABLE,153,-0.12967390271274798,-0.06722633704793722,PASS_DESCRIPTIVE_CHECK,,,PASS,acceptable,
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,TRUE,TRUE,FALSE,,,,,,,,,,NOT_APPLICABLE,,,,,0.08986977682251271,0.504,0.848,0.8446033948832192,0.025029797377830752,0.02362812872467223,1.0593220338983051,PASS,0,0,0,,UPPER_BOUND_UNAVAILABLE,,,,NOT_APPLICABLE,151,-0.15444649855786438,0.012979811645374557,PASS_DESCRIPTIVE_CHECK,,,PASS,acceptable,
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,TRUE,TRUE,FALSE,,,,,,,,,,NOT_APPLICABLE,,,,,0.09123828564383574,0.536,0.912,1,0.025029797377830752,0.023680572109654352,1.056976041876384,PASS,0,0,0,,UPPER_BOUND_UNAVAILABLE,,,,NOT_APPLICABLE,151,-0.15444649855786444,0.01032126041207968,PASS_DESCRIPTIVE_CHECK,,,PASS,acceptable,
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,TRUE,TRUE,FALSE,,,,,,,,,,NOT_APPLICABLE,,,,,0.053854477946941676,0.552,0.784,0.4328108633494393,0.025029797377830752,0.02334684147794994,1.072084949969369,PASS,0,0,0,,UPPER_BOUND_UNAVAILABLE,,,,NOT_APPLICABLE,151,-0.15444649855786446,0.010891280336951173,PASS_DESCRIPTIVE_CHECK,,,PASS,acceptable,
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,TRUE,TRUE,FALSE,,,,,,,,,,NOT_APPLICABLE,,,,,0.04321571732567461,0.568,0.928,1,0.025029797377830752,0.02404290822407628,1.0410469958358122,PASS,0,0,0,,UPPER_BOUND_UNAVAILABLE,,,,NOT_APPLICABLE,151,-0.15444649855786435,0.010734878236095499,PASS_DESCRIPTIVE_CHECK,,,PASS,acceptable,
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,TRUE,TRUE,FALSE,4.906723916064948e-6,,,,,,,,,NOT_APPLICABLE,3.95572415134891e-6,1.2775525228222495,0.006920415224913495,0.002306805074971165,,,,,,,,WARN_GAUSSIAN_DIAGNOSTIC,0,0,0,0,PASS,6,0,0,PASS,151,-0.16666666666666644,-0.07133636833948015,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,TRUE,TRUE,FALSE,2.0759216567967087e-6,,,,,,,,,NOT_APPLICABLE,4.763799444024486e-6,1.413377884367846,0.006920415224913495,0.002306805074971165,,,,,,,,WARN_GAUSSIAN_DIAGNOSTIC,0,0,0,0,PASS,6,0,0,PASS,151,-0.16666666666666644,-0.06756750099003929,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,TRUE,TRUE,FALSE,1.3710632629226893e-6,,,,,,,,,NOT_APPLICABLE,4.194318362721572e-6,1.2841455801564192,0.006920415224913495,0.002306805074971165,,,,,,,,WARN_GAUSSIAN_DIAGNOSTIC,0,0,0,0,PASS,6,0,0,PASS,151,-0.16666666666666644,-0.07008408413014056,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,TRUE,TRUE,FALSE,4.936282493872568e-6,,,,,,,,,NOT_APPLICABLE,4.129511103539271e-6,1.2739265468417524,0.006920415224913495,0.002306805074971165,,,,,,,,WARN_GAUSSIAN_DIAGNOSTIC,0,0,0,0,PASS,6,0,0,PASS,151,-0.16666666666666644,-0.07102053295900261,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,TRUE,TRUE,FALSE,,,,,,,,,,NOT_APPLICABLE,,,,,3.1376627134383343e-13,0.12,0,4.0139125060737885e-5,0.0056947608200455585,0,Inf,WARN_STRONG_TWEEDIE_MISFIT,0,0,0,,UPPER_BOUND_UNAVAILABLE,,,,NOT_APPLICABLE,153,0.012326827113395611,0.03757643845322884,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_STRONG_TWEEDIE_MISFIT
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,TRUE,TRUE,FALSE,,,,,,,,,,NOT_APPLICABLE,,,,,1.0570338193272246e-12,0.232,0,3.9609830704442735e-6,0.0056947608200455585,0,Inf,WARN_STRONG_TWEEDIE_MISFIT,0,0,0,,UPPER_BOUND_UNAVAILABLE,,,,NOT_APPLICABLE,153,0.012326827113395725,0.03741195730650503,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_STRONG_TWEEDIE_MISFIT
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,TRUE,TRUE,FALSE,,,,,,,,,,NOT_APPLICABLE,,,,,9.246278298428601e-15,0.136,0,1.290003154493584e-5,0.0056947608200455585,0,Inf,WARN_STRONG_TWEEDIE_MISFIT,0,0,0,,UPPER_BOUND_UNAVAILABLE,,,,NOT_APPLICABLE,153,0.012326827113395635,0.03692802229688565,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_STRONG_TWEEDIE_MISFIT
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,TRUE,TRUE,FALSE,,,,,,,,,,NOT_APPLICABLE,,,,,6.169118947017839e-14,0.232,0,3.9609830704442735e-6,0.0056947608200455585,0,Inf,WARN_STRONG_TWEEDIE_MISFIT,0,0,0,,UPPER_BOUND_UNAVAILABLE,,,,NOT_APPLICABLE,153,0.012326827113395633,0.03707401057971965,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_STRONG_TWEEDIE_MISFIT
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,TRUE,TRUE,FALSE,8.600409273640253e-6,,,,,,,,,NOT_APPLICABLE,1.5122969730954096e-4,1.1216455032400425,0.002229654403567447,0,,,,,,,,WARN_GAUSSIAN_DIAGNOSTIC,0,0,0,0,PASS,,,,NOT_APPLICABLE,153,-0.17840483997651477,-0.03964177398273214,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,TRUE,TRUE,FALSE,2.1719870346714742e-6,,,,,,,,,NOT_APPLICABLE,1.3846266751136511e-4,1.133584371845715,0.002229654403567447,0,,,,,,,,WARN_GAUSSIAN_DIAGNOSTIC,0,0,0,0,PASS,,,,NOT_APPLICABLE,153,-0.17840483997651477,-0.04102400034124577,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,TRUE,TRUE,FALSE,2.1822188500664197e-6,,,,,,,,,NOT_APPLICABLE,1.3002229326094389e-4,1.1361404274419258,0.002229654403567447,0,,,,,,,,WARN_GAUSSIAN_DIAGNOSTIC,0,0,0,0,PASS,,,,NOT_APPLICABLE,153,-0.17840483997651477,-0.04088913574529275,PASS_DESCRIPTIVE_CHECK,,,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC
