path,artifact_type,sha256,bytes,producer,r_version,main_input_manifest_sha256,manuscript_prepared_input_manifest_sha256,model_implementation_id
artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/mder_mean_of_viable_ratios_models.rds,rds,d3b43a7f395232989b0a056ef99addd9a3ca252ecc0588828c6ab01616b48d02,232464,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/07_models/H01/manuscript_prepared_data/chest/paired_common_sample/mder_mean_of_viable_ratios_model_frame.rds,rds,e19ce86ad5ab9e9d5e4c0e48b5b8232bcafbc193ab3700d034e6b84c9a5b787f,12380,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/07_models/H01/manuscript_prepared_data/chest/paired_common_sample/mder_mean_of_viable_ratios_models.rds,rds,fc42443eb8b36a4c508ae2b413e5eff8f59759e176d72734795ea41cae329482,195524,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/07_models/H01/manuscript_prepared_data/glasses/all_available/mder_mean_of_viable_ratios_model_frame.rds,rds,fdea48dcf2c5c82fe4f79dc14312ce593918b5cf74d32e1420931c211d892a49,15684,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/07_models/H01/manuscript_prepared_data/glasses/all_available/mder_mean_of_viable_ratios_models.rds,rds,5da9d34066add3e542ccf5a4fa7a9faa4da12ed1261c7166418c90bcaec6e44b,226388,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/mder_mean_of_viable_ratios_model_frame.rds,rds,54fae6b83ce7ff6a6a69ccb6b43d90a0d3be0acd9af77ba4d7334b92d1e19e9e,12364,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/mder_mean_of_viable_ratios_models.rds,rds,4fe4276e2d1f1d154b4e37bf1129a2cbc4d80d6d43ee9f5636bb99de9c663a87,196032,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/08_diagnostics/H01/H01_l10_noon_conversion_diagnostics.csv,csv,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/08_diagnostics/H01/H01_latitude_leave_one_site_out.csv,csv,4e19b2e31363f956edd46268a1bf6be1c7e4ee3ecf8d7366b56b155bea3c06aa,30244,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/08_diagnostics/H01/H01_model_diagnostics.csv,csv,607220a71da9f0df7571b685649b220edea1d7cceb4812285069497d353fdd40,4200,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/08_diagnostics/H01/H01_participant_influence.csv,csv,5635b99b8c542371ef0e354a37e0bafec24b6eea96d342c2afc51cd905187666,9959,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/08_diagnostics/H01/main/chest/all_available/mder_mean_of_viable_ratios_diagnostics.png,png,1bfa0f8572f9e2dfa97f1127ae5c9d9a429bf40cc7aea372de7269e0fd502da1,106934,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/08_diagnostics/H01/main/chest/paired_common_sample/mder_mean_of_viable_ratios_diagnostics.png,png,b67bfdb389f379be1e282f78642154ffed273abb15e4037f90272248ef642368,141196,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/08_diagnostics/H01/main/glasses/all_available/mder_mean_of_viable_ratios_diagnostics.png,png,edd4c270093bb632340829ce5861a2055db7a20d421f822c54603dfe69798a56,128316,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/08_diagnostics/H01/main/glasses/paired_common_sample/mder_mean_of_viable_ratios_diagnostics.png,png,3cb1cb2b4518a1a3e7ba43331e838662b7a8c02d0b7ef994c0426b0b9e14e4dc,116941,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/mder_mean_of_viable_ratios_diagnostics.png,png,2a5e6c96056a3fd590beb2630a9a53156c1b1ccf2b657586098dc1e746650c2e,107775,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/paired_common_sample/mder_mean_of_viable_ratios_diagnostics.png,png,eefb797d124454062713f465d521b52bec02ba6ccfada8226432caf6919b86e9,144263,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/all_available/mder_mean_of_viable_ratios_diagnostics.png,png,4f803dd2be8784e79ae92d63fbfca00a97ce387d27f0581dd4ddce3ed08fa484,128562,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/paired_common_sample/mder_mean_of_viable_ratios_diagnostics.png,png,ae661786739603116967fe5c6f6cfa52396eb2d3caaeafeeb2368a254dbca20a,116652,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/09_tables/H01/H01_exact_samples_by_site.csv,csv,7be5e1ee45d3979094db9abbdb61d9600f362eb12292bdabd8497ae80b967631,12852,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/09_tables/H01/H01_exact_samples.csv,csv,3a1ae6d26fed5e29b0bfa6d901d925f84035f420271c268507f0f4c56a011c1f,2241,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/09_tables/H01/H01_exactly_identified_period_sensitivity.csv,csv,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/09_tables/H01/H01_l10_noon_conversion_model_manifest.csv,csv,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/09_tables/H01/H01_l10_noon_conversion_model_tests.csv,csv,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/09_tables/H01/H01_l10_noon_conversion_r2.csv,csv,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/09_tables/H01/H01_l10_noon_conversion_samples.csv,csv,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/09_tables/H01/H01_l10_noon_conversion_site_deviations.csv,csv,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/09_tables/H01/H01_l10_noon_conversion_site_estimates.csv,csv,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/09_tables/H01/H01_l10_noon_conversion_term_effects.csv,csv,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/09_tables/H01/H01_marginalization_comparison.csv,csv,95bfb6e4e18397675bc963d7ab0003861a83d15e7f84d8e2354916bfb3c2dafe,3550,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/09_tables/H01/H01_model_level_tests.csv,csv,6d34f53f4d1eb006d091ba1c82198c3817ec2bb36fbcbbf9555ea3d3f67c4d10,13958,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/09_tables/H01/H01_model_manifest.csv,csv,86ce59dadcbb0434a95c650a3fb0fd45de6d61a048dfd577d6d68fd248cc78b2,31330,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/09_tables/H01/H01_preregistered_scope_sensitivity.csv,csv,09160db563850d9b24bd90bb2678e6a0d4b4c6c8d051a7c1df5168c9db98beda,1508,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/09_tables/H01/H01_r2_point_summaries.csv,csv,347a42f6c68070e45cf2431324f31bee958d1ab0148dbcadeb92dc70054ad43b,3051,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/09_tables/H01/H01_random_site_descriptions.csv,csv,6b0bd55f3711b64bc0c55081ad4b0eb4e323280980b34d5c8dd30e9804b813b0,2396,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/09_tables/H01/H01_site_deviations.csv,csv,747c161c33c55809520b734fdd812e0c47b010c409ef32dfe87a0ea51cf79749,31849,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/09_tables/H01/H01_site_estimates.csv,csv,2644a53b049b81acb6156143f4d37e9264b0f23d28df929fb4c2bc098df433bb,28247,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/09_tables/H01/H01_term_effects.csv,csv,de40cdab7e4c1946504ff3bf925853a634f10583a0d77dbf93b9d08e65a65b3f,7101,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/11_source_data/H01/main/chest/all_available/mder_mean_of_viable_ratios_diagnostic_plot_data.csv,csv,fe5dd0840b9ccbf31584f320796a15c7a9a96dbe09c178e39ea3f6a9802fe0a2,150728,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/11_source_data/H01/main/chest/all_available/mder_mean_of_viable_ratios_model_frame.csv,csv,8b7a00b9b526231272857bf72ac6dae26f54ccd9c8d57358cd3ca5b8dc513b02,136613,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/11_source_data/H01/main/chest/paired_common_sample/mder_mean_of_viable_ratios_diagnostic_plot_data.csv,csv,4f8b5855e10c883eff97079c1d4ec77635308c3ded24da5593704600b3c4e718,102896,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/11_source_data/H01/main/chest/paired_common_sample/mder_mean_of_viable_ratios_model_frame.csv,csv,8860ea0abc3b6e20fa24377a737791deea9bb349ef0d6611376d6bb534552339,92543,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/11_source_data/H01/main/glasses/all_available/mder_mean_of_viable_ratios_diagnostic_plot_data.csv,csv,a051237f7b95d62adccf194d0a1d6338a57767153d9e736296414b3b6aa8e409,145129,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/11_source_data/H01/main/glasses/all_available/mder_mean_of_viable_ratios_model_frame.csv,csv,b25ed38e7bc82097029215d49ecc9e403af66539771367651242a6b6667a69ff,131191,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/11_source_data/H01/main/glasses/paired_common_sample/mder_mean_of_viable_ratios_diagnostic_plot_data.csv,csv,18abdd753faf958355970a764a88c82653b0f2ec3cf0bfed43349b19d4ba948d,103048,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/11_source_data/H01/main/glasses/paired_common_sample/mder_mean_of_viable_ratios_model_frame.csv,csv,925be6c1276c93533980217756a4cdfcde87cf77916ff3d92ce4c41f3e068cf1,92566,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/11_source_data/H01/manuscript_prepared_data/chest/all_available/mder_mean_of_viable_ratios_diagnostic_plot_data.csv,csv,cde85dd91f295b65bbf1ee9d1cd70845be883c379add116de2e477526ac15488,148854,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/11_source_data/H01/manuscript_prepared_data/chest/all_available/mder_mean_of_viable_ratios_model_frame.csv,csv,1b124f193cc7acf9dc0180d7e77758e1b6812fcf73ff3754563935efa94a671e,126821,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/11_source_data/H01/manuscript_prepared_data/chest/paired_common_sample/mder_mean_of_viable_ratios_diagnostic_plot_data.csv,csv,1c9abd0b14c0c3bee1eb6076aca7cb49124c70bde7d9094834d65a1d10d34efb,100660,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/11_source_data/H01/manuscript_prepared_data/chest/paired_common_sample/mder_mean_of_viable_ratios_model_frame.csv,csv,65d11a1fab3184d989da7962ca8121fa8a5c36fa8c7d7552444322f821e3b2da,85147,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/11_source_data/H01/manuscript_prepared_data/glasses/all_available/mder_mean_of_viable_ratios_diagnostic_plot_data.csv,csv,288cbcc3bdf781b37857b70cdcc6195256b028a2dc7e3a0d15bbb78a03e34126,141973,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/11_source_data/H01/manuscript_prepared_data/glasses/all_available/mder_mean_of_viable_ratios_model_frame.csv,csv,b09d09131e97e99e213d05fbb30f89cd1139065f6fb41f46e9c9acfe37bade0a,120651,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/11_source_data/H01/manuscript_prepared_data/glasses/paired_common_sample/mder_mean_of_viable_ratios_diagnostic_plot_data.csv,csv,cf796ab08de1f14f8f66d14a653411fcb756ff24f020acc5145dd0794bb16a07,100759,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
artifacts/11_source_data/H01/manuscript_prepared_data/glasses/paired_common_sample/mder_mean_of_viable_ratios_model_frame.csv,csv,907131f163effda4747dd0072c392e2f1e96cf381b1d3439a4397c626c2a6488,85163,scripts/hypotheses/H01/run_h01_models.R,4.6.1,5aa19326b2de468efb177af0d8f193253db63aade2d607f9570f5c3337e39c74,79ee4818d7f3967827a6412f8537196e84ee7a6ccc1b8d2c5e9dd3124ed44b47,new_h01_h11
