placement,metric_id,omitted_site,run_id,evaluated_grid_points,evaluated_grid_min,evaluated_grid_max,maximum_absolute_difference,median_absolute_difference,maximum_absolute_log_ratio,net_change_loso,net_change_main,direction_agreement,any_full_loso_supported_point,fit_status,concurvity_estimate,smooth_edf,k_index,k_p_value,pooled_consecutive_day_lag1,metric_order,manuscript_name,effect_scale,display_unit,influence_disposition
chest,l10_mean_medi,THUAS,loso__chest__omit_thuas,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.999006413143885,2.870408068980656,1.0140247122397306,0.6025,3.6783117226975873e-4,3,Darkest 10 h mean,ratio,lx,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,l10_mean_medi,TUM,loso__chest__omit_tum,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9986688463323856,2.688957726908207,0.990135489988515,0.4125,-0.00758181884621202,3,Darkest 10 h mean,ratio,lx,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,l10_mean_medi,UCR,loso__chest__omit_ucr,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9985418776759551,2.740634426717077,0.9773217996278004,0.25,-0.03726839563039959,3,Darkest 10 h mean,ratio,lx,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,duration_above_1000,BAUA,loso__chest__omit_baua,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.99854999583564,2.397193181265605,0.8958657770822578,0.12,-0.0553366978864333,4,"Time above 1,000 lx melEDI",ratio,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,duration_above_1000,FUSPCEU,loso__chest__omit_fuspceu,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9984433561918606,2.0626151821289325,0.8816679614396439,0.0575,-0.04794989833610212,4,"Time above 1,000 lx melEDI",ratio,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,duration_above_1000,IZTECH,loso__chest__omit_iztech,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9985682332309244,2.950878368294078,0.90762783696974,0.2075,-0.06021373900425467,4,"Time above 1,000 lx melEDI",ratio,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,duration_above_1000,KNUST,loso__chest__omit_knust,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9986273240100718,2.245540567091623,0.8931015018841749,0.145,-0.05469032105067194,4,"Time above 1,000 lx melEDI",ratio,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,duration_above_1000,RISE,loso__chest__omit_rise,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9991414494997752,3.2475488873807468,0.8645338419202134,0.0325,-0.01519201196017846,4,"Time above 1,000 lx melEDI",ratio,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,duration_above_1000,THUAS,loso__chest__omit_thuas,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.999006413143885,2.1159206860940163,0.8981559901234156,0.1475,-0.02929580854390692,4,"Time above 1,000 lx melEDI",ratio,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,duration_above_1000,TUM,loso__chest__omit_tum,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9986688463323856,2.7344495329417846,0.8813035709937874,0.0675,-0.06406395324568546,4,"Time above 1,000 lx melEDI",ratio,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,duration_above_1000,UCR,loso__chest__omit_ucr,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9985418776759551,2.108750920616423,0.9020089709453546,0.175,-0.08909649206933946,4,"Time above 1,000 lx melEDI",ratio,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,duration_above_250_wake,BAUA,loso__chest__omit_baua,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9986615940453468,2.6389320049286966,0.9207066147439882,0.1225,0.06623813419006208,5,Time above 250 lx melEDI during wake,ratio,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,duration_above_250_wake,FUSPCEU,loso__chest__omit_fuspceu,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9984142023754874,2.688080674635856,0.8942702093256962,0.0375,-0.01057383089151729,5,Time above 250 lx melEDI during wake,ratio,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,duration_above_250_wake,IZTECH,loso__chest__omit_iztech,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9986867903026656,2.186300290553585,0.8978717047430683,0.02,0.04457287642985547,5,Time above 250 lx melEDI during wake,ratio,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,duration_above_250_wake,KNUST,loso__chest__omit_knust,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9987240028823292,2.9002749039476967,0.9308550571667106,0.185,0.04436377902190263,5,Time above 250 lx melEDI during wake,ratio,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,duration_above_250_wake,RISE,loso__chest__omit_rise,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.999240952672954,2.7807849102512847,0.9285517842915731,0.24,0.06885707012564476,5,Time above 250 lx melEDI during wake,ratio,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,duration_above_250_wake,THUAS,loso__chest__omit_thuas,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9989567671740684,1.862014869211251,0.9532173546789802,0.4175,0.06642985483739601,5,Time above 250 lx melEDI during wake,ratio,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,duration_above_250_wake,TUM,loso__chest__omit_tum,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9987295650582632,2.5803875563675094,0.9289243917845376,0.18,0.04099624262888528,5,Time above 250 lx melEDI during wake,ratio,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,duration_above_250_wake,UCR,loso__chest__omit_ucr,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9986616144586152,2.45143178179386,0.9370765384150084,0.2875,0.03123392325417733,5,Time above 250 lx melEDI during wake,ratio,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,duration_below_10_pre_sleep,BAUA,loso__chest__omit_baua,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.998805114196728,1.4925006806996826,1.0370669175331877,0.795,-0.14019480021373085,6,Time below 10 lx melEDI before sleep,difference,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,duration_below_10_pre_sleep,FUSPCEU,loso__chest__omit_fuspceu,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.99856733736076,1.9910936288378185,1.0400112954490364,0.83,-0.1448201304922893,6,Time below 10 lx melEDI before sleep,difference,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,duration_below_10_pre_sleep,IZTECH,loso__chest__omit_iztech,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9987664945396282,2.050694946095396,1.0205464603471088,0.7475,-0.1164730510466698,6,Time below 10 lx melEDI before sleep,difference,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,duration_below_10_pre_sleep,KNUST,loso__chest__omit_knust,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9987910424772384,1.8335918852713775,1.0313298344002595,0.7975,-0.1691765581479329,6,Time below 10 lx melEDI before sleep,difference,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,duration_below_10_pre_sleep,RISE,loso__chest__omit_rise,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9992896425723355,1.0002959008829484,1.026958669045457,0.73,-0.1481047207086545,6,Time below 10 lx melEDI before sleep,difference,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,duration_below_10_pre_sleep,THUAS,loso__chest__omit_thuas,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9990284189047128,2.1185459177383783,1.0229106556761436,0.715,-0.15660749289273582,6,Time below 10 lx melEDI before sleep,difference,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,duration_below_10_pre_sleep,TUM,loso__chest__omit_tum,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9987885804554206,1.9080846905708624,1.0077288857997335,0.525,-0.13607920623547357,6,Time below 10 lx melEDI before sleep,difference,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,duration_below_10_pre_sleep,UCR,loso__chest__omit_ucr,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.998815612792897,2.1609322931942847,1.0512398820733395,0.87,-0.23790978284119216,6,Time below 10 lx melEDI before sleep,difference,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,duration_below_1_sleep_environment,BAUA,loso__chest__omit_baua,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9986650055906976,2.9325090756547585,0.9440808447894304,0.0775,0.00743576022722259,7,Time below 1 lx melEDI during sleep,ratio,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,duration_below_1_sleep_environment,FUSPCEU,loso__chest__omit_fuspceu,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9984568290437098,2.7198880841106403,0.950912372545619,0.0825,-0.00731611830197207,7,Time below 1 lx melEDI during sleep,ratio,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,duration_below_1_sleep_environment,IZTECH,loso__chest__omit_iztech,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9986983748611292,2.9225403262003016,0.9991583370711736,0.535,0.04132212114136424,7,Time below 1 lx melEDI during sleep,ratio,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,duration_below_1_sleep_environment,KNUST,loso__chest__omit_knust,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9987167551494658,2.9314798147464645,0.9497830515382278,0.0625,0.01440621999000058,7,Time below 1 lx melEDI during sleep,ratio,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,duration_below_1_sleep_environment,RISE,loso__chest__omit_rise,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9991699710681714,2.5877251345883696,0.9779561524477982,0.285,0.02076652930398798,7,Time below 1 lx melEDI during sleep,ratio,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,duration_below_1_sleep_environment,THUAS,loso__chest__omit_thuas,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.998940440901148,2.929699243527163,0.96744485157504,0.18,0.03737876126986272,7,Time below 1 lx melEDI during sleep,ratio,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,duration_below_1_sleep_environment,TUM,loso__chest__omit_tum,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9987189304109152,2.920454457975997,0.9754698491258664,0.275,0.00518527643808241,7,Time below 1 lx melEDI during sleep,ratio,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,duration_below_1_sleep_environment,UCR,loso__chest__omit_ucr,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9986827172350464,2.809804528234194,0.9487362299933204,0.105,0.00784883870050106,7,Time below 1 lx melEDI during sleep,ratio,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,longest_bout_above_250,BAUA,loso__chest__omit_baua,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.99854999583564,1.836042239253473,1.0192394589707643,0.6875,-0.02839250756749715,8,Longest continuous period above 250 lx melEDI,ratio,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,longest_bout_above_250,FUSPCEU,loso__chest__omit_fuspceu,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9984433561918606,2.9558538742985396,0.9742036856927224,0.225,-0.04310046146576551,8,Longest continuous period above 250 lx melEDI,ratio,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,longest_bout_above_250,IZTECH,loso__chest__omit_iztech,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9985682332309244,2.011279487712096,0.9852887090027528,0.3025,-0.01432736483253521,8,Longest continuous period above 250 lx melEDI,ratio,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,longest_bout_above_250,KNUST,loso__chest__omit_knust,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9986273240100718,1.9570944607402627,1.007842007680477,0.5625,-0.01883712809649872,8,Longest continuous period above 250 lx melEDI,ratio,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,longest_bout_above_250,RISE,loso__chest__omit_rise,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9991414494997752,2.307022626643732,1.0005705411742687,0.4875,7.90237918116392e-4,8,Longest continuous period above 250 lx melEDI,ratio,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,longest_bout_above_250,THUAS,loso__chest__omit_thuas,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.999006413143885,1.577954579957224,1.0084702913045522,0.56,0.01787372151753848,8,Longest continuous period above 250 lx melEDI,ratio,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,longest_bout_above_250,TUM,loso__chest__omit_tum,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9986688463323856,1.9393877827584416,1.0124108882860985,0.65,-0.02479978773621471,8,Longest continuous period above 250 lx melEDI,ratio,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,longest_bout_above_250,UCR,loso__chest__omit_ucr,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9985418776759551,1.335017208393639,1.0292475483743782,0.78,-0.02930308522517699,8,Longest continuous period above 250 lx melEDI,ratio,h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,dose_time_sensitive_corrected_medi,BAUA,loso__chest__omit_baua,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9985657816297646,1.855072932632576,0.9956851677161674,0.46,-0.03644912913781621,9,melEDI dose,ratio,lx·h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,dose_time_sensitive_corrected_medi,FUSPCEU,loso__chest__omit_fuspceu,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9983176845553456,2.689994000905953,0.9151150794548476,0.01,-0.05798859242951367,9,melEDI dose,ratio,lx·h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,dose_time_sensitive_corrected_medi,IZTECH,loso__chest__omit_iztech,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9985810632089206,1.0030637441892734,0.9514453626762795,0.08,-0.03206736557006573,9,melEDI dose,ratio,lx·h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,dose_time_sensitive_corrected_medi,KNUST,loso__chest__omit_knust,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.998638769820285,2.0822406248989083,0.9496022023312368,0.0575,-0.03589581866675372,9,melEDI dose,ratio,lx·h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,dose_time_sensitive_corrected_medi,RISE,loso__chest__omit_rise,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9990887608296366,2.5025805906020704,0.9551639115109112,0.095,-0.00849230110595223,9,melEDI dose,ratio,lx·h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,dose_time_sensitive_corrected_medi,THUAS,loso__chest__omit_thuas,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.998911400315872,3.018343125076772,0.9548723614680428,0.1025,-0.00564184176791343,9,melEDI dose,ratio,lx·h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,dose_time_sensitive_corrected_medi,TUM,loso__chest__omit_tum,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9986173137833154,2.021769218881281,0.9711816930590232,0.21,-0.03580872266499593,9,melEDI dose,ratio,lx·h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
chest,dose_time_sensitive_corrected_medi,UCR,loso__chest__omit_ucr,0,,,,,,,,,FALSE,WARN_CONCURVITY,0.9985893779959756,2.0973577012286673,0.9896973462811924,0.3825,-0.03138861106436527,9,melEDI dose,ratio,lx·h,NO_POOLED_SUPPORT_FOR_NUMERIC_CURVE_INFLUENCE
near_eye,daily_geometric_mean_medi,BAUA,loso__near_eye__omit_baua,4,10.6,11,0.09606334034522845,0.08875363059231334,0.036747416954045146,0.2772569313174551,0.26286496438745566,TRUE,FALSE,WARN_CONCURVITY,0.9986215336801748,2.1775429203114953,0.9338417705327732,0.025,-0.01652302381363433,1,Mean melEDI,ratio,lx,NUMERIC_INFLUENCE_ONLY_SUPPORT_COLLAPSES_UNDER_FULL_LOSO_RULE
near_eye,daily_geometric_mean_medi,FUSPCEU,loso__near_eye__omit_fuspceu,4,10.6,11,0.010474956672832825,0.006609008717633591,0.004537003089390181,0.24559719583113448,0.26286496438745566,TRUE,FALSE,WARN_CONCURVITY,0.9984458335324412,2.1363765394191923,0.9182469741216276,0.0125,-0.01266917326855969,1,Mean melEDI,ratio,lx,NUMERIC_INFLUENCE_ONLY_SUPPORT_COLLAPSES_UNDER_FULL_LOSO_RULE
near_eye,daily_geometric_mean_medi,IZTECH,loso__near_eye__omit_iztech,4,10.6,11,0.30383699649792284,0.2992557891363512,0.14144775786304847,0.27306930310568545,0.26286496438745566,TRUE,FALSE,WARN_CONCURVITY,0.9987331085131972,2.3356422833648307,0.9200826282911506,0.0275,0.02192087903456857,1,Mean melEDI,ratio,lx,NUMERIC_INFLUENCE_ONLY_SUPPORT_COLLAPSES_UNDER_FULL_LOSO_RULE
near_eye,daily_geometric_mean_medi,KNUST,loso__near_eye__omit_knust,4,10.6,11,0.4880430119232715,0.45801389351425303,0.17409220306797482,0.3217665566632246,0.26286496438745566,TRUE,FALSE,WARN_CONCURVITY,0.9987729255547876,2.4026606375095936,0.906432322167814,0.01,0.00443494754329976,1,Mean melEDI,ratio,lx,NUMERIC_INFLUENCE_ONLY_SUPPORT_COLLAPSES_UNDER_FULL_LOSO_RULE
near_eye,daily_geometric_mean_medi,MPI,loso__near_eye__omit_mpi,4,10.6,11,0.06017246107072394,0.0407012069065642,0.02372535132757242,0.22507736831204284,0.26286496438745566,TRUE,FALSE,WARN_CONCURVITY,0.9988173854990386,1.98902293841058,0.9035712876288614,0.0075,0.01729136724686577,1,Mean melEDI,ratio,lx,NUMERIC_INFLUENCE_ONLY_SUPPORT_COLLAPSES_UNDER_FULL_LOSO_RULE
near_eye,daily_geometric_mean_medi,RISE,loso__near_eye__omit_rise,4,10.6,11,0.010384325848966647,0.007058306326086061,0.004054446654470802,0.2435029210579045,0.26286496438745566,TRUE,FALSE,WARN_CONCURVITY,0.9990374886685915,1.609194923661371,0.9135989998849018,0.01,0.03053563700362178,1,Mean melEDI,ratio,lx,NUMERIC_INFLUENCE_ONLY_SUPPORT_COLLAPSES_UNDER_FULL_LOSO_RULE
near_eye,daily_geometric_mean_medi,THUAS,loso__near_eye__omit_thuas,4,10.6,11,0.03385995599368963,0.03293575860459641,0.01459205045622941,0.2607693045830448,0.26286496438745566,TRUE,FALSE,WARN_CONCURVITY,0.9988673759748092,2.140329867193982,0.9096627093282508,0.01,0.05312709745178106,1,Mean melEDI,ratio,lx,NUMERIC_INFLUENCE_ONLY_SUPPORT_COLLAPSES_UNDER_FULL_LOSO_RULE
near_eye,daily_geometric_mean_medi,TUM,loso__near_eye__omit_tum,4,10.6,11,0.008142516836594726,0.00798590301741342,0.0035410313638163495,0.2632293273011501,0.26286496438745566,TRUE,FALSE,WARN_CONCURVITY,0.9987326167912888,2.1594277265645534,0.9137583574191496,0.01,0.02013794587775469,1,Mean melEDI,ratio,lx,NUMERIC_INFLUENCE_ONLY_SUPPORT_COLLAPSES_UNDER_FULL_LOSO_RULE
near_eye,daily_geometric_mean_medi,UCR,loso__near_eye__omit_ucr,4,10.6,11,0.003609307670044082,0.002937762162188884,0.0015680747908413026,0.26425164063920725,0.26286496438745566,TRUE,FALSE,WARN_CONCURVITY,0.998740041873397,2.1803970156210646,0.9301472338060208,0.0175,0.01227348325976514,1,Mean melEDI,ratio,lx,NUMERIC_INFLUENCE_ONLY_SUPPORT_COLLAPSES_UNDER_FULL_LOSO_RULE
