run_id,placement,metric_id,metric_order,manuscript_name,photoperiod_hours,link_estimate,link_se,response_estimate,response_lower_pointwise,response_upper_pointwise,sites,participants,participant_days,max_site_share,pooled_eligible,loso_eligible
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,12.3,0.5696538641017169,0.05940397719662088,3.6123923075735123,2.739384506774781,4.753818358326401,1,5,16,1,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,12.4,0.5803557492670893,0.05921629738200936,3.7050095337519893,2.8126878158469406,4.870700077493078,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,12.5,0.5909832862491264,0.059074325842118885,3.7992698011283323,2.8867559338492197,4.9905749645223425,1,15,81,1,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,12.600000000000001,0.6015314101216372,0.05897656766511262,3.8951345486543474,2.9615366413658846,5.113427742850935,1,15,81,1,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,12.700000000000001,0.6119948535666927,0.05892503062227981,3.992558099787502,3.036923413688454,5.239318048712723,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,12.8,0.6223682143994314,0.05892336610591998,4.091487877083242,3.112776681318889,5.368344789070009,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,12.9,0.632646056078356,0.05897462997694017,4.191865032023277,3.1889548022219656,5.500595496374665,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,13,0.642822937985661,0.05908014989372162,4.293624506905293,3.265332440748165,5.636115717408061,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,13.100000000000001,0.6528934240393655,0.05923917359785567,4.396694923607909,3.341809090528778,5.774894482568359,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,13.200000000000001,0.6628520952011495,0.05944894387884842,4.500998537327174,3.4183116492033094,5.9168596904371356,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,13.3,0.6726935609270752,0.05970494332681289,4.6064512105024376,3.4947941172125647,6.06187805882349,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,13.4,0.6824124718663868,0.060001305152792624,4.7129624331019295,3.571234067221341,6.209760412520663,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,13.5,0.6920035179219167,0.06033116903936588,4.820435213726104,3.6476290733476593,6.360266536156707,1,6,16,1,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,13.600000000000001,0.701461490363619,0.0606876347602284,4.928766729365542,3.723982639251422,6.51313013265255,1,5,19,1,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,13.700000000000001,0.7107813467638882,0.0610648028034921,5.037849123555988,3.8002867043165174,6.668090557858337,2,10,40,0.55,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,13.8,0.7199581305548098,0.06145735089886939,5.147568670717869,3.876527005649417,6.824881162576831,1,5,28,1,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,13.9,0.7289869898295089,0.061860727386112216,5.2578060688009165,3.952678870251972,6.983237233917611,1,7,30,1,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,14,0.7378632148404377,0.06227135313876106,5.368437021655699,4.028702644251825,7.142905589591959,1,7,32,1,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,14.100000000000001,0.7465822933371138,0.06268676012631609,5.479333134646434,4.104540122707033,7.303653507609214,1,7,34,1,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,14.200000000000001,0.7551399686877657,0.06310556403477635,5.590362958958367,4.180113994477444,7.465272945175073,2,13,60,0.5666666666666667,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,14.3,0.7635323248963213,0.06352734149191358,5.701393511659483,4.2553295666654956,7.627582072025015,2,13,62,0.5161290322580645,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,14.400000000000002,0.7717558453617909,0.06395230256942347,5.812291594806187,4.330080679926684,7.790418804425561,2,11,64,0.5625,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,14.5,0.7798072993085947,0.06438046707071961,5.922922838241154,4.404264678944063,7.953611876980325,2,12,63,0.6031746031746031,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,14.600000000000001,0.7876837406062159,0.06481125113290748,6.033152176765308,4.477791649378779,8.116965406991726,2,12,62,0.6612903225806451,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,14.700000000000001,0.7953825814053993,0.06524336333912253,6.142845419562571,4.5505887750153216,8.280254806000338,2,12,54,0.6666666666666666,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,14.8,0.8029016189593648,0.06567472077052783,6.25187026179981,4.6226040101254595,8.443222285042898,2,12,49,0.6530612244897959,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,14.900000000000002,0.8102390775261085,0.06610254144282561,6.36009757179102,4.693806246959414,8.605579342830197,2,10,47,0.6382978723404256,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,15,0.8173935845921506,0.06652343028799601,6.467401753649184,4.764184697129209,8.767008240721143,2,10,44,0.5454545454545454,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,15.100000000000001,0.824364143568833,0.0669335494276655,6.573661021807804,4.8337461139521345,8.927167269115962,2,11,40,0.525,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,15.200000000000001,0.8311501207483447,0.06732887786532625,6.678757855912883,4.902509764448728,9.085700824746805,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,15.3,0.8377510869630724,0.06770509197872832,6.782577128797478,4.970508850584884,9.242231584583864,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,15.400000000000002,0.84416672168928,0.0680575390989461,6.885005005833227,5.037790556812144,9.39635731390893,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,15.5,0.8503968609191218,0.06838162336483394,6.985930051874255,5.104408073618924,9.547668666600254,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,15.600000000000001,0.8564415089365862,0.06867312602098286,7.085243805324456,5.170413078978163,9.695765107649429,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,15.700000000000001,0.8623008565574168,0.0689285557107575,7.182841470838726,5.235847021189581,9.84027371450833,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,15.8,0.8679754207777445,0.06914593308875376,7.278624690669662,5.300722740220494,9.980891936981228,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,15.900000000000002,0.8734659979758232,0.06932484340042254,7.372501277800166,5.365020579194924,10.117395257265597,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,16,0.8787735081369245,0.06946597152911677,7.464382968645364,5.428695939415504,10.249617762191741,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,16.1,0.8838989851578177,0.06957112616410983,7.55418553469926,5.491677087817611,10.377456991792291,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,16.200000000000003,0.8888435757996228,0.06964327653502328,7.641829023567255,5.5538627556413225,10.50087929625553,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,16.3,0.8936085380108145,0.06968656725101509,7.727237973950499,5.615120293626329,10.619923842929074,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,16.400000000000002,0.8981952337136948,0.06970629437627611,7.810341513458234,5.675284820348396,10.734704227758927,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,16.5,0.9026050962172155,0.06970878430015062,7.891072966297095,5.734160728701227,10.845404167310258,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,16.6,0.9068397937003472,0.0697019083738165,7.969373053355257,5.791509246600553,10.952309136540471,1,5,24,1,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,16.700000000000003,0.9109013634353552,0.06969527887011738,8.045192701415175,5.847043661227916,11.05582261077408,1,5,30,1,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,16.8,0.9147921708914781,0.06969970310965527,8.118492646236898,5.9004422878161735,11.156440464963142,1,7,37,1,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,16.900000000000002,0.9185147649225529,0.06972635518196946,8.189240971332394,5.9513687752624005,11.254706419761387,2,14,61,0.7540983606557377,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,17,0.9220718671753364,0.06978641260067557,8.25741305499786,5.999482812563057,11.351192686039981,2,15,77,0.7272727272727273,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,17.1,0.9254663980373362,0.06989080570100858,8.32299219065655,6.044448889038231,11.44648671102646,2,15,77,0.6493506493506493,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,17.200000000000003,0.9287016946378129,0.07005031806368715,8.38597395761935,6.085938445195602,11.54120119321957,2,13,78,0.6153846153846154,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,17.3,0.9317816633494548,0.07027544637810676,8.446369457820023,6.123637937224218,11.6359704478785,2,13,76,0.6052631578947368,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,17.400000000000002,0.9347107133531829,0.07057597256894423,8.504204290840084,6.157262130970161,11.73142561857681,2,13,73,0.589041095890411,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,17.5,0.9374937335429935,0.07096093427513611,8.559518284072672,6.186557005987515,11.828191670061795,1,5,28,1,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,17.6,0.9401361087425838,0.07143908472466161,8.612365944315764,6.211289119181519,11.926912238417135,2,10,47,0.5106382978723404,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,17.700000000000003,0.9426434681039875,0.07201866438632336,8.66281147125967,6.2312502476516896,12.028230898679281,2,19,88,0.7159090909090909,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,17.8,0.9450214784342783,0.072707021959454,8.71092447170367,6.246266915162575,12.132764723555256,1,12,71,1,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,17.900000000000002,0.9472758102157871,0.07351062373578439,8.756779044779378,6.256201188978824,12.241103233808364,1,12,68,1,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,18,0.9494121285956777,0.07443536635293152,8.800453356845502,6.260942816313362,12.353825202487057,1,12,62,1,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,18.1,0.9514360719739503,0.07548719748329245,8.84202895828681,6.26039201396164,12.471533596564594,1,12,56,1,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,18.200000000000003,0.9533532135261845,0.07667273360000407,8.881589739973263,6.254441956575824,12.594891983978798,1,9,53,1,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,18.3,0.9551689050236826,0.07800050250206966,8.919218432141218,6.242941841186301,12.72469604221721,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,18.4,0.9568881252288824,0.0794818777893376,8.954993131600995,6.225669644751102,12.861932130201751,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,18.5,0.9585157757677728,0.08112868938169683,8.988993142768942,6.202407299469658,13.007657506720072,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,18.6,0.9600567581236651,0.08295212247639748,9.021300382148391,6.17297541748296,13.16294383834262,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,18.700000000000003,0.9615159737798699,0.0849621807389222,9.051999206189782,6.13725011192801,13.328848926535585,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,18.8,0.9628983242196986,0.0871672549712233,9.08117624251483,6.095175928651508,13.506392807389872,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,18.9,0.9642087109264621,0.0895738049561307,9.1089202280741155,6.046774476339228,13.696538671374618,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,19,0.9654520353834711,0.09218615636584981,9.135321854810819,5.992148612720677,13.900178784846878,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,19.1,0.9666331990740374,0.09500640754728226,9.16047362335824,5.9314823597437,14.118125265736138,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,19.200000000000003,0.9677571034814726,0.09803443461210164,9.184469705255342,5.8650370073549825,14.351105265820918,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,19.3,0.9688286500890853,0.10126797844992177,9.20740581412324,5.793144084862793,14.599759880517494,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,19.4,0.9698527403801891,0.1047027945520757,9.229379086206324,5.716196007891715,14.864645967234805,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,19.5,0.9708342755778615,0.10833284616067118,9.250487965041092,5.634635234594418,15.146240014873747,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,19.6,0.9717781056898342,0.11215056034092521,9.270831002264616,5.548941101148032,15.444944105570082,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,19.700000000000003,0.9726888833506383,0.11614714266709951,9.290503596424607,5.45961434487904,15.761092573028469,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,19.8,0.9735710116694305,0.12031278999760381,9.309596741621771,5.367166198706721,16.094955050183696,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,19.900000000000002,0.9744286165898518,0.12463688818937417,9.328196308774123,5.272108859972417,16.44673945628838,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,20,0.9752655615281126,0.12910818488052472,9.346383252881406,5.174947833613001,16.816595078286984,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,20.1,0.9760856261538949,0.13371482583796337,9.364237413017015,5.076180154200728,17.204612115801073,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,20.200000000000003,0.9768925890357102,0.13844444373529174,9.381839267145068,4.976290476923117,17.610821769692784,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,20.3,0.9776902287420699,0.14328429198452144,9.399269930832991,4.875745706171224,18.03519712370177,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,20.400000000000002,0.9784822988503106,0.14822139534573747,9.416610591371088,4.7749896976101365,18.477655085547035,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,20.5,0.9792721427787531,0.15324320019908155,9.433934036046342,4.674424054375367,18.938086514410944,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,20.6,0.9800616796444015,0.15833934231370936,9.451282262116452,4.574361231871055,19.416461891864525,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,10.3,1.5033415987253276,0.14013864181318164,31.767030698043737,16.8306997480943,59.880252477418495,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,10.4,1.5184299137859465,0.1342966769606252,32.89361586912993,17.897544816747075,60.38484386085584,1,11,57,1,FALSE,FALSE
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,10.5,1.5335173419850894,0.12863395543661085,34.059959096237556,19.016105652049028,60.94291463421286,1,13,64,1,FALSE,FALSE
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,10.600000000000001,1.54860131481167,0.1231778439846008,35.267251831557495,20.18510111678365,61.56311397293824,3,28,155,0.4645161290322581,TRUE,FALSE
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,10.700000000000001,1.563677032026198,0.1179601518199311,36.516517052670594,21.40202600894812,62.25548782754481,3,31,164,0.4817073170731707,TRUE,FALSE
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,10.8,1.5787379239373456,0.11301506128599483,37.808615547313394,22.66315596894849,63.03110250065178,3,33,180,0.5055555555555555,FALSE,FALSE
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,10.9,1.5937760167658006,0.10837713342231917,39.14424847319999,23.963607682362234,63.90166835146278,3,31,171,0.45614035087719296,TRUE,FALSE
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,11,1.608782349188697,0.10407926478475948,40.523968725687084,25.297486530727724,64.87914008258026,3,29,162,0.43209876543209874,TRUE,FALSE
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,11.100000000000001,1.623746960012906,0.10015098650030892,41.948156505384816,26.658060630217282,65.97532174827046,2,28,121,0.5289256198347108,FALSE,FALSE
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,11.200000000000001,1.6386589982374544,0.09661664715965494,43.41700502595295,28.03804044181742,67.20140751430735,2,26,116,0.5517241379310345,FALSE,FALSE
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,11.3,1.6535070779621153,0.0934935864978039,44.930532012879944,29.429970671984023,68.56748483725357,2,20,111,0.5315315315315315,FALSE,FALSE
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,11.4,1.6682794843595317,0.09079074643816601,46.488581160675956,30.8266508398309,70.08205449422529,2,22,97,0.5463917525773195,FALSE,FALSE
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,11.5,1.6829643211385719,0.08850772363335442,48.09082054979121,32.22156421482448,71.75157159556703,2,19,84,0.5952380952380952,FALSE,FALSE
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,11.600000000000001,1.6975496312347726,0.08663433354376378,49.73674062139452,33.60927853961697,73.58003182996559,1,10,46,1,FALSE,FALSE
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,11.700000000000001,1.7120234669423537,0.08515099386892834,51.425648552395856,34.98573555365271,75.56871313514809,1,10,43,1,FALSE,FALSE
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,11.8,1.7263739754749075,0.0840302767932129,53.15666605368348,36.3483320870666,77.71624883076588,1,8,34,1,FALSE,FALSE
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,11.9,1.7405894906356907,0.08323886650332527,54.92873009219499,37.695866834245216,80.01884338675782,2,14,55,0.6727272727272727,FALSE,FALSE
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,12,1.7546586332560221,0.08273974567237577,56.74059733468294,39.02836595496194,82.47062176024386,1,6,35,1,FALSE,FALSE
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,12.100000000000001,1.7685704067991987,0.08249436335663801,58.5908510132831,40.34682404164027,85.06406601213337,1,6,32,1,FALSE,FALSE
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,12.200000000000001,1.7823141597235677,0.0824641642176374,60.47789243499327,41.65296946159723,87.79030095789585,1,6,26,1,FALSE,FALSE
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,12.3,1.795879608416255,0.08261192643806026,62.399941150583764,42.949013914329115,90.63942208293459,1,5,16,1,FALSE,FALSE
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,12.4,1.8092569842776778,0.082903021141985,64.35505514115204,44.23738230468288,93.60093400417456,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,12.5,1.8224370996996828,0.08330609538468073,66.34114370419672,45.52051178871624,96.66405203796029,1,15,81,1,FALSE,FALSE
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,12.600000000000001,1.835411687788841,0.08379379579313363,68.35602660843294,46.80065045641426,99.8181788186389,1,15,81,1,FALSE,FALSE
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,12.700000000000001,1.8481754920535314,0.08434563227722533,70.39778826788681,48.07936708581744,103.05490740696754,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,12.8,1.8607255888708685,0.08494616243960597,72.46473086883672,49.3577289220212,106.36748811230116,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,12.9,1.8730599193572284,0.08558201223376981,74.55517526162426,50.63670480050709,109.74937266340022,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,13,1.8851766777447798,0.08624035362113748,76.66737274489054,51.91740595176915,113.19341420095427,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,13.100000000000001,1.8970743049563004,0.08690848222954885,78.79950979918307,53.2011782990234,116.69165161467816,0,0,0,,FALSE,FALSE
