run_id,sensitivity,data_scenario,placement,metric_id,metric_order,manuscript_name,photoperiod_hours,response_estimate,response_lower_pointwise,response_upper_pointwise,support_sites,support_participants,support_participant_days,support_max_site_share,pooled_eligible,loso_eligible
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,12.9,3.937891594590487,2.9699378472910736,5.2110418974937,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,13,4.026571439902049,3.036195780155357,5.329696690610216,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,13.1,4.116712893820811,3.101704657351154,5.453500254337963,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,13.2,4.208258779969467,3.166382951500991,5.582460994555055,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,13.3,4.301145716803097,3.230198787672996,5.71649470663259,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,13.4,4.395304301836006,3.293166281344976,5.855428968277791,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,13.5,4.490659115801886,3.3553409751844017,5.999007672135826,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,13.6,4.587129918074765,3.4168042992719805,6.146917655742012,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,13.7,4.684632789439695,3.4776453241754233,6.298820692226608,1,5,18,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,13.8,4.7830782483276,3.537966510755125,6.454335535744334,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,13.9,4.882371443717059,3.5978781571018503,6.613045738268083,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,14,4.982412878621716,3.6574908626339617,6.774513235854596,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,14.1,5.083099903623566,3.7169064451876914,6.938297898239836,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,14.2,5.184327680394498,3.7762135943975843,7.103968087347693,1,6,26,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,14.3,5.285990806232855,3.8354843532940324,7.271112259802061,1,6,32,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,14.4,5.387984745143229,3.8947736768487946,7.439344903935287,1,6,36,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,14.5,5.490204291781431,3.954129417997349,7.6082847639552,1,7,38,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,14.6,5.592543414361217,4.013598034520583,7.777544245317566,1,7,41,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,14.7,5.694896356067732,4.073226143912932,7.9467299445413655,1,7,36,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,14.8,5.797158275689927,4.133062408001608,8.115441299141127,1,7,32,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,14.9,5.8992268650608795,4.193155749768774,8.283279125246416,1,5,30,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,15,6.001003568848974,4.25355307496123,8.449854315819818,1,5,24,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,15.1,6.102393718427975,4.314298443196782,8.614790885442604,1,6,21,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,15.2,6.2033067157059305,4.375431274750121,8.777731130947116,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,15.3,6.30365368269882,4.436992177759022,8.938318533799375,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,15.4,6.40334495055864,4.499030794812793,9.096175766785262,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,15.5,6.502289618652921,4.561607298853737,9.2509009691337,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,15.6,6.600395668879038,4.6247909885606875,9.402071568505388,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,15.7,6.697570738372642,4.6886544101477154,9.54925926691683,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,15.8,6.793726042819951,4.753250420773583,9.692088730892031,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,15.9,6.888776627896467,4.818605148426807,9.830254062018806,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,16,6.982639306227393,4.884723454672623,9.963503020432213,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,16.1,7.07523271032081,4.951584571169288,10.09164654613329,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,16.2,7.166477472368908,5.019136963015068,10.21456967022537,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,16.3,7.256296392970217,5.087293138765478,10.33224185978922,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,16.4,7.344614526650211,5.155924862429125,10.444725600357403,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,16.5,7.431358883821687,5.224860283494817,10.552179328110455,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,16.6,7.516461014796851,5.293865824746609,10.654898300171467,1,5,24,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,16.7,7.59985931454364,5.362634379580824,10.753340960431242,1,5,30,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,16.8,7.68149879884584,5.430791768280491,10.848111245790873,1,7,37,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,16.9,7.76132923899132,5.497912436538863,10.939918559717684,2,14,61,0.7540983606557377,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,17,7.839305244404132,5.563526548345602,11.029561630153507,2,15,77,0.7272727272727273,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,17.1,7.915386943852841,5.627126865162828,11.117915958957893,2,15,77,0.6493506493506493,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,17.2,7.989544041928966,5.6881708336272325,11.205941840230578,2,13,78,0.6153846153846154,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,17.3,8.061759140649652,5.746092896024003,11.294672211808901,2,13,76,0.6052631578947368,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,17.4,8.132027525667208,5.800327140120604,11.385172868221241,2,13,73,0.589041095890411,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,17.5,8.200357876981059,5.850322729360401,11.478521707068339,1,5,28,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,17.6,8.266774158811103,5.89554798015769,11.5758151308645,2,10,47,0.5106382978723404,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,17.7,8.331310480002038,5.935505049246279,11.67813552141252,2,17,80,0.6875,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,17.8,8.394006106739852,5.969747720147966,11.78651375111437,1,10,58,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,17.9,8.454904319142836,5.997891282505749,11.901917469347687,1,10,55,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,18,8.514052326299854,6.019613142135823,12.025259515070346,1,10,49,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,18.1,8.57150145456106,6.034641778651545,12.157429233787012,1,10,43,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,18.2,8.62730687847065,6.042741879512297,12.299330273836658,1,7,40,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,18.3,8.681526747806156,6.043677574829056,12.451962742703119,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,18.4,8.734221254648673,6.0371858824194256,12.61649037055397,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,18.5,8.785453376725863,6.023047825014985,12.794114820959416,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,18.6,8.83528900515318,6.001120696996758,12.986020351131849,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,18.7,8.883796818990197,5.971352603214362,13.193348378772916,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,18.8,8.931048163116763,5.933791158993536,13.41717830057267,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,18.9,8.97711693049936,5.8885862328364675,13.658514708893577,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,19,9.022079449410649,5.835987131451969,13.918280639534672,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,19.1,9.066014376137481,5.776335066861157,14.197316029059593,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,19.2,9.10900259368423,5.710052029854151,14.496380262125077,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,19.3,9.151127116951557,5.637627304812206,14.816157566075583,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,19.4,9.192473004844922,5.559602815857677,15.157264044011507,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,19.5,9.23312727511446,5.476558325584853,15.520255298656796,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,19.6,9.273177920318098,5.389095534856422,15.905635858956996,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,19.7,9.312711168098774,5.297821006408119,16.313869861351343,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,19.8,9.351810310571432,5.20333518402876,16.745384092649115,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,19.9,9.390554935382704,5.106223653998176,17.200569273920127,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,20,9.429020978001885,5.007050845602163,17.67978006179291,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,20.1,9.467284070533871,4.90636003233321,18.183328385320365,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,20.2,9.50542111989712,4.804670982887227,18.711478937625415,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,20.3,9.54351031589,4.702476015568992,19.264446779367958,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,20.4,9.581630592289237,4.600236073452466,19.84239639471989,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,20.5,9.619853359900478,4.498362632628557,20.445476050018186,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,daily_geometric_mean_medi,1,Mean melEDI,20.6,9.658220346315431,4.39717183197076,21.073943955242573,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,10.3,42.73981756888536,26.484786884613722,68.9338416967921,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,10.4,43.546785404116875,27.152243048670684,69.80403955779907,1,10,53,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,10.5,44.36895396361565,27.834243439834452,70.69081525430738,1,12,59,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,10.6,45.20660952399769,28.530953018887754,71.59474467740719,2,18,97,0.6907216494845361,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,10.7,46.06004370641107,29.242527352661153,72.51643175343371,2,19,104,0.7115384615384616,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,10.8,46.92955358683256,29.9691117402094,73.45650973949763,2,21,116,0.7413793103448276,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,10.9,47.815441802317594,30.71084029294714,74.41564258819754,2,19,103,0.7087378640776699,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,11,48.718016661024784,31.467834962993145,75.3945264225408,2,17,92,0.7065217391304348,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,11.1,49.63759224711788,32.24020452240034,76.39389108924998,1,14,58,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,11.2,50.574488529043514,33.02804350713822,77.4145017883971,1,12,58,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,11.3,51.529031475690665,33.8314311516902,78.45716073989058,1,10,54,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,11.4,52.501553173023,34.65043029845579,79.522708911818,1,12,51,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,11.5,53.49239194194911,35.48508632245558,80.61202773075912,1,10,49,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,11.6,54.50189245764949,36.3354260730044,81.726040787421,1,10,45,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,11.7,55.53040586961308,37.20145678231207,82.86571566302399,1,10,42,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,11.8,56.57828992359471,38.083164847759825,84.0320660943465,1,8,33,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,11.9,57.64590908681417,38.98051473269585,85.2261539432283,1,8,36,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,12,58.73363467649576,39.89344794087836,86.44909110022942,1,6,34,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,12.1,59.841844991658576,40.82188205166873,87.70204137403566,1,6,32,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,12.2,60.970925444205825,41.7657100601976,88.98622185671688,1,6,26,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,12.3,62.121268693525856,42.724799824997575,90.30290424363146,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,12.4,63.29327478642142,43.69899359504593,91.65341619267906,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,12.5,64.48735129662,44.68810784195084,93.03914225252748,1,15,78,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,12.6,65.70391347376102,45.691933205070846,94.4615248229511,1,15,78,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,12.7,66.94338443869992,46.71023396590275,95.92206646241927,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,12.8,68.20619531936258,47.74274903461726,97.42232915443368,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,12.9,69.4927853699642,48.78919345367404,98.96393281245545,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,13,70.80360210795632,49.84925982730994,100.54855433823032,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,13.1,72.13910146929132,50.92261980223405,102.17792695313676,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,13.2,73.49974797069363,52.0089257509057,103.85383944861832,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,13.3,74.88601487361355,53.107812687055365,105.57813527117142,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,13.4,76.29838434943319,54.21890040737412,107.35271143985361,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,13.5,77.73734764472984,55.34179587372981,109.17951724661434,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,13.6,79.20340525807383,56.47609567489859,111.06055306581683,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,13.7,80.6970671207831,57.62138857761268,112.99786919873733,1,5,18,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,13.8,82.21885276164373,58.777258557590336,114.99356389895262,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,13.9,83.76929148765099,59.94328782292515,117.04978159398675,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,14,85.34892257052834,61.119059853154646,119.16871118207636,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,14.1,86.95829543943347,62.3041623885122,121.35258448681476,0,0,0,,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,14.2,88.59796987514206,63.49819043343376,123.60367468562009,1,6,26,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,14.3,90.26851621032046,64.70074916026776,125.92429490216726,1,6,32,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,14.4,91.97051553300275,65.91145672279544,128.31679689194902,1,6,36,1,FALSE,FALSE
paired__near_eye,paired_common_placement,primary,near_eye,m10_mean_medi,2,Brightest 10 h mean,14.5,93.70455988320015,67.12994715174895,130.7835694161627,1,7,38,1,FALSE,FALSE
