run_id,placement,metric_order,manuscript_name,metric_id,model_id,measure,supplier_term,target_term,concurvity
primary__near_eye,near_eye,2,Brightest 10 h mean,m10_mean_medi,registered_tensor,estimate,"te(abs_latitude_deg,photoperiod_hours)","te(abs_latitude_deg,photoperiod_hours)",1
primary__near_eye,near_eye,2,Brightest 10 h mean,m10_mean_medi,registered_tensor,estimate,s(site),"te(abs_latitude_deg,photoperiod_hours)",0.4730514793246964
primary__near_eye,near_eye,2,Brightest 10 h mean,m10_mean_medi,registered_tensor,estimate,s(site_participant),"te(abs_latitude_deg,photoperiod_hours)",0.9958672497906838
primary__near_eye,near_eye,2,Brightest 10 h mean,m10_mean_medi,adapted_photoperiod_smooth,worst,para,s(photoperiod_hours),4.8510725122461986e-29
primary__near_eye,near_eye,2,Brightest 10 h mean,m10_mean_medi,adapted_photoperiod_smooth,worst,s(photoperiod_hours),s(photoperiod_hours),1
primary__near_eye,near_eye,2,Brightest 10 h mean,m10_mean_medi,adapted_photoperiod_smooth,worst,s(site),s(photoperiod_hours),0.6647896281559723
primary__near_eye,near_eye,2,Brightest 10 h mean,m10_mean_medi,adapted_photoperiod_smooth,worst,s(site_participant),s(photoperiod_hours),0.9992810209084715
primary__near_eye,near_eye,2,Brightest 10 h mean,m10_mean_medi,adapted_photoperiod_smooth,observed,para,s(photoperiod_hours),9.340233219584716e-31
primary__near_eye,near_eye,2,Brightest 10 h mean,m10_mean_medi,adapted_photoperiod_smooth,observed,s(photoperiod_hours),s(photoperiod_hours),1
primary__near_eye,near_eye,2,Brightest 10 h mean,m10_mean_medi,adapted_photoperiod_smooth,observed,s(site),s(photoperiod_hours),0.5847988594501162
primary__near_eye,near_eye,2,Brightest 10 h mean,m10_mean_medi,adapted_photoperiod_smooth,observed,s(site_participant),s(photoperiod_hours),0.9988702440504427
primary__near_eye,near_eye,2,Brightest 10 h mean,m10_mean_medi,adapted_photoperiod_smooth,estimate,para,s(photoperiod_hours),7.247231709788763e-31
primary__near_eye,near_eye,2,Brightest 10 h mean,m10_mean_medi,adapted_photoperiod_smooth,estimate,s(photoperiod_hours),s(photoperiod_hours),1
primary__near_eye,near_eye,2,Brightest 10 h mean,m10_mean_medi,adapted_photoperiod_smooth,estimate,s(site),s(photoperiod_hours),0.5294018361666325
primary__near_eye,near_eye,2,Brightest 10 h mean,m10_mean_medi,adapted_photoperiod_smooth,estimate,s(site_participant),s(photoperiod_hours),0.9986315116674476
primary__near_eye,near_eye,2,Brightest 10 h mean,m10_mean_medi,adapted_photoperiod_expanded_basis,worst,para,s(photoperiod_hours),1.5748459791281237e-23
primary__near_eye,near_eye,2,Brightest 10 h mean,m10_mean_medi,adapted_photoperiod_expanded_basis,worst,s(photoperiod_hours),s(photoperiod_hours),1
primary__near_eye,near_eye,2,Brightest 10 h mean,m10_mean_medi,adapted_photoperiod_expanded_basis,worst,s(site),s(photoperiod_hours),0.7266415607527854
primary__near_eye,near_eye,2,Brightest 10 h mean,m10_mean_medi,adapted_photoperiod_expanded_basis,worst,s(site_participant),s(photoperiod_hours),0.9993743979238597
primary__near_eye,near_eye,2,Brightest 10 h mean,m10_mean_medi,adapted_photoperiod_expanded_basis,observed,para,s(photoperiod_hours),5.958294593217278e-31
primary__near_eye,near_eye,2,Brightest 10 h mean,m10_mean_medi,adapted_photoperiod_expanded_basis,observed,s(photoperiod_hours),s(photoperiod_hours),1
primary__near_eye,near_eye,2,Brightest 10 h mean,m10_mean_medi,adapted_photoperiod_expanded_basis,observed,s(site),s(photoperiod_hours),0.5850969585358355
primary__near_eye,near_eye,2,Brightest 10 h mean,m10_mean_medi,adapted_photoperiod_expanded_basis,observed,s(site_participant),s(photoperiod_hours),0.9988709844824734
primary__near_eye,near_eye,2,Brightest 10 h mean,m10_mean_medi,adapted_photoperiod_expanded_basis,estimate,para,s(photoperiod_hours),1.675480473618332e-26
primary__near_eye,near_eye,2,Brightest 10 h mean,m10_mean_medi,adapted_photoperiod_expanded_basis,estimate,s(photoperiod_hours),s(photoperiod_hours),1
primary__near_eye,near_eye,2,Brightest 10 h mean,m10_mean_medi,adapted_photoperiod_expanded_basis,estimate,s(site),s(photoperiod_hours),0.5185080348378521
primary__near_eye,near_eye,2,Brightest 10 h mean,m10_mean_medi,adapted_photoperiod_expanded_basis,estimate,s(site_participant),s(photoperiod_hours),0.9984377370536627
primary__near_eye,near_eye,2,Brightest 10 h mean,m10_mean_medi,adapted_photoperiod_fixed_site,worst,para,s(photoperiod_hours),4.851072512246154e-29
primary__near_eye,near_eye,2,Brightest 10 h mean,m10_mean_medi,adapted_photoperiod_fixed_site,worst,s(photoperiod_hours),s(photoperiod_hours),1
primary__near_eye,near_eye,2,Brightest 10 h mean,m10_mean_medi,adapted_photoperiod_fixed_site,worst,s(site_participant),s(photoperiod_hours),0.9992810209084733
primary__near_eye,near_eye,2,Brightest 10 h mean,m10_mean_medi,adapted_photoperiod_fixed_site,observed,para,s(photoperiod_hours),1.4941949630509133e-30
primary__near_eye,near_eye,2,Brightest 10 h mean,m10_mean_medi,adapted_photoperiod_fixed_site,observed,s(photoperiod_hours),s(photoperiod_hours),1
primary__near_eye,near_eye,2,Brightest 10 h mean,m10_mean_medi,adapted_photoperiod_fixed_site,observed,s(site_participant),s(photoperiod_hours),0.9986192266405787
primary__near_eye,near_eye,2,Brightest 10 h mean,m10_mean_medi,adapted_photoperiod_fixed_site,estimate,para,s(photoperiod_hours),7.247231709788696e-31
primary__near_eye,near_eye,2,Brightest 10 h mean,m10_mean_medi,adapted_photoperiod_fixed_site,estimate,s(photoperiod_hours),s(photoperiod_hours),1
primary__near_eye,near_eye,2,Brightest 10 h mean,m10_mean_medi,adapted_photoperiod_fixed_site,estimate,s(site_participant),s(photoperiod_hours),0.9986315116674476
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,registered_tensor,worst,para,"te(abs_latitude_deg,photoperiod_hours)",3.9273710194166117e-25
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,registered_tensor,worst,"te(abs_latitude_deg,photoperiod_hours)","te(abs_latitude_deg,photoperiod_hours)",1
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,registered_tensor,worst,s(site),"te(abs_latitude_deg,photoperiod_hours)",1.0000000000000004
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,registered_tensor,worst,s(site_participant),"te(abs_latitude_deg,photoperiod_hours)",1.0000000000000004
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,registered_tensor,observed,para,"te(abs_latitude_deg,photoperiod_hours)",1.3315167991599737e-30
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,registered_tensor,observed,"te(abs_latitude_deg,photoperiod_hours)","te(abs_latitude_deg,photoperiod_hours)",1
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,registered_tensor,observed,s(site),"te(abs_latitude_deg,photoperiod_hours)",0.6525347940900372
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,registered_tensor,observed,s(site_participant),"te(abs_latitude_deg,photoperiod_hours)",0.9992696647643267
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,registered_tensor,estimate,para,"te(abs_latitude_deg,photoperiod_hours)",5.9007611163897334e-30
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,registered_tensor,estimate,"te(abs_latitude_deg,photoperiod_hours)","te(abs_latitude_deg,photoperiod_hours)",1
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,registered_tensor,estimate,s(site),"te(abs_latitude_deg,photoperiod_hours)",0.4730514793246964
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,registered_tensor,estimate,s(site_participant),"te(abs_latitude_deg,photoperiod_hours)",0.9958672497906838
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,adapted_photoperiod_smooth,worst,para,s(photoperiod_hours),4.8510725122461986e-29
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,adapted_photoperiod_smooth,worst,s(photoperiod_hours),s(photoperiod_hours),1
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,adapted_photoperiod_smooth,worst,s(site),s(photoperiod_hours),0.6647896281559723
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,adapted_photoperiod_smooth,worst,s(site_participant),s(photoperiod_hours),0.9992810209084715
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,adapted_photoperiod_smooth,observed,para,s(photoperiod_hours),2.0661748358218897e-31
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,adapted_photoperiod_smooth,observed,s(photoperiod_hours),s(photoperiod_hours),1
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,adapted_photoperiod_smooth,observed,s(site),s(photoperiod_hours),0.5178706533714852
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,adapted_photoperiod_smooth,observed,s(site_participant),s(photoperiod_hours),0.9982384216599123
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,adapted_photoperiod_smooth,estimate,para,s(photoperiod_hours),7.247231709788763e-31
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,adapted_photoperiod_smooth,estimate,s(photoperiod_hours),s(photoperiod_hours),1
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,adapted_photoperiod_smooth,estimate,s(site),s(photoperiod_hours),0.5294018361666325
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,adapted_photoperiod_smooth,estimate,s(site_participant),s(photoperiod_hours),0.9986315116674476
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,adapted_photoperiod_expanded_basis,worst,para,s(photoperiod_hours),1.5748459791281237e-23
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,adapted_photoperiod_expanded_basis,worst,s(photoperiod_hours),s(photoperiod_hours),1
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,adapted_photoperiod_expanded_basis,worst,s(site),s(photoperiod_hours),0.7266415607527854
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,adapted_photoperiod_expanded_basis,worst,s(site_participant),s(photoperiod_hours),0.9993743979238597
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,adapted_photoperiod_expanded_basis,observed,para,s(photoperiod_hours),1.0412490307502407e-27
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,adapted_photoperiod_expanded_basis,observed,s(photoperiod_hours),s(photoperiod_hours),1
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,adapted_photoperiod_expanded_basis,observed,s(site),s(photoperiod_hours),0.5172790679579582
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,adapted_photoperiod_expanded_basis,observed,s(site_participant),s(photoperiod_hours),0.9981936152721739
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,adapted_photoperiod_expanded_basis,estimate,para,s(photoperiod_hours),1.675480473618332e-26
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,adapted_photoperiod_expanded_basis,estimate,s(photoperiod_hours),s(photoperiod_hours),1
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,adapted_photoperiod_expanded_basis,estimate,s(site),s(photoperiod_hours),0.5185080348378521
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,adapted_photoperiod_expanded_basis,estimate,s(site_participant),s(photoperiod_hours),0.9984377370536627
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,adapted_photoperiod_fixed_site,worst,para,s(photoperiod_hours),4.851072512246154e-29
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,adapted_photoperiod_fixed_site,worst,s(photoperiod_hours),s(photoperiod_hours),1
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,adapted_photoperiod_fixed_site,worst,s(site_participant),s(photoperiod_hours),0.9992810209084733
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,adapted_photoperiod_fixed_site,observed,para,s(photoperiod_hours),3.256878945072424e-32
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,adapted_photoperiod_fixed_site,observed,s(photoperiod_hours),s(photoperiod_hours),1
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,adapted_photoperiod_fixed_site,observed,s(site_participant),s(photoperiod_hours),0.9985260602458031
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,adapted_photoperiod_fixed_site,estimate,para,s(photoperiod_hours),7.247231709788696e-31
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,adapted_photoperiod_fixed_site,estimate,s(photoperiod_hours),s(photoperiod_hours),1
primary__near_eye,near_eye,3,Darkest 10 h mean,l10_mean_medi,adapted_photoperiod_fixed_site,estimate,s(site_participant),s(photoperiod_hours),0.9986315116674476
primary__near_eye,near_eye,4,"Time above 1,000 lx melEDI",duration_above_1000,registered_tensor,worst,para,"te(abs_latitude_deg,photoperiod_hours)",3.9273710194166117e-25
primary__near_eye,near_eye,4,"Time above 1,000 lx melEDI",duration_above_1000,registered_tensor,worst,"te(abs_latitude_deg,photoperiod_hours)","te(abs_latitude_deg,photoperiod_hours)",1
primary__near_eye,near_eye,4,"Time above 1,000 lx melEDI",duration_above_1000,registered_tensor,worst,s(site),"te(abs_latitude_deg,photoperiod_hours)",1.0000000000000004
primary__near_eye,near_eye,4,"Time above 1,000 lx melEDI",duration_above_1000,registered_tensor,worst,s(site_participant),"te(abs_latitude_deg,photoperiod_hours)",1.0000000000000004
primary__near_eye,near_eye,4,"Time above 1,000 lx melEDI",duration_above_1000,registered_tensor,observed,para,"te(abs_latitude_deg,photoperiod_hours)",6.680858214373973e-31
primary__near_eye,near_eye,4,"Time above 1,000 lx melEDI",duration_above_1000,registered_tensor,observed,"te(abs_latitude_deg,photoperiod_hours)","te(abs_latitude_deg,photoperiod_hours)",1
primary__near_eye,near_eye,4,"Time above 1,000 lx melEDI",duration_above_1000,registered_tensor,observed,s(site),"te(abs_latitude_deg,photoperiod_hours)",0.5684853171437861
primary__near_eye,near_eye,4,"Time above 1,000 lx melEDI",duration_above_1000,registered_tensor,observed,s(site_participant),"te(abs_latitude_deg,photoperiod_hours)",0.9971664223439183
primary__near_eye,near_eye,4,"Time above 1,000 lx melEDI",duration_above_1000,registered_tensor,estimate,para,"te(abs_latitude_deg,photoperiod_hours)",5.9007611163897334e-30
primary__near_eye,near_eye,4,"Time above 1,000 lx melEDI",duration_above_1000,registered_tensor,estimate,"te(abs_latitude_deg,photoperiod_hours)","te(abs_latitude_deg,photoperiod_hours)",1
primary__near_eye,near_eye,4,"Time above 1,000 lx melEDI",duration_above_1000,registered_tensor,estimate,s(site),"te(abs_latitude_deg,photoperiod_hours)",0.4730514793246964
primary__near_eye,near_eye,4,"Time above 1,000 lx melEDI",duration_above_1000,registered_tensor,estimate,s(site_participant),"te(abs_latitude_deg,photoperiod_hours)",0.9958672497906838
primary__near_eye,near_eye,4,"Time above 1,000 lx melEDI",duration_above_1000,adapted_photoperiod_smooth,worst,para,s(photoperiod_hours),4.8510725122461986e-29
primary__near_eye,near_eye,4,"Time above 1,000 lx melEDI",duration_above_1000,adapted_photoperiod_smooth,worst,s(photoperiod_hours),s(photoperiod_hours),1
primary__near_eye,near_eye,4,"Time above 1,000 lx melEDI",duration_above_1000,adapted_photoperiod_smooth,worst,s(site),s(photoperiod_hours),0.6647896281559723
primary__near_eye,near_eye,4,"Time above 1,000 lx melEDI",duration_above_1000,adapted_photoperiod_smooth,worst,s(site_participant),s(photoperiod_hours),0.9992810209084715
primary__near_eye,near_eye,4,"Time above 1,000 lx melEDI",duration_above_1000,adapted_photoperiod_smooth,observed,para,s(photoperiod_hours),1.3448505080767811e-30
primary__near_eye,near_eye,4,"Time above 1,000 lx melEDI",duration_above_1000,adapted_photoperiod_smooth,observed,s(photoperiod_hours),s(photoperiod_hours),1
primary__near_eye,near_eye,4,"Time above 1,000 lx melEDI",duration_above_1000,adapted_photoperiod_smooth,observed,s(site),s(photoperiod_hours),0.5784609426913312
primary__near_eye,near_eye,4,"Time above 1,000 lx melEDI",duration_above_1000,adapted_photoperiod_smooth,observed,s(site_participant),s(photoperiod_hours),0.9987074224773906
primary__near_eye,near_eye,4,"Time above 1,000 lx melEDI",duration_above_1000,adapted_photoperiod_smooth,estimate,para,s(photoperiod_hours),7.247231709788763e-31
primary__near_eye,near_eye,4,"Time above 1,000 lx melEDI",duration_above_1000,adapted_photoperiod_smooth,estimate,s(photoperiod_hours),s(photoperiod_hours),1
primary__near_eye,near_eye,4,"Time above 1,000 lx melEDI",duration_above_1000,adapted_photoperiod_smooth,estimate,s(site),s(photoperiod_hours),0.5294018361666325
primary__near_eye,near_eye,4,"Time above 1,000 lx melEDI",duration_above_1000,adapted_photoperiod_smooth,estimate,s(site_participant),s(photoperiod_hours),0.9986315116674476
primary__near_eye,near_eye,4,"Time above 1,000 lx melEDI",duration_above_1000,adapted_photoperiod_expanded_basis,worst,para,s(photoperiod_hours),1.5748459791281237e-23
primary__near_eye,near_eye,4,"Time above 1,000 lx melEDI",duration_above_1000,adapted_photoperiod_expanded_basis,worst,s(photoperiod_hours),s(photoperiod_hours),1
primary__near_eye,near_eye,4,"Time above 1,000 lx melEDI",duration_above_1000,adapted_photoperiod_expanded_basis,worst,s(site),s(photoperiod_hours),0.7266415607527854
primary__near_eye,near_eye,4,"Time above 1,000 lx melEDI",duration_above_1000,adapted_photoperiod_expanded_basis,worst,s(site_participant),s(photoperiod_hours),0.9993743979238597
primary__near_eye,near_eye,4,"Time above 1,000 lx melEDI",duration_above_1000,adapted_photoperiod_expanded_basis,observed,para,s(photoperiod_hours),7.900963111419932e-30
primary__near_eye,near_eye,4,"Time above 1,000 lx melEDI",duration_above_1000,adapted_photoperiod_expanded_basis,observed,s(photoperiod_hours),s(photoperiod_hours),1
primary__near_eye,near_eye,4,"Time above 1,000 lx melEDI",duration_above_1000,adapted_photoperiod_expanded_basis,observed,s(site),s(photoperiod_hours),0.5792179539346711
primary__near_eye,near_eye,4,"Time above 1,000 lx melEDI",duration_above_1000,adapted_photoperiod_expanded_basis,observed,s(site_participant),s(photoperiod_hours),0.998715151984994
primary__near_eye,near_eye,4,"Time above 1,000 lx melEDI",duration_above_1000,adapted_photoperiod_expanded_basis,estimate,para,s(photoperiod_hours),1.675480473618332e-26
primary__near_eye,near_eye,4,"Time above 1,000 lx melEDI",duration_above_1000,adapted_photoperiod_expanded_basis,estimate,s(photoperiod_hours),s(photoperiod_hours),1
primary__near_eye,near_eye,4,"Time above 1,000 lx melEDI",duration_above_1000,adapted_photoperiod_expanded_basis,estimate,s(site),s(photoperiod_hours),0.5185080348378521
