run_id,placement,metric_id,metric_order,manuscript_name,omitted_site,method_id,grid_points,recorded_photoperiod_min,recorded_photoperiod_max,any_pointwise_detected_increase,any_pointwise_detected_decrease,plateau_pattern,last_detected_increase,plateau_transition_lower,plateau_start,plateau_tail_span_hours,plateau_start_fraction_of_recorded_range,derivative_before_transition,derivative_before_lower,derivative_before_upper,derivative_at_plateau_start,derivative_at_plateau_start_lower,derivative_at_plateau_start_upper,derivative_at_recorded_end,derivative_at_recorded_end_lower,derivative_at_recorded_end_upper,disposition,main_plateau_pattern,main_plateau_start,main_disposition,classification_agrees,boundary_difference_hours
loso__near_eye__omit_thuas,near_eye,m10_mean_medi,2,Brightest 10 h mean,THUAS,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,TRUE,FALSE,TRUE,16.30259181689333,16.30259181689333,16.40557365870034,4.119273672280489,0.5959595959595958,0.08331558820628655,0.0014232224295477464,0.16520795398302535,0.08265118674107122,-0.0013320419446680443,0.16663441542681048,0.07424529592856355,-0.06587274609621463,0.21436333795334173,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,15.272773398823208,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,1.1328002598771327
loso__near_eye__omit_baua,near_eye,m10_mean_medi,2,Brightest 10 h mean,BAUA,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,TRUE,FALSE,TRUE,14.345936822560098,14.345936822560098,14.44891866436711,6.07592866661372,0.404040404040404,0.08566781430706805,0.002156214658585398,0.1691794139555507,0.08320573452871498,-0.001893212851044171,0.16830468190847414,0.05841118111919565,-0.09343683828304664,0.21025920052143796,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,15.272773398823208,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,-0.8238547344560985
loso__near_eye__omit_mpi,near_eye,m10_mean_medi,2,Brightest 10 h mean,MPI,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,TRUE,FALSE,FALSE,20.52484733098083,,,,,,,,,,,0.08120850735085525,0.04344208398644139,0.1189749307152691,POINTWISE_DETECTED_INCREASE_AT_RECORDED_END,TRUE,15.272773398823208,DERIVATIVE_DEFINED_PLATEAU_PATTERN,FALSE,
loso__near_eye__omit_tum,near_eye,m10_mean_medi,2,Brightest 10 h mean,TUM,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,TRUE,FALSE,TRUE,15.787682607858269,15.787682607858269,15.89066444966528,4.6341828813155495,0.5454545454545454,0.07502317155983532,0.001931061500385134,0.1481152816192855,0.07391370800722762,-1.998287533698101e-4,0.14802724476782503,0.06035637218993178,-0.08172987777123814,0.2024426221511017,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,15.272773398823208,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,0.6178910508420721
loso__near_eye__omit_fuspceu,near_eye,m10_mean_medi,2,Brightest 10 h mean,FUSPCEU,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.489451321429677,20.52484733098083,TRUE,FALSE,TRUE,15.659200780895421,15.659200780895421,15.760568417355534,4.764278913625295,0.5252525252525252,0.07455064416995241,4.165914818073102e-5,0.1490596291917241,0.07332510891333809,-0.002071377850855524,0.14872159567753168,0.062048474486206255,-0.076256759534367,0.20035370850677953,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,15.272773398823208,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,0.4877950185323261
loso__near_eye__omit_iztech,near_eye,m10_mean_medi,2,Brightest 10 h mean,IZTECH,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,TRUE,FALSE,TRUE,14.654882347981136,14.654882347981136,14.757864189788148,5.766983141192682,0.4343434343434344,0.09083922642194452,0.002644612289873366,0.17903384055401567,0.08700021525332409,-0.002092892598190843,0.17609332310483902,0.051105185660023346,-0.13335712139657838,0.23556749271662505,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,15.272773398823208,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,-0.5149092090350607
loso__near_eye__omit_ucr,near_eye,m10_mean_medi,2,Brightest 10 h mean,UCR,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,TRUE,FALSE,TRUE,14.860846031595159,14.860846031595159,14.96382787340217,5.561019457578659,0.4545454545454545,0.0791759599861701,0.002595627913718729,0.15575629205862146,0.07721336488597677,-1.5443238342138788e-4,0.15458116215537493,0.05688171590996728,-0.0912107205107552,0.20497415233068977,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,15.272773398823208,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,-0.3089455254210378
loso__near_eye__omit_knust,near_eye,m10_mean_medi,2,Brightest 10 h mean,KNUST,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,TRUE,FALSE,TRUE,13.728045771718026,13.728045771718026,13.831027613525038,6.693819717455792,0.3434343434343435,0.0770742391180393,0.0038197045699172177,0.15032877366616137,0.07380203071060389,-8.378413805201768e-4,0.14844190280172795,0.0842467338961526,-0.08840427247903986,0.25689774027134504,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,15.272773398823208,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,-1.4417457852981705
loso__near_eye__omit_rise,near_eye,l10_mean_medi,3,Darkest 10 h mean,RISE,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.329644992086623,18.223782843152684,TRUE,FALSE,TRUE,14.874754663912537,14.874754663912537,14.95449343008492,3.2692894130677637,0.5858585858585857,0.09021379393522237,4.745408849892163e-4,0.17995304698545553,0.08539966331112916,-0.001253692248574828,0.17205301887083316,-0.06505164665757274,-0.2434176743358633,0.11331438102071784,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,14.96382787340217,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,-0.009334443317250418
loso__near_eye__omit_thuas,near_eye,l10_mean_medi,3,Darkest 10 h mean,THUAS,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,TRUE,FALSE,TRUE,14.654882347981136,14.654882347981136,14.757864189788148,5.766983141192682,0.4343434343434344,0.07484886757127228,3.921230188761171e-4,0.14930561212366844,0.07076333751023034,-0.0024210438790764205,0.1439477188995371,-0.08191090162498058,-0.21358412937025711,0.04976232612029596,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,14.96382787340217,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,-0.20596368361402284
loso__near_eye__omit_baua,near_eye,l10_mean_medi,3,Darkest 10 h mean,BAUA,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,TRUE,FALSE,TRUE,14.139973138946074,14.139973138946074,14.242954980753087,6.281892350227743,0.3838383838383839,0.08325122639407724,0.002090042357883695,0.16441241043027077,0.0809421389706317,-4.6719274074315253e-4,0.16235147068200656,-0.07444578462566365,-0.20288486956746016,0.053993300316132864,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,14.96382787340217,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,-0.7208728926490835
loso__near_eye__omit_mpi,near_eye,l10_mean_medi,3,Darkest 10 h mean,MPI,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,TRUE,TRUE,FALSE,14.860846031595159,,,,,,,,,,,-0.09562237812775387,-0.23813558202704,0.04689082577153225,LATER_POINTWISE_DETECTED_DECREASE,TRUE,14.96382787340217,DERIVATIVE_DEFINED_PLATEAU_PATTERN,FALSE,
loso__near_eye__omit_tum,near_eye,l10_mean_medi,3,Darkest 10 h mean,TUM,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,TRUE,FALSE,TRUE,14.551900506174123,14.551900506174123,14.654882347981136,5.869964982999694,0.42424242424242437,0.066368986391828,0.0014229177415082395,0.13131505504214777,0.06342517075092816,-3.698712184842662e-4,0.12722021272034056,-0.07604045453813371,-0.20718438413425588,0.05510347505798846,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,14.96382787340217,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,-0.30894552542103426
loso__near_eye__omit_fuspceu,near_eye,l10_mean_medi,3,Darkest 10 h mean,FUSPCEU,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.489451321429677,20.52484733098083,TRUE,FALSE,TRUE,14.44278914337407,14.44278914337407,14.544156779834182,5.9806905511466475,0.404040404040404,0.07976256078134698,0.0017470527500609012,0.15777806881263307,0.07633103778725904,-4.516939291532851e-4,0.15311376950367137,-0.0838179806833593,-0.22679744231335205,0.059161480946633455,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,14.96382787340217,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,-0.41967109356798815
loso__near_eye__omit_iztech,near_eye,l10_mean_medi,3,Darkest 10 h mean,IZTECH,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,TRUE,FALSE,TRUE,14.654882347981136,14.654882347981136,14.757864189788148,5.766983141192682,0.4343434343434344,0.06545010635909432,3.453256799021559e-4,0.1305548870382865,0.06394381407820571,-9.54697315021194e-4,0.1288423254714326,-0.07793708843648209,-0.21234279508836842,0.05646861821540425,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,14.96382787340217,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,-0.20596368361402284
loso__near_eye__omit_ucr,near_eye,l10_mean_medi,3,Darkest 10 h mean,UCR,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,TRUE,FALSE,TRUE,14.96382787340217,14.96382787340217,15.066809715209184,5.458037615771646,0.46464646464646464,0.06913442123729605,7.617201413051278e-4,0.13750712233328696,0.06468026612012133,-0.0020056810400546354,0.1313662132802973,-0.08637902594624575,-0.21761915563476136,0.04486110374226987,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,14.96382787340217,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,0.1029818418070132
loso__near_eye__omit_knust,near_eye,l10_mean_medi,3,Darkest 10 h mean,KNUST,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,TRUE,FALSE,TRUE,14.551900506174123,14.551900506174123,14.654882347981136,5.869964982999694,0.42424242424242437,0.0709449545264153,0.002154358151135391,0.1397355509016952,0.06759454538054145,-3.37872012312751e-4,0.13552696277339565,-0.08063600637429644,-0.20963484299195853,0.048362830243365657,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,14.96382787340217,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,-0.30894552542103426
loso__near_eye__omit_rise,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",RISE,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.329644992086623,18.223782843152684,TRUE,FALSE,TRUE,13.359718106637231,13.359718106637231,13.439456872809616,4.784325970343067,0.3939393939393939,0.18494909443316862,0.009514125002932694,0.36038406386340455,0.17801103467736662,-0.001125478091004134,0.3571475474457374,0.05861738796002361,-0.26060225127735637,0.37783702719740353,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,14.96382787340217,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,-1.524371000592554
loso__near_eye__omit_thuas,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",THUAS,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,TRUE,FALSE,TRUE,15.684700766051257,15.684700766051257,15.787682607858269,4.737164723122561,0.5353535353535354,0.13842505507318284,0.0020197575150769642,0.27483035263128874,0.13560881043401413,-0.001599981010850765,0.27281760187887905,0.10219175126810226,-0.15495771323386326,0.3593412157700678,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,14.96382787340217,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,0.8238547344560985
loso__near_eye__omit_baua,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",BAUA,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,TRUE,FALSE,TRUE,14.44891866436711,14.44891866436711,14.551900506174123,5.972946824806707,0.4141414141414142,0.15547025194658654,5.141668654431719e-4,0.3104263370277299,0.149800359082325,-0.006280606431156022,0.305881324595806,0.09263825865164792,-0.1861863760693282,0.37146289337262406,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,14.96382787340217,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,-0.41192736722804746
loso__near_eye__omit_mpi,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",MPI,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,TRUE,FALSE,FALSE,20.52484733098083,,,,,,,,,,,0.14502679143518563,0.08495448859772622,0.20509909427264503,POINTWISE_DETECTED_INCREASE_AT_RECORDED_END,TRUE,14.96382787340217,DERIVATIVE_DEFINED_PLATEAU_PATTERN,FALSE,
loso__near_eye__omit_tum,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",TUM,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,TRUE,FALSE,TRUE,16.40557365870034,16.40557365870034,16.508555500507356,4.016291830473474,0.6060606060606062,0.12494185756792905,0.0012009834711832756,0.24868273166467483,0.12284745776573373,-0.003030024510946097,0.24872494004241358,0.09043640665786387,-0.1642940597299957,0.34516687304572347,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,14.96382787340217,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,1.5447276271051855
loso__near_eye__omit_fuspceu,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",FUSPCEU,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.489451321429677,20.52484733098083,TRUE,FALSE,TRUE,13.733215688153281,13.733215688153281,13.834583324613394,6.6902640063674355,0.3333333333333333,0.18907747091720592,0.0032290090548248995,0.37492593277958697,0.18174069703434662,-0.003079457769903121,0.3665608518385963,0.1085066857636246,-0.24043498384103507,0.45744835536828427,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,14.96382787340217,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,-1.1292445487887761
loso__near_eye__omit_iztech,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",IZTECH,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,TRUE,FALSE,TRUE,14.860846031595159,14.860846031595159,14.96382787340217,5.561019457578659,0.4545454545454545,0.14886954244642905,0.001513385369727449,0.29622569952313066,0.1428467537077542,-0.0048679682074762864,0.29056147562298473,0.085260551762356293,-0.21267395889442314,0.38319506241913576,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,14.96382787340217,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,0
loso__near_eye__omit_ucr,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",UCR,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,TRUE,FALSE,TRUE,13.934009455332049,13.934009455332049,14.036991297139062,6.4878560338417675,0.3636363636363637,0.1574936112241218,0.0042677270971344106,0.3107194953511092,0.14953236542218848,-0.006149221332327981,0.30521395217670494,0.12286913499533453,-0.19579801540586167,0.4415362853965307,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,14.96382787340217,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,-0.9268365762631081
loso__near_eye__omit_knust,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",KNUST,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,TRUE,FALSE,TRUE,15.169791557016197,15.169791557016197,15.272773398823208,5.2520739321576215,0.48484848484848486,0.13783113729153482,2.5492306511293306e-4,0.2754073515179567,0.13415928901848057,-0.002558233326832221,0.2708768113637934,0.09592432688091732,-0.17490646695871195,0.3667551207205466,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,14.96382787340217,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,0.3089455254210378
loso__near_eye__omit_rise,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,RISE,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.329644992086623,18.223782843152684,TRUE,FALSE,TRUE,13.598934405154385,13.598934405154385,13.67867317132677,4.545109671825914,0.4242424242424242,0.13323716451120945,0.0039588354317857954,0.2625154935906331,0.12998357026861948,-1.9250550525198862e-4,0.260159646042491,0.06013278054954053,-0.17961569759922488,0.29988125869830595,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,14.44891866436711,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,-0.7702454930403402
loso__near_eye__omit_thuas,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,THUAS,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,TRUE,FALSE,TRUE,14.757864189788148,14.757864189788148,14.860846031595159,5.664001299385671,0.4444444444444444,0.11525343079285899,9.604157893894766e-4,0.2295464457963285,0.11255707452333627,-0.002611893295737591,0.22772604234241012,0.06260696576521935,-0.1559209556870317,0.2811348872174704,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,14.44891866436711,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,0.41192736722804923
loso__near_eye__omit_baua,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,BAUA,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,TRUE,FALSE,TRUE,13.831027613525038,13.831027613525038,13.934009455332049,6.590837875648781,0.3535353535353535,0.12352843263021454,0.004392353738156343,0.24266451152227275,0.11849895349863065,-0.0032107217737535054,0.24020862877101481,0.060213061272003945,-0.17051649659806767,0.2909426191420756,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,14.44891866436711,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,-0.5149092090350607
loso__near_eye__omit_mpi,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,MPI,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,TRUE,FALSE,FALSE,20.52484733098083,,,,,,,,,,,0.092152552149361,0.03904847858431266,0.14525662571440934,POINTWISE_DETECTED_INCREASE_AT_RECORDED_END,TRUE,14.44891866436711,DERIVATIVE_DEFINED_PLATEAU_PATTERN,FALSE,
loso__near_eye__omit_tum,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,TUM,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,TRUE,FALSE,TRUE,14.44891866436711,14.44891866436711,14.551900506174123,5.972946824806707,0.4141414141414142,0.11843366255385197,0.003405519251252348,0.2334618058564516,0.11525694349278195,-5.910321904684102e-4,0.23110491917603232,0.05882877006435333,-0.15861607393450294,0.2762736140632096,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,14.44891866436711,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,0.1029818418070132
loso__near_eye__omit_fuspceu,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,FUSPCEU,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.489451321429677,20.52484733098083,TRUE,FALSE,TRUE,14.240053870453846,14.240053870453846,14.341421506913957,6.183425824066873,0.38383838383838376,0.12886268337568169,0.004186480701649731,0.25353888604971364,0.12343777766055636,-0.004105736491892387,0.2509812918130051,0.08176324153710049,-0.17112972010806474,0.33465620318226574,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,14.44891866436711,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,-0.10749715745315314
loso__near_eye__omit_iztech,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,IZTECH,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,TRUE,FALSE,TRUE,14.654882347981136,14.654882347981136,14.757864189788148,5.766983141192682,0.4343434343434344,0.11487396371089673,8.718903755417784e-4,0.22887603704625167,0.11007238969536587,-0.005018506882974491,0.22516328627370624,0.04781674443867853,-0.1845052010634196,0.2801386899407767,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,14.44891866436711,DERIVATIVE_DEFINED_PLATEAU_PATTERN,TRUE,0.3089455254210378
