run_id,metric_id,model_id,fit_status,error,warnings,elapsed_seconds,observations,coefficients,model_edf,edf2_available,design_columns,design_rank,design_condition,target_smooth_design_rank,maximum_hat,maximum_participant_leverage_share,converged,optimizer_message,gradient_max_abs,hessian_min_eigenvalue,smooth_label,smooth_edf,smooth_reference_df,smooth_statistic,smooth_p_raw,k_prime,k_edf,k_index,k_p_value,concurvity_worst,concurvity_observed,concurvity_estimate,consecutive_day_pairs,participants_with_three_pairs,pooled_consecutive_day_lag1,median_participant_lag1,temporal_status,tweedie_power,dispersion,distance_to_lower_power_bound,distance_to_upper_power_bound
paired__near_eye,duration_above_1000,adapted_photoperiod_linear,PASS,,,1.4320000000000164,643,122,74.06000609221859,TRUE,122,113,936346850977769200,,0.1719466428323204,0.011302272493032731,TRUE,full convergence,1.0525606626288209e-6,0.907903760818895,,,,,,,,,,,,,516,108,-0.11411815907252787,-0.15940039957226754,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.5178798576482284,0.855512422222893,0.5078798576482284,0.4721201423517716
paired__near_eye,duration_above_1000,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.5249999999999773,643,126,74.06060594288734,TRUE,126,117,76398727953699630,5,0.17194699395949675,0.011302598196338097,TRUE,full convergence,6.80668337906809e-4,4.1561098647811454e-4,s(photoperiod_hours),1.0021888331342026,1.0028499014787746,28.24305178321227,8.368218435972352e-7,5,1.0021888331342026,0.8497607469762197,0.0225,0.9994041937741069,0.9993063793003831,0.9987682944714568,516,108,-0.11412102227577099,-0.1594153920702277,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.517879841955972,0.8555123134481056,0.507879841955972,0.47212015804402796
paired__near_eye,duration_above_250_wake,registered_null,PASS,,,1.4660000000000082,578,121,78.55772712046668,TRUE,121,112,17684257220157932,,0.39160885891345315,0.010584615647089231,TRUE,full convergence,3.204265794920502e-7,2.2564587408628327,,,,,,,,,,,,,431,92,0.08046194138106451,-0.20549111858019353,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.490416862291107,0.8285574194473916,0.4804168622911069,0.49958313770889307
paired__near_eye,duration_above_250_wake,adapted_photoperiod_linear,PASS,,,1.2960000000000491,578,122,75.06149483202628,TRUE,122,113,916721967806716500,,0.33722018320703484,0.010986223091952341,TRUE,full convergence,1.4151169125398155e-9,2.0066530875528112,,,,,,,,,,,,,431,92,0.09198731428546575,-0.20433272815372994,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.4905848864265916,0.8300628437649344,0.4805848864265916,0.4994151135734084
paired__near_eye,duration_above_250_wake,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.5190000000000055,578,126,75.06197228767581,TRUE,126,117,77450338417861180,5,0.3372205623578281,0.010986462368578248,TRUE,full convergence,5.679553938038318e-4,3.8362901694618596e-4,s(photoperiod_hours),1.0016281132320468,1.0021133437331309,13.968617458778294,2.0572631652782114e-4,5,1.0016281132320468,0.8811993146709576,0.0225,0.9994012742088687,0.9993678193738625,0.9988431867985217,431,92,0.09198553773030516,-0.20432786373335043,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.4905848882378048,0.8300628503411839,0.48058488823780476,0.4994151117621952
paired__near_eye,duration_below_10_pre_sleep,registered_null,PASS,,,0.4219999999999118,505,119,79.09709850594196,TRUE,119,110,31250347064456768,,0.37880762233460896,0.010241373577042407,TRUE,full convergence,1.4007513584601838e-6,0.12432863274544062,,,,,,,,,,,,,348,75,-0.22517525233544516,-0.31989069283203625,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.6384914810775536,,
paired__near_eye,duration_below_10_pre_sleep,adapted_photoperiod_linear,PASS,,,0.5970000000000937,505,120,78.00847188719081,TRUE,120,111,974154512704475500,,0.36959901655735594,0.010409683891678252,TRUE,full convergence,1.4517894442178658e-8,0.7450045456377159,,,,,,,,,,,,,348,75,-0.22466224678938,-0.3076139690352648,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.6382210783020863,,
paired__near_eye,duration_below_10_pre_sleep,adapted_photoperiod_smooth,WARN_CONCURVITY,,,0.7199999999999136,505,124,77.62141483286528,TRUE,124,115,104745180481752800,5,0.3632986376823777,0.010612735855588385,TRUE,full convergence,1.6310822756393506e-4,0.30259677128253903,s(photoperiod_hours),1.8690665037233034,1.9991015890046415,3.85557317606369,0.023772832771669083,5,1.8690665037233034,1.0287946407343875,0.6825,0.9994169338367699,0.9992065666969149,0.9989273669144475,348,75,-0.22325801186736888,-0.31405840711908917,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.6386476241014295,,
paired__near_eye,duration_below_1_sleep_environment,registered_null,PASS,,,1.2670000000000528,608,121,86.63345189637327,TRUE,121,112,18965220412653364,,0.403559538926649,0.009841318401431178,TRUE,full convergence,6.796997984110931e-4,1.2119819464096406,,,,,,,,,,,,,480,99,0.0036189202763475038,-0.027712035358199088,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.083190755060138,0.3450203053035742,0.07319075506013806,0.9068092449398619
paired__near_eye,duration_below_1_sleep_environment,adapted_photoperiod_linear,PASS,,,1.9190000000000964,608,122,86.26903172431518,TRUE,122,113,1048109152106838400,,0.40592956796615903,0.00990911716695013,TRUE,full convergence,0.0014574454509086454,0.5086751288278086,,,,,,,,,,,,,480,99,0.0051692373933159485,-0.019496684491551175,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.0831025005510788,0.3448152884676332,0.07310250055107881,0.9068974994489212
paired__near_eye,duration_below_1_sleep_environment,adapted_photoperiod_smooth,WARN_CONCURVITY,,,2.4189999999999827,608,126,83.96481189258014,TRUE,126,117,60107889630270016,5,0.37310643216352635,0.010349789418325385,TRUE,full convergence,0.0034319549776000713,1.469497372538694e-4,s(photoperiod_hours),2.966780137170217,3.131897660653138,7.313291223959181,5.7699832779478655e-5,5,2.966780137170217,0.9613986868881886,0.1525,0.9994530036152686,0.9984205194038412,0.9989544251330045,480,99,0.012122093727326234,-0.00997990645525579,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.082963971737411,0.34467184496999687,0.07296397173741109,0.9070360282625889
paired__near_eye,longest_bout_above_250,registered_null,PASS,,,0.7390000000000327,643,121,77.18000744847588,TRUE,121,112,13067115791785812,,0.1798647766767052,0.009831740962266893,TRUE,full convergence,4.13774898788688e-6,1.5622316937123453,,,,,,,,,,,,,516,108,0.0032983702331514132,-0.13278341756275247,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.10390923910942838,,
paired__near_eye,longest_bout_above_250,adapted_photoperiod_linear,PASS,,,0.5089999999999009,643,122,73.04914693380968,TRUE,122,113,936346850977769200,,0.1652565827740068,0.009963222111022685,TRUE,full convergence,3.519046288147365e-6,0.44999266843723723,,,,,,,,,,,,,516,108,0.012124883072847113,-0.12498762172681997,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.10414694058844674,,
paired__near_eye,longest_bout_above_250,adapted_photoperiod_smooth,WARN_CONCURVITY,,,0.8780000000000427,643,126,73.04919285634385,TRUE,126,117,76398727953699630,5,0.1652565822175984,0.009963218574066112,TRUE,full convergence,7.306946141993897e-5,7.306181370471577e-5,s(photoperiod_hours),1.0001576336897393,1.0002093177223184,18.7218060812403,1.8339499026853723e-5,5,1.0001576336897393,0.9789056289389407,0.305,0.9994041937741069,0.9993065398815584,0.9987682944714568,516,108,0.012124901035793893,-0.12498747592084115,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.10414694978687934,,
paired__near_eye,dose_time_sensitive_corrected_medi,registered_null,PASS,,,0.8450000000000273,598,121,72.62587199575675,TRUE,121,112,18871091459401368,,0.17169040982948403,0.010186132117532503,TRUE,full convergence,9.145876717298052e-6,0.7730624070914431,,,,,,,,,,,,,447,96,-0.018616968957659595,-0.0716966125862041,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.32311718167567227,,
paired__near_eye,dose_time_sensitive_corrected_medi,adapted_photoperiod_linear,PASS,,,0.5789999999999509,598,122,64.38506976834552,TRUE,122,113,998853091035151700,,0.14714385897600427,0.010465425132387372,TRUE,full convergence,6.43928036026864e-4,0.009603720890014331,,,,,,,,,,,,,447,96,9.787043372294362e-4,-0.06855526729203702,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.32417189914625455,,
paired__near_eye,dose_time_sensitive_corrected_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,0.7799999999999727,598,126,64.38482516198428,TRUE,126,117,94646124857836930,5,0.14714381253665462,0.010465329197072432,TRUE,full convergence,1.9663617697074365e-4,1.9657310492199808e-4,s(photoperiod_hours),1.0004402370083019,1.0006231016824745,27.08458221773622,3.942492765585115e-7,5,1.0004402370083019,1.0115954937306493,0.6275,0.9993736858010511,0.9993176488470972,0.9987561221574451,447,96,9.823676032382784e-4,-0.06855568940547391,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.3241722853810162,,
paired__chest,daily_geometric_mean_medi,registered_null,PASS,,,1.1680000000000064,643,121,91.48717723142084,TRUE,121,112,13067115791785812,,0.23422994553643173,0.009442447380744526,TRUE,full convergence,1.7902544868775294e-6,1.9182964899667014,,,,,,,,,,,,,516,108,-0.07422715640288971,-0.016417393482750762,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.11670782578536693,,
paired__chest,daily_geometric_mean_medi,adapted_photoperiod_linear,PASS,,,1.1169999999999618,643,122,88.11766329075853,TRUE,122,113,936346850977769200,,0.22002025689189278,0.009545352932916773,TRUE,full convergence,3.3048489058273844e-5,0.7994857315486318,,,,,,,,,,,,,516,108,-0.06472224706335643,-0.018545395119438972,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.11692094409981933,,
paired__chest,daily_geometric_mean_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,0.9529999999999745,643,126,88.04627103783129,TRUE,126,117,76398727953699630,5,0.2193847346341316,0.009550975470481308,TRUE,full convergence,1.98543823493047e-6,0.0859057079589258,s(photoperiod_hours),1.4470016079467083,1.5159431014023392,15.709899565953265,7.330396061377975e-6,5,1.4470016079467083,0.9017873722251616,0.005,0.9994041937741069,0.9992427071048576,0.9987682944714568,516,108,-0.06438366925210975,-0.015203628423427071,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.1169286017567998,,
paired__chest,m10_mean_medi,registered_null,PASS,,,1.02800000000002,643,121,84.02459357841657,TRUE,121,112,13067115791785812,,0.20459447807180506,0.009642657434915278,TRUE,full convergence,3.4160620998591185e-9,1.9465336969510652,,,,,,,,,,,,,516,108,-0.05517046798358338,-0.0676961725819655,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.33296346398919363,,
paired__chest,m10_mean_medi,adapted_photoperiod_linear,PASS,,,0.8830000000000382,643,122,80.26633617666121,TRUE,122,113,936346850977769200,,0.19011846502231516,0.009773652407669453,TRUE,full convergence,6.049771172911278e-8,1.041356831945486,,,,,,,,,,,,,516,108,-0.04441271364234088,-0.08020284064036359,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.33404408780227485,,
paired__chest,m10_mean_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,0.9990000000000236,643,126,80.26655419499757,TRUE,126,117,76398727953699630,5,0.1901185031158264,0.009773647968894066,TRUE,full convergence,3.3608375019000825e-4,3.358965730758298e-4,s(photoperiod_hours),1.0008099700124653,1.0010278836022666,18.975163678270636,1.6059459578832147e-5,5,1.0008099700124653,0.9462421800344912,0.115,0.9994041937741069,0.9993064985521058,0.9987682944714568,516,108,-0.04441277590912156,-0.08020242429534544,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.3340441681779092,,
paired__chest,l10_mean_medi,registered_null,PASS,,,1.1549999999999727,643,121,93.66633619154624,TRUE,121,112,13067115791785812,,0.2434498858670599,0.00938548099389069,TRUE,full convergence,1.066194442955748e-6,1.8817599483192753,,,,,,,,,,,,,516,106,-0.048842122342011414,-0.15883435118714362,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.05405011163251378,,
paired__chest,l10_mean_medi,adapted_photoperiod_linear,PASS,,,1.2169999999999845,643,122,92.87132689216153,TRUE,122,113,936346850977769200,,0.23945281148238526,0.009432833886283869,TRUE,full convergence,5.714693998015719e-7,1.8313499989582753,,,,,,,,,,,,,516,108,-0.04694759932604122,-0.12401825384843865,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.05395063819073081,,
paired__chest,l10_mean_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.5750000000000455,643,126,91.69769319366885,TRUE,126,117,76398727953699630,5,0.23300095210529206,0.00955043930004857,TRUE,full convergence,4.347164406226511e-9,0.52487617962046,s(photoperiod_hours),3.000425045723831,3.1328325938535326,6.24733171468175,4.3750542180809315e-4,5,3.000425045723831,1.0006895470863322,0.485,0.9994041937741069,0.9982609318902081,0.9987682944714568,516,108,-0.04451944848782619,-0.15814897347178086,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.05377825991348682,,
paired__chest,duration_above_1000,registered_null,PASS,,,1.4089999999999918,643,121,84.55439679275493,TRUE,121,112,13067115791785812,,0.21194327928759252,0.010509572320402668,TRUE,full convergence,3.385109840792211e-5,2.3241849208703274,,,,,,,,,,,,,516,108,-0.0935407780782087,-0.18167205619935164,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.4941425559299297,0.8089290726752987,0.4841425559299297,0.49585744407007026
paired__chest,duration_above_1000,adapted_photoperiod_linear,PASS,,,1.4379999999999882,643,122,78.599915899455155,TRUE,122,113,936346850977769200,,0.18742622677782336,0.011019690761092233,TRUE,full convergence,4.122895592217901e-5,1.1513798055188165,,,,,,,,,,,,,516,108,-0.07753247597919401,-0.17978223222547612,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.4946674353365312,0.8130543437553982,0.4846674353365312,0.49533256466346876
paired__chest,duration_above_1000,adapted_photoperiod_smooth,WARN_CONCURVITY,,,7.062999999999988,643,126,78.53276153512259,TRUE,126,117,76398727953699630,5,0.18701855161600237,0.011057573637697946,TRUE,full convergence,1.908320899701721e-5,0.020392518820109756,s(photoperiod_hours),1.2562786681519114,1.314445972860557,20.721982268210617,1.197334693781027e-6,5,1.2562786681519114,0.8794405088504187,0.1025,0.9994041937741069,0.9992787810864628,0.9987682944714568,516,108,-0.07736312069970488,-0.17991362598994523,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.494709488004825,0.8131884083744597,0.48470948800482505,0.49529051199517493
paired__chest,duration_above_250_wake,registered_null,PASS,,,1.38799999999992,578,121,78.3800803559952,TRUE,121,112,17684257220157932,,0.36772697393384773,0.010685715478074918,TRUE,full convergence,5.574842347755293e-4,2.244924468992519,,,,,,,,,,,,,431,92,0.03856948027649152,-0.07020013854631296,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.4707270622074993,0.7951623361910249,0.46072706220749926,0.5192729377925007
paired__chest,duration_above_250_wake,adapted_photoperiod_linear,PASS,,,1.6050000000000182,578,122,72.92453313450392,TRUE,122,113,916721967806716500,,0.29417223470819254,0.01124372668028021,TRUE,full convergence,3.3899547133842134e-6,1.8004310637633185,,,,,,,,,,,,,431,92,0.05528232345094046,-0.06861964575420805,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.4709378982937535,0.7978460136844618,0.46093789829375353,0.5190621017062464
paired__chest,duration_above_250_wake,adapted_photoperiod_smooth,WARN_CONCURVITY,,,2.1949999999999363,578,126,72.85001527880519,TRUE,126,117,77450338417861180,5,0.29413023244614156,0.011278582620801537,TRUE,full convergence,6.284350928922322e-4,0.00458591497834431,s(photoperiod_hours),1.165434904594978,1.2115199741945653,16.492901704894788,2.041597432622666e-5,5,1.165434904594978,0.9336359180611047,0.2725,0.9994012742088687,0.9993567499401904,0.9988431867985217,431,92,0.055553222490316634,-0.06849121580743835,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.4709548833229111,0.7978915298458829,0.4609548833229111,0.5190451166770889
paired__chest,duration_below_10_pre_sleep,registered_null,PASS,,,0.4740000000000464,505,119,73.20537893516116,TRUE,119,110,31250347064456768,,0.3191576396093924,0.010469799228496519,TRUE,full convergence,2.9410124739115417e-5,2.941111599550967e-5,,,,,,,,,,,,,348,75,-0.23921513447249157,-0.31598231564873097,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.678943460298184,,
paired__chest,duration_below_10_pre_sleep,adapted_photoperiod_linear,PASS,,,0.40000000000009095,505,120,73.16135565569365,TRUE,120,111,974154512704475500,,0.31898819981048665,0.010623011378355043,TRUE,full convergence,8.087923388018226e-4,0.12932487919785476,,,,,,,,,,,,,348,75,-0.23942415492118369,-0.31520705200761445,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.6787436400085621,,
paired__chest,duration_below_10_pre_sleep,adapted_photoperiod_smooth,WARN_CONCURVITY,,,0.4819999999999709,505,124,72.66420738996422,TRUE,124,115,104745180481752800,5,0.31184335025278453,0.01090739385570717,TRUE,full convergence,3.6721694764452195e-4,0.06394700413972326,s(photoperiod_hours),1.9165767312444322,2.0763525899341713,2.168546755994075,0.10528569852679842,5,1.9165767312444322,1.0341942454429727,0.6925,0.9994169338367699,0.9989222889341971,0.9989273669144475,348,75,-0.2374129961460622,-0.3168093891644819,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.679144541608537,,
paired__chest,duration_below_1_sleep_environment,registered_null,PASS,,,1.274000000000001,608,121,76.15320925429855,TRUE,121,112,18965220412653364,,0.2922870618529432,0.010179248846722786,TRUE,full convergence,0.0015886451112123723,1.3955405950060271,,,,,,,,,,,,,480,99,-0.029466229560637925,-0.07406497256837376,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.0525217316441309,0.42321185622209817,0.04252173164413087,0.9374782683558691
paired__chest,duration_below_1_sleep_environment,adapted_photoperiod_linear,PASS,,,1.2210000000000036,608,122,76.0991461689591,TRUE,122,113,1048109152106838400,,0.2982180220339034,0.010289232574035622,TRUE,full convergence,4.846428991456264e-7,1.1275210545213008,,,,,,,,,,,,,480,99,-0.02943240596542505,-0.07143440935013273,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.0524853947968915,0.423079487942562,0.04248539479689151,0.9375146052031085
paired__chest,duration_below_1_sleep_environment,adapted_photoperiod_smooth,WARN_CONCURVITY,,,6.296000000000049,608,126,72.58659933164948,TRUE,126,117,60107889630270016,5,0.26401328883321734,0.011005341324325965,TRUE,full convergence,2.972920795829559e-5,0.20763459843869975,s(photoperiod_hours),2.8403825161281855,3.0473018560700624,6.57551438695096,2.16980123585786e-4,5,2.8403825161281855,0.9524470314511884,0.1375,0.9994530036152686,0.9982557465059319,0.9989544251330045,480,99,-0.02192314809588578,-0.047561885760139616,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.0523448677529499,0.4228295855092304,0.04234486775294988,0.9376551322470501
paired__chest,longest_bout_above_250,registered_null,PASS,,,0.7609999999999673,643,121,71.45366932805737,TRUE,121,112,13067115791785812,,0.16070518484487753,0.009996373402914767,TRUE,full convergence,6.242032668524189e-9,1.6411339761608381,,,,,,,,,,,,,516,107,-0.034691662196451735,-0.1306023240389457,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.10774639992816491,,
paired__chest,longest_bout_above_250,adapted_photoperiod_linear,PASS,,,0.5879999999999654,643,122,65.19816538311903,TRUE,122,113,936346850977769200,,0.14043535441397462,0.010154250106437245,TRUE,full convergence,2.4172325498739156e-4,0.0193786708034707,,,,,,,,,,,,,516,108,-0.02293520215378282,-0.1456779087274832,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.10806933120039808,,
paired__chest,longest_bout_above_250,adapted_photoperiod_smooth,WARN_CONCURVITY,,,0.8600000000000136,643,126,65.19810110554094,TRUE,126,117,76398727953699630,5,0.14043484019416183,0.010154211639866214,TRUE,full convergence,6.576095781252178e-5,6.57551512053864e-5,s(photoperiod_hours),1.0002033358967946,1.0002873185919816,28.238814161951478,2.7834786786584687e-7,5,1.0002033358967946,1.010959146174062,0.5925,0.9994041937741069,0.9993065220637998,0.9987682944714568,516,108,-0.022934426482161124,-0.14567797783263492,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.10806936542707743,,
paired__chest,dose_time_sensitive_corrected_medi,registered_null,PASS,,,0.7789999999999964,598,121,71.37254362837537,TRUE,121,112,18871091459401368,,0.1675525036370798,0.010235193817708535,TRUE,full convergence,1.42537970759804e-7,1.496717145477454,,,,,,,,,,,,,447,96,-0.05148307095278217,-0.2021701855206776,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.3661208515828629,,
paired__chest,dose_time_sensitive_corrected_medi,adapted_photoperiod_linear,PASS,,,0.8260000000000218,598,122,62.43036381748588,TRUE,122,113,998853091035151700,,0.14016656036124842,0.010634474182423354,TRUE,full convergence,1.164247237284144e-6,0.9357180178541306,,,,,,,,,,,,,447,96,-0.02647966077708102,-0.19867587650814197,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.3682152918805718,,
paired__chest,dose_time_sensitive_corrected_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.13900000000001,598,126,62.4305237232193,TRUE,126,117,94646124857836930,5,0.14015596130530822,0.010634373205790379,TRUE,full convergence,0.0026253579259218895,2.1595609709365417e-4,s(photoperiod_hours),1.0125150728143284,1.0175907671690876,23.663001206374,1.816220764172538e-6,5,1.0125150728143284,0.9886039061101952,0.415,0.9993736858010511,0.9993165633834935,0.9987561221574451,447,96,-0.02648851742744874,-0.19875237015650277,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.3682161961309713,,
gap_timing_unaware__near_eye,daily_geometric_mean_medi,registered_null,PASS,,,2.7870000000000346,811,151,118.8733357800708,TRUE,151,141,21024684704619540,,0.24706858408097,0.007445656462413068,TRUE,full convergence,1.7348710912301613e-6,2.7794994532520216,,,,,,,,,,,,,647,133,0.050697698491655604,-0.002080447048290639,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.0928745834232583,,
gap_timing_unaware__near_eye,daily_geometric_mean_medi,adapted_photoperiod_linear,PASS,,,2.990000000000009,811,152,114.57677391743854,TRUE,152,142,984870814242727400,,0.2321252455825829,0.007532189121130848,TRUE,full convergence,8.364696719809217e-5,2.1407100019772676,,,,,,,,,,,,,647,133,0.05973814101059062,0.007451444961141556,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.09272741570514619,,
