"analysis_state","state_rows","participants","behavioral_days","valid_minutes","observed_adherence","predicted_adherence","observed_all_zero","predicted_all_zero","observed_all_one","predicted_all_one","observed_mixed","predicted_mixed","mean_pearson_residual","mean_scaled_residual","sd_scaled_residual","grouping","adherence_observed_minus_predicted","all_zero_observed_minus_predicted","all_one_observed_minus_predicted","mixed_observed_minus_predicted","site","day_type","denominator_band","support_band","sample_id"
,2069,140,762,996868,0.511203088071841,0.514043267416129,0.0193330111164814,0.0192432953430529,0.165780570323828,0.160813845538832,0.814886418559691,0.819942859118116,-0.0159646312554386,0.499407769319078,0.286470047311449,"support_band",-0.00284017934428771,8.97157734284747e-05,0.00496672478499641,-0.0050564405584248,,,,"5_ge80pct","support_80"
"Sleep environment",51,18,51,23727,0.896109916972226,0.896476743565735,0,0.00735862150049073,0.274509803921569,0.268594704748617,0.725490196078431,0.724046673750893,-0.00118019404650866,0.486224878106594,0.29594749500245,"state_site_day_type",-0.000366826593508951,-0.00735862150049073,0.00591509917295219,0.00144352232753853,"BAUA","Work day",,,"support_80"
"Sleep environment",33,15,33,18107,0.820677086209753,0.864548736219818,0,0.00934121065015179,0.272727272727273,0.253670728948644,0.727272727272727,0.736988060401204,-0.175591511948669,0.487020838261265,0.335529659540257,"state_site_day_type",-0.0438716500100653,-0.00934121065015179,0.0190565437786286,-0.00971533312847683,"BAUA","Free day",,,"support_80"
"Sleep environment",68,22,68,32464,0.982565303104978,0.977402862098012,0,0.0073586135188749,0.764705882352941,0.762597719648406,0.235294117647059,0.230043666832719,0.0236948443264647,0.538967680211395,0.29550895824865,"state_site_day_type",0.00516244100696617,-0.0073586135188749,0.00210816270453484,0.00525045081433997,"FUSPCEU","Work day",,,"support_80"
"Sleep environment",43,19,43,23430,0.93764404609475,0.946720041993047,0,0.00934118851980166,0.558139534883721,0.495651343064299,0.441860465116279,0.495007468415899,-0.0634814625850645,0.513478993053916,0.306204347708576,"state_site_day_type",-0.00907599589829722,-0.00934118851980166,0.0624881918194216,-0.0531470032996199,"FUSPCEU","Free day",,,"support_80"
"Sleep environment",35,16,35,18832,0.694987255734919,0.744142502906662,0,0.00934256019294649,0.114285714285714,0.204941430527183,0.885714285714286,0.785716009279871,-0.178496704658438,0.426446366118143,0.256315910752028,"state_site_day_type",-0.0491552471717424,-0.00934256019294649,-0.0906557162414684,0.0999982764344148,"IZTECH","Free day",,,"support_80"
"Sleep environment",64,17,64,30803,0.85020939518878,0.845207873739174,0.015625,0.00735887733667542,0.265625,0.18408019846504,0.71875,0.808560924198284,0.0318594037450576,0.511677674251837,0.301905114257884,"state_site_day_type",0.00500152144960619,0.00826612266332458,0.0815448015349599,-0.0898109241982845,"IZTECH","Work day",,,"support_80"
"Sleep environment",36,14,36,15745,0.958208955223881,0.977816310112633,0.0277777777777778,0.00735861365170734,0.75,0.772363100801154,0.222222222222222,0.220278285547138,-0.21101999352497,0.460216485557408,0.276755506562404,"state_site_day_type",-0.0196073548887525,0.0204191641260704,-0.0223631008011543,0.00194393667508389,"KNUST","Work day",,,"support_80"
"Sleep environment",37,14,37,18767,0.946821548462727,0.980232735616263,0.027027027027027,0.00934118775707231,0.810810810810811,0.825204157309455,0.162162162162162,0.165454654933472,-0.325001793231805,0.50499327172051,0.299561500311391,"state_site_day_type",-0.0334111871535359,0.0176858392699547,-0.0143933464986444,-0.00329249277131022,"KNUST","Free day",,,"support_80"
"Sleep environment",86,26,86,39248,0.904784957195271,0.90778316242789,0,0.00735862143489323,0.302325581395349,0.298453027953585,0.697674418604651,0.694188350611522,0.0407286535179298,0.496467046584106,0.295827407844386,"state_site_day_type",-0.00299820523261918,-0.00735862143489323,0.00387255344176429,0.00348606799312889,"MPI","Work day",,,"support_80"
"Sleep environment",62,25,62,29104,0.826037658053876,0.841068173849527,0.0161290322580645,0.00934128182303781,0.193548387096774,0.233746435982423,0.790322580645161,0.75691228219454,-0.0296044718155008,0.469224178363813,0.279617116971838,"state_site_day_type",-0.0150305157956513,0.0067877504350267,-0.0401980488856486,0.0334102984506218,"MPI","Free day",,,"support_80"
"Sleep environment",41,12,41,18225,0.984142661179698,0.962503482473063,0,0.00735861398791368,0.585365853658537,0.59945348741667,0.414634146341463,0.393187898595417,0.18156946172507,0.494591803859837,0.259888777007217,"state_site_day_type",0.0216391787066348,-0.00735861398791368,-0.014087633758133,0.0214462477460467,"RISE","Work day",,,"support_80"
"Sleep environment",30,13,30,14770,0.866012186865268,0.861611965448661,0,0.00934122113752759,0.433333333333333,0.245947830303338,0.566666666666667,0.744710948559135,0.0276592340107397,0.540457346758476,0.323032041141656,"state_site_day_type",0.00440022141660679,-0.00934122113752759,0.187385503029995,-0.178044281892468,"RISE","Free day",,,"support_80"
"Sleep environment",23,12,23,11843,0.800135100903487,0.815791168574603,0,0.00934134866573988,0.0869565217391304,0.216813876496266,0.91304347826087,0.773844774837994,-0.0759524524872457,0.42868127472342,0.255621209493364,"state_site_day_type",-0.015656067671116,-0.00934134866573988,-0.129857354757136,0.139198703422875,"THUAS","Free day",,,"support_80"
"Sleep environment",40,12,40,19578,0.901522116661559,0.905696272022679,0,0.00735861832108541,0.25,0.286861254129473,0.75,0.705780127549442,0.0266530904545664,0.500811146313507,0.281944494124507,"state_site_day_type",-0.00417415536112054,-0.00735861832108541,-0.0368612541294731,0.0442198724505585,"THUAS","Work day",,,"support_80"
"Sleep environment",28,10,28,13886,0.737865476019012,0.754691002008429,0,0.0073591510697949,0.107142857142857,0.14772924236811,0.892857142857143,0.844911606562095,-0.0346911487566918,0.465891120225573,0.272132237519119,"state_site_day_type",-0.0168255259894167,-0.0073591510697949,-0.0405863852252526,0.0479455362950475,"TUM","Work day",,,"support_80"
"Sleep environment",30,10,30,15269,0.692907197589888,0.661706499237605,0.0333333333333333,0.00935336209614893,0.333333333333333,0.20161582787441,0.633333333333333,0.789030810029441,0.136086774112955,0.550877506488502,0.312643009377793,"state_site_day_type",0.0312006983522827,0.0239799712371844,0.131717505458923,-0.155697476696108,"TUM","Free day",,,"support_80"
"Sleep environment",20,6,20,8786,0.877190985659003,0.886647700805072,0.05,0.00735864277569799,0.2,0.242456878131549,0.75,0.750184479092753,-0.111476851444075,0.466340531103437,0.279142191592089,"state_site_day_type",-0.0094567151460695,0.042641357224302,-0.0424568781315489,-0.000184479092753098,"UCR","Work day",,,"support_80"
"Sleep environment",7,4,7,3325,0.850526315789474,0.837407935857513,0,0.00934125193474013,0.142857142857143,0.227427572329971,0.857142857142857,0.763231175735289,0.110387911412406,0.476919912551613,0.25249013357029,"state_site_day_type",0.013118379931961,-0.00934125193474013,-0.0845704294728277,0.0939116814075678,"UCR","Free day",,,"support_80"
"Wake outside the three hours before sleep",53,18,53,40192,0.329717356687898,0.298638869795273,0.0566037735849057,0.0207694713255505,0,2.58579945120172e-08,0.943396226415094,0.979230502816455,0.123421065029412,0.531057431192444,0.315846877881846,"state_site_day_type",0.0310784868926249,0.0358343022593551,-2.58579945120172e-08,-0.0358342764013606,"BAUA","Work day",,,"support_80"
"Wake outside the three hours before sleep",33,15,33,22382,0.354436600839961,0.385739391653256,0.0606060606060606,0.0267381421640651,0.0303030303030303,9.51758145815583e-07,0.909090909090909,0.973260906077789,-0.0970441871991999,0.461634509990421,0.308605166580618,"state_site_day_type",-0.0313027908132954,0.0338679184419955,0.0303020785448845,-0.0641699969868801,"BAUA","Free day",,,"support_80"
"Wake outside the three hours before sleep",67,22,67,51263,0.315958878723446,0.308529431664566,0.0149253731343284,0.0202852033381077,0,3.76325735924493e-08,0.985074626865672,0.979714759029319,0.0306306665858794,0.521202853791965,0.27415907982589,"state_site_day_type",0.00742944705887949,-0.00535983020377932,-3.76325735924493e-08,0.00535986783635289,"FUSPCEU","Work day",,,"support_80"
"Wake outside the three hours before sleep",40,19,40,27634,0.144097850474054,0.161029033059215,0.075,0.052703424410601,0,4.38604767856837e-10,0.925,0.947296575150794,-0.127059743988666,0.495236233841179,0.264180429454987,"state_site_day_type",-0.0169311825851611,0.022296575589399,-4.38604767856837e-10,-0.0222965751507942,"FUSPCEU","Free day",,,"support_80"
"Wake outside the three hours before sleep",32,16,32,22438,0.155316873161601,0.159765657641728,0.09375,0.0548962360050174,0,3.10146400719649e-10,0.90625,0.945103763684836,-0.022941427774554,0.500589063062497,0.299456233657218,"state_site_day_type",-0.00444878448012728,0.0388537639949826,-3.10146400719649e-10,-0.0388537636848362,"IZTECH","Free day",,,"support_80"
"Wake outside the three hours before sleep",61,17,61,45986,0.183033966859479,0.195545511768311,0.0163934426229508,0.030916728929934,0,9.0523661435346e-10,0.983606557377049,0.969083270164829,-0.110463142689594,0.49119265698062,0.249321517166312,"state_site_day_type",-0.0125115449088316,-0.0145232863069832,-9.0523661435346e-10,0.0145232872122197,"IZTECH","Work day",,,"support_80"
"Wake outside the three hours before sleep",38,13,38,29807,0.184889455497031,0.205223594598431,0,0.0277371493719576,0,1.32072130925882e-09,1,0.972262849307321,-0.145923921312819,0.490995013211846,0.233778296912916,"state_site_day_type",-0.0203341391014004,-0.0277371493719576,-1.32072130925882e-09,0.0277371506926789,"KNUST","Work day",,,"support_80"
"Wake outside the three hours before sleep",40,14,40,28089,0.095695823988038,0.0987481600865074,0.15,0.123922620447773,0,2.93912905811812e-11,0.85,0.876077379522836,-0.00138173194736196,0.498542939247676,0.293250949775559,"state_site_day_type",-0.00305233609846939,0.0260773795522273,-2.93912905811812e-11,-0.0260773795228361,"KNUST","Free day",,,"support_80"
"Wake outside the three hours before sleep",82,26,82,62462,0.254810925042426,0.243058849227136,0.024390243902439,0.0235445242108406,0,7.52503917107765e-09,0.975609756097561,0.97645546826412,0.0628281738443094,0.510492723319227,0.301413748585531,"state_site_day_type",0.0117520758152902,0.000845719691598391,-7.52503917107765e-09,-0.000845712166559265,"MPI","Work day",,,"support_80"
"Wake outside the three hours before sleep",58,25,58,42573,0.192046602306626,0.164990458528657,0.0172413793103448,0.0493568738447533,0,4.49905678891046e-10,0.982758620689655,0.950643125705341,0.155282823109988,0.526930344054019,0.314682107721061,"state_site_day_type",0.0270561437779697,-0.0321154945344085,-4.49905678891046e-10,0.0321154949843141,"MPI","Free day",,,"support_80"
"Wake outside the three hours before sleep",43,12,43,33597,0.362085900526833,0.360155324816749,0,0.0196991818685877,0,1.33725851175861e-07,1,0.980300684405561,0.0406793835362281,0.517865781494189,0.278876147264789,"state_site_day_type",0.0019305757100842,-0.0196991818685877,-1.33725851175861e-07,0.0196993155944389,"RISE","Work day",,,"support_80"
"Wake outside the three hours before sleep",29,13,29,21208,0.305827989437948,0.307284433796704,0,0.0273290770356853,0,3.39070799330557e-08,1,0.972670889057235,0.00106304066054773,0.507608881842409,0.26428537132335,"state_site_day_type",-0.00145644435875597,-0.0273290770356853,-3.39070799330557e-08,0.0273291109427652,"RISE","Free day",,,"support_80"
"Wake outside the three hours before sleep",40,12,40,29225,0.303644140290847,0.294777378136949,0.025,0.0206544580067359,0,2.49483687573185e-08,0.975,0.979345517044895,0.0529766972012474,0.52146593954144,0.287519500000596,"state_site_day_type",0.00886676215389748,0.00434554199326408,-2.49483687573185e-08,-0.00434551704489539,"THUAS","Work day",,,"support_80"
"Wake outside the three hours before sleep",20,12,20,14188,0.302720608965323,0.270980546297385,0.05,0.0284779720673999,0,1.13537798391784e-08,0.95,0.97152201657882,0.119788420742368,0.531046700575356,0.301829414799065,"state_site_day_type",0.0317400626679381,0.0215220279326001,-1.13537798391784e-08,-0.0215220165788204,"THUAS","Free day",,,"support_80"
"Wake outside the three hours before sleep",26,10,26,19537,0.293289655525413,0.309694311862832,0.0384615384615385,0.0201934248764768,0,2.67667285932997e-08,0.961538461538461,0.979806548356795,-0.0816320372597366,0.489331316785955,0.269097721668069,"state_site_day_type",-0.0164046563374191,0.0182681135850617,-2.67667285932997e-08,-0.0182680868183331,"TUM","Work day",,,"support_80"
"Wake outside the three hours before sleep",28,10,28,19751,0.194572426712572,0.183198118393737,0,0.0397600207296249,0,5.60994620111714e-10,1,0.960239978709381,0.0791450601163007,0.515590925665254,0.307877268400783,"state_site_day_type",0.0113743083188346,-0.0397600207296249,-5.60994620111714e-10,0.0397600212906195,"TUM","Free day",,,"support_80"
"Wake outside the three hours before sleep",21,6,21,16163,0.153993689290355,0.18751987252396,0,0.0319866772659529,0,8.09285334873073e-10,1,0.968013321924762,-0.171386228427893,0.495276412689796,0.234087934035573,"state_site_day_type",-0.0335261832336055,-0.0319866772659529,-8.09285334873073e-10,0.0319866780752384,"UCR","Work day",,,"support_80"
"Wake outside the three hours before sleep",7,4,7,5200,0.136923076923077,0.178837531138117,0,0.0398604437712354,0,4.54292114121124e-10,1,0.960139555774473,-0.258484860510109,0.475393534626594,0.202283600424106,"state_site_day_type",-0.0419144542150403,-0.0398604437712354,-4.54292114121124e-10,0.0398604442255275,"UCR","Free day",,,"support_80"
"Pre-sleep",51,17,51,9052,0.56661511268228,0.566274624325616,0,0.0141196697402501,0.0392156862745098,0.0512639900736303,0.96078431372549,0.93461634018612,-0.00511252189376079,0.495573842303226,0.279574113147639,"state_site_day_type",0.000340488356664559,-0.0141196697402501,-0.0120483037991205,0.0261679735393706,"BAUA","Work day",,,"support_80"
"Pre-sleep",25,14,25,4481,0.606114706538719,0.639885720341199,0.04,0.014890960984065,0.08,0.102138256549486,0.88,0.882970782466449,-0.109072317477478,0.48172010106093,0.308758011957507,"state_site_day_type",-0.0337710138024796,0.0251090390159351,-0.0221382565494857,-0.00297078246644944,"BAUA","Free day",,,"support_80"
"Pre-sleep",63,21,63,11225,0.581826280623608,0.589909107056948,0,0.0129178964297589,0.126984126984127,0.0547362793145947,0.873015873015873,0.932345824255646,-0.0152034356764214,0.509333807852205,0.317415047145621,"state_site_day_type",-0.00808282643333969,-0.0129178964297589,0.0722478476695323,-0.0593299512397734,"FUSPCEU","Work day",,,"support_80"
"Pre-sleep",36,17,36,6393,0.677303300484905,0.682721516845428,0,0.0139957179561768,0.166666666666667,0.117759993905267,0.833333333333333,0.868244288138556,0.00304867188800869,0.502063260010716,0.290588339128149,"state_site_day_type",-0.0054182163605222,-0.0139957179561768,0.0489066727613997,-0.034910954805223,"FUSPCEU","Free day",,,"support_80"
"Pre-sleep",55,17,55,9731,0.518035145411571,0.539280284537463,0.0363636363636364,0.0160731364540596,0.0181818181818182,0.0473737627468242,0.945454545454546,0.936553100799116,-0.0676955550188237,0.475263310448965,0.257001429719234,"state_site_day_type",-0.0212451391258914,0.0202904999095767,-0.029191944565006,0.0089014446554293,"IZTECH","Work day",,,"support_80"
"Pre-sleep",23,15,23,4053,0.637799161115223,0.620759264787747,0,0.0155094729346376,0.130434782608696,0.0960550334957348,0.869565217391304,0.888435493569628,0.0603775280094193,0.513414377820664,0.271697523359978,"state_site_day_type",0.0170398963274762,-0.0155094729346376,0.0343797491129609,-0.0188702761783234,"IZTECH","Free day",,,"support_80"
"Pre-sleep",28,11,28,4965,0.674320241691843,0.761857434967679,0.0357142857142857,0.0101521168420229,0.321428571428571,0.143776066087618,0.642857142857143,0.846071817070359,-0.277664758602548,0.496743159884485,0.370900991300221,"state_site_day_type",-0.0875371932758363,0.0255621688722628,0.177652505340953,-0.203214674213216,"KNUST","Work day",,,"support_80"
"Pre-sleep",27,12,27,4694,0.811248402215594,0.833292394277993,0.037037037037037,0.0129960444735582,0.296296296296296,0.272576271844053,0.666666666666667,0.714427683682389,-0.0537558455913937,0.482512459746401,0.291237929822706,"state_site_day_type",-0.0220439920623984,0.0240409925634789,0.0237200244522435,-0.0477610170157224,"KNUST","Free day",,,"support_80"
"Pre-sleep",75,26,75,13313,0.611357319912867,0.618330450656394,0.0266666666666667,0.0121282362271596,0.0266666666666667,0.0627844649981285,0.946666666666667,0.925087298774712,-0.0226829040126578,0.482039416730116,0.267889810339807,"state_site_day_type",-0.00697313074352679,0.014538430439507,-0.0361177983314618,0.0215793678919548,"MPI","Work day",,,"support_80"
"Pre-sleep",49,23,49,8628,0.630389429763561,0.647677246880462,0,0.0146892883314425,0.0816326530612245,0.104765585221594,0.918367346938776,0.880545126446963,-0.0432846279607623,0.486786761939412,0.286068092150661,"state_site_day_type",-0.0172878171169018,-0.0146892883314425,-0.0231329321603699,0.0378222204918124,"MPI","Free day",,,"support_80"
"Pre-sleep",38,12,38,6719,0.709778240809644,0.705911044143981,0.0263157894736842,0.0105232458739066,0.0526315789473684,0.0955386771465554,0.921052631578947,0.893938076979538,0.0117522995330473,0.50788430498957,0.276647309550627,"state_site_day_type",0.00386719666566293,0.0157925435997776,-0.042907098199187,0.0271145545994093,"RISE","Work day",,,"support_80"
"Pre-sleep",26,13,26,4654,0.681349376880103,0.662367843136106,0,0.0142295483215897,0.0769230769230769,0.106633463312697,0.923076923076923,0.879136988365714,0.0679411887348193,0.509964912717651,0.27214762990574,"state_site_day_type",0.0189815337439969,-0.0142295483215897,-0.0297103863896197,0.0439399347112095,"RISE","Free day",,,"support_80"
"Pre-sleep",32,12,32,5700,0.659473684210526,0.682970463495193,0,0.0107885978494206,0.15625,0.0846179005302643,0.84375,0.904593501620315,-0.105212691469874,0.483977571829267,0.320588966838096,"state_site_day_type",-0.023496779284667,-0.0107885978494206,0.0716320994697357,-0.060843501620315,"THUAS","Work day",,,"support_80"
"Pre-sleep",16,10,16,2857,0.690234511725586,0.680336739895941,0,0.0139614338916553,0.1875,0.11470956171937,0.8125,0.871329004388975,0.0474413263579046,0.530796855808536,0.337297720051803,"state_site_day_type",0.0098977718296458,-0.0139614338916553,0.0727904382806302,-0.0588290043889749,"THUAS","Free day",,,"support_80"
"Pre-sleep",28,10,28,4924,0.610073111291633,0.592706846068985,0,0.0127262863033665,0.0357142857142857,0.0546069381071685,0.964285714285714,0.932666775589465,0.0532569302883732,0.507216323755315,0.267108300023913,"state_site_day_type",0.0173662652226482,-0.0127262863033665,-0.0188926523928828,0.0316189386962493,"TUM","Work day",,,"support_80"
"Pre-sleep",20,9,20,3444,0.564459930313589,0.565302469808227,0,0.0176410347896526,0.1,0.0855751780219403,0.9,0.896783787188407,0.0147458966467302,0.50774230520389,0.321432121424767,"state_site_day_type",-0.000842539494637973,-0.0176410347896526,0.0144248219780597,0.0032162128115929,"TUM","Free day",,,"support_80"
"Pre-sleep",18,6,18,3182,0.601822752985544,0.586896173664996,0.0555555555555556,0.0132695295318667,0,0.0549468279186744,0.944444444444444,0.931783642549459,0.0568368763421195,0.508792039918498,0.306397916654669,"state_site_day_type",0.0149265793205478,0.0422860260236889,-0.0549468279186744,0.0126608018949854,"UCR","Work day",,,"support_80"
"Pre-sleep",7,4,7,1249,0.771016813450761,0.716323241217031,0,0.0134941807530804,0,0.130969120558447,1,0.855536698688472,0.183878280522514,0.492653065753602,0.203848869079191,"state_site_day_type",0.0546935722337293,-0.0134941807530804,-0.130969120558447,0.144463301311528,"UCR","Free day",,,"support_80"
"Sleep environment",734,140,734,355909,0.873504182248833,0.881132864721586,0.00817438692098093,0.00816955511784638,0.384196185286104,0.37838322309131,0.607629427792916,0.613447221790843,-0.0270958769567574,0.494458835244696,0.289780603404435,"state_support_band",-0.00762868247275295,4.83180313454353e-06,0.00581296219479316,-0.0058177939979277,,,,"5_ge80pct","support_80"
"Wake outside the three hours before sleep",718,140,718,531695,0.244785074149653,0.24315233064798,0.0348189415041783,0.0355454752411771,0.00139275766016713,6.23501659594072e-08,0.963788300835655,0.964454462408657,0.0033068013283152,0.507617958229047,0.281731897883432,"state_support_band",0.00163274350167308,-0.000726533736998838,0.00139269531000117,-0.000666161573002366,,,,"5_ge80pct","support_80"
"Pre-sleep",617,138,617,109264,0.627498535656758,0.636506888897609,0.0145867098865478,0.0134461481120131,0.0972447325769854,0.0891256335549456,0.888168557536467,0.897428218333041,-0.0251486738006044,0.495740997800826,0.288225447156391,"state_support_band",-0.00900835324085136,0.00114056177453473,0.00811909902203978,-0.00925966079657459,,,,"5_ge80pct","support_80"
