"sample_id","participant_id","site","state_rows","behavioral_days","states","day_types","valid_minutes","mean_absolute_pearson_residual","maximum_absolute_pearson_residual","mean_absolute_quantile_residual","maximum_absolute_quantile_residual","maximum_fixed_linear_predictor_variance","sum_fixed_linear_predictor_variance","valid_minute_share","valid_minute_share_percentile","mean_absolute_pearson_residual_percentile","maximum_absolute_pearson_residual_percentile","mean_absolute_quantile_residual_percentile","maximum_absolute_quantile_residual_percentile","maximum_fixed_linear_predictor_variance_percentile","sum_fixed_linear_predictor_variance_percentile","influence_screen_score","influence_screen_rank","selected_for_bounded_refit"
"support_80","KNUST::KNUST_S015","KNUST",15,6,3,2,7798,0.914208223518342,4.13285655412291,0.925733977844232,3.22055136712303,0.195238037683427,1.49183953955451,0.00782250007021993,0.585714285714286,0.8,0.978571428571428,0.742857142857143,0.985714285714286,0.832142857142857,0.914285714285714,0.985714285714286,11,FALSE
"support_80","UCR::UCR_S003","UCR",10,4,3,1,4886,1.18687730089489,4.623594550559,1.12042044228386,2.68273558573251,0.108161216370866,0.908390422990587,0.00490135103143044,0.107142857142857,0.964285714285714,0.985714285714286,0.914285714285714,0.928571428571429,0.696428571428571,0.678571428571429,0.985714285714286,12,FALSE
"support_80","BAUA::BAUA_S022","BAUA",12,4,3,2,5560,0.665390132283312,1.12844448568171,0.970489245266913,3.0127906247417,0.0801784915782017,0.661034416716529,0.00557746863175466,0.164285714285714,0.485714285714286,0.207142857142857,0.778571428571429,0.978571428571428,0.314285714285714,0.392857142857143,0.978571428571428,13,FALSE
"support_80","BAUA::BAUA_S025","BAUA",8,3,3,2,4152,1.00284663050008,1.4414197583035,1.30259293653602,2.00877363331222,0.0801784915782017,0.326774918709826,0.00416504492069161,0.0428571428571429,0.871428571428572,0.507142857142857,0.978571428571428,0.664285714285714,0.314285714285714,0.05,0.978571428571428,14,FALSE
"support_80","KNUST::KNUST_S009","KNUST",17,6,3,2,8172,0.37264472736577,0.803839263137476,0.622625774833513,1.62834505059682,0.195238037683427,1.81274271026658,0.00819767511847105,0.714285714285714,0.0142857142857143,0.0357142857142857,0.271428571428571,0.342857142857143,0.832142857142857,0.978571428571428,0.978571428571428,15,FALSE
"support_80","MPI::MPI_S216","MPI",17,6,3,2,8434,1.27715218348191,3.09807737125093,1.05809132580884,2.04925472002346,0.0364603103806546,0.448138917040889,0.00846049828061489,0.864285714285714,0.978571428571428,0.935714285714286,0.864285714285714,0.692857142857143,0.107142857142857,0.185714285714286,0.978571428571428,16,FALSE
"support_80","THUAS::THUAS_S001","THUAS",19,7,3,2,8693,0.915601207203187,1.51811884313212,1.03844871511472,1.91251176080394,0.152529015775597,1.18545887678394,0.00872031201723799,0.978571428571428,0.814285714285714,0.557142857142857,0.857142857142857,0.578571428571429,0.746428571428571,0.814285714285714,0.978571428571428,17,FALSE
"support_80","BAUA::BAUA_S001","BAUA",8,3,3,1,3527,1.2625261890873,2.1265226536317,1.26813349282209,1.82691298559944,0.0509778604869287,0.273280459486392,0.00353808127053933,0.0285714285714286,0.971428571428571,0.807142857142857,0.971428571428571,0.485714285714286,0.214285714285714,0.0214285714285714,0.971428571428571,18,FALSE
"support_80","FUSPCEU::FUSPCEU_S013","FUSPCEU",18,6,3,2,8620,0.655579422093655,1.57294957090159,0.759945483245593,1.81591410181123,0.0890525707533894,0.906032301196029,0.0086470826629002,0.971428571428571,0.464285714285714,0.585714285714286,0.478571428571429,0.471428571428571,0.45,0.653571428571429,0.971428571428571,19,FALSE
"support_80","IZTECH::IZTECH_S011","IZTECH",17,6,3,2,8331,1.12560224885576,2.08232891847175,1.11702273714026,2.92899315229184,0.0898904912107683,0.667629503125713,0.00835717467106979,0.771428571428571,0.928571428571429,0.771428571428571,0.907142857142857,0.971428571428571,0.571428571428571,0.4,0.971428571428571,20,FALSE
"support_80","KNUST::KNUST_S006","KNUST",17,6,3,2,7808,0.539570899507095,1.18651652758633,0.904722346116461,1.9595890143417,0.195238037683427,1.76862590296504,0.00783253148862237,0.592857142857143,0.221428571428571,0.25,0.7,0.607142857142857,0.832142857142857,0.971428571428571,0.971428571428571,21,FALSE
"support_80","MPI::MPI_S218","MPI",16,6,3,2,7740,0.853438677349091,3.79696894506424,0.818302773242746,2.48590782219033,0.0364603103806546,0.410147554684509,0.0077643178434858,0.564285714285714,0.75,0.971428571428571,0.585714285714286,0.878571428571429,0.107142857142857,0.114285714285714,0.971428571428571,22,FALSE
"support_80","KNUST::KNUST_S011","KNUST",15,6,3,2,7837,0.578892454832787,1.13997395955448,1.12809823050803,2.89940502288988,0.195238037683427,1.46763827755841,0.00786162260198943,0.621428571428571,0.307142857142857,0.214285714285714,0.921428571428571,0.964285714285714,0.832142857142857,0.9,0.964285714285714,23,FALSE
"support_80","KNUST::KNUST_S012","KNUST",17,6,3,2,8369,1.07744486582766,3.76277366983078,1.07815982646625,2.45960052062708,0.195238037683427,1.70714580413827,0.00839529406099905,0.792857142857143,0.9,0.964285714285714,0.871428571428572,0.857142857142857,0.832142857142857,0.957142857142857,0.964285714285714,24,FALSE
"support_80","KNUST::KNUST_S013","KNUST",18,6,3,1,8610,0.697179332064605,2.18840869001285,0.768911186187658,1.82280014578724,0.149217685813211,1.72656532182708,0.00863705124449777,0.964285714285714,0.528571428571429,0.821428571428571,0.492857142857143,0.478571428571429,0.707142857142857,0.964285714285714,0.964285714285714,25,FALSE
"support_80","KNUST::KNUST_S003","KNUST",13,6,3,2,6951,0.393444003107419,0.733177606251732,0.746900162993239,2.86893359454241,0.195238037683427,1.29644882027619,0.00697283893153356,0.35,0.0357142857142857,0.0214285714285714,0.45,0.957142857142857,0.832142857142857,0.878571428571429,0.957142857142857,26,FALSE
"support_80","MPI::MPI_S201","MPI",11,4,3,2,5091,1.13945491467825,2.16894828759615,1.25653199011365,1.9706942814288,0.0364603103806546,0.282030495384278,0.00510699510868039,0.128571428571429,0.942857142857143,0.814285714285714,0.957142857142857,0.621428571428571,0.107142857142857,0.0285714285714286,0.957142857142857,27,FALSE
"support_80","MPI::MPI_S204","MPI",14,5,3,2,6779,1.18366965290063,2.62358287205186,1.09872746349775,1.99852773163163,0.0364603103806546,0.359200200835114,0.00680029853501166,0.3,0.957142857142857,0.907142857142857,0.892857142857143,0.642857142857143,0.107142857142857,0.0642857142857143,0.957142857142857,28,FALSE
"support_80","MPI::MPI_S205","MPI",18,6,3,2,8490,0.990636665740805,3.50790138649971,0.924433655910127,2.58296115689653,0.0364603103806546,0.484599227421544,0.00851667422366853,0.910714285714286,0.864285714285714,0.957142857142857,0.735714285714286,0.907142857142857,0.107142857142857,0.239285714285714,0.957142857142857,29,FALSE
"support_80","MPI::MPI_S210","MPI",18,6,3,2,8577,1.1128736003846,2.32548481829162,1.01406101630233,2.04933896191559,0.0364603103806546,0.468254870817175,0.00860394756376973,0.957142857142857,0.914285714285714,0.842857142857143,0.842857142857143,0.7,0.107142857142857,0.221428571428571,0.957142857142857,30,FALSE
"support_80","RISE::RISE_S001","RISE",16,6,3,2,7330,0.502362707656478,1.44764949235742,0.504639381080025,1.58834903648004,0.231848400558166,1.20777566870177,0.0073530296889859,0.442857142857143,0.142857142857143,0.514285714285714,0.1,0.321428571428571,0.957142857142857,0.821428571428571,0.957142857142857,31,FALSE
"support_80","RISE::RISE_S002","RISE",15,6,3,2,8105,0.638797857193593,1.76178896181422,0.787077690290159,1.56099883606297,0.231848400558166,1.12431163879625,0.00813046461517473,0.707142857142857,0.428571428571429,0.692857142857143,0.535714285714286,0.271428571428571,0.957142857142857,0.8,0.957142857142857,32,FALSE
"support_80","RISE::RISE_S003","RISE",18,6,3,2,8408,0.564657825808679,1.43309701729084,0.599718221896321,1.66902558176361,0.231848400558166,1.29137593670667,0.00843441659276855,0.821428571428571,0.278571428571429,0.5,0.257142857142857,0.371428571428571,0.957142857142857,0.867857142857143,0.957142857142857,33,FALSE
"support_80","RISE::RISE_S004","RISE",18,6,3,2,8429,0.716845109874945,1.17462147324208,0.870062644506001,1.8705526886745,0.231848400558166,1.29137593670667,0.00845548257141367,0.857142857142857,0.578571428571429,0.235714285714286,0.657142857142857,0.514285714285714,0.957142857142857,0.867857142857143,0.957142857142857,34,FALSE
"support_80","RISE::RISE_S005","RISE",17,6,3,2,8005,0.474321613123911,1.00889336917285,0.506986402511626,1.15107597531766,0.231848400558166,1.21030996650643,0.00803015043115036,0.657142857142857,0.121428571428571,0.1,0.107142857142857,0.0785714285714286,0.957142857142857,0.828571428571429,0.957142857142857,35,FALSE
"support_80","RISE::RISE_S006","RISE",18,6,3,2,8412,0.679493939089609,2.12129398020291,0.587494550046199,2.16617906427242,0.231848400558166,1.47148044532534,0.00843842916012953,0.828571428571429,0.507142857142857,0.792857142857143,0.228571428571429,0.75,0.957142857142857,0.907142857142857,0.957142857142857,36,FALSE
"support_80","RISE::RISE_S007","RISE",16,6,3,2,8257,0.938289002570911,1.95933281635054,0.979903228785331,2.00478489609191,0.231848400558166,1.35348747117378,0.00828294217489176,0.757142857142857,0.828571428571429,0.75,0.792857142857143,0.65,0.957142857142857,0.885714285714286,0.957142857142857,37,FALSE
"support_80","RISE::RISE_S008","RISE",9,3,3,1,4260,0.589496958730357,1.0134526279746,0.736818694808005,1.4520531215987,0.231848400558166,1.00589698559068,0.00427338423943792,0.0642857142857143,0.328571428571429,0.107142857142857,0.414285714285714,0.2,0.957142857142857,0.757142857142857,0.957142857142857,38,FALSE
"support_80","RISE::RISE_S009","RISE",17,6,3,2,7701,0.674946257747993,1.77117527607091,0.706825872786913,1.51581607410455,0.231848400558166,1.39041447512511,0.0077251953117163,0.55,0.5,0.7,0.385714285714286,0.264285714285714,0.957142857142857,0.892857142857143,0.957142857142857,39,FALSE
"support_80","RISE::RISE_S010","RISE",14,5,3,2,6675,0.548679172380198,1.38565366662361,0.591354020092022,1.46457218821574,0.231848400558166,0.907005617750913,0.00669597178362632,0.285714285714286,0.242857142857143,0.442857142857143,0.242857142857143,0.214285714285714,0.957142857142857,0.671428571428571,0.957142857142857,40,FALSE
"support_80","RISE::RISE_S013","RISE",14,6,3,2,7351,1.12763118649875,2.54062796178997,1.15657495794016,2.21839796033859,0.231848400558166,1.04324566859601,0.00737409566763102,0.457142857142857,0.935714285714286,0.885714285714286,0.935714285714286,0.771428571428571,0.957142857142857,0.785714285714286,0.957142857142857,41,FALSE
"support_80","RISE::RISE_S016","RISE",14,6,3,2,6289,0.626124702404058,1.41462769428524,0.584243766861559,1.85639679381887,0.231848400558166,1.0912739308755,0.00630875903329227,0.221428571428571,0.421428571428571,0.478571428571429,0.221428571428571,0.507142857142857,0.957142857142857,0.792857142857143,0.957142857142857,42,FALSE
"support_80","BAUA::BAUA_S015","BAUA",14,6,3,2,6538,1.16371530801857,2.30566447469691,0.994411260777983,2.01656944304714,0.0801784915782017,0.686760140995242,0.00655854135151294,0.25,0.95,0.835714285714286,0.828571428571429,0.678571428571429,0.314285714285714,0.435714285714286,0.95,43,FALSE
"support_80","IZTECH::IZTECH_S013","IZTECH",18,7,3,2,8458,0.949321577371296,3.42292565523266,0.97137167973683,2.56190255674011,0.0898904912107683,0.773414266493809,0.00848457368478073,0.885714285714286,0.85,0.95,0.785714285714286,0.9,0.571428571428571,0.535714285714286,0.95,44,FALSE
"support_80","FUSPCEU::FUSPCEU_S019","FUSPCEU",18,6,3,2,8565,0.510807239577974,1.50594720705431,0.686338678619849,2.13016481818938,0.0890525707533894,0.906032301196029,0.0085919098616868,0.946428571428571,0.15,0.542857142857143,0.371428571428571,0.735714285714286,0.45,0.653571428571429,0.946428571428571,45,FALSE
"support_80","FUSPCEU::FUSPCEU_S022","FUSPCEU",18,6,3,2,8565,0.708018887155488,1.72547943019433,0.745289078522586,1.95449373700804,0.0890525707533894,0.958877515683036,0.0085919098616868,0.946428571428571,0.557142857142857,0.657142857142857,0.428571428571429,0.6,0.45,0.714285714285714,0.946428571428571,46,FALSE
"support_80","FUSPCEU::FUSPCEU_S010","FUSPCEU",9,3,3,1,4323,0.948169713803847,1.85463741137975,1.18275470936786,1.81019406610614,0.0775531575128274,0.400170936111008,0.00433658217537327,0.0785714285714286,0.842857142857143,0.714285714285714,0.942857142857143,0.457142857142857,0.246428571428571,0.103571428571429,0.942857142857143,47,FALSE
"support_80","KNUST::KNUST_S014","KNUST",16,6,3,2,8048,0.517876098693355,1.74889199226024,0.540294703341944,1.37496343714252,0.195238037683427,1.61940821715183,0.00807328553028084,0.664285714285714,0.185714285714286,0.671428571428571,0.15,0.171428571428571,0.832142857142857,0.942857142857143,0.942857142857143,48,FALSE
"support_80","TUM::TUM_S005","TUM",16,6,3,2,7700,0.942561002910225,1.39488601221984,0.981128430770454,2.751182106848,0.0932625053975143,0.957737787380936,0.00772419216987605,0.542857142857143,0.835714285714286,0.464285714285714,0.807142857142857,0.942857142857143,0.657142857142857,0.7,0.942857142857143,49,FALSE
"support_80","FUSPCEU::FUSPCEU_S020","FUSPCEU",18,6,3,2,8560,0.51123854100145,1.04675715755835,0.637312569986982,1.3036939350941,0.0890525707533894,0.958877515683036,0.00858689415248558,0.935714285714286,0.157142857142857,0.128571428571429,0.3,0.107142857142857,0.45,0.714285714285714,0.935714285714286,50,FALSE
"support_80","KNUST::KNUST_S010","KNUST",15,6,3,2,7459,0.373460261519026,1.17640999890179,0.394532646175173,1.718792091122,0.195238037683427,1.55396834759281,0.00748243498637733,0.485714285714286,0.0214285714285714,0.242857142857143,0.0142857142857143,0.4,0.832142857142857,0.935714285714286,0.935714285714286,51,FALSE
"support_80","BAUA::BAUA_S003","BAUA",18,6,3,2,8516,0.661352960671257,1.21861994827096,0.648612798685382,1.8894675163955,0.0801784915782017,0.800976633336931,0.00854275591151487,0.928571428571429,0.478571428571429,0.292857142857143,0.335714285714286,0.55,0.314285714285714,0.557142857142857,0.928571428571429,52,FALSE
"support_80","MPI::MPI_S209","MPI",18,6,3,2,8238,1.11899813494433,2.53245246011081,1.14616312678736,2.47179939043197,0.0364603103806546,0.468254870817175,0.00826388247992713,0.735714285714286,0.921428571428571,0.864285714285714,0.928571428571429,0.871428571428572,0.107142857142857,0.221428571428571,0.928571428571429,53,FALSE
"support_80","THUAS::THUAS_S010","THUAS",14,6,3,2,7263,1.0850006781877,2.86034531743786,1.0932567726827,2.50999259217585,0.152529015775597,0.968355202804128,0.00728581918568958,0.428571428571429,0.907142857142857,0.928571428571429,0.878571428571429,0.885714285714286,0.746428571428571,0.75,0.928571428571429,54,FALSE
"support_80","UCR::UCR_S002","UCR",14,5,3,2,6749,0.710566715412262,1.12073716895201,0.836850620695962,1.78830834854907,0.220896172560694,1.53844197121519,0.00677020427980435,0.292857142857143,0.571428571428571,0.192857142857143,0.607142857142857,0.428571428571429,0.896428571428572,0.928571428571429,0.928571428571429,55,FALSE
"support_80","FUSPCEU::FUSPCEU_S009","FUSPCEU",18,6,3,2,8505,0.514298287955627,1.07603022844154,0.566997350121959,1.35467463170863,0.0890525707533894,0.906032301196029,0.00853172135127218,0.921428571428571,0.171428571428571,0.15,0.192857142857143,0.157142857142857,0.45,0.653571428571429,0.921428571428571,56,FALSE
"support_80","KNUST::KNUST_S001","KNUST",15,6,3,2,6921,0.49063266447291,0.929034620922608,0.752611184751116,1.96054157834932,0.195238037683427,1.52703804945898,0.00694274467632625,0.335714285714286,0.128571428571429,0.0571428571428571,0.457142857142857,0.614285714285714,0.832142857142857,0.921428571428571,0.921428571428571,57,FALSE
"support_80","IZTECH::IZTECH_S008","IZTECH",15,5,3,1,6869,0.669744045767251,0.977326217349663,0.738722695170026,2.65735368612195,0.0473060062784936,0.510484301118042,0.00689058130063359,0.321428571428571,0.492857142857143,0.0857142857142857,0.421428571428571,0.914285714285714,0.196428571428571,0.278571428571429,0.914285714285714,58,FALSE
"support_80","FUSPCEU::FUSPCEU_S012","FUSPCEU",18,6,3,2,8490,0.729238700708972,2.11998778055556,0.921417693667451,2.26169627454327,0.0890525707533894,0.958877515683036,0.00851667422366853,0.910714285714286,0.614285714285714,0.785714285714286,0.728571428571429,0.792857142857143,0.45,0.714285714285714,0.910714285714286,59,FALSE
"support_80","IZTECH::IZTECH_S006","IZTECH",15,6,3,2,8076,0.772059659557437,2.6158030720856,0.786007629158193,2.05806543616212,0.0898904912107683,0.616893081541678,0.00810137350180766,0.685714285714286,0.664285714285714,0.9,0.528571428571429,0.714285714285714,0.571428571428571,0.335714285714286,0.9,60,FALSE
"support_80","MPI::MPI_S226","MPI",18,6,3,2,8428,0.846704171726301,1.20589559310503,1.11607199553136,2.4003441957467,0.0364603103806546,0.484599227421544,0.00845447942957343,0.85,0.742857142857143,0.285714285714286,0.9,0.835714285714286,0.107142857142857,0.239285714285714,0.9,61,FALSE
"support_80","THUAS::THUAS_S016","THUAS",18,6,3,2,8489,1.03945724543047,2.39274880800391,0.968166350970751,2.12478011049865,0.152529015775597,1.22394281188345,0.00851567108182829,0.9,0.892857142857143,0.85,0.771428571428571,0.728571428571429,0.746428571428571,0.839285714285714,0.9,62,FALSE
"support_80","UCR::UCR_S001","UCR",11,4,3,2,5013,0.589592472744643,0.961954483632076,0.527446274160852,0.802051303790024,0.220896172560694,1.27169890234195,0.00502875004514138,0.121428571428571,0.335714285714286,0.0714285714285714,0.128571428571429,0.0214285714285714,0.896428571428572,0.857142857142857,0.896428571428572,63,FALSE
"support_80","IZTECH::IZTECH_S017","IZTECH",18,6,3,2,8478,0.607958020901536,1.85894516289222,0.640713615698585,1.50874019135162,0.0898904912107683,0.685050577839065,0.00850463652158561,0.892857142857143,0.385714285714286,0.721428571428571,0.314285714285714,0.257142857142857,0.571428571428571,0.428571428571429,0.892857142857143,64,FALSE
"support_80","TUM::TUM_S001","TUM",16,6,3,2,7551,0.91385412960752,2.55474732673667,0.85754385368951,2.41590262653845,0.0932625053975143,0.966426897447935,0.00757472403567975,0.5,0.792857142857143,0.892857142857143,0.642857142857143,0.842857142857143,0.657142857142857,0.735714285714286,0.892857142857143,65,FALSE
"support_80","THUAS::THUAS_S007","THUAS",15,6,3,2,7102,1.00656929005988,2.06777231854148,1.09344163683373,2.30738716948571,0.152529015775597,1.02419667542907,0.00712431334941035,0.385714285714286,0.878571428571429,0.764285714285714,0.885714285714286,0.807142857142857,0.746428571428571,0.778571428571429,0.885714285714286,66,FALSE
"support_80","BAUA::BAUA_S009","BAUA",17,6,3,2,8205,0.915203529291048,2.53610282508563,0.990378640621817,2.43036423525525,0.0801784915782017,0.727263235378292,0.00823077879919909,0.728571428571429,0.807142857142857,0.878571428571429,0.821428571428571,0.85,0.314285714285714,0.510714285714286,0.878571428571429,67,FALSE
"support_80","MPI::MPI_S214","MPI",18,6,3,2,8449,0.612677836670149,2.00025438805891,0.657746105471865,1.64658211216408,0.0364603103806546,0.500943584025912,0.00847554540821854,0.878571428571429,0.4,0.757142857142857,0.35,0.364285714285714,0.107142857142857,0.264285714285714,0.878571428571429,68,FALSE
"support_80","IZTECH::IZTECH_S003","IZTECH",17,6,3,2,8442,0.594167950635867,1.26027852543301,0.525362613306877,1.8096080237313,0.0898904912107683,0.651735230968384,0.00846852341533684,0.871428571428572,0.35,0.342857142857143,0.121428571428571,0.45,0.571428571428571,0.371428571428571,0.871428571428572,69,FALSE
"support_80","TUM::TUM_S004","TUM",17,6,3,2,8398,0.833307953562949,1.53826229184313,0.983811069811521,2.46857196989497,0.0932625053975143,1.00971425866478,0.00842438517436612,0.807142857142857,0.728571428571429,0.571428571428571,0.814285714285714,0.864285714285714,0.657142857142857,0.764285714285714,0.864285714285714,70,FALSE
"support_80","BAUA::BAUA_S005","BAUA",14,5,3,2,6643,0.983480604073523,1.6230072671742,0.904507325542573,1.42203393759819,0.0801784915782017,0.619177128720518,0.00666387124473852,0.271428571428571,0.857142857142857,0.614285714285714,0.692857142857143,0.192857142857143,0.314285714285714,0.342857142857143,0.857142857142857,71,FALSE
"support_80","TUM::TUM_S008","TUM",13,6,3,2,6005,0.887604657202143,2.43831371763535,0.759081005453932,1.8779139177845,0.0617188946338166,0.693793314940167,0.00602386675066308,0.214285714285714,0.771428571428571,0.857142857142857,0.471428571428571,0.542857142857143,0.228571428571429,0.442857142857143,0.857142857142857,72,FALSE
"support_80","BAUA::BAUA_S024","BAUA",16,6,3,2,7355,0.870646222198029,1.50248307128668,1.0242729531423,2.17721296995068,0.0801784915782017,0.727167118451518,0.007378108234992,0.464285714285714,0.757142857142857,0.528571428571429,0.85,0.757142857142857,0.314285714285714,0.496428571428571,0.85,73,FALSE
"support_80","THUAS::THUAS_S015","THUAS",17,6,3,2,8417,0.875228169525761,1.54245344100226,0.849949957167281,1.9113230239229,0.152529015775597,1.23574908839902,0.00844344486933074,0.835714285714286,0.764285714285714,0.578571428571429,0.628571428571429,0.564285714285714,0.746428571428571,0.85,0.85,74,FALSE
"support_80","TUM::TUM_S006","TUM",18,6,3,2,8422,0.681510284369144,1.75440835409411,0.589068769647299,1.50690717256196,0.0932625053975143,1.01634096063553,0.00844846057853196,0.842857142857143,0.514285714285714,0.678571428571429,0.235714285714286,0.25,0.657142857142857,0.771428571428571,0.842857142857143,75,FALSE
"support_80","THUAS::THUAS_S011","THUAS",18,6,3,2,8374,0.568692538778627,1.76136798976574,0.592647920861209,1.57168361053158,0.152529015775597,1.22394281188345,0.00840030977020027,0.8,0.285714285714286,0.685714285714286,0.25,0.3,0.746428571428571,0.839285714285714,0.839285714285714,76,FALSE
"support_80","FUSPCEU::FUSPCEU_S004","FUSPCEU",14,5,3,2,6375,0.789561365749693,1.74838107647183,1.00357321457952,2.13138364369093,0.0890525707533894,0.790040882892284,0.00639502923155323,0.228571428571429,0.692857142857143,0.664285714285714,0.835714285714286,0.742857142857143,0.45,0.55,0.835714285714286,77,FALSE
"support_80","KNUST::KNUST_S004","KNUST",7,3,3,2,3706,0.706314701547501,1.61117342564643,0.950160638491361,1.3880098547342,0.195238037683427,0.709456495156547,0.00371764365994294,0.0357142857142857,0.55,0.607142857142857,0.757142857142857,0.185714285714286,0.832142857142857,0.464285714285714,0.832142857142857,78,FALSE
"support_80","KNUST::KNUST_S005","KNUST",5,3,2,1,3146,0.340072253366489,0.724194035323614,0.811947834564044,1.56344890363611,0.195238037683427,0.529525522834777,0.0031558842294065,0.0214285714285714,0.00714285714285714,0.0142857142857143,0.571428571428571,0.285714285714286,0.832142857142857,0.292857142857143,0.832142857142857,79,FALSE
"support_80","KNUST::KNUST_S007","KNUST",9,4,3,2,4638,0.584640440422886,2.09777663891166,0.547935995972015,1.61430868259897,0.195238037683427,0.890212959047373,0.00465257185505002,0.1,0.314285714285714,0.778571428571429,0.157142857142857,0.328571428571429,0.832142857142857,0.628571428571429,0.832142857142857,80,FALSE
"support_80","IZTECH::IZTECH_S009","IZTECH",15,7,3,2,7216,0.732030542919711,1.26943029905652,0.830720461506802,2.36304657124167,0.0898904912107683,0.669413793520685,0.00723867151919813,0.421428571428571,0.621428571428571,0.357142857142857,0.6,0.828571428571429,0.571428571428571,0.407142857142857,0.828571428571429,81,FALSE
"support_80","THUAS::THUAS_S018","THUAS",14,5,3,2,6377,0.834803936290703,2.24793160983985,0.682455000787139,1.77868526063182,0.152529015775597,0.869351488897471,0.00639703551523371,0.235714285714286,0.735714285714286,0.828571428571429,0.364285714285714,0.421428571428571,0.746428571428571,0.614285714285714,0.828571428571429,82,FALSE
"support_80","TUM::TUM_S007","TUM",17,6,3,2,8400,0.893196439135522,1.68998200315276,0.841428780767486,1.80236854128641,0.0932625053975143,0.966396356951398,0.0084263914580466,0.814285714285714,0.778571428571429,0.65,0.614285714285714,0.442857142857143,0.657142857142857,0.728571428571429,0.814285714285714,83,FALSE
"support_80","BAUA::BAUA_S007","BAUA",16,6,3,2,7731,0.73431369642176,2.12192988641679,0.732538210450369,2.01448480952546,0.0801784915782017,0.676285374891363,0.0077552895669236,0.557142857142857,0.628571428571429,0.8,0.407142857142857,0.671428571428571,0.314285714285714,0.421428571428571,0.8,84,FALSE
