run_id,data_scenario_id,placement,sample_scenario,analytical_role,metric_order,metric_id,analysis_unit,response_family,response_transform,approximation,measure,estimate,conf_low,conf_high,bootstrap_successful_used,interval_method,status
main__chest__all_available,main,chest,all_available,complementary_chest,2,intradaily_variability,participant,gaussian,identity,lognormal,latitude_part_r2,0.00828632948196243,2.87605684231046e-5,0.05900808024243606,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,2,intradaily_variability,participant,gaussian,identity,lognormal,unrepresented_share,0.8859704824710048,0.7422062677749113,0.9272935368328556,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,lognormal,marginal_r2,0.14150944824915238,0.09217134751518166,0.22530692578044215,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,lognormal,conditional_r2,0.4368468336499461,0.37047100501896874,0.5116921777699059,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,lognormal,participant_associated_share,0.2953373854007937,0.2179420998426141,0.3620078862082374,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,lognormal,site_part_r2,0.0651491283027615,0.03805876108776564,0.13300860480619547,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,lognormal,photoperiod_part_r2,0.04444963233352689,0.01176514491087606,0.09066036265272502,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,lognormal,latitude_model_marginal_r2,0.0793991334024892,0.03541367206814722,0.14105512882474536,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,lognormal,latitude_part_r2,0.00196975901098098,2.8949408448216643e-6,0.01758149421295129,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,lognormal,unrepresented_share,0.563153166350054,0.4883078222300941,0.6295289949810313,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,lognormal,marginal_r2,0.1052435448074083,0.06605227093597772,0.1794723057192,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,lognormal,conditional_r2,0.3354504212171582,0.2722339398152287,0.41288486921670353,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,lognormal,participant_associated_share,0.23020687640974988,0.15633347559262228,0.29512687798100945,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,lognormal,site_part_r2,0.04955524230025444,0.02758688970675541,0.10980950508500774,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,lognormal,photoperiod_part_r2,0.02888296910541985,0.00540059099104552,0.06500887943680336,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,lognormal,latitude_model_marginal_r2,0.05874794808352492,0.02619404956363875,0.11026925387059217,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,lognormal,latitude_part_r2,0.00234971964564849,2.410873754066815e-6,0.0205333152290516,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,lognormal,unrepresented_share,0.6645495787828418,0.5871151307832964,0.7277660601847714,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,lognormal,marginal_r2,0.13843253787305984,0.09452895658127654,0.2311844392639352,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,lognormal,conditional_r2,0.517409944030377,0.4565336800189797,0.5890166506381972,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,lognormal,participant_associated_share,0.3789774061573171,0.29176033169173216,0.447082611720986,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,lognormal,site_part_r2,0.11681332771048895,0.07246111245022735,0.20174625763072632,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,lognormal,photoperiod_part_r2,0.02308870936173799,0.00179210760273101,0.06420639348232533,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,lognormal,latitude_model_marginal_r2,0.06136918933204328,0.02232014884854159,0.12046266219583558,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,lognormal,latitude_part_r2,0.03938182390340634,0.00748330759158206,0.08140131135431743,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,lognormal,unrepresented_share,0.482590055969623,0.4109833493618027,0.5434663199810202,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,lognormal,marginal_r2,0.19166111112602624,0.140436434993465,0.2937376381864965,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,lognormal,conditional_r2,0.47743748784344486,0.3928104760170834,0.5444749909108896,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,lognormal,participant_associated_share,0.2857763767174186,0.18446133471206425,0.3347176590131476,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,lognormal,site_part_r2,0.07169236917864323,0.04358173624766301,0.14978116581278744,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,lognormal,photoperiod_part_r2,0.06208328489948851,0.02342054031205088,0.11897223408764604,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,lognormal,latitude_model_marginal_r2,0.14281729657984749,0.08433393416039532,0.2213224555616343,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,lognormal,latitude_part_r2,0.02246748064401297,9.989663576477955e-4,0.0609844975204964,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,lognormal,unrepresented_share,0.5225625121565551,0.4555250090891104,0.6071895239829166,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,delta,marginal_r2,0.1642182723188779,0.11791294348094196,0.25489557714584105,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,delta,conditional_r2,0.4090759932115883,0.32858458670087054,0.4786725174945152,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,delta,participant_associated_share,0.2448577208927104,0.15590087572824518,0.2916434660125118,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,delta,site_part_r2,0.06142715617057302,0.03715419276238869,0.1293613692689157,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,delta,photoperiod_part_r2,0.05319394073308305,0.01955064512791784,0.10187167618993728,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,delta,latitude_model_marginal_r2,0.12228236657986293,0.0714881586544076,0.19251950371854631,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,delta,latitude_part_r2,0.01923700259023698,8.742426711349338e-4,0.05256668536178048,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,delta,unrepresented_share,0.5909240067884117,0.5213274825054849,0.6714154132991295,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,lognormal,marginal_r2,0.14741870118281064,0.09994032335742492,0.2420324602657657,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,lognormal,conditional_r2,0.4230165432102343,0.3348141289767577,0.49664518620397824,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,lognormal,participant_associated_share,0.27559784202742366,0.17648862258940676,0.3254194988775796,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,lognormal,site_part_r2,0.0798041107609281,0.0469170803240433,0.1572612077000422,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,lognormal,photoperiod_part_r2,0.04834249689561371,0.01422218597511129,0.10125481124274407,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,lognormal,latitude_model_marginal_r2,0.06760910497171752,0.02907312194154754,0.1317641377789726,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,lognormal,latitude_part_r2,1.673669747896186e-6,-3.975306889995263e-9,0.0154560396570361,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,lognormal,unrepresented_share,0.5769834567897657,0.5033548137960218,0.6651858710232422,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,delta,marginal_r2,0.13135360021596998,0.08871443426618511,0.21932319876788195,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,delta,conditional_r2,0.37691789071370335,0.2916166329970526,0.4521420997808026,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,delta,participant_associated_share,0.24556429049773337,0.15571274060601148,0.2946054590363078,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,delta,site_part_r2,0.07110737766901605,0.04109814993772551,0.1403690672005099,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,delta,photoperiod_part_r2,0.04307432476150884,0.01274762026752935,0.09103385842495898,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,delta,latitude_model_marginal_r2,0.06026472110472897,0.02559489590253576,0.11880363806312146,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,delta,latitude_part_r2,1.491858834998321e-6,-3.4361098011825155e-9,0.01390166419620098,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,delta,unrepresented_share,0.6230821092862966,0.5478579002191973,0.7083833670029474,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,lognormal,marginal_r2,0.03103762287650233,0.018029567420313,0.09561376836581426,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,lognormal,conditional_r2,0.29285410460473577,0.2305708970713348,0.38541836234424615,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,lognormal,participant_associated_share,0.26181648172823346,0.18568508549263735,0.32410520597983056,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,lognormal,site_part_r2,0.02670623780005019,0.01446693325497229,0.08708212023592334,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,lognormal,photoperiod_part_r2,0.01705855543312269,6.723599613776925e-4,0.05407292886162777,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,lognormal,latitude_model_marginal_r2,0.00522113246291478,5.070982767974167e-4,0.03638794017884579,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,lognormal,latitude_part_r2,8.161210672932664e-4,1.798046681882471e-6,0.01946374711324987,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,lognormal,unrepresented_share,0.7071458953952643,0.6145816376557539,0.7694291029286652,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,lognormal,marginal_r2,0.07547932112293239,0.04933757094967848,0.1473257369284022,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,lognormal,conditional_r2,0.31909445647392165,0.240524258031022,0.3922139559461458,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,lognormal,participant_associated_share,0.24361513535098928,0.15291819801365553,0.29140202019745093,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,lognormal,site_part_r2,0.06392344156749265,0.03921617493854831,0.13264730785453052,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,lognormal,photoperiod_part_r2,0.00600176628793476,3.901985188825322e-5,0.02803151227114455,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,lognormal,latitude_model_marginal_r2,0.03898808865923956,0.0116830869126946,0.08313738504797992,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,lognormal,latitude_part_r2,0.02744044346363448,0.00539506440984804,0.0676837884464263,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,lognormal,unrepresented_share,0.6809055435260783,0.6077860440538542,0.759475741968978,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,delta,marginal_r2,0.07412483955200616,0.04844367509963442,0.14499415612976113,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,delta,conditional_r2,0.31336828466621935,0.23551574315492776,0.3859597682737823,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,delta,participant_associated_share,0.2392434451142132,0.1494879464471011,0.28719420773375903,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,delta,site_part_r2,0.06277633104417021,0.0385145623545516,0.1303474107108588,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,delta,photoperiod_part_r2,0.00589406418212522,3.8251609544253576e-5,0.02751897207096027,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,delta,latitude_model_marginal_r2,0.03828789068488635,0.01146968832394145,0.08162148840558445,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,delta,latitude_part_r2,0.02694763287482821,0.00528763100218412,0.06648940339348475,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,delta,unrepresented_share,0.6866317153337806,0.6140402317262177,0.7644842568450723,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,lognormal,marginal_r2,0.07110155597543016,0.04098925243211072,0.13811652821448514,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,lognormal,conditional_r2,0.2683479905652126,0.2064548364179287,0.3474311353070387,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,lognormal,participant_associated_share,0.1972464345897824,0.1266840839965725,0.2606996850496083,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,lognormal,site_part_r2,0.02352244466671251,0.0127547815077821,0.0708756540003497,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,lognormal,photoperiod_part_r2,0.02890349948055169,0.00591308352491804,0.06352271454809649,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,lognormal,latitude_model_marginal_r2,0.05279536127411571,0.02118697509845486,0.1004486361649706,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,lognormal,latitude_part_r2,0.00460938544488657,1.751014930671536e-5,0.02143801116973925,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,lognormal,unrepresented_share,0.7316520094347874,0.6525688646929614,0.7935451635820713,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,11,m10_midpoint,participant_day,gaussian,clock_hours,lognormal,marginal_r2,0.12662468955040052,0.08906187721412359,0.19109846486652315,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,11,m10_midpoint,participant_day,gaussian,clock_hours,lognormal,conditional_r2,0.2504110682091253,0.19252552826009528,0.3285725131285842,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,11,m10_midpoint,participant_day,gaussian,clock_hours,lognormal,participant_associated_share,0.12378637865872476,0.06723028993437069,0.17712391209772546,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,11,m10_midpoint,participant_day,gaussian,clock_hours,lognormal,site_part_r2,0.12286827554905866,0.0835585504793326,0.1860559538802564,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,11,m10_midpoint,participant_day,gaussian,clock_hours,lognormal,photoperiod_part_r2,0.00142462197456367,2.648584631753772e-7,0.01285097210790603,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,11,m10_midpoint,participant_day,gaussian,clock_hours,lognormal,latitude_model_marginal_r2,0.07783828188996159,0.04409883375205561,0.12646298127368324,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,11,m10_midpoint,participant_day,gaussian,clock_hours,lognormal,latitude_part_r2,0.07404980026985346,0.03990556815622906,0.11826543986725394,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,11,m10_midpoint,participant_day,gaussian,clock_hours,lognormal,unrepresented_share,0.7495889317908747,0.6714274868714158,0.8074744717399048,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,lognormal,marginal_r2,0.12681017563880112,0.08898609702864697,0.20122399855383744,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,lognormal,conditional_r2,0.32402619172322306,0.26177321210090404,0.4078934393239404,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,lognormal,participant_associated_share,0.1972160160844219,0.1303986537278505,0.25822971136046174,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,lognormal,site_part_r2,0.11154378148135737,0.07353540042329788,0.18097666997042303,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,lognormal,photoperiod_part_r2,0.01412793561469754,9.861580296426586e-4,0.04164238613618135,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,lognormal,latitude_model_marginal_r2,0.0714992289562755,0.03455951300803308,0.12242702008035436,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,lognormal,latitude_part_r2,0.05606807245139046,0.02438425649330793,0.10171326708988296,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,lognormal,unrepresented_share,0.675973808276777,0.5921065606760596,0.738226787899096,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,13,mean_timing_above_250,participant_day,gaussian,clock_hours,lognormal,marginal_r2,0.23832617425469577,0.19135267632550956,0.3058166584464412,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,13,mean_timing_above_250,participant_day,gaussian,clock_hours,lognormal,conditional_r2,0.33269259043741456,0.2748432866887633,0.4058097962533609,1000,joint_parametric_percentile,PASS
main__chest__all_available,main,chest,all_available,complementary_chest,13,mean_timing_above_250,participant_day,gaussian,clock_hours,lognormal,participant_associated_share,0.09436641618271882,0.04538993141334706,0.1413343502164968,1000,joint_parametric_percentile,PASS
