site,clock_bin,time_hour,deviation_eta,standard_error,lower_eta,upper_eta,ratio,ratio_lower,ratio_upper,direction,display_order,display_name,color_hex,segment_start,segment_id
RISE,300,5.25,0.10480047515041156,0.11863055573034946,-0.12771114154704505,0.33731209184786815,1.2729181388597621,0.7452274756722309,2.174263082257661,not_distinguishable,1,Borås (SE),#88CCEE,FALSE,1
RISE,330,5.75,0.19679450105263246,0.12272293034374894,-0.04373802249833314,0.43732702460359807,1.573238265301157,0.9041947425624074,2.737329164725777,not_distinguishable,1,Borås (SE),#88CCEE,FALSE,1
RISE,360,6.25,0.3086940049862928,0.13050747426934534,0.052904055705088215,0.5644839542674973,2.0356073250088937,1.1295463478368237,3.66846140449694,higher,1,Borås (SE),#88CCEE,TRUE,2
RISE,390,6.75,0.4279594889583275,0.14015479296147265,0.15326114249317335,0.7026578354234817,2.678918423330035,1.423184294605754,5.0426385016039825,higher,1,Borås (SE),#88CCEE,FALSE,2
RISE,420,7.25,0.5377094671265695,0.1506051203235915,0.24252885540500896,0.8328900788481302,3.4491292344255804,1.747949395858308,6.80597075862575,higher,1,Borås (SE),#88CCEE,FALSE,2
RISE,450,7.75,0.6209958871851349,0.16144021953092616,0.30457887124827987,0.9374129031219899,4.178264097674127,2.0164101331430224,8.657906733835238,higher,1,Borås (SE),#88CCEE,FALSE,2
RISE,480,8.25,0.6654588472488707,0.17215062570232628,0.328049820956276,1.0028678735414656,4.628698012164936,2.1283831936946846,10.066253741943902,higher,1,Borås (SE),#88CCEE,FALSE,2
RISE,510,8.75,0.6668481695276657,0.18203949961993499,0.3100573065089004,1.023639032546431,4.643529078667099,2.0420073761232835,10.55939491529296,higher,1,Borås (SE),#88CCEE,FALSE,2
RISE,540,9.25,0.630199370427832,0.19070128249876594,0.2564317249246524,1.0039670159310117,4.267753924977364,1.8048109819899159,10.09176237617855,higher,1,Borås (SE),#88CCEE,FALSE,2
RISE,570,9.75,0.5682242920219895,0.19816465514546786,0.1798287049280728,0.9566198791159063,3.700192274151659,1.5129643850854573,9.049401955960972,higher,1,Borås (SE),#88CCEE,FALSE,2
RISE,600,10.25,0.49744798620598185,0.20447586369057907,0.09668265766472567,0.898213314747238,3.143749882775504,1.2493457899756009,7.910670852497935,higher,1,Borås (SE),#88CCEE,FALSE,2
RISE,630,10.75,0.43342322876782613,0.2094017843377786,0.023003273167356675,0.8438431843682956,2.7128340558608826,1.0543948430678107,6.979803309001294,higher,1,Borås (SE),#88CCEE,FALSE,2
RISE,660,11.25,0.3866653945300063,0.2126813482336552,-0.030182388191379195,0.8035131772513918,2.4359333119386295,0.932862449566799,6.3608210438396515,not_distinguishable,1,Borås (SE),#88CCEE,TRUE,3
RISE,690,11.75,0.3606432269245162,0.2143597506723148,-0.059494164128206295,0.7807806179772387,2.2942631357399956,0.8719786185007304,6.036436243202571,not_distinguishable,1,Borås (SE),#88CCEE,FALSE,3
RISE,720,12.25,0.35235152232585726,0.21464953383057028,-0.06835383328037226,0.7730568779320868,2.2508757502026837,0.85437034703818,5.9300298288841296,not_distinguishable,1,Borås (SE),#88CCEE,FALSE,3
RISE,750,12.75,0.3550001192314513,0.21355388622345853,-0.06355780652509169,0.7735580449879943,2.264644929329867,0.8638576697377364,5.936876913411563,not_distinguishable,1,Borås (SE),#88CCEE,FALSE,3
RISE,780,13.25,0.36157498207236777,0.21087089787571492,-0.051724383151657116,0.7748743472963926,2.299190636243806,0.8877192076554731,5.954898278874258,not_distinguishable,1,Borås (SE),#88CCEE,FALSE,3
RISE,810,13.75,0.3677692204082184,0.20656995308884715,-0.03710044793405037,0.7726388887504871,2.332218416219835,0.9181202199760973,5.924325183794083,not_distinguishable,1,Borås (SE),#88CCEE,FALSE,3
RISE,840,14.25,0.37313732079752027,0.2009196300118075,-0.020657917812735238,0.7669325594077758,2.3612247174630765,0.953546951814195,5.846992804865037,not_distinguishable,1,Borås (SE),#88CCEE,FALSE,3
RISE,870,14.75,0.3801347403600777,0.19415021463342075,-3.92687912148193e-4,0.7606621686323036,2.399577275140874,0.9990962113305168,5.763179795972296,not_distinguishable,1,Borås (SE),#88CCEE,FALSE,3
RISE,900,15.25,0.39162298002889956,0.18621344921940344,0.026651326121890695,0.7565946339359084,2.463899446746913,1.0632890125120216,5.709454731726673,higher,1,Borås (SE),#88CCEE,TRUE,4
RISE,930,15.75,0.40806410909410085,0.1770827405093289,0.06098831541216426,0.7551399027760375,2.5589636046467117,1.1507694273552405,5.690362095347052,higher,1,Borås (SE),#88CCEE,FALSE,4
RISE,960,16.25,0.42573706259705624,0.16714824357976785,0.09813252510158305,0.7533416000925295,2.665244541633843,1.2535236297262888,5.666848472780744,higher,1,Borås (SE),#88CCEE,FALSE,4
RISE,990,16.75,0.4368487833315155,0.1570521141066095,0.12903229598668603,0.744665270676345,2.7343165009364117,1.3459604416833104,5.5547596316744325,higher,1,Borås (SE),#88CCEE,FALSE,4
RISE,1020,17.25,0.4315926466074095,0.14722323087751704,0.14304041639985093,0.7201448768149681,2.701423332577577,1.3900819892819245,5.24982560601646,higher,1,Borås (SE),#88CCEE,FALSE,4
RISE,1050,17.75,0.4013771230371082,0.13799898124738666,0.13090408988901214,0.6718501561852043,2.5198641218632902,1.3517740028464083,4.697320098835574,higher,1,Borås (SE),#88CCEE,FALSE,4
RISE,1080,18.25,0.3419560310849213,0.1303404583485345,0.08649342699335072,0.5974186351764919,2.1976373679490573,1.2203753503369574,3.957479147438169,higher,1,Borås (SE),#88CCEE,FALSE,4
RISE,1110,18.75,0.2552328587327776,0.12594283636302517,0.008389435350426883,0.5020762821151283,1.7998356870449221,1.0195051767733116,3.1774321250756667,higher,1,Borås (SE),#88CCEE,FALSE,4
RISE,1140,19.25,0.1490509046338262,0.1261951289791891,-0.09828700318977124,0.39638881245742363,1.409453994015549,0.7974675072767384,2.4910865246789347,not_distinguishable,1,Borås (SE),#88CCEE,TRUE,5
RISE,1170,19.75,0.03507695804927709,0.13146262364003766,-0.22258504959834058,0.2927389656968947,1.0841190055526753,0.5989836258029925,1.9621805464630273,not_distinguishable,1,Borås (SE),#88CCEE,FALSE,5
RISE,1200,20.25,-0.0743991175013184,0.14182480007741727,-0.3523706177676496,0.20357238276501283,0.8425600874440361,0.44425199036284396,1.5979838387980727,not_distinguishable,1,Borås (SE),#88CCEE,FALSE,5
RISE,1230,20.75,-0.1695800864099578,0.1576009927327019,-0.4784723560938122,0.1393121832738966,0.676736987204922,0.3322979361144493,1.3781998022806283,not_distinguishable,1,Borås (SE),#88CCEE,FALSE,5
RISE,1260,21.25,-0.2451611437620941,0.17849968349916054,-0.5950140946722472,0.10469180714805901,0.5686418986966122,0.2540890241696292,1.2725996725361035,not_distinguishable,1,Borås (SE),#88CCEE,FALSE,5
RISE,1290,21.75,-0.30070850592121984,0.20318270411022404,-0.6989392882587173,0.09752227641627759,0.5003702657737141,0.20001414577657584,1.251763478519822,not_distinguishable,1,Borås (SE),#88CCEE,FALSE,5
RISE,1320,22.25,-0.33957160331565583,0.23040275510749966,-0.791152705265157,0.11200949863384535,0.457539292916301,0.16175111934228678,1.294224147650891,not_distinguishable,1,Borås (SE),#88CCEE,FALSE,5
RISE,1350,22.75,-0.36698666289246956,0.2601544462504004,-0.8768800079612156,0.1429066821762764,0.4295496179559257,0.13277612567091357,1.3896540010769556,not_distinguishable,1,Borås (SE),#88CCEE,FALSE,5
RISE,1380,23.25,-0.38817854724801354,0.2932561950628616,-0.962950127814475,0.18659303331844784,0.40909243897461617,0.10890551477474553,1.5367139485300787,not_distinguishable,1,Borås (SE),#88CCEE,FALSE,5
RISE,1410,23.75,-0.4070453489841932,0.32996884000144094,-1.0537723914074766,0.2396816934390903,0.39170097359772127,0.08835428334300592,1.7365276126089273,not_distinguishable,1,Borås (SE),#88CCEE,FALSE,5
THUAS,0,0.25,-0.08166194384460905,0.09759398560100055,-0.2729426407302907,0.10961875304107259,0.8285868873242448,0.5334053401321484,1.2871191534670239,not_distinguishable,2,Delft (NL),#117733,TRUE,1
THUAS,30,0.75,-0.07589755695126627,0.09608907743489882,-0.2642286880313483,0.11243357412881577,0.839658024918048,0.5442160075685768,1.2954885358098123,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,60,1.25,-0.07013307585426938,0.09464545934368847,-0.25563476746814867,0.1153686157596099,0.8508772737334721,0.5550923377094188,1.304273335754642,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,90,1.75,-0.06436844451504119,0.09326562326784281,-0.2471657071156939,0.11842881808561152,0.8622467289449764,0.5660232789691705,1.313496192118286,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,120,2.25,-0.05860370818145946,0.09195183767281707,-0.23882599833245421,0.12161858196953529,0.8737683144998648,0.5769975932770348,1.3231789461856005,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,150,2.75,-0.05283902606392243,0.09070636688746499,-0.23062023833183026,0.1249421862039854,0.8854437442153292,0.5880032976060942,1.3333439240255303,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,180,3.25,-0.04707461285440049,0.08953154173821476,-0.22255321014164597,0.128403984432845,0.8972746272820156,0.5990275407342533,1.3440145936816739,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,210,3.75,-0.04131063169318773,0.08842965144061433,-0.21462956368222225,0.13200830029584681,0.9092626844861643,0.610057030323993,1.3552153131649114,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,240,4.25,-0.03554708235741625,0.08740285691196156,-0.20685353405076856,0.13575936933593608,0.921409992217669,0.6210784578172538,1.366971214461883,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,270,4.75,-0.029783733556616582,0.086453224674498,-0.19922894026598215,0.13966147315274896,0.9337191509352939,0.6320785605141558,1.3793086924418803,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,300,5.25,-0.024020133976944007,0.08558277162582494,-0.19175928406067727,0.14371901610678928,0.946193294643154,0.6430440378922806,1.3922557368888,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,330,5.75,-0.018255707996782014,0.08479341611200432,-0.18444774970242878,0.14793633370886472,0.9588359128395743,0.6539616038871394,1.4058414168143787,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,360,6.25,-0.012489909743752416,0.08408689676755654,-0.17729719897990068,0.15231737949239585,0.9716505263260595,0.6648180482620981,1.4200949384236696,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,390,6.75,-0.006722385900825422,0.08346476369423515,-0.17031031671967253,0.1568655449180217,0.9846403163489967,0.6756000659295639,1.435045082841853,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,420,7.25,-9.530924633695446e-4,0.08292841728832406,-0.16348980364339344,0.16158361871665433,0.997807829823996,0.6862939910180471,1.4507200679131271,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,450,7.75,0.00481767446864139,0.08247909645321788,-0.1568383840570709,0.1664737329943537,1.0111548620546436,0.6968858010849177,1.4671473481953732,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,480,8.25,0.010589344517672078,0.08211781247537421,-0.15035861042327528,0.17153729945861942,1.0246825597620353,0.7073614528766823,1.4843533585417523,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,510,8.75,0.01636121355962861,0.08184531742540269,-0.14405266089740912,0.17677508801666633,1.0383917130590268,0.7177072595417918,1.5023637219972605,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,540,9.25,0.022132613166932342,0.08166213520593815,-0.13792223073734677,0.18218745707121148,1.0522831426915844,0.7279101399866768,1.5212039942363556,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,570,9.75,0.027903056270817836,0.08156858136470758,-0.13196842547403398,0.18777453801566968,1.0663580609504788,0.7379578799547819,1.5409002939622272,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,600,10.25,0.033672317977374834,0.08156472653013126,-0.12619160843054106,0.1935362443852907,1.0806183001088565,0.7478394848868923,1.561479347010903,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,630,10.75,0.03944043520501876,0.0816503617868798,-0.1205913332219311,0.1994722036319686,1.0950663534212306,0.7575454024090605,1.5829682479516145,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,660,11.25,0.0452076367381015,0.08182502471334263,-0.11516646473414988,0.20558173821035286,1.109705239925066,0.7670674166675638,1.6053943796322658,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,690,11.75,0.050974236097349274,0.08208804569343103,-0.10991537702305379,0.21186384921775234,1.1245382603546954,0.7763983843623324,1.6287853304076467,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,720,12.25,0.056740526566521156,0.08243854666751034,-0.10483605583962355,0.21831710897266585,1.139568737780971,0.785532113390329,1.6531684523028987,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,750,12.75,0.06250670989564458,0.08287541301358663,-0.09992611481486727,0.22493953460615643,1.154799826330994,0.7944633828408355,1.6785703000250962,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,780,13.25,0.06827287239924575,0.0833973100232366,-0.09518285165381919,0.2317285964523107,1.170234432319693,0.803187883592827,1.7050165404148838,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,810,13.75,0.07403900241741121,0.08400274222303701,-0.0906033469423434,0.23868135177716582,1.1858752425536525,0.8117020691640883,1.7325323469360234,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,840,14.25,0.07980502922286416,0.08469008340099546,-0.08618448409078035,0.24579454253650868,1.2017248149999842,0.820003140941416,1.761142682122874,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,870,14.75,0.08557085997307205,0.08545755849022259,-0.08192287687448928,0.25306459682063337,1.2177856719077964,0.8280892048561594,1.7908722079785149,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,900,15.25,0.09133639803853966,0.08630324359264116,-0.07781485115202413,0.26048764722910345,1.2340603478863221,0.8359593292726829,1.8217452558969545,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,930,15.75,0.09710153870186232,0.08722512052818868,-0.07385655608055276,0.2680596334842774,1.2505513768301684,0.8436133503511208,1.8537861514886254,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,960,16.25,0.10286615065457073,0.08822112778927181,-0.07004408248790768,0.27577638379704916,1.2672612363761153,0.8510516489442089,1.8870194813837902,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,990,16.75,0.10863005863319687,0.08928915378169948,-0.06637346698899242,0.28363358425538615,1.2841922913327546,0.8582751393561808,1.9214698940896149,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,1020,17.25,0.11439304160502094,0.09042701656883048,-0.06284065409929347,0.29162673730933536,1.301346779376413,0.8652853402171348,1.9571618303025857,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,1050,17.75,0.1201548533880559,0.09163249825728421,-0.05944154300965038,0.2997512497857622,1.3187268640793013,0.8720842778449651,1.9941198187196147,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,1080,18.25,0.1259152623490027,0.09290340611487463,-0.05617206767724975,0.3080025923752551,1.3363347512812882,0.8786743166808734,2.0323691424459898,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,1110,18.75,0.13167409843835673,0.09423757920772324,-0.053028162799021394,0.31637635967573485,1.354172837902393,0.8850582143863799,2.071936111212755,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,1140,19.25,0.13743129256580494,0.09563284649103101,-0.05000564229566348,0.3248682274272734,1.372243848388658,0.8912393591963036,2.112847867422061,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,1170,19.75,0.14318689597619397,0.09708702674875701,-0.047100179817446575,0.3334739717698345,1.3905509175590158,0.8972218061826241,2.1551324778330696,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,1200,20.25,0.14894107417521554,0.09859799160802508,-0.044307438324496046,0.34218958667492716,1.4090975966572232,0.9030100040044987,2.198819534778123,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,1230,20.75,0.15469407798506302,0.10016369718552079,-0.041623161056933644,0.3510113170270597,1.4278877836377477,0.908608591293242,2.2439403965572913,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,1260,21.25,0.1604462004751799,0.10178213117975247,-0.03904311090686616,0.35993551185722594,1.4469255997662909,0.9140225051229911,2.2905275083760936,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,1290,21.75,0.1661977310842303,0.10345127045365386,-0.03656303315984383,0.36895849532830444,1.466215246032465,0.9192570448760977,2.3386137312527215,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,1320,22.25,0.17194891720711722,0.10516914604793516,-0.03417882133166858,0.378076655745903,1.4857608731340954,0.9243175066083603,2.3882327840313384,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,1350,22.75,0.1776999401539428,0.10693392622157147,-0.03188670396580051,0.3872865842736861,1.5055664907989414,0.9292087613468596,2.4394200232583723,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,1380,23.25,0.18345090841612144,0.10874384098340348,-0.029683103451900006,0.3965849202841429,1.5256359309135772,0.9339355274872126,2.4922116411578594,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,1410,23.75,0.18920186792738483,0.11059697673143248,-0.027564223265237137,0.4059679591200068,1.5459728686971486,0.9385032409887226,2.546642362395859,not_distinguishable,2,Delft (NL),#117733,FALSE,1
BAUA,0,0.25,-0.23335699322149062,0.29529230977524196,-0.8121192852926096,0.34540529884962834,0.5843095799598519,0.15412770606571963,2.215161011267364,not_distinguishable,3,Dortmund (DE),#DDCC77,TRUE,1
BAUA,30,0.75,-0.17477731823709824,0.26208693117272225,-0.6884582641542616,0.33890362768006516,0.6686866945778212,0.20489989499843247,2.1822456058790713,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,60,1.25,-0.1285588389566108,0.23219628037849285,-0.5836551858426211,0.32653750792939945,0.7437742882729127,0.26082235635854667,2.120984564434369,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,90,1.75,-0.1047432013498288,0.2052060773417993,-0.5069397223484962,0.29745331964883853,0.7857000823254708,0.3112148255949081,1.9835964375610768,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,120,2.25,-0.10398882635516794,0.18017864841674033,-0.4571324880350837,0.24915483532474786,0.7870660392806159,0.3490338212417752,1.774822130373916,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,150,2.75,-0.11457320081578566,0.15711288256305167,-0.4225087921466379,0.1933623905150666,0.7681159779692052,0.3779994847511145,1.560854391111307,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,180,3.25,-0.11614666957275667,0.13731936495124777,-0.385287679257114,0.15299434011160068,0.7653380939140727,0.41182463363133126,1.4223102509219672,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,210,3.75,-0.08829817195649611,0.12214325852737289,-0.3276945596245117,0.1510982157115195,0.8160219258329869,0.47022470252570553,1.4161139979747763,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,240,4.25,-0.02003290230238788,0.11180063470068352,-0.2391581197644465,0.19909231515967074,0.9549202381884965,0.5765565100512849,1.5815841906300967,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,270,4.75,0.0841254260838177,0.10601192223600198,-0.12365412343060703,0.29190497559824247,1.2137393329066535,0.7522217326110727,1.9584161217080518,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,300,5.25,0.2042671149286863,0.10499283470378495,-0.001515059725499257,0.41004928958287185,1.6005421471550965,0.9965175239955738,2.5706875224315926,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,330,5.75,0.31166321444853723,0.10867248184333525,0.09866906392501726,0.5246573649720572,2.0495721655213437,1.2550732227888444,3.3470127363131468,higher,3,Dortmund (DE),#DDCC77,TRUE,2
BAUA,360,6.25,0.3792095862688994,0.11568042342230077,0.15248012264484626,0.6059390498929526,2.3944710259175865,1.4206271902577492,4.035887482146933,higher,3,Dortmund (DE),#DDCC77,FALSE,2
BAUA,390,6.75,0.39152174338755297,0.12424371208174417,0.1480085424017705,0.6350349443733354,2.463325163985702,1.406075180804099,4.315537992822735,higher,3,Dortmund (DE),#DDCC77,FALSE,2
BAUA,420,7.25,0.3505815554041643,0.1334466457267731,0.08903093592201322,0.6121321748863153,2.241720975134875,1.2275266679515655,4.093852346805338,higher,3,Dortmund (DE),#DDCC77,FALSE,2
BAUA,450,7.75,0.2746935545885645,0.14303625275016457,-0.005652349285326264,0.5550394584624552,1.8823204241748195,0.9870693138611291,3.589545465055512,not_distinguishable,3,Dortmund (DE),#DDCC77,TRUE,3
BAUA,480,8.25,0.19128372837043348,0.15257004702381347,-0.10774806891582325,0.49031552565669023,1.553401529283709,0.7802826155582933,3.0925414241792644,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,3
BAUA,510,8.75,0.12657489230272315,0.16134214752795717,-0.1896499060404209,0.4427996906458672,1.3383659909828922,0.6461749143924903,2.772041263012603,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,3
BAUA,540,9.25,0.09634718995892584,0.1689700266668991,-0.2348279767749688,0.42752235669282046,1.2483811142687549,0.5823338334275523,2.676223356781457,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,3
BAUA,570,9.75,0.10137890486834779,0.17555617382707292,-0.2427048730963683,0.44546268283306384,1.2629289099101766,0.5718671197103775,2.789090990743952,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,3
BAUA,600,10.25,0.12907814199660791,0.18118828622063105,-0.22604437341636377,0.4842006574095796,1.3461025346075237,0.5942314407677928,3.0493035362376095,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,3
BAUA,630,10.75,0.16019727174510157,0.18560145852915944,-0.20357490245015525,0.5239694459403583,1.4460964891915715,0.6257849259473928,3.3417152912180996,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,3
BAUA,660,11.25,0.17750337330948013,0.1884976819186956,-0.19194529442045005,0.5469520410394103,1.5048852077003332,0.64276867809356,3.523319610209185,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,3
BAUA,690,11.75,0.17269144712733286,0.18994615268803333,-0.1995961711431583,0.544979065397824,1.4883033082713173,0.6315443132141945,3.507349668209415,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,3
BAUA,720,12.25,0.14885099823411246,0.19020605094540022,-0.22394601126046254,0.5216480077286875,1.4088053695264595,0.5971095108429993,3.323900445672919,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,3
BAUA,750,12.75,0.11790074496121074,0.18927242453278906,-0.2530663903896311,0.4888678803120525,1.3119000389578277,0.5583848281905368,3.0822501352602427,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,3
BAUA,780,13.25,0.09461278036124593,0.18689210655421482,-0.27168901747983715,0.460914578202329,1.2434054893911295,0.5349472786190448,2.8901113676830144,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,3
BAUA,810,13.75,0.09018086383745905,0.18302473231203495,-0.26854101977421363,0.4489027474491317,1.2307812283258168,0.5388389488116101,2.811271225549104,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,3
BAUA,840,14.25,0.10820839811302002,0.17798949740126407,-0.24064460641984298,0.457061402645883,1.2829460622720374,0.5745864677462447,2.864582949813273,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,3
BAUA,870,14.75,0.1446213249305105,0.1720398643376925,-0.1925706130765235,0.4818132629375445,1.3951513540489702,0.6418438539514096,3.032586958216834,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,3
BAUA,900,15.25,0.19105058055679375,0.1650596236674936,-0.1324603371332287,0.5145614982468162,1.5525678208485358,0.7371224915424851,3.2701034983891017,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,3
BAUA,930,15.75,0.23961741935291625,0.15692994149283002,-0.0679596140690083,0.5471944527748408,1.7362706315252363,0.8551462309821499,3.5252867833314108,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,3
BAUA,960,16.25,0.2865313601768899,0.1480251778622354,-0.003592657238227104,0.5766553775920069,1.9343335307867107,0.9917617231361653,3.7727269776997314,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,3
BAUA,990,16.75,0.33267707544719216,0.13902438843199494,0.06019428114777525,0.6051598697466091,2.1511816045931726,1.1486673616294294,4.028653072701267,higher,3,Dortmund (DE),#DDCC77,TRUE,4
BAUA,1020,17.25,0.3810099866934205,0.1303230283309808,0.12558154480850509,0.636438428578336,2.404418089473492,1.335308288664723,4.329506824801072,higher,3,Dortmund (DE),#DDCC77,FALSE,4
BAUA,1050,17.75,0.4322797081367581,0.12212331048120827,0.19292241792078707,0.671636998352729,2.705700414247791,1.5592739302813379,4.695015153841366,higher,3,Dortmund (DE),#DDCC77,FALSE,4
BAUA,1080,18.25,0.48152133592585594,0.11526227433605821,0.25561142945100657,0.7074312424007053,3.030549178299171,1.8014052721385811,5.098368736973056,higher,3,Dortmund (DE),#DDCC77,FALSE,4
