run_id,response,linear_predictor,fitted_value,pearson_residual,ar_standardized_residual,site,participant,participant_day,time_hour,ar_start
main__chest__all_available,-1,-0.48399345411646366,-0.48399345411646366,-0.5160065458835363,-0.38716016745589116,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-12,4.75,FALSE
main__chest__all_available,-1,-0.2644887627865368,-0.2644887627865368,-0.7355112372134631,-0.5314543249255173,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-12,5.25,FALSE
main__chest__all_available,1.293146397368389,-0.001686473577545311,-0.001686473577545311,1.2948328709459342,2.1896812282073843,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-12,5.75,FALSE
main__chest__all_available,1.5462869192503381,0.30239263797778004,0.30239263797778004,1.2438942812725582,0.57674094249068375,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-12,6.25,FALSE
main__chest__all_available,1.7994014383266597,0.6496406885273712,0.6496406885273712,1.1497607497992886,0.4972027348845791,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-12,6.75,FALSE
main__chest__all_available,2.5718887479544392,1.02261921405721,1.02261921405721,1.5492695338972293,1.0714994211867834,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-12,7.25,FALSE
main__chest__all_available,-0.17270254083338318,1.3924023718948315,1.3924023718948315,-1.5651049127282146,-3.1504034129348018,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-12,7.75,FALSE
main__chest__all_available,1.9865423383480645,1.7342912654338,1.7342912654338,0.2522510729142644,1.5112297227296791,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-12,8.25,FALSE
main__chest__all_available,2.1862551632015936,2.0233604158892495,2.0233604158892495,0.1628947473123441,0.012449665817616414,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-12,8.75,FALSE
main__chest__all_available,2.100790083814191,2.2451654665488845,2.2451654665488845,-0.1443753827346934,-0.3058556228377436,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-12,9.25,FALSE
main__chest__all_available,1.9284999748502039,2.4139290702877343,2.4139290702877343,-0.48542909543753043,-0.5004144199154689,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-12,9.75,FALSE
main__chest__all_available,2.157397662721553,2.542410194381324,2.542410194381324,-0.385012531659771,-0.11393774691034315,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-12,10.25,FALSE
main__chest__all_available,2.057319053654189,2.6397189350997907,2.6397189350997907,-0.5823998814456015,-0.43880744005145544,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-12,10.75,FALSE
main__chest__all_available,2.770833731630937,2.714216270421117,2.714216270421117,0.05661746120981981,0.5155017069003607,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-12,11.25,FALSE
main__chest__all_available,3.0680647538265458,2.7676448595577265,2.7676448595577265,0.3004198942688192,0.3346645686912856,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-12,11.75,FALSE
main__chest__all_available,2.494996151662311,2.8012316622511335,2.8012316622511335,-0.30623551058882237,-0.6143493462643834,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-12,12.25,FALSE
main__chest__all_available,2.4526718545642505,2.820410944141076,2.820410944141076,-0.36773908957682533,-0.22891184488567587,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-12,12.75,FALSE
main__chest__all_available,2.6749893085787857,2.8322959069178606,2.8322959069178606,-0.1573065983390749,0.08268026720842467,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-12,13.25,FALSE
main__chest__all_available,3.0453709919738916,2.842644539229713,2.842644539229713,0.20272645274417878,0.37498422852982954,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-12,13.75,FALSE
main__chest__all_available,2.6301996494270843,2.853642216814712,2.853642216814712,-0.2234425673876279,-0.43568917922861633,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-12,14.25,FALSE
main__chest__all_available,3.5796263903911236,2.86322573187788,2.86322573187788,0.7164006585132436,1.071515246725005,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-12,14.75,FALSE
main__chest__all_available,3.295008314896007,2.6486514356959754,2.6486514356959754,0.6463568792000318,0.6463568792000318,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-12,17.25,TRUE
main__chest__all_available,3.4457624385477783,2.4950254168419574,2.4950254168419574,0.9507370217058209,0.7027172387458809,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-12,17.75,FALSE
main__chest__all_available,2.393812806038502,2.2909435403953275,2.2909435403953275,0.10286926564317467,-0.5958961275566755,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-12,18.25,FALSE
main__chest__all_available,2.438445476513764,2.042111504728493,2.042111504728493,0.3963339717852712,0.4200176434032309,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-12,18.75,FALSE
main__chest__all_available,2.096765030963747,1.7571690078023157,1.7571690078023157,0.33959602316143145,0.12478197876485413,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-12,19.25,FALSE
main__chest__all_available,1.6920700347816489,1.4492020780329204,1.4492020780329204,0.2428679567487284,0.04640458014395488,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-12,19.75,FALSE
main__chest__all_available,1.7443216743028636,1.1337315574684126,1.1337315574684126,0.610590116834451,0.5827006214958421,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-12,20.25,FALSE
main__chest__all_available,2.204855699395463,0.8139305580539855,0.8139305580539855,1.3909251413414776,1.2836529562549626,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-12,20.75,FALSE
main__chest__all_available,1.246212622643168,0.49007383793389986,0.49007383793389986,0.7561387847092682,-0.11004309847286549,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-12,21.25,FALSE
main__chest__all_available,-1,0.16128261125167065,0.16128261125167065,-1.1612826112516705,-2.0374431371304804,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-12,21.75,FALSE
main__chest__all_available,-1,-0.17809781643751854,-0.17809781643751854,-0.8219021835624815,-0.1478569131816006,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-12,22.25,FALSE
main__chest__all_available,-1,-0.5231826754857251,-0.5231826754857251,-0.47681732451427494,0.027276377922043966,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-12,22.75,FALSE
main__chest__all_available,-1,-0.8560360125096695,-0.8560360125096695,-0.14396398749033046,0.18267366825759668,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-12,23.25,FALSE
main__chest__all_available,-1,-1.1620314659246342,-1.1620314659246342,0.16203146592463424,0.3136211704482364,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-12,23.75,FALSE
main__chest__all_available,-1,-0.8876629997005613,-0.8876629997005613,-0.11233700029943872,-0.11233700029943872,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,0.25,TRUE
main__chest__all_available,-1,-0.9068205072542285,-0.9068205072542285,-0.09317949274577153,-0.03149975921591384,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,0.75,FALSE
main__chest__all_available,-1,-0.8952437294887273,-0.8952437294887273,-0.10475627051127268,-0.06067508633900452,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,1.25,FALSE
main__chest__all_available,-1,-0.8697886960117179,-0.8697886960117179,-0.13021130398828207,-0.08385990626680398,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,1.75,FALSE
main__chest__all_available,-1,-0.843020202781989,-0.843020202781989,-0.15697979721801103,-0.09810955208190768,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,2.25,FALSE
main__chest__all_available,-1,-0.8124412137838258,-0.8124412137838258,-0.18755878621617417,-0.11614989554076066,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,2.75,FALSE
main__chest__all_available,-1,-0.7633071564052923,-0.7633071564052923,-0.23669284359470766,-0.1546211641619025,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,3.25,FALSE
main__chest__all_available,-1,-0.6810177899941325,-0.6810177899941325,-0.31898221000586746,-0.22063887372317798,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,3.75,FALSE
main__chest__all_available,-1,-0.5554519436995722,-0.5554519436995722,-0.4445480563004278,-0.3157950544234004,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,4.25,FALSE
main__chest__all_available,-1,-0.382694724076205,-0.382694724076205,-0.617305275923795,-0.4372926453505136,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,4.75,FALSE
main__chest__all_available,-1,-0.1631900327462781,-0.1631900327462781,-0.8368099672537219,-0.5815868028201399,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,5.25,FALSE
main__chest__all_available,-1,0.0996122564627134,0.0996122564627134,-1.0996122564627133,-0.7446770521089343,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,5.75,FALSE
main__chest__all_available,1.8400652989839292,0.40369136801803873,0.40369136801803873,1.4363739309658905,2.645464519594932,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,6.25,FALSE
main__chest__all_available,1.700525848767197,0.7509394185676299,0.7509394185676299,0.9495864301995671,0.09859630045192189,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,6.75,FALSE
main__chest__all_available,2.146385778445066,1.1239179440974687,1.1239179440974687,1.0224678343475975,0.5616151042545082,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,7.25,FALSE
main__chest__all_available,2.56896686862944,1.4937011019350903,1.4937011019350903,1.0752657666943497,0.5724237516272018,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,7.75,FALSE
main__chest__all_available,3.0848439210165584,1.8355899954740589,1.8355899954740589,1.2492539255424995,0.7509814239939755,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,8.25,FALSE
main__chest__all_available,2.207662188628297,2.124659145929508,2.124659145929508,0.08300304269878911,-0.8486101710799383,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,8.75,FALSE
main__chest__all_available,2.436197201861075,2.3464641965891433,2.3464641965891433,0.08973300527193162,0.04954266166490301,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,9.25,FALSE
main__chest__all_available,2.3270197684350524,2.515227800327993,2.515227800327993,-0.18820803189294066,-0.3051742444385352,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,9.75,FALSE
main__chest__all_available,2.456169425668319,2.643708924421583,2.643708924421583,-0.18753949875326414,-0.0923028115680966,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,10.25,FALSE
main__chest__all_available,2.535604289942574,2.7410176651400495,2.7410176651400495,-0.20541337519747538,-0.11529384107960451,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,10.75,FALSE
main__chest__all_available,2.8022862668906297,2.815515000461376,2.815515000461376,-0.013228733570746165,0.14006344151697223,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,11.25,FALSE
main__chest__all_available,3.186230178954904,2.8689435895979853,2.8689435895979853,0.31728658935691856,0.4091617969926792,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,11.75,FALSE
main__chest__all_available,3.0552578684644343,2.9025303922913923,2.9025303922913923,0.15272747617304194,-0.04995141851316097,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,12.25,FALSE
main__chest__all_available,2.8625667811512074,2.9217096741813346,2.9217096741813346,-0.05914289303012721,-0.19089745930214827,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,12.75,FALSE
main__chest__all_available,3.1375983772751463,2.9335946369581194,2.9335946369581194,0.20400374031702695,0.3017054150086198,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,13.25,FALSE
main__chest__all_available,2.6761607006202386,2.9439432692699716,2.9439432692699716,-0.26778256864973304,-0.49243261414635403,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,13.75,FALSE
main__chest__all_available,4.882003070651644,2.964524461918139,2.964524461918139,1.917478608733505,1.917478608733505,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,14.75,TRUE
main__chest__all_available,3.461836546633143,2.8557812967442384,2.8557812967442384,0.6060552498889047,0.6060552498889047,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,16.75,TRUE
main__chest__all_available,2.2668947610705352,2.749950165736234,2.749950165736234,-0.48305540466569896,-1.0699036960054784,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,17.25,FALSE
main__chest__all_available,2.2568020369905075,2.5963241468822162,2.5963241468822162,-0.3395221098917087,-0.05853255174556621,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,17.75,FALSE
main__chest__all_available,2.6003152721509504,2.3922422704355863,2.3922422704355863,0.20807300171536403,0.5207141388430055,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,18.25,FALSE
main__chest__all_available,2.0203154656625673,2.143410234768752,2.143410234768752,-0.12309476910618455,-0.3135544980079747,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,18.75,FALSE
main__chest__all_available,1.265572461743118,1.8584677378425745,1.8584677378425745,-0.5928952760994564,-0.6518151547260106,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,19.25,FALSE
main__chest__all_available,2.255805261271665,1.5505008080731792,1.5505008080731792,0.7053044531984856,1.3394002241357237,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,19.75,FALSE
main__chest__all_available,1.8895192622282286,1.2350302875086714,1.2350302875086714,0.6544889747195572,0.2851397068623034,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,20.25,FALSE
main__chest__all_available,1.9194154552139033,0.9152292880942442,0.9152292880942442,1.0041861671196592,0.763739724603913,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,20.75,FALSE
main__chest__all_available,1.2175424311147964,0.5913725679741586,0.5913725679741586,0.6261698631406378,0.02151566588990348,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,21.25,FALSE
main__chest__all_available,0.21907490193346957,0.26258134129192934,0.26258134129192934,-0.04350643935845977,-0.5324016433141159,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,21.75,FALSE
main__chest__all_available,-0.9973540547892477,-0.07679908639725982,-0.07679908639725982,-0.9205549683919878,-1.1246470126200505,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,22.25,FALSE
main__chest__all_available,-1,-0.42188394544546637,-0.42188394544546637,-0.5781160545545336,-0.0248745903017829,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,22.75,FALSE
main__chest__all_available,-1,-0.7547372824694109,-0.7547372824694109,-0.24526271753058915,0.1325411903629743,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,23.25,FALSE
main__chest__all_available,-1,-1.0607327358843754,-1.0607327358843754,0.060732735884375444,0.26348869255361385,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-13,23.75,FALSE
main__chest__all_available,-1,-0.9336408220411594,-0.9336408220411594,-0.06635917795884061,-0.06635917795884061,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-14,0.25,TRUE
main__chest__all_available,-1,-0.9527983295948266,-0.9527983295948266,-0.047201670405173424,-0.008745454584287621,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-14,0.75,FALSE
main__chest__all_available,-1,-0.9412215518293254,-0.9412215518293254,-0.05877844817067457,-0.03792078170737831,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-14,1.25,FALSE
main__chest__all_available,-1,-0.915766518352316,-0.915766518352316,-0.08423348164768396,-0.061105601635177774,BAUA,BAUA::BAUA_S001,BAUA::BAUA_S001::2025-06-14,1.75,FALSE
