site,clock_bin,time_hour,deviation_eta,standard_error,lower_eta,upper_eta,ratio,ratio_lower,ratio_upper,direction,display_order,display_name,color_hex,segment_start,segment_id
RISE,750,12.75,0.35143947210135656,0.15315148878259638,0.05126806990877769,0.6516108742939355,2.246153706302879,1.1252993549160113,4.48343496359217,higher,1,Borås (SE),#88CCEE,FALSE,2
RISE,780,13.25,0.36043003623285685,0.15139092476575883,0.06370927610575672,0.657150796359957,2.2931371819600583,1.1580019110440596,4.5409926228417445,higher,1,Borås (SE),#88CCEE,FALSE,2
RISE,810,13.75,0.36510629758870716,0.148548118755062,0.0739573348576068,0.6562552603198075,2.3179619231489954,1.1856522638238338,4.531638525987677,higher,1,Borås (SE),#88CCEE,FALSE,2
RISE,840,14.25,0.3641705835003433,0.14490873922875502,0.08015467356687705,0.6481864934338095,2.3129731083521814,1.2026926962108477,4.448222406950124,higher,1,Borås (SE),#88CCEE,FALSE,2
RISE,870,14.75,0.359684257005345,0.1406921551635444,0.08393269997747704,0.635435814033213,2.28920273974444,1.2132008334087436,4.319523230897644,higher,1,Borås (SE),#88CCEE,FALSE,2
RISE,900,15.25,0.35509026913423675,0.1357780821028531,0.08897011832272228,0.6212104199457512,2.265115068186066,1.2273547799790212,4.18032858617397,higher,1,Borås (SE),#88CCEE,FALSE,2
RISE,930,15.75,0.35265156822501786,0.13005853575835657,0.0977415222566243,0.6075616141934115,2.2524313752891425,1.252395568571456,4.050994132927157,higher,1,Borås (SE),#88CCEE,FALSE,2
RISE,960,16.25,0.35147680121050134,0.12387044998955393,0.1086951804822058,0.5942584219387969,2.2463467792612555,1.2843848686053585,3.9287864378040074,higher,1,Borås (SE),#88CCEE,FALSE,2
RISE,990,16.75,0.34701382300520384,0.11776341870379498,0.1162017636494552,0.5778258823609524,2.223380656720433,1.3067778473325595,3.7829088966952313,higher,1,Borås (SE),#88CCEE,FALSE,2
RISE,1020,17.25,0.33224784848725275,0.11194388665406119,0.11284186235585889,0.5516538346186466,2.1490565741275165,1.2967070210706417,3.5616712825287427,higher,1,Borås (SE),#88CCEE,FALSE,2
RISE,1050,17.75,0.300124070847968,0.10641014780615694,0.09156401355831661,0.5086841281376193,1.9958324102891625,1.2347072934963335,3.2261468211473527,higher,1,Borås (SE),#88CCEE,FALSE,2
RISE,1080,18.25,0.2462218541739913,0.1017151085070619,0.04686390481656638,0.44557980353141624,1.76287636086972,1.1139454009953162,2.7898432552766863,higher,1,Borås (SE),#88CCEE,FALSE,2
RISE,1110,18.75,0.17063014188820522,0.09904242512121952,-0.023489444290890088,0.36474972806730055,1.4812560660658385,0.9473502099676915,2.3160595840599143,not_distinguishable,1,Borås (SE),#88CCEE,TRUE,3
RISE,1140,19.25,0.07832110870414635,0.09918624058461176,-0.11608035060361765,0.27272256801191036,1.1976257046588445,0.7654549738449168,1.8737971238922129,not_distinguishable,1,Borås (SE),#88CCEE,FALSE,3
RISE,1170,19.75,-0.022074973723631774,0.10206492513350511,-0.2221185510700787,0.17796860362281516,0.9504407017035102,0.5996273712748236,1.5064981532349693,not_distinguishable,1,Borås (SE),#88CCEE,FALSE,3
RISE,1200,20.25,-0.12058848185368726,0.10771023144378586,-0.3316966562499811,0.09051969254260661,0.7575503761033731,0.465911407273549,1.2317418362702166,not_distinguishable,1,Borås (SE),#88CCEE,FALSE,3
RISE,1230,20.75,-0.20846086214256243,0.1168106284760964,-0.43740548696720016,0.0204837626820753,0.6187840887780636,0.36525360666682455,1.0482955993755998,not_distinguishable,1,Borås (SE),#88CCEE,FALSE,3
RISE,1260,21.25,-0.28007360050972147,0.12956003153533688,-0.5340065961548552,-0.026140604864587635,0.5247185279115453,0.2924107965546535,0.9415847047295953,lower,1,Borås (SE),#88CCEE,TRUE,4
RISE,1290,21.75,-0.3337333044247701,0.1448885118136682,-0.6177095693531658,-0.04975703949637439,0.4637316049124819,0.24115175709156572,0.8917496765866504,lower,1,Borås (SE),#88CCEE,FALSE,4
RISE,1320,22.25,-0.3712676364422547,0.16170251010045192,-0.6881987324488646,-0.05433654043564473,0.42533621649166425,0.20502237850673158,0.8823958554041649,lower,1,Borås (SE),#88CCEE,FALSE,4
RISE,1350,22.75,-0.39679142600505474,0.18035631991091652,-0.7502833174146353,-0.0432995345954742,0.40105928386235296,0.17771197056313168,0.905108128971213,lower,1,Borås (SE),#88CCEE,FALSE,4
RISE,1380,23.25,-0.4151732745015622,0.20222851870383116,-0.8115338878079559,-0.018812661195168612,0.38443836849785684,0.154335599123483,0.9576070589847893,lower,1,Borås (SE),#88CCEE,FALSE,4
RISE,1410,23.75,-0.43063628937055426,0.22796152791615779,-0.8774326739469455,0.016160095205836944,0.3709912875263538,0.13260726748724483,1.0379109533623445,not_distinguishable,1,Borås (SE),#88CCEE,TRUE,5
THUAS,0,0.25,-0.030652841266200288,0.23634013411714883,-0.4938709922371779,0.43256530970477736,0.9318524657696813,0.3207221892615576,2.7074803273211416,not_distinguishable,2,Delft (NL),#117733,TRUE,1
THUAS,30,0.75,-0.04111698879498496,0.21012801904235714,-0.45296033826075144,0.3707263606707816,0.9096681962485945,0.3524030526159755,2.3481528355769377,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,60,1.25,-0.04720216220754795,0.18752909236853008,-0.4147524293033519,0.32034810488825594,0.8970111424840423,0.3848110820892821,2.0909714589608424,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,90,1.75,-0.04577071679997699,0.1680267404501449,-0.37509707652192037,0.28355564292196633,0.8999725913300538,0.42160225342849494,1.9211250854537998,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,120,2.25,-0.03766254630279895,0.150428736851216,-0.33249745277103543,0.2571723601654375,0.9169326846248167,0.4650531037933929,1.8078914886821111,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,150,2.75,-0.028692679121885268,0.13440811099606548,-0.2921277359042355,0.23474237766046496,0.9360678318322475,0.5103548709003227,1.716889630631662,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,180,3.25,-0.027951004622327632,0.12091598176116466,-0.26494197402951236,0.2090399647848571,0.9376677849124823,0.5433229198742224,1.618228943969855,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,210,3.75,-0.04416324446896236,0.1109402952697724,-0.2616022276319555,0.1732757386940308,0.9033098699196885,0.5475172069099127,1.4903069908971507,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,240,4.25,-0.08164049352547782,0.10441353602242257,-0.2862872636279015,0.12300627657694589,0.8286278132232254,0.517264574661765,1.3274136418409908,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,270,4.75,-0.13753803241096874,0.10081371080336299,-0.3351292747333967,0.06005320991145921,0.7285543701277888,0.46224340673854303,1.148294302297163,not_distinguishable,2,Delft (NL),#117733,FALSE,1
THUAS,300,5.25,-0.20165122025307128,0.10013492245782715,-0.39791206186512346,-0.0053903786410191,0.6285629519608983,0.40002574078859865,0.9876649032607936,lower,2,Delft (NL),#117733,TRUE,2
THUAS,330,5.75,-0.25898377076345813,0.10242215917963605,-0.4597275139743732,-0.05824002755254304,0.5508282800319374,0.3469544691333592,0.8745003194246788,lower,2,Delft (NL),#117733,FALSE,2
THUAS,360,6.25,-0.29423062868802935,0.10690727610223354,-0.5037650395336866,-0.08469621784237208,0.5078896601021389,0.31349813421260286,0.8228179969445456,lower,2,Delft (NL),#117733,FALSE,2
THUAS,390,6.75,-0.296564569737136,0.11244834911189254,-0.5169592841174319,-0.07616985535684015,0.5051675324045967,0.30411701274373243,0.8391317325308315,lower,2,Delft (NL),#117733,FALSE,2
THUAS,420,7.25,-0.2630003052480626,0.11845372208103921,-0.49516533436161636,-0.0308352761345089,0.5457574775002327,0.3197677533500829,0.9314611030253835,lower,2,Delft (NL),#117733,FALSE,2
THUAS,450,7.75,-0.19916631068748505,0.12482745096535144,-0.4438236188615134,0.04549099748654328,0.6321697190943699,0.35989547075464684,1.1104295169424403,not_distinguishable,2,Delft (NL),#117733,TRUE,3
THUAS,480,8.25,-0.11730477798403126,0.1313036563248821,-0.374655215419225,0.14004565945116243,0.7632999290548603,0.42203141945333245,1.3805293986164473,not_distinguishable,2,Delft (NL),#117733,FALSE,3
THUAS,510,8.75,-0.032338916224696916,0.1373383838936658,-0.3015172023512176,0.23683936990182375,0.9282417195850144,0.49943939708312113,1.7251996839062815,not_distinguishable,2,Delft (NL),#117733,FALSE,3
THUAS,540,9.25,0.042506612355207696,0.1425984900723144,-0.23698129243632088,0.32199451714673627,1.102825024795755,0.579453656294333,2.098913385228478,not_distinguishable,2,Delft (NL),#117733,FALSE,3
THUAS,570,9.75,0.09900503809098979,0.14715146534669962,-0.18940653426083517,0.3874166104428147,1.2560445345223,0.6465371221037214,2.4401504859766514,not_distinguishable,2,Delft (NL),#117733,FALSE,3
THUAS,600,10.25,0.13516086289046159,0.15107515852589742,-0.16094100677897655,0.4312627325598997,1.3650886724758566,0.6903335702515888,2.699371961648576,not_distinguishable,2,Delft (NL),#117733,FALSE,3
THUAS,630,10.75,0.1542594703868455,0.15415491889832228,-0.147878618693559,0.45639755946725,1.4264595811152203,0.7114123190586734,2.8602076208742058,not_distinguishable,2,Delft (NL),#117733,FALSE,3
THUAS,660,11.25,0.16243873358217334,0.15613268086481952,-0.14357569772255888,0.4684531648869056,1.4535793130517545,0.7184959133063954,2.9407165443834455,not_distinguishable,2,Delft (NL),#117733,FALSE,3
THUAS,690,11.75,0.1659419928894464,0.15705266303983303,-0.14187557034473114,0.4737595561236239,1.4653521062136012,0.7213141131924745,2.9768678525934593,not_distinguishable,2,Delft (NL),#117733,FALSE,3
THUAS,720,12.25,0.1691477059282102,0.1571276564836815,-0.13881684175498693,0.47711225361140736,1.47620851449612,0.7264122480887502,2.999937823191269,not_distinguishable,2,Delft (NL),#117733,FALSE,3
THUAS,750,12.75,0.17396909263943658,0.15635622777331157,-0.13248348255479533,0.48042166783366846,1.4926881759166637,0.7370832081601152,3.0228852941626183,not_distinguishable,2,Delft (NL),#117733,FALSE,3
THUAS,780,13.25,0.18053437540093573,0.15452687436237728,-0.12233273299286948,0.4834014837947409,1.5154247482844199,0.7545139383087655,3.0436974734496003,not_distinguishable,2,Delft (NL),#117733,FALSE,3
THUAS,810,13.75,0.1885063878990184,0.15160181283859608,-0.10862770525561177,0.4856404810536486,1.543499125993922,0.7787038013045591,3.0594297189159656,not_distinguishable,2,Delft (NL),#117733,FALSE,3
THUAS,840,14.25,0.1982069746624403,0.1478417508935915,-0.09155753250034127,0.4879714818252219,1.57836330177258,0.8099206415692901,3.075894827862973,not_distinguishable,2,Delft (NL),#117733,FALSE,3
THUAS,870,14.75,0.21092718002332142,0.14345511726101207,-0.07023968320623239,0.4920940432528752,1.6252762160246292,0.8506684323958287,3.1052319303018376,not_distinguishable,2,Delft (NL),#117733,FALSE,3
THUAS,900,15.25,0.22829267326428024,0.13835559101304432,-0.04287930218104011,0.4994646487096006,1.6915805123421468,0.9059843543659246,3.158381947708547,not_distinguishable,2,Delft (NL),#117733,FALSE,3
THUAS,930,15.75,0.25106629305035033,0.1324704737968066,-0.00857106460634749,0.5107036507070482,1.7826508601156108,0.9804578666161957,3.24118373392062,not_distinguishable,2,Delft (NL),#117733,FALSE,3
THUAS,960,16.25,0.2780637481189642,0.1261221626863887,0.03086885160134098,0.5252586446365874,1.8969843505124595,1.0736651376098183,3.351649876701995,higher,2,Delft (NL),#117733,TRUE,4
THUAS,990,16.75,0.30580808570948514,0.11982653130472354,0.07095239995986577,0.5406637714591045,2.0221254060507987,1.1774769112780263,3.4726720487095926,higher,2,Delft (NL),#117733,FALSE,4
THUAS,1020,17.25,0.32919393004325054,0.1138106409194352,0.10612917278373707,0.552258687302764,2.133997616626683,1.276818518165059,3.566635166219963,higher,2,Delft (NL),#117733,FALSE,4
THUAS,1050,17.75,0.34295302121430515,0.10814074426081606,0.1310010572017492,0.554904985226861,2.2026881795447184,1.3520758545444513,3.588434184368103,higher,2,Delft (NL),#117733,FALSE,4
THUAS,1080,18.25,0.34333681592358234,0.10339726094572202,0.14068190836987737,0.5459917234772873,2.204635599450854,1.3825533802570187,3.515537407649654,higher,2,Delft (NL),#117733,FALSE,4
THUAS,1110,18.75,0.3293299895430101,0.10072991697623492,0.13190298010387996,0.5267569989821403,2.1346662784375683,1.3548867015028603,3.3632333354840878,higher,2,Delft (NL),#117733,FALSE,4
THUAS,1140,19.25,0.30291682780483714,0.1009373868962219,0.10508318479465709,0.5007504708150172,2.0087080859619886,1.2737470312459536,3.1677468725184865,higher,2,Delft (NL),#117733,FALSE,4
THUAS,1170,19.75,0.26833290191372344,0.10402275522839557,0.06445204809344257,0.4722137557340043,1.8549529649324545,1.159984131348704,2.9662910113356937,higher,2,Delft (NL),#117733,FALSE,4
THUAS,1200,20.25,0.23065218974866986,0.1100455282084271,0.014966917800466245,0.4463374616968735,1.7007958588566796,1.0350633181632491,2.7947145867725514,higher,2,Delft (NL),#117733,FALSE,4
THUAS,1230,20.75,0.19429760180558886,0.11957147895865727,-0.0400581905315682,0.42865339414274595,1.5642191620939867,0.9118886484405452,2.6832021554894303,not_distinguishable,2,Delft (NL),#117733,TRUE,5
THUAS,1260,21.25,0.16202749596130986,0.1326709527833466,-0.09800279328866343,0.4220577852112831,1.4522035562848168,0.7979895547543527,2.642760367377811,not_distinguishable,2,Delft (NL),#117733,FALSE,5
THUAS,1290,21.75,0.1346814753102004,0.1483202982345103,-0.15602096740567942,0.4253839180260802,1.3635826770312263,0.6981986947640588,2.6630781911272057,not_distinguishable,2,Delft (NL),#117733,FALSE,5
THUAS,1320,22.25,0.11161123429778216,0.1655568065955998,-0.21287414402505658,0.43609661262062094,1.2930378395715947,0.6125278729656531,2.729584935407061,not_distinguishable,2,Delft (NL),#117733,FALSE,5
THUAS,1350,22.75,0.0914530035525953,0.1847623134199703,-0.27067447645084786,0.4535804835560384,1.2343917303166376,0.5361984121267964,2.8417147634405584,not_distinguishable,2,Delft (NL),#117733,FALSE,5
THUAS,1380,23.25,0.07283741906746839,0.20720871552774237,-0.333284200649712,0.47895903878464874,1.182598759396865,0.464211397640358,3.012721860850356,not_distinguishable,2,Delft (NL),#117733,FALSE,5
THUAS,1410,23.75,0.05478734226734967,0.23343609012811448,-0.40273898707560063,0.5123136716103,1.134455179458503,0.3956043085923816,3.2532217830981645,not_distinguishable,2,Delft (NL),#117733,FALSE,5
BAUA,0,0.25,-0.2380249993324056,0.21156454567289676,-0.6526838892568624,0.17663389059205123,0.5780627713685813,0.22249287645071023,1.5018753542716314,not_distinguishable,3,Dortmund (DE),#DDCC77,TRUE,1
BAUA,30,0.75,-0.19322578580738653,0.18786694706038382,-0.5614382359312317,0.1749866643164586,0.6408763041153802,0.2745122718902538,1.4961897125706294,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,60,1.25,-0.15368152261684986,0.16776838699712743,-0.48250151887559745,0.17513847364189772,0.7019698791671367,0.32922930190448463,1.4967128029232453,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,90,1.75,-0.12393629823364367,0.15061272608999332,-0.4191318169834266,0.1712592205161393,0.7517331492013063,0.38095017991418345,1.483403230667627,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,120,2.25,-0.1050164028439419,0.13506169777709132,-0.36973246617787425,0.15969966048999049,0.7852059776494654,0.4268423810126462,1.4444405119138959,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,150,2.75,-0.09321112462263446,0.1207755552211999,-0.32992686306901464,0.14350461382374574,0.8068427025084227,0.46781391639205716,1.3915685784035563,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,180,3.25,-0.08156142888114543,0.10878915823805808,-0.29478426093616816,0.13166140317387728,0.828778681194261,0.5072426223029316,1.3541332533997679,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,210,3.75,-0.06323571352890235,0.10009528486168752,-0.2594188668800871,0.1329474398222824,0.8644985844189769,0.5502767113548704,1.3581490676250842,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,240,4.25,-0.03516799237962696,0.09448855443907173,-0.22036215603145973,0.15002617127220583,0.9222146300865202,0.6020573240465209,1.4126226689335994,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,270,4.75,-2.060275397141493e-4,0.09133821017786861,-0.17922562990068638,0.17881357482125806,0.9995257165662709,0.6618725503619229,1.5094320765093205,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,300,5.25,0.03334313491835438,0.09069524863392193,-0.14441628597303807,0.21110255580974685,1.0797995320305924,0.7171065907719886,1.6259326638154097,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,330,5.75,0.05473781944668402,0.09273390696718212,-0.12701729835468087,0.2364929372480489,1.1343258243327294,0.7464190272512323,1.723824056959692,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,360,6.25,0.0552099079344904,0.09675062314202904,-0.13441782890569393,0.24483764477467473,1.1355595340452234,0.7338075420278793,1.7572665603810504,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,390,6.75,0.03191343510604861,0.10163355249319009,-0.16728466740146491,0.23111153761356212,1.0762506706994242,0.6803232803908916,1.702595721133385,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,420,7.25,-0.010294902825245872,0.10687376560230036,-0.21976363429793017,0.19917382864743843,0.9765738641658114,0.6028876196782087,1.5818810687815752,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,450,7.75,-0.060076585945196624,0.1124831292987127,-0.2805394682390356,0.16038629634864232,0.8708100128524074,0.5241559640851239,1.446726032789849,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,480,8.25,-0.10342345918079185,0.11824162546069204,-0.3351727865572225,0.12832586819563876,0.7880913138043008,0.4621970970408836,1.3437728684800687,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,510,8.75,-0.12857172314536852,0.12358904139489306,-0.37080179316318873,0.11365834687245169,0.7437522230923131,0.42579269551889637,1.29914715582576,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,540,9.25,-0.13007154317416647,0.12819349911379468,-0.3813261844893713,0.12118309814103834,0.7411881321750654,0.41559835081251184,1.3218528086147143,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,570,9.75,-0.11042096809182851,0.13217145640655137,-0.3694722624328749,0.1486303262492179,0.7754950533209977,0.42709819652365755,1.408089714778332,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,600,10.25,-0.07867907434564306,0.1356431906964533,-0.34453484285879,0.18717669416750385,0.8342974681997352,0.45234017023673256,1.5387805710030322,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,630,10.75,-0.04669641212334607,0.1383866776608269,-0.3179293162787204,0.22453649203202825,0.8980563496770189,0.48091761396282223,1.6770132425583386,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,660,11.25,-0.02452452445573922,0.14012143196321217,-0.29915748456581454,0.2501084356543361,0.9450950217523291,0.5021604622656194,1.7787234704045096,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,690,11.75,-0.0168159964289001,0.14090295165195574,-0.29298070698212175,0.2593487141243216,0.9620197843254564,0.5093534979803546,1.8169740054858583,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,720,12.25,-0.021526369320193448,0.14097263075988525,-0.29782764841543186,0.2547749097750449,0.9516420649330753,0.5037004647680764,1.7979388209758191,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,750,12.75,-0.031224986001998013,0.14032638667624509,-0.3062596499680796,0.24380967796408354,0.9306256404998198,0.49401524368810473,1.7531120624741028,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,780,13.25,-0.03626251303511752,0.1387243904771632,-0.30815732214762853,0.2356322960773935,0.9198933662109373,0.49186132780447517,1.7204113382446542,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,810,13.75,-0.028378030002177052,0.13612730408872617,-0.29518264332861227,0.23842658332425817,0.936746264676345,0.5067775372446895,1.7315162963929895,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,840,14.25,-0.003312246618724789,0.1328283335171016,-0.2636509964387184,0.2570265032012688,0.9924022800176978,0.5449403966999711,1.8072844137605062,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,870,14.75,0.0384179516530171,0.12904121809679975,-0.21449818833788858,0.29133409164392277,1.0924912106456106,0.6102416022659636,1.955843457584737,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,900,15.25,0.09254188786413114,0.12462158329750765,-0.15171192709534212,0.3367957028236044,1.2374905406019525,0.7051606556619231,2.171679355312057,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,930,15.75,0.15304812868601866,0.11943039272337046,-0.08103113971126188,0.38712739708329924,1.422486418895035,0.8297912678247995,2.438526037090152,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,960,16.25,0.21407648619409395,0.11378269165745779,-0.008933491518549302,0.4370864639067372,1.6371048163436737,0.9796399973997509,2.735813346545108,not_distinguishable,3,Dortmund (DE),#DDCC77,FALSE,1
BAUA,990,16.75,0.27083498869511324,0.10822024020570478,0.05872721549365842,0.48294276189656804,1.865670689774951,1.1447936597587154,3.040484276807546,higher,3,Dortmund (DE),#DDCC77,TRUE,2
BAUA,1020,17.25,0.3193415864712792,0.10294387859111076,0.11757529200383826,0.5211078809387202,2.0861310466429237,1.3109172914760385,3.3197691204968343,higher,3,Dortmund (DE),#DDCC77,FALSE,2
BAUA,1050,17.75,0.35549135831702294,0.0979298148963129,0.16355244810757563,0.5474302685264703,2.2672079633152555,1.4573116881432528,3.527201483897539,higher,3,Dortmund (DE),#DDCC77,FALSE,2
BAUA,1080,18.25,0.3743393931687227,0.09368127586267795,0.19072746645211253,0.557951319885333,2.3677693429548636,1.5514131435203886,3.61369354439998,higher,3,Dortmund (DE),#DDCC77,FALSE,2
BAUA,1110,18.75,0.37037140089130655,0.09130703954039303,0.19141289185716162,0.5493299099254515,2.3462344154264874,1.553863595014922,3.54266355798033,higher,3,Dortmund (DE),#DDCC77,FALSE,2
