"analysis_state","state_rows","participants","behavioral_days","valid_minutes","observed_adherence","predicted_adherence","observed_all_zero","predicted_all_zero","observed_all_one","predicted_all_one","observed_mixed","predicted_mixed","mean_pearson_residual","mean_scaled_residual","sd_scaled_residual","grouping","adherence_observed_minus_predicted","all_zero_observed_minus_predicted","all_one_observed_minus_predicted","mixed_observed_minus_predicted","site","day_type","denominator_band","support_band","sample_id"
,178,10,60,82124,0.461363304271589,0.466568840645251,0.0112359550561798,0.00473006127705897,0.106741573033708,0.0635379133727877,0.882022471910112,0.931732025350153,-0.0251081963279146,0.498159905899287,0.266005913863686,"site",-0.00520553637366178,0.00650589377912081,0.0432036596609202,-0.0497095534400409,"TUM",,,,"temporal_ANY"
,87,6,31,39488,0.445856969205835,0.438285573345036,0.0229885057471264,0.00303357590965274,0.0919540229885057,0.0829573236969982,0.885057471264368,0.914009100393349,0.0944124704674271,0.524047394813694,0.24618972079971,"site",0.00757139586079825,0.0199549298374737,0.00899669929150758,-0.0289516291289813,"UCR",,,,"temporal_ANY"
,1387,137,480,628877,0.521787249334926,0.521144629797075,0.0180245133381399,0.00625389077080458,0.171593366979092,0.157772164150625,0.810382119682769,0.83597394507857,0.0176736311509201,0.495864101876058,0.249583010440206,"day_type",0.000642619537850275,0.0117706225673353,0.0138212028284664,-0.0255918253958011,,"Work day",,,"temporal_ANY"
,911,130,314,414315,0.493790956156548,0.494239101457094,0.0285400658616905,0.0116736836829309,0.174533479692645,0.130844301459134,0.796926454445664,0.857482014857935,0.0233567676836383,0.504529951120924,0.261948506580347,"day_type",-0.000448145300546376,0.0168663821787595,0.0436891782335116,-0.060555560412271,,"Free day",,,"temporal_ANY"
"Sleep environment",465,137,465,210373,0.90847209480304,0.901065280345315,0.00860215053763441,3.82153350548294e-05,0.427956989247312,0.409368793676201,0.563440860215054,0.590592990988744,0.103709145805423,0.50037734966908,0.250490532850582,"state_day_type",0.00740681445772506,0.00856393520257958,0.0185881955711106,-0.0271521307736902,,"Work day",,,"temporal_ANY"
"Sleep environment",306,129,306,155113,0.831825830201208,0.830933879856393,0.00980392156862745,5.05850561856304e-05,0.356209150326797,0.278467901414656,0.633986928104575,0.721481513529158,0.0870989080913289,0.521063192480152,0.243805417811817,"state_day_type",0.000891950344815373,0.00975333651244182,0.0777412489121411,-0.0874945854245829,,"Free day",,,"temporal_ANY"
"Wake outside the three hours before sleep",458,137,458,342573,0.266030889766561,0.269177508345312,0.0262008733624454,0.0113722177047861,0,3.65384789147367e-08,0.973799126637555,0.988627745756735,-0.0645042184270638,0.488339258757243,0.247808033296132,"state_day_type",-0.00314661857875082,0.0148286556576593,-3.65384789147367e-08,-0.0148286191191803,,"Work day",,,"temporal_ANY"
"Wake outside the three hours before sleep",303,128,303,211822,0.205946502251891,0.206262366263384,0.0528052805280528,0.0289910267170846,0.0033003300330033,1.62698699785922e-05,0.943894389438944,0.970992703412937,-0.0309222356330457,0.490182420499606,0.27253654676006,"state_day_type",-0.000315864011493139,0.0238142538109683,0.00328406016302471,-0.027098313973993,,"Free day",,,"temporal_ANY"
"Pre-sleep",464,137,464,75931,0.604324979257484,0.605327449453221,0.0193965517241379,0.0074308203868824,0.084051724137931,0.0613652712992695,0.896551724137931,0.931203908313848,0.0125679000999996,0.498768666368866,0.250783656587727,"state_day_type",-0.00100247019573751,0.0119657313372555,0.0226864528386615,-0.0346521841759171,,"Work day",,,"temporal_ANY"
"Pre-sleep",302,128,302,47380,0.673997467285775,0.679424218391483,0.0231788079470199,0.00607604540622726,0.162251655629139,0.112526659025771,0.814569536423841,0.881397295568002,0.0132290956313268,0.502172765433294,0.268704654870614,"state_day_type",-0.00542675110570789,0.0171027625407926,0.0497249966033686,-0.0668277591441611,,"Free day",,,"temporal_ANY"
,419,132,417,172617,0.882873645121859,0.871035176189321,0.0119331742243437,0.000612879336514408,0.439140811455847,0.372015564465854,0.548926014319809,0.627371556197631,0.14249353694717,0.529102689779283,0.248783928831291,"denominator_band",0.011838468932538,0.0113202948878293,0.067125246989993,-0.0784455418778223,,,"181 to 480 valid minutes",,"temporal_ANY"
,1096,140,755,746000,0.404325737265416,0.406288081265804,0.0228102189781022,0.011859684779308,0.104014598540146,0.101348691042901,0.873175182481752,0.886791624177791,-0.0147219970988518,0.488085420878026,0.252018519666781,"denominator_band",-0.0019623440003888,0.0109505341987942,0.00266590749724492,-0.013616441696039,,,"more than 480 valid minutes",,"temporal_ANY"
,762,140,755,124196,0.631678959064704,0.634398632602996,0.0183727034120735,0.00601747855815622,0.116797900262467,0.0831590770435084,0.864829396325459,0.910823444398335,0.0185148495638208,0.500406788651937,0.257320255357579,"denominator_band",-0.00271967353829161,0.0123552248539173,0.0336388232189588,-0.0459940480728761,,,"31 to 180 valid minutes",,"temporal_ANY"
,5,5,5,9,0.555555555555556,0.630640540429906,0.6,0.260035555976727,0.4,0.543080805789039,0,0.196883638234234,-1.65555853093069,0.348830593338069,0.355973871299584,"denominator_band",-0.0750849848743507,0.339964444023273,-0.143080805789039,-0.196883638234234,,,"1 to 5 valid minutes",,"temporal_ANY"
,16,15,15,370,0.654054054054054,0.715428921360851,0.25,0.010522808308518,0.5,0.312115167242362,0.25,0.67736202444912,-0.225541506711249,0.48128253462198,0.353614903875655,"denominator_band",-0.0613748673067966,0.239477191691482,0.187884832757638,-0.42736202444912,,,"6 to 30 valid minutes",,"temporal_ANY"
,156,91,145,42302,0.483452319039289,0.474329966455926,0,0.00585267877369423,0.185897435897436,0.140452000772508,0.814102564102564,0.853695320453797,0.0800260214733213,0.527607575375516,0.258488687700552,"support_band",0.00912235258336319,-0.00585267877369423,0.0454454351249276,-0.0395927563512333,,,,"4_50_to_lt80pct","temporal_ANY"
,2069,140,762,996868,0.511203088071841,0.511276404116135,0.0193330111164814,0.00765161108560289,0.165780570323828,0.143914443028457,0.814886418559691,0.84843394588594,0.0216236208335329,0.497474622799046,0.251933379748636,"support_band",-7.33160442940584e-05,0.0116814000308785,0.0218661272953705,-0.0335475273262498,,,,"5_ge80pct","temporal_ANY"
,24,22,24,1209,0.727047146401985,0.707450140653807,0.166666666666667,0.0142606602557164,0.416666666666667,0.216950654199108,0.416666666666667,0.768788685545176,0.0580301234500059,0.526341219728422,0.348451949819307,"support_band",0.0195970057481786,0.15240600641095,0.199716012467559,-0.352122018878509,,,,"2_10_to_lt25pct","temporal_ANY"
,15,15,15,343,0.577259475218659,0.603440057986548,0.4,0.135482746077398,0.6,0.518788377396577,0,0.345728876526026,-0.656442967049473,0.436025933042124,0.333200643721928,"support_band",-0.026180582767889,0.264517253922603,0.0812116226034234,-0.345728876526026,,,,"1_gt0_lt10pct","temporal_ANY"
,34,28,34,2470,0.645748987854251,0.689904799064704,0.0294117647058824,0.00559335506321118,0.176470588235294,0.157971005825698,0.794117647058824,0.836435639111091,-0.0875902219222039,0.489292358068669,0.283153418187228,"support_band",-0.0441558112104531,0.0238184096426712,0.0184995824095958,-0.0423179920522671,,,,"3_25_to_lt50pct","temporal_ANY"
"Sleep environment",57,18,57,25781,0.902137232845894,0.888182128961213,0,1.55921796774722e-08,0.315789473684211,0.286752602534507,0.68421052631579,0.713247381873313,0.185621808434652,0.518133819209391,0.227124541473681,"state_site_day_type",0.0139551038846817,-1.55921796774722e-08,0.0290368711497033,-0.0290368555575236,"BAUA","Work day",,,"temporal_ANY"
"Sleep environment",33,15,33,18107,0.820677086209753,0.825640212484914,0,2.04405762059937e-07,0.272727272727273,0.210094045828328,0.727272727272727,0.78990574976591,0.0952447749632901,0.505978268939349,0.225218081130411,"state_site_day_type",-0.0049631262751606,-2.04405762059937e-07,0.0626332268989451,-0.062633022493183,"BAUA","Free day",,,"temporal_ANY"
"Sleep environment",73,22,73,32644,0.982569538046808,0.979645060065377,0.0136986301369863,0.00020304349155396,0.753424657534247,0.744815112452101,0.232876712328767,0.254981844056345,0.0333557598012698,0.495878751513233,0.262271842857607,"state_site_day_type",0.00292447798143158,0.0134955866454323,0.00860954508214518,-0.0221051317275775,"FUSPCEU","Work day",,,"temporal_ANY"
"Sleep environment",43,19,43,23430,0.93764404609475,0.940992448645936,0,1.00482465243657e-07,0.558139534883721,0.514925146673203,0.441860465116279,0.485074752844331,0.028585500605059,0.519424898699595,0.272505243995427,"state_site_day_type",-0.00334840255118563,-1.00482465243657e-07,0.0432143882105175,-0.0432142877280523,"FUSPCEU","Free day",,,"temporal_ANY"
"Sleep environment",36,17,36,19032,0.698139974779319,0.695108911621232,0,3.83022237410069e-05,0.111111111111111,0.071921481526727,0.888888888888889,0.928040216249532,0.0571792917749267,0.517083495318362,0.225159170590764,"state_site_day_type",0.00303106315808677,-3.83022237410069e-05,0.0391896295843841,-0.0391513273606432,"IZTECH","Free day",,,"temporal_ANY"
"Sleep environment",64,17,64,30803,0.85020939518878,0.84677008779751,0.015625,3.70547752966597e-05,0.265625,0.18158851358313,0.71875,0.818374431641574,0.0937510125598448,0.500851432721744,0.245626087815612,"state_site_day_type",0.00343930739127019,0.0155879452247033,0.0840364864168704,-0.0996244316415737,"IZTECH","Work day",,,"temporal_ANY"
"Sleep environment",42,14,42,17598,0.96260938743039,0.97166792463382,0.0238095238095238,9.04972500204388e-09,0.785714285714286,0.808923122875332,0.19047619047619,0.191076868074943,-0.19904029391325,0.479279243842086,0.319110088274672,"state_site_day_type",-0.00905853720343053,0.0238095147597988,-0.0232088371610461,-0.000600677598752764,"KNUST","Work day",,,"temporal_ANY"
"Sleep environment",41,14,41,20183,0.948570579200317,0.949526587670897,0.024390243902439,0.000229444763156607,0.804878048780488,0.69402853264525,0.170731707317073,0.305742022591594,0.137734208668533,0.528484310739813,0.251295209255748,"state_site_day_type",-0.000956008470579861,0.0241607991392824,0.110849516135238,-0.135010315274521,"KNUST","Free day",,,"temporal_ANY"
"Sleep environment",90,26,90,39753,0.905994516137147,0.900045464450458,0,5.98921001691842e-08,0.333333333333333,0.310125896804735,0.666666666666667,0.689874043303165,0.163095922970039,0.49464236329793,0.237647142432296,"state_site_day_type",0.00594905168668858,-5.98921001691842e-08,0.0232074365285985,-0.0232073766364983,"MPI","Work day",,,"temporal_ANY"
"Sleep environment",62,25,62,29104,0.826037658053876,0.803885315587408,0.0161290322580645,2.7491753352487e-05,0.193548387096774,0.139087855365545,0.790322580645161,0.860884652881103,0.192050147499429,0.530670323091994,0.22869675869588,"state_site_day_type",0.0221523424664682,0.016101540504712,0.0544605317312294,-0.0705620722359415,"MPI","Free day",,,"temporal_ANY"
"Sleep environment",45,12,45,19580,0.982839632277835,0.970352671670575,0,1.18356455326439e-10,0.6,0.601351622708041,0.4,0.398648377173603,0.20590091275611,0.461028669187275,0.24791260217285,"state_site_day_type",0.0124869606072597,-1.18356455326439e-10,-0.00135162270804079,0.00135162282639723,"RISE","Work day",,,"temporal_ANY"
"Sleep environment",30,13,30,14770,0.866012186865268,0.882860543228017,0,1.86508980270617e-08,0.433333333333333,0.284867180092258,0.566666666666667,0.715132801256844,0.00189318306084949,0.523514477596644,0.283118358632156,"state_site_day_type",-0.0168483563627492,-1.86508980270617e-08,0.148466153241076,-0.148466134590178,"RISE","Free day",,,"temporal_ANY"
"Sleep environment",24,12,24,11893,0.800975363659295,0.79727337577947,0,1.19688089853124e-06,0.125,0.083517898810365,0.875,0.916480904308736,0.0641798032767427,0.49807033217903,0.239601675768661,"state_site_day_type",0.00370198787982579,-1.19688089853124e-06,0.041482101189635,-0.0414809043087365,"THUAS","Free day",,,"temporal_ANY"
"Sleep environment",41,12,41,19908,0.902853124372112,0.894496157092069,0,1.24257831468712e-08,0.24390243902439,0.262195221446378,0.75609756097561,0.737804766127839,0.15596733319588,0.509204466037301,0.224607294761982,"state_site_day_type",0.00835696728004243,-1.24257831468712e-08,-0.0182927824219876,0.0182927948477708,"THUAS","Work day",,,"temporal_ANY"
"Sleep environment",30,10,30,14667,0.742483125383514,0.737426542373335,0,7.60939871190577e-07,0.1,0.104718739483659,0.9,0.895280499576469,0.0240657509440344,0.507580722330368,0.247357703419264,"state_site_day_type",0.00505658301017931,-7.60939871190577e-07,-0.0047187394836594,0.00471950042353064,"TUM","Work day",,,"temporal_ANY"
"Sleep environment",30,10,30,15269,0.692907197589888,0.709678862612867,0.0333333333333333,9.82660755105991e-05,0.333333333333333,0.171147613869731,0.633333333333333,0.828754120054759,-0.0226382994627827,0.525769142627121,0.263530726982121,"state_site_day_type",-0.0167716650229784,0.0332350672578227,0.162185719463603,-0.195420786721426,"TUM","Free day",,,"temporal_ANY"
"Sleep environment",23,6,23,9639,0.88515406162465,0.840035378197074,0.0434782608695652,2.37586168294861e-05,0.260869565217391,0.225214412077381,0.695652173913044,0.774761829305789,0.282963454917381,0.582154935542615,0.261477744700491,"state_site_day_type",0.0451186834275755,0.0434545022527357,0.0356551531400099,-0.0791096553927457,"UCR","Work day",,,"temporal_ANY"
"Sleep environment",7,4,7,3325,0.850526315789474,0.825122202187745,0,1.2867267798631e-08,0.142857142857143,0.11194705960181,0.857142857142857,0.888052927530922,0.24991196932641,0.542309171048384,0.184803396236039,"state_site_day_type",0.0254041136017289,-1.2867267798631e-08,0.0309100832553325,-0.0309100703880648,"UCR","Free day",,,"temporal_ANY"
"Wake outside the three hours before sleep",57,18,57,42555,0.320220890612149,0.317789309176881,0.0526315789473684,0.0310220088693999,0,2.46809620499345e-07,0.947368421052632,0.96897774432098,-0.0673046872460235,0.481149775709122,0.254327170960668,"state_site_day_type",0.00243158143526806,0.0216095700779686,-2.46809620499345e-07,-0.0216093232683481,"BAUA","Work day",,,"temporal_ANY"
"Wake outside the three hours before sleep",33,15,33,22382,0.354436600839961,0.370788811932914,0.0606060606060606,0.0314727326481056,0.0303030303030303,0.000149386354031564,0.909090909090909,0.968377880997863,-0.0650577501341714,0.483823355458557,0.258735683058714,"state_site_day_type",-0.016352211092953,0.029133327957955,0.0301536439489987,-0.0592869719069538,"BAUA","Free day",,,"temporal_ANY"
"Wake outside the three hours before sleep",69,22,69,51957,0.31252766710934,0.303856679486876,0.0289855072463768,0.00101665220017571,0,9.06329488479569e-11,0.971014492753623,0.998983347709191,0.00829124610880929,0.50432961387737,0.271295180161192,"state_site_day_type",0.00867098762246488,0.0279688550462011,-9.06329488479569e-11,-0.0279688549555682,"FUSPCEU","Work day",,,"temporal_ANY"
"Wake outside the three hours before sleep",43,19,43,29023,0.146435585570065,0.143553220763457,0.0697674418604651,0.0196009028541387,0,9.13815139487521e-15,0.930232558139535,0.980399097145852,-0.0555808782377352,0.497353944682904,0.264501652714283,"state_site_day_type",0.00288236480660795,0.0501665390063264,-9.13815139487521e-15,-0.0501665390063173,"FUSPCEU","Free day",,,"temporal_ANY"
"Wake outside the three hours before sleep",66,17,66,47579,0.183463292629101,0.19392543711476,0.0454545454545455,0.0247003590309254,0,4.88715274297303e-11,0.954545454545455,0.975299640920203,-0.13380097379913,0.481549425895955,0.235392002582817,"state_site_day_type",-0.0104621444856587,0.02075418642362,-4.88715274297303e-11,-0.0207541863747485,"IZTECH","Work day",,,"temporal_ANY"
"Wake outside the three hours before sleep",35,16,35,23983,0.165909185673185,0.164241379211673,0.0857142857142857,0.0335207149198526,0,2.44117791297033e-14,0.914285714285714,0.966479285080123,0.0139290448774492,0.494601056523045,0.28799030243146,"state_site_day_type",0.00166780646151263,0.0521935707944331,-2.44117791297033e-14,-0.0521935707944087,"IZTECH","Free day",,,"temporal_ANY"
"Wake outside the three hours before sleep",41,14,41,31606,0.179839271024489,0.194900655806662,0,0.00287958798380217,0,6.22209779061382e-14,1,0.997120412016136,-0.170161186812216,0.477992054297674,0.228761740053867,"state_site_day_type",-0.0150613847821733,-0.00287958798380217,-6.22209779061382e-14,0.00287958798386434,"KNUST","Work day",,,"temporal_ANY"
"Wake outside the three hours before sleep",40,14,40,28089,0.095695823988038,0.0839639481978117,0.15,0.0738102709441159,0,7.49264111514505e-18,0.85,0.926189729055884,0.0920838217985533,0.490835077314649,0.305357702286216,"state_site_day_type",0.0117318757902263,0.0761897290558841,-7.49264111514505e-18,-0.0761897290558842,"KNUST","Free day",,,"temporal_ANY"
"Wake outside the three hours before sleep",87,26,87,65595,0.24991234087964,0.258284029163659,0.0229885057471264,0.0149107688102392,0,2.70514674524846e-08,0.977011494252874,0.985089204138293,-0.101982845741366,0.486970765919704,0.222026779413198,"state_site_day_type",-0.00837168828401907,0.00807773693688722,-2.70514674524846e-08,-0.00807770988541978,"MPI","Work day",,,"temporal_ANY"
"Wake outside the three hours before sleep",62,25,62,44800,0.191160714285714,0.194794420291356,0.0161290322580645,0.035122068895928,0,2.52082285848322e-10,0.983870967741936,0.96487793085199,-0.0949350436818958,0.479763124716192,0.255140951019319,"state_site_day_type",-0.00363370600564125,-0.0189930366378635,-2.52082285848322e-10,0.0189930368899458,"MPI","Free day",,,"temporal_ANY"
"Wake outside the three hours before sleep",45,12,45,34883,0.350629246337758,0.354580847150884,0,0.000746816055888809,0,6.70642614888513e-09,1,0.999253177237685,-0.0437795445706199,0.490112040370206,0.26628729484992,"state_site_day_type",-0.00395160081312607,-0.000746816055888809,-6.70642614888513e-09,0.000746822762314969,"RISE","Work day",,,"temporal_ANY"
"Wake outside the three hours before sleep",30,13,30,21889,0.30165836721641,0.307087480018729,0,0.00122160041597832,0,3.43271463721896e-11,1,0.998778399549695,-0.0356112935328915,0.49557963423657,0.284521829876372,"state_site_day_type",-0.00542911280231861,-0.00122160041597832,-3.43271463721896e-11,0.0012216004503055,"RISE","Free day",,,"temporal_ANY"
"Wake outside the three hours before sleep",23,12,23,15773,0.302986115513853,0.277805359414651,0.0434782608695652,0.00548114078973212,0,1.84211226629765e-10,0.956521739130435,0.994518859026057,0.123290648255255,0.513808616762347,0.325402603732187,"state_site_day_type",0.0251807560992013,0.0379971200798331,-1.84211226629765e-10,-0.0379971198956218,"THUAS","Free day",,,"temporal_ANY"
"Wake outside the three hours before sleep",41,12,41,29710,0.308078088185796,0.297250192745003,0.024390243902439,0.00337883258901889,0,2.95635529869718e-11,0.975609756097561,0.996621167381418,0.110107770500492,0.501486065039843,0.278724716214756,"state_site_day_type",0.010827895440793,0.0210114113134201,-2.95635529869718e-11,-0.0210114112838566,"THUAS","Work day",,,"temporal_ANY"
"Wake outside the three hours before sleep",30,10,30,22002,0.298381965275884,0.297440531837579,0.0333333333333333,0.00249753308763104,0,1.70777294789205e-11,0.966666666666667,0.997502466895291,-0.0221684501639316,0.484351874589797,0.270271302427454,"state_site_day_type",0.000941433438305383,0.0308358002457023,-1.70777294789205e-11,-0.0308358002286245,"TUM","Work day",,,"temporal_ANY"
"Wake outside the three hours before sleep",30,10,30,20683,0.199004012957501,0.205630034584878,0,0.0135786051965355,0,7.74469502297593e-13,1,0.98642139480269,-0.102306295352365,0.484818970684152,0.266227949745951,"state_site_day_type",-0.00662602162737636,-0.0135786051965355,-7.74469502297593e-13,0.01357860519731,"TUM","Free day",,,"temporal_ANY"
"Wake outside the three hours before sleep",22,6,22,16686,0.150725158815774,0.16951684803123,0,0.00352198455739218,0,8.84783176507327e-14,1,0.996478015442519,-0.15808935993008,0.47919001120546,0.230820648465784,"state_site_day_type",-0.0187916892154565,-0.00352198455739218,-8.84783176507327e-14,0.00352198455748065,"UCR","Work day",,,"temporal_ANY"
"Wake outside the three hours before sleep",7,4,7,5200,0.136923076923077,0.162423937429101,0,0.00422365101641469,0,3.08256562144485e-14,1,0.995776348983554,-0.259372550835865,0.464796131918757,0.163743463819033,"state_site_day_type",-0.0255008605060237,-0.00422365101641469,-3.08256562144485e-14,0.00422365101644551,"UCR","Free day",,,"temporal_ANY"
"Pre-sleep",58,18,58,9654,0.568469028382018,0.576444743924614,0,0.00633070177175139,0.0689655172413793,0.0369066230525143,0.931034482758621,0.956762675175734,0.00084793381504746,0.488054339900055,0.221614282976404,"state_site_day_type",-0.00797571554259591,-0.00633070177175139,0.032058894188865,-0.0257281924171137,"BAUA","Work day",,,"temporal_ANY"
"Pre-sleep",33,16,33,5287,0.630035937204464,0.656928472272113,0.0303030303030303,0.00350122630808795,0.121212121212121,0.06102545784714,0.848484848484848,0.935473315844772,-0.029146921541599,0.502646895408424,0.311823504551718,"state_site_day_type",-0.0268925350676496,0.0268018039949424,0.0601866633649812,-0.0869884673599235,"BAUA","Free day",,,"temporal_ANY"
"Pre-sleep",71,22,71,11719,0.584350200529055,0.622169429436839,0,0.00485416844650687,0.140845070422535,0.0851956126369463,0.859154929577465,0.909950218916547,-0.0808990626924552,0.482719548340159,0.25006890293344,"state_site_day_type",-0.0378192289077839,-0.00485416844650687,0.0556494577855889,-0.0507952893390821,"FUSPCEU","Work day",,,"temporal_ANY"
"Pre-sleep",43,18,43,7182,0.681704260651629,0.701966006744116,0,0.00167559416770619,0.186046511627907,0.140028331618137,0.813953488372093,0.858296074214157,-0.0291615460358635,0.484202533741335,0.240748027451727,"state_site_day_type",-0.0202617460924872,-0.00167559416770619,0.0460181800097703,-0.0443425858420641,"FUSPCEU","Free day",,,"temporal_ANY"
"Pre-sleep",72,17,72,11371,0.527658077565737,0.532839210023104,0.0277777777777778,0.0114570935535248,0.0416666666666667,0.0335600717132113,0.930555555555556,0.954982834733264,0.00347993162739677,0.499199285952958,0.251778689377944,"state_site_day_type",-0.0051811324573664,0.016320684224253,0.00810659495345536,-0.0244272791777084,"IZTECH","Work day",,,"temporal_ANY"
"Pre-sleep",35,16,35,5145,0.608357628765792,0.593743305784054,0.0571428571428571,0.00611303283230013,0.114285714285714,0.0504589226488452,0.828571428571429,0.943428044518855,-0.0357405434782318,0.490210401604274,0.274178217295377,"state_site_day_type",0.0146143229817383,0.051029824310557,0.0638267916368691,-0.114856615947426,"IZTECH","Free day",,,"temporal_ANY"
"Pre-sleep",41,14,41,6291,0.671276426641234,0.6918506402785,0.0487804878048781,0.00464883162876499,0.268292682926829,0.164552261839286,0.682926829268293,0.830798906531949,-0.131574260345492,0.494403012883658,0.306599070218656,"state_site_day_type",-0.0205742136372669,0.0441316561761131,0.103740421087543,-0.147872077263656,"KNUST","Work day",,,"temporal_ANY"
"Pre-sleep",40,14,40,6073,0.832372797628849,0.813335331994286,0.025,0.000679855522670187,0.325,0.288857234927512,0.65,0.710462909549818,0.17841899288697,0.528900853731041,0.25085721307765,"state_site_day_type",0.0190374656345627,0.0243201444773298,0.036142765072488,-0.0604629095498178,"KNUST","Free day",,,"temporal_ANY"
"Pre-sleep",89,26,89,14849,0.608593171257324,0.595124006444355,0.0224719101123596,0.00751441593824873,0.0337078651685393,0.0430830703270717,0.943820224719101,0.94940251373468,0.0746778782749053,0.506376733388501,0.221671602164549,"state_site_day_type",0.0134691648129683,0.0149574941741108,-0.00937520515853238,-0.00558228901557845,"MPI","Work day",,,"temporal_ANY"
"Pre-sleep",61,25,61,9509,0.625828162793143,0.621313382848537,0.0491803278688525,0.0124907209752356,0.0819672131147541,0.0569064979370234,0.868852459016394,0.930602781087741,-0.0228600819187484,0.499903195903537,0.261197411368744,"state_site_day_type",0.00451477994460614,0.0366896068936169,0.0250607151777307,-0.0617503220713476,"MPI","Free day",,,"temporal_ANY"
"Pre-sleep",45,12,45,7401,0.702607755708688,0.651829169518261,0.0222222222222222,0.00624001282217196,0.0444444444444444,0.0727420259619682,0.933333333333333,0.92101796121586,0.224972770124876,0.539649122445542,0.227128124561203,"state_site_day_type",0.0507785861904272,0.0159822094000503,-0.0282975815175237,0.0123153721174735,"RISE","Work day",,,"temporal_ANY"
"Pre-sleep",30,13,30,4898,0.687627603103308,0.670311860721677,0,0.0155566851150649,0.133333333333333,0.102129318602087,0.866666666666667,0.882313996282849,0.182740592170934,0.529212637590529,0.227928881623183,"state_site_day_type",0.0173157423816308,-0.0155566851150649,0.0312040147312467,-0.0156473296161818,"RISE","Free day",,,"temporal_ANY"
"Pre-sleep",24,12,24,3629,0.707357398732433,0.741400116196243,0,0.000345298857933783,0.208333333333333,0.123728721236703,0.791666666666667,0.875925979905363,-0.106328862571174,0.502155893893695,0.33655382293513,"state_site_day_type",-0.0340427174638093,-0.000345298857933783,0.0846046120966303,-0.0842593132386965,"THUAS","Free day",,,"temporal_ANY"
