"table_index","table_endpoint","attribute","attribute_index","pre_value_start_byte","pre_value_end_byte","pre_value","post_value","intended_pre_ids","intended_post_ids","post_value_start_byte","post_value_end_byte","pre_value_bytes","post_value_bytes"
3,"tbl-h06-site-specific-associations","headers",16,2776089,2776096,"Location","tbl-h06-site-specific-associations--gt-0001","Location","tbl-h06-site-specific-associations--gt-0001",2777281,2777323,8,43
3,"tbl-h06-site-specific-associations","headers",17,2776307,2776323,"Reference profile","tbl-h06-site-specific-associations--gt-0002","Reference-profile","tbl-h06-site-specific-associations--gt-0002",2777534,2777576,17,43
3,"tbl-h06-site-specific-associations","headers",18,2776509,2776519,"Free / Work","tbl-h06-site-specific-associations--gt-0003","Free-/-Work","tbl-h06-site-specific-associations--gt-0003",2777762,2777804,11,43
3,"tbl-h06-site-specific-associations","headers",19,2776782,2776799,"Active / Sedentary","tbl-h06-site-specific-associations--gt-0004","Active-/-Sedentary","tbl-h06-site-specific-associations--gt-0004",2778067,2778109,18,43
3,"tbl-h06-site-specific-associations","headers",20,2777063,2777083,"Previous sleep / hour","tbl-h06-site-specific-associations--gt-0005","Previous-sleep-/-hour","tbl-h06-site-specific-associations--gt-0005",2778373,2778415,21,43
3,"tbl-h06-site-specific-associations","headers",21,2777358,2777365,"Location","tbl-h06-site-specific-associations--gt-0001","Location","tbl-h06-site-specific-associations--gt-0001",2778690,2778732,8,43
3,"tbl-h06-site-specific-associations","headers",22,2777568,2777584,"Reference profile","tbl-h06-site-specific-associations--gt-0002","Reference-profile","tbl-h06-site-specific-associations--gt-0002",2778935,2778977,17,43
3,"tbl-h06-site-specific-associations","headers",23,2777759,2777769,"Free / Work","tbl-h06-site-specific-associations--gt-0003","Free-/-Work","tbl-h06-site-specific-associations--gt-0003",2779152,2779194,11,43
3,"tbl-h06-site-specific-associations","headers",24,2778056,2778073,"Active / Sedentary","tbl-h06-site-specific-associations--gt-0004","Active-/-Sedentary","tbl-h06-site-specific-associations--gt-0004",2779481,2779523,18,43
3,"tbl-h06-site-specific-associations","headers",25,2778326,2778346,"Previous sleep / hour","tbl-h06-site-specific-associations--gt-0005","Previous-sleep-/-hour","tbl-h06-site-specific-associations--gt-0005",2779776,2779818,21,43
3,"tbl-h06-site-specific-associations","headers",26,2778633,2778640,"Location","tbl-h06-site-specific-associations--gt-0001","Location","tbl-h06-site-specific-associations--gt-0001",2780105,2780147,8,43
3,"tbl-h06-site-specific-associations","headers",27,2778855,2778871,"Reference profile","tbl-h06-site-specific-associations--gt-0002","Reference-profile","tbl-h06-site-specific-associations--gt-0002",2780362,2780404,17,43
3,"tbl-h06-site-specific-associations","headers",28,2779056,2779066,"Free / Work","tbl-h06-site-specific-associations--gt-0003","Free-/-Work","tbl-h06-site-specific-associations--gt-0003",2780589,2780631,11,43
3,"tbl-h06-site-specific-associations","headers",29,2779327,2779344,"Active / Sedentary","tbl-h06-site-specific-associations--gt-0004","Active-/-Sedentary","tbl-h06-site-specific-associations--gt-0004",2780892,2780934,18,43
3,"tbl-h06-site-specific-associations","headers",30,2779642,2779662,"Previous sleep / hour","tbl-h06-site-specific-associations--gt-0005","Previous-sleep-/-hour","tbl-h06-site-specific-associations--gt-0005",2781232,2781274,21,43
3,"tbl-h06-site-specific-associations","headers",31,2779936,2779943,"Location","tbl-h06-site-specific-associations--gt-0001","Location","tbl-h06-site-specific-associations--gt-0001",2781548,2781590,8,43
3,"tbl-h06-site-specific-associations","headers",32,2780144,2780160,"Reference profile","tbl-h06-site-specific-associations--gt-0002","Reference-profile","tbl-h06-site-specific-associations--gt-0002",2781791,2781833,17,43
3,"tbl-h06-site-specific-associations","headers",33,2780335,2780345,"Free / Work","tbl-h06-site-specific-associations--gt-0003","Free-/-Work","tbl-h06-site-specific-associations--gt-0003",2782008,2782050,11,43
3,"tbl-h06-site-specific-associations","headers",34,2780597,2780614,"Active / Sedentary","tbl-h06-site-specific-associations--gt-0004","Active-/-Sedentary","tbl-h06-site-specific-associations--gt-0004",2782302,2782344,18,43
3,"tbl-h06-site-specific-associations","headers",35,2780867,2780887,"Previous sleep / hour","tbl-h06-site-specific-associations--gt-0005","Previous-sleep-/-hour","tbl-h06-site-specific-associations--gt-0005",2782597,2782639,21,43
3,"tbl-h06-site-specific-associations","headers",36,2781174,2781181,"Location","tbl-h06-site-specific-associations--gt-0001","Location","tbl-h06-site-specific-associations--gt-0001",2782926,2782968,8,43
3,"tbl-h06-site-specific-associations","headers",37,2781393,2781409,"Reference profile","tbl-h06-site-specific-associations--gt-0002","Reference-profile","tbl-h06-site-specific-associations--gt-0002",2783180,2783222,17,43
3,"tbl-h06-site-specific-associations","headers",38,2781595,2781605,"Free / Work","tbl-h06-site-specific-associations--gt-0003","Free-/-Work","tbl-h06-site-specific-associations--gt-0003",2783408,2783450,11,43
3,"tbl-h06-site-specific-associations","headers",39,2781867,2781884,"Active / Sedentary","tbl-h06-site-specific-associations--gt-0004","Active-/-Sedentary","tbl-h06-site-specific-associations--gt-0004",2783712,2783754,18,43
3,"tbl-h06-site-specific-associations","headers",40,2782147,2782167,"Previous sleep / hour","tbl-h06-site-specific-associations--gt-0005","Previous-sleep-/-hour","tbl-h06-site-specific-associations--gt-0005",2784017,2784059,21,43
3,"tbl-h06-site-specific-associations","headers",41,2782442,2782449,"Location","tbl-h06-site-specific-associations--gt-0001","Location","tbl-h06-site-specific-associations--gt-0001",2784334,2784376,8,43
3,"tbl-h06-site-specific-associations","headers",42,2782649,2782665,"Reference profile","tbl-h06-site-specific-associations--gt-0002","Reference-profile","tbl-h06-site-specific-associations--gt-0002",2784576,2784618,17,43
3,"tbl-h06-site-specific-associations","headers",43,2782839,2782849,"Free / Work","tbl-h06-site-specific-associations--gt-0003","Free-/-Work","tbl-h06-site-specific-associations--gt-0003",2784792,2784834,11,43
3,"tbl-h06-site-specific-associations","headers",44,2783100,2783117,"Active / Sedentary","tbl-h06-site-specific-associations--gt-0004","Active-/-Sedentary","tbl-h06-site-specific-associations--gt-0004",2785085,2785127,18,43
3,"tbl-h06-site-specific-associations","headers",45,2783369,2783389,"Previous sleep / hour","tbl-h06-site-specific-associations--gt-0005","Previous-sleep-/-hour","tbl-h06-site-specific-associations--gt-0005",2785379,2785421,21,43
3,"tbl-h06-site-specific-associations","headers",46,2783675,2783682,"Location","tbl-h06-site-specific-associations--gt-0001","Location","tbl-h06-site-specific-associations--gt-0001",2785707,2785749,8,43
3,"tbl-h06-site-specific-associations","headers",47,2783897,2783913,"Reference profile","tbl-h06-site-specific-associations--gt-0002","Reference-profile","tbl-h06-site-specific-associations--gt-0002",2785964,2786006,17,43
3,"tbl-h06-site-specific-associations","headers",48,2784098,2784108,"Free / Work","tbl-h06-site-specific-associations--gt-0003","Free-/-Work","tbl-h06-site-specific-associations--gt-0003",2786191,2786233,11,43
3,"tbl-h06-site-specific-associations","headers",49,2784370,2784387,"Active / Sedentary","tbl-h06-site-specific-associations--gt-0004","Active-/-Sedentary","tbl-h06-site-specific-associations--gt-0004",2786495,2786537,18,43
3,"tbl-h06-site-specific-associations","headers",50,2784649,2784669,"Previous sleep / hour","tbl-h06-site-specific-associations--gt-0005","Previous-sleep-/-hour","tbl-h06-site-specific-associations--gt-0005",2786799,2786841,21,43
3,"tbl-h06-site-specific-associations","headers",51,2784943,2784950,"Location","tbl-h06-site-specific-associations--gt-0001","Location","tbl-h06-site-specific-associations--gt-0001",2787115,2787157,8,43
3,"tbl-h06-site-specific-associations","headers",52,2785151,2785167,"Reference profile","tbl-h06-site-specific-associations--gt-0002","Reference-profile","tbl-h06-site-specific-associations--gt-0002",2787358,2787400,17,43
3,"tbl-h06-site-specific-associations","headers",53,2785341,2785351,"Free / Work","tbl-h06-site-specific-associations--gt-0003","Free-/-Work","tbl-h06-site-specific-associations--gt-0003",2787574,2787616,11,43
3,"tbl-h06-site-specific-associations","headers",54,2785600,2785617,"Active / Sedentary","tbl-h06-site-specific-associations--gt-0004","Active-/-Sedentary","tbl-h06-site-specific-associations--gt-0004",2787865,2787907,18,43
3,"tbl-h06-site-specific-associations","headers",55,2785869,2785889,"Previous sleep / hour","tbl-h06-site-specific-associations--gt-0005","Previous-sleep-/-hour","tbl-h06-site-specific-associations--gt-0005",2788159,2788201,21,43
4,"tbl-h06-gap-sensitivity-comparisons","id",1,2799327,2799335,"Predictor","tbl-h06-gap-sensitivity-comparisons--gt-0001","","",2801639,2801682,9,44
4,"tbl-h06-gap-sensitivity-comparisons","id",2,2799462,2799468,"Primary","tbl-h06-gap-sensitivity-comparisons--gt-0002","","",2801809,2801852,7,44
4,"tbl-h06-gap-sensitivity-comparisons","id",3,2799593,2799607,"Gap-sensitivity","tbl-h06-gap-sensitivity-comparisons--gt-0003","","",2801977,2802020,15,44
4,"tbl-h06-gap-sensitivity-comparisons","id",4,2799834,2799846,"All available","tbl-h06-gap-sensitivity-comparisons--gt-0004","","",2802247,2802290,13,44
4,"tbl-h06-gap-sensitivity-comparisons","headers",1,2800022,2800045,"All available  Predictor","tbl-h06-gap-sensitivity-comparisons--gt-0004 tbl-h06-gap-sensitivity-comparisons--gt-0001","All available|Predictor","tbl-h06-gap-sensitivity-comparisons--gt-0004|tbl-h06-gap-sensitivity-comparisons--gt-0001",2802466,2802554,24,89
4,"tbl-h06-gap-sensitivity-comparisons","headers",2,2800114,2800135,"All available  Primary","tbl-h06-gap-sensitivity-comparisons--gt-0004 tbl-h06-gap-sensitivity-comparisons--gt-0002","All available|Primary","tbl-h06-gap-sensitivity-comparisons--gt-0004|tbl-h06-gap-sensitivity-comparisons--gt-0002",2802623,2802711,22,89
4,"tbl-h06-gap-sensitivity-comparisons","headers",3,2800201,2800230,"All available  Gap sensitivity","tbl-h06-gap-sensitivity-comparisons--gt-0004 tbl-h06-gap-sensitivity-comparisons--gt-0003","All available|Gap-sensitivity","tbl-h06-gap-sensitivity-comparisons--gt-0004|tbl-h06-gap-sensitivity-comparisons--gt-0003",2802777,2802865,30,89
4,"tbl-h06-gap-sensitivity-comparisons","headers",4,2800330,2800353,"All available  Predictor","tbl-h06-gap-sensitivity-comparisons--gt-0004 tbl-h06-gap-sensitivity-comparisons--gt-0001","All available|Predictor","tbl-h06-gap-sensitivity-comparisons--gt-0004|tbl-h06-gap-sensitivity-comparisons--gt-0001",2802965,2803053,24,89
4,"tbl-h06-gap-sensitivity-comparisons","headers",5,2800432,2800453,"All available  Primary","tbl-h06-gap-sensitivity-comparisons--gt-0004 tbl-h06-gap-sensitivity-comparisons--gt-0002","All available|Primary","tbl-h06-gap-sensitivity-comparisons--gt-0004|tbl-h06-gap-sensitivity-comparisons--gt-0002",2803132,2803220,22,89
4,"tbl-h06-gap-sensitivity-comparisons","headers",6,2800530,2800559,"All available  Gap sensitivity","tbl-h06-gap-sensitivity-comparisons--gt-0004 tbl-h06-gap-sensitivity-comparisons--gt-0003","All available|Gap-sensitivity","tbl-h06-gap-sensitivity-comparisons--gt-0004|tbl-h06-gap-sensitivity-comparisons--gt-0003",2803297,2803385,30,89
4,"tbl-h06-gap-sensitivity-comparisons","headers",7,2800649,2800672,"All available  Predictor","tbl-h06-gap-sensitivity-comparisons--gt-0004 tbl-h06-gap-sensitivity-comparisons--gt-0001","All available|Predictor","tbl-h06-gap-sensitivity-comparisons--gt-0004|tbl-h06-gap-sensitivity-comparisons--gt-0001",2803475,2803563,24,89
4,"tbl-h06-gap-sensitivity-comparisons","headers",8,2800751,2800772,"All available  Primary","tbl-h06-gap-sensitivity-comparisons--gt-0004 tbl-h06-gap-sensitivity-comparisons--gt-0002","All available|Primary","tbl-h06-gap-sensitivity-comparisons--gt-0004|tbl-h06-gap-sensitivity-comparisons--gt-0002",2803642,2803730,22,89
4,"tbl-h06-gap-sensitivity-comparisons","headers",9,2800838,2800867,"All available  Gap sensitivity","tbl-h06-gap-sensitivity-comparisons--gt-0004 tbl-h06-gap-sensitivity-comparisons--gt-0003","All available|Gap-sensitivity","tbl-h06-gap-sensitivity-comparisons--gt-0004|tbl-h06-gap-sensitivity-comparisons--gt-0003",2803796,2803884,30,89
4,"tbl-h06-gap-sensitivity-comparisons","id",5,2800961,2800978,"Exact common hours","tbl-h06-gap-sensitivity-comparisons--gt-0005","","",2803978,2804021,18,44
4,"tbl-h06-gap-sensitivity-comparisons","headers",10,2801170,2801198,"Exact common hours  Predictor","tbl-h06-gap-sensitivity-comparisons--gt-0005 tbl-h06-gap-sensitivity-comparisons--gt-0001","Exact common hours|Predictor","tbl-h06-gap-sensitivity-comparisons--gt-0005|tbl-h06-gap-sensitivity-comparisons--gt-0001",2804213,2804301,29,89
4,"tbl-h06-gap-sensitivity-comparisons","headers",11,2801278,2801304,"Exact common hours  Primary","tbl-h06-gap-sensitivity-comparisons--gt-0005 tbl-h06-gap-sensitivity-comparisons--gt-0002","Exact common hours|Primary","tbl-h06-gap-sensitivity-comparisons--gt-0005|tbl-h06-gap-sensitivity-comparisons--gt-0002",2804381,2804469,27,89
4,"tbl-h06-gap-sensitivity-comparisons","headers",12,2801381,2801415,"Exact common hours  Gap sensitivity","tbl-h06-gap-sensitivity-comparisons--gt-0005 tbl-h06-gap-sensitivity-comparisons--gt-0003","Exact common hours|Gap-sensitivity","tbl-h06-gap-sensitivity-comparisons--gt-0005|tbl-h06-gap-sensitivity-comparisons--gt-0003",2804546,2804634,35,89
4,"tbl-h06-gap-sensitivity-comparisons","headers",13,2801504,2801532,"Exact common hours  Predictor","tbl-h06-gap-sensitivity-comparisons--gt-0005 tbl-h06-gap-sensitivity-comparisons--gt-0001","Exact common hours|Predictor","tbl-h06-gap-sensitivity-comparisons--gt-0005|tbl-h06-gap-sensitivity-comparisons--gt-0001",2804723,2804811,29,89
4,"tbl-h06-gap-sensitivity-comparisons","headers",14,2801600,2801626,"Exact common hours  Primary","tbl-h06-gap-sensitivity-comparisons--gt-0005 tbl-h06-gap-sensitivity-comparisons--gt-0002","Exact common hours|Primary","tbl-h06-gap-sensitivity-comparisons--gt-0005|tbl-h06-gap-sensitivity-comparisons--gt-0002",2804879,2804967,27,89
4,"tbl-h06-gap-sensitivity-comparisons","headers",15,2801692,2801726,"Exact common hours  Gap sensitivity","tbl-h06-gap-sensitivity-comparisons--gt-0005 tbl-h06-gap-sensitivity-comparisons--gt-0003","Exact common hours|Gap-sensitivity","tbl-h06-gap-sensitivity-comparisons--gt-0005|tbl-h06-gap-sensitivity-comparisons--gt-0003",2805033,2805121,35,89
4,"tbl-h06-gap-sensitivity-comparisons","headers",16,2801827,2801855,"Exact common hours  Predictor","tbl-h06-gap-sensitivity-comparisons--gt-0005 tbl-h06-gap-sensitivity-comparisons--gt-0001","Exact common hours|Predictor","tbl-h06-gap-sensitivity-comparisons--gt-0005|tbl-h06-gap-sensitivity-comparisons--gt-0001",2805222,2805310,29,89
4,"tbl-h06-gap-sensitivity-comparisons","headers",17,2801945,2801971,"Exact common hours  Primary","tbl-h06-gap-sensitivity-comparisons--gt-0005 tbl-h06-gap-sensitivity-comparisons--gt-0002","Exact common hours|Primary","tbl-h06-gap-sensitivity-comparisons--gt-0005|tbl-h06-gap-sensitivity-comparisons--gt-0002",2805400,2805488,27,89
4,"tbl-h06-gap-sensitivity-comparisons","headers",18,2802048,2802082,"Exact common hours  Gap sensitivity","tbl-h06-gap-sensitivity-comparisons--gt-0005 tbl-h06-gap-sensitivity-comparisons--gt-0003","Exact common hours|Gap-sensitivity","tbl-h06-gap-sensitivity-comparisons--gt-0005|tbl-h06-gap-sensitivity-comparisons--gt-0003",2805565,2805653,35,89
5,"tbl-h06-employment-eligibility-sensitivity","id",1,2812670,2812678,"Predictor","tbl-h06-employment-eligibility-sensitivity--gt-0001","","",2816241,2816291,9,51
5,"tbl-h06-employment-eligibility-sensitivity","id",2,2812805,2812811,"Primary","tbl-h06-employment-eligibility-sensitivity--gt-0002","","",2816418,2816468,7,51
5,"tbl-h06-employment-eligibility-sensitivity","id",3,2812936,2812954,"Employment-eligible","tbl-h06-employment-eligibility-sensitivity--gt-0003","","",2816593,2816643,19,51
5,"tbl-h06-employment-eligibility-sensitivity","id",4,2813091,2813124,"Employment-eligible-FDR-adjusted-p","tbl-h06-employment-eligibility-sensitivity--gt-0004","","",2816780,2816830,34,51
5,"tbl-h06-employment-eligibility-sensitivity","id",5,2813276,2813284,"Stability","tbl-h06-employment-eligibility-sensitivity--gt-0005","","",2816982,2817032,9,51
5,"tbl-h06-employment-eligibility-sensitivity","headers",1,2813500,2813508,"Predictor","tbl-h06-employment-eligibility-sensitivity--gt-0001","Predictor","tbl-h06-employment-eligibility-sensitivity--gt-0001",2817248,2817298,9,51
5,"tbl-h06-employment-eligibility-sensitivity","headers",2,2813577,2813583,"Primary","tbl-h06-employment-eligibility-sensitivity--gt-0002","Primary","tbl-h06-employment-eligibility-sensitivity--gt-0002",2817367,2817417,7,51
5,"tbl-h06-employment-eligibility-sensitivity","headers",3,2813649,2813667,"Employment eligible","tbl-h06-employment-eligibility-sensitivity--gt-0003","Employment-eligible","tbl-h06-employment-eligibility-sensitivity--gt-0003",2817483,2817533,19,51
5,"tbl-h06-employment-eligibility-sensitivity","headers",4,2813733,2813766,"Employment-eligible FDR-adjusted p","tbl-h06-employment-eligibility-sensitivity--gt-0004","Employment-eligible-FDR-adjusted-p","tbl-h06-employment-eligibility-sensitivity--gt-0004",2817599,2817649,34,51
5,"tbl-h06-employment-eligibility-sensitivity","headers",5,2813833,2813841,"Stability","tbl-h06-employment-eligibility-sensitivity--gt-0005","Stability","tbl-h06-employment-eligibility-sensitivity--gt-0005",2817716,2817766,9,51
5,"tbl-h06-employment-eligibility-sensitivity","headers",6,2813952,2813960,"Predictor","tbl-h06-employment-eligibility-sensitivity--gt-0001","Predictor","tbl-h06-employment-eligibility-sensitivity--gt-0001",2817877,2817927,9,51
5,"tbl-h06-employment-eligibility-sensitivity","headers",7,2814039,2814045,"Primary","tbl-h06-employment-eligibility-sensitivity--gt-0002","Primary","tbl-h06-employment-eligibility-sensitivity--gt-0002",2818006,2818056,7,51
5,"tbl-h06-employment-eligibility-sensitivity","headers",8,2814122,2814140,"Employment eligible","tbl-h06-employment-eligibility-sensitivity--gt-0003","Employment-eligible","tbl-h06-employment-eligibility-sensitivity--gt-0003",2818133,2818183,19,51
5,"tbl-h06-employment-eligibility-sensitivity","headers",9,2814217,2814250,"Employment-eligible FDR-adjusted p","tbl-h06-employment-eligibility-sensitivity--gt-0004","Employment-eligible-FDR-adjusted-p","tbl-h06-employment-eligibility-sensitivity--gt-0004",2818260,2818310,34,51
5,"tbl-h06-employment-eligibility-sensitivity","headers",10,2814332,2814340,"Stability","tbl-h06-employment-eligibility-sensitivity--gt-0005","Stability","tbl-h06-employment-eligibility-sensitivity--gt-0005",2818392,2818442,9,51
5,"tbl-h06-employment-eligibility-sensitivity","headers",11,2814439,2814447,"Predictor","tbl-h06-employment-eligibility-sensitivity--gt-0001","Predictor","tbl-h06-employment-eligibility-sensitivity--gt-0001",2818541,2818591,9,51
5,"tbl-h06-employment-eligibility-sensitivity","headers",12,2814526,2814532,"Primary","tbl-h06-employment-eligibility-sensitivity--gt-0002","Primary","tbl-h06-employment-eligibility-sensitivity--gt-0002",2818670,2818720,7,51
