"id","pass","detail"
"Table_S3_tfoot_ordered_cell_text",TRUE,""
"Table_S3_tfoot_colspan",TRUE,""
"Table_S3_tfoot_rowspan",TRUE,""
"Table_S3_tfoot_scope",TRUE,""
"Table_S3_tfoot_headers",TRUE,""
"source_pin_Table_S4",TRUE,""
"Table_S4_thead_ordered_cell_text",TRUE,""
"Table_S4_thead_colspan",TRUE,""
"Table_S4_thead_rowspan",TRUE,""
"Table_S4_thead_scope",TRUE,""
"Table_S4_thead_headers",TRUE,""
"Table_S4_tbody_ordered_cell_text",TRUE,""
"Table_S4_tbody_colspan",TRUE,""
"Table_S4_tbody_rowspan",TRUE,""
"Table_S4_tbody_scope",TRUE,""
"Table_S4_tbody_headers",TRUE,""
"Table_S4_tfoot_ordered_cell_text",TRUE,""
"Table_S4_tfoot_colspan",TRUE,""
"Table_S4_tfoot_rowspan",TRUE,""
"Table_S4_tfoot_scope",TRUE,""
"Table_S4_tfoot_headers",TRUE,""
"source_pin_Table_S5",TRUE,""
"Table_S5_thead_ordered_cell_text",TRUE,""
"Table_S5_thead_colspan",TRUE,""
"Table_S5_thead_rowspan",TRUE,""
"Table_S5_thead_scope",TRUE,""
"Table_S5_thead_headers",TRUE,""
"Table_S5_tbody_ordered_cell_text",TRUE,""
"Table_S5_tbody_colspan",TRUE,""
"Table_S5_tbody_rowspan",TRUE,""
"Table_S5_tbody_scope",TRUE,""
"Table_S5_tbody_headers",TRUE,""
"Table_S5_tfoot_ordered_cell_text",TRUE,""
"Table_S5_tfoot_colspan",TRUE,""
"Table_S5_tfoot_rowspan",TRUE,""
"Table_S5_tfoot_scope",TRUE,""
"Table_S5_tfoot_headers",TRUE,""
"source_pin_Table_S6",TRUE,""
"Table_S6_thead_ordered_cell_text",TRUE,""
"Table_S6_thead_colspan",TRUE,""
"Table_S6_thead_rowspan",TRUE,""
"Table_S6_thead_scope",TRUE,""
"Table_S6_thead_headers",TRUE,""
"Table_S6_tbody_ordered_cell_text",TRUE,""
"Table_S6_tbody_colspan",TRUE,""
"Table_S6_tbody_rowspan",TRUE,""
"Table_S6_tbody_scope",TRUE,""
"Table_S6_tbody_headers",TRUE,""
"Table_S6_tfoot_ordered_cell_text",TRUE,""
"Table_S6_tfoot_colspan",TRUE,""
"Table_S6_tfoot_rowspan",TRUE,""
"Table_S6_tfoot_scope",TRUE,""
"Table_S6_tfoot_headers",TRUE,""
"source_pin_Table_S7",TRUE,""
"Table_S7_thead_ordered_cell_text",TRUE,""
"Table_S7_thead_colspan",TRUE,""
"Table_S7_thead_rowspan",TRUE,""
"Table_S7_thead_scope",TRUE,""
"Table_S7_thead_headers",TRUE,""
"Table_S7_tbody_ordered_cell_text",TRUE,""
"Table_S7_tbody_colspan",TRUE,""
"Table_S7_tbody_rowspan",TRUE,""
"Table_S7_tbody_scope",TRUE,""
"Table_S7_tbody_headers",TRUE,""
"Table_S7_tfoot_ordered_cell_text",TRUE,""
"Table_S7_tfoot_colspan",TRUE,""
"Table_S7_tfoot_rowspan",TRUE,""
"Table_S7_tfoot_scope",TRUE,""
"Table_S7_tfoot_headers",TRUE,""
"source_pin_Table_S8",TRUE,""
"Table_S8_thead_ordered_cell_text",TRUE,""
"Table_S8_thead_colspan",TRUE,""
"Table_S8_thead_rowspan",TRUE,""
"Table_S8_thead_scope",TRUE,""
"Table_S8_thead_headers",TRUE,""
"Table_S8_tbody_ordered_cell_text",TRUE,""
"Table_S8_tbody_colspan",TRUE,""
"Table_S8_tbody_rowspan",TRUE,""
"Table_S8_tbody_scope",TRUE,""
"Table_S8_tbody_headers",TRUE,""
"Table_S8_tfoot_ordered_cell_text",TRUE,""
"Table_S8_tfoot_colspan",TRUE,""
"Table_S8_tfoot_rowspan",TRUE,""
"Table_S8_tfoot_scope",TRUE,""
"Table_S8_tfoot_headers",TRUE,""
"source_pin_Table_S9",TRUE,""
"Table_S9_thead_ordered_cell_text",TRUE,""
"Table_S9_thead_colspan",TRUE,""
"Table_S9_thead_rowspan",TRUE,""
"Table_S9_thead_scope",TRUE,""
"Table_S9_thead_headers",TRUE,""
"Table_S9_tbody_ordered_cell_text",TRUE,""
"Table_S9_tbody_colspan",TRUE,""
"Table_S9_tbody_rowspan",TRUE,""
"Table_S9_tbody_scope",TRUE,""
"Table_S9_tbody_headers",TRUE,""
"Table_S9_tfoot_ordered_cell_text",TRUE,""
"Table_S9_tfoot_colspan",TRUE,""
"Table_S9_tfoot_rowspan",TRUE,""
"Table_S9_tfoot_scope",TRUE,""
"Table_S9_tfoot_headers",TRUE,""
"source_pin_Table_S10",TRUE,""
"Table_S10_thead_ordered_cell_text",TRUE,""
"Table_S10_thead_colspan",TRUE,""
"Table_S10_thead_rowspan",TRUE,""
"Table_S10_thead_scope",TRUE,""
"Table_S10_thead_headers",TRUE,""
"Table_S10_tbody_ordered_cell_text",TRUE,""
"Table_S10_tbody_colspan",TRUE,""
"Table_S10_tbody_rowspan",TRUE,""
"Table_S10_tbody_scope",TRUE,""
"Table_S10_tbody_headers",TRUE,""
"Table_S10_tfoot_ordered_cell_text",TRUE,""
"Table_S10_tfoot_colspan",TRUE,""
"Table_S10_tfoot_rowspan",TRUE,""
"Table_S10_tfoot_scope",TRUE,""
"Table_S10_tfoot_headers",TRUE,""
"source_pin_Table_S11a",TRUE,""
"Table_S11a_thead_ordered_cell_text",TRUE,""
"Table_S11a_thead_colspan",TRUE,""
"Table_S11a_thead_rowspan",TRUE,""
"Table_S11a_thead_scope",TRUE,""
"Table_S11a_thead_headers",TRUE,""
"Table_S11a_tbody_ordered_cell_text",TRUE,""
"Table_S11a_tbody_colspan",TRUE,""
"Table_S11a_tbody_rowspan",TRUE,""
"Table_S11a_tbody_scope",TRUE,""
"Table_S11a_tbody_headers",TRUE,""
"Table_S11a_tfoot_ordered_cell_text",TRUE,""
"Table_S11a_tfoot_colspan",TRUE,""
"Table_S11a_tfoot_rowspan",TRUE,""
"Table_S11a_tfoot_scope",TRUE,""
"Table_S11a_tfoot_headers",TRUE,""
"source_pin_Table_S11b",TRUE,""
"Table_S11b_thead_ordered_cell_text",TRUE,""
"Table_S11b_thead_colspan",TRUE,""
"Table_S11b_thead_rowspan",TRUE,""
"Table_S11b_thead_scope",TRUE,""
"Table_S11b_thead_headers",TRUE,""
"Table_S11b_tbody_ordered_cell_text",TRUE,""
"Table_S11b_tbody_colspan",TRUE,""
"Table_S11b_tbody_rowspan",TRUE,""
"Table_S11b_tbody_scope",TRUE,""
"Table_S11b_tbody_headers",TRUE,""
"Table_S11b_tfoot_ordered_cell_text",TRUE,""
"Table_S11b_tfoot_colspan",TRUE,""
"Table_S11b_tfoot_rowspan",TRUE,""
"Table_S11b_tfoot_scope",TRUE,""
"Table_S11b_tfoot_headers",TRUE,""
"source_pin_Table_S12",TRUE,""
"Table_S12_thead_empty_sixth_column",TRUE,""
"Table_S12_thead_ordered_cell_text",TRUE,""
"Table_S12_thead_colspan",TRUE,""
"Table_S12_thead_rowspan",TRUE,""
"Table_S12_thead_scope",TRUE,""
"Table_S12_thead_headers",TRUE,""
"Table_S12_tbody_empty_sixth_column",TRUE,""
"Table_S12_tbody_ordered_cell_text",TRUE,""
"Table_S12_tbody_colspan",TRUE,""
"Table_S12_tbody_rowspan",TRUE,""
"Table_S12_tbody_scope",TRUE,""
"Table_S12_tbody_headers",TRUE,""
"Table_S12_tfoot_ordered_cell_text",TRUE,""
"Table_S12_tfoot_colspan",TRUE,""
"Table_S12_tfoot_rowspan",TRUE,""
"Table_S12_tfoot_scope",TRUE,""
"Table_S12_tfoot_headers",TRUE,""
"source_pin_Table_S13",TRUE,""
"Table_S13_thead_ordered_cell_text",TRUE,""
"Table_S13_thead_colspan",TRUE,""
"Table_S13_thead_rowspan",TRUE,""
"Table_S13_thead_scope",TRUE,""
"Table_S13_thead_headers",TRUE,""
"Table_S13_tbody_ordered_cell_text",TRUE,""
"Table_S13_tbody_colspan",TRUE,""
"Table_S13_tbody_rowspan",TRUE,""
"Table_S13_tbody_scope",TRUE,""
"Table_S13_tbody_headers",TRUE,""
"Table_S13_tfoot_ordered_cell_text",TRUE,""
"Table_S13_tfoot_colspan",TRUE,"Verified full-width footer normalization"
"Table_S13_tfoot_rowspan",TRUE,""
"Table_S13_tfoot_scope",TRUE,""
"Table_S13_tfoot_headers",TRUE,""
"source_pin_Table_S14",TRUE,""
"Table_S14_thead_ordered_cell_text",TRUE,""
"Table_S14_thead_colspan",TRUE,""
"Table_S14_thead_rowspan",TRUE,""
"Table_S14_thead_scope",TRUE,""
"Table_S14_thead_headers",TRUE,""
"Table_S14_tbody_ordered_cell_text",TRUE,""
"Table_S14_tbody_colspan",TRUE,""
"Table_S14_tbody_rowspan",TRUE,""
"Table_S14_tbody_scope",TRUE,""
"Table_S14_tbody_headers",TRUE,""
"Table_S14_tfoot_ordered_cell_text",TRUE,""
"Table_S14_tfoot_colspan",TRUE,"Verified full-width footer normalization"
"Table_S14_tfoot_rowspan",TRUE,""
"Table_S14_tfoot_scope",TRUE,""
"Table_S14_tfoot_headers",TRUE,""
"source_pin_Table_S15",TRUE,""
"Table_S15_thead_ordered_cell_text",TRUE,""
"Table_S15_thead_colspan",TRUE,""
"Table_S15_thead_rowspan",TRUE,""
"Table_S15_thead_scope",TRUE,""
"Table_S15_thead_headers",TRUE,""
"Table_S15_tbody_ordered_cell_text",TRUE,""
"Table_S15_tbody_colspan",TRUE,""
"Table_S15_tbody_rowspan",TRUE,""
"Table_S15_tbody_scope",TRUE,""
"Table_S15_tbody_headers",TRUE,""
"Table_S15_tfoot_ordered_cell_text",TRUE,""
"Table_S15_tfoot_colspan",TRUE,""
"Table_S15_tfoot_rowspan",TRUE,""
"Table_S15_tfoot_scope",TRUE,""
"Table_S15_tfoot_headers",TRUE,""
"170_whole_mean_sd_units",TRUE,""
"170_no_wrap_spans",TRUE,""
"17_exact_distribution_payloads",TRUE,""
"407_prior_checked_cells_preserved",TRUE,""
"no_duplicate_reader_element_ids",TRUE,""
"only_unreferenced_style_marker_duplicate",TRUE,"Non-interactive stylesheet marker only; retained as a layout validation warning"
"local_crossrefs_resolve",TRUE,""
"fig-s5_two_panels",TRUE,""
"fig-s7_two_panels",TRUE,""
"fig-s15_two_panels",TRUE,""
"fig_s17_present",TRUE,""
"no_unresolved_quarto_refs",TRUE,""
"13_section_headings",TRUE,"Abstract; Introduction; Results; Discussion; Methods; Data availability; Code availability; References; Acknowledgements; Funding; Author contributions; Competing interests; Supplementary Information"
"abstract_and_introduction_headed",TRUE,""
"61_input_hashes_unchanged_after_recovery",TRUE,""
