path,sha256,bytes,role,producer,r_version
artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/all_available/mder_mean_of_viable_ratios_diagnostics.png,4f803dd2be8784e79ae92d63fbfca00a97ce387d27f0581dd4ddce3ed08fa484,128562,H01 METRIC-010 integration candidate,scripts/hypotheses/H01/integrate_h01_mder_METRIC010_production.R,4.6.1
artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/paired_common_sample/mder_mean_of_viable_ratios_diagnostics.png,ae661786739603116967fe5c6f6cfa52396eb2d3caaeafeeb2368a254dbca20a,116652,H01 METRIC-010 integration candidate,scripts/hypotheses/H01/integrate_h01_mder_METRIC010_production.R,4.6.1
artifacts/09_tables/H01/H01_exact_samples_by_site.csv,c2aa3751e809e68ad2e52040043c0e6361b5eee839d64e273f038378e66567f9,201047,H01 METRIC-010 integration candidate,scripts/hypotheses/H01/integrate_h01_mder_METRIC010_production.R,4.6.1
artifacts/09_tables/H01/H01_exact_samples.csv,6f06ef2ad21b91803a98a92de97568f2f11704d02f5c1286e517030bd63b5840,33832,H01 METRIC-010 integration candidate,scripts/hypotheses/H01/integrate_h01_mder_METRIC010_production.R,4.6.1
artifacts/09_tables/H01/H01_marginalization_comparison.csv,efeaa0b864804c8e14ec07be9a02af824aefe13e58d586fe2aae9140e4fba5b1,51583,H01 METRIC-010 integration candidate,scripts/hypotheses/H01/integrate_h01_mder_METRIC010_production.R,4.6.1
artifacts/09_tables/H01/H01_model_level_tests.csv,fb20ebe8ab25a24c24c8008c44214fefe28730b1c07d506cabba922154620bff,230713,H01 METRIC-010 integration candidate,scripts/hypotheses/H01/integrate_h01_mder_METRIC010_production.R,4.6.1
artifacts/09_tables/H01/H01_model_manifest.csv,bf3d14af655fb6f9638b3e55d67a734695292d2357579c97374433c272ca14b8,479496,H01 METRIC-010 integration candidate,scripts/hypotheses/H01/integrate_h01_mder_METRIC010_production.R,4.6.1
artifacts/09_tables/H01/H01_preregistered_scope_sensitivity.csv,3e2c1e3fc0afc9194458bf4226648ba9a1173a96f27f7ee2c000ff53b7fe1b80,23087,H01 METRIC-010 integration candidate,scripts/hypotheses/H01/integrate_h01_mder_METRIC010_production.R,4.6.1
artifacts/09_tables/H01/H01_r2_bootstrap_summaries.csv,5b7d45f2944608fe0d50c49b9a7c5007cf9c1124255a36d2a379b37a97ba6d3a,358133,H01 METRIC-010 integration candidate,scripts/hypotheses/H01/integrate_h01_mder_METRIC010_production.R,4.6.1
artifacts/09_tables/H01/H01_r2_point_summaries.csv,8c7964645c52051abcd8eaba9ca109641171f235a735ee29b664ee0068bc559a,51941,H01 METRIC-010 integration candidate,scripts/hypotheses/H01/integrate_h01_mder_METRIC010_production.R,4.6.1
artifacts/09_tables/H01/H01_random_site_descriptions.csv,10ae9891104ca9995063aeb54693b69e002e9dc62966dc9b5f1923b93c21dd49,33275,H01 METRIC-010 integration candidate,scripts/hypotheses/H01/integrate_h01_mder_METRIC010_production.R,4.6.1
artifacts/09_tables/H01/H01_site_deviations.csv,93c304975c52794c6de677bc3764dc3da7fcdfccb275c585ca3ca5d52a8b8060,491379,H01 METRIC-010 integration candidate,scripts/hypotheses/H01/integrate_h01_mder_METRIC010_production.R,4.6.1
artifacts/09_tables/H01/H01_site_estimates.csv,76a3d54ee50a7f3d448df86584becc6f10f3ef82cd320fc5645fb1f3e409fcf1,445483,H01 METRIC-010 integration candidate,scripts/hypotheses/H01/integrate_h01_mder_METRIC010_production.R,4.6.1
artifacts/09_tables/H01/H01_term_effects.csv,0ca6561b3b7072e189c2107967a1994895c7ea76cfeb9be7a0728d3617493397,105144,H01 METRIC-010 integration candidate,scripts/hypotheses/H01/integrate_h01_mder_METRIC010_production.R,4.6.1
artifacts/11_source_data/H01/main/chest/all_available/mder_mean_of_viable_ratios_diagnostic_plot_data.csv,fe5dd0840b9ccbf31584f320796a15c7a9a96dbe09c178e39ea3f6a9802fe0a2,150728,H01 METRIC-010 integration candidate,scripts/hypotheses/H01/integrate_h01_mder_METRIC010_production.R,4.6.1
artifacts/11_source_data/H01/main/chest/all_available/mder_mean_of_viable_ratios_model_frame.csv,8b7a00b9b526231272857bf72ac6dae26f54ccd9c8d57358cd3ca5b8dc513b02,136613,H01 METRIC-010 integration candidate,scripts/hypotheses/H01/integrate_h01_mder_METRIC010_production.R,4.6.1
artifacts/11_source_data/H01/main/chest/paired_common_sample/mder_mean_of_viable_ratios_diagnostic_plot_data.csv,4f8b5855e10c883eff97079c1d4ec77635308c3ded24da5593704600b3c4e718,102896,H01 METRIC-010 integration candidate,scripts/hypotheses/H01/integrate_h01_mder_METRIC010_production.R,4.6.1
artifacts/11_source_data/H01/main/chest/paired_common_sample/mder_mean_of_viable_ratios_model_frame.csv,8860ea0abc3b6e20fa24377a737791deea9bb349ef0d6611376d6bb534552339,92543,H01 METRIC-010 integration candidate,scripts/hypotheses/H01/integrate_h01_mder_METRIC010_production.R,4.6.1
artifacts/11_source_data/H01/main/glasses/all_available/mder_mean_of_viable_ratios_diagnostic_plot_data.csv,a051237f7b95d62adccf194d0a1d6338a57767153d9e736296414b3b6aa8e409,145129,H01 METRIC-010 integration candidate,scripts/hypotheses/H01/integrate_h01_mder_METRIC010_production.R,4.6.1
artifacts/11_source_data/H01/main/glasses/all_available/mder_mean_of_viable_ratios_model_frame.csv,b25ed38e7bc82097029215d49ecc9e403af66539771367651242a6b6667a69ff,131191,H01 METRIC-010 integration candidate,scripts/hypotheses/H01/integrate_h01_mder_METRIC010_production.R,4.6.1
artifacts/11_source_data/H01/main/glasses/paired_common_sample/mder_mean_of_viable_ratios_diagnostic_plot_data.csv,18abdd753faf958355970a764a88c82653b0f2ec3cf0bfed43349b19d4ba948d,103048,H01 METRIC-010 integration candidate,scripts/hypotheses/H01/integrate_h01_mder_METRIC010_production.R,4.6.1
artifacts/11_source_data/H01/main/glasses/paired_common_sample/mder_mean_of_viable_ratios_model_frame.csv,925be6c1276c93533980217756a4cdfcde87cf77916ff3d92ce4c41f3e068cf1,92566,H01 METRIC-010 integration candidate,scripts/hypotheses/H01/integrate_h01_mder_METRIC010_production.R,4.6.1
artifacts/11_source_data/H01/manuscript_prepared_data/chest/all_available/mder_mean_of_viable_ratios_diagnostic_plot_data.csv,cde85dd91f295b65bbf1ee9d1cd70845be883c379add116de2e477526ac15488,148854,H01 METRIC-010 integration candidate,scripts/hypotheses/H01/integrate_h01_mder_METRIC010_production.R,4.6.1
artifacts/11_source_data/H01/manuscript_prepared_data/chest/all_available/mder_mean_of_viable_ratios_model_frame.csv,1b124f193cc7acf9dc0180d7e77758e1b6812fcf73ff3754563935efa94a671e,126821,H01 METRIC-010 integration candidate,scripts/hypotheses/H01/integrate_h01_mder_METRIC010_production.R,4.6.1
artifacts/11_source_data/H01/manuscript_prepared_data/chest/paired_common_sample/mder_mean_of_viable_ratios_diagnostic_plot_data.csv,1c9abd0b14c0c3bee1eb6076aca7cb49124c70bde7d9094834d65a1d10d34efb,100660,H01 METRIC-010 integration candidate,scripts/hypotheses/H01/integrate_h01_mder_METRIC010_production.R,4.6.1
artifacts/11_source_data/H01/manuscript_prepared_data/chest/paired_common_sample/mder_mean_of_viable_ratios_model_frame.csv,65d11a1fab3184d989da7962ca8121fa8a5c36fa8c7d7552444322f821e3b2da,85147,H01 METRIC-010 integration candidate,scripts/hypotheses/H01/integrate_h01_mder_METRIC010_production.R,4.6.1
artifacts/11_source_data/H01/manuscript_prepared_data/glasses/all_available/mder_mean_of_viable_ratios_diagnostic_plot_data.csv,288cbcc3bdf781b37857b70cdcc6195256b028a2dc7e3a0d15bbb78a03e34126,141973,H01 METRIC-010 integration candidate,scripts/hypotheses/H01/integrate_h01_mder_METRIC010_production.R,4.6.1
artifacts/11_source_data/H01/manuscript_prepared_data/glasses/all_available/mder_mean_of_viable_ratios_model_frame.csv,b09d09131e97e99e213d05fbb30f89cd1139065f6fb41f46e9c9acfe37bade0a,120651,H01 METRIC-010 integration candidate,scripts/hypotheses/H01/integrate_h01_mder_METRIC010_production.R,4.6.1
artifacts/11_source_data/H01/manuscript_prepared_data/glasses/paired_common_sample/mder_mean_of_viable_ratios_diagnostic_plot_data.csv,cf796ab08de1f14f8f66d14a653411fcb756ff24f020acc5145dd0794bb16a07,100759,H01 METRIC-010 integration candidate,scripts/hypotheses/H01/integrate_h01_mder_METRIC010_production.R,4.6.1
artifacts/11_source_data/H01/manuscript_prepared_data/glasses/paired_common_sample/mder_mean_of_viable_ratios_model_frame.csv,907131f163effda4747dd0072c392e2f1e96cf381b1d3439a4397c626c2a6488,85163,H01 METRIC-010 integration candidate,scripts/hypotheses/H01/integrate_h01_mder_METRIC010_production.R,4.6.1
