"path","present","type","sha256","bytes","mode","mtime_utc","ctime_utc","birthtime_utc","link_target","link_resolved","link_safe"
"artifacts/06_model_data/H01/sample_flow.csv",TRUE,"file","cdfbfbda8ca4579f1a4a685120439294f0964407fd2ff91ba625f10bb993ccd4",461140,"0644","2026-08-11 22:41:10.388339 UTC","2026-08-11 22:41:18.888224 UTC","2026-08-11 22:41:10.000000 UTC",,,
"artifacts/06_model_data/H01/scenario_status.csv",TRUE,"file","9c31efadfb299e6aef1e7951856e2ea5abf921a92f3ced0bf288133f424f4ee7",7136,"0644","2026-08-11 22:41:10.417418 UTC","2026-08-11 22:41:18.868575 UTC","2026-08-11 22:41:10.000000 UTC",,,
"artifacts/06_model_data/H01/scenarios/manuscript_prepared_data/contract_equivalence.csv",TRUE,"file","5d8556226524391ff233ab1ec20e9b1a9c71f9caab7486dc6f85b891c49d27eb",8390,"0644","2026-08-11 22:46:18.502016 UTC","2026-08-11 22:46:31.339328 UTC","2026-08-11 22:46:18.000000 UTC",,,
"artifacts/06_model_data/H01/scenarios/manuscript_prepared_data/exclusion_reasons.csv",TRUE,"file","9484e728ea86dcd6641eb2b92675b4a7bdffb369e53abf1ef3245685bffec2f2",17012,"0644","2026-08-11 22:46:18.454819 UTC","2026-08-11 22:46:27.512079 UTC","2026-08-11 22:46:18.000000 UTC",,,
"artifacts/06_model_data/H01/scenarios/manuscript_prepared_data/H01.rds",TRUE,"file","3c70363fc0468202a431904aa9d9444f2858af2e3add3475a56c872b49a18bd6",192816,"0644","2026-08-11 22:46:18.064906 UTC","2026-08-11 22:46:34.974900 UTC","2026-08-11 22:46:16.000000 UTC",,,
"artifacts/06_model_data/H01/scenarios/manuscript_prepared_data/input_provenance.csv",TRUE,"file","1cc199c46c40837f9535fa2bf0f9dca7682128301573f76eaafba4b5db32b7a6",3567,"0644","2026-08-11 22:46:18.493752 UTC","2026-08-11 22:46:34.982656 UTC","2026-08-11 22:46:18.000000 UTC",,,
"artifacts/06_model_data/H01/scenarios/manuscript_prepared_data/metric_contract.csv",TRUE,"file","72265ae8789a5e7bd8893ce603755f3dc0b57c3aa2c3727cab4983f1e9bd70e6",4150,"0644","2026-08-11 22:46:18.426092 UTC","2026-08-11 22:46:31.305846 UTC","2026-08-11 22:46:18.000000 UTC",,,
"artifacts/06_model_data/H01/scenarios/manuscript_prepared_data/model_rows.csv",TRUE,"file","cd12a35eb9038b9ce0510e810b6d78a76a2eade1225e3edac4e000d3556d0986",31686373,"0644","2026-08-11 22:46:18.364328 UTC","2026-08-11 22:46:34.970977 UTC","2026-08-11 22:46:18.000000 UTC",,,
"artifacts/06_model_data/H01/scenarios/manuscript_prepared_data/predictor_centers.csv",TRUE,"file","769fe0c43ad098eae1493d31bb3781132898064532c30002bca0c69b9760216c",12095,"0644","2026-08-11 22:46:18.468007 UTC","2026-08-11 22:46:34.961092 UTC","2026-08-11 22:46:18.000000 UTC",,,
"artifacts/06_model_data/H01/scenarios/manuscript_prepared_data/sample_flow.csv",TRUE,"file","24ecdfa5217ed8aeab3e24d11047f4c669b61db66caff2978548b2a123cbac38",410586,"0644","2026-08-11 22:46:18.439808 UTC","2026-08-11 22:46:31.330457 UTC","2026-08-11 22:46:18.000000 UTC",,,
"artifacts/06_model_data/H01/scenarios/manuscript_prepared_data/scenario_status.csv",TRUE,"file","b1baea43c9b16ba7579fe141633829159517d8e24c8017adf3254d6a09341fec",8496,"0644","2026-08-11 22:46:18.462281 UTC","2026-08-11 22:46:31.321431 UTC","2026-08-11 22:46:18.000000 UTC",,,
"artifacts/06_model_data/H01/scenarios/manuscript_prepared_data/timing_conversion_audit.csv",TRUE,"file","4fc8b2e77107d047c17cce0cb3ecf5a60c8ea7269ac1ccc75e7e658faad92b26",2907,"0644","2026-08-11 22:46:18.567480 UTC","2026-08-11 22:46:31.326629 UTC","2026-08-11 22:46:18.000000 UTC",,,
"artifacts/06_model_data/H01/scenarios/manuscript_prepared_data/variable_dictionary.csv",TRUE,"file","52386c551c18c210c65200a33148553ea4c0a5ee45fa914164d434de77dc0679",3928,"0644","2026-08-11 22:46:18.482255 UTC","2026-08-11 22:46:34.952409 UTC","2026-08-11 22:46:18.000000 UTC",,,
"artifacts/06_model_data/H01/variable_dictionary.csv",TRUE,"file","52386c551c18c210c65200a33148553ea4c0a5ee45fa914164d434de77dc0679",3928,"0644","2026-08-11 22:41:10.430279 UTC","2026-08-11 22:41:18.881071 UTC","2026-08-11 22:41:10.000000 UTC",,,
"artifacts/07_models/H01/bootstrap_checkpoints/response_family_change/main/chest/all_available/duration_below_10_pre_sleep_checkpoint.rds",TRUE,"file","942bfc06354be931253e387ede2993089ff087861b288a768052e6cf110c4259",832,"0644","2026-08-01 07:54:16.382282 UTC","2026-08-01 07:54:21.254897 UTC","2026-08-01 07:54:16.000000 UTC",,,
"artifacts/07_models/H01/bootstrap_checkpoints/response_family_change/main/chest/paired_common_sample/duration_below_10_pre_sleep_checkpoint.rds",TRUE,"file","70d1b68ed14451b8a841e5388e6a05aa9f5cd43a12fe2fc2096d9001f9b9ac56",828,"0644","2026-08-01 07:54:54.138959 UTC","2026-08-01 07:54:58.276248 UTC","2026-08-01 07:54:54.000000 UTC",,,
"artifacts/07_models/H01/bootstrap_checkpoints/response_family_change/main/glasses/all_available/duration_below_10_pre_sleep_checkpoint.rds",TRUE,"file","2b75b018c147a4fba659d84f3ff66ef8a9ca80c3cb9a5ebb87ce53c969c99524",828,"0644","2026-08-01 07:55:32.498233 UTC","2026-08-01 07:55:36.894382 UTC","2026-08-01 07:55:32.000000 UTC",,,
"artifacts/07_models/H01/bootstrap_checkpoints/response_family_change/main/glasses/paired_common_sample/duration_below_10_pre_sleep_checkpoint.rds",TRUE,"file","043de4f25ac0e695518f11077f5b6445c49f533761cfdfda541e81159ca3c904",828,"0644","2026-08-01 07:56:10.747597 UTC","2026-08-01 07:56:23.002443 UTC","2026-08-01 07:56:10.000000 UTC",,,
"artifacts/07_models/H01/bootstrap_checkpoints/response_family_change/manuscript_prepared_data/chest/all_available/duration_below_10_pre_sleep_checkpoint.rds",TRUE,"file","8cca1e692eaed2fe91d9ae1d9d26d294f1fd07c35bf0a6031c785d3fa998ed57",668,"0644","2026-08-01 07:56:50.388072 UTC","2026-08-01 07:56:54.680709 UTC","2026-08-01 07:56:50.000000 UTC",,,
"artifacts/07_models/H01/bootstrap_checkpoints/response_family_change/manuscript_prepared_data/chest/paired_common_sample/duration_below_10_pre_sleep_checkpoint.rds",TRUE,"file","956bf8978f9319dcd64f38620f159f55e2e64d77468048f295285b9faaa552e5",664,"0644","2026-08-01 07:57:29.344587 UTC","2026-08-01 07:57:33.897768 UTC","2026-08-01 07:57:29.000000 UTC",,,
"artifacts/07_models/H01/bootstrap_checkpoints/response_family_change/manuscript_prepared_data/glasses/all_available/duration_below_10_pre_sleep_checkpoint.rds",TRUE,"file","f57db7b08687e21a62ab115368a6445be07ce30e97f3872b98bc2c11503dbf77",660,"0644","2026-08-01 07:58:08.417521 UTC","2026-08-01 07:58:14.330358 UTC","2026-08-01 07:58:08.000000 UTC",,,
"artifacts/07_models/H01/bootstrap_checkpoints/response_family_change/manuscript_prepared_data/glasses/paired_common_sample/duration_below_10_pre_sleep_checkpoint.rds",TRUE,"file","3232e770f4fb69718b535989c1f609e85398826364821ff5a2d9ee5dfc189406",664,"0644","2026-08-01 07:58:46.956657 UTC","2026-08-01 07:58:56.054783 UTC","2026-08-01 07:58:46.000000 UTC",,,
"artifacts/07_models/H01/bootstrap_pilot/response_family_change/main/chest/all_available/duration_below_10_pre_sleep_checkpoint.rds",TRUE,"file","19164113fac405139038b174fe0ebc8f36eac8d6ad122e3410f04fbf827f652c",3884,"0644","2026-07-31 22:49:10.572104 UTC","2026-07-31 22:53:14.292062 UTC","2026-07-31 22:49:10.000000 UTC",,,
"artifacts/07_models/H01/bootstrap_pilot/response_family_change/main/chest/all_available/duration_below_10_pre_sleep_draws.rds",TRUE,"file","ea723fa88fa438dbc98d609fb2b6699dd51b59e6ca4e2ec09cbe563e4b4bf666",3372,"0644","2026-07-31 22:49:10.495453 UTC","2026-07-31 22:53:10.036857 UTC","2026-07-31 22:49:10.000000 UTC",,,
"artifacts/07_models/H01/bootstrap_pilot/response_family_change/main/chest/paired_common_sample/duration_below_10_pre_sleep_checkpoint.rds",TRUE,"file","1cf97b6454de2f29afa4537519b02b9c7f326cb05991319ec74b315343b368cd",3868,"0644","2026-07-31 22:49:14.365187 UTC","2026-07-31 22:53:27.009343 UTC","2026-07-31 22:49:14.000000 UTC",,,
"artifacts/07_models/H01/bootstrap_pilot/response_family_change/main/chest/paired_common_sample/duration_below_10_pre_sleep_draws.rds",TRUE,"file","0e228e62a5328c5f6835ef6301e2f97570c7c721273a4d4b9925268d18fb111b",3360,"0644","2026-07-31 22:49:14.313749 UTC","2026-07-31 22:53:10.648707 UTC","2026-07-31 22:49:14.000000 UTC",,,
"artifacts/07_models/H01/bootstrap_pilot/response_family_change/main/glasses/all_available/duration_below_10_pre_sleep_checkpoint.rds",TRUE,"file","fbe5f4338dd07e90fab0449e3902f798fa9bdb7274bb92bfb7c9af7f5b9c5c85",3860,"0644","2026-07-31 22:49:18.550712 UTC","2026-07-31 22:53:21.604652 UTC","2026-07-31 22:49:18.000000 UTC",,,
"artifacts/07_models/H01/bootstrap_pilot/response_family_change/main/glasses/all_available/duration_below_10_pre_sleep_draws.rds",TRUE,"file","6cedcf027ce473d92a2122f1a980e5900c175f0662b49f9f7b5cb6628304f686",3352,"0644","2026-07-31 22:49:18.458824 UTC","2026-07-31 22:53:20.048737 UTC","2026-07-31 22:49:18.000000 UTC",,,
"artifacts/07_models/H01/bootstrap_pilot/response_family_change/main/glasses/paired_common_sample/duration_below_10_pre_sleep_checkpoint.rds",TRUE,"file","469e54a4114417b9bffe3e86eee9ba1bcdedf90b0ce6025ff27a4dcf8a8bab4c",3872,"0644","2026-07-31 22:49:22.098052 UTC","2026-07-31 22:53:10.550058 UTC","2026-07-31 22:49:22.000000 UTC",,,
"artifacts/07_models/H01/bootstrap_pilot/response_family_change/main/glasses/paired_common_sample/duration_below_10_pre_sleep_draws.rds",TRUE,"file","cd76a4179a2af3eeab23b3122503640e0c389ae56cd0ce8560cd31ed87ee47bc",3360,"0644","2026-07-31 22:49:22.057396 UTC","2026-07-31 22:53:13.443085 UTC","2026-07-31 22:49:22.000000 UTC",,,
"artifacts/07_models/H01/bootstrap_pilot/response_family_change/manuscript_prepared_data/chest/all_available/duration_below_10_pre_sleep_checkpoint.rds",TRUE,"file","0afbc3689b5bc6f5c3b30f1ccd44663080d9d90e221ec215b3dba263f8bae9a2",3888,"0644","2026-07-31 22:49:25.904966 UTC","2026-07-31 22:53:19.632042 UTC","2026-07-31 22:49:25.000000 UTC",,,
"artifacts/07_models/H01/bootstrap_pilot/response_family_change/manuscript_prepared_data/chest/all_available/duration_below_10_pre_sleep_draws.rds",TRUE,"file","a2541d07db5f41c26fbd5efb015ddafef0ac074ef1023409cbd9ff9791699169",3508,"0644","2026-07-31 22:49:25.823566 UTC","2026-07-31 22:53:20.033397 UTC","2026-07-31 22:49:25.000000 UTC",,,
"artifacts/07_models/H01/bootstrap_pilot/response_family_change/manuscript_prepared_data/chest/paired_common_sample/duration_below_10_pre_sleep_checkpoint.rds",TRUE,"file","43b8b2c71c42eb4d664951d4edac7de6e188ce32865c404e48d3af8abb31542a",3884,"0644","2026-07-31 22:49:29.544620 UTC","2026-07-31 22:53:09.631384 UTC","2026-07-31 22:49:29.000000 UTC",,,
"artifacts/07_models/H01/bootstrap_pilot/response_family_change/manuscript_prepared_data/chest/paired_common_sample/duration_below_10_pre_sleep_draws.rds",TRUE,"file","d5df9b21b6760fcf0cdfeb79ecebe976cdd15cea65445062deb13e5d102dbb78",3380,"0644","2026-07-31 22:49:29.491590 UTC","2026-07-31 22:53:14.250565 UTC","2026-07-31 22:49:29.000000 UTC",,,
"artifacts/07_models/H01/bootstrap_pilot/response_family_change/manuscript_prepared_data/glasses/all_available/duration_below_10_pre_sleep_checkpoint.rds",TRUE,"file","c724c251a7077ccde0b325553261f15b5ed031e6fae20d0f45cef37a0ddeb1dc",3888,"0644","2026-07-31 22:49:33.656237 UTC","2026-07-31 22:53:11.239175 UTC","2026-07-31 22:49:33.000000 UTC",,,
"artifacts/07_models/H01/bootstrap_pilot/response_family_change/manuscript_prepared_data/glasses/all_available/duration_below_10_pre_sleep_draws.rds",TRUE,"file","381ca600f83a6c93b5b15321c1babf4539e27e3efdfe61e27ba1530a7e1d1a03",3352,"0644","2026-07-31 22:49:33.621764 UTC","2026-07-31 22:53:09.687496 UTC","2026-07-31 22:49:33.000000 UTC",,,
"artifacts/07_models/H01/bootstrap_pilot/response_family_change/manuscript_prepared_data/glasses/paired_common_sample/duration_below_10_pre_sleep_checkpoint.rds",TRUE,"file","03e3c9187e2b03abba4dea2c44ba8ace5a160d44faa52e77a664316ed9f2be17",3860,"0644","2026-07-31 22:49:38.258304 UTC","2026-07-31 22:53:12.178284 UTC","2026-07-31 22:49:38.000000 UTC",,,
"artifacts/07_models/H01/bootstrap_pilot/response_family_change/manuscript_prepared_data/glasses/paired_common_sample/duration_below_10_pre_sleep_draws.rds",TRUE,"file","844fdbe16c8ed822935a1ad6907132ab5b4ece2509f6039a6c01d6eef1a0e022",3352,"0644","2026-07-31 22:49:38.205407 UTC","2026-07-31 22:53:09.584118 UTC","2026-07-31 22:49:38.000000 UTC",,,
"artifacts/07_models/H01/H01_fit_results.rds",TRUE,"file","16b5ab67234c73d7cd7e14f29bf4b96bda9caff1bb2e786e3027aa59825d32c7",266376,"0644","2026-07-31 22:46:01.020797 UTC","2026-07-31 22:53:12.874621 UTC","2026-07-31 22:46:00.000000 UTC",,,
"artifacts/07_models/H01/main/chest/all_available/daily_geometric_mean_medi_model_frame.rds",TRUE,"file","2fc8c8bd273e5d7cd88695d467b21b246ea666bf0dd6e32da863bfeef3443d91",28000,"0644","2026-07-31 22:40:58.084484 UTC","2026-07-31 22:46:23.569495 UTC","2026-07-31 22:40:58.000000 UTC",,,
"artifacts/07_models/H01/main/chest/all_available/daily_geometric_mean_medi_models.rds",TRUE,"file","8f9c708caf00b3a8ebc338211293687aa525a8298b702e2a5de456b689599eff",249144,"0644","2026-07-31 22:40:58.602622 UTC","2026-07-31 22:44:12.452760 UTC","2026-07-31 22:40:58.000000 UTC",,,
"artifacts/07_models/H01/main/chest/all_available/daily_geometric_mean_medi_r2_bootstrap_draws.rds",TRUE,"file","78634e1da400792f64009e8ec3a3a51ee6f65f9cf8b59fe3de27643f9ef3d462",57028,"0644","2026-07-31 14:02:54.917351 UTC","2026-07-31 14:02:58.669695 UTC","2026-07-31 14:02:54.000000 UTC",,,
"artifacts/07_models/H01/main/chest/all_available/dose_time_sensitive_corrected_medi_model_frame.rds",TRUE,"file","1e0b75d1e0271e6b46efcd17b199336b333dd3b306094436e26927eeca1a3ce4",26672,"0644","2026-07-31 22:41:31.394280 UTC","2026-07-31 22:46:57.394994 UTC","2026-07-31 22:41:31.000000 UTC",,,
"artifacts/07_models/H01/main/chest/all_available/dose_time_sensitive_corrected_medi_models.rds",TRUE,"file","0d31d9bb586c86d72b8ec4885101ab580b87e26a4b9ad467f8eeab6913bd7609",255856,"0644","2026-07-31 22:41:32.052699 UTC","2026-07-31 22:46:59.255565 UTC","2026-07-31 22:41:31.000000 UTC",,,
"artifacts/07_models/H01/main/chest/all_available/dose_time_sensitive_corrected_medi_r2_bootstrap_draws.rds",TRUE,"file","8ae3d8651009515316412071cae980158b8313162d04b0f0da1d4dd28b5fc213",57744,"0644","2026-07-31 15:20:12.874225 UTC","2026-07-31 15:20:19.854499 UTC","2026-07-31 15:20:12.000000 UTC",,,
"artifacts/07_models/H01/main/chest/all_available/duration_above_1000_model_frame.rds",TRUE,"file","685876cc293933d0bd5235936278aea67decf76abad6ef9fc4a7fb2c186e1ef2",16232,"0644","2026-07-31 22:41:02.943307 UTC","2026-07-31 22:47:12.606530 UTC","2026-07-31 22:41:02.000000 UTC",,,
"artifacts/07_models/H01/main/chest/all_available/duration_above_1000_models.rds",TRUE,"file","6bed5ee4be5938c8ee4ad4922c47d2e27fedc34140f6029a25da4a9986c89381",99280,"0644","2026-07-31 22:41:03.435394 UTC","2026-07-31 22:46:28.135962 UTC","2026-07-31 22:41:02.000000 UTC",,,
"artifacts/07_models/H01/main/chest/all_available/duration_above_1000_r2_bootstrap_draws.rds",TRUE,"file","90907f6c0b41b84d1b57b8e4d4d9095849806969b3e7ce70337a5c17f0cf7e34",112616,"0644","2026-07-31 14:15:20.374146 UTC","2026-07-31 14:32:05.846171 UTC","2026-07-31 14:15:20.000000 UTC",,,
"artifacts/07_models/H01/main/chest/all_available/duration_above_250_wake_model_frame.rds",TRUE,"file","d7f1a8b7d8969c0d527b1c3fb10b282d9100df496e2f052118a5579bbd943e02",17884,"0644","2026-07-31 22:41:08.127476 UTC","2026-07-31 22:46:26.200244 UTC","2026-07-31 22:41:08.000000 UTC",,,
"artifacts/07_models/H01/main/chest/all_available/duration_above_250_wake_models.rds",TRUE,"file","70199743dcbd99cb9b2a3ef06ae64541398411bc80146b17eb5e17a7549745cc",100980,"0644","2026-07-31 22:41:08.557208 UTC","2026-07-31 22:47:06.402344 UTC","2026-07-31 22:41:08.000000 UTC",,,
"artifacts/07_models/H01/main/chest/all_available/duration_above_250_wake_r2_bootstrap_draws.rds",TRUE,"file","149a21f361693458deb11c8638957adca817bcd878df014141b9ed2361b6012b",113536,"0644","2026-07-31 14:27:22.615111 UTC","2026-07-31 14:33:28.211146 UTC","2026-07-31 14:27:22.000000 UTC",,,
"artifacts/07_models/H01/main/chest/all_available/duration_below_1_sleep_environment_model_frame.rds",TRUE,"file","24d0dffaf5df88530f3b37103795a9a80e8f15382ddc1c7ec3e03e2e9f96a473",17328,"0644","2026-07-31 22:41:15.150113 UTC","2026-07-31 22:46:57.405623 UTC","2026-07-31 22:41:15.000000 UTC",,,
"artifacts/07_models/H01/main/chest/all_available/duration_below_1_sleep_environment_models.rds",TRUE,"file","a96e1a2c02f9764261cde8ff39ec1493c28177b2738e5511207d75c1bdcafe74",100332,"0644","2026-07-31 22:41:15.630060 UTC","2026-07-31 22:47:11.340504 UTC","2026-07-31 22:41:15.000000 UTC",,,
"artifacts/07_models/H01/main/chest/all_available/duration_below_1_sleep_environment_r2_bootstrap_draws.rds",TRUE,"file","96d8ae2ec1c332ced82a96401043e463e0890e8a0760bf129b66bf00d0d6047b",111236,"0644","2026-07-31 14:56:56.842854 UTC","2026-07-31 14:58:58.724511 UTC","2026-07-31 14:56:56.000000 UTC",,,
"artifacts/07_models/H01/main/chest/all_available/duration_below_10_pre_sleep_model_frame.rds",TRUE,"file","e4f79ee00dfbdf472a2413196cc6e83758abf47238573e514b476077a18ae59a",15844,"0644","2026-07-31 22:41:12.904798 UTC","2026-07-31 22:47:23.128906 UTC","2026-07-31 22:41:12.000000 UTC",,,
"artifacts/07_models/H01/main/chest/all_available/duration_below_10_pre_sleep_models.rds",TRUE,"file","112a5da6088e6821ee60f99860b53e596a95230e25a19c08c55ebbe907101e2a",237912,"0644","2026-07-31 22:41:13.415774 UTC","2026-07-31 22:46:37.640071 UTC","2026-07-31 22:41:12.000000 UTC",,,
"artifacts/07_models/H01/main/chest/all_available/duration_below_10_pre_sleep_r2_bootstrap_draws.rds",TRUE,"file","34ea8bbbfe221cba41316d9806dcdc8ccc659189187664b1651f9171183b940f",58484,"0644","2026-08-01 07:54:16.373590 UTC","2026-08-01 07:54:21.240539 UTC","2026-08-01 07:54:16.000000 UTC",,,
"artifacts/07_models/H01/main/chest/all_available/first_timing_above_250_model_frame.rds",TRUE,"file","35713c1e44c791ba845c46b134454b38727f4e4e9a594436449e0c843367dd70",16992,"0644","2026-07-31 22:41:28.093315 UTC","2026-07-31 22:47:23.905298 UTC","2026-07-31 22:41:28.000000 UTC",,,
"artifacts/07_models/H01/main/chest/all_available/first_timing_above_250_models.rds",TRUE,"file","f2f2f70457c5d09a791af036d2e460c7edf1707c9df01dc744628238680eb83f",247144,"0644","2026-07-31 22:41:28.707177 UTC","2026-07-31 22:47:54.087187 UTC","2026-07-31 22:41:28.000000 UTC",,,
"artifacts/07_models/H01/main/chest/all_available/first_timing_above_250_r2_bootstrap_draws.rds",TRUE,"file","0322015e68a14057e67c86e035d316ef7d13d75fa30dbf470633b27b5e7915ad",56772,"0644","2026-07-31 15:03:01.293065 UTC","2026-07-31 15:03:08.058116 UTC","2026-07-31 15:03:01.000000 UTC",,,
"artifacts/07_models/H01/main/chest/all_available/interdaily_stability_model_frame.rds",TRUE,"file","1caf09ed4c9e73ece71a5d645360c15fe73d338fb46b50940e2f4ac86a6311c5",8392,"0644","2026-07-31 22:40:55.641715 UTC","2026-07-31 22:44:12.474498 UTC","2026-07-31 22:40:55.000000 UTC",,,
"artifacts/07_models/H01/main/chest/all_available/interdaily_stability_models.rds",TRUE,"file","7f27b919ae2ec33e4476109eb72a5978ab4439cd8fa830ef521f32bff5fd9cc7",19708,"0644","2026-07-31 22:40:55.667058 UTC","2026-07-31 22:44:11.802063 UTC","2026-07-31 22:40:55.000000 UTC",,,
"artifacts/07_models/H01/main/chest/all_available/interdaily_stability_r2_bootstrap_draws.rds",TRUE,"file","2ce98b84e7d3e2f415bd2da4cc3178fb4371e82b0703a70f916f1af76a0a71a3",45976,"0644","2026-07-31 14:02:11.556001 UTC","2026-07-31 14:02:16.006009 UTC","2026-07-31 14:02:11.000000 UTC",,,
"artifacts/07_models/H01/main/chest/all_available/intradaily_variability_model_frame.rds",TRUE,"file","3e39b44b786c77090f30a0146de94c58387317fabc8e093f801f62de22c01662",7200,"0644","2026-07-31 22:40:57.331514 UTC","2026-07-31 22:44:11.784745 UTC","2026-07-31 22:40:57.000000 UTC",,,
"artifacts/07_models/H01/main/chest/all_available/intradaily_variability_models.rds",TRUE,"file","2920abf529956db88bb02953c78d8cc93561ebc015ed7aa61eacdd214e958f37",19916,"0644","2026-07-31 22:40:57.355964 UTC","2026-07-31 22:44:12.478547 UTC","2026-07-31 22:40:57.000000 UTC",,,
"artifacts/07_models/H01/main/chest/all_available/intradaily_variability_r2_bootstrap_draws.rds",TRUE,"file","3ff1ff034725fff7f5b396bbc597d88a55ea8c9207907e93fa90c9832ad720c6",43732,"0644","2026-07-31 14:02:13.799531 UTC","2026-07-31 14:02:18.034479 UTC","2026-07-31 14:02:13.000000 UTC",,,
