"scope","path","sha256","bytes"
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/qa_desktop_endpoint_tbl-h07-preparation-metric-samples.png","3e4e358e311d0740166b42724d80dc32e4119e431b1e7cfdd0c9f3bce5cce211",42571
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/qa_desktop_endpoint_tbl-h07-preparation-metric011.png","9963ff9c8d1901d763033a8cac633124b25d748d3fd36b3ab8167e1d2249c71a",27528
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/qa_desktop_endpoint_tbl-h07-preparation-model-form.png","7729a8ee9115953f7c43716dad3fbb71940e3d98a75f162aead81bc24a93f0ec",35351
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/qa_desktop_endpoint_tbl-h07-preparation-output-map.png","6d00cda55d6b01afc6ca9f4912f3ae166c8bc1a262ac72a147a9c0b95d179a14",35787
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/qa_desktop_endpoint_tbl-h07-preparation-pattern-counts.png","877cf499beeb0198e924eccb723b5ab0681327ac0242f343b915c0c6505e8c83",22065
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/qa_desktop_endpoint_tbl-h07-preparation-sample-ranges.png","6ca64f7ff4781c01b6a99984462cc6ffcd3a3367893417f393e5398ee97f8644",15980
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/qa_desktop_endpoint_tbl-h07-preparation-sensitivity-classifications.png","8a4e2613887b29c0610ea0d32daa36d2fa7965a784faa2aa1ed49c2fee2ecd96",67486
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/qa_desktop_endpoint_tbl-h07-preparation-sensitivity-samples.png","24ff725bed35f4580c4dd9df8b074d38c9b8fedbc1a9a99e10b04e8e584c9b75",49985
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/qa_desktop_endpoint_tbl-h07-preparation-site-support.png","223aa9ef65c57aeea8443760eaaa7477106c087853f21319e8fd0d811d2e57fe",59408
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/qa_desktop_endpoint_tbl-h07-preparation-tweedie-pilot.png","c3397472cbb000e23a34b704fc20b3c5a92ff03f0ad6f0caa9c41d7947aeac24",47712
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/qa_narrow_708x1000_endpoint_fig-h07-prep-metric-sample-support.png","2f5600fb0e4c4c331709f003e37810dc834548645df67ee6127f991d0497567d",33480
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/qa_narrow_708x1000_endpoint_fig-h07-prep-site-photoperiod-ranges.png","e5a51767f2ed9721e39d4cf662b7a23e861615bd4028e3b11b3be2caf3bfd21a",33932
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/qa_narrow_708x1000_endpoint_mermaid-1.png","c3c416faab1aad86db28c7eeabd0ee2177115d70b9109bd048d2d105ff8a11f5",46009
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/qa_narrow_708x1000_metrics.json","accbe767192217f9f47b2568ee177c4708f352bf751069b30342790954610dc9",10865
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/qa_narrow_708x1000_scroller_excweawzst_far.png","41b6217c55f74b0e30e6ae3e2cd472e17bfcf9fd2308c3aade46316b404fbb13",83229
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/qa_narrow_708x1000_scroller_exercise.json","483b0660ad31f8e4cb3a16a9c50701767687e27ef6274fd084549ffc76883172",251
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/qa_narrow_708x1000_scroller_ngkstvditt_far.png","a12cf851c9dc5200633d4b16a8a11608b3ee5581f469535dbc05ac53dbeed10e",114700
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/qa_narrow_708x1000_top.png","4abea13196f8650f02fe94b91d412f33634d78c06cd0876cabceddeec903e5ce",72820
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/qa_screenshot_manifest.csv","b604d0f879d1b190d28ae78f8c1dbfb07fec21519cc7bb0fd0298aff4ae0264f",5526
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/qa_visual_acceptance.json","8a233a5bf4df0ef02a4d6124e1d76b042a3f03a25e336010bc4b811d00b4074f",60758
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/qa_zoom_equivalent_720x500_metrics.json","5d02199d66c7022cdd7f96b6d9fb31487631a58b429b782c1366007f829ff5f2",10838
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/qa_zoom_equivalent_720x500_scroller_excweawzst_far.png","413322a298e8d4ec6f23a9878be514675391b14e8162df007e56d03784e95646",38336
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/qa_zoom_equivalent_720x500_scroller_exercise.json","656784b7a8db816546d8bd4b2b31163dcaacb91830b7821707f3c8e41a9f184e",251
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/qa_zoom_equivalent_720x500_scroller_ngkstvditt_far.png","6a861f7cfad5c466d38cc121ba1ac3eb28bf4a63d853c2faa1e36259380f0378",41753
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/qa_zoom_equivalent_720x500_top.png","8c8ff3cfa685a1929cdb6debc51b944fed123ec55c85305d977db23a2d478b2b",45616
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/reader_link_replay.csv","274844fb81c843dc2e1f2af488d3024e5654e071e69f60a596d92fbe29f1eb9e",87112
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/reader_phrase_replay.csv","770b1d383a406e8d067a619415c8a2867cf430e0ef731d58c3489ac2ecade401",606
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/semantic_invariance_replay.csv","84ac8741030f67347bfd7cd28cc202e24d5ebb00170a86dd42180157e1974c76",1193
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/semantic_replay.csv","361dc02d45f0407188bf603110243f60eadd4b1f289a0b410a4ca114908f26d3",649
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/source_data_relationship_replay.csv","ee0a4bb4154e4f368fa3d239c16841e9103965ccc1a32395e6aa2efd6fc51bb3",648
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/static_acceptance_checks.csv","3587052d59d051906569eb165460f28bac1586600bd37b1184c04da401b74aad",4219
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/static_acceptance_failures.csv","2a2db1add5b3ac253d64e0e59e2a47fa660015c84d1d90d815dd9270eecb22e3",48
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/static_replay_attempt1_construction_failure.csv","c74f729e1693290969df2644f8b916afeaba427acb5cf72ae438db896f0682d9",366
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/static_replay_order53a.R","ba15d539ce5b4efb86d2aa09d43c7fd6bea8b43c7f3112a330cadc423fb2e39a",31275
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/table_endpoint_replay.csv","1af00618bb7e8b7abb7a7aceb488396422e6c70f501d01a40c6f1053110cabc0",2963
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/table_header_replay.csv","b5f1fb71bbd4ddfb6e05cec7e726ab77cd5847a71b90290af4b8a69d85c98207",108763
"order53a_evidence","audit/hypotheses/H07/report018_order53a_companion_no_rerender_completion/teardown_status.csv","78b16e8da6fa88a956d7b5c26eacda3dbc57dd49daf370ed283d9181719dd64b",632
"sealed_external_identity","audit/report_harmonization/owner_orders/53a_h07_companion_no_rerender_completion.md","7938e1358ec78d7fb90dd7bd59fd3cb1465c3a71912710b3813586fbf0789712",5490
"sealed_external_identity","audit/report_harmonization/report018_h07_order53_stopped_independent_acceptance.md","d57ef70aa1693dd60da27f622cca5be91aa25d9c9d0f6e66b7b98883f84b91e0",4033
"sealed_external_identity","audit/report_harmonization/report018_h07_order53_stopped_independent_acceptance_manifest.csv","5f13d020be8ecfa18d8f1df11bb3ee29cc60cbe03698fb47a8d5dd2d23b3b36e",4632
"sealed_external_identity","scripts/report_harmonization/check_h07_order53_stopped_acceptance.R","cca5e26f8227479f250f16b1ee227ea1388b0edde46a33eba082549419c6fd93",14440
"sealed_external_identity","audit/report_harmonization/report018_h07_order53_stopped_independent_verification.csv","95b96b41fcb815d04ca4cd69ee53f05c7e7e49e5d45e38b4f2aeda712bd5628e",7675
"sealed_external_identity","audit/hypotheses/H07/report018_order53_companion_render/ORDER53_FAIL_CLOSED_STOP.txt","22a0f7e6bd5ba808496138420a75c097600e4ce4276248233ce609d04211ee95",12411
"sealed_external_identity","audit/hypotheses/H07/report018_order53_companion_render/ORDER53_STOPPED_STATE_MANIFEST.csv","0b059a86079ceea2a4e0922185903a24537065e5683efe976def238770eb7c85",9273
"sealed_external_identity","audit/hypotheses/H07/report018_order53_companion_render/current_endpoint_identities.csv","1e4db1b6e9af7b5e90764806da6eb0c2f732bd00af616f8fab6c701753b8f153",15896
"sealed_external_identity","audit/hypotheses/H07/report018_order53_companion_render/reader_link_corrected_audit.csv","34b6eba8518b441b68c80f0c64cdca035b8baa2f71b98141996a2e6bd8ee0bd0",92515
"sealed_external_identity","audit/hypotheses/H07/report018_order53_companion_render/protected_delta_posthelper.csv","e90f1b8d8c5c6f50d3ad3ff6bde1ea268bc45c2f258ec5257986228852558429",5128
"sealed_external_identity","audit/hypotheses/H07/H07_analysis_preparation.qmd","a6c05e81333bb612e99ef431f42f47860ac26b6d5c0f0f44ecbce019ee470d1b",49762
"sealed_external_identity","_build/nathealth/audit/hypotheses/H07/H07_analysis_preparation.qmd","a6c05e81333bb612e99ef431f42f47860ac26b6d5c0f0f44ecbce019ee470d1b",49762
"sealed_external_identity","_build/nathealth/audit/hypotheses/H07/H07_analysis_preparation.html","4c03a3e3cdfa1c6eac13d5785ceee8306e6d0941278b679a1eb88e357b270d93",654955
"sealed_external_identity","artifacts/12_manifests/H07/H07_preparation_report_manifest.csv","db1b00058848d27eed9d5ece9d9eae97851d1bdc997c4f2fe28d2ce9abd3c8e2",335146
"sealed_external_identity","notebooks/hypotheses/H07.qmd","c779c57ffc64a15c82e519ef38e865a39108a6563d82e408e4522253c61e8226",45440
"sealed_external_identity","_build/nathealth/notebooks/hypotheses/H07.html","7814860467f71311c56e22960e757059524ccc3890b0721708eda7a5c661ab40",265730
"sealed_external_identity","_quarto-nathealth.yml","80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3",7480
"sealed_external_identity","scripts/hypotheses/H07/build_h07_preparation_report_manifest.R","9e961ec8746f512f34d1330b227118e407a75260168619a6457413a3ecb74508",10592
"sealed_external_identity","tests/hypotheses/H07/test_h07_preparation_report.R","89fd3eaa2f4f9928234280844e480ff5b863e104366af17675fe36366c456558",12912
"sealed_external_identity","tests/hypotheses/H07/test_h07_stage3_reader_report.R","84e96a523bf1d9051be8abe3cabbef9837dfe98ab978a30bd846d0f2d728cd17",8435
"sealed_external_identity","audit/hypotheses/H07/report018_order53_companion_render/gt_html_semantic_post_render_summary.csv","43df6cca4556ed9ce4d42f19207940dcfa435f67290a317120c2188690d98334",498
"sealed_external_identity","audit/hypotheses/H07/report018_order53_companion_render/001__build__nathealth__audit__hypotheses__H07__H07_analysis_preparation.html_gt_semantic_ledger.csv","5269f9d8ea846195387a15372772d0d286fabc0661d9e8eb7181f448372e5a1f",222598
"sealed_external_identity","audit/report_harmonization/report018_h07_companion_release.md","4d3948848ad229e128dbeee6be98b3142e688b47eb2d6d0f2cb8f1baf8ddb085",6013
"sealed_external_identity","audit/report_harmonization/report018_h07_companion_release_manifest.csv","ad49add8af40446ce0e7710326f4c94e4463742a72b99c341c2a158e575ba7a3",3278
"sealed_external_identity","audit/report_harmonization/report018_h07_companion_order53_dispatch_manifest.csv","d5a405c26a998f9a2944262ff44cb78bfe4eaa3925d26b8ec8c69914d9ea138b",4444
"sealed_external_identity","renv.lock","3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350",603493
"sealed_external_identity","audit/report_harmonization/report018_h07_order53a_dispatch_manifest.csv","d8e1b84945d0b1479ffa63c674b23014d2bc11e8c66bd41423ef74579573a5d7",4496
