run_id,placement,metric_id,metric_order,manuscript_name,site,participants,participant_days,first_date,last_date,abs_latitude_deg,photoperiod_min,photoperiod_max,display_order,site_name,site_color,placement_label
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,THUAS,15,93,2025-02-22,2025-10-13,52.0116,11.59127261598905,18.223782843152684,2,Delft (NL),#117733,Chest — complementary
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,BAUA,20,114,2025-06-11,2025-10-19,51.498204,11.580528282059564,18.211450270281897,3,Dortmund (DE),#DDCC77,Chest — complementary
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,TUM,10,60,2024-05-14,2024-07-28,48.1333,16.40620690557692,17.452678093645307,5,Munich (DE),#DDCC77,Chest — complementary
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,FUSPCEU,22,123,2024-10-08,2025-02-09,40.4165,10.329644992086624,12.348446626994344,6,Madrid (ES),#CC6677,Chest — complementary
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,IZTECH,17,102,2024-12-24,2025-06-01,38.32,10.489451321429677,15.696292682422532,7,Izmir (TR),#332288,Chest — complementary
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,UCR,39,230,2025-06-17,2025-09-06,9.9372,12.959218925899927,13.474863940808508,8,San José (CR),#44AA99,Chest — complementary
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,KNUST,15,84,2024-10-08,2025-02-01,6.6750074282377385,12.493067087067498,12.71061712841193,9,Kumasi (GH),#AA4499,Chest — complementary
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,RISE,13,78,2025-03-04,2025-10-12,57.715675,11.896925158434444,20.52484733098083,1,Borås (SE),#88CCEE,Near eye — primary
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,THUAS,13,78,2025-02-22,2025-09-27,52.0116,11.59127261598905,18.223782843152684,2,Delft (NL),#117733,Near eye — primary
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,BAUA,18,107,2025-06-11,2025-10-19,51.498204,11.580528282059564,18.217757501800858,3,Dortmund (DE),#DDCC77,Near eye — primary
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,MPI,26,150,2023-08-15,2023-11-12,48.5216,10.501161154309909,15.526877130932276,4,Tübingen (DE),#DDCC77,Near eye — primary
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,TUM,10,60,2024-05-14,2024-07-28,48.1333,16.40620690557692,17.452678093645307,5,Munich (DE),#DDCC77,Near eye — primary
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,FUSPCEU,23,129,2024-10-08,2025-02-09,40.4165,10.329644992086624,12.348446626994344,6,Madrid (ES),#CC6677,Near eye — primary
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,IZTECH,17,101,2024-12-24,2025-06-01,38.32,10.489451321429677,15.696292682422532,7,Izmir (TR),#332288,Near eye — primary
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,UCR,6,32,2025-06-17,2025-06-29,9.9372,13.465770600769256,13.474863940808508,8,San José (CR),#44AA99,Near eye — primary
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,KNUST,15,81,2024-10-08,2025-02-02,6.6750074282377385,12.493067087067498,12.71061712841193,9,Kumasi (GH),#AA4499,Near eye — primary
primary__chest,chest,m10_mean_medi,2,Brightest 10 h mean,RISE,16,96,2025-03-04,2025-10-19,57.715675,11.350968501501614,20.52484733098083,1,Borås (SE),#88CCEE,Chest — complementary
primary__chest,chest,m10_mean_medi,2,Brightest 10 h mean,THUAS,15,93,2025-02-22,2025-10-13,52.0116,11.59127261598905,18.223782843152684,2,Delft (NL),#117733,Chest — complementary
primary__chest,chest,m10_mean_medi,2,Brightest 10 h mean,BAUA,20,114,2025-06-11,2025-10-19,51.498204,11.580528282059564,18.211450270281897,3,Dortmund (DE),#DDCC77,Chest — complementary
primary__chest,chest,m10_mean_medi,2,Brightest 10 h mean,TUM,10,60,2024-05-14,2024-07-28,48.1333,16.40620690557692,17.452678093645307,5,Munich (DE),#DDCC77,Chest — complementary
primary__chest,chest,m10_mean_medi,2,Brightest 10 h mean,FUSPCEU,22,123,2024-10-08,2025-02-09,40.4165,10.329644992086624,12.348446626994344,6,Madrid (ES),#CC6677,Chest — complementary
primary__chest,chest,m10_mean_medi,2,Brightest 10 h mean,IZTECH,17,102,2024-12-24,2025-06-01,38.32,10.489451321429677,15.696292682422532,7,Izmir (TR),#332288,Chest — complementary
primary__chest,chest,m10_mean_medi,2,Brightest 10 h mean,UCR,39,230,2025-06-17,2025-09-06,9.9372,12.959218925899927,13.474863940808508,8,San José (CR),#44AA99,Chest — complementary
primary__chest,chest,m10_mean_medi,2,Brightest 10 h mean,KNUST,15,84,2024-10-08,2025-02-01,6.6750074282377385,12.493067087067498,12.71061712841193,9,Kumasi (GH),#AA4499,Chest — complementary
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,RISE,13,78,2025-03-04,2025-10-12,57.715675,11.896925158434444,20.52484733098083,1,Borås (SE),#88CCEE,Near eye — primary
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,THUAS,13,78,2025-02-22,2025-09-27,52.0116,11.59127261598905,18.223782843152684,2,Delft (NL),#117733,Near eye — primary
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,BAUA,18,107,2025-06-11,2025-10-19,51.498204,11.580528282059564,18.217757501800858,3,Dortmund (DE),#DDCC77,Near eye — primary
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,MPI,26,150,2023-08-15,2023-11-12,48.5216,10.501161154309909,15.526877130932276,4,Tübingen (DE),#DDCC77,Near eye — primary
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,TUM,10,60,2024-05-14,2024-07-28,48.1333,16.40620690557692,17.452678093645307,5,Munich (DE),#DDCC77,Near eye — primary
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,FUSPCEU,23,129,2024-10-08,2025-02-09,40.4165,10.329644992086624,12.348446626994344,6,Madrid (ES),#CC6677,Near eye — primary
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,IZTECH,17,101,2024-12-24,2025-06-01,38.32,10.489451321429677,15.696292682422532,7,Izmir (TR),#332288,Near eye — primary
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,UCR,6,32,2025-06-17,2025-06-29,9.9372,13.465770600769256,13.474863940808508,8,San José (CR),#44AA99,Near eye — primary
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,KNUST,15,81,2024-10-08,2025-02-02,6.6750074282377385,12.493067087067498,12.71061712841193,9,Kumasi (GH),#AA4499,Near eye — primary
primary__chest,chest,l10_mean_medi,3,Darkest 10 h mean,RISE,16,96,2025-03-04,2025-10-19,57.715675,11.350968501501614,20.52484733098083,1,Borås (SE),#88CCEE,Chest — complementary
primary__chest,chest,l10_mean_medi,3,Darkest 10 h mean,THUAS,15,93,2025-02-22,2025-10-13,52.0116,11.59127261598905,18.223782843152684,2,Delft (NL),#117733,Chest — complementary
primary__chest,chest,l10_mean_medi,3,Darkest 10 h mean,BAUA,20,114,2025-06-11,2025-10-19,51.498204,11.580528282059564,18.211450270281897,3,Dortmund (DE),#DDCC77,Chest — complementary
primary__chest,chest,l10_mean_medi,3,Darkest 10 h mean,TUM,10,60,2024-05-14,2024-07-28,48.1333,16.40620690557692,17.452678093645307,5,Munich (DE),#DDCC77,Chest — complementary
primary__chest,chest,l10_mean_medi,3,Darkest 10 h mean,FUSPCEU,22,123,2024-10-08,2025-02-09,40.4165,10.329644992086624,12.348446626994344,6,Madrid (ES),#CC6677,Chest — complementary
primary__chest,chest,l10_mean_medi,3,Darkest 10 h mean,IZTECH,17,102,2024-12-24,2025-06-01,38.32,10.489451321429677,15.696292682422532,7,Izmir (TR),#332288,Chest — complementary
primary__chest,chest,l10_mean_medi,3,Darkest 10 h mean,UCR,39,230,2025-06-17,2025-09-06,9.9372,12.959218925899927,13.474863940808508,8,San José (CR),#44AA99,Chest — complementary
primary__chest,chest,l10_mean_medi,3,Darkest 10 h mean,KNUST,15,84,2024-10-08,2025-02-01,6.6750074282377385,12.493067087067498,12.71061712841193,9,Kumasi (GH),#AA4499,Chest — complementary
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",RISE,13,78,2025-03-04,2025-10-12,57.715675,11.896925158434444,20.52484733098083,1,Borås (SE),#88CCEE,Near eye — primary
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",THUAS,13,78,2025-02-22,2025-09-27,52.0116,11.59127261598905,18.223782843152684,2,Delft (NL),#117733,Near eye — primary
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",BAUA,18,107,2025-06-11,2025-10-19,51.498204,11.580528282059564,18.217757501800858,3,Dortmund (DE),#DDCC77,Near eye — primary
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",MPI,26,150,2023-08-15,2023-11-12,48.5216,10.501161154309909,15.526877130932276,4,Tübingen (DE),#DDCC77,Near eye — primary
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",TUM,10,60,2024-05-14,2024-07-28,48.1333,16.40620690557692,17.452678093645307,5,Munich (DE),#DDCC77,Near eye — primary
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",FUSPCEU,23,129,2024-10-08,2025-02-09,40.4165,10.329644992086624,12.348446626994344,6,Madrid (ES),#CC6677,Near eye — primary
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",IZTECH,17,101,2024-12-24,2025-06-01,38.32,10.489451321429677,15.696292682422532,7,Izmir (TR),#332288,Near eye — primary
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",UCR,6,32,2025-06-17,2025-06-29,9.9372,13.465770600769256,13.474863940808508,8,San José (CR),#44AA99,Near eye — primary
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",KNUST,15,81,2024-10-08,2025-02-02,6.6750074282377385,12.493067087067498,12.71061712841193,9,Kumasi (GH),#AA4499,Near eye — primary
primary__chest,chest,duration_above_1000,4,"Time above 1,000 lx melEDI",RISE,16,96,2025-03-04,2025-10-19,57.715675,11.350968501501614,20.52484733098083,1,Borås (SE),#88CCEE,Chest — complementary
primary__chest,chest,duration_above_1000,4,"Time above 1,000 lx melEDI",THUAS,15,93,2025-02-22,2025-10-13,52.0116,11.59127261598905,18.223782843152684,2,Delft (NL),#117733,Chest — complementary
primary__chest,chest,duration_above_1000,4,"Time above 1,000 lx melEDI",BAUA,20,114,2025-06-11,2025-10-19,51.498204,11.580528282059564,18.211450270281897,3,Dortmund (DE),#DDCC77,Chest — complementary
primary__chest,chest,duration_above_1000,4,"Time above 1,000 lx melEDI",TUM,10,60,2024-05-14,2024-07-28,48.1333,16.40620690557692,17.452678093645307,5,Munich (DE),#DDCC77,Chest — complementary
primary__chest,chest,duration_above_1000,4,"Time above 1,000 lx melEDI",FUSPCEU,22,123,2024-10-08,2025-02-09,40.4165,10.329644992086624,12.348446626994344,6,Madrid (ES),#CC6677,Chest — complementary
primary__chest,chest,duration_above_1000,4,"Time above 1,000 lx melEDI",IZTECH,17,102,2024-12-24,2025-06-01,38.32,10.489451321429677,15.696292682422532,7,Izmir (TR),#332288,Chest — complementary
primary__chest,chest,duration_above_1000,4,"Time above 1,000 lx melEDI",UCR,39,230,2025-06-17,2025-09-06,9.9372,12.959218925899927,13.474863940808508,8,San José (CR),#44AA99,Chest — complementary
primary__chest,chest,duration_above_1000,4,"Time above 1,000 lx melEDI",KNUST,15,84,2024-10-08,2025-02-01,6.6750074282377385,12.493067087067498,12.71061712841193,9,Kumasi (GH),#AA4499,Chest — complementary
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,RISE,13,73,2025-03-04,2025-10-12,57.715675,11.896925158434444,20.52484733098083,1,Borås (SE),#88CCEE,Near eye — primary
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,THUAS,13,64,2025-02-24,2025-09-27,52.0116,11.717774412168398,18.223782843152684,2,Delft (NL),#117733,Near eye — primary
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,BAUA,18,90,2025-06-11,2025-10-19,51.498204,11.580528282059564,18.211450270281897,3,Dortmund (DE),#DDCC77,Near eye — primary
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,MPI,26,141,2023-08-15,2023-11-12,48.5216,10.501161154309909,15.526877130932276,4,Tübingen (DE),#DDCC77,Near eye — primary
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,TUM,10,54,2024-05-14,2024-07-28,48.1333,16.40620690557692,17.452678093645307,5,Munich (DE),#DDCC77,Near eye — primary
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,FUSPCEU,23,113,2024-10-08,2025-02-09,40.4165,10.329644992086624,12.348446626994344,6,Madrid (ES),#CC6677,Near eye — primary
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,IZTECH,17,94,2024-12-24,2025-06-01,38.32,10.489451321429677,15.696292682422532,7,Izmir (TR),#332288,Near eye — primary
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,UCR,6,30,2025-06-17,2025-06-29,9.9372,13.465770600769256,13.474863940808508,8,San José (CR),#44AA99,Near eye — primary
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,KNUST,15,78,2024-10-08,2025-02-02,6.6750074282377385,12.493067087067498,12.71061712841193,9,Kumasi (GH),#AA4499,Near eye — primary
primary__chest,chest,duration_above_250_wake,5,Time above 250 lx melEDI during wake,RISE,16,89,2025-03-04,2025-10-17,57.715675,11.50536142786344,20.52484733098083,1,Borås (SE),#88CCEE,Chest — complementary
primary__chest,chest,duration_above_250_wake,5,Time above 250 lx melEDI during wake,THUAS,15,79,2025-02-24,2025-10-13,52.0116,11.717774412168398,18.223782843152684,2,Delft (NL),#117733,Chest — complementary
primary__chest,chest,duration_above_250_wake,5,Time above 250 lx melEDI during wake,BAUA,20,98,2025-06-11,2025-10-19,51.498204,11.580528282059564,18.211450270281897,3,Dortmund (DE),#DDCC77,Chest — complementary
primary__chest,chest,duration_above_250_wake,5,Time above 250 lx melEDI during wake,TUM,10,54,2024-05-14,2024-07-28,48.1333,16.40620690557692,17.452678093645307,5,Munich (DE),#DDCC77,Chest — complementary
primary__chest,chest,duration_above_250_wake,5,Time above 250 lx melEDI during wake,FUSPCEU,22,111,2024-10-08,2025-02-09,40.4165,10.329644992086624,12.348446626994344,6,Madrid (ES),#CC6677,Chest — complementary
primary__chest,chest,duration_above_250_wake,5,Time above 250 lx melEDI during wake,IZTECH,17,95,2024-12-24,2025-06-01,38.32,10.489451321429677,15.696292682422532,7,Izmir (TR),#332288,Chest — complementary
primary__chest,chest,duration_above_250_wake,5,Time above 250 lx melEDI during wake,UCR,39,211,2025-06-17,2025-09-05,9.9372,12.968728100061416,13.474863940808508,8,San José (CR),#44AA99,Chest — complementary
primary__chest,chest,duration_above_250_wake,5,Time above 250 lx melEDI during wake,KNUST,15,81,2024-10-08,2025-02-01,6.6750074282377385,12.493067087067498,12.71061712841193,9,Kumasi (GH),#AA4499,Chest — complementary
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,RISE,13,67,2025-03-05,2025-10-11,57.715675,11.976120831569036,20.52484733098083,1,Borås (SE),#88CCEE,Near eye — primary
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,THUAS,12,50,2025-02-24,2025-09-27,52.0116,11.717774412168398,18.198204170399244,2,Delft (NL),#117733,Near eye — primary
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,BAUA,18,84,2025-06-11,2025-10-19,51.498204,11.580528282059564,18.217757501800858,3,Dortmund (DE),#DDCC77,Near eye — primary
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,MPI,26,132,2023-08-15,2023-11-12,48.5216,10.501161154309909,15.526877130932276,4,Tübingen (DE),#DDCC77,Near eye — primary
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,TUM,10,52,2024-05-14,2024-07-28,48.1333,16.40620690557692,17.452678093645307,5,Munich (DE),#DDCC77,Near eye — primary
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,FUSPCEU,23,105,2024-10-08,2025-02-09,40.4165,10.329644992086624,12.348446626994344,6,Madrid (ES),#CC6677,Near eye — primary
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,IZTECH,17,82,2024-12-24,2025-06-01,38.32,10.489451321429677,15.696292682422532,7,Izmir (TR),#332288,Near eye — primary
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,UCR,6,25,2025-06-17,2025-06-29,9.9372,13.465770600769256,13.474863940808508,8,San José (CR),#44AA99,Near eye — primary
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,KNUST,14,58,2024-10-08,2025-02-02,6.6750074282377385,12.493067087067498,12.71061712841193,9,Kumasi (GH),#AA4499,Near eye — primary
primary__chest,chest,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,RISE,16,81,2025-03-05,2025-10-17,57.715675,11.50536142786344,20.52484733098083,1,Borås (SE),#88CCEE,Chest — complementary
primary__chest,chest,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,THUAS,14,63,2025-02-24,2025-10-13,52.0116,11.717774412168398,18.198204170399244,2,Delft (NL),#117733,Chest — complementary
primary__chest,chest,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,BAUA,20,92,2025-06-11,2025-10-19,51.498204,11.580528282059564,18.211450270281897,3,Dortmund (DE),#DDCC77,Chest — complementary
primary__chest,chest,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,TUM,10,52,2024-05-14,2024-07-28,48.1333,16.40620690557692,17.452678093645307,5,Munich (DE),#DDCC77,Chest — complementary
primary__chest,chest,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,FUSPCEU,22,103,2024-10-08,2025-02-09,40.4165,10.329644992086624,12.348446626994344,6,Madrid (ES),#CC6677,Chest — complementary
primary__chest,chest,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,IZTECH,17,83,2024-12-24,2025-06-01,38.32,10.489451321429677,15.696292682422532,7,Izmir (TR),#332288,Chest — complementary
primary__chest,chest,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,UCR,39,208,2025-06-17,2025-09-06,9.9372,12.959218925899927,13.474863940808508,8,San José (CR),#44AA99,Chest — complementary
primary__chest,chest,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,KNUST,15,61,2024-10-08,2025-02-01,6.6750074282377385,12.493067087067498,12.71061712841193,9,Kumasi (GH),#AA4499,Chest — complementary
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,RISE,13,76,2025-03-04,2025-10-12,57.715675,11.896925158434444,20.52484733098083,1,Borås (SE),#88CCEE,Near eye — primary
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,THUAS,13,68,2025-02-23,2025-09-27,52.0116,11.654367930557992,18.223782843152684,2,Delft (NL),#117733,Near eye — primary
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,BAUA,18,95,2025-06-11,2025-10-19,51.498204,11.580528282059564,18.217757501800858,3,Dortmund (DE),#DDCC77,Near eye — primary
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,MPI,26,150,2023-08-15,2023-11-12,48.5216,10.501161154309909,15.526877130932276,4,Tübingen (DE),#DDCC77,Near eye — primary
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,TUM,10,60,2024-05-14,2024-07-28,48.1333,16.40620690557692,17.452678093645307,5,Munich (DE),#DDCC77,Near eye — primary
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,FUSPCEU,23,118,2024-10-08,2025-02-09,40.4165,10.329644992086624,12.348446626994344,6,Madrid (ES),#CC6677,Near eye — primary
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,IZTECH,17,99,2024-12-24,2025-06-01,38.32,10.489451321429677,15.696292682422532,7,Izmir (TR),#332288,Near eye — primary
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,UCR,6,31,2025-06-17,2025-06-29,9.9372,13.465770600769256,13.474863940808508,8,San José (CR),#44AA99,Near eye — primary
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,KNUST,15,81,2024-10-08,2025-02-02,6.6750074282377385,12.493067087067498,12.71061712841193,9,Kumasi (GH),#AA4499,Near eye — primary
primary__chest,chest,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,RISE,16,92,2025-03-04,2025-10-17,57.715675,11.50536142786344,20.52484733098083,1,Borås (SE),#88CCEE,Chest — complementary
primary__chest,chest,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,THUAS,15,83,2025-02-23,2025-10-13,52.0116,11.654367930557992,18.223782843152684,2,Delft (NL),#117733,Chest — complementary
primary__chest,chest,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,BAUA,20,102,2025-06-11,2025-10-19,51.498204,11.580528282059564,18.211450270281897,3,Dortmund (DE),#DDCC77,Chest — complementary
primary__chest,chest,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,TUM,10,60,2024-05-14,2024-07-28,48.1333,16.40620690557692,17.452678093645307,5,Munich (DE),#DDCC77,Chest — complementary
primary__chest,chest,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,FUSPCEU,22,115,2024-10-08,2025-02-09,40.4165,10.329644992086624,12.348446626994344,6,Madrid (ES),#CC6677,Chest — complementary
primary__chest,chest,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,IZTECH,17,100,2024-12-24,2025-06-01,38.32,10.489451321429677,15.696292682422532,7,Izmir (TR),#332288,Chest — complementary
primary__chest,chest,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,UCR,39,225,2025-06-17,2025-09-06,9.9372,12.959218925899927,13.474863940808508,8,San José (CR),#44AA99,Chest — complementary
primary__chest,chest,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,KNUST,15,84,2024-10-08,2025-02-01,6.6750074282377385,12.493067087067498,12.71061712841193,9,Kumasi (GH),#AA4499,Chest — complementary
primary__near_eye,near_eye,longest_bout_above_250,8,Longest continuous period above 250 lx melEDI,RISE,13,78,2025-03-04,2025-10-12,57.715675,11.896925158434444,20.52484733098083,1,Borås (SE),#88CCEE,Near eye — primary
primary__near_eye,near_eye,longest_bout_above_250,8,Longest continuous period above 250 lx melEDI,THUAS,13,78,2025-02-22,2025-09-27,52.0116,11.59127261598905,18.223782843152684,2,Delft (NL),#117733,Near eye — primary
primary__near_eye,near_eye,longest_bout_above_250,8,Longest continuous period above 250 lx melEDI,BAUA,18,107,2025-06-11,2025-10-19,51.498204,11.580528282059564,18.217757501800858,3,Dortmund (DE),#DDCC77,Near eye — primary
primary__near_eye,near_eye,longest_bout_above_250,8,Longest continuous period above 250 lx melEDI,MPI,26,150,2023-08-15,2023-11-12,48.5216,10.501161154309909,15.526877130932276,4,Tübingen (DE),#DDCC77,Near eye — primary
primary__near_eye,near_eye,longest_bout_above_250,8,Longest continuous period above 250 lx melEDI,TUM,10,60,2024-05-14,2024-07-28,48.1333,16.40620690557692,17.452678093645307,5,Munich (DE),#DDCC77,Near eye — primary
primary__near_eye,near_eye,longest_bout_above_250,8,Longest continuous period above 250 lx melEDI,FUSPCEU,23,129,2024-10-08,2025-02-09,40.4165,10.329644992086624,12.348446626994344,6,Madrid (ES),#CC6677,Near eye — primary
primary__near_eye,near_eye,longest_bout_above_250,8,Longest continuous period above 250 lx melEDI,IZTECH,17,101,2024-12-24,2025-06-01,38.32,10.489451321429677,15.696292682422532,7,Izmir (TR),#332288,Near eye — primary
primary__near_eye,near_eye,longest_bout_above_250,8,Longest continuous period above 250 lx melEDI,UCR,6,32,2025-06-17,2025-06-29,9.9372,13.465770600769256,13.474863940808508,8,San José (CR),#44AA99,Near eye — primary
primary__near_eye,near_eye,longest_bout_above_250,8,Longest continuous period above 250 lx melEDI,KNUST,15,81,2024-10-08,2025-02-02,6.6750074282377385,12.493067087067498,12.71061712841193,9,Kumasi (GH),#AA4499,Near eye — primary
primary__chest,chest,longest_bout_above_250,8,Longest continuous period above 250 lx melEDI,RISE,16,96,2025-03-04,2025-10-19,57.715675,11.350968501501614,20.52484733098083,1,Borås (SE),#88CCEE,Chest — complementary
primary__chest,chest,longest_bout_above_250,8,Longest continuous period above 250 lx melEDI,THUAS,15,93,2025-02-22,2025-10-13,52.0116,11.59127261598905,18.223782843152684,2,Delft (NL),#117733,Chest — complementary
