relative_path,old_sha256,old_bytes,new_sha256,new_bytes,change_class,scientific_content_changed,r_version
artifacts/08_diagnostics/H06_daily/H06_daily_non_l10_pilot_preservation_final.csv,c716a55da1d6f0c3add00f8f8e6cb42f425431e024108b14ac7b369a02c94c99,131372,f785907fb8bbb0069e517075efc239cc5f57cb2e0ee0f2dee0da3a7322a57fb9,131372,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/08_diagnostics/H06_daily/H06_daily_non_l10_production_preservation_at_gate.csv,2463385aa725bfcdef17761d4b1a2c0228cc74b161378da3192acf32dde8fd28,178603,bf5d94a6073e62a1a6d5d84bc5ad3ac038cd13d231224f353057fc6879b77c24,178603,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/08_diagnostics/H06_daily/H06_daily_non_l10_production_preservation_baseline.csv,cad2229be1ed92ea0e096c30768a929678d712caecd7228e78e4990fe4b2417b,118696,aa0bdff9e07ebed5308d6c9d7b635d638e50c6f11c6f29874b7d28aebdd85a6e,118696,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/08_diagnostics/H06_daily/H06_daily_non_l10_production_preservation_final.csv,76825b1d325cc5e12fa7eb8813dd0eae29875daefa4386bbef65c97212cb7eff,183675,f023dd1a850d5cd780a7a9d922a0861fb99c5cb0c14043cb557a96ad6bee5424,183675,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/08_diagnostics/H06_daily/H06_daily_non_l10_production_preservation_post_base.csv,38e80a987d9d495cbde1cf967862fddce6cd51caf8311cbdd77d21eea8e0653c,179237,de91948ead2be3b4078fdc878cc1275be08e8a9df2665d2d4561faef1bf3c0cb,179237,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/08_diagnostics/H06_daily/H06_daily_non_l10_production_preservation_post_influence.csv,f50bc6eea0cdc408c04a8bd80c23d15e32d631c17eb077ffdb454137cf99a1d9,182407,dd72d14dfa9d1562783e20417cf5c3107fd7b79fca1f49cc3aa3d55add14a19b,182407,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/08_diagnostics/H06_daily/H06_daily_non_l10_production_preservation_post_postprocess.csv,980bcfb0ce5040e7e2f3e3c9a8932ac674c6f1e3102c779a49c925d2a8978cd1,183675,7c030e211d0531bcc5ab124ebbb8f940c816f9f04bd57706e9274d6cebeb5712,183675,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/08_diagnostics/H06_daily/H06_daily_non_l10_production_preservation_post_sensitivity.csv,5d0a4f67d10738003c78503a08e9cb675e54722889768b5bccc27f8ef61224e2,183675,44f92208baec9e21e7d0f5b9d368e8748b009f367b57f16dd234ace0e4358447,183675,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/08_diagnostics/H06_daily/H06_daily_non_l10_production_preservation_pre_fit.csv,a477cf5008f781e8684c714aac7a2177f2754cd0a618523b06ba10404cc19448,177969,972b1a83f47509e7f66cdf54d3a0797517c2589f15322bc490d6f58396519529,177969,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/08_diagnostics/H06_daily/H06_daily_non_l10_production_preservation_pre_influence.csv,990d13cc78642eb90f94ff837a3d010adf416cacb2203fe2cc1e94e194691cba,181773,c9f7c9c4052d72fe094041f9099753229f2b31852562e3b6bb11a6b0c03a2fec,181773,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/08_diagnostics/H06_daily/H06_daily_non_l10_production_preservation_pre_postprocess.csv,47967b3d4f5f3f3e8adfdceb45f09f9c27feb43cfff389bb5ec398b4c1806071,183041,8efdf4e6ba140928d6973d6607a7cc79e7ac520a2911b157fc35365aed560831,183041,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/08_diagnostics/H06_daily/H06_daily_non_l10_production_preservation_pre_sensitivity.csv,293d4d80fd913d93accf1fed35d2cc9ed9ab905e78fad45b4fa66b5ed24707c7,183041,23f4ff31078da6143574208e88fbcdf12645742c484b32c1d1dde285b7cbe389,183041,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/08_diagnostics/H06_daily/H06_daily_timing_repair_preservation_baseline.csv,337f93d7d54c04c3c12b59b2373c2b2af28298a7da10986c9f2e45b42927edb2,93200,bc72b2cf9e741239ad675a5eeed84ddfe969604c0e653e7b4ae7850d0bd3c8ce,90910,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/08_diagnostics/H06_daily/H06_daily_timing_repair_preservation_final.csv,b49fe6f4d37cf3d6e85b9a6a95f55e1e6605c6b66fc3862d7522b8ec7ef430d8,139684,2adb86dfe91f7876027ed282da7d6a14abb524b932b9d274cc8b35f1dda95cf2,139684,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/11_source_data/H06_daily/H06_daily_preparation_code_map.csv,d1ad0a031ffbafc7f45cd6f88917af82d9a72bbe9a67186b9660b25bbc64a676,3998,c43060e2e58c64e649c52cfb08c6238897256203e6a9db29c90c9ef05a6dd581,3998,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/11_source_data/H06_daily/H06_daily_preparation_input_provenance.csv,4972e092e6d0746a2dadf5469d5d3f8682fc13a974c7b656ac4b2730e230d733,4964,53d2aed5bb6565fef4d2f876de446de3b037dd4b01aac823ecb7d273d979dff3,4964,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_gap_clock_repair_code_manifest.csv,b0240835d7fcb173375aef8df2d307c5ffb6db40023b20c1071d0571e36483c2,2458,a54e399007fd7dc626bacd194493c91134f0ac31caec2144c44b7750cdc3dc70,2458,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_gap_clock_repair_input_manifest.csv,c0523db9c2e07973aafce393be378cadb2a3260d307107e13ebe27ddf4873275,7083,4afed27a6d7c0bb92044bc09f3e33e0b7063ae2cfbe761accf0e4d06c4bf143d,7083,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_gap_clock_repair_output_manifest.csv,b1fcdefb963178deffcd515cb6d12610e1778e035bb378da31df92c5d68a6b7c,121600,54b63ff4dc3edf4cd112d4b7c71f02f193ee1be367fdd889d9a69923be6d1084,121600,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_h01_diagnostic_alignment_code_manifest.csv,fde9be38937b2308139a86641e83e652bf19d432c21cb51e2773f6475d8130d3,1742,e9bcc410cfddc4fd4efaa23e5c6c20c495c9caaaa7a573e5ae91dc067365160e,1742,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_h01_diagnostic_alignment_input_manifest.csv,1f793a1d23610bba636705acf72a3841332f71e69f187fe253a6bb2bd9514ea2,6784,76010e917f2b4c765931c07df720f1abbad2cdf4e159e6ef870e105056e58e37,6784,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_h01_diagnostic_alignment_output_manifest.csv,532ba70560caf1cf51de50429b4511865bad76ec44662d06d55375de85adf2ac,236473,4609201c3a395a91d1c2a94375d3e9bbd348b400edbed649a162741c712429d0,236473,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_joint_context_exploratory_code_manifest.csv,5f0b2ca8af8acdcda260b53127105d4a208dfaf32e3fa70efd47d34bb6d448c9,1238,aa997b60778e716a26122c09b3ad6b6fbaa7870fa48e8775527ca1ec00eea6a5,1238,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_joint_context_exploratory_input_manifest.csv,bc67253870557f4cfd33b97a9bcad6deed5be4a2a9c50589290b6d1a50af582e,4407,5df0cd7381502cc5d8d53940da32e2575e7f05b4fc4533d2ca1178d0bc899ab4,4407,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_l10_metric011_acceptance_closure_code_manifest.csv,d9074f957c7fc973df4f05421477d00c0ddf6994e07c750054829b1b55888011,296,62f92fdaf210f82c69b24f0f6e5f24bb56f6bdaeb19bf68fe40bc8ea55375a79,296,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_l10_metric011_acceptance_closure_input_manifest.csv,12446aa5afb9ffdbce8c09e1b44d56d7346a2eefc6a5356762d6258d0efaae11,2321,7cf070dc87e8b64a17696298bfe423d15316a3bff1620d4db0e09617a97b910f,2321,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_l10_metric011_acceptance_closure_output_manifest.csv,2a796048b658189cd537ae6c808ac4a7c86fe8cd2dfbdea0a7401934029eb659,514,56c52bfc033bf7e09e821aec89bc07ca6a812ea90737f3c914b82754fdcf2fca,514,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_l10_metric011_production_code_manifest.csv,caf796cf5dce213f2169357e7573b71fcca7587d26ccaaa6e361c0428db5ed25,2812,5261d2561a28e20ac5afc3bdb00c915790afa4c7a47b7c6d9aaa5c7013ef5538,2812,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_l10_metric011_production_input_manifest.csv,2e053bef2450717b7a5fd5e968d3dacbb940127c8934e2c352fd3b926951d482,19594,7772792dfa69eccd0941618193ede0b565abaa6856b151e77dde833b765a9339,19594,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_l10_metric011_production_output_manifest.csv,1384166a88f66d93d40da0522fe9a725aeab987b684f5f2baf0fe9a4b669c207,29834,af89132e004e29d27351302b0f765ce9845da53fb6619d8d042aaa980165626c,29834,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_l10_metric011_static_output_manifest.csv,64324cbe4c7547758324ca6306bb8fc4b4482cca94f526fc617a5aaa36c0d750,12606,343fb97f8c7ff3038c7df62eedc0de70477ce314770fcbfd5bda49d3bbc81627,12606,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_l10_shiftlog_pilot_acceptance_manifest.csv,9744c9711d4f3a19d8ffd224d79888238e8527a1bd15cea53da7743de828909d,4728,56234fd02a57142879972aade1f9202924c16168963f875a53553b68fad6f845,4728,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_l10_shiftlog_pilot_code_manifest.csv,973695956f67aecbd2b90b89d40b96e864bbc4ae0e081ac9392db3249e996473,2145,ac6534b843d48e1a1054da6c9ce5b74f70a5914070b90d1b26079f8f8da54fa2,2145,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_l10_shiftlog_pilot_input_manifest.csv,5e4159f107eda56da94277208f4c17e28dc5c3846c6c81dfacfc5537569a398f,6940,01c9882d3dbd3d74960e352c93045b383b98a71abc717a0655595c4d8e030336,6940,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_l10_shiftlog_pilot_output_manifest.csv,09e305a1db747f97413a6881645b933fbe97ee602097d3ac59dcac8931c7d348,5717,13ede7841b4bccbc1441c54de048b09983eea08e5159ec86d568ecd0b530e66c,5717,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_family_pilot_code_manifest.csv,ee7ab836720e71c218d484b2cc359cf520b51012b456806019dab7ba5321a4ee,1007,592abb748dca4c4a96f7bb3632062eb8b9c628ac814d6b4a5f445144f3825de2,1007,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_mder_metric010_influence_pilot_code_manifest.csv,5840829bdc8f2c99ae2e36ae80f1c2f6d156f91354f06f9b9a76b48401a10925,1029,db4dd6c59ca8a8acc179d087f5dd274adb5b6ce4ef37b7efe49497935dace0aa,1029,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_non_l10_pilot_code_manifest.csv,269fc191fa4fcb69f4696f4884fd4ec5c6a623e37c547cc3ab7c73e37f5a3572,1324,af3933b372755f3baae684f44f659bbe8bb3a35b4b5aabd7989a5f842221e7cb,1324,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_non_l10_pilot_input_manifest.csv,38e5b87564b7b234de85b5af5fa4e30edc389c4f83b87f6a9d7ddf119d225aec,7085,a4613f15ead70d48e2266ed4e8096d22cdc40caa7e728b5715fd32ccfc116b50,7085,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_non_l10_pilot_output_manifest.csv,cdb39a93ef7fc48ab9bf5bc3919b7b777de36a830a5326ce1e803fa0a8f0c10e,6618,00117b46ca4b30afce01009ec675e633a7c217a17d5a0f6e436cba847d57ad06,6618,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_non_l10_production_code_manifest.csv,fbaf2e98b14804724b93b8916341057bf2636ac91384659969d4137d413d69cf,4026,ea23080460b56fdd26d0a7ffc01e6a49ffee345e6b055381607d1b1107e19380,4026,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_non_l10_production_input_manifest.csv,d53e819108c641317b167326ae76ae0b7d526d1d411270b1354e8e6d921c93ac,9408,96f77b38a8f7912648ad62ea52040b3ac488ae2a96ea42cdc3803c7042e29f73,9408,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_non_l10_production_output_manifest.csv,d4b65e1854683fcb21fe6b2599d104fa7cafb20ce0cfe894bd34a4ccc282f620,271899,63c6e873c35bcef3b2a12600da27e10dc1097cf43e14be96dee838ce15d4e7e1,271899,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_pre_sleep_no_nugget_diagnostic_code_manifest.csv,de21f3e7d13ac65b259eaed04c79264bba444e1620655ac5a0761975ad6bc583,833,e31bac93a93cca4559ccdf8d737aa281d7b44ca6140b226c8bd9d379142f36c5,833,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_pre_sleep_no_nugget_diagnostic_input_manifest.csv,7cf2ca51c6a37d587b01479f05a81cb4d76954a78f210fc305c4b7ca780d7bcf,3628,d1462e3eb699a1e5c2f796b90fc79e8e788f6b420a7bfb04ad30dfbce6a765eb,3628,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_pre_sleep_no_nugget_diagnostic_output_manifest.csv,0bdff8d7958d846583d4d59ae19106b0dff267ef1c07a3f2551611f5004f37f3,2925,89c0faf24e43016f6c72d942426f3e64b302b31180b7199c656475e40f9b0523,2925,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_pre_sleep_no_nugget_final_code_manifest.csv,4c797b0861539d29193f9ad9031a99f919bd4f15ac2a1ed8bd1148975bf51263,538,8523e725fdf739f67e669c443ff2b496f0296ad7e6b67d1c9bf889b728391dac,538,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_pre_sleep_no_nugget_final_input_manifest.csv,191179cf92731ce8f0119c346a301afcad04c6890f1a52f6d8a85e62fa603c7b,1850,fd22c07eed075bec08013591f06343a447754ac7a456c11322dadc163be84643,1850,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_pre_sleep_no_nugget_final_output_manifest.csv,6c91eece91a21e7a7ea11ef7e2d61aee0f2abb079d343fca5a4e368694e97655,1669,80f71682d110229920aaa7b602e91fd13365911568f4614810560f82d78a908b,1669,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_pre_sleep_no_nugget_reference_seal_code_manifest.csv,a0d61471722c2e362e29906e108bf95f9b72378836eaf8fb863ffdcd28cc22ef,529,8a65a9428b25f870b2bb532c3ad95776babda283ad0c4c746f3b585ae5112c71,529,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_pre_sleep_no_nugget_reference_seal_input_manifest.csv,86698a7642f79b4cdab42823767bebb2838685d10581ce0930c5c8c59b096389,1287,2ff496dcab9f928a12d5bb933cceddfb7d7782e36622eb26c7b297f6fc48eea8,1287,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_pre_sleep_no_nugget_reference_seal_output_manifest.csv,951183eb05559b71bdacdf031f6436e5545cb85d60f174d059e6bcdc005c133b,1679,f07e40ce38d8a11a28bbf598b88703be16083bca0037f11c48a9af1d3608bb97,1679,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_preparation_acceptance_manifest.csv,9b9900a90ec0729e0e2140da31347cde1fc64304267e721d4ac3bdae2330800d,5496,1923a5a81b16aee478436980f24bccc6ed58836550876e6758753640357eaad3,5496,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_preparation_output_manifest.csv,12f1d210aa03f9cbda72bc7a6f01457c92f637be0c375d59c6eeaaa025300030,8334,50461464c788a882635809881638856dde8b6f16a8593eb0fa76194be9feb190,8334,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_preparation_source_data_manifest.csv,349bd50ea6d1fa7ecba6baed22100104e6c0cb550fd2640591483a1be95e2831,4878,19f441e87912962c7d60268899511c1f3a8e4c318502a6ed1c79e7e8e125f8ba,4878,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_stage2_daily_ar_repair_pilot_code_manifest.csv,3890f18e1b5a69212cb61beb39b28988f595fc9241802b45aaae27ccc05c50da,804,f3356f280923a526b22e6dd1534f6a3d23800bd373b8f8e29dc677cf96d25f1f,804,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_stage2_daily_ar_repair_pilot_input_manifest.csv,8d00788fea5b99ad48e926338b95f18357bfbbf19ed3fc02ea9083a937448e7a,3288,1c597b9fca519cbf304a85c6363190c3c678613a29af646a2fd2066435aebe0f,3288,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_stage2_daily_ar_repair_pilot_output_manifest.csv,4d028627b004f501a6cdcfd93be73cb61e55e5fb3049dcf2e3344a4897d24ab3,4319,39a9a8d56bbe93138b646e2f63dc6e9627d782be090ee55a88c4246ad769b400,4319,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_stage2_pilot_code_manifest.csv,cd9cbcda0ce11416211bc8e5d22c605ac92ee8248a597b74809b6e3112103a18,651,27114446df3bf6d45f3f2f0f59471a98babb9d387a521c816146bfdcf411067d,651,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_stage2_pilot_output_manifest.csv,d7a150a31f378f40c1992f41cf488986ec14bed5a8a96ec8e510f11b8223a119,5219,380613b3fcaea2b30230cea1115e55796cf1cbcb2af160fdc821e0337b5490fc,5219,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_stage3_input_manifest.csv,9b414843cd06a09b029badb4d01392ea7f70ab429c81eb4abfd5762c0cd2eee2,7056,e294344087c79b467db316192e825e172a99fd544ad6dfe6e593eb4684b8025f,7056,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_stage3_output_manifest.csv,e4d4a5c01dfce9c9312cfad33e8cb2ec5be409392e80b77e51a66a63ed0bc7d4,14087,7c7658fca61687b0124f0f49a1b773fd1a101af7a5e6be641cd1adc2eb09c01e,14087,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_stage3_revision_input_manifest.csv,68bae924880443265dcf6f5ec7e2d109a7c80bae9edd45e93aaf39ef517f977d,7115,91485e316ee715d699002d61f124656c0791ffde282cf5133df0f091bd056c48,7115,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_basis_repair_code_manifest.csv,adc00c1feb49f4af43a6edf0df2a618a2aeb45c078d62aa7579b19c322d5b715,794,a9b7f46ac4d7e2d4d9544db7a080caeea73f41bea8cd0578225864e1522cf07c,794,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_basis_repair_input_manifest.csv,53eee008d039602d7b8f70c23f2fdfedf599dd237dc6fbdcd12d8730b993b6c5,756,a21ae780f1d14d6033d261670c70fd557503737736342a01150be1092fdfb763,756,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_basis_repair_output_manifest.csv,20616208db6c455be3100f5e43d49eb4a3af0786876619c54f75fcc664829a47,2153,12bdbaa5bb668a6a62eb24ad11b991f28f75fb6870baa71246ce7a3087f8be03,2153,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
