"path","sha256","bytes","observed_sha256","observed_bytes","exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage2_diagnostic_status_export_stop_001/independent_audit/corrected_primary_any_valid/diagnostics/primary_any_valid/temporal_correlation.csv","6b12ce92cc888bb94d7f828e742c23f6d1158feb1a53da9b5394ef40e6b0d687",112,"6b12ce92cc888bb94d7f828e742c23f6d1158feb1a53da9b5394ef40e6b0d687",112,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage2_diagnostic_status_export_stop_001/independent_audit/corrected_primary_any_valid/diagnostics/primary_any_valid/temporal_gap_summary.csv","8d45dc51b697ddc25996fb1c450cdd75155ee8a1ce6c6a554d8f5a9df62dc606",47,"8d45dc51b697ddc25996fb1c450cdd75155ee8a1ce6c6a554d8f5a9df62dc606",47,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage2_diagnostic_status_export_stop_001/independent_audit/corrected_support_80_execution.txt","5565f94b439f8c25bcf310efc0beee79b492cf92f07dbd956dca38b68d8127e0",1813,"5565f94b439f8c25bcf310efc0beee79b492cf92f07dbd956dca38b68d8127e0",1813,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage2_diagnostic_status_export_stop_001/independent_audit/corrected_support_80/diagnostics/support_80/assessment.csv","f1f37a5085f7f8a785519c0dc69dce1020397bd45107b7865d09468fb4bb3350",516,"f1f37a5085f7f8a785519c0dc69dce1020397bd45107b7865d09468fb4bb3350",516,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage2_diagnostic_status_export_stop_001/independent_audit/corrected_support_80/diagnostics/support_80/boundary_prediction.csv","27fe0b0241b57986e8fb73d0140bba4ee69c224a2d7d541b45c3acd24b44e0c5",156,"27fe0b0241b57986e8fb73d0140bba4ee69c224a2d7d541b45c3acd24b44e0c5",156,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage2_diagnostic_status_export_stop_001/independent_audit/corrected_support_80/diagnostics/support_80/calibration.csv","8739978f9684f80457d12af98b6db77a266c0c70c2d80084b363d0957f5cbb5e",224,"8739978f9684f80457d12af98b6db77a266c0c70c2d80084b363d0957f5cbb5e",224,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage2_diagnostic_status_export_stop_001/independent_audit/corrected_support_80/diagnostics/support_80/construction_checks.csv","32179039c15acb39d40309de7dc00467d4c763ff9adf6d0b09e846c6a2b1ef55",463,"32179039c15acb39d40309de7dc00467d4c763ff9adf6d0b09e846c6a2b1ef55",463,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage2_diagnostic_status_export_stop_001/independent_audit/corrected_support_80/diagnostics/support_80/coverage_qualification.csv","d2da539e62a6381b619d623868d44f2653cf678b761911b933b2863c4a0d847f",486,"d2da539e62a6381b619d623868d44f2653cf678b761911b933b2863c4a0d847f",486,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage2_diagnostic_status_export_stop_001/independent_audit/corrected_support_80/diagnostics/support_80/diagnostics.rds","6907e3d54041000640bc8e6a844adb8a808ef08b857250bc10b35c248c93c5ba",1976,"6907e3d54041000640bc8e6a844adb8a808ef08b857250bc10b35c248c93c5ba",1976,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage2_diagnostic_status_export_stop_001/independent_audit/corrected_support_80/diagnostics/support_80/draw_usage.csv","218a8c9675e6e812fdc0e8d58ecec6a32564652d9e23d58df98e51b407eec0f7",85,"218a8c9675e6e812fdc0e8d58ecec6a32564652d9e23d58df98e51b407eec0f7",85,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage2_diagnostic_status_export_stop_001/independent_audit/corrected_support_80/diagnostics/support_80/manifest.csv","fd4509c53f57984fea1c72b81b63c03036102b76fe6b7ef3a85191c9bb25e46c",2748,"fd4509c53f57984fea1c72b81b63c03036102b76fe6b7ef3a85191c9bb25e46c",2748,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage2_diagnostic_status_export_stop_001/independent_audit/corrected_support_80/diagnostics/support_80/participant_influence.csv","9aaaf0ffe7ad899e9d7f0fc24d6a41e70eda615fb4768a645104f16a30c4de37",443,"9aaaf0ffe7ad899e9d7f0fc24d6a41e70eda615fb4768a645104f16a30c4de37",443,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage2_diagnostic_status_export_stop_001/independent_audit/corrected_support_80/diagnostics/support_80/residual_group_summary.csv","24fab8192dfe3b51900474b4153986aaab92ea4743fe7c94599caf5ddc2d9d4c",40,"24fab8192dfe3b51900474b4153986aaab92ea4743fe7c94599caf5ddc2d9d4c",40,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage2_diagnostic_status_export_stop_001/independent_audit/corrected_support_80/diagnostics/support_80/residual_patterns.csv","24fab8192dfe3b51900474b4153986aaab92ea4743fe7c94599caf5ddc2d9d4c",40,"24fab8192dfe3b51900474b4153986aaab92ea4743fe7c94599caf5ddc2d9d4c",40,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage2_diagnostic_status_export_stop_001/independent_audit/corrected_support_80/diagnostics/support_80/row_data.csv","777f121a78a33f233646384e18ca0c7a18111dccebbaa14f1b108b8e49fb89f5",2389,"777f121a78a33f233646384e18ca0c7a18111dccebbaa14f1b108b8e49fb89f5",2389,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage2_diagnostic_status_export_stop_001/independent_audit/corrected_support_80/diagnostics/support_80/state_residual_covariance.csv","24fab8192dfe3b51900474b4153986aaab92ea4743fe7c94599caf5ddc2d9d4c",40,"24fab8192dfe3b51900474b4153986aaab92ea4743fe7c94599caf5ddc2d9d4c",40,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage2_diagnostic_status_export_stop_001/independent_audit/corrected_support_80/diagnostics/support_80/temporal_correlation.csv","6b12ce92cc888bb94d7f828e742c23f6d1158feb1a53da9b5394ef40e6b0d687",112,"6b12ce92cc888bb94d7f828e742c23f6d1158feb1a53da9b5394ef40e6b0d687",112,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage2_diagnostic_status_export_stop_001/independent_audit/corrected_support_80/diagnostics/support_80/temporal_gap_summary.csv","24fab8192dfe3b51900474b4153986aaab92ea4743fe7c94599caf5ddc2d9d4c",40,"24fab8192dfe3b51900474b4153986aaab92ea4743fe7c94599caf5ddc2d9d4c",40,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage2_diagnostic_status_export_stop_001/independent_audit/independent_stop_summary.csv","d83318005edab48febe5306454005aa3779260c1f37badb8782646acaefba067",207,"d83318005edab48febe5306454005aa3779260c1f37badb8782646acaefba067",207,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage2_diagnostic_status_export_stop_001/independent_audit/input_pins.csv","2b2298a5c3b6865ffaf11a15ddd97f040be1905984ad855fec74b4023be22500",1204,"2b2298a5c3b6865ffaf11a15ddd97f040be1905984ad855fec74b4023be22500",1204,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage2_diagnostic_status_export_stop_001/independent_audit/original_field_failure_execution.txt","51732cbc656ccde198577fa32017ffabef17dfd1bfdd0a8c1c896ef9faec87d2",47,"51732cbc656ccde198577fa32017ffabef17dfd1bfdd0a8c1c896ef9faec87d2",47,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage2_diagnostic_status_export_stop_001/independent_audit/owner_manifest_verification.csv","78a42f326cbb324b4da5521a3d0279d8bb987823b1f0a1191ddceb336970dbeb",71761,"78a42f326cbb324b4da5521a3d0279d8bb987823b1f0a1191ddceb336970dbeb",71761,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage2_diagnostic_status_export_stop_001/independent_audit/prospective_field_only_driver_NOT_RELEASED.R","4668184c10f928bebac20d475c49bd5d320fc6b4539d44f454396ae3f762c3a6",6692,"4668184c10f928bebac20d475c49bd5d320fc6b4539d44f454396ae3f762c3a6",6692,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage2_diagnostic_status_export_stop_001/independent_audit/protected_verification.csv","2fa403d05e2a1361a9351ab41fe4d425db4b6dcaf983b96b465c3d99767364ad",734795,"2fa403d05e2a1361a9351ab41fe4d425db4b6dcaf983b96b465c3d99767364ad",734795,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage2_diagnostic_status_export_stop_001/independent_audit/review_driver.R","8fc0409021fa8bd3b2bf4c9fd66f4c0025118221443856ff6e88c31b70a54940",9010,"8fc0409021fa8bd3b2bf4c9fd66f4c0025118221443856ff6e88c31b70a54940",9010,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage2_diagnostic_status_export_stop_001/independent_audit/scope_and_session.txt","098de01892297976f2fcbcebe5120b7f84dcc92f54efbd32d9dd6ddb45450bb3",1196,"098de01892297976f2fcbcebe5120b7f84dcc92f54efbd32d9dd6ddb45450bb3",1196,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage2_diagnostic_status_export_stop_001/independent_audit/seal_independent_stop.R","1d2c5ab2ffdb018da77accdb7801d455b4f50c5398afbfd2d8c6e082e5b93722",2126,"1d2c5ab2ffdb018da77accdb7801d455b4f50c5398afbfd2d8c6e082e5b93722",2126,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage2_diagnostic_status_export_stop_001/independent_audit/synthetic_downstream_checks.csv","f0232f12304fffa6b60358360e67d9fd3bb8de12ac518faec3cef02199da2e11",736,"f0232f12304fffa6b60358360e67d9fd3bb8de12ac518faec3cef02199da2e11",736,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage2_diagnostic_status_export_stop_001/independent_audit/verify_stopped_package.R","b25126b206fc78c380a349b68f6975e2e9c0dbac69a46129017702f7476cfbf4",2918,"b25126b206fc78c380a349b68f6975e2e9c0dbac69a46129017702f7476cfbf4",2918,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage2_diagnostic_status_export_stop_001/process_probe.md","ed8810fa88311ad23bd1d2607e1f5aa399e2f32104dababda38e295732270c5a",335,"ed8810fa88311ad23bd1d2607e1f5aa399e2f32104dababda38e295732270c5a",335,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/author_gate.md","2610b7c1187940f844d599648c9c4b764212495e2232704cadc322538539494a",658,"2610b7c1187940f844d599648c9c4b764212495e2232704cadc322538539494a",658,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/00_preflight.R","77bc728b82112fc39e80bc7e0743362fced65d7debe0105ed49d74584949ee4e",8363,"77bc728b82112fc39e80bc7e0743362fced65d7debe0105ed49d74584949ee4e",8363,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/01_validate_and_prepare.R","4b5b013d19d4b9a929a86759af07981a9ee51003fa2d8c4019470c369a0d4262",14015,"4b5b013d19d4b9a929a86759af07981a9ee51003fa2d8c4019470c369a0d4262",14015,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/02_fit_primary_gate_v2.R","f0b1cd0dababf36701a0254d3a32f5918f42026525cd7778749fc39d158bff1e",5099,"f0b1cd0dababf36701a0254d3a32f5918f42026525cd7778749fc39d158bff1e",5099,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/02_fit_primary.R","ee428f805cc6d7adaf70c68530a1a2aa82bedd88e271919bf4d78ae862fc2374",5019,"ee428f805cc6d7adaf70c68530a1a2aa82bedd88e271919bf4d78ae862fc2374",5019,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/03_audit_derivative_gate_stop.R","c2cd477385ffadf0452a0f160ce332fe2921d9d3b989c219c5525fa275592b0d",2754,"c2cd477385ffadf0452a0f160ce332fe2921d9d3b989c219c5525fa275592b0d",2754,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/04_seal_prefit_stop.R","9bbe13143a8326a226d214165c51bc9f4db485b4395afac5c6d031f8a7e2532b",5124,"9bbe13143a8326a226d214165c51bc9f4db485b4395afac5c6d031f8a7e2532b",5124,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/05_saved_derivative_gate_v2.R","25dfbbc1e137cf4924970dec3ad11fb673c4d74fe54511d53dac723e78036b9a",7841,"25dfbbc1e137cf4924970dec3ad11fb673c4d74fe54511d53dac723e78036b9a",7841,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/06_derive_primary_estimands_v2.R","729ce699c57d9ab91cc16668c074742cc4929035102a079866390291964037ba",14641,"729ce699c57d9ab91cc16668c074742cc4929035102a079866390291964037ba",14641,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/06_derive_primary_estimands.R","dc88dfca95189435dcf456069d4d69857ecba5c5d2b35abba188c1fca7fc1ea0",14586,"dc88dfca95189435dcf456069d4d69857ecba5c5d2b35abba188c1fca7fc1ea0",14586,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/07_run_primary_diagnostics.R","20c8a54701b7cd1772ce78aa5b18588dfa9459d08a13dd879ac4716ba58eb5f3",6688,"20c8a54701b7cd1772ce78aa5b18588dfa9459d08a13dd879ac4716ba58eb5f3",6688,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/boundary_model_contract.R","a0c8e8c62c9ef0dd4402abca414fba2e735ca13157cec6477669ccf031fdc5dd",13006,"a0c8e8c62c9ef0dd4402abca414fba2e735ca13157cec6477669ccf031fdc5dd",13006,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/compiled/endpoint_inflated_betabinomial.cpp","4e7ff70aee219f83cd432eb791709250fe6ef0f5adacc95a5946c6435d360374",7835,"4e7ff70aee219f83cd432eb791709250fe6ef0f5adacc95a5946c6435d360374",7835,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/compiled/endpoint_inflated_betabinomial.o","37eacddfd07854d8692bb41ec024525803c41ebcf4dd3842fd66c9d54701fbca",12525232,"37eacddfd07854d8692bb41ec024525803c41ebcf4dd3842fd66c9d54701fbca",12525232,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/compiled/endpoint_inflated_betabinomial.so","86110864b46a11d3fa183f78bce41edc8cf1f8abf4613ba988f5367d8b2d2361",12478672,"86110864b46a11d3fa183f78bce41edc8cf1f8abf4613ba988f5367d8b2d2361",12478672,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/diagnostic_interface.R","6026e55cdb9a1d09920ce796084d32b0d714a990cd894d0bbbbef18efb518f38",22754,"6026e55cdb9a1d09920ce796084d32b0d714a990cd894d0bbbbef18efb518f38",22754,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/code/estimand_interface.R","1a5a18f55231c6176d84dffdf62bab9e2479d97eb711180179d5356c1ff64a99",17678,"1a5a18f55231c6176d84dffdf62bab9e2479d97eb711180179d5356c1ff64a99",17678,TRUE
