run_id,data_scenario_id,placement,sample_scenario,analytical_role,metric_order,metric_id,analysis_unit,response_family,response_transform,omitted_participant,maximum_absolute_dfbeta,maximum_dfbeta_term,refit_status,refit_error
main__chest__all_available,main,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,FUSPCEU::FUSPCEU_S020,0.24836923790572937,site2,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,FUSPCEU::FUSPCEU_S010,0.39835844785421054,site2,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,IZTECH::IZTECH_S001,0.4349977255768576,site3,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,BAUA::BAUA_S001,0.32127062867999395,site1,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,KNUST::KNUST_S001,0.3046240376267352,site4,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,BAUA::BAUA_S025,0.2830895709641094,site1,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,THUAS::THUAS_S005,0.2423520259797999,site6,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,IZTECH::IZTECH_S013,0.7732730607273525,site3,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,TUM::TUM_S005,0.7841868774068007,site7,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,RISE::RISE_S002,0.6053374992681184,site5,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,THUAS::THUAS_S002,0.20757864422648972,site6,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,BAUA::BAUA_S012,0.0871303681191021,site1,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,BAUA::BAUA_S006,0.01487952872923075,site1,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,UCR::UCR_S017,0.0930013807926766,(Intercept),PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,TUM::TUM_S005,0.7250299954386503,site7,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,TUM::TUM_S009,0.7452737123338223,site7,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,11,m10_midpoint,participant_day,gaussian,clock_hours,KNUST::KNUST_S007,0.2302979531721491,site4,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,11,m10_midpoint,participant_day,gaussian,clock_hours,UCR::UCR_S038,0.06595706152051053,(Intercept),PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,11,m10_midpoint,participant_day,gaussian,clock_hours,THUAS::THUAS_S007,0.13367012386477248,site6,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,11,m10_midpoint,participant_day,gaussian,clock_hours,TUM::TUM_S007,0.9684706926722344,site7,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,11,m10_midpoint,participant_day,gaussian,clock_hours,TUM::TUM_S009,0.7826861312321892,site7,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,11,m10_midpoint,participant_day,gaussian,clock_hours,KNUST::KNUST_S008,0.5884332282875533,site4,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,THUAS::THUAS_S002,0.7552867221617063,site6,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,KNUST::KNUST_S003,0.41310803902329574,site4,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,FUSPCEU::FUSPCEU_S018,0.07937707418613578,site2,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,TUM::TUM_S007,1.162735579086395,site7,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,UCR::UCR_S007,0.10317159928557278,(Intercept),PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,13,mean_timing_above_250,participant_day,gaussian,clock_hours,KNUST::KNUST_S007,0.3697808690909416,site4,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,13,mean_timing_above_250,participant_day,gaussian,clock_hours,FUSPCEU::FUSPCEU_S018,0.278848510282558,site2,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,13,mean_timing_above_250,participant_day,gaussian,clock_hours,IZTECH::IZTECH_S006,0.03370745172372468,site3,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,13,mean_timing_above_250,participant_day,gaussian,clock_hours,TUM::TUM_S007,1.013922042284097,site7,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,13,mean_timing_above_250,participant_day,gaussian,clock_hours,BAUA::BAUA_S012,0.5100245795099697,site1,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,13,mean_timing_above_250,participant_day,gaussian,clock_hours,BAUA::BAUA_S024,0.9283938784175718,site1,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,14,first_timing_above_250,participant_day,gaussian,clock_hours,FUSPCEU::FUSPCEU_S007,0.22630360891708037,site2,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,14,first_timing_above_250,participant_day,gaussian,clock_hours,IZTECH::IZTECH_S001,0.07918275998436648,site3,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,14,first_timing_above_250,participant_day,gaussian,clock_hours,BAUA::BAUA_S003,0.33271909550523243,site1,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,14,first_timing_above_250,participant_day,gaussian,clock_hours,TUM::TUM_S007,1.0567237566968326,site7,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,14,first_timing_above_250,participant_day,gaussian,clock_hours,FUSPCEU::FUSPCEU_S018,0.5007513000589374,site2,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,14,first_timing_above_250,participant_day,gaussian,clock_hours,BAUA::BAUA_S012,0.4589571282224738,site1,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,15,last_timing_above_250,participant_day,gaussian,clock_hours,UCR::UCR_S020,0.02879675534591195,(Intercept),PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,15,last_timing_above_250,participant_day,gaussian,clock_hours,TUM::TUM_S004,0.18657055320221047,site7,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,15,last_timing_above_250,participant_day,gaussian,clock_hours,UCR::UCR_S013,0.05675259055391143,(Intercept),PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,15,last_timing_above_250,participant_day,gaussian,clock_hours,UCR::UCR_S025,0.1385578872708648,(Intercept),PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,15,last_timing_above_250,participant_day,gaussian,clock_hours,BAUA::BAUA_S010,0.4977672405947654,site1,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,15,last_timing_above_250,participant_day,gaussian,clock_hours,TUM::TUM_S003,0.77768631143941,site7,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,THUAS::THUAS_S007,0.5069335304887088,site6,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,BAUA::BAUA_S006,0.0790703011915399,site1,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,IZTECH::IZTECH_S001,0.6028249017960936,site3,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,BAUA::BAUA_S008,0.3707052143604528,site1,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,BAUA::BAUA_S009,0.3461157476653887,site1,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,UCR::UCR_S020,0.12809080277850038,photoperiod_centered_hours,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,UCR::UCR_S028,0.05328093091067877,photoperiod_centered_hours,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,UCR::UCR_S015,0.03020543535997869,photoperiod_centered_hours,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,KNUST::KNUST_S007,2.6216387719895193,site4,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,KNUST::KNUST_S005,0.3732723027309983,site4,PASS,
main__chest__all_available,main,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,KNUST::KNUST_S013,0.30217627321800444,site4,PASS,
main__glasses__all_available,main,glasses,all_available,primary,1,interdaily_stability,participant,gaussian,logit,UCR::UCR_S002,0.43713060618905625,(Intercept),PASS,
main__glasses__all_available,main,glasses,all_available,primary,1,interdaily_stability,participant,gaussian,logit,MPI::MPI_S201,0.6344454230642286,site5,PASS,
main__glasses__all_available,main,glasses,all_available,primary,1,interdaily_stability,participant,gaussian,logit,UCR::UCR_S005,0.3346995314344054,(Intercept),PASS,
main__glasses__all_available,main,glasses,all_available,primary,2,intradaily_variability,participant,gaussian,identity,TUM::TUM_S008,0.5683953847094501,site8,PASS,
main__glasses__all_available,main,glasses,all_available,primary,2,intradaily_variability,participant,gaussian,identity,TUM::TUM_S001,0.5335754973339842,site8,PASS,
main__glasses__all_available,main,glasses,all_available,primary,2,intradaily_variability,participant,gaussian,identity,UCR::UCR_S005,0.2679920748774543,(Intercept),PASS,
main__glasses__all_available,main,glasses,all_available,primary,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,THUAS::THUAS_S010,0.17964543534818844,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,THUAS::THUAS_S007,0.3324596816601012,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,IZTECH::IZTECH_S001,0.1960829164776449,site3,PASS,
main__glasses__all_available,main,glasses,all_available,primary,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,KNUST::KNUST_S005,0.7143105023191255,site4,PASS,
main__glasses__all_available,main,glasses,all_available,primary,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,TUM::TUM_S005,0.7422668700297328,site8,PASS,
main__glasses__all_available,main,glasses,all_available,primary,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,KNUST::KNUST_S002,0.5866545016056982,site4,PASS,
main__glasses__all_available,main,glasses,all_available,primary,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,THUAS::THUAS_S007,0.2554899685386244,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,THUAS::THUAS_S010,0.3311335011016021,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,THUAS::THUAS_S015,0.1833523699208025,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,KNUST::KNUST_S005,0.8417370051484269,site4,PASS,
main__glasses__all_available,main,glasses,all_available,primary,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,FUSPCEU::FUSPCEU_S018,0.36194502182970134,site2,PASS,
main__glasses__all_available,main,glasses,all_available,primary,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,KNUST::KNUST_S002,0.5877556326941379,site4,PASS,
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,MPI::MPI_S218,0.13704160130900822,site5,PASS,
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,UCR::UCR_S003,0.3968418307441314,(Intercept),PASS,
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,THUAS::THUAS_S005,0.15172238980008732,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,IZTECH::IZTECH_S013,0.7569293088284299,site3,PASS,
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,IZTECH::IZTECH_S011,0.6932262069846324,site3,PASS,
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,TUM::TUM_S005,0.74782631475081,site8,PASS,
main__glasses__all_available,main,glasses,all_available,primary,6,duration_above_1000,participant_day,tweedie_log,identity,BAUA::BAUA_S012,0.33890740369331107,site1,PASS,
main__glasses__all_available,main,glasses,all_available,primary,6,duration_above_1000,participant_day,tweedie_log,identity,FUSPCEU::FUSPCEU_S004,0.2667499119546298,site2,PASS,
main__glasses__all_available,main,glasses,all_available,primary,6,duration_above_1000,participant_day,tweedie_log,identity,TUM::TUM_S004,0.1815037079821692,site8,PASS,
main__glasses__all_available,main,glasses,all_available,primary,6,duration_above_1000,participant_day,tweedie_log,identity,BAUA::BAUA_S011,0.48552847388205694,site1,PASS,
main__glasses__all_available,main,glasses,all_available,primary,6,duration_above_1000,participant_day,tweedie_log,identity,BAUA::BAUA_S016,0.3954552652418051,site1,PASS,
main__glasses__all_available,main,glasses,all_available,primary,6,duration_above_1000,participant_day,tweedie_log,identity,MPI::MPI_S201,0.46156226192225086,site5,PASS,
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,THUAS::THUAS_S001,0.320519088867936,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,KNUST::KNUST_S002,0.05180333152882663,site4,PASS,
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,KNUST::KNUST_S009,0.2235129013389008,site4,PASS,
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,BAUA::BAUA_S011,0.5522772089005324,site1,PASS,
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,MPI::MPI_S206,0.5924323967473666,site5,PASS,
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,MPI::MPI_S210,0.48086670898395784,site5,PASS,
main__glasses__all_available,main,glasses,all_available,primary,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,MPI::MPI_S230,0.08997675968882707,photoperiod_centered_hours,PASS,
main__glasses__all_available,main,glasses,all_available,primary,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,TUM::TUM_S001,0.2589313427203822,site8,PASS,
main__glasses__all_available,main,glasses,all_available,primary,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,FUSPCEU::FUSPCEU_S020,0.23760395940644585,site2,PASS,
main__glasses__all_available,main,glasses,all_available,primary,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,KNUST::KNUST_S012,0.6612450446356665,site4,PASS,
main__glasses__all_available,main,glasses,all_available,primary,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,MPI::MPI_S226,0.3138218236064081,site5,PASS,
main__glasses__all_available,main,glasses,all_available,primary,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,FUSPCEU::FUSPCEU_S013,0.30321337995069564,site2,PASS,
main__glasses__all_available,main,glasses,all_available,primary,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,BAUA::BAUA_S025,0.17060356997342657,site1,PASS,
main__glasses__all_available,main,glasses,all_available,primary,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,THUAS::THUAS_S005,0.189240992095486,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,MPI::MPI_S218,0.1324098769030633,site5,PASS,
main__glasses__all_available,main,glasses,all_available,primary,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,KNUST::KNUST_S008,0.9320060686721592,site4,PASS,
main__glasses__all_available,main,glasses,all_available,primary,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,FUSPCEU::FUSPCEU_S014,0.4401266709803619,site2,PASS,
main__glasses__all_available,main,glasses,all_available,primary,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,TUM::TUM_S005,0.7886937748290178,site8,PASS,
main__glasses__all_available,main,glasses,all_available,primary,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,THUAS::THUAS_S002,0.5661407895862268,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,BAUA::BAUA_S022,0.347791586200134,site1,PASS,
main__glasses__all_available,main,glasses,all_available,primary,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,THUAS::THUAS_S001,0.3847033493736831,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,BAUA::BAUA_S011,0.5569788802333634,site1,PASS,
main__glasses__all_available,main,glasses,all_available,primary,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,MPI::MPI_S206,0.5959062390504691,site5,PASS,
main__glasses__all_available,main,glasses,all_available,primary,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,BAUA::BAUA_S012,0.464897429615742,site1,PASS,
main__glasses__all_available,main,glasses,all_available,primary,11,m10_midpoint,participant_day,gaussian,clock_hours,THUAS::THUAS_S007,0.3461398198217172,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,11,m10_midpoint,participant_day,gaussian,clock_hours,KNUST::KNUST_S008,0.40111609393044967,site4,PASS,
main__glasses__all_available,main,glasses,all_available,primary,11,m10_midpoint,participant_day,gaussian,clock_hours,THUAS::THUAS_S010,0.1416437257009495,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,11,m10_midpoint,participant_day,gaussian,clock_hours,FUSPCEU::FUSPCEU_S014,0.5614700527089287,site2,PASS,
main__glasses__all_available,main,glasses,all_available,primary,11,m10_midpoint,participant_day,gaussian,clock_hours,MPI::MPI_S206,0.671727943982764,site5,PASS,
main__glasses__all_available,main,glasses,all_available,primary,11,m10_midpoint,participant_day,gaussian,clock_hours,TUM::TUM_S007,0.8700653976487426,site8,PASS,
main__glasses__all_available,main,glasses,all_available,primary,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,KNUST::KNUST_S008,0.37966276316705966,site4,PASS,
main__glasses__all_available,main,glasses,all_available,primary,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,THUAS::THUAS_S010,0.4850375356107776,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,THUAS::THUAS_S007,0.44084757999774293,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,TUM::TUM_S007,1.1160610840592111,site8,PASS,
main__glasses__all_available,main,glasses,all_available,primary,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,MPI::MPI_S206,0.7549724100708042,site5,PASS,
main__glasses__all_available,main,glasses,all_available,primary,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,FUSPCEU::FUSPCEU_S014,0.501955317618208,site2,PASS,
main__glasses__all_available,main,glasses,all_available,primary,13,mean_timing_above_250,participant_day,gaussian,clock_hours,THUAS::THUAS_S010,0.3607232944449747,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,13,mean_timing_above_250,participant_day,gaussian,clock_hours,TUM::TUM_S005,0.9856692569227768,site8,PASS,
main__glasses__all_available,main,glasses,all_available,primary,13,mean_timing_above_250,participant_day,gaussian,clock_hours,BAUA::BAUA_S005,0.16309140114307313,site1,PASS,
main__glasses__all_available,main,glasses,all_available,primary,13,mean_timing_above_250,participant_day,gaussian,clock_hours,FUSPCEU::FUSPCEU_S014,0.5911633313902998,site2,PASS,
