run_id,data_scenario_id,placement,sample_scenario,analytical_role,metric_order,metric_id,analysis_unit,response_family,response_transform,site,reference,estimate_model,std_error,conf_low_model,conf_high_model,z_value,p_raw,effect_type,estimate_practical,conf_low_practical,conf_high_practical,p_adjusted_within_metric,contrast_family_n,contrast_adjustment_method,interval_method,overall_site_p_adjusted,inferential_followup_supported
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,IZTECH,equally_weighted_overall_site_mean,0.016988379714965376,0.018268144340852735,-0.01881652525748518,0.05279328468741593,0.9299455597673683,0.3523992722384362,difference,0.016988379714965376,-0.01881652525748518,0.05279328468741593,0.5638388355814979,8,BH,emmeans_wald_normal,0.018106402150180192,TRUE
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,KNUST,equally_weighted_overall_site_mean,0.09348592169411842,0.02354700663680098,0.04733463674226289,0.13963720664597395,3.9701828404809554,7.181749788826793e-5,difference,0.09348592169411842,0.04733463674226289,0.13963720664597395,5.745399831061435e-4,8,BH,emmeans_wald_normal,0.018106402150180192,TRUE
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,RISE,equally_weighted_overall_site_mean,-0.00188368061238596,0.020781392849075566,-0.04261446214515228,0.03884710092038036,-0.09064265451628538,0.9277765380120071,difference,-0.00188368061238596,-0.04261446214515228,0.03884710092038036,0.9277765380120071,8,BH,emmeans_wald_normal,0.018106402150180192,TRUE
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,THUAS,equally_weighted_overall_site_mean,-0.035390076639262066,0.01994156273942004,-0.07447482140397123,0.0036946681254470953,-1.7746892308145814,0.07594921446914578,difference,-0.035390076639262066,-0.07447482140397123,0.0036946681254470953,0.18760253014565054,8,BH,emmeans_wald_normal,0.018106402150180192,TRUE
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,TUM,equally_weighted_overall_site_mean,-0.08888544259487745,0.025013616735048736,-0.13791123051866133,-0.039859654671093564,-3.5534822307536356,3.8016687910376605e-4,difference,-0.08888544259487745,-0.13791123051866133,-0.039859654671093564,0.0015206675164150642,8,BH,emmeans_wald_normal,0.018106402150180192,TRUE
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,UCR,equally_weighted_overall_site_mean,-0.004854222906203701,0.02766734102241728,-0.05908121485812915,0.04937276904572175,-0.17544956352222638,0.8607263984501574,difference,-0.004854222906203701,-0.05908121485812915,0.04937276904572175,0.9277765380120071,8,BH,emmeans_wald_normal,0.018106402150180192,TRUE
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,BAUA,equally_weighted_overall_site_mean,-0.02382572372046309,0.019035620797426288,-0.06113485490678022,0.013483407465854049,-1.2516389128577539,0.21070146856612734,difference,-0.02382572372046309,-0.06113485490678022,0.013483407465854049,0.3792626434190292,9,BH,emmeans_wald_normal,0.0038111384171539463,TRUE
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,FUSPCEU,equally_weighted_overall_site_mean,0.015750052624591507,0.019504051992041128,-0.02247718683240579,0.0539772920815888,0.8075272067065097,0.4193628063188696,difference,0.015750052624591507,-0.02247718683240579,0.0539772920815888,0.5391807509814038,9,BH,emmeans_wald_normal,0.0038111384171539463,TRUE
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,IZTECH,equally_weighted_overall_site_mean,0.02875091681512282,0.017647268339185184,-0.005837093555194104,0.06333892718543975,1.629199276767518,0.10327084003383517,difference,0.02875091681512282,-0.005837093555194104,0.06333892718543975,0.3098125201015055,9,BH,emmeans_wald_normal,0.0038111384171539463,TRUE
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,KNUST,equally_weighted_overall_site_mean,0.08341407934906477,0.021780520342685024,0.04072504391286014,0.1261031147852694,3.8297560405658233,1.2827036011085202e-4,difference,0.08341407934906477,0.04072504391286014,0.1261031147852694,0.001154433240997668,9,BH,emmeans_wald_normal,0.0038111384171539463,TRUE
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,MPI,equally_weighted_overall_site_mean,-0.02225557106991909,0.015638177844423794,-0.052905836428821934,0.008394694288983755,-1.4231562840203216,0.15469085520821646,difference,-0.02225557106991909,-0.052905836428821934,0.008394694288983755,0.34805442421848704,9,BH,emmeans_wald_normal,0.0038111384171539463,TRUE
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,RISE,equally_weighted_overall_site_mean,0.018317568156368483,0.02042290936142978,-0.021710598651559786,0.05834573496429675,0.8969127675297137,0.36976546669408933,difference,0.018317568156368483,-0.021710598651559786,0.05834573496429675,0.5391807509814038,9,BH,emmeans_wald_normal,0.0038111384171539463,TRUE
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,THUAS,equally_weighted_overall_site_mean,-0.008977874638852603,0.01971141158810297,-0.04761153143597989,0.02965578215827468,-0.45546584011625496,0.6487741376239039,difference,-0.008977874638852603,-0.04761153143597989,0.02965578215827468,0.7298709048268919,9,BH,emmeans_wald_normal,0.0038111384171539463,TRUE
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,TUM,equally_weighted_overall_site_mean,-0.08340293928183887,0.023951669136948395,-0.13034734815987725,-0.03645853040380047,-3.482134744136874,4.974333208903407e-4,difference,-0.08340293928183887,-0.13034734815987725,-0.03645853040380047,0.002238449944006533,9,BH,emmeans_wald_normal,0.0038111384171539463,TRUE
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,UCR,equally_weighted_overall_site_mean,-0.007770508234074126,0.027588419307746533,-0.061842816467646756,0.04630179999949851,-0.281658334513288,0.7782055057027786,difference,-0.007770508234074126,-0.061842816467646756,0.04630179999949851,0.7782055057027786,9,BH,emmeans_wald_normal,0.0038111384171539463,TRUE
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,BAUA,equally_weighted_overall_site_mean,-0.005242167829074634,0.01939113974701071,-0.043248103352398745,0.03276376769424948,-0.2703383038577067,0.7868999997706584,difference,-0.005242167829074634,-0.043248103352398745,0.03276376769424948,0.899314285452181,8,BH,emmeans_wald_normal,0.13567813147181665,FALSE
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,FUSPCEU,equally_weighted_overall_site_mean,0.0010558196257020869,0.020877622849852284,-0.039863569242818864,0.04197520849422304,0.050571831539219375,0.9596667092690327,difference,0.0010558196257020869,-0.039863569242818864,0.04197520849422304,0.9596667092690327,8,BH,emmeans_wald_normal,0.13567813147181665,FALSE
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,IZTECH,equally_weighted_overall_site_mean,0.021092062189945332,0.017590125341331055,-0.013383949962608853,0.05556807434249952,1.1990853834557886,0.23049474695169145,difference,0.021092062189945332,-0.013383949962608853,0.05556807434249952,0.5443825042339371,8,BH,emmeans_wald_normal,0.13567813147181665,FALSE
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,KNUST,equally_weighted_overall_site_mean,0.06885613426627517,0.023121945939526902,0.023537952972320315,0.11417431556023003,2.977955853990896,0.002901777766931234,difference,0.06885613426627517,0.023537952972320315,0.11417431556023003,0.011607111067724937,8,BH,emmeans_wald_normal,0.13567813147181665,FALSE
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,RISE,equally_weighted_overall_site_mean,0.020429198179707148,0.020011800798696154,-0.01879321065152719,0.059651607010941486,1.020857562255876,0.30732192779773043,difference,0.020429198179707148,-0.01879321065152719,0.059651607010941486,0.5443825042339371,8,BH,emmeans_wald_normal,0.13567813147181665,FALSE
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,THUAS,equally_weighted_overall_site_mean,-0.018411922165111533,0.019305921496146895,-0.05625083298591707,0.019426988655694005,-0.9536929987406305,0.34023906514621066,difference,-0.018411922165111533,-0.05625083298591707,0.019426988655694005,0.5443825042339371,8,BH,emmeans_wald_normal,0.13567813147181665,FALSE
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,TUM,equally_weighted_overall_site_mean,-0.07410513931693438,0.024239526414432753,-0.12161373809152987,-0.02659654054233889,-3.0572024407543927,0.002234133345047924,difference,-0.07410513931693438,-0.12161373809152987,-0.02659654054233889,0.011607111067724937,8,BH,emmeans_wald_normal,0.13567813147181665,FALSE
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,UCR,equally_weighted_overall_site_mean,-0.013673984950509047,0.026666983616888115,-0.0659403124159294,0.03859234251491131,-0.5127683410676173,0.6081133779526892,difference,-0.013673984950509047,-0.0659403124159294,0.03859234251491131,0.8108178372702521,8,BH,emmeans_wald_normal,0.13567813147181665,FALSE
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,BAUA,equally_weighted_overall_site_mean,-0.038006248166910936,0.02761363647006601,-0.09212798113042205,0.016115484796600174,-1.3763579530030685,0.1687108388859325,difference,-0.038006248166910936,-0.09212798113042205,0.016115484796600174,0.269937342217492,8,BH,emmeans_wald_normal,0.0036349407100705043,TRUE
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,FUSPCEU,equally_weighted_overall_site_mean,0.027613204137313538,0.02918492286157471,-0.029588193562952524,0.0848146018375796,0.9461462094069634,0.34407401748776983,difference,0.027613204137313538,-0.029588193562952524,0.0848146018375796,0.4587653566503598,8,BH,emmeans_wald_normal,0.0036349407100705043,TRUE
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,IZTECH,equally_weighted_overall_site_mean,0.013009422730619377,0.027255249691734904,-0.04040988505482743,0.06642873051606618,0.4773180535038157,0.6331356572071989,difference,0.013009422730619377,-0.04040988505482743,0.06642873051606618,0.7235836082367987,8,BH,emmeans_wald_normal,0.0036349407100705043,TRUE
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,KNUST,equally_weighted_overall_site_mean,0.12181406516454066,0.02914580376966694,0.06468933947552175,0.17893879085355957,4.179471807578587,2.9218693749702803e-5,difference,0.12181406516454066,0.06468933947552175,0.17893879085355957,2.3374954999762242e-4,8,BH,emmeans_wald_normal,0.0036349407100705043,TRUE
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,RISE,equally_weighted_overall_site_mean,-0.009406426498752826,0.02837305766275868,-0.06501659764903803,0.046203744651532375,-0.3315267113808223,0.7402466679294009,difference,-0.009406426498752826,-0.06501659764903803,0.046203744651532375,0.7402466679294009,8,BH,emmeans_wald_normal,0.0036349407100705043,TRUE
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,THUAS,equally_weighted_overall_site_mean,-0.05071391470440097,0.027425639434169615,-0.10446718024835486,0.0030393508395529303,-1.8491424721793899,0.06443724293459271,difference,-0.05071391470440097,-0.10446718024835486,0.0030393508395529303,0.12887448586918543,8,BH,emmeans_wald_normal,0.0036349407100705043,TRUE
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,TUM,equally_weighted_overall_site_mean,-0.11860703712536134,0.03645698340151406,-0.19006141157730344,-0.04715266267341925,-3.253342050248611,0.001140561137646142,difference,-0.11860703712536134,-0.19006141157730344,-0.04715266267341925,0.004562244550584568,8,BH,emmeans_wald_normal,0.0036349407100705043,TRUE
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,UCR,equally_weighted_overall_site_mean,0.05429693446295278,0.019674435224154956,0.01573575000744285,0.09285811891846271,2.7597709334136633,0.005784190288062646,difference,0.05429693446295278,0.01573575000744285,0.09285811891846271,0.015424507434833722,8,BH,emmeans_wald_normal,0.0036349407100705043,TRUE
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,BAUA,equally_weighted_overall_site_mean,-0.019305764976676104,0.034739204597912174,-0.08739335484015219,0.04878182488679998,-0.5557342259309064,0.5783925555228164,difference,-0.019305764976676104,-0.08739335484015219,0.04878182488679998,0.7711900740304218,8,BH,emmeans_wald_normal,0.10052867730539108,FALSE
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,FUSPCEU,equally_weighted_overall_site_mean,0.035559788253370514,0.035632308299876264,-0.03427825270041458,0.10539782920715561,0.9979647670901522,0.31829644371034527,difference,0.035559788253370514,-0.03427825270041458,0.10539782920715561,0.6365928874206905,8,BH,emmeans_wald_normal,0.10052867730539108,FALSE
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,IZTECH,equally_weighted_overall_site_mean,0.01977840210085216,0.03191964236693324,-0.04278294733773581,0.08233975153944013,0.6196310683399558,0.5355007074841456,difference,0.01977840210085216,-0.04278294733773581,0.08233975153944013,0.7711900740304218,8,BH,emmeans_wald_normal,0.10052867730539108,FALSE
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,KNUST,equally_weighted_overall_site_mean,0.12940092172955425,0.034603286146041475,0.06157972713657918,0.19722211632252934,3.739555867134237,1.8434567548386563e-4,difference,0.12940092172955425,0.06157972713657918,0.19722211632252934,0.001474765403870925,8,BH,emmeans_wald_normal,0.10052867730539108,FALSE
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,RISE,equally_weighted_overall_site_mean,0.004241761008953376,0.038150971331429986,-0.07053276877586949,0.07901629079377624,0.111183565212634,0.9114707838844965,difference,0.004241761008953376,-0.07053276877586949,0.07901629079377624,0.9127080913001149,8,BH,emmeans_wald_normal,0.10052867730539108,FALSE
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,THUAS,equally_weighted_overall_site_mean,-0.05478970545929947,0.033363099559352516,-0.12018017900825452,0.010600768089655585,-1.642224678850036,0.10054345002251446,difference,-0.05478970545929947,-0.12018017900825452,0.010600768089655585,0.2681158667267052,8,BH,emmeans_wald_normal,0.10052867730539108,FALSE
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,TUM,equally_weighted_overall_site_mean,-0.12021491164350259,0.04185708137782695,-0.20225328364200557,-0.03817653964499962,-2.872032824228025,0.004078406028907868,difference,-0.12021491164350259,-0.20225328364200557,-0.03817653964499962,0.016313624115631472,8,BH,emmeans_wald_normal,0.10052867730539108,FALSE
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,UCR,equally_weighted_overall_site_mean,0.005329508986748152,0.04861654899194897,-0.08995717609009887,0.10061619406359518,0.10962335042807611,0.9127080913001149,difference,0.005329508986748152,-0.08995717609009887,0.10061619406359518,0.9127080913001149,8,BH,emmeans_wald_normal,0.10052867730539108,FALSE
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,BAUA,equally_weighted_overall_site_mean,-0.019794133797272247,0.022071997129193846,-0.06305445323736364,0.023466185642819146,-0.8967984945544982,0.3698264514385031,difference,-0.019794133797272247,-0.06305445323736364,0.023466185642819146,0.475491151849504,9,BH,emmeans_wald_normal,0.27245995121406763,FALSE
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,FUSPCEU,equally_weighted_overall_site_mean,0.025158038718784734,0.021656870523418807,-0.017288647524963223,0.0676047249625327,1.1616654720071358,0.2453713761090149,difference,0.025158038718784734,-0.017288647524963223,0.0676047249625327,0.3839484401049984,9,BH,emmeans_wald_normal,0.27245995121406763,FALSE
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,IZTECH,equally_weighted_overall_site_mean,0.030279113318548864,0.020307860819229147,-0.00952356249019233,0.07008178912729006,1.4910045714848568,0.13596029469066798,difference,0.030279113318548864,-0.00952356249019233,0.07008178912729006,0.30591066305400294,9,BH,emmeans_wald_normal,0.27245995121406763,FALSE
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,KNUST,equally_weighted_overall_site_mean,0.047116101455403334,0.022142433624490542,0.003717729021333195,0.09051447388947348,2.127864635587787,0.033348308442339644,difference,0.047116101455403334,0.003717729021333195,0.09051447388947348,0.1500673879905284,9,BH,emmeans_wald_normal,0.27245995121406763,FALSE
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,MPI,equally_weighted_overall_site_mean,-0.02042169964456359,0.0179771909443311,-0.05565634643865214,0.014812947149524955,-1.135978346550485,0.2559656267366656,difference,-0.02042169964456359,-0.05565634643865214,0.014812947149524955,0.3839484401049984,9,BH,emmeans_wald_normal,0.27245995121406763,FALSE
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,RISE,equally_weighted_overall_site_mean,0.038492073719882156,0.024277835317475353,-0.009091609124964067,0.08607575656472838,1.5854821163637804,0.11285683700480854,difference,0.038492073719882156,-0.009091609124964067,0.08607575656472838,0.30591066305400294,9,BH,emmeans_wald_normal,0.27245995121406763,FALSE
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,THUAS,equally_weighted_overall_site_mean,-0.01665547091242748,0.02230647381833735,-0.06037535621845433,0.02706441439359937,-0.7466653424502987,0.4552655950157286,difference,-0.01665547091242748,-0.06037535621845433,0.02706441439359937,0.5121737943926947,9,BH,emmeans_wald_normal,0.27245995121406763,FALSE
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,TUM,equally_weighted_overall_site_mean,-0.0752897678607758,0.027729066827639343,-0.12963774016785323,-0.020941795553698385,-2.715192989680044,0.0066237158735283535,difference,-0.0752897678607758,-0.12963774016785323,-0.020941795553698385,0.059613442861755184,9,BH,emmeans_wald_normal,0.27245995121406763,FALSE
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,UCR,equally_weighted_overall_site_mean,-0.008884254997579843,0.031913731400785426,-0.07143401915540427,0.05366550916024458,-0.27838346089988064,0.7807180142140966,difference,-0.008884254997579843,-0.07143401915540427,0.05366550916024458,0.7807180142140966,9,BH,emmeans_wald_normal,0.27245995121406763,FALSE
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,BAUA,equally_weighted_overall_site_mean,-0.0010402961174517528,0.028948152404589728,-0.057777632249424164,0.05569704001452066,-0.0359365289677974,0.9713329687641948,difference,-0.0010402961174517528,-0.057777632249424164,0.05569704001452066,0.9713329687641948,8,BH,emmeans_wald_normal,1,FALSE
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,FUSPCEU,equally_weighted_overall_site_mean,-0.009496906919843215,0.029754489982685317,-0.06781463566426424,0.0488208218245778,-0.319175590822415,0.749593365413145,difference,-0.009496906919843215,-0.06781463566426424,0.0488208218245778,0.8566781319007372,8,BH,emmeans_wald_normal,1,FALSE
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,IZTECH,equally_weighted_overall_site_mean,0.00989063226784194,0.02652798715345928,-0.04210326713527946,0.06188453167096334,0.3728376454129951,0.7092692827295479,difference,0.00989063226784194,-0.04210326713527946,0.06188453167096334,0.8566781319007372,8,BH,emmeans_wald_normal,1,FALSE
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,KNUST,equally_weighted_overall_site_mean,0.022796639542555633,0.0287431058947326,-0.033538812814941164,0.07913209190005244,0.7931167781952645,0.42770978832999845,difference,0.022796639542555633,-0.033538812814941164,0.07913209190005244,0.8554195766599969,8,BH,emmeans_wald_normal,1,FALSE
