run_id,data_scenario_id,placement,sample_scenario,analytical_role,metric_order,metric_id,analysis_unit,response_family,response_transform,estimand,site,estimate_model,std_error,conf_low_model,conf_high_model,estimate_practical,conf_low_practical,conf_high_practical,interval_method
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,IZTECH,0.7546817371319411,0.018149040719497276,0.7191102709677756,0.7902532032961066,0.7546817371319411,0.7191102709677756,0.7902532032961066,emmeans_wald_normal
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,KNUST,0.809344899665883,0.023065350835821938,0.7641376427368911,0.8545521565948748,0.809344899665883,0.7641376427368911,0.8545521565948748,emmeans_wald_normal
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,MPI,0.7036752492468992,0.01537657361079353,0.6735377187641148,0.7338127797296835,0.7036752492468992,0.6735377187641148,0.7338127797296835,emmeans_wald_normal
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,RISE,0.7442483884731868,0.02163911663136935,0.7018364992184412,0.7866602777279323,0.7442483884731868,0.7018364992184412,0.7866602777279323,emmeans_wald_normal
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,THUAS,0.7169529456779656,0.020944711946949086,0.6759020645953796,0.7580038267605517,0.7169529456779656,0.6759020645953796,0.7580038267605517,emmeans_wald_normal
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,TUM,0.6425278810349794,0.02562429265094255,0.5923051903098177,0.6927505717601411,0.6425278810349794,0.5923051903098177,0.6927505717601411,emmeans_wald_normal
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,UCR,0.7181603120827441,0.030209587380718647,0.6589506088287199,0.7773700153367683,0.7181603120827441,0.6589506088287199,0.7773700153367683,emmeans_wald_normal
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,overall_equal_site_mean,,0.7259308203168182,0.0069345751362048964,0.7123393028017697,0.7395223378318667,0.7259308203168182,0.7123393028017697,0.7395223378318667,emmeans_wald_normal
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,overall_observed_sample_mean,,0.7237730465827658,0.006377411888219661,0.7112735489672777,0.7362725441982538,0.7237730465827658,0.7112735489672777,0.7362725441982538,emmeans_wald_normal
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,BAUA,0.7330652970741045,0.01995418346129878,0.6939558161490541,0.7721747779991549,0.7330652970741045,0.6939558161490541,0.7721747779991549,emmeans_wald_normal
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,FUSPCEU,0.7393632845288812,0.021312267640566897,0.6975920075244917,0.7811345615332708,0.7393632845288812,0.6975920075244917,0.7811345615332708,emmeans_wald_normal
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,IZTECH,0.7593995270931244,0.01809721104806345,0.7239296452182997,0.7948694089679491,0.7593995270931244,0.7239296452182997,0.7948694089679491,emmeans_wald_normal
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,KNUST,0.8071635991694542,0.024900389891740378,0.7583597317806379,0.8559674665582706,0.8071635991694542,0.7583597317806379,0.8559674665582706,emmeans_wald_normal
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,RISE,0.7587366630828862,0.02092924326997555,0.7177161000500568,0.7997572261157156,0.7587366630828862,0.7177161000500568,0.7997572261157156,emmeans_wald_normal
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,THUAS,0.7198955427380676,0.02041271348993544,0.6798873594710592,0.7599037260050759,0.7198955427380676,0.6798873594710592,0.7599037260050759,emmeans_wald_normal
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,TUM,0.6642023255862447,0.025802538502733226,0.6136302794111795,0.7147743717613099,0.6642023255862447,0.6136302794111795,0.7147743717613099,emmeans_wald_normal
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,UCR,0.72463347995267,0.029462101852166377,0.6668888214135731,0.782378138491767,0.72463347995267,0.6668888214135731,0.782378138491767,emmeans_wald_normal
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,overall_equal_site_mean,,0.7383074649031791,0.0075879627250440744,0.7234353312460603,0.7531795985602979,0.7383074649031791,0.7234353312460603,0.7531795985602979,emmeans_wald_normal
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,overall_observed_sample_mean,,0.7394375916641623,0.007179332649887208,0.725366358237351,0.7535088250909737,0.7394375916641623,0.725366358237351,0.7535088250909737,emmeans_wald_normal
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,BAUA,0.6780033319196787,0.029697393822053882,0.6197975095937508,0.7362091542456065,0.6780033319196787,0.6197975095937508,0.7362091542456065,emmeans_wald_normal
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,FUSPCEU,0.7436227842239032,0.029079803190243506,0.686627417293513,0.8006181511542934,0.7436227842239032,0.686627417293513,0.8006181511542934,emmeans_wald_normal
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,IZTECH,0.729019002817209,0.028658963359086978,0.6728484667991455,0.7851895388352725,0.729019002817209,0.6728484667991455,0.7851895388352725,emmeans_wald_normal
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,KNUST,0.8378236452511303,0.03071748131426222,0.7776184881793943,0.8980288023228663,0.8378236452511303,0.7776184881793943,0.8980288023228663,emmeans_wald_normal
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,RISE,0.7066031535878368,0.030879572797347533,0.6460803030470529,0.7671260041286206,0.7066031535878368,0.6460803030470529,0.7671260041286206,emmeans_wald_normal
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,THUAS,0.6652956653821887,0.029698565525601288,0.6070875465595073,0.72350378420487,0.6652956653821887,0.6070875465595073,0.72350378420487,emmeans_wald_normal
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,TUM,0.5974025429612283,0.040115920449934124,0.5187767836726837,0.676028302249773,0.5974025429612283,0.5187767836726837,0.676028302249773,emmeans_wald_normal
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,UCR,0.7703065145495425,0.01900030881613371,0.7330665935747815,0.8075464355243034,0.7703065145495425,0.7330665935747815,0.8075464355243034,emmeans_wald_normal
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,overall_equal_site_mean,,0.7160095800865897,0.010113921823921632,0.6961866575692496,0.7358325026039297,0.7160095800865897,0.6961866575692496,0.7358325026039297,emmeans_wald_normal
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,overall_observed_sample_mean,,0.7256305722388868,0.009380665764226076,0.7072448051899958,0.7440163392877779,0.7256305722388868,0.7072448051899958,0.7440163392877779,emmeans_wald_normal
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,BAUA,0.6925856754496562,0.03710667006080362,0.6198579385442704,0.765313412355042,0.6925856754496562,0.6198579385442704,0.765313412355042,emmeans_wald_normal
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,FUSPCEU,0.7474512286797028,0.034379559257764376,0.6800685307301241,0.8148339266292816,0.7474512286797028,0.6800685307301241,0.8148339266292816,emmeans_wald_normal
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,IZTECH,0.7316698425271845,0.03239656515448257,0.6681737416015934,0.7951659434527756,0.7316698425271845,0.6681737416015934,0.7951659434527756,emmeans_wald_normal
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,KNUST,0.8412923621558865,0.03544047729251134,0.7718303030676548,0.9107544212441183,0.8412923621558865,0.7718303030676548,0.9107544212441183,emmeans_wald_normal
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,RISE,0.7161332014352857,0.04146399749678038,0.6348652596865372,0.7974011431840342,0.7161332014352857,0.6348652596865372,0.7974011431840342,emmeans_wald_normal
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,THUAS,0.6571017349670328,0.03567468523052113,0.5871806367554084,0.7270228331786572,0.6571017349670328,0.5871806367554084,0.7270228331786572,emmeans_wald_normal
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,TUM,0.5916765287828297,0.04549256571471278,0.5025127384176711,0.6808403191479884,0.5916765287828297,0.5025127384176711,0.6808403191479884,emmeans_wald_normal
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,UCR,0.7172209494130805,0.05369379774978684,0.6119830396303205,0.8224588591958404,0.7172209494130805,0.6119830396303205,0.8224588591958404,emmeans_wald_normal
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,overall_equal_site_mean,,0.7118914404263323,0.01337939551229391,0.6856683070873195,0.7381145737653452,0.7118914404263323,0.6856683070873195,0.7381145737653452,emmeans_wald_normal
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,overall_observed_sample_mean,,0.7159743921151811,0.012312097701001732,0.6918431240470793,0.7401056601832829,0.7159743921151811,0.6918431240470793,0.7401056601832829,emmeans_wald_normal
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,BAUA,0.6828069506931548,0.023472479048028256,0.6368017371311484,0.7288121642551612,0.6828069506931548,0.6368017371311484,0.7288121642551612,emmeans_wald_normal
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,FUSPCEU,0.7277591232092119,0.02095186312738359,0.6866942260705273,0.7688240203478964,0.7277591232092119,0.6866942260705273,0.7688240203478964,emmeans_wald_normal
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,IZTECH,0.732880197808976,0.020754691187392756,0.6922017505714353,0.7735586450465166,0.732880197808976,0.6922017505714353,0.7735586450465166,emmeans_wald_normal
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,KNUST,0.7497171859458305,0.022791441965987348,0.7050467805367605,0.7943875913549004,0.7497171859458305,0.7050467805367605,0.7943875913549004,emmeans_wald_normal
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,MPI,0.6821793848458635,0.017417371172177634,0.6480419646430291,0.7163168050486979,0.6821793848458635,0.6480419646430291,0.7163168050486979,emmeans_wald_normal
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,RISE,0.7410931582103093,0.026239349290438113,0.689664978623284,0.7925213377973346,0.7410931582103093,0.689664978623284,0.7925213377973346,emmeans_wald_normal
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,THUAS,0.6859456135779997,0.023898695793037196,0.6391050305461679,0.7327861966098315,0.6859456135779997,0.6391050305461679,0.7327861966098315,emmeans_wald_normal
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,TUM,0.6273113166296513,0.030124430493644935,0.5682685178073271,0.6863541154519756,0.6273113166296513,0.5682685178073271,0.6863541154519756,emmeans_wald_normal
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,UCR,0.6937168294928473,0.03494625463386689,0.6252234290159022,0.7622102299697924,0.6937168294928473,0.6252234290159022,0.7622102299697924,emmeans_wald_normal
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,overall_equal_site_mean,,0.7026010844904271,0.007996070555565683,0.6869290741836772,0.718273094797177,0.7026010844904271,0.6869290741836772,0.718273094797177,emmeans_wald_normal
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,overall_observed_sample_mean,,0.7043214607224096,0.007172460142360443,0.6902636971628342,0.7183792242819851,0.7043214607224096,0.6902636971628342,0.7183792242819851,emmeans_wald_normal
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,BAUA,0.7196265227292603,0.030911097904125637,0.6590418841145825,0.7802111613439381,0.7196265227292603,0.6590418841145825,0.7802111613439381,emmeans_wald_normal
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,FUSPCEU,0.7111699119268687,0.028726024455433697,0.6548679385752019,0.7674718852785356,0.7111699119268687,0.6548679385752019,0.7674718852785356,emmeans_wald_normal
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,IZTECH,0.730557451114554,0.026942687475049763,0.677750754016738,0.7833641482123699,0.730557451114554,0.677750754016738,0.7833641482123699,emmeans_wald_normal
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,KNUST,0.7434634583892676,0.02940924087561802,0.6858224054603932,0.8011045113181421,0.7434634583892676,0.6858224054603932,0.8011045113181421,emmeans_wald_normal
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,RISE,0.7997228022329642,0.034095081745689954,0.7328976699614629,0.8665479345044655,0.7997228022329642,0.7328976699614629,0.8665479345044655,emmeans_wald_normal
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,THUAS,0.6974788856039963,0.03012877448495059,0.6384275727151638,0.7565301984928288,0.6974788856039963,0.6384275727151638,0.7565301984928288,emmeans_wald_normal
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,TUM,0.6573658625473653,0.038260876827507104,0.5823759219485283,0.7323558031462023,0.6573658625473653,0.5823759219485283,0.7323558031462023,emmeans_wald_normal
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,UCR,0.7059496562294197,0.04450384343458008,0.6187237259240335,0.793175586534806,0.7059496562294197,0.6187237259240335,0.793175586534806,emmeans_wald_normal
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,overall_equal_site_mean,,0.720666818846712,0.01115110802512826,0.6988110487297451,0.742522588963679,0.720666818846712,0.6988110487297451,0.742522588963679,emmeans_wald_normal
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,overall_observed_sample_mean,,0.7199569171405549,0.010283823708123061,0.6998009930492746,0.7401128412318352,0.7199569171405549,0.6998009930492746,0.7401128412318352,emmeans_wald_normal
