path,type,sealed_sha256,live_sha256,sealed_bytes,live_bytes,exact
artifacts/06_model_data/H11/stage1_author_decisions.csv,file,5ba71a43cc3572e7a3e54d49f5095b34e114545242fab3032180d4e2e7aace08,5ba71a43cc3572e7a3e54d49f5095b34e114545242fab3032180d4e2e7aace08,3628,3628,TRUE
artifacts/06_model_data/H11/stage1_candidate_sample_counts.csv,file,d17c48d69e77fcb7c37ae979a6fa6aec68de33873129b156897117588558c40a,d17c48d69e77fcb7c37ae979a6fa6aec68de33873129b156897117588558c40a,3135,3135,TRUE
artifacts/06_model_data/H11/stage1_environment.csv,file,2d3332d92b068fb607129623807df50d79b4355df2716ab967d69df303904fb7,2d3332d92b068fb607129623807df50d79b4355df2716ab967d69df303904fb7,162,162,TRUE
artifacts/06_model_data/H11/stage1_findings.csv,file,fd235e43cc4cf8ceeaab3a22c40af00a30d02ddf88e037a0f02f418d56d34180,fd235e43cc4cf8ceeaab3a22c40af00a30d02ddf88e037a0f02f418d56d34180,4530,4530,TRUE
artifacts/06_model_data/H11/stage1_formula_manifest.csv,file,9d0d4360496a3847d4e145ed95a9096d6dcd36499c2c07a7c63b18d498bbd287,9d0d4360496a3847d4e145ed95a9096d6dcd36499c2c07a7c63b18d498bbd287,4148,4148,TRUE
artifacts/06_model_data/H11/stage1_input_provenance.csv,file,da04c97c98f38a93fd6f121f3bef024f64112b349197dbebb6cb4fefb548477e,da04c97c98f38a93fd6f121f3bef024f64112b349197dbebb6cb4fefb548477e,11363,11363,TRUE
artifacts/06_model_data/H11/stage1_main_manuscript_common_samples.csv,file,647944f597cac1be37a3c9bc1c6c2b4bd05bf68a34bdccdef1c7154ad7fd6eaf,647944f597cac1be37a3c9bc1c6c2b4bd05bf68a34bdccdef1c7154ad7fd6eaf,194,194,TRUE
artifacts/06_model_data/H11/stage1_sensitivity_plan.csv,file,54584f7e45c194d1af6115392e3f9d9b925e8c021c1478da52448b57f48d5ee5,54584f7e45c194d1af6115392e3f9d9b925e8c021c1478da52448b57f48d5ee5,2190,2190,TRUE
artifacts/06_model_data/H11/stage1_sex_gender_crosswalk.csv,file,e86ba71fca975edfb50a2f9f1737d4da08d2f6bb71f04ec66d7a3d8cc0f89268,e86ba71fca975edfb50a2f9f1737d4da08d2f6bb71f04ec66d7a3d8cc0f89268,117,117,TRUE
artifacts/06_model_data/H11/stage1_site_sex_support.csv,file,24ae6354521975a73424423cdda32cc3406509f39ba0066424560eea6ba12f42,24ae6354521975a73424423cdda32cc3406509f39ba0066424560eea6ba12f42,2936,2936,TRUE
artifacts/06_model_data/H11/stage1_v0_result_summary.csv,file,23289a4b8eadbb9d3cfa59cc7f6bce26ab370806bc469848b6d37f055e4452ac,23289a4b8eadbb9d3cfa59cc7f6bce26ab370806bc469848b6d37f055e4452ac,1076,1076,TRUE
artifacts/06_model_data/H11/stage2/author_decision_record.csv,file,b5e499d2cb9b58d64fdc51b42bf92b20a5a22a72586e798cd3bd66ee7991f328,b5e499d2cb9b58d64fdc51b42bf92b20a5a22a72586e798cd3bd66ee7991f328,2591,2591,TRUE
artifacts/06_model_data/H11/stage2/deferred_analysis_registry.csv,file,aea7b8b02d71586babdc9466ba1ada07e6d394bcfb35dea93b14264752ec8b42,aea7b8b02d71586babdc9466ba1ada07e6d394bcfb35dea93b14264752ec8b42,1523,1523,TRUE
artifacts/06_model_data/H11/stage2/effect_size_prediction_manifest.csv,file,072eed7075a17b07c1acb69b979c830c71009b4c835dad78334c51486d0a3056,072eed7075a17b07c1acb69b979c830c71009b4c835dad78334c51486d0a3056,2061,2061,TRUE
artifacts/06_model_data/H11/stage2/environment.csv,file,cb494fb1d0b6c500ac6de223d2924770208a4673f7880cacbfb8e77da8ad2f32,cb494fb1d0b6c500ac6de223d2924770208a4673f7880cacbfb8e77da8ad2f32,337,337,TRUE
artifacts/06_model_data/H11/stage2/formula_and_fit_manifest.csv,file,900cf81ff48131877d405d0741f3ced7ab755b924ffdd8bbfb4ff90ead5323aa,900cf81ff48131877d405d0741f3ced7ab755b924ffdd8bbfb4ff90ead5323aa,12120,12120,TRUE
artifacts/06_model_data/H11/stage2/main__chest__all_available__frame.rds,file,b231b436bde64c306447cb957bc22f36fe0ec6a6a5b1fea0c85e2280dc0a530c,b231b436bde64c306447cb957bc22f36fe0ec6a6a5b1fea0c85e2280dc0a530c,405764,405764,TRUE
artifacts/06_model_data/H11/stage2/main__glasses__all_available__frame.rds,file,8d3d01048dd1f6f3e92bf3e219af417becc87865c955238bac5ae18215f79231,8d3d01048dd1f6f3e92bf3e219af417becc87865c955238bac5ae18215f79231,372688,372688,TRUE
artifacts/06_model_data/H11/stage2/manuscript_prepared_data__chest__all_available__frame.rds,file,37661f6d207d7293eaf32ad9d127304884190901e11c997ecca0081c8a178e09,37661f6d207d7293eaf32ad9d127304884190901e11c997ecca0081c8a178e09,394040,394040,TRUE
artifacts/06_model_data/H11/stage2/manuscript_prepared_data__glasses__all_available__frame.rds,file,fc37c005de5120663971669a464a8e76eb04c73eccf510cc0dbb59e5861a9c21,fc37c005de5120663971669a464a8e76eb04c73eccf510cc0dbb59e5861a9c21,363828,363828,TRUE
artifacts/06_model_data/H11/stage2/paired_placement_display_assessment.csv,file,d2d02585a8cf16cc7d09064c9cca27166d75b4ee584c7dca267575bff4fb2551,d2d02585a8cf16cc7d09064c9cca27166d75b4ee584c7dca267575bff4fb2551,1515,1515,TRUE
artifacts/06_model_data/H11/stage2/reporting_decision_record.csv,file,3bcc9c2b9dd98ffc65ee5aee358d8c4fc9e560428acc47438f6d1d618e8cae3a,3bcc9c2b9dd98ffc65ee5aee358d8c4fc9e560428acc47438f6d1d618e8cae3a,986,986,TRUE
artifacts/06_model_data/H11/stage2/stage2_analysis_completion.rds,file,f7b0dcbdfcaf51cbc3375addf9dccb077f10354be095879eaf75d15b32cca92b,f7b0dcbdfcaf51cbc3375addf9dccb077f10354be095879eaf75d15b32cca92b,3580,3580,TRUE
artifacts/06_model_data/H11/stage2/upstream_reconciliation.csv,file,8df3173ef2503a55f1e13b4cb5fbade0feebe479186d76847505925efc3e7d32,8df3173ef2503a55f1e13b4cb5fbade0feebe479186d76847505925efc3e7d32,13325,13325,TRUE
artifacts/06_model_data/H11/stage3/H11_activity_identity_reconciliation.csv,file,8210bace2ba1334b1dc2c2d5247f938a6b64e9e0514b5cf1163d4291f96d6c90,8210bace2ba1334b1dc2c2d5247f938a6b64e9e0514b5cf1163d4291f96d6c90,10795,10795,TRUE
artifacts/06_model_data/H11/stage3/H11_reader_activity_formula_registry.csv,file,50ef6f8fa1bb719dddca431d10a03aef04d99fa378b18421b914dfc5bbff2a5a,50ef6f8fa1bb719dddca431d10a03aef04d99fa378b18421b914dfc5bbff2a5a,1422,1422,TRUE
artifacts/06_model_data/H11/stage3/H11_reader_formula_registry.csv,file,3dabd36ef3a5cff3075032c2b40943eb0615341ce3d795aa90f8dacb243ca6f5,3dabd36ef3a5cff3075032c2b40943eb0615341ce3d795aa90f8dacb243ca6f5,555,555,TRUE
artifacts/06_model_data/H11/stage3/H11_reader_placement_comparison_assessment.csv,file,154c15d8ed4aad943af19f98a2877d68bb623e0fc387a44d2c5a6687e07e2bd2,154c15d8ed4aad943af19f98a2877d68bb623e0fc387a44d2c5a6687e07e2bd2,1138,1138,TRUE
artifacts/06_model_data/H11/stage3/H11_stage2_identity_reconciliation.csv,file,c1082e8924e8109515587cf15e98ebe72dc23fb84b4fa34c21a6e27248c5092f,c1082e8924e8109515587cf15e98ebe72dc23fb84b4fa34c21a6e27248c5092f,23997,23997,TRUE
artifacts/07_models/H11/activity_context/activity_context__chest/activity_adjusted_final_fREML__metadata.rds,file,6c6ebb4e268a82009e089b4b5d5a9f375c8ae892eb7d429bfe9aed6991c01079,6c6ebb4e268a82009e089b4b5d5a9f375c8ae892eb7d429bfe9aed6991c01079,508,508,TRUE
artifacts/07_models/H11/activity_context/activity_context__chest/activity_adjusted_final_fREML.rds,file,2b307c0bb8bd879b62caf65bb66320a3eea1d063d65c2eb743da6e41ae2bcbd7,2b307c0bb8bd879b62caf65bb66320a3eea1d063d65c2eb743da6e41ae2bcbd7,317632436,317632436,TRUE
artifacts/07_models/H11/activity_context/activity_context__chest/activity_adjusted_preliminary_rho0_fREML__metadata.rds,file,61587ffaa2c363b111e6e0a7fef6db000822da96708bc19b4658ec816c98295d,61587ffaa2c363b111e6e0a7fef6db000822da96708bc19b4658ec816c98295d,512,512,TRUE
artifacts/07_models/H11/activity_context/activity_context__chest/activity_adjusted_preliminary_rho0_fREML.rds,file,d454f8d90764cfa609ce61f6147efe69b52f51cba8dd353164cefc318edb1523,d454f8d90764cfa609ce61f6147efe69b52f51cba8dd353164cefc318edb1523,317683556,317683556,TRUE
artifacts/07_models/H11/activity_context/activity_context__chest/activity_context_run_bundle.rds,file,7f136308befd98b5b08a187e6f37d486b7955ea9d7305026dc0cbbc430f45929,7f136308befd98b5b08a187e6f37d486b7955ea9d7305026dc0cbbc430f45929,580,580,TRUE
artifacts/07_models/H11/activity_context/activity_context__chest/restricted_unadjusted_final_fREML__metadata.rds,file,1623016b44cee5bb182a5774bac6a086d13ea593c0e8302d3bd5a809df0fd426,1623016b44cee5bb182a5774bac6a086d13ea593c0e8302d3bd5a809df0fd426,500,500,TRUE
artifacts/07_models/H11/activity_context/activity_context__chest/restricted_unadjusted_final_fREML.rds,file,3dae8b1238ecaf92e378125bb074b06196168ee11582f887e72c31f2c0093ef8,3dae8b1238ecaf92e378125bb074b06196168ee11582f887e72c31f2c0093ef8,292541592,292541592,TRUE
artifacts/07_models/H11/activity_context/activity_context__glasses/activity_adjusted_final_fREML__metadata.rds,file,e9eb33dd48d4b782bb10168e78891c5f5e893ab0608553b536e12b0c7184ed5a,e9eb33dd48d4b782bb10168e78891c5f5e893ab0608553b536e12b0c7184ed5a,512,512,TRUE
artifacts/07_models/H11/activity_context/activity_context__glasses/activity_adjusted_final_fREML.rds,file,4212ba8275b1570a96f3b7ae831d2a5291e1da2058225d4a27ffa68a2d437c18,4212ba8275b1570a96f3b7ae831d2a5291e1da2058225d4a27ffa68a2d437c18,225048888,225048888,TRUE
artifacts/07_models/H11/activity_context/activity_context__glasses/activity_adjusted_preliminary_rho0_fREML__metadata.rds,file,39668df6c43d84e191833cdd2153834ad380d6b06790723cfb9bdbd8c83160f7,39668df6c43d84e191833cdd2153834ad380d6b06790723cfb9bdbd8c83160f7,512,512,TRUE
artifacts/07_models/H11/activity_context/activity_context__glasses/activity_adjusted_preliminary_rho0_fREML.rds,file,8d78890213a9423a8fdf031a0e4de576221cbb743b6de1b0b0b5f5829ae990bf,8d78890213a9423a8fdf031a0e4de576221cbb743b6de1b0b0b5f5829ae990bf,225744396,225744396,TRUE
artifacts/07_models/H11/activity_context/activity_context__glasses/activity_context_run_bundle.rds,file,50b2e0e583a08615ee9b85aadf5542c6f15850ef9a9b86ac7b73b1a0bbfdbb21,50b2e0e583a08615ee9b85aadf5542c6f15850ef9a9b86ac7b73b1a0bbfdbb21,588,588,TRUE
artifacts/07_models/H11/activity_context/activity_context__glasses/restricted_unadjusted_final_fREML__metadata.rds,file,e0361d35bdd2ecd324418c178a7e69fb0e40bcd5451f839eba1617f04bfdafd5,e0361d35bdd2ecd324418c178a7e69fb0e40bcd5451f839eba1617f04bfdafd5,504,504,TRUE
artifacts/07_models/H11/activity_context/activity_context__glasses/restricted_unadjusted_final_fREML.rds,file,032238735407a5b7454fdf8e57cb37df23ae5dd348ce5552f99e6fb8eca24d40,032238735407a5b7454fdf8e57cb37df23ae5dd348ce5552f99e6fb8eca24d40,206233736,206233736,TRUE
artifacts/07_models/H11/stage2/main__chest__all_available/m0_effect_size_fREML__metadata.rds,file,3ef38e6f119827df891c84467f853495513ae24327d32a4418257b75d8325b8d,3ef38e6f119827df891c84467f853495513ae24327d32a4418257b75d8325b8d,480,480,TRUE
artifacts/07_models/H11/stage2/main__chest__all_available/m0_effect_size_fREML.rds,file,2f422e3ab537bd7db57b111d97d3c5cbb6fecf6f1510749ad53dbf27eec3646b,2f422e3ab537bd7db57b111d97d3c5cbb6fecf6f1510749ad53dbf27eec3646b,277677980,277677980,TRUE
artifacts/07_models/H11/stage2/main__chest__all_available/mpattern_final_fREML__metadata.rds,file,ad1fb7441c0fd5f540a264c719aa91ca1a6ba110184b78dfd313b1de1a30d327,ad1fb7441c0fd5f540a264c719aa91ca1a6ba110184b78dfd313b1de1a30d327,496,496,TRUE
artifacts/07_models/H11/stage2/main__chest__all_available/mpattern_final_fREML.rds,file,f6ca61576a9fa216315c8cf82a8d968e194733a16b200a19157e911bc1901613,f6ca61576a9fa216315c8cf82a8d968e194733a16b200a19157e911bc1901613,278505364,278505364,TRUE
artifacts/07_models/H11/stage2/main__chest__all_available/mpattern_preliminary_rho0_fREML__metadata.rds,file,05c110f31266567763c29c3e650b8cb7031c28c7eeda0bd9146c1110fcbb64d1,05c110f31266567763c29c3e650b8cb7031c28c7eeda0bd9146c1110fcbb64d1,492,492,TRUE
artifacts/07_models/H11/stage2/main__chest__all_available/mpattern_preliminary_rho0_fREML.rds,file,f85c22fb0705822effcc5a98d45e4e099826ed409009a09e1a5ebaeb68fbc324,f85c22fb0705822effcc5a98d45e4e099826ed409009a09e1a5ebaeb68fbc324,279973176,279973176,TRUE
artifacts/07_models/H11/stage2/main__chest__all_available/stage2_run_bundle.rds,file,236e2cf6b62a1c00b949fc4cd6a7b66aa3ab69d1ebbfff85fc8b1466d5d2b9b1,236e2cf6b62a1c00b949fc4cd6a7b66aa3ab69d1ebbfff85fc8b1466d5d2b9b1,1432,1432,TRUE
artifacts/07_models/H11/stage2/main__glasses__all_available/m0_effect_size_fREML__metadata.rds,file,417d8b07622febd4120c952069d4c53e1552d0ad703776f0d272dc65c44d7c7e,417d8b07622febd4120c952069d4c53e1552d0ad703776f0d272dc65c44d7c7e,480,480,TRUE
artifacts/07_models/H11/stage2/main__glasses__all_available/m0_effect_size_fREML.rds,file,401beef65b53bff6688a90e74c5edc6ba6ab07207e7faf0ca1c072c028ef3d20,401beef65b53bff6688a90e74c5edc6ba6ab07207e7faf0ca1c072c028ef3d20,229712764,229712764,TRUE
artifacts/07_models/H11/stage2/main__glasses__all_available/mpattern_final_fREML__metadata.rds,file,0b615d76f2b5dcf2d299cb46378bafeb78610c7ece4419b8564b4e39d1e5964f,0b615d76f2b5dcf2d299cb46378bafeb78610c7ece4419b8564b4e39d1e5964f,496,496,TRUE
artifacts/07_models/H11/stage2/main__glasses__all_available/mpattern_final_fREML.rds,file,64306bfd12962dccaf996f1e44f0198b34541554f36e4c32473bd3e183758b50,64306bfd12962dccaf996f1e44f0198b34541554f36e4c32473bd3e183758b50,233760572,233760572,TRUE
artifacts/07_models/H11/stage2/main__glasses__all_available/mpattern_preliminary_rho0_fREML__metadata.rds,file,7880bb35f37d74991ad02944f47a2d3d3e6618749919433e23c493a872d04773,7880bb35f37d74991ad02944f47a2d3d3e6618749919433e23c493a872d04773,492,492,TRUE
artifacts/07_models/H11/stage2/main__glasses__all_available/mpattern_preliminary_rho0_fREML.rds,file,beac79badac4b0cd1b885eb073daf518d60b5d431b84b7c808003777d8d768d7,beac79badac4b0cd1b885eb073daf518d60b5d431b84b7c808003777d8d768d7,235872856,235872856,TRUE
artifacts/07_models/H11/stage2/main__glasses__all_available/stage2_run_bundle.rds,file,c29da935c91717fb9ae38e9595f39c7beb238a4ead46524e746782d40f580d2b,c29da935c91717fb9ae38e9595f39c7beb238a4ead46524e746782d40f580d2b,1440,1440,TRUE
artifacts/07_models/H11/stage2/manuscript_prepared_data__chest__all_available/mpattern_final_fREML__metadata.rds,file,3e197ccee9156863fbc572dd2f3bca51b635f614ab6cfe3b0e80cae7f6c6efd8,3e197ccee9156863fbc572dd2f3bca51b635f614ab6cfe3b0e80cae7f6c6efd8,508,508,TRUE
artifacts/07_models/H11/stage2/manuscript_prepared_data__chest__all_available/mpattern_final_fREML.rds,file,d22845ce5107942d7a7620675f10a162be82b6e7a7cd12812da014871476526d,d22845ce5107942d7a7620675f10a162be82b6e7a7cd12812da014871476526d,257631140,257631140,TRUE
artifacts/07_models/H11/stage2/manuscript_prepared_data__chest__all_available/mpattern_preliminary_rho0_fREML__metadata.rds,file,fb6c2b3ca7486639b58386c002407b04cdd60061080bea1fa55db8b32392daac,fb6c2b3ca7486639b58386c002407b04cdd60061080bea1fa55db8b32392daac,508,508,TRUE
artifacts/07_models/H11/stage2/manuscript_prepared_data__chest__all_available/mpattern_preliminary_rho0_fREML.rds,file,c83ac9506c1c96362d4645a4e3f904bc48cd1119690853ded1f28431f14c9e8b,c83ac9506c1c96362d4645a4e3f904bc48cd1119690853ded1f28431f14c9e8b,261061644,261061644,TRUE
artifacts/07_models/H11/stage2/manuscript_prepared_data__chest__all_available/stage2_run_bundle.rds,file,951839b9b6df65813d84b0be45ef504b033e9a66c570146460e145d877beb948,951839b9b6df65813d84b0be45ef504b033e9a66c570146460e145d877beb948,1456,1456,TRUE
artifacts/07_models/H11/stage2/manuscript_prepared_data__glasses__all_available/mpattern_final_fREML__metadata.rds,file,727fea1c6917df9d51b3d467f7f7f2e3e15c2b5e7ba9aaf78bbc8a470b75ebe7,727fea1c6917df9d51b3d467f7f7f2e3e15c2b5e7ba9aaf78bbc8a470b75ebe7,512,512,TRUE
artifacts/07_models/H11/stage2/manuscript_prepared_data__glasses__all_available/mpattern_final_fREML.rds,file,6a6807a61dac8678697138799700a5cd0e1463872e42ba3eb77fe6f05022000c,6a6807a61dac8678697138799700a5cd0e1463872e42ba3eb77fe6f05022000c,221262240,221262240,TRUE
artifacts/07_models/H11/stage2/manuscript_prepared_data__glasses__all_available/mpattern_preliminary_rho0_fREML__metadata.rds,file,e2847b865c9281fd82c8db55a01fc42b5495a560fcea07c7fa9ac0ff309a4a5c,e2847b865c9281fd82c8db55a01fc42b5495a560fcea07c7fa9ac0ff309a4a5c,508,508,TRUE
artifacts/07_models/H11/stage2/manuscript_prepared_data__glasses__all_available/mpattern_preliminary_rho0_fREML.rds,file,9f914de35fdd5a137445ed20f2599bca597c8c31425687cb7ae21112eef5f430,9f914de35fdd5a137445ed20f2599bca597c8c31425687cb7ae21112eef5f430,223514440,223514440,TRUE
artifacts/07_models/H11/stage2/manuscript_prepared_data__glasses__all_available/stage2_run_bundle.rds,file,6f825274916e10ac15791aa011584f10803c02aa7e1e656b7ff4ccc5018ee369,6f825274916e10ac15791aa011584f10803c02aa7e1e656b7ff4ccc5018ee369,1464,1464,TRUE
artifacts/08_diagnostics/H11/activity_context/basis_dimension_check.csv,file,ab5ec755072d5f871ffa9f324bed6f5a4e4aaa73055ddfb08179095344c9beac,ab5ec755072d5f871ffa9f324bed6f5a4e4aaa73055ddfb08179095344c9beac,5170,5170,TRUE
artifacts/08_diagnostics/H11/activity_context/boundary_aware_residual_acf.csv,file,eef6d3b0b9d7bcdc3aeacd01edf5fe8a186cbfc9fd6981ea472c597e1eeef95a,eef6d3b0b9d7bcdc3aeacd01edf5fe8a186cbfc9fd6981ea472c597e1eeef95a,7515,7515,TRUE
artifacts/08_diagnostics/H11/activity_context/cyclic_curve_closure.csv,file,8e48139afb9dc2d708db93472c5e27dbcfae90d5f8bb62b79952ca56167bc353,8e48139afb9dc2d708db93472c5e27dbcfae90d5f8bb62b79952ca56167bc353,1181,1181,TRUE
artifacts/08_diagnostics/H11/activity_context/diagnostic_assessment.csv,file,92aa39e020f5b78b3ed8468b14424bfa733e9119d08e45dc0a411cab7c06bfe8,92aa39e020f5b78b3ed8468b14424bfa733e9119d08e45dc0a411cab7c06bfe8,1893,1893,TRUE
artifacts/08_diagnostics/H11/activity_context/formal_concurvity.csv,file,264b1d017fbfd5c2e2c2afefaeaf8ab635aae098c829e82ca1cddd0c89fa37d2,264b1d017fbfd5c2e2c2afefaeaf8ab635aae098c829e82ca1cddd0c89fa37d2,22924,22924,TRUE
artifacts/08_diagnostics/H11/activity_context/residual_summary.csv,file,7e88e1003dc152f310e29a080d157e654ff21c635787af47361348214ba958a4,7e88e1003dc152f310e29a080d157e654ff21c635787af47361348214ba958a4,4837,4837,TRUE
artifacts/08_diagnostics/H11/activity_context/robust_inference_diagnostics.csv,file,94cc131d5aa6758b0c1f80152f67cd2744accb412f1fdc123550a513584cc944,94cc131d5aa6758b0c1f80152f67cd2744accb412f1fdc123550a513584cc944,1797,1797,TRUE
artifacts/08_diagnostics/H11/activity_context/site_sum_to_zero_constraint.csv,file,5796a927013901697c2593acff59d0fa08cccaafc8d033d750b2d081956f633d,5796a927013901697c2593acff59d0fa08cccaafc8d033d750b2d081956f633d,626,626,TRUE
artifacts/08_diagnostics/H11/activity_context/smooth_summary.csv,file,797399dddb911da69afc135a8694102debc62608283922b050f71f91b8d8a1ab,797399dddb911da69afc135a8694102debc62608283922b050f71f91b8d8a1ab,4870,4870,TRUE
artifacts/08_diagnostics/H11/stage2/basis_dimension_check.csv,file,a319009ec206dc08a9a0c707387bbb345f633b4132e281b9be218eb25279a386,a319009ec206dc08a9a0c707387bbb345f633b4132e281b9be218eb25279a386,2359,2359,TRUE
artifacts/08_diagnostics/H11/stage2/boundary_aware_residual_acf.csv,file,bc656688630c4d7287576c4e9acef1a8c61be3f0957d3fbe2bfe5f1e6dbce00a,bc656688630c4d7287576c4e9acef1a8c61be3f0957d3fbe2bfe5f1e6dbce00a,9244,9244,TRUE
artifacts/08_diagnostics/H11/stage2/cyclic_curve_closure.csv,file,0b94d3e59010e3e2bebc4cd03139a5cf5204dac046f05d61be980ff4b7aa0749,0b94d3e59010e3e2bebc4cd03139a5cf5204dac046f05d61be980ff4b7aa0749,967,967,TRUE
artifacts/08_diagnostics/H11/stage2/diagnostic_assessment.csv,file,9377f1701b9d415286eaf2d52d0d4d4f36c2a5d85e4ff69c3f9df846bb3778a8,9377f1701b9d415286eaf2d52d0d4d4f36c2a5d85e4ff69c3f9df846bb3778a8,1974,1974,TRUE
artifacts/08_diagnostics/H11/stage2/formal_concurvity.csv,file,7ddac6924314d50bd965ac856b38253705e7af0e267305ec3773d65c86ed2d3b,7ddac6924314d50bd965ac856b38253705e7af0e267305ec3773d65c86ed2d3b,12363,12363,TRUE
artifacts/08_diagnostics/H11/stage2/main__chest__all_available__effect_size_pilot_50rep.rds,file,133b14984914b04d417c70920bd2ae7c81da46f102bdf57bad53c114723a7839,133b14984914b04d417c70920bd2ae7c81da46f102bdf57bad53c114723a7839,2156,2156,TRUE
artifacts/08_diagnostics/H11/stage2/main__glasses__all_available__effect_size_pilot_50rep.rds,file,f5259b14358c8151f3e2fde208b85862a46d2e5885483efa369baa60a7673120,f5259b14358c8151f3e2fde208b85862a46d2e5885483efa369baa60a7673120,2204,2204,TRUE
artifacts/08_diagnostics/H11/stage2/method_amendment/method_proposal.csv,file,ead38938c8142fa1c8a0b89e13baac5ded9bdde5593f0f1a78256cd1e9e49ec8,ead38938c8142fa1c8a0b89e13baac5ded9bdde5593f0f1a78256cd1e9e49ec8,1624,1624,TRUE
artifacts/08_diagnostics/H11/stage2/method_amendment/robust_covariance_stress.csv,file,0a241effd5cf16a97e521baa8a9dc76c776cc036f9cf21c4333e59a8b3518af5,0a241effd5cf16a97e521baa8a9dc76c776cc036f9cf21c4333e59a8b3518af5,1899,1899,TRUE
artifacts/08_diagnostics/H11/stage2/method_amendment/robust_diagnostics.csv,file,f25dcda1e649be35d4fcef66c5e92eaf7ad77878cf7e6d6f4887f3229eef787c,f25dcda1e649be35d4fcef66c5e92eaf7ad77878cf7e6d6f4887f3229eef787c,1235,1235,TRUE
artifacts/08_diagnostics/H11/stage2/method_amendment/robust_test_results.csv,file,3b2a788d63e5a57b3f2493d4921c880a3f91a94b9218ca3764775783c1de7aa1,3b2a788d63e5a57b3f2493d4921c880a3f91a94b9218ca3764775783c1de7aa1,1793,1793,TRUE
artifacts/08_diagnostics/H11/stage2/method_amendment/runtime_comparison.csv,file,6bbc6fd51cbeeece00900df24b4e0822b204b5f9ae42c14f4579e0daeb21927e,6bbc6fd51cbeeece00900df24b4e0822b204b5f9ae42c14f4579e0daeb21927e,672,672,TRUE
artifacts/08_diagnostics/H11/stage2/residual_summary.csv,file,31b9e37f4a773d864d796ceb77a7c85b632a63c1bf0b8f6d807dac9845dee77c,31b9e37f4a773d864d796ceb77a7c85b632a63c1bf0b8f6d807dac9845dee77c,4059,4059,TRUE
artifacts/08_diagnostics/H11/stage2/robust_inference_diagnostics.csv,file,492a2f86dc0074c2564bd5a48e7610ca130f8f7cca6327dfe5ca938d0f26e404,492a2f86dc0074c2564bd5a48e7610ca130f8f7cca6327dfe5ca938d0f26e404,1893,1893,TRUE
artifacts/08_diagnostics/H11/stage2/site_sum_to_zero_constraint.csv,file,3e59af86d2c4790a80dd1ba463b2ce300106ab1338b4c22acbbcdf695869e38f,3e59af86d2c4790a80dd1ba463b2ce300106ab1338b4c22acbbcdf695869e38f,545,545,TRUE
artifacts/08_diagnostics/H11/stage2/smooth_summary.csv,file,bc0b820a9a45096365dc104349c94221d8791307e8154cedf856c9aa3d53aeab,bc0b820a9a45096365dc104349c94221d8791307e8154cedf856c9aa3d53aeab,2182,2182,TRUE
