run_id,placement,time_hour,activity,ratio_to_global,ratio_conf_low,ratio_conf_high,pointwise_log_se,numerator,denominator,interval_type,covariance_source,interval_critical_value,resampling_replicates,simultaneous_band,curve_wide_inference,activity_code,display_order
temporal_activity_long__chest,Chest,5,Sleeping,0.035286158991137934,0.02054593396542179,0.06060143181825433,0.27593251514240713,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,5.5,Sleeping,0.04647151465953482,0.030172302216450352,0.0715756344762421,0.22036488700123344,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,6,Sleeping,0.0640687017702928,0.046385099743525594,0.088493903629121,0.16478453639068527,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,6.5,Sleeping,0.08858946677342938,0.06915166511911136,0.11349102888097455,0.12638307537419669,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,7,Sleeping,0.11782144786496668,0.09502485766748339,0.14608697048064417,0.10971010600734223,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,7.5,Sleeping,0.14680911582030787,0.11991554334222662,0.17973413526910995,0.10323751102439443,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,8,Sleeping,0.16886827957587464,0.13977975231028186,0.2040102044508928,0.09645459907160579,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,8.5,Sleeping,0.18215328932407743,0.1519946977098962,0.21829590973567728,0.09234844125877335,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,9,Sleeping,0.1891620212495374,0.15683127681426068,0.22815774385098134,0.0956292579648601,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,9.5,Sleeping,0.19644993839200514,0.15949674962704052,0.24196466940213912,0.10631841270128983,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,10,Sleeping,0.21138981231348314,0.16763685441661258,0.26656222407321273,0.11831827642700858,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,10.5,Sleeping,0.23886100509449273,0.1852708270380314,0.3079523131995272,0.1296240457141579,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,11,Sleeping,0.2835918425147524,0.21520168659752156,0.3737160912280617,0.14079610438057638,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,11.5,Sleeping,0.3438267165068082,0.25344621255360644,0.46643747323250684,0.15560519292402883,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,12,Sleeping,0.41079518995110254,0.2929843792449209,0.5759784481407223,0.1724364666160506,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,12.5,Sleeping,0.46716542388688115,0.32359569428302426,0.6744327478119301,0.18734109299224114,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,13,Sleeping,0.49212858621491035,0.33558072691723034,0.7217057653898634,0.19534565930081074,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,13.5,Sleeping,0.48129059862487483,0.326051399371894,0.7104420983038972,0.19868173831593208,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,14,Sleeping,0.44332121976992916,0.29835903980558875,0.6587154323407111,0.20203929362574718,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,14.5,Sleeping,0.39786036495292615,0.26332651016108477,0.6011277402478127,0.21056446746002533,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,15,Sleeping,0.3604504172549697,0.2327081585807443,0.5583152051551342,0.22324963175539642,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,15.5,Sleeping,0.33708518602211157,0.21143106294376834,0.537415936208869,0.23797789494708158,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,16,Sleeping,0.32970979467232703,0.20110806016926,0.5405479452756637,0.2522298372904512,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,16.5,Sleeping,0.3339140631913561,0.19874826194834722,0.5610041592511555,0.2647166609458966,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,17,Sleeping,0.344537564431801,0.2022104964908306,0.5870423907988389,0.2718846470828666,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,17.5,Sleeping,0.3560694461175699,0.20801413072233013,0.6095040275302928,0.2742447814453297,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,18,Sleeping,0.3637620709075827,0.21188738188696996,0.6244961028475025,0.2757372890556398,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,18.5,Sleeping,0.36857708309328674,0.21188562429629682,0.6411433839965796,0.28245063745907567,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,19,Sleeping,0.3734075007318334,0.2115413112576862,0.6591297027224414,0.289923476559416,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,19.5,Sleeping,0.38232226776400785,0.2175607194758179,0.6718598687317757,0.2876458695237921,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,20,Sleeping,0.3983622307860304,0.23669719640767686,0.670445063673241,0.26560206480573567,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,20.5,Sleeping,0.41788312413073275,0.2660913606698997,0.6562644686908664,0.2302867730138464,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,21,Sleeping,0.4337610928175251,0.29467115237170977,0.6385039191244465,0.1972621981217099,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,21.5,Sleeping,0.4342100799488453,0.304490085107387,0.6191938678814098,0.18106629937195082,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,22,Sleeping,0.40964491424827293,0.2907273850697359,0.5772038149389438,0.17495138501327046,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,22.5,Sleeping,0.3628409791147544,0.25923082030401196,0.5078623597709463,0.17155398026277702,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,23,Sleeping,0.3035497255101504,0.21160372866535745,0.4354480728598461,0.18409699805591617,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,23.5,Sleeping,0.24618269165008153,0.15609751389792387,0.3882567771560467,0.23244541236589134,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,24,Sleeping,0.19862666307266383,0.10881302717827021,0.3625719484740162,0.3070387425512538,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,sleeping,1
temporal_activity_long__chest,Chest,0,At home,0.831052729061746,0.38434953025655183,1.7969285353880113,0.3934392202885225,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,0.5,At home,0.7920308289187727,0.3935576515996492,1.5939541040759613,0.3568228314032126,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,1,At home,0.7548595005979194,0.40145959109346363,1.4193529766991728,0.3221554880279925,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,1.5,At home,0.7195373804859921,0.40770900256793574,1.2698616872713633,0.28982387115464947,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,2,At home,0.6860707840911934,0.41239719561527183,1.141358684753564,0.25969074196248876,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,2.5,At home,0.6544639063874917,0.4158466543080599,1.0300022864838854,0.2313774816979213,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,3,At home,0.6247489406451814,0.41832243539640257,0.9330392200155777,0.20464151140533846,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,3.5,At home,0.5970880208476474,0.41973872499068243,0.8493714861493297,0.1798122993788837,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,4,At home,0.5717111519989706,0.4199724999612608,0.778273914006607,0.15736972038833474,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,4.5,At home,0.5490791066490595,0.41891570930463884,0.7196862248469293,0.13804734429199433,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,5,At home,0.5296625517504805,0.41683460669171746,0.6730305359082481,0.12221969003900625,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,5.5,At home,0.5139496263003598,0.4143555330311991,0.6374820590470807,0.10989840643851462,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,6,At home,0.5023332965761295,0.41292569345404484,0.6110996357196281,0.09999805051492391,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,6.5,At home,0.49489309102729123,0.4140866291679218,0.5914684375071341,0.09095232672748266,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,7,At home,0.4915750995240633,0.4191839955191573,0.5764678066318236,0.08127794431383935,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,7.5,At home,0.491910843445989,0.42804659583701893,0.565303591368539,0.07095174955565423,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,8,At home,0.49532377822594,0.43949673149266283,0.5582422523206321,0.061010900992618834,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,8.5,At home,0.5010205216044392,0.4513091712536626,0.556207538108494,0.05331348624984717,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,9,At home,0.5081684755587315,0.4615329816441892,0.5595162422233282,0.04911199990981664,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,9.5,At home,0.5160111541545506,0.469293263767207,0.5673797852423329,0.048418629039458795,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,10,At home,0.5238455365620854,0.4751781598038429,0.5774973881150165,0.04974849812695595,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,10.5,At home,0.5312074313065883,0.4801782759739003,0.5876595197961048,0.051528134947419875,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,11,At home,0.5377539084210914,0.4851264741723843,0.5960904659253926,0.05254663662757904,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,11.5,At home,0.5434310598861087,0.490038461484817,0.6026410987295318,0.05276478210693416,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,12,At home,0.5483390223638629,0.4946230558988558,0.6078885322087398,0.05260090835000931,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,12.5,At home,0.5528874895295787,0.498549736569243,0.6131476032499393,0.05278120877716831,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,13,At home,0.5576085779724079,0.5022321215410922,0.6190908802773003,0.053364712621029306,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,13.5,At home,0.5631769612881323,0.5063074744761045,0.6264341446942306,0.054311099692508386,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,14,At home,0.5702508823383508,0.5115931377095301,0.6356341491669893,0.0553809960317572,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,14.5,At home,0.5792165723663801,0.5183330555882691,0.6472514806587052,0.05666247605646859,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,15,At home,0.5902856236985732,0.5269087012759816,0.6612855637066257,0.05794859007570829,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,15.5,At home,0.6031600906840969,0.537092084817795,0.6773551599023573,0.059190353025741355,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,16,At home,0.6173820489580265,0.5486702938109346,0.6946987993976479,0.0601991495114454,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,16.5,At home,0.632431006102264,0.560975694443817,0.712988069609814,0.06117018072377889,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,17,At home,0.6479278570262882,0.5734690197748775,0.7320543803316176,0.06228338921815136,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,17.5,At home,0.6642713601694116,0.585821685477854,0.7532265378352935,0.0641200452386794,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,18,At home,0.6822960328750464,0.5982277890535412,0.7781782875943293,0.06708777035401915,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,18.5,At home,0.7036964150104073,0.612416221696131,0.8085818548813724,0.07088514403804756,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,19,At home,0.7304738075184947,0.631973840380389,0.8443260612644893,0.07390070076931854,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,19.5,At home,0.76446637544613,0.6604449101433725,0.884871440769946,0.07462465704044373,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,20,At home,0.8073997619094715,0.7000203526012835,0.9312506030846452,0.0728109713101558,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
temporal_activity_long__chest,Chest,20.5,At home,0.8597836984616671,0.7471908856872679,0.9893429139736886,0.07161232413870308,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,home,2
