"path","sha256","bytes","observed_sha256","observed_bytes","exact"
"audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/finalization_proposal.md","cfbc03a1a62e76a6df38da3d0c1d6364fbc13cd21634d41a9624fd94b43919ce",29208,"cfbc03a1a62e76a6df38da3d0c1d6364fbc13cd21634d41a9624fd94b43919ce",29208,TRUE
"audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/future_route_commands_NOT_EXECUTED.csv","85fad3702e95b4975d2032caefbc783002f3c14d3e85f893b6fb7f2c0786a8b1",35234,"85fad3702e95b4975d2032caefbc783002f3c14d3e85f893b6fb7f2c0786a8b1",35234,TRUE
"audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/nineteen_editable_table_manifest.csv","64507721ae953685f5d899c276ee2a9c36897b68fc419fc9b2938811b7f430ee",7610,"64507721ae953685f5d899c276ee2a9c36897b68fc419fc9b2938811b7f430ee",7610,TRUE
"audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/planning_manifest.csv","fa3c0fa10e299fb91e26669207322cc3f8308fc80d6f6ab1a6bc37f6ffd27a61",1800,"fa3c0fa10e299fb91e26669207322cc3f8308fc80d6f6ab1a6bc37f6ffd27a61",1800,TRUE
"audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/planning_seal.json","68362ef68c04c420892c70616393e6472ab3d51ba7681634536c24084a763dc7",1147,"68362ef68c04c420892c70616393e6472ab3d51ba7681634536c24084a763dc7",1147,TRUE
"audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/readiness_session.txt","cef82bddf9b58b853a01228fa4d2a0e35a2024ff3a45ee0a96a4d228eb693846",738,"cef82bddf9b58b853a01228fa4d2a0e35a2024ff3a45ee0a96a4d228eb693846",738,TRUE
"audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/reusable_svg_manifest.csv","8305ded9b3ae715615e3d7fb94f87142b4cd6ab0f245c94528cb190c1d237f81",10126,"8305ded9b3ae715615e3d7fb94f87142b4cd6ab0f245c94528cb190c1d237f81",10126,TRUE
"audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/sixteen_source_freshness_transitions.csv","71ee8f85c169a2c7cfd0c7f9ea504c3e22be8d0e302287064695b6593d50462b",9127,"71ee8f85c169a2c7cfd0c7f9ea504c3e22be8d0e302287064695b6593d50462b",9127,TRUE
"audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/table_source_export_dependencies.csv","5b9054bdb19cb77685403e2d6c56aa86dcc26d123fae002e930f5a3cb1a07b37",19742,"5b9054bdb19cb77685403e2d6c56aa86dcc26d123fae002e930f5a3cb1a07b37",19742,TRUE
"audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/website_893_file_current_check.csv","98408ef15b960c6359c0973ff4d01c53fa0e9170a8a4bc4fb4d8ca034e3ead48",192525,"98408ef15b960c6359c0973ff4d01c53fa0e9170a8a4bc4fb4d8ca034e3ead48",192525,TRUE
"audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/seal_disposition.R","16e98233d361cb5d7ce829618bf26440bbeffccf4871fdd8b72f0d22b6945288",3423,"16e98233d361cb5d7ce829618bf26440bbeffccf4871fdd8b72f0d22b6945288",3423,TRUE
"audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/verification_scope_and_session.txt","d41579025cd38366cdb296de967fca20843c20e3933a32e4bf1df0e4299c8e0d",910,"d41579025cd38366cdb296de967fca20843c20e3933a32e4bf1df0e4299c8e0d",910,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/review_return.md","b146f02cfddcded8a870cfc9027e94b965d0a002e94aa9aeea05b6eeafdc44c9",8228,"b146f02cfddcded8a870cfc9027e94b965d0a002e94aa9aeea05b6eeafdc44c9",8228,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/completion_manifest.csv","65ee3fdb1ffeffe14ee60d79b42ba2944e4abce4fb10c2c61fbfe11b4b85d4c9",42065,"65ee3fdb1ffeffe14ee60d79b42ba2944e4abce4fb10c2c61fbfe11b4b85d4c9",42065,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/completion_seal.json","9189656a60e3cf6c77a514966291e7d5033be2daa721f12e162bbea162e336a2",973,"9189656a60e3cf6c77a514966291e7d5033be2daa721f12e162bbea162e336a2",973,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/postflight.json","1b6f19077ab52fadb9510e5bd99418c7bcccc6b45a7f0fedd5bcb05ef109d2a9",1522,"1b6f19077ab52fadb9510e5bd99418c7bcccc6b45a7f0fedd5bcb05ef109d2a9",1522,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/view_inventory.csv","b65f9c9d5667d18516603ff95c38d6a8ddb472c6d5cf1e4be2767938d5635274",44098,"b65f9c9d5667d18516603ff95c38d6a8ddb472c6d5cf1e4be2767938d5635274",44098,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/18_page63_s2a.png","572009c3f94694df746ae19cda0d8d5624331b1e248b27e048ea64e4626202c0",189236,"572009c3f94694df746ae19cda0d8d5624331b1e248b27e048ea64e4626202c0",189236,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/22_page74_s5.png","254ede56439f1155b5f5b05be7d257bab251a97a25a91449b69beb4244ff4e99",110238,"254ede56439f1155b5f5b05be7d257bab251a97a25a91449b69beb4244ff4e99",110238,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/46_page85_table_s7b.png","f1ad9818563c08989ca611492f166cbef70fc598b6cb4c36169cda5d499c1b6b",123958,"f1ad9818563c08989ca611492f166cbef70fc598b6cb4c36169cda5d499c1b6b",123958,TRUE
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/47_page86_table_s7c.png","9f86dc06e4d2ddfe96642b82bb4fec018eb252404ab9d32d11f1430cf12f1e7f",104977,"9f86dc06e4d2ddfe96642b82bb4fec018eb252404ab9d32d11f1430cf12f1e7f",104977,TRUE
"audit/report_harmonization/report018_order72k_non_s5_integration_dispatch/native_word_review_closure_001/disposition.md","844f9cf91bfd20b02df3ff57920f7fd82fb00b28322ff68c35d7cd5006647a80",7641,"844f9cf91bfd20b02df3ff57920f7fd82fb00b28322ff68c35d7cd5006647a80",7641,TRUE
"audit/report_harmonization/report018_order72k_non_s5_integration_dispatch/native_word_review_closure_001/closure_manifest.csv","15464868e826cc6907aac84cf0268685a04c0c53f5863fb97be75224f707dcf4",2439,"15464868e826cc6907aac84cf0268685a04c0c53f5863fb97be75224f707dcf4",2439,TRUE
"audit/report_harmonization/report018_order72k_non_s5_integration_dispatch/native_word_review_closure_001/closure_seal.json","952a577b6892cbd58ed923ce264dd68c8752ce98b2c32dce009fc0f625869881",954,"952a577b6892cbd58ed923ce264dd68c8752ce98b2c32dce009fc0f625869881",954,TRUE
