"path","sha256","observed_sha256","bytes","exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/scripts/report_harmonization/build_phase4_corpus_manifest.R","c01f0dc86e25bcf4a37685515cd692e2007774a004a4e902eac5936521749e2e","c01f0dc86e25bcf4a37685515cd692e2007774a004a4e902eac5936521749e2e",7282,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/index.qmd","86766c377e7ee1dcfea6b1ada8704b04320bbc231630c4044cd9c9d93aa0bf80","86766c377e7ee1dcfea6b1ada8704b04320bbc231630c4044cd9c9d93aa0bf80",91250,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/supplementary_information.qmd","8d013e4d37ca5ff438988e82907a26d65b98a9a47cc2d62ec3ddcd0e2b3862fa","8d013e4d37ca5ff438988e82907a26d65b98a9a47cc2d62ec3ddcd0e2b3862fa",993,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/_quarto.yml","3ed50e7dc3339bd42fc19393f10480baf733f485a65f34c03980fe4d466c5cf0","3ed50e7dc3339bd42fc19393f10480baf733f485a65f34c03980fe4d466c5cf0",561,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/ZaunerEtAl2026_NatHealth_phase3_brown.qmd","c6beb79ca34128c0b69d882c1e3ea332cb88664ce9a3c0883b39d1569db0a0d0","c6beb79ca34128c0b69d882c1e3ea332cb88664ce9a3c0883b39d1569db0a0d0",81599,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/supplementary_information_outline.qmd","fbfdde52cd24a60a5ff19eefb7901d3b7dcb268d97c2c922e0e87e7c944c652e","fbfdde52cd24a60a5ff19eefb7901d3b7dcb268d97c2c922e0e87e7c944c652e",25590,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/supplementary_information_standalone.qmd","84b88515af524e78f66ba947017afa195a000fa57663aa715d113fe1dab91f3b","84b88515af524e78f66ba947017afa195a000fa57663aa715d113fe1dab91f3b",602,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/manuscript_figure_table_selection.qmd","197e571f3aaa2be34747ee742a20018f98d541eed87851250b4f3eda131c72a9","197e571f3aaa2be34747ee742a20018f98d541eed87851250b4f3eda131c72a9",49967,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/manuscript_figure_table_selection.html","7055fc384bd845f8b42e3d37901c846060aeef6b8248536dc75240070e7a51e4","7055fc384bd845f8b42e3d37901c846060aeef6b8248536dc75240070e7a51e4",29370796,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/figure_table_selection_assets/tbl-near-eye-metrics.html","6832c791ed3ebcf8895106dafe68c7c5118a12a74e37aacdeb8a84b02d9bfe97","6832c791ed3ebcf8895106dafe68c7c5118a12a74e37aacdeb8a84b02d9bfe97",1891500,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/scripts/descriptives/build_publication_tables.R","d944e4b4343b98f27a02beb50219f197007cd6c5cb6eecb5ed6f71b14d4ab886","d944e4b4343b98f27a02beb50219f197007cd6c5cb6eecb5ed6f71b14d4ab886",29426,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/scripts/report_harmonization/build_manuscript_figure_table_selection.R","f13b817869dd59d2d687dac6c09aec778622a1ed42530849d5b79fdc79bf778e","f13b817869dd59d2d687dac6c09aec778622a1ed42530849d5b79fdc79bf778e",73914,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/scripts/manuscript_nature_health/export_editable_tables.py","4bf3a4aa761b18a34626c476774682766940992ce8b23a0b9107ac7daab85e1b","4bf3a4aa761b18a34626c476774682766940992ce8b23a0b9107ac7daab85e1b",18017,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/scripts/manuscript_nature_health/render_editable_table_qa.py","a700f77eb2b91712fbe57310842e6f473e3af388756d2c37ef1e131744473dfc","a700f77eb2b91712fbe57310842e6f473e3af388756d2c37ef1e131744473dfc",2274,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/editable_tables/table_manifest.json","5582dfdbaed925b9152680f3e0e86226a1fce43d1cf1b9a1092d977e3a5e9833","5582dfdbaed925b9152680f3e0e86226a1fce43d1cf1b9a1092d977e3a5e9833",13339,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/editable_tables/export_provenance.json","ac7590550323925eae600f1c3fc3ecf2139c48eb6f8db17a52bcc634c8252ba6","ac7590550323925eae600f1c3fc3ecf2139c48eb6f8db17a52bcc634c8252ba6",1013,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/editable_tables/README.md","5efe3c2bcf9fc22255030e331736020f0175b9e435c54ac753d39189d1795597","5efe3c2bcf9fc22255030e331736020f0175b9e435c54ac753d39189d1795597",1324,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/editable_tables/editable_manuscript_tables.zip","14271fef83177d0af3abcf5a3f0ed0c954f6ede6ded18422c257c3ed742df605","14271fef83177d0af3abcf5a3f0ed0c954f6ede6ded18422c257c3ed742df605",3724864,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/ZaunerEtAl2026_NatHealth_phase3_brown.docx","74193a7a787ea18d70933b1742e588304a6bf6050c8b43e8a0a0cc352b44a2b8","74193a7a787ea18d70933b1742e588304a6bf6050c8b43e8a0a0cc352b44a2b8",28793619,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/Nature_Health_non_S5_preview_attempt1.docx","f055f0c0f6225e372ed83ddb6bbe189e64f35d7306e7e54af563687991f6492c","f055f0c0f6225e372ed83ddb6bbe189e64f35d7306e7e54af563687991f6492c",13498777,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/order72k_layout.css","03d9ff7f9cbe1d258d335f262b948f32f6b8e59dba46dbe9cf336c9d6708a4e9","03d9ff7f9cbe1d258d335f262b948f32f6b8e59dba46dbe9cf336c9d6708a4e9",2493,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/helpers/capture_word_tables.mjs","ecf7525cb5a89438b43588c8ac2acd9ed8e8bcb568b3fc78676ba349792871ec","ecf7525cb5a89438b43588c8ac2acd9ed8e8bcb568b3fc78676ba349792871ec",42404,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/helpers/prepare_word_manuscript.py","e89329f60bb477bf726fb1ccc0f3acecd107bab81d4541a1fca2633cf54415aa","e89329f60bb477bf726fb1ccc0f3acecd107bab81d4541a1fca2633cf54415aa",54987,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/helpers/embed_accepted_svg_figures.py","75432be9c10f042b9f46a0207c8fc898db274f483fd4065ab3a823bf6416c38b","75432be9c10f042b9f46a0207c8fc898db274f483fd4065ab3a823bf6416c38b",16998,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/expanded_svg_manifest.json","1d68cd537f0aceea9e33a94efcdc531880d586b3d474c165d7b7b9907d34398d","1d68cd537f0aceea9e33a94efcdc531880d586b3d474c165d7b7b9907d34398d",12653,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/word_figure_svg_manifest.json","f6876a274afe8578528aeb196d18b06e237aa6ef91cb7d03abe3f88772ab3873","f6876a274afe8578528aeb196d18b06e237aa6ef91cb7d03abe3f88772ab3873",5693,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/s2_accessibility_guard_recovery_001/word_table_manifest_attempt5.json","54b6246876b0ec91ca125465d1b9fe847042e23137e45024ae067844176db18e","54b6246876b0ec91ca125465d1b9fe847042e23137e45024ae067844176db18e",63722,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/ZaunerEtAl2026_NatHealth_phase3_brown.qmd","58639e83053b586fb125182472eefad727c23ac7cef04ccb66c05c8f39ce07cb","58639e83053b586fb125182472eefad727c23ac7cef04ccb66c05c8f39ce07cb",82078,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/supplementary_information_outline.qmd","9f66f3b323f6a541e5a8d4b0975f8e81693930106b5dfcd9fa66ff46016c8f4b","9f66f3b323f6a541e5a8d4b0975f8e81693930106b5dfcd9fa66ff46016c8f4b",25390,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/render_html_attempt2/ZaunerEtAl2026_NatHealth_phase3_brown.html","acf0400d876a2d6ff9e1d69694e5843f79360573e9fc5a9db4bdbcf4b7cd2c78","acf0400d876a2d6ff9e1d69694e5843f79360573e9fc5a9db4bdbcf4b7cd2c78",27240273,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/consolidated_display_repair_2026_09_11/integration_candidate_order72k/project/render_attempt2/selection.html","724d401d66fb99558e43c261db3ee9cdfe7c1a8ec5f9bf9a423f17df6e651b06","724d401d66fb99558e43c261db3ee9cdfe7c1a8ec5f9bf9a423f17df6e651b06",27085429,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage2_author_confirmation_2026_09_12/decision.md","27effcf84d1683a9571266dcb17260e5869a256d551de2ab0a816e29fabc7097","27effcf84d1683a9571266dcb17260e5869a256d551de2ab0a816e29fabc7097",6417,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage2_author_confirmation_2026_09_12/dispatch_manifest.csv","be96d9e2b65ebbbc49cb9e7a6628418261f040f985258ff617036a258fa046c9","be96d9e2b65ebbbc49cb9e7a6628418261f040f985258ff617036a258fa046c9",3886,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage2_author_confirmation_2026_09_12/dispatch_receipt_manifest.csv","9e8e1a0e84f27b4b093e05fcb3eee7d62b3e662f72bfc9201a10545347924ba2","9e8e1a0e84f27b4b093e05fcb3eee7d62b3e662f72bfc9201a10545347924ba2",1031,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage2_author_confirmation_2026_09_12/dispatch_receipt.md","03dc0233bb45b8f398c04d8f512d691625b0b53553a7270498213601dc46b4a2","03dc0233bb45b8f398c04d8f512d691625b0b53553a7270498213601dc46b4a2",1140,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage2_author_confirmation_2026_09_12/process_snapshot.json","d837a531853683f80e270363ed9d805b7980d07ce1f241217afddf0db795e8bf","d837a531853683f80e270363ed9d805b7980d07ce1f241217afddf0db795e8bf",10112,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/visual_qa_page_inventory.json","5b606e1586ff2dc13846763e3fcfa92d279e3fb1409c6e16fb92f554f652fc54","5b606e1586ff2dc13846763e3fcfa92d279e3fb1409c6e16fb92f554f652fc54",9869,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/table_qa_main_caption_final/render_manifest.json","aad5d3ce093a817f4d3b8a908c9eaffbcc0a98a2c38b6491874bc5cfc782b6cd","aad5d3ce093a817f4d3b8a908c9eaffbcc0a98a2c38b6491874bc5cfc782b6cd",4211,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/table_qa_final/render_manifest.json","f54f8406d837ec62e4f600af94be5f3888aef1c7fd1151e240c78bdc7392a992","f54f8406d837ec62e4f600af94be5f3888aef1c7fd1151e240c78bdc7392a992",21415,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/artifact.md","892f797bc889b291515e6e259b9e22ae40946c7fcee37eea09be46f7a3e0c6cf","892f797bc889b291515e6e259b9e22ae40946c7fcee37eea09be46f7a3e0c6cf",12399,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/report_harmonization/final_documents_2026_09_12/native_word_read_only_review_order.md","48911c7eeab36eace190a6ce8b9fb908d39969711519cffef8da6ee3e51bce8a","48911c7eeab36eace190a6ce8b9fb908d39969711519cffef8da6ee3e51bce8a",5818,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/report_harmonization/final_documents_2026_09_12/native_word_review_dispatch_manifest.csv","eb8e81ced60f371adb7c2372918e402a54e0558af220b5cf07a1cb500ee1bdab","eb8e81ced60f371adb7c2372918e402a54e0558af220b5cf07a1cb500ee1bdab",1435,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/disposition.md","027312e79404c42838c1bcc35f74e650d67843b26364e3066f5664a932e0cbc3","027312e79404c42838c1bcc35f74e650d67843b26364e3066f5664a932e0cbc3",7850,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/independent_review/native_checker_attempt1.md","9f2e154d052734e4a1efd4111f30297b86f94e1722dcc636cd8d706eb3554e0e","9f2e154d052734e4a1efd4111f30297b86f94e1722dcc636cd8d706eb3554e0e",503,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/independent_review/planning_snapshot_checks.csv","007add5c3cf2a07b504b9b72674884cafd3b6103790d4088839da2f7947b8988","007add5c3cf2a07b504b9b72674884cafd3b6103790d4088839da2f7947b8988",646,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/independent_review/session.txt","ea6721e1732ff4d1b7780f59f02c1a54016353cd720cc7bfa3070586c31a08ea","ea6721e1732ff4d1b7780f59f02c1a54016353cd720cc7bfa3070586c31a08ea",822,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/independent_review/verify_planning_snapshot.R","32c65b0556dabb1eba03e1927b3a3e2fd552b1cf4655221322fd81ef63ffd3aa","32c65b0556dabb1eba03e1927b3a3e2fd552b1cf4655221322fd81ef63ffd3aa",4298,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_archive_inventory.csv","1c54312f9252f8ec4fdcb2a56f97cfce07957e489881489e9ab3092ea71b25d3","1c54312f9252f8ec4fdcb2a56f97cfce07957e489881489e9ab3092ea71b25d3",4095,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/brown_authority_dispatch_current_check.csv","8ac5b2bae297acefa5c186984a1b13f77a94f2243f25491223563dbb3f8cc069","8ac5b2bae297acefa5c186984a1b13f77a94f2243f25491223563dbb3f8cc069",7818,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/corpus_37_current_readiness.csv","97af0faa10acec6b21cc728b2cd520927c77d5e5de31aed5819fca33c96b0adf","97af0faa10acec6b21cc728b2cd520927c77d5e5de31aed5819fca33c96b0adf",20811,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/current_inputs_and_outputs.csv","f579b691529d5d80ae082d799819d8acc8f5f2bd06b2bc1aae10fbd2a584061f","f579b691529d5d80ae082d799819d8acc8f5f2bd06b2bc1aae10fbd2a584061f",8063,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/final_seal_session.txt","1c6816b6bb6759948b10c1f90e48c0f8204943002a3ffbaffda3554a86627edd","1c6816b6bb6759948b10c1f90e48c0f8204943002a3ffbaffda3554a86627edd",970,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/finalization_proposal.md","cfbc03a1a62e76a6df38da3d0c1d6364fbc13cd21634d41a9624fd94b43919ce","cfbc03a1a62e76a6df38da3d0c1d6364fbc13cd21634d41a9624fd94b43919ce",29208,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/future_route_commands_NOT_EXECUTED.csv","85fad3702e95b4975d2032caefbc783002f3c14d3e85f893b6fb7f2c0786a8b1","85fad3702e95b4975d2032caefbc783002f3c14d3e85f893b6fb7f2c0786a8b1",35234,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/nineteen_editable_table_manifest.csv","64507721ae953685f5d899c276ee2a9c36897b68fc419fc9b2938811b7f430ee","64507721ae953685f5d899c276ee2a9c36897b68fc419fc9b2938811b7f430ee",7610,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/planning_manifest.csv","fa3c0fa10e299fb91e26669207322cc3f8308fc80d6f6ab1a6bc37f6ffd27a61","fa3c0fa10e299fb91e26669207322cc3f8308fc80d6f6ab1a6bc37f6ffd27a61",1800,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/planning_seal.json","68362ef68c04c420892c70616393e6472ab3d51ba7681634536c24084a763dc7","68362ef68c04c420892c70616393e6472ab3d51ba7681634536c24084a763dc7",1147,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/readiness_session.txt","cef82bddf9b58b853a01228fa4d2a0e35a2024ff3a45ee0a96a4d228eb693846","cef82bddf9b58b853a01228fa4d2a0e35a2024ff3a45ee0a96a4d228eb693846",738,TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/report_harmonization/final_documents_2026_09_12/consolidated_planning_disposition_001/proposal_snapshot/reusable_svg_manifest.csv","8305ded9b3ae715615e3d7fb94f87142b4cd6ab0f245c94528cb190c1d237f81","8305ded9b3ae715615e3d7fb94f87142b4cd6ab0f245c94528cb190c1d237f81",10126,TRUE
