path,category,bytes,sha256,expected_sha256,exact
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/completion_handoff.md,dispatch47,6827,2e7a75b1dacd901aeb30cccbc01477269825eae5815055191f48971dcfe26283,2e7a75b1dacd901aeb30cccbc01477269825eae5815055191f48971dcfe26283,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/completion_manifest.csv,dispatch47,14658,7fce1f1e88980219a1e8199c5440af0ed19070cbf28b3906bcce13d7bd529ad2,7fce1f1e88980219a1e8199c5440af0ed19070cbf28b3906bcce13d7bd529ad2,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/deliverables/Nature_Health_manuscript.docx,dispatch47,14372157,325c3a8e3a76ea225970f80e177ceed0bbdd592b72e79196d154597f3581250b,325c3a8e3a76ea225970f80e177ceed0bbdd592b72e79196d154597f3581250b,True
audit/manuscript_nature_health/table_layout_visual_corrections_2026_09_14/attempt_02/evidence/cumulative_passage_changes.csv,dispatch47,39396,abaa25cc7f25ecfc8a54895d6e375030ed08dbbd63fac8b7eccf68bd23b298d8,abaa25cc7f25ecfc8a54895d6e375030ed08dbbd63fac8b7eccf68bd23b298d8,True
audit/manuscript_nature_health/table_layout_visual_corrections_2026_09_14/attempt_02/evidence/cumulative_passage_changes.md,dispatch47,38124,341a8d7a92843c5d8188a433a628bc943eeae7572c54af248f5ce8559e58ff24,341a8d7a92843c5d8188a433a628bc943eeae7572c54af248f5ce8559e58ff24,True
audit/report_harmonization/final_documents_2026_09_13/final_site_candidate_order_011.md,dispatch47,10277,9bae7b64d4a4ec0dccab89f4ef5a9454fcea8f9c5bf1403a79aa5d0b3057e72b,9bae7b64d4a4ec0dccab89f4ef5a9454fcea8f9c5bf1403a79aa5d0b3057e72b,True
audit/report_harmonization/final_documents_2026_09_13/seal_final_word_and_site_candidate_011.R,dispatch47,5000,9e771ba6409716463e1e04affaf6afbb5d57f8073ac193c0981b8fcbd46d2bfa,9e771ba6409716463e1e04affaf6afbb5d57f8073ac193c0981b8fcbd46d2bfa,True
audit/report_harmonization/final_documents_2026_09_13/writer010c_final_independent_acceptance_manifest.csv,dispatch47,5444,bb4fa6d95712fb3cf3091e94f0ff7d0bec2995984a248c1e3c78d63983992101,bb4fa6d95712fb3cf3091e94f0ff7d0bec2995984a248c1e3c78d63983992101,True
audit/report_harmonization/final_documents_2026_09_13/writer010c_final_independent_acceptance.md,dispatch47,4641,a1406539b9d5eae4660d20abec23950ae2c8fd95292eab67eb3bcbbb84028952,a1406539b9d5eae4660d20abec23950ae2c8fd95292eab67eb3bcbbb84028952,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/build_inventory.csv,dispatch47,217036,270446ed3f41236df2534b337d9804efdd56df4569919cdc36094b61b8a8fa8c,270446ed3f41236df2534b337d9804efdd56df4569919cdc36094b61b8a8fa8c,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/completion_manifest.csv,dispatch47,2439,6a4e78f7952a467d4e3dfd629313500c4380b2cdc7288b5182214df26183fe91,6a4e78f7952a467d4e3dfd629313500c4380b2cdc7288b5182214df26183fe91,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/completion_seal.json,dispatch47,940,5977f0681e0cf1d875d0f1b4daa3d4343b772e3dd248f6e5d5cef83d1b86ac5a,5977f0681e0cf1d875d0f1b4daa3d4343b772e3dd248f6e5d5cef83d1b86ac5a,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/editable_table_bindings.csv,dispatch47,3995,87cc11c5dc641580ef4b06121777b9be5a61ca24a6cb13257c1fdafc2aee4285,87cc11c5dc641580ef4b06121777b9be5a61ca24a6cb13257c1fdafc2aee4285,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/input_identities.csv,dispatch47,251131,0442d4de3c7d335b0b938aadb1ef9c89c4a6c14c815725cd0c268c12c6225eda,0442d4de3c7d335b0b938aadb1ef9c89c4a6c14c815725cd0c268c12c6225eda,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/integration_component_identities.csv,dispatch47,3125,7ecd880ef945c02b65bc70132fecfe6c7ddef175f47499907e90bd95a709c489,7ecd880ef945c02b65bc70132fecfe6c7ddef175f47499907e90bd95a709c489,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/local_reference_audit.csv,dispatch47,7786027,6a63f60ea07c4a07a479850764a640d69766597f854f22c7d2c7fd43aa73e33a,6a63f60ea07c4a07a479850764a640d69766597f854f22c7d2c7fd43aa73e33a,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/proposed_integration_matrix.csv,dispatch47,14294,b8bc0d324dbf3ec44f360e327d8b6ca75ea06b7b6ba5d9ee2ade947a3586aba0,b8bc0d324dbf3ec44f360e327d8b6ca75ea06b7b6ba5d9ee2ade947a3586aba0,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/public_dependency_closure.csv,dispatch47,76201,cb986bcf57d43be8218dc74de3c35fa2aa006da7e08931f88e8b8fb2e4d20901,cb986bcf57d43be8218dc74de3c35fa2aa006da7e08931f88e8b8fb2e4d20901,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/reader_routes.csv,dispatch47,17835,0d0dfadf5f348b9bf62061f25e9b4c4e7da053c2a52bfc604428088aa9824f7d,0d0dfadf5f348b9bf62061f25e9b4c4e7da053c2a52bfc604428088aa9824f7d,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/reconciliation.md,dispatch47,17620,6039f46d7cd7fc058f2dfd9193fc1a2cb196431f14153e9ef990b5d417f5433f,6039f46d7cd7fc058f2dfd9193fc1a2cb196431f14153e9ef990b5d417f5433f,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/search_entry_audit.csv,dispatch47,85455,6eb8d4bf9af64e8bef80abdd96c80aa84f31aa8f9ff56b1e73f2bfb8fc2b426f,6eb8d4bf9af64e8bef80abdd96c80aa84f31aa8f9ff56b1e73f2bfb8fc2b426f,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/source_transition_status.csv,dispatch47,9375,b68cf8dea0cd829c028624245b740f03ffbd799635941f81f3038dd9e59d8fcc,b68cf8dea0cd829c028624245b740f03ffbd799635941f81f3038dd9e59d8fcc,True
audit/report_harmonization/phase4_corpus_manifest.csv,dispatch47,11479,01a2fdc1f1d11db45e28834893c79d620aa5321be1f49cff612b34589e068008,01a2fdc1f1d11db45e28834893c79d620aa5321be1f49cff612b34589e068008,True
renv.lock,dispatch47,603493,3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350,3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/completion_manifest.csv,package_manifest,2439,6a4e78f7952a467d4e3dfd629313500c4380b2cdc7288b5182214df26183fe91,6a4e78f7952a467d4e3dfd629313500c4380b2cdc7288b5182214df26183fe91,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/build_inventory.csv,package25,217036,270446ed3f41236df2534b337d9804efdd56df4569919cdc36094b61b8a8fa8c,270446ed3f41236df2534b337d9804efdd56df4569919cdc36094b61b8a8fa8c,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/candidate271_identity_replay.csv,package25,68160,6fee1ed92b49fcbff651beee8300e0512a4491c3785413c8417cd50a1cb3ebbe,6fee1ed92b49fcbff651beee8300e0512a4491c3785413c8417cd50a1cb3ebbe,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/editable_table_bindings.csv,package25,3995,87cc11c5dc641580ef4b06121777b9be5a61ca24a6cb13257c1fdafc2aee4285,87cc11c5dc641580ef4b06121777b9be5a61ca24a6cb13257c1fdafc2aee4285,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/embedded_image_identities.csv,package25,42895,7e994d05a8c7cc4b5dec82d3c44b332ea78922bf64eb744f8576f8dd9e0580ae,7e994d05a8c7cc4b5dec82d3c44b332ea78922bf64eb744f8576f8dd9e0580ae,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/external_references.csv,package25,56898,b68b85e4e9a2743a1fe4146b5d6d53c9d27bbbe8cd60f0bd860d32eea70e57ba,b68b85e4e9a2743a1fe4146b5d6d53c9d27bbbe8cd60f0bd860d32eea70e57ba,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/finalize_matrix.py,package25,13960,f2354699fbf63c4090e7845bf348c55f2a03949c3235679e177db6d128af0c31,f2354699fbf63c4090e7845bf348c55f2a03949c3235679e177db6d128af0c31,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/historical_build_comparison.csv,package25,182630,b3d21836f703171699bcb68d7c34e1b99874fe4036c5010f442b3d8a5ca7142a,b3d21836f703171699bcb68d7c34e1b99874fe4036c5010f442b3d8a5ca7142a,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/html_structure.csv,package25,26083,d4eeeadb7839b884c76bee4f19b41d660ef3b4ba3afd85b89e609b8e0e49561e,d4eeeadb7839b884c76bee4f19b41d660ef3b4ba3afd85b89e609b8e0e49561e,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/input_identities.csv,package25,251131,0442d4de3c7d335b0b938aadb1ef9c89c4a6c14c815725cd0c268c12c6225eda,0442d4de3c7d335b0b938aadb1ef9c89c4a6c14c815725cd0c268c12c6225eda,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/inspect_bindings.py,package25,14253,87cbab96595ea62eb1acd150a1e99d0c07e36fa8e0992e270a297a913c029585,87cbab96595ea62eb1acd150a1e99d0c07e36fa8e0992e270a297a913c029585,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/inspection_summary.json,package25,2649,36f0ef849026daef1512a8460c515d289dc78d1f0d8b486c5121ac39ab50373a,36f0ef849026daef1512a8460c515d289dc78d1f0d8b486c5121ac39ab50373a,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/integration_component_identities.csv,package25,3125,7ecd880ef945c02b65bc70132fecfe6c7ddef175f47499907e90bd95a709c489,7ecd880ef945c02b65bc70132fecfe6c7ddef175f47499907e90bd95a709c489,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/local_reference_audit.csv,package25,7786027,6a63f60ea07c4a07a479850764a640d69766597f854f22c7d2c7fd43aa73e33a,6a63f60ea07c4a07a479850764a640d69766597f854f22c7d2c7fd43aa73e33a,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/manuscript_source_inventory.csv,package25,6355,d110ff2488a3a11e1817403a8661b179e23ba4e1a7f9e2403cf2f548dd9fffe1,d110ff2488a3a11e1817403a8661b179e23ba4e1a7f9e2403cf2f548dd9fffe1,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/matrix_summary.json,package25,2255,1b14ffe309663f63a7deb3f50e1fd0802b8ec7f325f4fbf6c1ec237a2392789e,1b14ffe309663f63a7deb3f50e1fd0802b8ec7f325f4fbf6c1ec237a2392789e,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/proposed_integration_matrix.csv,package25,14294,b8bc0d324dbf3ec44f360e327d8b6ca75ea06b7b6ba5d9ee2ade947a3586aba0,b8bc0d324dbf3ec44f360e327d8b6ca75ea06b7b6ba5d9ee2ade947a3586aba0,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/public_dependency_closure.csv,package25,76201,cb986bcf57d43be8218dc74de3c35fa2aa006da7e08931f88e8b8fb2e4d20901,cb986bcf57d43be8218dc74de3c35fa2aa006da7e08931f88e8b8fb2e4d20901,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/read_only_postflight.csv,package25,299790,075ccb401b04d8f62cf87246d5772b7b57ff1e8ff0a4e337d6f35c55d8e67914,075ccb401b04d8f62cf87246d5772b7b57ff1e8ff0a4e337d6f35c55d8e67914,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/reader_routes.csv,package25,17835,0d0dfadf5f348b9bf62061f25e9b4c4e7da053c2a52bfc604428088aa9824f7d,0d0dfadf5f348b9bf62061f25e9b4c4e7da053c2a52bfc604428088aa9824f7d,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/reconciliation.md,package25,17620,6039f46d7cd7fc058f2dfd9193fc1a2cb196431f14153e9ef990b5d417f5433f,6039f46d7cd7fc058f2dfd9193fc1a2cb196431f14153e9ef990b5d417f5433f,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/seal_reconciliation.py,package25,3279,bb67c6f3432a19af14117154ca9c22421e7601a7e7506804e246953638b3409b,bb67c6f3432a19af14117154ca9c22421e7601a7e7506804e246953638b3409b,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/search_entry_audit.csv,package25,85455,6eb8d4bf9af64e8bef80abdd96c80aa84f31aa8f9ff56b1e73f2bfb8fc2b426f,6eb8d4bf9af64e8bef80abdd96c80aa84f31aa8f9ff56b1e73f2bfb8fc2b426f,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/source54_checkpoint.csv,package25,9614,3293e394bdc476f4e8d161da34e01cb0a42b90994e7ee404557a17d94762ae27,3293e394bdc476f4e8d161da34e01cb0a42b90994e7ee404557a17d94762ae27,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/source_transition_status.csv,package25,9375,b68cf8dea0cd829c028624245b740f03ffbd799635941f81f3038dd9e59d8fcc,b68cf8dea0cd829c028624245b740f03ffbd799635941f81f3038dd9e59d8fcc,True
audit/report_harmonization/final_integration_reconciliation_2026_09_14/symlink_audit.csv,package25,18,0832f5a2e62df9ddfd8d709baa8d3f148486ee18a29dd31bff70a15d258636b2,0832f5a2e62df9ddfd8d709baa8d3f148486ee18a29dd31bff70a15d258636b2,True
audit/manuscript_nature_health/final_format_completion_2026_09_14/completion_manifest.csv,package_manifest,30356,86ba7e46cdf106090d8ceaee3109d751dddc32f0f80d62da325ce6b7698583e2,86ba7e46cdf106090d8ceaee3109d751dddc32f0f80d62da325ce6b7698583e2,True
audit/manuscript_nature_health/final_format_completion_2026_09_14/completion_handoff.md,package271,8848,b3f8b4cd969f67b54d99f69f1d6530fc7bbd3ec90e7c725f4a56d560b6bd5a1d,b3f8b4cd969f67b54d99f69f1d6530fc7bbd3ec90e7c725f4a56d560b6bd5a1d,True
audit/manuscript_nature_health/final_format_completion_2026_09_14/deliverables/manuscript_assembled_round2_page_contract.json,package271,19095,990abcce8db56fb96eea3c8fab4e39643f2862645c491dbc69284cf075e440db,990abcce8db56fb96eea3c8fab4e39643f2862645c491dbc69284cf075e440db,True
audit/manuscript_nature_health/final_format_completion_2026_09_14/deliverables/manuscript_assembled_round2.docx,package271,14375428,0e88583f2fb7a1bea76a0c5a1ec87eb1fb38874cbebdfdb7bf8fddcb94f52de4,0e88583f2fb7a1bea76a0c5a1ec87eb1fb38874cbebdfdb7bf8fddcb94f52de4,True
audit/manuscript_nature_health/final_format_completion_2026_09_14/deliverables/Nature_Health_manuscript_round2.docx,package271,14372154,d6dd418054fb8287efe2a4d49fc2d4adaf5a4a56b8a6ded503645ca34c599701,d6dd418054fb8287efe2a4d49fc2d4adaf5a4a56b8a6ded503645ca34c599701,True
audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/export_provenance.json,package271,49431,a55d4682ac5aed1a9b8511a23f41aa8a0c54181fba2afe05886df0840d11ac9a,a55d4682ac5aed1a9b8511a23f41aa8a0c54181fba2afe05886df0840d11ac9a,True
audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/README.md,package271,330,df27bcb79bfe558fbf62813b74146246afc1847041b9c8d8ab269ab6b1eef87e,df27bcb79bfe558fbf62813b74146246afc1847041b9c8d8ab269ab6b1eef87e,True
audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/Table_1.docx,package271,60255,5d09fe9d798c78295d5e8f783e0d73aaee81e1331f0527aa8e860f3bc2d70049,5d09fe9d798c78295d5e8f783e0d73aaee81e1331f0527aa8e860f3bc2d70049,True
audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/Table_2.docx,package271,57761,75704e889145ad648f2532b3b539562c8ae840ee62f0ce864206120531b6e44f,75704e889145ad648f2532b3b539562c8ae840ee62f0ce864206120531b6e44f,True
audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/Table_3.docx,package271,1382422,54a31ca2ebfc7c6030971312bd3aafb43f53f792e0de84aa514bdd53cab82bd3,54a31ca2ebfc7c6030971312bd3aafb43f53f792e0de84aa514bdd53cab82bd3,True
audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/table_manifest.json,package271,25620,76db49f1d4d7b14f083b47cea363276e450cbf425a5d983d55853c9dd99b12a9,76db49f1d4d7b14f083b47cea363276e450cbf425a5d983d55853c9dd99b12a9,True
audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/Table_S1.docx,package271,56935,9ece9a78981962ffb5a2e067e3937582484babe27d7afb050e953413de5ed24f,9ece9a78981962ffb5a2e067e3937582484babe27d7afb050e953413de5ed24f,True
audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/Table_S10.docx,package271,57964,fcd5d7eaf77bba2b4e4bcdfc82a01dd914de2c828a1579849d62e413418b0726,fcd5d7eaf77bba2b4e4bcdfc82a01dd914de2c828a1579849d62e413418b0726,True
audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/Table_S11a.docx,package271,57471,241ed7f67b4d6ae4c093ca6f3ac86f7e8977a2181fbcb24ae7304ccb6b2bd165,241ed7f67b4d6ae4c093ca6f3ac86f7e8977a2181fbcb24ae7304ccb6b2bd165,True
audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/Table_S11b.docx,package271,57155,c73e527237637cf3014a509a924a66ecf76eab3f80054f679b051edf013590c5,c73e527237637cf3014a509a924a66ecf76eab3f80054f679b051edf013590c5,True
audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/Table_S12.docx,package271,57088,c45851bcf66a334c058725ce91e04b3b24562436c0207ba290e3bcb566e176a3,c45851bcf66a334c058725ce91e04b3b24562436c0207ba290e3bcb566e176a3,True
audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/Table_S13.docx,package271,57086,504735337df61c5538c0017401eea9a6676c477d4b728a6fb329f56783794a5f,504735337df61c5538c0017401eea9a6676c477d4b728a6fb329f56783794a5f,True
audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/Table_S14.docx,package271,57219,65b3e8ab6a75a4bae9e43c22361631466a4fc9bb16761d0b7d529c59fd7f1a8c,65b3e8ab6a75a4bae9e43c22361631466a4fc9bb16761d0b7d529c59fd7f1a8c,True
audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/Table_S15.docx,package271,56739,9666c69401331ffdddc8b1c1e2b97324151a23f568d83a0a6f6e46c2aaf8e12b,9666c69401331ffdddc8b1c1e2b97324151a23f568d83a0a6f6e46c2aaf8e12b,True
audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/Table_S2.docx,package271,1386939,0c834387ff6462b737381d028f0482636c5e55ad0443234f1cb8c165dda75334,0c834387ff6462b737381d028f0482636c5e55ad0443234f1cb8c165dda75334,True
audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/Table_S3.docx,package271,59127,29d32faf828a660ff8179f95de219aef2d69a23c1a33870a20f19dfa6cb99e5d,29d32faf828a660ff8179f95de219aef2d69a23c1a33870a20f19dfa6cb99e5d,True
audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/Table_S4.docx,package271,57161,449372acfb60acba928d40240792575a20be572622fcdb8bac7ae619dac38f5e,449372acfb60acba928d40240792575a20be572622fcdb8bac7ae619dac38f5e,True
audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/Table_S5.docx,package271,57179,2c572a23620b5c6851275901842f814db5768139ef3bdf509dd35f91dc858aa0,2c572a23620b5c6851275901842f814db5768139ef3bdf509dd35f91dc858aa0,True
audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/Table_S6.docx,package271,57155,2be5f95d9d762072e22ea6c629865b733a262d8ab8e7b11e81904ae9f7106dce,2be5f95d9d762072e22ea6c629865b733a262d8ab8e7b11e81904ae9f7106dce,True
audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/Table_S7.docx,package271,58866,9ec20d78bffd51bc6e27fe08e255cb6450a04e732e2d8da830d3d6cb4c4fe96a,9ec20d78bffd51bc6e27fe08e255cb6450a04e732e2d8da830d3d6cb4c4fe96a,True
audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/Table_S8.docx,package271,57363,1c00fca20c863747c2ca6f3905277475a38be90f5c908233df038f9d20034372,1c00fca20c863747c2ca6f3905277475a38be90f5c908233df038f9d20034372,True
audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/Table_S9.docx,package271,56653,1c6ce0a02661d80199f5e0fd9795827dfe4ad249f5918e0b53391ab1bb5027e3,1c6ce0a02661d80199f5e0fd9795827dfe4ad249f5918e0b53391ab1bb5027e3,True
