contrast_id,contrast_label,clock_hour,numerator,denominator,numerator_expected_melEDI_lx,denominator_expected_melEDI_lx,expected_melEDI_ratio,pointwise_low_ratio,pointwise_high_ratio,log_ratio,standard_error_log_ratio,occurrence_standard_error_contribution,positive_magnitude_standard_error_contribution,numerator_observations,numerator_positive_observations,numerator_zero_observations,numerator_participants,numerator_participant_days,numerator_sites_with_support,denominator_observations,denominator_positive_observations,denominator_zero_observations,denominator_participants,denominator_participant_days,denominator_sites_with_support,null_reference_ratio,basis_k,sites_standardized,other_factor_levels_standardized,standardization,model_components,occurrence_working_rho,positive_magnitude_working_rho,random_effects,interval_scope,inferential_role,pointwise_highlighting,display_scale
active_vs_sedentary,Active / Sedentary,2.5,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),0.07248490252146758,0.5212403790149578,0.13906233177569596,0.0568421538819302,0.3402111073950926,-1.97283301632517,0.45645944182244824,0.22268322085289025,0.39845627762584435,500,27,473,131,500,9,212,26,186,92,212,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,2.75,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),0.051842417807357176,0.4025948273715442,0.12877070017472725,0.05027093827190362,0.32985048207777534,-2.049721974305564,0.4799099217723822,0.23998970436496564,0.4155941226899033,500,27,473,131,500,9,212,26,186,92,212,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,3,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),0.03916973626727931,0.31548629915019455,0.12415669514900757,0.047631473807602076,0.32362813320849526,-2.0862108405802258,0.48881034997686396,0.2475714114960881,0.42147829654009333,500,24,476,131,500,9,213,19,194,92,213,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,3.25,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),0.03167529898437754,0.25372451032878646,0.12484130501752237,0.048251070524321225,0.3230052985171007,-2.0807119081135106,0.48502184927662334,0.2464609212002977,0.41773581196351384,500,24,476,131,500,9,213,19,194,92,213,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,3.5,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),0.027720474307952582,0.21217662790758174,0.13064810474802557,0.05142093997324585,0.33194506524252504,-2.0352477934504267,0.4757546622855907,0.24167838609731215,0.4097975797633205,500,24,476,131,500,9,213,19,194,92,213,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,3.75,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),0.026518412138301747,0.18676491697274278,0.1419881879752178,0.05689737111790168,0.3543335153870162,-1.9520114081139106,0.46658751885802063,0.23728245750547894,0.4017473685218664,500,24,476,131,500,9,213,19,194,92,213,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,4,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),0.027985585379086755,0.17499592688312557,0.1599213528997019,0.06502251445700553,0.3933228255911528,-1.8330731289727134,0.4591658678043329,0.23443893125333531,0.39480587846345455,501,24,477,131,501,9,214,19,195,92,214,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,4.25,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),0.0328490035061945,0.1763083918150734,0.1863155982991962,0.07700344121339915,0.4508045565572339,-1.6803132780990444,0.4508204721691725,0.2310531717912528,0.3871091963930041,501,24,477,131,501,9,214,19,195,92,214,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,4.5,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),0.04318612047617054,0.19268425943964507,0.2241289485802437,0.09535385636135661,0.5268144101201074,-1.495533729452996,0.43604208075736256,0.22303554239705137,0.37468365726151365,501,24,477,131,501,9,214,19,195,92,214,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,4.75,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),0.06365962518790261,0.22942493957841378,0.277474738818204,0.12411979158046768,0.6203058327915089,-1.2820253812249982,0.410457918462633,0.20728313362131232,0.3542730660730599,501,24,477,131,501,9,214,19,195,92,214,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,5,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),0.10338814008450062,0.2950289570542003,0.3504338730571013,0.1672495930379163,0.7342552956643688,-1.0485832549086052,0.3773971175790981,0.18600729495823054,0.3283745888148677,501,111,390,131,501,9,214,57,157,92,214,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,5.25,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),0.1807937273231933,0.4047790926747243,0.4466478891697032,0.2278718515641537,0.8754672221706463,-0.8059847147612667,0.3433670991558606,0.16348060178351476,0.3019520783555074,501,111,390,131,501,9,214,57,157,92,214,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,5.5,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),0.33241079209070584,0.5852726914682397,0.5679588283143814,0.3067750601752455,1.0515106100084293,-0.5657063482501811,0.31425789431512063,0.14331290265947277,0.27967737854658536,501,111,390,131,501,9,214,57,157,92,214,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,5.75,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),0.6278869123675531,0.8813199743929927,0.7124392168690026,0.4013584017066837,1.2646294074687245,-0.3390606801359475,0.29278078852383416,0.1267250175252804,0.2639343859027381,501,111,390,131,501,9,214,57,157,92,214,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,6,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),1.1942851269379247,1.3673710616129635,0.8734169973797273,0.5074551383823432,1.5032998852738821,-0.1353421769570847,0.27704835220223595,0.11218803198870306,0.2533172614262122,492,256,236,130,492,9,214,93,121,92,214,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,6.25,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),2.255480633889123,2.166435319077674,1.0411022263288057,0.6231050478657971,1.7395041965704672,0.04027998493524798,0.2619028447645287,0.09735015014827814,0.24313792045228264,492,256,236,130,492,9,214,93,121,92,214,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,6.5,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),4.1939496550604565,3.4743932910441204,1.2071027381589539,0.7478776951607715,1.9483092354527447,0.18822305710026388,0.2442590192455504,0.08214999948570874,0.23003009817694775,492,256,236,130,492,9,214,93,121,92,214,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,6.75,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),7.622439097054938,5.578817216028132,1.3663181283579988,0.8765154410127735,2.1298258313882914,0.31211962448624164,0.22649425504352014,0.06873841771664653,0.21581167136540824,492,256,236,130,492,9,214,93,121,92,214,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,7,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),13.439884890176224,8.872211013343504,1.514829265215073,0.9992590620372019,2.296409199506071,0.4153027363829609,0.21227122143960678,0.05831436234592999,0.20410415624295886,494,385,109,131,494,9,210,146,64,89,210,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,7.25,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),22.795387483878002,13.826520413836624,1.6486713071400052,1.1052160366621937,2.459353636593602,0.49996969510972855,0.20404909177529681,0.05040402544324918,0.19772573447439712,494,385,109,131,494,9,210,146,64,89,210,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,7.5,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),36.82659941310141,20.888576651401834,1.7630018563581729,1.1882342730817566,2.6157935484061783,0.5670179563693325,0.2013044925409579,0.043708493186945904,0.1965020771913093,494,385,109,131,494,9,210,146,64,89,210,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,7.75,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),56.040695678776395,30.25671411660384,1.8521738832183092,1.2508324024134514,2.74261210938958,0.6163600212433842,0.20028468518933368,0.037254525920273084,0.19678936815754605,494,385,109,131,494,9,210,146,64,89,210,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,8,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),79.47965039698143,41.58346507369573,1.9113282227954,1.3011815337652726,2.8075833236603853,0.6477984049817156,0.19619017706160227,0.030929911122833567,0.19373674451016376,492,443,49,130,492,9,214,186,28,92,214,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
