run_id,model_role,observations,score_energy,score_share,leverage,leverage_share,score_rank,leverage_rank,participant_key_sha256
employment_eligible__glasses__all_available,additive,135,41.225128931927145,0.0018870197674282364,0.12950652338844193,0.010792210282370132,49,19,9d3b39ecee734adea326b4a6d5ad8e76eb5489e0a5f71bf5e30988578f730134
employment_eligible__glasses__all_available,additive,120,39.82640477606176,0.0018229952222132125,0.09922765793471104,0.008268971494559232,50,54,a2012de0f8e2c7a781583f9fdcf89fc6ce3ee430cddaf5215f14a41b63cd9afb
employment_eligible__glasses__all_available,additive,72,37.50851063303011,0.0017168970199752218,0.03918369215724628,0.0032653076797705145,51,125,eda7fd96858ba82a766b12247cdd489993b923198df0808526f0e01001b7a734
employment_eligible__glasses__all_available,additive,113,36.76602618674755,0.001682910884250656,0.10211256753198253,0.008509380627665188,52,48,2ebbe7a6e2cdbff220223a7b87dd1c50992b17c5833beaff999a771fa0f3c6c6
employment_eligible__glasses__all_available,additive,140,36.735149708237145,0.0016814975587667279,0.11138019046977425,0.00928168253914783,53,38,b14a5616031b1d956cf2eff531196573602d98d84f4ba48b3a8939e8f9ba8501
employment_eligible__glasses__all_available,additive,144,35.417178289505195,0.001621169351566713,0.10164758774674265,0.008470632312228532,54,50,4509595efcef22269a74f90160135209730e3f1036b55500bc8776bacefe0eb7
employment_eligible__glasses__all_available,additive,137,35.39926287195646,0.0016203492996243161,0.06172761385213901,0.0051439678210115705,55,94,b15229439cda7a60b81489a29685d8ab163b77ce1e544b9582bfcf2826fc1b37
employment_eligible__glasses__all_available,additive,115,34.31611884419495,0.0015707699715709629,0.1038421603481743,0.008653513362347836,56,45,2c5e5c4ae5982e407d1a2225d2252cbf247d85fb79a714138198a07fc8ef0ce2
employment_eligible__glasses__all_available,additive,137,32.294391564168905,0.0014782283727791763,0.10377160802701971,0.008647634002251619,57,46,b3f8056c272f335c136b585b767ca4f0b1c2339b17cd05c3648d135106dc0224
employment_eligible__glasses__all_available,additive,89,30.86814222955281,0.001412943902907753,0.07809341928886142,0.006507784940738434,58,73,a83c72d69bb2319303b386043c080eade5e642e7a62649ff5e120ab34d3696e6
employment_eligible__glasses__all_available,additive,108,27.252431818513596,0.0012474400659108235,0.0698137420697764,0.005817811839148018,59,83,44c76e664c0309ed6a29e657be169275bdb2b1aa91cdb28a9f0df8eacc7c67c9
employment_eligible__glasses__all_available,additive,139,26.686361112378194,0.0012215290102048873,0.10846131073840243,0.009038442561533511,60,41,14ca5eb2463ed36ef9b50b52481702ddff4144596842674be2fabeb716248a4d
employment_eligible__glasses__all_available,additive,139,25.52417843112635,0.0011683318037993898,0.11954407100318784,0.009962005916932293,61,29,11fce56994a1e1398a1ccdf9714576d0cb0aa193c22b2d4654ebab7c7f42332d
employment_eligible__glasses__all_available,additive,137,24.9180790752657,0.0011405884954055426,0.1336280886632959,0.011135674055274629,62,15,d290a80d2e054425eb0f3fecf4bb1fb25bcbf0b7eb35b3202d714fb15683fe13
employment_eligible__glasses__all_available,additive,68,24.719466047929615,0.0011314972755995154,0.049983049524138276,0.004165254127011512,63,116,efa3787e2980fcbf8ba6adba8f0cef91742af293f55c872d41ed31068f0f3101
employment_eligible__glasses__all_available,additive,141,22.174030485080582,0.0010149836988501896,0.05748811787317533,0.004790676489431264,64,105,6084b3bcc550db74e65ab4abdd6e1364f0a76b322972acddc75cf2143245bf01
employment_eligible__glasses__all_available,additive,87,21.85434124851659,0.0010003503932800258,0.08290523524017253,0.0069087696033476925,65,68,bf61d5403a11c269ac3ef8efd7394512d92626c0e88c89df547fd6b3ae4b2912
employment_eligible__glasses__all_available,additive,119,21.436690253888642,9.812330320208196e-4,0.05842189117366565,0.004868490931138791,66,101,bcf4c548793f6695b67aee86284b29fbcde38acea2e61cf663077670dc5cda19
employment_eligible__glasses__all_available,additive,139,21.239269402157937,9.72196382303277e-4,0.058141131968301125,0.004845094330691748,67,103,654c64ea3113804f62c8fe8d4883d6f393c71d79f21680601801c41caf688248
employment_eligible__glasses__all_available,additive,47,20.411931758084567,9.343262159956862e-4,0.04854229149471456,0.00404519095789287,68,120,91ee8f282f5bb770f7a5ed9d0ff80ad2568da49887728803caf0797767210161
employment_eligible__glasses__all_available,additive,142,20.326580882194072,9.304194049281301e-4,0.10454175712474506,0.008711813093728732,69,44,2f6a7505904130850ef1dbad060119c0e3f00ae8885c15652682c3644a0ebf32
employment_eligible__glasses__all_available,additive,113,20.286591850893025,9.285889657154356e-4,0.05307995096961297,0.004423329247467736,70,113,2e0d839760e82aad711b542661b8bd83d80c88b80b723a0ad8df58725fd4db25
employment_eligible__glasses__all_available,additive,90,19.745605477076552,9.038261085031105e-4,0.07074315941798051,0.005895263284831693,71,82,2a4c123ec6583d92990c0d2d60be739b28521b3f9553bdd0d33c5df5e0b4da57
employment_eligible__glasses__all_available,additive,143,19.2852131343992,8.827523247718501e-4,0.12634845759191876,0.010529038132659868,72,21,c79ac03f5ea546d7605382fc91ab74d6a54ad656382fc1d35dec4f4d6da66174
employment_eligible__glasses__all_available,additive,112,18.40901119865823,8.42645467235218e-4,0.04975895797233139,0.0041465798310276044,73,118,8bf541b414277c04a271be493ecd43fc4fd1492f123e759f641e4f32d52e0cc6
employment_eligible__glasses__all_available,additive,139,15.405016116982802,7.051420015762266e-4,0.047084538944130894,0.003923711578677564,74,121,b846fb62083bec10d980fae967adcf28418f0248f8b0bc5fb42fd89963e0ce10
employment_eligible__glasses__all_available,additive,141,15.10245106241708,6.912925303024972e-4,0.1247361220122666,0.010394676834355522,75,22,01b4e7be0bbb3d69edb68ac93ebfda03e08163072ee1968e3e56f51d6be28b31
employment_eligible__glasses__all_available,additive,139,14.676572192478792,6.717985501276733e-4,0.10761272374609004,0.008967726978840813,76,42,35316fb2ac0b00d082048ea962b4ea0ad05f4a5f7548845bcee03b24d0ebbf8e
employment_eligible__glasses__all_available,additive,138,14.24474211347647,6.520321620930103e-4,0.05481884124134039,0.004568236770111687,77,109,84ed7f334526c1f96f4503cb8e3aacc74ab22cf587863ad02ce6413cb2785345
employment_eligible__glasses__all_available,additive,120,13.923200972423539,6.373140883130542e-4,0.0628081910942974,0.00523401592452477,78,91,e60aadb8a00336db68d1ab6765fdd8ee0ac0a98ac9dfad16440f67294fd31cc3
employment_eligible__glasses__all_available,additive,136,12.253338370988779,5.608785787237521e-4,0.05508246909404195,0.004590205757836817,79,108,3cafd312ee49115fd996d722137e56d14f35c6860777fbae34d5a65d82e5144e
employment_eligible__glasses__all_available,additive,139,11.646254604211101,5.330902103650769e-4,0.08068229471778869,0.006723524559815707,80,70,a719bf0e16dd7acd523bef235ccee8cea61ad4c4ffcd26fa6b1af9b18b645a96
employment_eligible__glasses__all_available,additive,96,11.53857515557959,5.281613416537392e-4,0.06515541630689231,0.0054296180255743445,81,87,f266eb6e0e6a4b586fcf0b91df7c37ab9a26a0be754e7c4aa59d3001514a0cfb
employment_eligible__glasses__all_available,additive,133,10.907566266839943,4.992778359540768e-4,0.08480994100132548,0.007067495083443771,82,66,ede02103129711b1420179defda579b98bd53dfa57e0132e2bfe3b725fe46344
employment_eligible__glasses__all_available,additive,131,10.872342837796594,4.976655351898716e-4,0.09892664951047508,0.008243887459206236,83,55,cc0443f2dd34cdc0ca97221c4ee8e714164ba93cd6ede2df8f50f2ac81d42e3f
employment_eligible__glasses__all_available,additive,86,10.846800236131061,4.964963600895585e-4,0.06258188839147341,0.005215157365956104,84,92,5d49cee60f5e355395c0afed778a70391596d726569a70af3835b2222a7ebf1e
employment_eligible__glasses__all_available,additive,21,10.113506050919447,4.629308950762314e-4,0.02676691391805092,0.002230576159837571,85,130,5d21d4872afa051709643bb1c02da8ef7a25bb9a4fb77f37c77d030dba35de78
employment_eligible__glasses__all_available,additive,110,9.765312190355889,4.4699283218101193e-4,0.06535757142014137,0.005446464285011767,86,86,4e951b6b3686aac4104d6dc18e06a89bac0cbaf00f4c99305da6ee1eea3f2fd8
employment_eligible__glasses__all_available,additive,96,9.500350255327241,4.348645885109752e-4,0.0743290570694217,0.006194088089118458,87,78,5eb3f13b96c52999e826fbffb34ee5ebe0110272c3704550d897fcc46902466c
employment_eligible__glasses__all_available,additive,139,9.257183732289327,4.2373399783393866e-4,0.06933037644280121,0.005777531370233419,88,84,d36e6699235096e6d25092cc6fe6ee412ea3b93b1711c8f3bcdb7f01943b12d2
employment_eligible__glasses__all_available,additive,144,8.626160958630768,3.94849856572493e-4,0.07788460180901564,0.006490383484084619,89,74,8d62f76c5c4c856255f1f25f70843ad086722e38394468dcd89d4cab8b489364
employment_eligible__glasses__all_available,additive,94,8.626041505474825,3.948443887796107e-4,0.09150300411991077,0.007625250343325877,90,63,651356a8712ffd6caa808e7934a2cdad9c999afdaeaf4e38a8f30eb408831cf3
employment_eligible__glasses__all_available,additive,94,7.67622102952297,3.513677506206658e-4,0.13703424386980076,0.011419520322483365,91,14,488559e7de735e7d58c4fefe1f917c104bbcf0c4917658fe139d7c7e0b1a6db8
employment_eligible__glasses__all_available,additive,119,7.588261599563866,3.4734153681940336e-4,0.06087574867541552,0.005072979056284613,92,97,15b6923af484c028721f69853e0b2feb97fa1d0ae5babd755dc81b3775c1b99c
employment_eligible__glasses__all_available,additive,142,7.2464466072238,3.316954572543374e-4,0.13339773364205504,0.011116477803504558,93,16,d243e4da5ab19877fda9841d08bb29e99af3cd2bf8450fdfbe0cc65fa7a40ebc
employment_eligible__glasses__all_available,additive,136,7.0206268269006955,3.213588882638646e-4,0.07683591534200232,0.006402992945166843,94,76,07511e5a3cc0b3f709658529807bb3329e9a224926b8bd1f2b825474a3f9b79e
employment_eligible__glasses__all_available,additive,141,6.61965579280348,3.030050277154358e-4,0.11291574099038129,0.00940964508253175,95,37,b61817bcd074a6521f54d2b88825f409709ea3214ea0322a1628acd8d6c464a5
employment_eligible__glasses__all_available,additive,139,6.465398093485508,2.9594410794556267e-4,0.11103175700414897,0.00925264641701239,96,39,0434e16100fec1567f77f27a63850767ccf48ea8bfd6f4aa1a58c19494007502
employment_eligible__glasses__all_available,additive,144,5.869698380737025,2.6867682795078397e-4,0.08063783959805583,0.006719819966504634,97,71,7c81c2c40bd76cc34de234663f06e6482d038f834d4c2d993842d1e3f50bc063
employment_eligible__glasses__all_available,additive,136,5.8566843541857185,2.680811299871293e-4,0.096717212042612,0.008059767670217644,98,59,204c0e2a1e135911e8a1db2076eb15dd11cc15358a4996fa5aa78a0867b6b3ed
employment_eligible__glasses__all_available,additive,89,5.824129982185858,2.6659100139150046e-4,0.09804320686580131,0.008170267238816755,99,58,560b243086284243f6b0b131dbae07ae42df1e6f97da0c250d61b192605822e1
employment_eligible__glasses__all_available,additive,141,5.816194996055406,2.6622778904819507e-4,0.05540276211779209,0.004616896843149329,100,107,b92a1d480c7133a7bbc5bf896059dd20ae6079623b78b5629f1841a6d117e721
employment_eligible__glasses__all_available,additive,24,5.247649867582939,2.4020347029168808e-4,0.020419568025454825,0.0017016306687878974,101,131,66fd058cfb6451702cbdf44fbfd5bac5f7386a04699baa7f5530531a061a05c3
employment_eligible__glasses__all_available,additive,119,4.584266099444172,2.0983805200674e-4,0.12119526890592394,0.010099605742160301,102,27,9cf0fa971c29507d0415880cd96c13c5a153dcc78a7ba782a70295dd3786cdc7
employment_eligible__glasses__all_available,additive,90,4.258829049472214,1.9494164871435355e-4,0.040361700575028824,0.0033634750479190597,103,123,0bbc74d701844fab1c1bf5e50f54a4e79461f2c79b53ec0c32ed59a7e995ac29
employment_eligible__glasses__all_available,additive,45,4.07383810764917,1.8647395987845758e-4,0.03499609758104838,0.0029163414650873573,104,127,292c24ec50596234a461ddf95bff8db4315f25d053193a87831939be7be660e9
employment_eligible__glasses__all_available,additive,139,3.991744309261434,1.8271623675291624e-4,0.05478141686855483,0.004565118072379557,105,111,abda39fa77083e7e20f48bf753acafb8f785d53e527b1ebaef1c0d64e34bafb1
employment_eligible__glasses__all_available,additive,144,3.9651880970233777,1.815006651164035e-4,0.12202829523914625,0.010169024603262161,106,24,652ff89fa0590220943514a27553e6e92e7c00432716641099e95ef7e1b3325c
employment_eligible__glasses__all_available,additive,72,3.8506440549283454,1.76257579714988e-4,0.029496376835393807,0.0024580314029494774,107,128,64dd11937954f432f52f7054658421be88c98d7df15a7ecd59f373d6248ec8c0
employment_eligible__glasses__all_available,additive,144,3.515902047859691,1.609352556691327e-4,0.07417300209844081,0.006181083508203384,108,79,d2dbda79926d73b694c0d2914186069e6c51e9bdb8ffe4d7eb092c14fcb5b6c0
employment_eligible__glasses__all_available,additive,72,3.495647151446694,1.60008117515565e-4,0.02832104997072236,0.0023600874975601904,109,129,3a5013ed7d4e911e4e8c0082bd6fa3b18b423767abec91a1bba71799021bcfa0
employment_eligible__glasses__all_available,additive,139,3.4403001817912386,1.574746912167764e-4,0.08728034923828022,0.0072733624365233325,110,65,d089f63dce93cf24a33d78d768e5ab28f8ced6af85af6aabaab390f7bd04432a
employment_eligible__glasses__all_available,additive,143,3.1107262196411765,1.4238892684151529e-4,0.05983825413845283,0.0049865211782043894,111,99,98d6d0a30e13c544d7d967fc38e92dfc4e84cfc02dcf75ec56a372b147cedc16
employment_eligible__glasses__all_available,additive,144,2.57513905265098,1.1787321039681373e-4,0.09322357387304799,0.007768631156087311,112,62,74632911d9c6ed98336f2238630d34348934a6f958df36a569c005b0d60efa85
employment_eligible__glasses__all_available,additive,115,2.5577200780192673,1.1707588240027431e-4,0.09977809023261007,0.008314840852717484,113,53,ac0fd6a3f28a6eba9b340bb19bd9bdbd7e926cbc6b7db7798db96e21b84282d8
employment_eligible__glasses__all_available,additive,141,2.4375994124633396,1.1157753524519421e-4,0.05478882502121178,0.004565735418434303,114,110,e74cbbc242e59db86e9e83fe37173e21a053a6e883203c928efb5099a7492ab6
employment_eligible__glasses__all_available,additive,141,2.282158305339369,1.0446244671998409e-4,0.058874863606728785,0.004906238633894052,115,100,1222330d1f2d88c699bf10d709bc90db6f94c093027515e1a9859a0785915fcd
employment_eligible__glasses__all_available,additive,120,1.9114506073685433,8.749384596281325e-5,0.061090192737617115,0.005090849394801413,116,95,7387ad38c37ca55bc68305e4b3b599a1e614e92baa287729a3808f39d9bf9d79
employment_eligible__glasses__all_available,additive,144,1.5219751455085408,6.966617836056883e-5,0.07692227473490341,0.006410189561241934,117,75,7c0c25fefccfeedb11da995dc3cbcdf8c460725e2c71008fd3f9032b74aa76ff
employment_eligible__glasses__all_available,additive,111,1.2872179081145463,5.8920510390899186e-5,0.05667302358618642,0.004722751965515522,118,106,b23c393b8f8dcd77cdb18216481ef97c0232ce8a6dfb563b7e828c190e96dfac
employment_eligible__glasses__all_available,additive,114,1.2358936683464754,5.6571218648222064e-5,0.160799519020975,0.013399959918414547,119,7,2204ad8cab729cecec0bd2d43129d6d35ef2f6e91f346934413abd7d919b357b
employment_eligible__glasses__all_available,additive,141,1.1441949425826587,5.2373844069963495e-5,0.07224573435993174,0.00602047786332763,120,81,11f5f77ebb9d5b7d10162211e91becb5691e8efe21740658eed344b60dfb77ab
employment_eligible__glasses__all_available,additive,144,1.1182069215479777,5.118428055180541e-5,0.24284925526087092,0.020237437938405857,121,2,e4d74230832e82859456c4613c2308dd50bb52a269e71ab75580c30045e34532
employment_eligible__glasses__all_available,additive,93,0.9037913838839112,4.136972403012777e-5,0.04938895087630395,0.004115745906358651,122,119,b82f0706dd9cb8b1d0acd1a16a66dec0492ede2926c8ed231ccaadab009df499
employment_eligible__glasses__all_available,additive,143,0.7727727096446257,3.537253652344907e-5,0.14070866560680223,0.011725722133900154,123,11,705c2930bf8e2584fa9b59f41a49d50addb5c3051d281b29b033c7e620588c1a
employment_eligible__glasses__all_available,additive,93,0.7462051761241899,3.4156446671852544e-5,0.1763495563575491,0.014695796363129052,124,5,02b1b52cb42626b749ec650005cc1c8af7f9f8ac57b55f6c6d3ca3439e5b6348
employment_eligible__glasses__all_available,additive,114,0.6484429587594696,2.9681524665435923e-5,0.06292247071709191,0.005243539226424312,125,90,69ed19d23bede9bd0fba6287aa90c2d7abd0ecaf78f8ec970e8f6a40ae836147
employment_eligible__glasses__all_available,additive,137,0.5512122804536491,2.5230933079257906e-5,0.28023529232088884,0.023352941026740674,126,1,a099e345b7d19123abe6efc666cd3a404ecbe8917a6940c8ec48f021c81b24c8
employment_eligible__glasses__all_available,additive,137,0.4264526804826867,1.952024551026599e-5,0.05836631229939339,0.00486385935828277,127,102,429e6c9b58bcc630d4aff3eca161024895e5f0bba33a70aa3333f74274c38173
employment_eligible__glasses__all_available,additive,135,0.2588503449927393,1.1848494606614294e-5,0.05446155570790632,0.004538462975658848,128,112,d72005ffa385d70172581c46e4a13e4fb2721d11968625afab121438a675230e
employment_eligible__glasses__all_available,additive,48,0.11721978050184198,5.365563399591157e-6,0.039831975349501426,0.00331933127912511,129,124,d1c754057461b996d8dc07646b7f67335b250ea4ea2e6c45db2124249b8a6903
employment_eligible__glasses__all_available,additive,140,0.1131353641417706,5.178605235734623e-6,0.08340832574722552,0.006950693812268775,130,67,c35ccbfe3ace600b9341eabcf0b485b965445d85dbe7bd16f5b54c4f1d682523
employment_eligible__glasses__all_available,additive,48,0.016491830944365318,7.548893550943044e-7,0.06242300983345456,0.005201917486121199,131,93,e727eb669dac9f4f52d5dc326889183d0219a8d05657e16cca442a9abbe7c1f0
employment_eligible__glasses__all_available,full,131,14743.258575993776,0.43921984538155096,0.285750538669048,0.007937514963029076,1,53,dd3bd75bae3f836e8fff530248efa548b9cf3d23ec078cea9474e21855fd0130
employment_eligible__glasses__all_available,full,140,5283.139699089326,0.15739124358447576,0.37615229267378064,0.010448674796493862,2,20,71032b4470c76d72c1efdeddaaab5e68a63925dfa2f94486b6d62f985351d6a7
employment_eligible__glasses__all_available,full,118,1208.8998493922386,0.03601461659204799,0.11442821605649463,0.003178561557124837,3,124,874decc2319b613d70b1ebb408b6d248d61079dd302a819ec95a6b473b22f4e9
