run_id,model_role,fitted_bin,observations,fitted_mean,fitted_minimum,fitted_maximum,pearson_mean,pearson_q25,pearson_q75,absolute_pearson_mean,observed_mean,zero_fraction
employment_eligible__glasses__all_available,additive,6,529,83.15619522485015,83.15619522485015,83.15619522485015,5.666521581354119,-9.073960366493635,0.6923932209788393,17.059507321981467,134.650388445339,0.28544423440453687
employment_eligible__glasses__all_available,additive,2,529,57.263067277706,57.263067277706,57.263067277706,5.639569593595904,-7.516023603395398,9.418366526364133,14.335988642152527,99.81637741608645,0.34026465028355385
employment_eligible__glasses__all_available,additive,1,530,50.14523679811338,50.14523679811338,50.14523679811338,2.0269597301822495,-7.113707358650993,0.4935287784981056,11.188954596855107,64.57847894136997,0.2962264150943396
employment_eligible__glasses__all_available,full,24,529,219.75144769362677,219.75144769362677,219.75144769362677,5.634175313307242,-14.730137570740466,-3.1638682341261406,24.800782734566987,305.25219776233837,0.23629489603024575
employment_eligible__glasses__all_available,full,25,529,235.4423986104376,235.4423986104376,235.4423986104376,-2.2267499837942433,-15.323480114097597,-5.018309715237975,18.79645289824267,201.42560226870063,0.2741020793950851
employment_eligible__glasses__all_available,full,28,529,386.7205725277744,386.7205725277744,386.7205725277744,-6.185728861304074,-21.157216455413863,-10.767423581408474,23.039861858791365,263.4037944431194,0.2627599243856333
employment_eligible__glasses__all_available,full,11,529,114.19929602604986,114.19929602604986,114.19929602604986,0.7471879627018272,-10.636841640694128,2.039488392382286,13.506879885881528,122.24179958843075,0.2627599243856333
employment_eligible__glasses__all_available,full,12,529,118.89021836315973,118.89021836315973,118.89021836315973,-1.9327487563089316,-10.87261725162803,-2.989985126140968,12.865273547953272,97.77881603280326,0.32514177693761814
employment_eligible__glasses__all_available,full,26,529,246.88570832179167,246.88570832179167,246.88570832179167,-6.424876749776129,-15.613677279959097,-7.370285416177575,16.126334591859802,146.02419263767158,0.2627599243856333
employment_eligible__glasses__all_available,full,29,529,525.7840745744546,525.7840745744546,525.7840745744546,12.28993443971034,-22.86302809204272,-15.26657483362132,47.33927981702354,810.6528932559962,0.27599243856332706
employment_eligible__glasses__all_available,full,10,529,110.31155677612816,110.31155677612816,110.31155677612816,0.2344669829324695,-10.454232162751074,-2.019638061707501,13.742002121692556,112.67241593748535,0.2495274102079395
employment_eligible__glasses__all_available,full,13,529,122.79885166869913,122.79885166869913,122.79885166869913,1.8062512397875488,-11.070682153905919,5.064216293256595,15.367865306279988,142.71112802215455,0.3270321361058601
employment_eligible__glasses__all_available,full,27,529,270.49719475771127,270.49719475771127,270.49719475771127,1.3271487017701349,-16.357385241544193,-7.044706105622101,24.235370999185417,291.8715344931049,0.2589792060491493
employment_eligible__glasses__all_available,full,30,529,668.4046527268927,668.4046527268927,668.4046527268927,-6.683405688519203,-25.899178366653302,-22.313999217252196,36.584749269328285,507.51568372691185,0.30245746691871456
employment_eligible__glasses__all_available,full,9,529,106.17996635388513,106.17996635388513,106.17996635388513,-1.908456287302259,-10.225672131168082,-2.1318457414118512,11.580658039214626,86.50390457546429,0.2722117202268431
employment_eligible__glasses__all_available,full,22,529,189.19369878909262,189.19369878909262,189.19369878909262,-2.954947041945612,-13.66633214865754,-3.6649555690252344,15.607051765507896,148.53191701327523,0.19659735349716445
employment_eligible__glasses__all_available,full,23,529,202.98226896973856,202.98226896973856,202.98226896973856,0.6950644626484609,-14.156700541177376,-4.5349396273924585,20.59164575713107,213.57254855713788,0.2533081285444234
employment_eligible__glasses__all_available,full,21,529,174.39202140687462,174.39202140687462,174.39202140687462,-1.050184968647488,-13.126287534052144,-6.555837312271709,17.8284657367746,160.19641045854695,0.23629489603024575
employment_eligible__glasses__all_available,full,7,529,86.80564066771757,86.80564066771757,86.80564066771757,-0.2598273508097212,-9.268615694464017,-3.8112787752785304,12.721471050353296,84.68644967760483,0.29867674858223064
employment_eligible__glasses__all_available,full,8,529,96.23599792499394,96.23599792499394,96.23599792499394,-1.212093353004568,-9.75086816892654,-4.105967852597406,12.44345561895114,84.2332762236576,0.2948960302457467
employment_eligible__glasses__all_available,full,16,529,147.24270750516152,147.24270750516152,147.24270750516152,1.682393978709985,-11.912182398589385,-1.740698124298184,17.879004314937635,166.64261389098172,0.28166351606805295
employment_eligible__glasses__all_available,full,15,529,131.88576089432064,131.88576089432064,131.88576089432064,1.2313928035767239,-11.445842955632756,-0.7920457922563937,15.907525038775422,145.77697050047811,0.31568998109640833
employment_eligible__glasses__all_available,full,14,529,127.52773388042135,127.52773388042135,127.52773388042135,5.1895049141378955,-11.277001402803176,6.005318118782593,19.105430614261014,186.4246025230185,0.29867674858223064
employment_eligible__glasses__all_available,full,19,529,169.00782878727796,169.00782878727796,169.00782878727796,5.404894857240631,-12.983201570266544,-2.6486665206344147,22.901698760807882,239.32935398969903,0.2551984877126654
employment_eligible__glasses__all_available,full,20,529,170.75779562947244,170.75779562947244,170.75779562947244,-3.6222409707093544,-13.047484881614498,-8.850004080752864,16.174106644307816,123.43771557505139,0.2514177693761815
employment_eligible__glasses__all_available,full,2,529,57.05769632723218,57.05769632723218,57.05769632723218,4.551185400901065,-7.508868809549848,-2.552993291731248,14.82533424964064,91.21947230947914,0.31947069943289225
employment_eligible__glasses__all_available,full,4,529,61.4195918510206,61.4195918510206,61.4195918510206,-0.7168920750965503,-7.806958687765121,-4.917897400249467,10.822232925760582,55.84940381713761,0.28733459357277885
employment_eligible__glasses__all_available,full,3,529,59.58957851748367,59.58957851748367,59.58957851748367,-0.12356616986832264,-7.704499836485622,-3.006365871441699,10.450369803007685,58.622129042052606,0.29300567107750475
employment_eligible__glasses__all_available,full,18,529,167.59587425479253,167.59587425479253,167.59587425479253,0.5951117969116705,-12.933295900703778,-4.967470625036121,18.570124187991386,175.27305136299742,0.28166351606805295
employment_eligible__glasses__all_available,full,17,529,166.40689697360682,166.40689697360682,166.40689697360682,-2.1523864619391895,-12.883582061780087,-1.9990695628466164,14.932836781732599,138.67687921983907,0.2646502835538752
employment_eligible__glasses__all_available,full,5,529,66.63772826795861,66.63772826795861,66.63772826795861,-0.2885241646399766,-8.120084538081956,-0.8484814587428315,10.251625067697441,64.12360176050476,0.2551984877126654
employment_eligible__glasses__all_available,full,1,530,41.78064713454849,41.78064713454849,41.78064713454849,-2.593822554834953,-7.000221932726221,-4.48936451361874,7.975615043759222,24.946450127904107,0.44150943396226416
employment_eligible__glasses__all_available,full,6,529,75.01828135946428,75.01828135946428,75.01828135946428,-0.8574999843598965,-8.518981128597833,-2.758580448362474,11.047926536995927,67.83870142250328,0.28166351606805295
