path,role,sha256,bytes
audit/hypotheses/H06_daily/report018_order48a_display_repair/semantic_reverse_audit.csv,semantic reverse audit,ad34e4bd128448d90354bdb65d527a0681648d71f6c53c578804b4993fc85e2c,690
audit/hypotheses/H06_daily/report018_order48c_verifier_gate_stop/order48c_display_manifest_self_transition_stop.md,owner stop record,cf1ab4be8d1e68092280b4e3e79d08a1284d164f8e13768ee3d3acf25ed2a22b,3119
audit/hypotheses/H06_daily/report018_order48c_verifier_gate_stop/order48c_verifier_gate_summary.csv,owner gate summary,33429ee18b39704a0c2b349a2395010ddb58b630053f5a33bf7866ba5e43460f,1692
audit/hypotheses/H06_daily/report018_order48c_verifier_gate_stop/order48c_display_manifest_mismatch.csv,owner mismatch evidence,3017318471a20e28d471c4709d18a08ed11bbaeca17de07999199412c9cb2b91,389
audit/hypotheses/H06_daily/report018_order48c_verifier_gate_stop/order48c_process_teardown.csv,owner teardown evidence,f45cd543c8e323d2a025bfe459473b77b93c5f3adaacccce79244e695aa3990f,355
audit/hypotheses/H06_daily/report018_order48c_verifier_gate_stop/order48c_stop_manifest.csv,owner stop manifest,3dd55e637c2766336f8b0b9ade9817f88c42a85f6ed3d2db5ecc6aa9da82482c,3965
audit/report_harmonization/owner_orders/48c_h06_daily_no_rerender_verifier_and_result_acceptance.md,prior no-rerender order,54f61abd4e377fc750bd878beb5939cbdb099913bfed9bca56d50a34a81098a8,9945
audit/report_harmonization/owner_orders/48c_h06_daily_no_rerender_dispatch_manifest.csv,prior dispatch manifest,5cec9bce6136fdc91e4d9fec3d044417460b2cbbb777374af41f6d7fefb01c91,5872
audit/report_harmonization/owner_orders/48c_h06_daily_authorized_verifier_transition.csv,prior verifier transition,a293539fadfcef6b51c31f239a0b07506f01ce206d367509367376f85b689466,290
audit/report_harmonization/owner_orders/48c_h06_daily_authorized_evidence_additions.csv,prior evidence additions,39e36b34ea787ff109994efd0768a036e2e7a22b47a1c7de63a3b3967f82ca9a,2017
audit/hypotheses/H06_daily/report018_order48a_display_repair/build_inventory_prerender.csv,prerender build inventory,e694faa302c24e289cb4101b0319a4cf083f9e6cc19acbf85e5413daf243b4d8,176171
audit/hypotheses/H06_daily/report018_order48a_display_repair/protected_inventory_prerender.csv,prerender protected inventory,f93df47d619d27cb87600eaa1e1c170bccc6c99aaeb7611450e6d92113f95754,786923
audit/hypotheses/H06_daily/report018_order48a_display_repair/candidate_inventory.csv,accepted candidate inventory,f2fba3f0de841bac5392041c1f64bb95dd38ffa07fdea2bc4d0bb9bfe61e48d2,1090
artifacts/10_figures/H06_daily/H06_daily_non_l10_production_primary_absolute_effects.png,accepted durable figure,ef4983b605e91bfc6dec92d719249fc38f0740fbc0476fc0a906247eeaefb35c,130678
artifacts/10_figures/H06_daily/H06_daily_non_l10_production_primary_ratio_effects.png,accepted durable figure,0be4a5ea49e57c24ae8caf65d04c3dbd4038e8a0954e40eddbf53a5129c2f67c,131325
artifacts/10_figures/H06_daily/H06_daily_stage3_fdr_overview.png,accepted durable figure,3dc2cf8de4597c1ce85d1acd65404778c14e75fa9f4920e7bfe1b83571bc048a,621043
artifacts/10_figures/H06_daily/H06_daily_stage3_fdr_overview.svg,accepted durable figure,1ecfc0156b7ee6ddedc96f1943c597a583516732383c6ac9c799a4dba2e362bd,24956
artifacts/10_figures/H06_daily/H06_daily_stage3_primary_site_deviations.png,accepted durable figure,777aca3d7482b5b1d679f615c312d70fd702f63df7d7d64e2076f77a93dfe8e9,583906
artifacts/10_figures/H06_daily/H06_daily_stage3_primary_site_deviations.svg,accepted durable figure,bcc1786697b490165a503234625fa3a4fa2cec80e357c79c02e9bc179d6f5bd0,73463
artifacts/10_figures/H06_daily/H06_daily_temporal_h02_primary_context_functions.png,accepted durable figure,e28c639f23b3f33687ca046a77069153bb66073d29cd03d96fd03408c4317d98,256215
