path,role,sha256,bytes
audit/report_harmonization/report018_h06_daily_order48b_dispatch_manifest.csv,prior dispatch seal,ef745b84aea676b9c9b5f4fdfe3fa6736d19919a31da494cf87f792de51cf30d,8510
tests/hypotheses/H06_daily/test_h06_daily_order48_display_repair.R,stopped verifier preimage,aca33f5815bb34979513caa7a50a9a38ba66e7bb22d228c8c04f6afb010e42f7,63149
notebooks/hypotheses/H06_daily.qmd,accepted repaired result source,8f696f3f89fe9ea18c8066b756a01fc5da6b41e86f8ac7d37d1e16f9c10ba639,65349
_build/nathealth/notebooks/hypotheses/H06_daily.html,preserved fresh result HTML,74a63bd09b266709630e92241a17735298dffd5fc6d1746887621eb6288f2e6c,11946551
audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd,held companion source,ef4fde67d5dd2ebbb14deb76c025b5ac2ac9b6a34f7b34ca62c2fdb382bde709,35409
_build/nathealth/audit/hypotheses/H06_daily/H06_daily_analysis_preparation.html,held companion HTML,7f3adfd0d80c9e083baa34f6aa056bc12e0a30e233f786fbc55a6ad6ac176259,4613650
_quarto-nathealth.yml,normal profile,80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3,7480
.Rprofile,normal R profile,3f9d62fc3f1bf5888a09816101b705f9844ef4cd44ee5ad157f4168dac4af4d4,26
renv/activate.R,renv activation,51798a35c2772b94b4a73ae7a7cc928975ff6e628a17bad1bc73d30defca82e6,39946
renv.lock,project lockfile,3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350,603493
audit/hypotheses/H06_daily/report018_order48a_display_repair/gt_html_semantic_post_render_summary.csv,preserved semantic summary,bafde8ff09dda671e725d72adfa458f58bd599cba41a6881ed5a75862c9a917a,471
audit/hypotheses/H06_daily/report018_order48a_display_repair/001__build__nathealth__notebooks__hypotheses__H06_daily.html_gt_semantic_ledger.csv,preserved semantic ledger,09fde59b3495da6e3bac7b6e0d389d09fa7ded61c5a5c72283913945e4ea310e,249113
audit/hypotheses/H06_daily/report018_order48a_display_repair/semantic_reverse_audit.csv,preserved semantic reversal,ad34e4bd128448d90354bdb65d527a0681648d71f6c53c578804b4993fc85e2c,690
artifacts/12_manifests/H06_daily/H06_daily_order48a_display_manifest.csv,current display manifest,395c112968c00294cbc085246894feae9cd7746e4e5c5714b96cb9e59fd90fc6,5361
artifacts/10_figures/H06_daily/H06_daily_non_l10_production_primary_ratio_effects.png,promoted Figure 1,0be4a5ea49e57c24ae8caf65d04c3dbd4038e8a0954e40eddbf53a5129c2f67c,131325
artifacts/10_figures/H06_daily/H06_daily_non_l10_production_primary_absolute_effects.png,promoted Figure 2,ef4983b605e91bfc6dec92d719249fc38f0740fbc0476fc0a906247eeaefb35c,130678
artifacts/10_figures/H06_daily/H06_daily_stage3_fdr_overview.png,promoted Figure 3 PNG,3dc2cf8de4597c1ce85d1acd65404778c14e75fa9f4920e7bfe1b83571bc048a,621043
artifacts/10_figures/H06_daily/H06_daily_stage3_fdr_overview.svg,promoted Figure 3 SVG,1ecfc0156b7ee6ddedc96f1943c597a583516732383c6ac9c799a4dba2e362bd,24956
artifacts/10_figures/H06_daily/H06_daily_stage3_primary_site_deviations.png,promoted Figure 4 PNG,777aca3d7482b5b1d679f615c312d70fd702f63df7d7d64e2076f77a93dfe8e9,583906
artifacts/10_figures/H06_daily/H06_daily_stage3_primary_site_deviations.svg,promoted Figure 4 SVG,bcc1786697b490165a503234625fa3a4fa2cec80e357c79c02e9bc179d6f5bd0,73463
artifacts/10_figures/H06_daily/H06_daily_temporal_h02_primary_context_functions.png,unchanged Figure 5,e28c639f23b3f33687ca046a77069153bb66073d29cd03d96fd03408c4317d98,256215
audit/report_harmonization/phase4_corpus_manifest.csv,unchanged corpus manifest,73f1a371f8352f1baf69d38f1613de1a662112642370b0cc89798b4d6d469334,11937
