"table_index","table_endpoint","attribute","attribute_index","pre_value_start_byte","pre_value_end_byte","pre_value","post_value","intended_pre_ids","intended_post_ids","post_value_start_byte","post_value_end_byte","pre_value_bytes","post_value_bytes"
3,"tbl-plan-h01-metric-synthesis-candidate","headers",1,8636185,8636212,"Duration stub_1_1 definition","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0012 tbl-plan-h01-metric-synthesis-candidate--gt-0002","Duration|stub_1_1|definition","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0012|tbl-plan-h01-metric-synthesis-candidate--gt-0002",8636607,8636752,28,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",2,8636787,8636815,"Duration stub_1_1 descriptive","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0012 tbl-plan-h01-metric-synthesis-candidate--gt-0006","Duration|stub_1_1|descriptive","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0012|tbl-plan-h01-metric-synthesis-candidate--gt-0006",8637327,8637472,29,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",3,8637683,8637712,"Duration stub_1_1 distribution","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0012 tbl-plan-h01-metric-synthesis-candidate--gt-0007","Duration|stub_1_1|distribution","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0012|tbl-plan-h01-metric-synthesis-candidate--gt-0007",8638340,8638485,30,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",4,8744216,8744245,"Duration stub_1_1 overall_site","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0012 tbl-plan-h01-metric-synthesis-candidate--gt-0008","Duration|stub_1_1|overall_site","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0012|tbl-plan-h01-metric-synthesis-candidate--gt-0008",8744989,8745134,30,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",5,8744931,8744959,"Duration stub_1_1 photoperiod","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0012 tbl-plan-h01-metric-synthesis-candidate--gt-0009","Duration|stub_1_1|photoperiod","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0012|tbl-plan-h01-metric-synthesis-candidate--gt-0009",8745820,8745965,29,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",6,8745772,8745807,"Duration stub_1_1 modelled_variation","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0012 tbl-plan-h01-metric-synthesis-candidate--gt-0010","Duration|stub_1_1|modelled_variation","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0012|tbl-plan-h01-metric-synthesis-candidate--gt-0010",8746778,8746923,36,146
3,"tbl-plan-h01-metric-synthesis-candidate","id",13,8746633,8746640,"stub_1_2","tbl-plan-h01-metric-synthesis-candidate--gt-0013","","",8747749,8747796,8,48
3,"tbl-plan-h01-metric-synthesis-candidate","headers",7,8747307,8747334,"Duration stub_1_2 definition","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0013 tbl-plan-h01-metric-synthesis-candidate--gt-0002","Duration|stub_1_2|definition","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0013|tbl-plan-h01-metric-synthesis-candidate--gt-0002",8748463,8748608,28,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",8,8748013,8748041,"Duration stub_1_2 descriptive","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0013 tbl-plan-h01-metric-synthesis-candidate--gt-0006","Duration|stub_1_2|descriptive","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0013|tbl-plan-h01-metric-synthesis-candidate--gt-0006",8749287,8749432,29,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",9,8749001,8749030,"Duration stub_1_2 distribution","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0013 tbl-plan-h01-metric-synthesis-candidate--gt-0007","Duration|stub_1_2|distribution","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0013|tbl-plan-h01-metric-synthesis-candidate--gt-0007",8750392,8750537,30,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",10,8863922,8863951,"Duration stub_1_2 overall_site","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0013 tbl-plan-h01-metric-synthesis-candidate--gt-0008","Duration|stub_1_2|overall_site","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0013|tbl-plan-h01-metric-synthesis-candidate--gt-0008",8865429,8865574,30,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",11,8864742,8864770,"Duration stub_1_2 photoperiod","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0013 tbl-plan-h01-metric-synthesis-candidate--gt-0009","Duration|stub_1_2|photoperiod","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0013|tbl-plan-h01-metric-synthesis-candidate--gt-0009",8866365,8866510,29,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",12,8865675,8865710,"Duration stub_1_2 modelled_variation","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0013 tbl-plan-h01-metric-synthesis-candidate--gt-0010","Duration|stub_1_2|modelled_variation","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0013|tbl-plan-h01-metric-synthesis-candidate--gt-0010",8867415,8867560,36,146
3,"tbl-plan-h01-metric-synthesis-candidate","id",14,8866628,8866635,"stub_1_3","tbl-plan-h01-metric-synthesis-candidate--gt-0014","","",8868478,8868525,8,48
3,"tbl-plan-h01-metric-synthesis-candidate","headers",13,8867302,8867329,"Duration stub_1_3 definition","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0014 tbl-plan-h01-metric-synthesis-candidate--gt-0002","Duration|stub_1_3|definition","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0014|tbl-plan-h01-metric-synthesis-candidate--gt-0002",8869192,8869337,28,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",14,8867901,8867929,"Duration stub_1_3 descriptive","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0014 tbl-plan-h01-metric-synthesis-candidate--gt-0006","Duration|stub_1_3|descriptive","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0014|tbl-plan-h01-metric-synthesis-candidate--gt-0006",8869909,8870054,29,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",15,8868797,8868826,"Duration stub_1_3 distribution","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0014 tbl-plan-h01-metric-synthesis-candidate--gt-0007","Duration|stub_1_3|distribution","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0014|tbl-plan-h01-metric-synthesis-candidate--gt-0007",8870922,8871067,30,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",16,8981438,8981467,"Duration stub_1_3 overall_site","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0014 tbl-plan-h01-metric-synthesis-candidate--gt-0008","Duration|stub_1_3|overall_site","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0014|tbl-plan-h01-metric-synthesis-candidate--gt-0008",8983679,8983824,30,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",17,8982166,8982194,"Duration stub_1_3 photoperiod","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0014 tbl-plan-h01-metric-synthesis-candidate--gt-0009","Duration|stub_1_3|photoperiod","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0014|tbl-plan-h01-metric-synthesis-candidate--gt-0009",8984523,8984668,29,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",18,8983015,8983050,"Duration stub_1_3 modelled_variation","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0014 tbl-plan-h01-metric-synthesis-candidate--gt-0010","Duration|stub_1_3|modelled_variation","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0014|tbl-plan-h01-metric-synthesis-candidate--gt-0010",8985489,8985634,36,146
3,"tbl-plan-h01-metric-synthesis-candidate","id",15,8983874,8983881,"stub_1_4","tbl-plan-h01-metric-synthesis-candidate--gt-0015","","",8986458,8986505,8,48
3,"tbl-plan-h01-metric-synthesis-candidate","headers",19,8984547,8984574,"Duration stub_1_4 definition","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0015 tbl-plan-h01-metric-synthesis-candidate--gt-0002","Duration|stub_1_4|definition","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0015|tbl-plan-h01-metric-synthesis-candidate--gt-0002",8987171,8987316,28,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",20,8985243,8985271,"Duration stub_1_4 descriptive","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0015 tbl-plan-h01-metric-synthesis-candidate--gt-0006","Duration|stub_1_4|descriptive","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0015|tbl-plan-h01-metric-synthesis-candidate--gt-0006",8987985,8988130,29,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",21,8986231,8986260,"Duration stub_1_4 distribution","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0015 tbl-plan-h01-metric-synthesis-candidate--gt-0007","Duration|stub_1_4|distribution","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0015|tbl-plan-h01-metric-synthesis-candidate--gt-0007",8989090,8989235,30,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",22,9073830,9073859,"Duration stub_1_4 overall_site","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0015 tbl-plan-h01-metric-synthesis-candidate--gt-0008","Duration|stub_1_4|overall_site","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0015|tbl-plan-h01-metric-synthesis-candidate--gt-0008",9076805,9076950,30,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",23,9074637,9074665,"Duration stub_1_4 photoperiod","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0015 tbl-plan-h01-metric-synthesis-candidate--gt-0009","Duration|stub_1_4|photoperiod","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0015|tbl-plan-h01-metric-synthesis-candidate--gt-0009",9077728,9077873,29,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",24,9075552,9075587,"Duration stub_1_4 modelled_variation","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0015 tbl-plan-h01-metric-synthesis-candidate--gt-0010","Duration|stub_1_4|modelled_variation","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0015|tbl-plan-h01-metric-synthesis-candidate--gt-0010",9078760,9078905,36,146
3,"tbl-plan-h01-metric-synthesis-candidate","id",16,9076503,9076510,"stub_1_5","tbl-plan-h01-metric-synthesis-candidate--gt-0016","","",9079821,9079868,8,48
3,"tbl-plan-h01-metric-synthesis-candidate","headers",25,9077175,9077202,"Duration stub_1_5 definition","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0016 tbl-plan-h01-metric-synthesis-candidate--gt-0002","Duration|stub_1_5|definition","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0016|tbl-plan-h01-metric-synthesis-candidate--gt-0002",9080533,9080678,28,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",26,9077780,9077808,"Duration stub_1_5 descriptive","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0016 tbl-plan-h01-metric-synthesis-candidate--gt-0006","Duration|stub_1_5|descriptive","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0016|tbl-plan-h01-metric-synthesis-candidate--gt-0006",9081256,9081401,29,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",27,9078676,9078705,"Duration stub_1_5 distribution","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0016 tbl-plan-h01-metric-synthesis-candidate--gt-0007","Duration|stub_1_5|distribution","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0016|tbl-plan-h01-metric-synthesis-candidate--gt-0007",9082269,9082414,30,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",28,9186273,9186302,"Duration stub_1_5 overall_site","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0016 tbl-plan-h01-metric-synthesis-candidate--gt-0008","Duration|stub_1_5|overall_site","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0016|tbl-plan-h01-metric-synthesis-candidate--gt-0008",9189982,9190127,30,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",29,9186987,9187015,"Duration stub_1_5 photoperiod","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0016 tbl-plan-h01-metric-synthesis-candidate--gt-0009","Duration|stub_1_5|photoperiod","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0016|tbl-plan-h01-metric-synthesis-candidate--gt-0009",9190812,9190957,29,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",30,9187827,9187862,"Duration stub_1_5 modelled_variation","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0016 tbl-plan-h01-metric-synthesis-candidate--gt-0010","Duration|stub_1_5|modelled_variation","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0016|tbl-plan-h01-metric-synthesis-candidate--gt-0010",9191769,9191914,36,146
3,"tbl-plan-h01-metric-synthesis-candidate","id",17,9189345,9189352,"Dynamics","tbl-plan-h01-metric-synthesis-candidate--gt-0017","","",9193397,9193444,8,48
3,"tbl-plan-h01-metric-synthesis-candidate","id",18,9189497,9189504,"stub_1_6","tbl-plan-h01-metric-synthesis-candidate--gt-0018","","",9193589,9193636,8,48
3,"tbl-plan-h01-metric-synthesis-candidate","headers",31,9190155,9190182,"Dynamics stub_1_6 definition","tbl-plan-h01-metric-synthesis-candidate--gt-0017 tbl-plan-h01-metric-synthesis-candidate--gt-0018 tbl-plan-h01-metric-synthesis-candidate--gt-0002","Dynamics|stub_1_6|definition","tbl-plan-h01-metric-synthesis-candidate--gt-0017|tbl-plan-h01-metric-synthesis-candidate--gt-0018|tbl-plan-h01-metric-synthesis-candidate--gt-0002",9194287,9194432,28,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",32,9190860,9190888,"Dynamics stub_1_6 descriptive","tbl-plan-h01-metric-synthesis-candidate--gt-0017 tbl-plan-h01-metric-synthesis-candidate--gt-0018 tbl-plan-h01-metric-synthesis-candidate--gt-0006","Dynamics|stub_1_6|descriptive","tbl-plan-h01-metric-synthesis-candidate--gt-0017|tbl-plan-h01-metric-synthesis-candidate--gt-0018|tbl-plan-h01-metric-synthesis-candidate--gt-0006",9195110,9195255,29,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",33,9191860,9191889,"Dynamics stub_1_6 distribution","tbl-plan-h01-metric-synthesis-candidate--gt-0017 tbl-plan-h01-metric-synthesis-candidate--gt-0018 tbl-plan-h01-metric-synthesis-candidate--gt-0007","Dynamics|stub_1_6|distribution","tbl-plan-h01-metric-synthesis-candidate--gt-0017|tbl-plan-h01-metric-synthesis-candidate--gt-0018|tbl-plan-h01-metric-synthesis-candidate--gt-0007",9196227,9196372,30,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",34,9309041,9309070,"Dynamics stub_1_6 overall_site","tbl-plan-h01-metric-synthesis-candidate--gt-0017 tbl-plan-h01-metric-synthesis-candidate--gt-0018 tbl-plan-h01-metric-synthesis-candidate--gt-0008","Dynamics|stub_1_6|overall_site","tbl-plan-h01-metric-synthesis-candidate--gt-0017|tbl-plan-h01-metric-synthesis-candidate--gt-0018|tbl-plan-h01-metric-synthesis-candidate--gt-0008",9313524,9313669,30,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",35,9309848,9309876,"Dynamics stub_1_6 photoperiod","tbl-plan-h01-metric-synthesis-candidate--gt-0017 tbl-plan-h01-metric-synthesis-candidate--gt-0018 tbl-plan-h01-metric-synthesis-candidate--gt-0009","Dynamics|stub_1_6|photoperiod","tbl-plan-h01-metric-synthesis-candidate--gt-0017|tbl-plan-h01-metric-synthesis-candidate--gt-0018|tbl-plan-h01-metric-synthesis-candidate--gt-0009",9314447,9314592,29,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",36,9310768,9310803,"Dynamics stub_1_6 modelled_variation","tbl-plan-h01-metric-synthesis-candidate--gt-0017 tbl-plan-h01-metric-synthesis-candidate--gt-0018 tbl-plan-h01-metric-synthesis-candidate--gt-0010","Dynamics|stub_1_6|modelled_variation","tbl-plan-h01-metric-synthesis-candidate--gt-0017|tbl-plan-h01-metric-synthesis-candidate--gt-0018|tbl-plan-h01-metric-synthesis-candidate--gt-0010",9315484,9315629,36,146
3,"tbl-plan-h01-metric-synthesis-candidate","id",19,9311712,9311719,"stub_1_7","tbl-plan-h01-metric-synthesis-candidate--gt-0019","","",9316538,9316585,8,48
3,"tbl-plan-h01-metric-synthesis-candidate","headers",37,9312372,9312399,"Dynamics stub_1_7 definition","tbl-plan-h01-metric-synthesis-candidate--gt-0017 tbl-plan-h01-metric-synthesis-candidate--gt-0019 tbl-plan-h01-metric-synthesis-candidate--gt-0002","Dynamics|stub_1_7|definition","tbl-plan-h01-metric-synthesis-candidate--gt-0017|tbl-plan-h01-metric-synthesis-candidate--gt-0019|tbl-plan-h01-metric-synthesis-candidate--gt-0002",9317238,9317383,28,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",38,9312991,9313019,"Dynamics stub_1_7 descriptive","tbl-plan-h01-metric-synthesis-candidate--gt-0017 tbl-plan-h01-metric-synthesis-candidate--gt-0019 tbl-plan-h01-metric-synthesis-candidate--gt-0006","Dynamics|stub_1_7|descriptive","tbl-plan-h01-metric-synthesis-candidate--gt-0017|tbl-plan-h01-metric-synthesis-candidate--gt-0019|tbl-plan-h01-metric-synthesis-candidate--gt-0006",9317975,9318120,29,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",39,9313899,9313928,"Dynamics stub_1_7 distribution","tbl-plan-h01-metric-synthesis-candidate--gt-0017 tbl-plan-h01-metric-synthesis-candidate--gt-0019 tbl-plan-h01-metric-synthesis-candidate--gt-0007","Dynamics|stub_1_7|distribution","tbl-plan-h01-metric-synthesis-candidate--gt-0017|tbl-plan-h01-metric-synthesis-candidate--gt-0019|tbl-plan-h01-metric-synthesis-candidate--gt-0007",9319000,9319145,30,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",40,9424048,9424077,"Dynamics stub_1_7 overall_site","tbl-plan-h01-metric-synthesis-candidate--gt-0017 tbl-plan-h01-metric-synthesis-candidate--gt-0019 tbl-plan-h01-metric-synthesis-candidate--gt-0008","Dynamics|stub_1_7|overall_site","tbl-plan-h01-metric-synthesis-candidate--gt-0017|tbl-plan-h01-metric-synthesis-candidate--gt-0019|tbl-plan-h01-metric-synthesis-candidate--gt-0008",9429265,9429410,30,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",41,9424763,9424791,"Dynamics stub_1_7 photoperiod","tbl-plan-h01-metric-synthesis-candidate--gt-0017 tbl-plan-h01-metric-synthesis-candidate--gt-0019 tbl-plan-h01-metric-synthesis-candidate--gt-0009","Dynamics|stub_1_7|photoperiod","tbl-plan-h01-metric-synthesis-candidate--gt-0017|tbl-plan-h01-metric-synthesis-candidate--gt-0019|tbl-plan-h01-metric-synthesis-candidate--gt-0009",9430096,9430241,29,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",42,9425593,9425628,"Dynamics stub_1_7 modelled_variation","tbl-plan-h01-metric-synthesis-candidate--gt-0017 tbl-plan-h01-metric-synthesis-candidate--gt-0019 tbl-plan-h01-metric-synthesis-candidate--gt-0010","Dynamics|stub_1_7|modelled_variation","tbl-plan-h01-metric-synthesis-candidate--gt-0017|tbl-plan-h01-metric-synthesis-candidate--gt-0019|tbl-plan-h01-metric-synthesis-candidate--gt-0010",9431043,9431188,36,146
3,"tbl-plan-h01-metric-synthesis-candidate","id",20,9427099,9427114,"Exposure history","tbl-plan-h01-metric-synthesis-candidate--gt-0020","","",9432659,9432706,16,48
3,"tbl-plan-h01-metric-synthesis-candidate","id",21,9427267,9427274,"stub_1_8","tbl-plan-h01-metric-synthesis-candidate--gt-0021","","",9432859,9432906,8,48
3,"tbl-plan-h01-metric-synthesis-candidate","headers",43,9427916,9427951,"Exposure history stub_1_8 definition","tbl-plan-h01-metric-synthesis-candidate--gt-0020 tbl-plan-h01-metric-synthesis-candidate--gt-0021 tbl-plan-h01-metric-synthesis-candidate--gt-0002","Exposure history|stub_1_8|definition","tbl-plan-h01-metric-synthesis-candidate--gt-0020|tbl-plan-h01-metric-synthesis-candidate--gt-0021|tbl-plan-h01-metric-synthesis-candidate--gt-0002",9433548,9433693,36,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",44,9428634,9428670,"Exposure history stub_1_8 descriptive","tbl-plan-h01-metric-synthesis-candidate--gt-0020 tbl-plan-h01-metric-synthesis-candidate--gt-0021 tbl-plan-h01-metric-synthesis-candidate--gt-0006","Exposure history|stub_1_8|descriptive","tbl-plan-h01-metric-synthesis-candidate--gt-0020|tbl-plan-h01-metric-synthesis-candidate--gt-0021|tbl-plan-h01-metric-synthesis-candidate--gt-0006",9434376,9434521,37,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",45,9429636,9429673,"Exposure history stub_1_8 distribution","tbl-plan-h01-metric-synthesis-candidate--gt-0020 tbl-plan-h01-metric-synthesis-candidate--gt-0021 tbl-plan-h01-metric-synthesis-candidate--gt-0007","Exposure history|stub_1_8|distribution","tbl-plan-h01-metric-synthesis-candidate--gt-0020|tbl-plan-h01-metric-synthesis-candidate--gt-0021|tbl-plan-h01-metric-synthesis-candidate--gt-0007",9435487,9435632,38,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",46,9544779,9544816,"Exposure history stub_1_8 overall_site","tbl-plan-h01-metric-synthesis-candidate--gt-0020 tbl-plan-h01-metric-synthesis-candidate--gt-0021 tbl-plan-h01-metric-synthesis-candidate--gt-0008","Exposure history|stub_1_8|overall_site","tbl-plan-h01-metric-synthesis-candidate--gt-0020|tbl-plan-h01-metric-synthesis-candidate--gt-0021|tbl-plan-h01-metric-synthesis-candidate--gt-0008",9550738,9550883,38,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",47,9545593,9545629,"Exposure history stub_1_8 photoperiod","tbl-plan-h01-metric-synthesis-candidate--gt-0020 tbl-plan-h01-metric-synthesis-candidate--gt-0021 tbl-plan-h01-metric-synthesis-candidate--gt-0009","Exposure history|stub_1_8|photoperiod","tbl-plan-h01-metric-synthesis-candidate--gt-0020|tbl-plan-h01-metric-synthesis-candidate--gt-0021|tbl-plan-h01-metric-synthesis-candidate--gt-0009",9551660,9551805,37,146
