.model_row_id,site,participant_key,local_date,value,response_value,photoperiod_hours,photoperiod_centered_hours,latitude_deg,absolute_latitude_10deg_centered
BAUA::BAUA_S006::2025-06-11,BAUA,BAUA::BAUA_S006,2025-06-11,161,2.683333333333333,18.13485554655393,4.263071579695284,51.498204,1.225052773019581
BAUA::BAUA_S006::2025-06-12,BAUA,BAUA::BAUA_S006,2025-06-12,122,2.033333333333333,18.15373947189914,4.281955505040495,51.498204,1.225052773019581
BAUA::BAUA_S006::2025-06-13,BAUA,BAUA::BAUA_S006,2025-06-13,125,2.0833333333333335,18.170627665254806,4.29884369839616,51.498204,1.225052773019581
BAUA::BAUA_S006::2025-06-15,BAUA,BAUA::BAUA_S006,2025-06-15,358,5.966666666666667,18.198317792680527,4.3265338258218815,51.498204,1.225052773019581
BAUA::BAUA_S006::2025-06-16,BAUA,BAUA::BAUA_S006,2025-06-16,445,7.416666666666667,18.20907755719291,4.337293590334264,51.498204,1.225052773019581
BAUA::BAUA_S006::2025-06-17,BAUA,BAUA::BAUA_S006,2025-06-17,180,3,18.217757501800854,4.345973534942209,51.498204,1.225052773019581
BAUA::BAUA_S007::2025-06-25,BAUA,BAUA::BAUA_S007,2025-06-25,22,0.36666666666666664,18.211450270281897,4.339666303423252,51.498204,1.225052773019581
BAUA::BAUA_S007::2025-06-26,BAUA,BAUA::BAUA_S007,2025-06-26,102,1.7,18.201224926577673,4.329440959719028,51.498204,1.225052773019581
BAUA::BAUA_S007::2025-06-27,BAUA,BAUA::BAUA_S007,2025-06-27,27,0.45,18.188940423462125,4.317156456603479,51.498204,1.225052773019581
BAUA::BAUA_S007::2025-06-28,BAUA,BAUA::BAUA_S007,2025-06-28,113,1.8833333333333333,18.174617048899332,4.302833082040687,51.498204,1.225052773019581
BAUA::BAUA_S007::2025-06-29,BAUA,BAUA::BAUA_S007,2025-06-29,111,1.85,18.15827808989419,4.286494123035544,51.498204,1.225052773019581
BAUA::BAUA_S007::2025-06-30,BAUA,BAUA::BAUA_S007,2025-06-30,3,0.05,18.13994969639513,4.268165729536486,51.498204,1.225052773019581
BAUA::BAUA_S009::2025-06-25,BAUA,BAUA::BAUA_S009,2025-06-25,135,2.25,18.211450270281897,4.339666303423252,51.498204,1.225052773019581
BAUA::BAUA_S009::2025-06-26,BAUA,BAUA::BAUA_S009,2025-06-26,177,2.95,18.201224926577673,4.329440959719028,51.498204,1.225052773019581
BAUA::BAUA_S009::2025-06-27,BAUA,BAUA::BAUA_S009,2025-06-27,49,0.8166666666666667,18.188940423462125,4.317156456603479,51.498204,1.225052773019581
BAUA::BAUA_S009::2025-06-28,BAUA,BAUA::BAUA_S009,2025-06-28,206,3.433333333333333,18.174617048899332,4.302833082040687,51.498204,1.225052773019581
BAUA::BAUA_S009::2025-06-29,BAUA,BAUA::BAUA_S009,2025-06-29,132,2.2,18.15827808989419,4.286494123035544,51.498204,1.225052773019581
BAUA::BAUA_S009::2025-06-30,BAUA,BAUA::BAUA_S009,2025-06-30,140,2.3333333333333335,18.13994969639513,4.268165729536486,51.498204,1.225052773019581
BAUA::BAUA_S011::2025-06-25,BAUA,BAUA::BAUA_S011,2025-06-25,155,2.5833333333333335,18.211450270281897,4.339666303423252,51.498204,1.225052773019581
BAUA::BAUA_S011::2025-06-26,BAUA,BAUA::BAUA_S011,2025-06-26,256,4.266666666666667,18.201224926577673,4.329440959719028,51.498204,1.225052773019581
BAUA::BAUA_S011::2025-06-27,BAUA,BAUA::BAUA_S011,2025-06-27,175,2.9166666666666665,18.188940423462125,4.317156456603479,51.498204,1.225052773019581
BAUA::BAUA_S011::2025-06-28,BAUA,BAUA::BAUA_S011,2025-06-28,298,4.966666666666667,18.174617048899332,4.302833082040687,51.498204,1.225052773019581
BAUA::BAUA_S011::2025-06-29,BAUA,BAUA::BAUA_S011,2025-06-29,261,4.35,18.15827808989419,4.286494123035544,51.498204,1.225052773019581
BAUA::BAUA_S011::2025-06-30,BAUA,BAUA::BAUA_S011,2025-06-30,178,2.966666666666667,18.13994969639513,4.268165729536486,51.498204,1.225052773019581
BAUA::BAUA_S012::2025-07-16,BAUA,BAUA::BAUA_S012,2025-07-16,172,2.8666666666666667,17.605919546220036,3.734135579361391,51.498204,1.225052773019581
BAUA::BAUA_S012::2025-07-17,BAUA,BAUA::BAUA_S012,2025-07-17,132,2.2,17.559705352187155,3.6879213853285098,51.498204,1.225052773019581
BAUA::BAUA_S012::2025-07-18,BAUA,BAUA::BAUA_S012,2025-07-18,39,0.65,17.51226164135668,3.640477674498035,51.498204,1.225052773019581
BAUA::BAUA_S012::2025-07-19,BAUA,BAUA::BAUA_S012,2025-07-19,180,3,17.463635578751564,3.5918516118929187,51.498204,1.225052773019581
BAUA::BAUA_S012::2025-07-20,BAUA,BAUA::BAUA_S012,2025-07-20,225,3.75,17.413873874545096,3.542089907686451,51.498204,1.225052773019581
BAUA::BAUA_S012::2025-07-21,BAUA,BAUA::BAUA_S012,2025-07-21,202,3.3666666666666667,17.36302268412378,3.4912387172651353,51.498204,1.225052773019581
BAUA::BAUA_S013::2025-07-16,BAUA,BAUA::BAUA_S013,2025-07-16,115,1.9166666666666667,17.605919546220036,3.734135579361391,51.498204,1.225052773019581
BAUA::BAUA_S013::2025-07-17,BAUA,BAUA::BAUA_S013,2025-07-17,92,1.5333333333333334,17.559705352187155,3.6879213853285098,51.498204,1.225052773019581
BAUA::BAUA_S013::2025-07-18,BAUA,BAUA::BAUA_S013,2025-07-18,146,2.433333333333333,17.51226164135668,3.640477674498035,51.498204,1.225052773019581
BAUA::BAUA_S013::2025-07-19,BAUA,BAUA::BAUA_S013,2025-07-19,215,3.5833333333333335,17.463635578751564,3.5918516118929187,51.498204,1.225052773019581
BAUA::BAUA_S013::2025-07-20,BAUA,BAUA::BAUA_S013,2025-07-20,202,3.3666666666666667,17.413873874545096,3.542089907686451,51.498204,1.225052773019581
BAUA::BAUA_S013::2025-07-21,BAUA,BAUA::BAUA_S013,2025-07-21,79,1.3166666666666667,17.36302268412378,3.4912387172651353,51.498204,1.225052773019581
BAUA::BAUA_S014::2025-07-16,BAUA,BAUA::BAUA_S014,2025-07-16,120,2,17.605919546220036,3.734135579361391,51.498204,1.225052773019581
BAUA::BAUA_S014::2025-07-17,BAUA,BAUA::BAUA_S014,2025-07-17,130,2.1666666666666665,17.559705352187155,3.6879213853285098,51.498204,1.225052773019581
BAUA::BAUA_S014::2025-07-18,BAUA,BAUA::BAUA_S014,2025-07-18,159,2.65,17.51226164135668,3.640477674498035,51.498204,1.225052773019581
BAUA::BAUA_S014::2025-07-19,BAUA,BAUA::BAUA_S014,2025-07-19,1407,-0.5500000000000007,17.463635578751564,3.5918516118929187,51.498204,1.225052773019581
BAUA::BAUA_S014::2025-07-20,BAUA,BAUA::BAUA_S014,2025-07-20,134,2.2333333333333334,17.413873874545096,3.542089907686451,51.498204,1.225052773019581
BAUA::BAUA_S014::2025-07-21,BAUA,BAUA::BAUA_S014,2025-07-21,158,2.6333333333333333,17.36302268412378,3.4912387172651353,51.498204,1.225052773019581
BAUA::BAUA_S015::2025-07-23,BAUA,BAUA::BAUA_S015,2025-07-23,149,2.4833333333333334,17.25823315329022,3.386449186431575,51.498204,1.225052773019581
BAUA::BAUA_S015::2025-07-24,BAUA,BAUA::BAUA_S015,2025-07-24,215,3.5833333333333335,17.20438357512156,3.3325996082629157,51.498204,1.225052773019581
BAUA::BAUA_S015::2025-07-25,BAUA,BAUA::BAUA_S015,2025-07-25,93,1.55,17.14962189859814,3.277837931739496,51.498204,1.225052773019581
BAUA::BAUA_S015::2025-07-26,BAUA,BAUA::BAUA_S015,2025-07-26,121,2.0166666666666666,17.093990320430862,3.2222063535722167,51.498204,1.225052773019581
BAUA::BAUA_S015::2025-07-27,BAUA,BAUA::BAUA_S015,2025-07-27,80,1.3333333333333333,17.037530069549877,3.165746102691232,51.498204,1.225052773019581
BAUA::BAUA_S015::2025-07-28,BAUA,BAUA::BAUA_S015,2025-07-28,181,3.0166666666666666,16.98028136703703,3.1084974001783845,51.498204,1.225052773019581
BAUA::BAUA_S016::2025-07-23,BAUA,BAUA::BAUA_S016,2025-07-23,55,0.9166666666666666,17.25823315329022,3.386449186431575,51.498204,1.225052773019581
BAUA::BAUA_S016::2025-07-24,BAUA,BAUA::BAUA_S016,2025-07-24,81,1.35,17.20438357512156,3.3325996082629157,51.498204,1.225052773019581
BAUA::BAUA_S016::2025-07-25,BAUA,BAUA::BAUA_S016,2025-07-25,151,2.5166666666666666,17.14962189859814,3.277837931739496,51.498204,1.225052773019581
BAUA::BAUA_S016::2025-07-26,BAUA,BAUA::BAUA_S016,2025-07-26,137,2.283333333333333,17.093990320430862,3.2222063535722167,51.498204,1.225052773019581
BAUA::BAUA_S016::2025-07-27,BAUA,BAUA::BAUA_S016,2025-07-27,191,3.183333333333333,17.037530069549877,3.165746102691232,51.498204,1.225052773019581
BAUA::BAUA_S016::2025-07-28,BAUA,BAUA::BAUA_S016,2025-07-28,66,1.1,16.98028136703703,3.1084974001783845,51.498204,1.225052773019581
BAUA::BAUA_S018::2025-09-09,BAUA,BAUA::BAUA_S018,2025-09-09,227,3.783333333333333,14.173865788976352,0.3020818221177066,51.498204,1.225052773019581
BAUA::BAUA_S018::2025-09-10,BAUA,BAUA::BAUA_S018,2025-09-10,107,1.7833333333333334,14.106545170876714,0.23476120401806888,51.498204,1.225052773019581
BAUA::BAUA_S018::2025-09-11,BAUA,BAUA::BAUA_S018,2025-09-11,187,3.1166666666666667,14.039288122190369,0.16750415533172358,51.498204,1.225052773019581
BAUA::BAUA_S018::2025-09-12,BAUA,BAUA::BAUA_S018,2025-09-12,181,3.0166666666666666,13.972100253105163,0.10031628624651745,51.498204,1.225052773019581
BAUA::BAUA_S018::2025-09-13,BAUA,BAUA::BAUA_S018,2025-09-13,134,2.2333333333333334,13.904986972941293,0.03320300608264759,51.498204,1.225052773019581
BAUA::BAUA_S018::2025-09-14,BAUA,BAUA::BAUA_S018,2025-09-14,200,3.3333333333333335,13.837953510483105,-0.03383045637554005,51.498204,1.225052773019581
BAUA::BAUA_S022::2025-09-24,BAUA,BAUA::BAUA_S022,2025-09-24,124,2.066666666666667,13.17307060652309,-0.6987133603355549,51.498204,1.225052773019581
BAUA::BAUA_S022::2025-09-25,BAUA,BAUA::BAUA_S022,2025-09-25,152,2.533333333333333,13.107228702041837,-0.7645552648168081,51.498204,1.225052773019581
BAUA::BAUA_S022::2025-09-26,BAUA,BAUA::BAUA_S022,2025-09-26,160,2.6666666666666665,13.041522514886326,-0.8302614519723193,51.498204,1.225052773019581
BAUA::BAUA_S022::2025-09-27,BAUA,BAUA::BAUA_S022,2025-09-27,261,4.35,12.975956710047193,-0.8958272568114527,51.498204,1.225052773019581
BAUA::BAUA_S022::2025-09-28,BAUA,BAUA::BAUA_S022,2025-09-28,214,3.566666666666667,12.910536039935218,-0.9612479269234271,51.498204,1.225052773019581
BAUA::BAUA_S022::2025-09-29,BAUA,BAUA::BAUA_S022,2025-09-29,219,3.65,12.845265362262726,-1.0265186045959194,51.498204,1.225052773019581
BAUA::BAUA_S024::2025-10-14,BAUA,BAUA::BAUA_S024,2025-10-14,178,2.966666666666667,11.888039366337988,-1.983744600520657,51.498204,1.225052773019581
BAUA::BAUA_S024::2025-10-15,BAUA,BAUA::BAUA_S024,2025-10-15,194,3.2333333333333334,11.825984905560812,-2.045799061297833,51.498204,1.225052773019581
BAUA::BAUA_S024::2025-10-16,BAUA,BAUA::BAUA_S024,2025-10-16,216,3.6,11.764196532567341,-2.107587434291304,51.498204,1.225052773019581
BAUA::BAUA_S024::2025-10-17,BAUA,BAUA::BAUA_S024,2025-10-17,155,2.5833333333333335,11.702684059407975,-2.1690999074506703,51.498204,1.225052773019581
BAUA::BAUA_S024::2025-10-18,BAUA,BAUA::BAUA_S024,2025-10-18,180,3,11.641457739075024,-2.230326227783621,51.498204,1.225052773019581
BAUA::BAUA_S024::2025-10-19,BAUA,BAUA::BAUA_S024,2025-10-19,170,2.8333333333333335,11.580528282059564,-2.291255684799081,51.498204,1.225052773019581
BAUA::BAUA_S025::2025-10-14,BAUA,BAUA::BAUA_S025,2025-10-14,291,4.85,11.888039366337988,-1.983744600520657,51.498204,1.225052773019581
BAUA::BAUA_S025::2025-10-15,BAUA,BAUA::BAUA_S025,2025-10-15,148,2.466666666666667,11.825984905560812,-2.045799061297833,51.498204,1.225052773019581
BAUA::BAUA_S025::2025-10-16,BAUA,BAUA::BAUA_S025,2025-10-16,306,5.1,11.764196532567341,-2.107587434291304,51.498204,1.225052773019581
BAUA::BAUA_S025::2025-10-17,BAUA,BAUA::BAUA_S025,2025-10-17,252,4.2,11.702684059407975,-2.1690999074506703,51.498204,1.225052773019581
BAUA::BAUA_S025::2025-10-18,BAUA,BAUA::BAUA_S025,2025-10-18,288,4.8,11.641457739075024,-2.230326227783621,51.498204,1.225052773019581
BAUA::BAUA_S025::2025-10-19,BAUA,BAUA::BAUA_S025,2025-10-19,351,5.85,11.580528282059564,-2.291255684799081,51.498204,1.225052773019581
FUSPCEU::FUSPCEU_S003::2024-10-08,FUSPCEU,FUSPCEU::FUSPCEU_S003,2024-10-08,90,1.5,12.348446626994345,-1.5233373398643,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S003::2024-10-09,FUSPCEU,FUSPCEU::FUSPCEU_S003,2024-10-09,143,2.3833333333333333,12.305623547832171,-1.566160419026474,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S003::2024-10-10,FUSPCEU,FUSPCEU::FUSPCEU_S003,2024-10-10,149,2.4833333333333334,12.26295735961861,-1.6088266072400348,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S003::2024-10-11,FUSPCEU,FUSPCEU::FUSPCEU_S003,2024-10-11,122,2.033333333333333,12.220454689529207,-1.6513292773294381,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S003::2024-10-12,FUSPCEU,FUSPCEU::FUSPCEU_S003,2024-10-12,177,2.95,12.178122354679637,-1.6936616121790085,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S003::2024-10-13,FUSPCEU,FUSPCEU::FUSPCEU_S003,2024-10-13,137,2.283333333333333,12.13596737186114,-1.7358165949975053,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S004::2024-10-08,FUSPCEU,FUSPCEU::FUSPCEU_S004,2024-10-08,163,2.716666666666667,12.348446626994345,-1.5233373398643,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S004::2024-10-09,FUSPCEU,FUSPCEU::FUSPCEU_S004,2024-10-09,180,3,12.305623547832171,-1.566160419026474,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S004::2024-10-11,FUSPCEU,FUSPCEU::FUSPCEU_S004,2024-10-11,190,3.1666666666666665,12.220454689529207,-1.6513292773294381,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S004::2024-10-12,FUSPCEU,FUSPCEU::FUSPCEU_S004,2024-10-12,323,5.383333333333334,12.178122354679637,-1.6936616121790085,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S004::2024-10-13,FUSPCEU,FUSPCEU::FUSPCEU_S004,2024-10-13,312,5.2,12.13596737186114,-1.7358165949975053,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S005::2024-10-15,FUSPCEU,FUSPCEU::FUSPCEU_S005,2024-10-15,223,3.716666666666667,12.052218589584033,-1.8195653772746123,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S005::2024-10-16,FUSPCEU,FUSPCEU::FUSPCEU_S005,2024-10-16,237,3.95,12.010639912883441,-1.8611440539752042,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S005::2024-10-17,FUSPCEU,FUSPCEU::FUSPCEU_S005,2024-10-17,305,5.083333333333333,11.969268852670988,-1.9025151141876577,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S005::2024-10-18,FUSPCEU,FUSPCEU::FUSPCEU_S005,2024-10-18,227,3.783333333333333,11.928113571604094,-1.9436703952545518,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S005::2024-10-19,FUSPCEU,FUSPCEU::FUSPCEU_S005,2024-10-19,242,4.033333333333333,11.88718248864015,-1.9846014782184955,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S005::2024-10-20,FUSPCEU,FUSPCEU::FUSPCEU_S005,2024-10-20,301,5.016666666666667,11.846484287579854,-2.025299679278792,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S006::2024-10-15,FUSPCEU,FUSPCEU::FUSPCEU_S006,2024-10-15,179,2.9833333333333334,12.052218589584033,-1.8195653772746123,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S006::2024-10-16,FUSPCEU,FUSPCEU::FUSPCEU_S006,2024-10-16,178,2.966666666666667,12.010639912883441,-1.8611440539752042,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S006::2024-10-17,FUSPCEU,FUSPCEU::FUSPCEU_S006,2024-10-17,162,2.7,11.969268852670988,-1.9025151141876577,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S006::2024-10-18,FUSPCEU,FUSPCEU::FUSPCEU_S006,2024-10-18,184,3.066666666666667,11.928113571604094,-1.9436703952545518,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S006::2024-10-19,FUSPCEU,FUSPCEU::FUSPCEU_S006,2024-10-19,234,3.9,11.88718248864015,-1.9846014782184955,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S007::2024-10-22,FUSPCEU,FUSPCEU::FUSPCEU_S007,2024-10-22,230,3.8333333333333335,11.765822637412283,-2.1059613294463624,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S007::2024-10-23,FUSPCEU,FUSPCEU::FUSPCEU_S007,2024-10-23,243,4.05,11.725877948668268,-2.1459060181903773,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S007::2024-10-24,FUSPCEU,FUSPCEU::FUSPCEU_S007,2024-10-24,220,3.6666666666666665,11.68620367626349,-2.185580290595155,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S007::2024-10-25,FUSPCEU,FUSPCEU::FUSPCEU_S007,2024-10-25,221,3.683333333333333,11.646809936960539,-2.2249740298981067,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S007::2024-10-26,FUSPCEU,FUSPCEU::FUSPCEU_S007,2024-10-26,269,4.483333333333333,11.607707152366638,-2.2640768144920074,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S007::2024-10-27,FUSPCEU,FUSPCEU::FUSPCEU_S007,2024-10-27,298,4.966666666666667,11.568906053569581,-2.3028779132890644,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S008::2024-10-22,FUSPCEU,FUSPCEU::FUSPCEU_S008,2024-10-22,224,3.7333333333333334,11.765822637412283,-2.1059613294463624,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S008::2024-10-23,FUSPCEU,FUSPCEU::FUSPCEU_S008,2024-10-23,142,2.3666666666666667,11.725877948668268,-2.1459060181903773,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S008::2024-10-24,FUSPCEU,FUSPCEU::FUSPCEU_S008,2024-10-24,221,3.683333333333333,11.68620367626349,-2.185580290595155,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S008::2024-10-25,FUSPCEU,FUSPCEU::FUSPCEU_S008,2024-10-25,1154,-4.766666666666666,11.646809936960539,-2.2249740298981067,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S008::2024-10-26,FUSPCEU,FUSPCEU::FUSPCEU_S008,2024-10-26,118,1.9666666666666666,11.607707152366638,-2.2640768144920074,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S008::2024-10-27,FUSPCEU,FUSPCEU::FUSPCEU_S008,2024-10-27,242,4.033333333333333,11.568906053569581,-2.3028779132890644,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S008::2024-10-28,FUSPCEU,FUSPCEU::FUSPCEU_S008,2024-10-28,180,3,11.530417684846455,-2.3413662820121903,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S009::2024-11-04,FUSPCEU,FUSPCEU::FUSPCEU_S009,2024-11-04,449,7.483333333333333,11.270750055644248,-2.6010339112143974,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S009::2024-11-05,FUSPCEU,FUSPCEU::FUSPCEU_S009,2024-11-05,146,2.433333333333333,11.235199311110708,-2.636584655747937,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S009::2024-11-06,FUSPCEU,FUSPCEU::FUSPCEU_S009,2024-11-06,146,2.433333333333333,11.200074996153514,-2.671708970705131,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S009::2024-11-07,FUSPCEU,FUSPCEU::FUSPCEU_S009,2024-11-07,170,2.8333333333333335,11.165391299592125,-2.7063926672665204,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S009::2024-11-08,FUSPCEU,FUSPCEU::FUSPCEU_S009,2024-11-08,160,2.6666666666666665,11.131162701845168,-2.740621265013477,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S009::2024-11-09,FUSPCEU,FUSPCEU::FUSPCEU_S009,2024-11-09,271,4.516666666666667,11.097403965526157,-2.7743800013324886,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S009::2024-11-10,FUSPCEU,FUSPCEU::FUSPCEU_S009,2024-11-10,217,3.6166666666666667,11.06413012444973,-2.807653842408916,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S010::2024-11-04,FUSPCEU,FUSPCEU::FUSPCEU_S010,2024-11-04,318,5.3,11.270750055644248,-2.6010339112143974,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S010::2024-11-05,FUSPCEU,FUSPCEU::FUSPCEU_S010,2024-11-05,201,3.35,11.235199311110708,-2.636584655747937,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S010::2024-11-06,FUSPCEU,FUSPCEU::FUSPCEU_S010,2024-11-06,191,3.183333333333333,11.200074996153514,-2.671708970705131,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S010::2024-11-07,FUSPCEU,FUSPCEU::FUSPCEU_S010,2024-11-07,201,3.35,11.165391299592125,-2.7063926672665204,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S011::2024-11-12,FUSPCEU,FUSPCEU::FUSPCEU_S011,2024-11-12,188,3.1333333333333333,10.999098544253243,-2.872685422605402,40.4165,0.11688237301958049
FUSPCEU::FUSPCEU_S011::2024-11-13,FUSPCEU,FUSPCEU::FUSPCEU_S011,2024-11-13,185,3.0833333333333335,10.967372110684712,-2.904411856173933,40.4165,0.11688237301958049
