"path","sha256","bytes","mode","scope"
"artifacts/07_models/H01/bootstrap_checkpoints/response_family_change/main/glasses/paired_common_sample/duration_below_10_pre_sleep_checkpoint.rds","043de4f25ac0e695518f11077f5b6445c49f533761cfdfda541e81159ca3c904",828,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/bootstrap_checkpoints/response_family_change/manuscript_prepared_data/chest/all_available/duration_below_10_pre_sleep_checkpoint.rds","8cca1e692eaed2fe91d9ae1d9d26d294f1fd07c35bf0a6031c785d3fa998ed57",668,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/bootstrap_checkpoints/response_family_change/manuscript_prepared_data/chest/paired_common_sample/duration_below_10_pre_sleep_checkpoint.rds","956bf8978f9319dcd64f38620f159f55e2e64d77468048f295285b9faaa552e5",664,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/bootstrap_checkpoints/response_family_change/manuscript_prepared_data/glasses/all_available/duration_below_10_pre_sleep_checkpoint.rds","f57db7b08687e21a62ab115368a6445be07ce30e97f3872b98bc2c11503dbf77",660,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/bootstrap_checkpoints/response_family_change/manuscript_prepared_data/glasses/paired_common_sample/duration_below_10_pre_sleep_checkpoint.rds","3232e770f4fb69718b535989c1f609e85398826364821ff5a2d9ee5dfc189406",664,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/bootstrap_pilot/response_family_change/main/chest/all_available/duration_below_10_pre_sleep_checkpoint.rds","19164113fac405139038b174fe0ebc8f36eac8d6ad122e3410f04fbf827f652c",3884,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/bootstrap_pilot/response_family_change/main/chest/all_available/duration_below_10_pre_sleep_draws.rds","ea723fa88fa438dbc98d609fb2b6699dd51b59e6ca4e2ec09cbe563e4b4bf666",3372,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/bootstrap_pilot/response_family_change/main/chest/paired_common_sample/duration_below_10_pre_sleep_checkpoint.rds","1cf97b6454de2f29afa4537519b02b9c7f326cb05991319ec74b315343b368cd",3868,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/bootstrap_pilot/response_family_change/main/chest/paired_common_sample/duration_below_10_pre_sleep_draws.rds","0e228e62a5328c5f6835ef6301e2f97570c7c721273a4d4b9925268d18fb111b",3360,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/bootstrap_pilot/response_family_change/main/glasses/all_available/duration_below_10_pre_sleep_checkpoint.rds","fbe5f4338dd07e90fab0449e3902f798fa9bdb7274bb92bfb7c9af7f5b9c5c85",3860,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/bootstrap_pilot/response_family_change/main/glasses/all_available/duration_below_10_pre_sleep_draws.rds","6cedcf027ce473d92a2122f1a980e5900c175f0662b49f9f7b5cb6628304f686",3352,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/bootstrap_pilot/response_family_change/main/glasses/paired_common_sample/duration_below_10_pre_sleep_checkpoint.rds","469e54a4114417b9bffe3e86eee9ba1bcdedf90b0ce6025ff27a4dcf8a8bab4c",3872,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/bootstrap_pilot/response_family_change/main/glasses/paired_common_sample/duration_below_10_pre_sleep_draws.rds","cd76a4179a2af3eeab23b3122503640e0c389ae56cd0ce8560cd31ed87ee47bc",3360,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/bootstrap_pilot/response_family_change/manuscript_prepared_data/chest/all_available/duration_below_10_pre_sleep_checkpoint.rds","0afbc3689b5bc6f5c3b30f1ccd44663080d9d90e221ec215b3dba263f8bae9a2",3888,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/bootstrap_pilot/response_family_change/manuscript_prepared_data/chest/all_available/duration_below_10_pre_sleep_draws.rds","a2541d07db5f41c26fbd5efb015ddafef0ac074ef1023409cbd9ff9791699169",3508,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/bootstrap_pilot/response_family_change/manuscript_prepared_data/chest/paired_common_sample/duration_below_10_pre_sleep_checkpoint.rds","43b8b2c71c42eb4d664951d4edac7de6e188ce32865c404e48d3af8abb31542a",3884,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/bootstrap_pilot/response_family_change/manuscript_prepared_data/chest/paired_common_sample/duration_below_10_pre_sleep_draws.rds","d5df9b21b6760fcf0cdfeb79ecebe976cdd15cea65445062deb13e5d102dbb78",3380,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/bootstrap_pilot/response_family_change/manuscript_prepared_data/glasses/all_available/duration_below_10_pre_sleep_checkpoint.rds","c724c251a7077ccde0b325553261f15b5ed031e6fae20d0f45cef37a0ddeb1dc",3888,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/bootstrap_pilot/response_family_change/manuscript_prepared_data/glasses/all_available/duration_below_10_pre_sleep_draws.rds","381ca600f83a6c93b5b15321c1babf4539e27e3efdfe61e27ba1530a7e1d1a03",3352,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/bootstrap_pilot/response_family_change/manuscript_prepared_data/glasses/paired_common_sample/duration_below_10_pre_sleep_checkpoint.rds","03e3c9187e2b03abba4dea2c44ba8ace5a160d44faa52e77a664316ed9f2be17",3860,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/bootstrap_pilot/response_family_change/manuscript_prepared_data/glasses/paired_common_sample/duration_below_10_pre_sleep_draws.rds","844fdbe16c8ed822935a1ad6907132ab5b4ece2509f6039a6c01d6eef1a0e022",3352,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/H01_fit_results.rds","16b5ab67234c73d7cd7e14f29bf4b96bda9caff1bb2e786e3027aa59825d32c7",266376,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/daily_geometric_mean_medi_model_frame.rds","2fc8c8bd273e5d7cd88695d467b21b246ea666bf0dd6e32da863bfeef3443d91",28000,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/daily_geometric_mean_medi_models.rds","8f9c708caf00b3a8ebc338211293687aa525a8298b702e2a5de456b689599eff",249144,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/daily_geometric_mean_medi_r2_bootstrap_draws.rds","78634e1da400792f64009e8ec3a3a51ee6f65f9cf8b59fe3de27643f9ef3d462",57028,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/dose_time_sensitive_corrected_medi_model_frame.rds","1e0b75d1e0271e6b46efcd17b199336b333dd3b306094436e26927eeca1a3ce4",26672,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/dose_time_sensitive_corrected_medi_models.rds","0d31d9bb586c86d72b8ec4885101ab580b87e26a4b9ad467f8eeab6913bd7609",255856,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/dose_time_sensitive_corrected_medi_r2_bootstrap_draws.rds","8ae3d8651009515316412071cae980158b8313162d04b0f0da1d4dd28b5fc213",57744,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/duration_above_1000_model_frame.rds","685876cc293933d0bd5235936278aea67decf76abad6ef9fc4a7fb2c186e1ef2",16232,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/duration_above_1000_models.rds","6bed5ee4be5938c8ee4ad4922c47d2e27fedc34140f6029a25da4a9986c89381",99280,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/duration_above_1000_r2_bootstrap_draws.rds","90907f6c0b41b84d1b57b8e4d4d9095849806969b3e7ce70337a5c17f0cf7e34",112616,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/duration_above_250_wake_model_frame.rds","d7f1a8b7d8969c0d527b1c3fb10b282d9100df496e2f052118a5579bbd943e02",17884,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/duration_above_250_wake_models.rds","70199743dcbd99cb9b2a3ef06ae64541398411bc80146b17eb5e17a7549745cc",100980,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/duration_above_250_wake_r2_bootstrap_draws.rds","149a21f361693458deb11c8638957adca817bcd878df014141b9ed2361b6012b",113536,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/duration_below_1_sleep_environment_model_frame.rds","24d0dffaf5df88530f3b37103795a9a80e8f15382ddc1c7ec3e03e2e9f96a473",17328,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/duration_below_1_sleep_environment_models.rds","a96e1a2c02f9764261cde8ff39ec1493c28177b2738e5511207d75c1bdcafe74",100332,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/duration_below_1_sleep_environment_r2_bootstrap_draws.rds","96d8ae2ec1c332ced82a96401043e463e0890e8a0760bf129b66bf00d0d6047b",111236,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/duration_below_10_pre_sleep_model_frame.rds","e4f79ee00dfbdf472a2413196cc6e83758abf47238573e514b476077a18ae59a",15844,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/duration_below_10_pre_sleep_models.rds","112a5da6088e6821ee60f99860b53e596a95230e25a19c08c55ebbe907101e2a",237912,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/duration_below_10_pre_sleep_r2_bootstrap_draws.rds","34ea8bbbfe221cba41316d9806dcdc8ccc659189187664b1651f9171183b940f",58484,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/first_timing_above_250_model_frame.rds","35713c1e44c791ba845c46b134454b38727f4e4e9a594436449e0c843367dd70",16992,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/first_timing_above_250_models.rds","f2f2f70457c5d09a791af036d2e460c7edf1707c9df01dc744628238680eb83f",247144,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/first_timing_above_250_r2_bootstrap_draws.rds","0322015e68a14057e67c86e035d316ef7d13d75fa30dbf470633b27b5e7915ad",56772,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/interdaily_stability_model_frame.rds","1caf09ed4c9e73ece71a5d645360c15fe73d338fb46b50940e2f4ac86a6311c5",8392,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/interdaily_stability_models.rds","7f27b919ae2ec33e4476109eb72a5978ab4439cd8fa830ef521f32bff5fd9cc7",19708,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/interdaily_stability_r2_bootstrap_draws.rds","2ce98b84e7d3e2f415bd2da4cc3178fb4371e82b0703a70f916f1af76a0a71a3",45976,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/intradaily_variability_model_frame.rds","3e39b44b786c77090f30a0146de94c58387317fabc8e093f801f62de22c01662",7200,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/intradaily_variability_models.rds","2920abf529956db88bb02953c78d8cc93561ebc015ed7aa61eacdd214e958f37",19916,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/intradaily_variability_r2_bootstrap_draws.rds","3ff1ff034725fff7f5b396bbc597d88a55ea8c9207907e93fa90c9832ad720c6",43732,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/l10_mean_medi_model_frame.rds","be0e2204a8bf0b1bea576b1228ec4a6614d3e81d7cc6118ba001b262eac7bdf8",26952,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/l10_mean_medi_models.rds","422f885b18b86db35967bb574c450fcda16eb4846fea8dd1ef3915565b376e8e",1009692,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/l10_mean_medi_r2_bootstrap_draws.rds","7fc3cc129512a4cd0e59f64d32c454aab4d6ccff119131201dc89739f25fad41",57420,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/l10_midpoint_model_frame.rds","534a55106b071ac1d7f4ff9e7b59fc4728cd50abc447f89ce5beba5965d49a8f",18184,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/l10_midpoint_models.rds","ba939621b6c0974d0702ced66dab57fea6ec747574d6d426f1f9e0afd6a27ff4",257792,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/l10_midpoint_noon_conversion_sensitivity_model_frame.rds","355db3bffcda18a3e22bf4f47a2381cfe99b872b679d50eedf58bfb02be62d92",18164,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/l10_midpoint_noon_conversion_sensitivity_models.rds","433dd7537db3451e1759c2ec2d5d92a0072fd49d27efee41fdd4f347e0443773",259004,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/l10_midpoint_r2_bootstrap_draws.rds","3982f70efbd7d7b3dbeba127296cc39ef63a4756c1a90aaf1431bfd0d6803360",56812,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/last_timing_above_250_model_frame.rds","aa4f41b5d52dca624635cb8d6db3bc7981880da80b6f42c4ef07adcc021034be",16660,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/last_timing_above_250_models.rds","db94c913d95a26654b1bbd84300dd26bffa43bff0e84bbbdf7009f21332640d3",245852,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/last_timing_above_250_r2_bootstrap_draws.rds","2c19ae85452c54a354133ee9c2f74d1801c6efd707971a1c6e1ac095bf740c50",57080,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/longest_bout_above_250_exactly_identified_period_sensitivity_models.rds","b3f18f97dab703072d988b15cf6c291a199a1c3b408997a0d73c2982d91fe32e",224556,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/longest_bout_above_250_exactly_identified_sensitivity_models.rds","6237c531c627a55876fa783ea35726bb36a3cdf801533c2c06456d9092f5f17e",224928,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/longest_bout_above_250_model_frame.rds","aaf8d58a2a0de71fc13d665cf274ed7752c191bfd6b3a52adc94e1c484237afb",18540,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/longest_bout_above_250_models.rds","1e0631ab25d52194698e804d569cbdc3eb55c3e4056e48510791df36f8d7acf7",261096,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/longest_bout_above_250_r2_bootstrap_draws.rds","c0b404fb6ef842a9a32409d4c0cba70e0b289df54e7a6dcbef0793fe5d019114",60116,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/m10_mean_medi_model_frame.rds","d575aff2cca234bc45932b1c713141d49ff5fa4e21c0acd325442036f69b315d",28112,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/m10_mean_medi_models.rds","8890c9703734ffa14f489e0b01cdce80f3600b1c23bc351f24fcb13b12f2b381",256020,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/m10_mean_medi_r2_bootstrap_draws.rds","9908a745db1dab9139fb033edac9f6d312e4c13ffdbfc549259e7b3f65a2149b",57124,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/m10_midpoint_model_frame.rds","3429fcb35ca70c9f259d915e53ad5fbe2ad8e36244d88269c47891efe7f9a96e",18164,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/m10_midpoint_models.rds","3569d68c96be66b4649c69a844f02e8965d9ad28dc15fb81c1aa819cf8120697",255412,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/m10_midpoint_r2_bootstrap_draws.rds","c86dcb61bd23370279394d5d00f29f218ba35e4fbf6e1ad272fdc5c25fa3c5fa",56848,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/mder_ratio_of_integrals_model_frame.rds","0aabab5343859ab8fafc3f4bbdd9f02fe04b2c10c2671f2d88de335439a85e6c",20736,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/mder_ratio_of_integrals_models.rds","60f84e2dd4396fead2e91676c0d6de013dca8c1244c7afbc8e317a380b4b07a6",256048,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/mder_ratio_of_integrals_r2_bootstrap_draws.rds","ef90501a3e0362387ca94713f85df3149cacbc36686c746147ddce99f6314601",56644,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/mean_timing_above_250_model_frame.rds","e108b385d18d52ea794e5dc25e63e86f7951e9cc12eb7c41e7c30582792807b2",26016,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/mean_timing_above_250_models.rds","c52c09d98af17bbeef2906cd491d976cf9c423cc64225e529123aae0d6c2217c",253708,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/all_available/mean_timing_above_250_r2_bootstrap_draws.rds","97b2b8a5edfd601737fe7857eb2fa27d6ef6416d7c1482cdbfa6b3344e04eea1",56504,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/paired_common_sample/daily_geometric_mean_medi_model_frame.rds","3d0bbb8a6b2d4a35219997783b31d654381e448c6cdeb39fcd106c942d772735",22268,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/paired_common_sample/daily_geometric_mean_medi_models.rds","6a6e9981d512a1a91a048d5e00e8db63a62d527678d763d695eb31f3c0547597",222036,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/paired_common_sample/daily_geometric_mean_medi_r2_bootstrap_draws.rds","3b25a3a35f4b560f565b9a8f2e16d7161493910bfb36936cb6d76498508bd7cf",57148,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/paired_common_sample/dose_time_sensitive_corrected_medi_model_frame.rds","a1ce50b915cec9d5f58410ff3d667458b82df96b19ccee8834d12eab9d52cea0",21076,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/paired_common_sample/dose_time_sensitive_corrected_medi_models.rds","a679950660829bc0ed25e9136498bd9979fe4d4c5f7234bc8cb241af9c6ef3e8",217900,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/paired_common_sample/dose_time_sensitive_corrected_medi_r2_bootstrap_draws.rds","0a0a233ec6bc02e9bb9a7589def72ca655d71e5130bee26a088b06894fd02839",57888,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/paired_common_sample/duration_above_1000_model_frame.rds","593cca81ff88fa922133a631c33308cfbebb3b92dec1f29107a8eae3ad75f83d",13840,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/paired_common_sample/duration_above_1000_models.rds","b684addcd59eb9ba6c20ba29921dfcd35e1ad0caff644d121981e74a098f60b1",88280,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/paired_common_sample/duration_above_1000_r2_bootstrap_draws.rds","dd855357435b2e9ab1196ad93b8203e83693a14fc488c475034ec6939f8cbe05",113160,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/paired_common_sample/duration_above_250_wake_model_frame.rds","25d1100a9394187b1e2c1162e5b7c696b97e035ec5ece4d7f0262b4b5e728127",14912,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/paired_common_sample/duration_above_250_wake_models.rds","cf6ad1f79df79fc9437907a7f187ad133304599fafc90bcb2100b816f409a46e",88936,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/paired_common_sample/duration_above_250_wake_r2_bootstrap_draws.rds","250f4e9de417d0eb7d5119d30d3d49d012c2620008c36858a4efa31a44977ebd",114236,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/paired_common_sample/duration_below_1_sleep_environment_model_frame.rds","eeb8124de56ebdb3673be42750372012cff378a48b4537f8ba5e275587fede90",14536,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/paired_common_sample/duration_below_1_sleep_environment_models.rds","ad4acd21336ad02829181457ad29694a1b3692e70f1ebb9c9daf19917de2794b",88588,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/paired_common_sample/duration_below_1_sleep_environment_r2_bootstrap_draws.rds","c511cc21bda12d1d0cd78314397db1eef0033984729e87040d970d37298ec279",112108,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/chest/paired_common_sample/duration_below_10_pre_sleep_model_frame.rds","cc7cd672d0fd732ddf7b677129f7932c8a0c1a589e2c6207143c31a096a1114b",13144,"644","h01_scientific_or_input_artifact"
