run_id,family_id,metric_order,old_metric_id,old_p_raw,old_p_adjusted,old_supported,new_metric_id,new_p_raw,new_p_adjusted,new_supported,p_adjusted_change,support_changed,raw_p_unchanged_for_non_mder
main__chest__all_available,H01-F4-site-latitude-adequacy,7,duration_above_250_wake,4.2088981390243186e-4,0.00102216097662019,TRUE,duration_above_250_wake,4.2088981390243186e-4,0.0010221609766201917,TRUE,1.734723475976807e-18,FALSE,TRUE
main__chest__all_available,H01-F1-site,8,duration_below_10_pre_sleep,0.16867779072908068,0.17922015264964822,FALSE,duration_below_10_pre_sleep,0.16867779072908068,0.17922015264964822,FALSE,0,FALSE,TRUE
main__chest__all_available,H01-F2-photoperiod,8,duration_below_10_pre_sleep,0.01009602478507273,0.01560294739511241,TRUE,duration_below_10_pre_sleep,0.01009602478507273,0.01716324213462364,TRUE,0.0015602947395112303,FALSE,TRUE
main__chest__all_available,H01-F3-latitude,8,duration_below_10_pre_sleep,0.5908638167636066,0.6692908886157275,FALSE,duration_below_10_pre_sleep,0.5908638167636066,0.6692908886157275,FALSE,0,FALSE,TRUE
main__chest__all_available,H01-F4-site-latitude-adequacy,8,duration_below_10_pre_sleep,0.12137796087309652,0.14738752391733148,FALSE,duration_below_10_pre_sleep,0.12137796087309652,0.15872502575712621,FALSE,0.011337501839794734,FALSE,TRUE
main__chest__all_available,H01-F1-site,9,duration_below_1_sleep_environment,7.542502196185665e-4,0.00142469485927951,TRUE,duration_below_1_sleep_environment,7.542502196185665e-4,0.0016027817166894538,TRUE,1.7808685740994387e-4,FALSE,TRUE
main__chest__all_available,H01-F2-photoperiod,9,duration_below_1_sleep_environment,0.11097749330828592,0.13475838473149004,FALSE,duration_below_1_sleep_environment,0.11097749330828592,0.13475838473149004,FALSE,0,FALSE,TRUE
main__chest__all_available,H01-F3-latitude,9,duration_below_1_sleep_environment,0.00143346652537979,0.00304611636643206,TRUE,duration_below_1_sleep_environment,0.00143346652537979,0.0034812758473509184,TRUE,4.351594809188586e-4,FALSE,TRUE
main__chest__all_available,H01-F4-site-latitude-adequacy,9,duration_below_1_sleep_environment,0.02143550516149386,0.03312759888594505,TRUE,duration_below_1_sleep_environment,0.02143550516149386,0.033127598885945055,TRUE,6.938893903907228e-18,FALSE,TRUE
main__chest__all_available,H01-F1-site,10,longest_bout_above_250,0.1269006984582105,0.15409370527068417,FALSE,longest_bout_above_250,0.1269006984582105,0.15409370527068417,FALSE,0,FALSE,TRUE
main__chest__all_available,H01-F2-photoperiod,10,longest_bout_above_250,2.0474093822735935e-4,4.972279928378727e-4,TRUE,longest_bout_above_250,2.0474093822735935e-4,5.800993249775181e-4,TRUE,8.287133213964542e-5,FALSE,TRUE
main__chest__all_available,H01-F3-latitude,10,longest_bout_above_250,0.14745896619714613,0.2506802425351484,FALSE,longest_bout_above_250,0.14745896619714613,0.2506802425351484,FALSE,0,FALSE,TRUE
main__chest__all_available,H01-F4-site-latitude-adequacy,10,longest_bout_above_250,0.16366603557146123,0.1754472458792406,FALSE,longest_bout_above_250,0.16366603557146123,0.18714372893785663,FALSE,0.011696483058616036,FALSE,TRUE
main__chest__all_available,H01-F1-site,11,m10_midpoint,2.616523042487036e-11,2.2240445861139802e-10,TRUE,m10_midpoint,2.616523042487036e-11,2.2240445861139804e-10,TRUE,2.5849394142282115e-26,FALSE,TRUE
main__chest__all_available,H01-F2-photoperiod,11,m10_midpoint,0.31120841312088354,0.3306589389409388,FALSE,m10_midpoint,0.31120841312088354,0.3306589389409388,FALSE,0,FALSE,TRUE
main__chest__all_available,H01-F3-latitude,11,m10_midpoint,3.6966579761168933e-9,3.142159279699359e-8,TRUE,m10_midpoint,3.6966579761168933e-9,3.142159279699359e-8,TRUE,0,FALSE,TRUE
main__chest__all_available,H01-F4-site-latitude-adequacy,11,m10_midpoint,6.0177717703780795e-5,3.410070669880912e-4,TRUE,m10_midpoint,6.0177717703780795e-5,3.410070669880912e-4,TRUE,0,FALSE,TRUE
main__chest__all_available,H01-F1-site,12,l10_midpoint,1.9580484537939143e-8,8.321705928624135e-8,TRUE,l10_midpoint,1.9580484537939143e-8,8.321705928624136e-8,TRUE,1.3234889800848443e-23,FALSE,TRUE
main__chest__all_available,H01-F2-photoperiod,12,l10_midpoint,0.00860949556957918,0.0146361424682846,TRUE,l10_midpoint,0.00860949556957918,0.01626238052031623,TRUE,0.001626238052031631,FALSE,TRUE
main__chest__all_available,H01-F3-latitude,12,l10_midpoint,2.185601586142718e-6,7.4310453928852435e-06,TRUE,l10_midpoint,2.185601586142718e-6,9.288806741106552e-6,TRUE,1.8577613482213087e-6,FALSE,TRUE
main__chest__all_available,H01-F4-site-latitude-adequacy,12,l10_midpoint,1.510576501591012e-4,6.419950131761801e-4,TRUE,l10_midpoint,1.510576501591012e-4,6.419950131761801e-4,TRUE,0,FALSE,TRUE
main__chest__all_available,H01-F1-site,13,mean_timing_above_250,1.509018763206608e-20,2.5653318974512333e-19,TRUE,mean_timing_above_250,1.509018763206608e-20,2.5653318974512333e-19,TRUE,0,FALSE,TRUE
main__chest__all_available,H01-F2-photoperiod,13,mean_timing_above_250,0.01669336902744348,0.02364893945554494,TRUE,mean_timing_above_250,0.01669336902744348,0.02579884304241265,TRUE,0.0021499035868677123,FALSE,TRUE
main__chest__all_available,H01-F3-latitude,13,mean_timing_above_250,3.163566669910053e-16,5.378063338847091e-15,TRUE,mean_timing_above_250,3.163566669910053e-16,5.37806333884709e-15,TRUE,-7.888609052210118e-31,FALSE,TRUE
main__chest__all_available,H01-F4-site-latitude-adequacy,13,mean_timing_above_250,1.6327858404302582e-7,2.775735928731439e-6,TRUE,mean_timing_above_250,1.6327858404302582e-7,2.775735928731439e-6,TRUE,0,FALSE,TRUE
main__chest__all_available,H01-F1-site,14,first_timing_above_250,1.3711718388827862e-10,7.769973753669122e-10,TRUE,first_timing_above_250,1.3711718388827862e-10,7.769973753669123e-10,TRUE,1.0339757656912846e-25,FALSE,TRUE
main__chest__all_available,H01-F2-photoperiod,14,first_timing_above_250,0.1832448781675547,0.2076775285898953,FALSE,first_timing_above_250,0.1832448781675547,0.2076775285898953,FALSE,0,FALSE,TRUE
main__chest__all_available,H01-F3-latitude,14,first_timing_above_250,8.470854145666886e-6,2.4000753412722845e-5,TRUE,first_timing_above_250,8.470854145666886e-6,2.8800904095267413e-5,TRUE,4.800150682544568e-6,FALSE,TRUE
main__chest__all_available,H01-F4-site-latitude-adequacy,14,first_timing_above_250,3.834248276877559e-7,3.259111035345925e-6,TRUE,first_timing_above_250,3.834248276877559e-7,3.259111035345925e-6,TRUE,0,FALSE,TRUE
main__chest__all_available,H01-F1-site,15,last_timing_above_250,5.860447929258765e-7,1.9925522959479803e-6,TRUE,last_timing_above_250,5.860447929258765e-7,1.9925522959479803e-6,TRUE,0,FALSE,TRUE
main__chest__all_available,H01-F2-photoperiod,15,last_timing_above_250,6.7407204001397376e-6,3.8197415600791846e-5,TRUE,last_timing_above_250,6.7407204001397376e-6,3.8197415600791846e-5,TRUE,0,FALSE,TRUE
main__chest__all_available,H01-F3-latitude,15,last_timing_above_250,3.14070384835245e-8,1.779732180733055e-7,TRUE,last_timing_above_250,3.14070384835245e-8,1.779732180733055e-7,TRUE,0,FALSE,TRUE
main__chest__all_available,H01-F4-site-latitude-adequacy,15,last_timing_above_250,0.0849877206356398,0.12039927090048971,FALSE,last_timing_above_250,0.0849877206356398,0.12039927090048971,FALSE,0,FALSE,TRUE
main__chest__all_available,H01-F1-site,16,dose_time_sensitive_corrected_medi,0.01662463518551861,0.02173990755029356,TRUE,dose_time_sensitive_corrected_medi,0.01662463518551861,0.021739907550293567,TRUE,6.938893903907228e-18,FALSE,TRUE
main__chest__all_available,H01-F2-photoperiod,16,dose_time_sensitive_corrected_medi,7.507995073706664e-7,1.2763591625301327e-5,TRUE,dose_time_sensitive_corrected_medi,7.507995073706664e-7,1.2763591625301327e-5,TRUE,0,FALSE,TRUE
main__chest__all_available,H01-F3-latitude,16,dose_time_sensitive_corrected_medi,0.22018779153331888,0.3402902232787655,FALSE,dose_time_sensitive_corrected_medi,0.22018779153331888,0.3402902232787655,FALSE,0,FALSE,TRUE
main__chest__all_available,H01-F4-site-latitude-adequacy,16,dose_time_sensitive_corrected_medi,0.01595113945059978,0.02711693706601962,TRUE,dose_time_sensitive_corrected_medi,0.01595113945059978,0.027116937066019624,TRUE,3.469446951953614e-18,FALSE,TRUE
main__chest__all_available,H01-F1-site,17,mder_ratio_of_integrals,9.928637352012331e-7,2.813113916403494e-6,TRUE,mder_mean_of_viable_ratios,0.01473820989114187,0.02087913067911765,TRUE,0.020876317565201245,FALSE,
main__chest__all_available,H01-F2-photoperiod,17,mder_ratio_of_integrals,1.6405638689217687e-5,6.972396442917516e-5,TRUE,mder_mean_of_viable_ratios,0.03801263491442165,0.05385123279543068,FALSE,0.0537815088310015,TRUE,
main__chest__all_available,H01-F3-latitude,17,mder_ratio_of_integrals,4.4899030335061233e-8,1.9082087892401026e-7,TRUE,mder_mean_of_viable_ratios,0.00242783158135181,0.005159142110372597,TRUE,0.005158951289493673,FALSE,
main__chest__all_available,H01-F4-site-latitude-adequacy,17,mder_ratio_of_integrals,0.10111152169629271,0.13222275914130588,FALSE,mder_mean_of_viable_ratios,0.22025852453784223,0.23402468232145737,FALSE,0.1018019231801515,FALSE,
main__chest__paired_common_sample,H01-F1-site,1,interdaily_stability,,,FALSE,interdaily_stability,,,FALSE,,FALSE,
main__chest__paired_common_sample,H01-F2-photoperiod,1,interdaily_stability,,,FALSE,interdaily_stability,,,FALSE,,FALSE,
main__chest__paired_common_sample,H01-F3-latitude,1,interdaily_stability,,,FALSE,interdaily_stability,,,FALSE,,FALSE,
main__chest__paired_common_sample,H01-F4-site-latitude-adequacy,1,interdaily_stability,,,FALSE,interdaily_stability,,,FALSE,,FALSE,
main__chest__paired_common_sample,H01-F1-site,2,intradaily_variability,,,FALSE,intradaily_variability,,,FALSE,,FALSE,
main__chest__paired_common_sample,H01-F2-photoperiod,2,intradaily_variability,,,FALSE,intradaily_variability,,,FALSE,,FALSE,
main__chest__paired_common_sample,H01-F3-latitude,2,intradaily_variability,,,FALSE,intradaily_variability,,,FALSE,,FALSE,
main__chest__paired_common_sample,H01-F4-site-latitude-adequacy,2,intradaily_variability,,,FALSE,intradaily_variability,,,FALSE,,FALSE,
main__chest__paired_common_sample,H01-F1-site,3,daily_geometric_mean_medi,0.08897078203388625,0.11634640727508204,FALSE,daily_geometric_mean_medi,0.08897078203388625,0.11634640727508203,FALSE,-1.3877787807814457e-17,FALSE,TRUE
main__chest__paired_common_sample,H01-F2-photoperiod,3,daily_geometric_mean_medi,8.76762660941015e-5,2.9312855855888873e-4,TRUE,daily_geometric_mean_medi,8.76762660941015e-5,2.9312855855888873e-4,TRUE,0,FALSE,TRUE
main__chest__paired_common_sample,H01-F3-latitude,3,daily_geometric_mean_medi,0.16058183794780953,0.2729891245112762,FALSE,daily_geometric_mean_medi,0.16058183794780953,0.2729891245112762,FALSE,0,FALSE,TRUE
main__chest__paired_common_sample,H01-F4-site-latitude-adequacy,3,daily_geometric_mean_medi,0.108665827191788,0.15394325518836635,FALSE,daily_geometric_mean_medi,0.108665827191788,0.14210146632772278,FALSE,-0.011841788860643576,FALSE,TRUE
main__chest__paired_common_sample,H01-F1-site,4,m10_mean_medi,0.03835059268805719,0.05926909779063383,FALSE,m10_mean_medi,0.03835059268805719,0.05433000630808102,FALSE,-0.00493909148255281,FALSE,TRUE
main__chest__paired_common_sample,H01-F2-photoperiod,4,m10_mean_medi,4.802350265830712e-4,0.00116628506455888,TRUE,m10_mean_medi,4.802350265830712e-4,0.001166285064558887,TRUE,7.15573433840433e-18,FALSE,TRUE
main__chest__paired_common_sample,H01-F3-latitude,4,m10_mean_medi,0.00681419664330188,0.01930689048935534,TRUE,m10_mean_medi,0.00681419664330188,0.019306890489355327,TRUE,-1.3877787807814457e-17,FALSE,TRUE
main__chest__paired_common_sample,H01-F4-site-latitude-adequacy,4,m10_mean_medi,0.27701440098965896,0.3363746297731573,FALSE,m10_mean_medi,0.27701440098965896,0.3363746297731573,FALSE,0,FALSE,TRUE
main__chest__paired_common_sample,H01-F1-site,5,l10_mean_medi,4.7673955022528927e-4,0.00162091447076598,TRUE,l10_mean_medi,4.7673955022528927e-4,0.0016209144707659835,TRUE,3.469446951953614e-18,FALSE,TRUE
main__chest__paired_common_sample,H01-F2-photoperiod,5,l10_mean_medi,0.00450316197074527,0.0078675107463254,TRUE,l10_mean_medi,0.00450316197074527,0.0078675107463254,TRUE,0,FALSE,TRUE
main__chest__paired_common_sample,H01-F3-latitude,5,l10_mean_medi,0.04801181931859784,0.1020251160520204,FALSE,l10_mean_medi,0.04801181931859784,0.10202511605202041,FALSE,1.3877787807814457e-17,FALSE,TRUE
main__chest__paired_common_sample,H01-F4-site-latitude-adequacy,5,l10_mean_medi,0.00110277358788473,0.00539154630359397,TRUE,l10_mean_medi,0.00110277358788473,0.00539154630359395,TRUE,-1.9949319973733282e-17,FALSE,TRUE
main__chest__paired_common_sample,H01-F1-site,6,duration_above_1000,0.01832214283816131,0.03893455353109279,TRUE,duration_above_1000,0.01832214283816131,0.03460849202763803,TRUE,-0.004326061503454763,FALSE,TRUE
main__chest__paired_common_sample,H01-F2-photoperiod,6,duration_above_1000,2.052649894087274e-5,1.163168273316122e-4,TRUE,duration_above_1000,2.052649894087274e-5,8.723762049870915e-5,TRUE,-2.9079206832903043e-5,FALSE,TRUE
main__chest__paired_common_sample,H01-F3-latitude,6,duration_above_1000,0.8721107759144481,1,FALSE,duration_above_1000,0.8721107759144481,1,FALSE,0,FALSE,TRUE
main__chest__paired_common_sample,H01-F4-site-latitude-adequacy,6,duration_above_1000,0.00991306475747852,0.02407458583959069,TRUE,duration_above_1000,0.00991306475747852,0.021065262609641856,TRUE,-0.0030093232299488355,FALSE,TRUE
main__chest__paired_common_sample,H01-F1-site,7,duration_above_250_wake,8.609799766616525e-4,0.00243944326720801,TRUE,duration_above_250_wake,8.609799766616525e-4,0.0024394432672080156,TRUE,5.637851296924623e-18,FALSE,TRUE
main__chest__paired_common_sample,H01-F2-photoperiod,7,duration_above_250_wake,1.034571383149019e-4,2.9312855855888873e-4,TRUE,duration_above_250_wake,1.034571383149019e-4,2.9312855855888873e-4,TRUE,0,FALSE,TRUE
main__chest__paired_common_sample,H01-F3-latitude,7,duration_above_250_wake,0.00182054664590684,0.00618985859608328,TRUE,duration_above_250_wake,0.00182054664590684,0.006189858596083256,TRUE,-2.42861286636753e-17,FALSE,TRUE
main__chest__paired_common_sample,H01-F4-site-latitude-adequacy,7,duration_above_250_wake,0.02050785855761315,0.03873706616438039,TRUE,duration_above_250_wake,0.02050785855761315,0.034863359547942355,TRUE,-0.003873706616438037,FALSE,TRUE
main__chest__paired_common_sample,H01-F1-site,8,duration_below_10_pre_sleep,0.1592502881957406,0.19337534995197073,FALSE,duration_below_10_pre_sleep,0.1592502881957406,0.19337534995197073,FALSE,0,FALSE,TRUE
main__chest__paired_common_sample,H01-F2-photoperiod,8,duration_below_10_pre_sleep,0.00462794749783847,0.0078675107463254,TRUE,duration_below_10_pre_sleep,0.00462794749783847,0.0078675107463254,TRUE,0,FALSE,TRUE
main__chest__paired_common_sample,H01-F3-latitude,8,duration_below_10_pre_sleep,0.9935056504275148,1,FALSE,duration_below_10_pre_sleep,0.9935056504275148,1,FALSE,0,FALSE,TRUE
main__chest__paired_common_sample,H01-F4-site-latitude-adequacy,8,duration_below_10_pre_sleep,0.10315088389926344,0.15394325518836635,FALSE,duration_below_10_pre_sleep,0.10315088389926344,0.14210146632772278,FALSE,-0.011841788860643576,FALSE,TRUE
main__chest__paired_common_sample,H01-F1-site,9,duration_below_1_sleep_environment,0.03437384183007245,0.05843553111112316,FALSE,duration_below_1_sleep_environment,0.03437384183007245,0.05312321010102106,FALSE,-0.0053123210101021015,FALSE,TRUE
main__chest__paired_common_sample,H01-F2-photoperiod,9,duration_below_1_sleep_environment,0.1981588031836973,0.25913074262483493,FALSE,duration_below_1_sleep_environment,0.1981588031836973,0.25913074262483493,FALSE,0,FALSE,TRUE
main__chest__paired_common_sample,H01-F3-latitude,9,duration_below_1_sleep_environment,0.06257875884454933,0.11820432226192652,FALSE,duration_below_1_sleep_environment,0.06257875884454933,0.11820432226192651,FALSE,-1.3877787807814457e-17,FALSE,TRUE
main__chest__paired_common_sample,H01-F4-site-latitude-adequacy,9,duration_below_1_sleep_environment,0.06995092619095174,0.11891657452461794,FALSE,duration_below_1_sleep_environment,0.06995092619095174,0.10810597684056178,FALSE,-0.010810597684056164,FALSE,TRUE
main__chest__paired_common_sample,H01-F1-site,10,longest_bout_above_250,0.3668787912983226,0.4157959634714323,FALSE,longest_bout_above_250,0.3668787912983226,0.4157959634714323,FALSE,0,FALSE,TRUE
main__chest__paired_common_sample,H01-F2-photoperiod,10,longest_bout_above_250,5.949401019058791e-4,0.00126424771654999,TRUE,longest_bout_above_250,5.949401019058791e-4,0.001264247716549993,TRUE,3.0357660829594124e-18,FALSE,TRUE
main__chest__paired_common_sample,H01-F3-latitude,10,longest_bout_above_250,0.4043100535543463,0.6248428100385351,FALSE,longest_bout_above_250,0.4043100535543463,0.6248428100385351,FALSE,0,FALSE,TRUE
main__chest__paired_common_sample,H01-F4-site-latitude-adequacy,10,longest_bout_above_250,0.32747328692840716,0.3711363918521948,FALSE,longest_bout_above_250,0.32747328692840716,0.37113639185219477,FALSE,-5.551115123125783e-17,FALSE,TRUE
main__chest__paired_common_sample,H01-F1-site,11,m10_midpoint,7.808030752030841e-5,3.3184130696131074e-4,TRUE,m10_midpoint,7.808030752030841e-5,3.3184130696131074e-4,TRUE,0,FALSE,TRUE
main__chest__paired_common_sample,H01-F2-photoperiod,11,m10_midpoint,0.4199489055266267,0.4759420929301769,FALSE,m10_midpoint,0.4199489055266267,0.4759420929301769,FALSE,0,FALSE,TRUE
main__chest__paired_common_sample,H01-F3-latitude,11,m10_midpoint,8.769428830340791e-4,0.00397936102446874,TRUE,m10_midpoint,8.769428830340791e-4,0.0039793610244687454,TRUE,5.204170427930421e-18,FALSE,TRUE
main__chest__paired_common_sample,H01-F4-site-latitude-adequacy,11,m10_midpoint,0.0035504735027094,0.01207160990921197,TRUE,m10_midpoint,0.0035504735027094,0.01207160990921196,TRUE,-1.0408340855860843e-17,FALSE,TRUE
main__chest__paired_common_sample,H01-F1-site,12,l10_midpoint,2.020675998496665e-5,1.1450497324814436e-4,TRUE,l10_midpoint,2.020675998496665e-5,1.1450497324814436e-4,TRUE,0,FALSE,TRUE
main__chest__paired_common_sample,H01-F2-photoperiod,12,l10_midpoint,0.01206291730519319,0.01708913284902369,TRUE,l10_midpoint,0.01206291730519319,0.017089132849023685,TRUE,-6.938893903907228e-18,FALSE,TRUE
main__chest__paired_common_sample,H01-F3-latitude,12,l10_midpoint,9.363202410514696e-4,0.00397936102446874,TRUE,l10_midpoint,9.363202410514696e-4,0.0039793610244687454,TRUE,5.204170427930421e-18,FALSE,TRUE
main__chest__paired_common_sample,H01-F4-site-latitude-adequacy,12,l10_midpoint,9.111766282841116e-4,0.00539154630359397,TRUE,l10_midpoint,9.111766282841116e-4,0.00539154630359395,TRUE,-1.9949319973733282e-17,FALSE,TRUE
main__chest__paired_common_sample,H01-F1-site,13,mean_timing_above_250,1.6227475745099033e-11,2.7586708766668356e-10,TRUE,mean_timing_above_250,1.6227475745099033e-11,2.7586708766668356e-10,TRUE,0,FALSE,TRUE
main__chest__paired_common_sample,H01-F2-photoperiod,13,mean_timing_above_250,0.00885620389088234,0.01368686055863635,TRUE,mean_timing_above_250,0.00885620389088234,0.013686860558636344,TRUE,-5.204170427930421e-18,FALSE,TRUE
main__chest__paired_common_sample,H01-F3-latitude,13,mean_timing_above_250,6.570973667095112e-8,5.585327617030845e-7,TRUE,mean_timing_above_250,6.570973667095112e-8,5.585327617030845e-7,TRUE,0,FALSE,TRUE
main__chest__paired_common_sample,H01-F4-site-latitude-adequacy,13,mean_timing_above_250,3.226304896631726e-6,5.484718324273934e-5,TRUE,mean_timing_above_250,3.226304896631726e-6,5.484718324273934e-5,TRUE,0,FALSE,TRUE
main__chest__paired_common_sample,H01-F1-site,14,first_timing_above_250,0.00214458856112493,0.00520828650558911,TRUE,first_timing_above_250,0.00214458856112493,0.004557250692390476,TRUE,-6.510358131986338e-4,FALSE,TRUE
main__chest__paired_common_sample,H01-F2-photoperiod,14,first_timing_above_250,0.34886359662172994,0.42362008161210063,FALSE,first_timing_above_250,0.34886359662172994,0.42362008161210063,FALSE,0,FALSE,TRUE
main__chest__paired_common_sample,H01-F3-latitude,14,first_timing_above_250,0.4635014372096319,0.6566270360469786,FALSE,first_timing_above_250,0.4635014372096319,0.6566270360469786,FALSE,0,FALSE,TRUE
main__chest__paired_common_sample,H01-F4-site-latitude-adequacy,14,first_timing_above_250,0.0012685991302574,0.00539154630359397,TRUE,first_timing_above_250,0.0012685991302574,0.00539154630359395,TRUE,-1.9949319973733282e-17,FALSE,TRUE
main__chest__paired_common_sample,H01-F1-site,15,last_timing_above_250,7.819653026555058e-8,6.6467050725718e-7,TRUE,last_timing_above_250,7.819653026555058e-8,6.6467050725718e-7,TRUE,0,FALSE,TRUE
main__chest__paired_common_sample,H01-F2-photoperiod,15,last_timing_above_250,3.923973446630546e-7,6.670754859271928e-6,TRUE,last_timing_above_250,3.923973446630546e-7,3.335377429635964e-6,TRUE,-3.335377429635964e-6,FALSE,TRUE
main__chest__paired_common_sample,H01-F3-latitude,15,last_timing_above_250,6.012915979302106e-8,5.585327617030845e-7,TRUE,last_timing_above_250,6.012915979302106e-8,5.585327617030845e-7,TRUE,0,FALSE,TRUE
