metric_order,metric_id,manuscript_name,factor_order,factor_id,factor_label,effect_type__chest,effect_type__glasses,estimate_model_per_sd__chest,estimate_model_per_sd__glasses,conf_low_model_per_sd__chest,conf_low_model_per_sd__glasses,conf_high_model_per_sd__chest,conf_high_model_per_sd__glasses,estimate_practical_per_sd__chest,estimate_practical_per_sd__glasses,conf_low_practical_per_sd__chest,conf_low_practical_per_sd__glasses,conf_high_practical_per_sd__chest,conf_high_practical_per_sd__glasses,estimate_difference_chest_minus_near_eye,sign_concordant,component_intervals_overlap,stability_class,difference_interval_status,analysis_unit__near_eye,observations__near_eye,participants__near_eye,participant_days__near_eye,represented_days__near_eye,sites__near_eye,model_frame_hash__near_eye,analysis_unit__chest,observations__chest,participants__chest,participant_days__chest,represented_days__chest,sites__chest,model_frame_hash__chest,comparison_scale,exact_sample_match
5,l10_mean_medi,Darkest 10 h mean,4,leba_f5,Using light in the morning and during daytime,ratio,ratio,-0.01460559640754976,-0.01570872005828081,-0.06335431634586429,-0.06587017465840979,0.03414312353076477,0.03445273454184815,0.9669285944891394,0.9644756775458176,0.8642625280734955,0.859270348149483,1.0817904010310575,1.0825618905397618,0.00110312365073104,TRUE,TRUE,direction_and_component_intervals_compatible,deferred: paired participant-cluster interval requires an approved expensive resampling run,participant_day,643,112,643,643,8,913c158cf3cae9250990f28eb23de485763b9f60b0b5d42319d905e4e8566e66,participant_day,643,112,643,643,8,a7443b310b6b46e80a7b3c109c130654b2387f9df9d46548c7307bc917ea141b,Model-scale coefficient per participant SD of the matched LEBA factor; near eye on x and chest on y; null = 0,TRUE
6,duration_above_1000,"Time above 1,000 lx melEDI",1,leba_f2,Spending time outdoors,ratio,ratio,0.16786069307047463,0.18877218960459785,0.02903554901618509,0.05674428046927846,0.30668583712476416,0.32080009873991727,1.182771830858508,1.207765779540673,1.0294611901571675,1.0583851260395831,1.3589139806803303,1.3782300434321626,-0.02091149653412322,TRUE,TRUE,direction_and_component_intervals_compatible,deferred: paired participant-cluster interval requires an approved expensive resampling run,participant_day,643,112,643,643,8,6eccd7ecce7d7060fd314e92d1ebaefdf871b1ff2e8ba9b87bd3511e607ec72a,participant_day,643,112,643,643,8,1b206309fef5cb77864a659fcbe7879afcd4c01ccff711a8ee69fd1a44df4160,Model-scale coefficient per participant SD of the matched LEBA factor; near eye on x and chest on y; null = 0,TRUE
6,duration_above_1000,"Time above 1,000 lx melEDI",2,leba_f3,Using phones and smartwatches in bed before sleep,ratio,ratio,-0.06463267506242892,-0.06949980428082765,-0.20255359972713935,-0.2012808313783656,0.07328824960228147,0.06228122281671033,0.9374117348507662,0.9328603159631872,0.8166427095986061,0.8176827683281532,1.0760406605084851,1.064261597291844,0.00486712921839872,TRUE,TRUE,direction_and_component_intervals_compatible,deferred: paired participant-cluster interval requires an approved expensive resampling run,participant_day,643,112,643,643,8,bb53a49d2676b71435c993f683941d8b79b0d681e9a10bdff247bf974fad539e,participant_day,643,112,643,643,8,cc902742d433874bd599bd8bcbb45c8711afa4b22be97b9c921b9625cca3ca86,Model-scale coefficient per participant SD of the matched LEBA factor; near eye on x and chest on y; null = 0,TRUE
6,duration_above_1000,"Time above 1,000 lx melEDI",3,leba_f4,Controlling and using ambient light before bedtime,ratio,ratio,-0.00164406657363805,-0.01098719309476705,-0.14498782728601872,-0.14731762110701413,0.14169969413874264,0.12534323491748003,0.998357284163476,0.9890729456577404,0.86503282284379035,0.8630198205688393,1.1522305749804604,1.1335374559384723,0.0093431265211289909,TRUE,TRUE,direction_and_component_intervals_compatible,deferred: paired participant-cluster interval requires an approved expensive resampling run,participant_day,643,112,643,643,8,af8f59ce22c68df255829d1a3510bacde5074da6d855594bec331efcefdc0a1b,participant_day,643,112,643,643,8,12bb9ea164adf29a428c5b1444031ac94e5d7879ac27b8457335af9072044f07,Model-scale coefficient per participant SD of the matched LEBA factor; near eye on x and chest on y; null = 0,TRUE
6,duration_above_1000,"Time above 1,000 lx melEDI",4,leba_f5,Using light in the morning and during daytime,ratio,ratio,-0.18920421485537953,-0.19361122830176536,-0.33540985343809043,-0.33271012737094424,-0.04299857627266865,-0.05451232923258643,0.827617477652692,0.8239781814040926,0.7150449626514529,0.7169779963329344,0.9579127538726284,0.9469468336580928,0.00440701344638583,TRUE,TRUE,direction_and_component_intervals_compatible,deferred: paired participant-cluster interval requires an approved expensive resampling run,participant_day,643,112,643,643,8,184301c90fc4f7b9991413fe2339a0ca6f3937668f23e1c44242a49960f4499f,participant_day,643,112,643,643,8,551ce9f848a9f1e3b52fc23d39334ca196fcaffaf5da432f21d5a64fd7d454fa,Model-scale coefficient per participant SD of the matched LEBA factor; near eye on x and chest on y; null = 0,TRUE
7,duration_above_250_wake,Time above 250 lx melEDI during wake,1,leba_f2,Spending time outdoors,ratio,ratio,0.06154420183291755,0.0799533127385431,-0.04369245301800797,-0.02646337049620956,0.16678085668384304,0.1863699959732958,1.0634775031448085,1.0832364931489993,0.9572483110360276,0.973883716059472,1.1814953201338676,1.204867974215195,-0.01840911090562555,TRUE,TRUE,direction_and_component_intervals_compatible,deferred: paired participant-cluster interval requires an approved expensive resampling run,participant_day,578,112,578,578,8,813836cab796ea48bc939667eccb74951060819adbcd5098ab0472428cb0da2b,participant_day,578,112,578,578,8,90ce29e158afa8bb78de9c711a99812f0f9301a5d13d01f23b0ce644da8cd495,Model-scale coefficient per participant SD of the matched LEBA factor; near eye on x and chest on y; null = 0,TRUE
7,duration_above_250_wake,Time above 250 lx melEDI during wake,2,leba_f3,Using phones and smartwatches in bed before sleep,ratio,ratio,-0.0718030925835813,-0.05528451766872967,-0.17212384133999353,-0.15793142805822102,0.02851765617283096,0.0473623927207617,0.9307141422865006,0.946215894511198,0.841874907795763,0.8539083341135131,1.02892817760788,1.048501909698668,-0.01651857491485162,TRUE,TRUE,direction_and_component_intervals_compatible,deferred: paired participant-cluster interval requires an approved expensive resampling run,participant_day,578,112,578,578,8,8eb6f3b3d8b07be226bcc929a306f8ad62b8de3ec4e8d548136df81637b09b6b,participant_day,578,112,578,578,8,584da8a159f074eecdc6b8bdfc396bdf910a22c3dc71d623ef43e5dc976bf49a,Model-scale coefficient per participant SD of the matched LEBA factor; near eye on x and chest on y; null = 0,TRUE
7,duration_above_250_wake,Time above 250 lx melEDI during wake,3,leba_f4,Controlling and using ambient light before bedtime,ratio,ratio,0.01508025090128312,0.02647971242144232,-0.09109439582348276,-0.08109410076951312,0.121254897626049,0.1340535256123978,1.0151945316229154,1.0268334150867915,0.912931529908218,0.9221069163914668,1.1289126328462815,1.143454022083464,-0.0113994615201592,TRUE,TRUE,direction_and_component_intervals_compatible,deferred: paired participant-cluster interval requires an approved expensive resampling run,participant_day,578,112,578,578,8,5971eb54866b58d0cede0f22935fc3d2eb59bb784cfe4df9aa25d8d9e5464584,participant_day,578,112,578,578,8,4651688170ed2954d93a223cbd8044afdd893d1a2c61ab35b286914e76c1afc1,Model-scale coefficient per participant SD of the matched LEBA factor; near eye on x and chest on y; null = 0,TRUE
7,duration_above_250_wake,Time above 250 lx melEDI during wake,4,leba_f5,Using light in the morning and during daytime,ratio,ratio,-0.08654319179874627,-0.07192668821696328,-0.19743795391424795,-0.18481796616151064,0.02435157031675538,0.04096458972758406,0.9170959369061198,0.9305991171910334,0.820831068402632,0.8312555867258039,1.0246504912715568,1.04181521393178,-0.01461650358178298,TRUE,TRUE,direction_and_component_intervals_compatible,deferred: paired participant-cluster interval requires an approved expensive resampling run,participant_day,578,112,578,578,8,1ece1ecd16239916d79227da4f6bdb8893109a9826dbaa58122e1e4c7c290012,participant_day,578,112,578,578,8,799f6f95c2502a966b685fa674692a8c82f5d6f5d479d17d371da1fb02d66904,Model-scale coefficient per participant SD of the matched LEBA factor; near eye on x and chest on y; null = 0,TRUE
8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,1,leba_f2,Spending time outdoors,difference,difference,0.01156063633697607,0.00870903437772808,-0.12780067518412025,-0.13709513828621225,0.1509219478580724,0.15451320704166843,0.01156063633697607,0.00870903437772808,-0.12780067518412025,-0.13709513828621225,0.1509219478580724,0.15451320704166843,0.00285160195924798,TRUE,TRUE,direction_and_component_intervals_compatible,deferred: paired participant-cluster interval requires an approved expensive resampling run,participant_day,505,110,505,505,8,6d2cd04d1e332426ae5ece261374855ccf1d14c5da5f5f6968b41487dee7f80e,participant_day,505,110,505,505,8,e33e36def1967fcbc94fbbeecad05f4d51fc3aa15164a58b633e307807881eff,Model-scale coefficient per participant SD of the matched LEBA factor; near eye on x and chest on y; null = 0,TRUE
8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,2,leba_f3,Using phones and smartwatches in bed before sleep,difference,difference,0.1241598549128644,0.11021755096891012,-0.00681756831505593,-0.02763353043421555,0.25513727814078474,0.2480686323720358,0.1241598549128644,0.11021755096891012,-0.00681756831505593,-0.02763353043421555,0.25513727814078474,0.2480686323720358,0.01394230394395429,TRUE,TRUE,direction_and_component_intervals_compatible,deferred: paired participant-cluster interval requires an approved expensive resampling run,participant_day,505,110,505,505,8,aec8b5ed442926b60fd6e2e4fd409e8864d0e7b0729611b139af056a5e3a3597,participant_day,505,110,505,505,8,349f6efa9606404c47b89c45c94f5fb3207bc705cf8eeee01ed77acb7b5a5b5c,Model-scale coefficient per participant SD of the matched LEBA factor; near eye on x and chest on y; null = 0,TRUE
8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,3,leba_f4,Controlling and using ambient light before bedtime,difference,difference,0.00316992755688632,-0.00569422016989506,-0.1380654709639058,-0.15339819398893964,0.14440532607767848,0.14200975364914953,0.00316992755688632,-0.00569422016989506,-0.1380654709639058,-0.15339819398893964,0.14440532607767848,0.14200975364914953,0.00886414772678139,FALSE,TRUE,direction_differs,deferred: paired participant-cluster interval requires an approved expensive resampling run,participant_day,505,110,505,505,8,a0aff0a0ae7a4ffe1ff4acafbd060a848a1e5847386d248892d069cd195288cb,participant_day,505,110,505,505,8,de2229f14ee6404c648b74c25c4dc682818dfad566ff6a0ad114d7b082feba5d,Model-scale coefficient per participant SD of the matched LEBA factor; near eye on x and chest on y; null = 0,TRUE
8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,4,leba_f5,Using light in the morning and during daytime,difference,difference,0.02370715096057775,0.00989402258630697,-0.12495590036432512,-0.145524552658703,0.17237020228548064,0.16531259783131694,0.02370715096057775,0.00989402258630697,-0.12495590036432512,-0.145524552658703,0.17237020228548064,0.16531259783131694,0.01381312837427078,TRUE,TRUE,direction_and_component_intervals_compatible,deferred: paired participant-cluster interval requires an approved expensive resampling run,participant_day,505,110,505,505,8,9906cc23c9265d457fb47743b059c9e605456433c1da4172f6a2084a9844db3f,participant_day,505,110,505,505,8,682f8dc0d58aa30563325925d46855a6e58dc179ce3d019a7235b78a196cfdae,Model-scale coefficient per participant SD of the matched LEBA factor; near eye on x and chest on y; null = 0,TRUE
9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,1,leba_f2,Spending time outdoors,ratio,ratio,0.0305202078410991,0.03153320040416064,-0.00537603187261255,-0.00894512058576899,0.06641644755481074,0.07201152139409028,1.030990723935,1.0320356390271868,0.9946383931254088,0.9910947679807602,1.0686716702137142,1.0746677256628705,-0.00101299256306153,TRUE,TRUE,direction_and_component_intervals_compatible,deferred: paired participant-cluster interval requires an approved expensive resampling run,participant_day,608,112,608,608,8,ecaae81c3552a8fe799d51c6f5ba08225de61105e4ac95bf13c46c36122422ec,participant_day,608,112,608,608,8,2667959b5158fe69d31268ceccfff7e86ef53c7ed2c95b3744603cff243a8a24,Model-scale coefficient per participant SD of the matched LEBA factor; near eye on x and chest on y; null = 0,TRUE
9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,2,leba_f3,Using phones and smartwatches in bed before sleep,ratio,ratio,0.00329116729817129,-0.00323634761531054,-0.03239273683926986,-0.04317943710603868,0.03897507143561245,0.03670674187541761,1.00329658913569,0.996768883712646,0.9681262885478676,0.957739520639693,1.0397445639877791,1.037388753545582,0.00652751491348184,FALSE,TRUE,direction_differs,deferred: paired participant-cluster interval requires an approved expensive resampling run,participant_day,608,112,608,608,8,70011ceaa7f306b81b3c4fcf6a1617758d695be0babef0b79e34f42d536e17b6,participant_day,608,112,608,608,8,c6d377ba8002c52ed436f6413b82e7f40d4ea98d7da51a1c3c3e71e4258d13fd,Model-scale coefficient per participant SD of the matched LEBA factor; near eye on x and chest on y; null = 0,TRUE
