"relative_path","role","sha256","bytes","modified_utc","is_symlink","symlink_target"
"artifacts/06_model_data/H09/H09_family_registry.csv","h09_artifact_or_input","92862d3d769d0822916a4b94c10dc71c56b4feae9547e7ba8903b05bc9121f44",375,"2026-08-10T08:03:56.476549Z UTC",FALSE,""
"artifacts/06_model_data/H09/H09_formula_registry.csv","h09_artifact_or_input","d315e77544ab99138dc72023360a0baac7d81ed3636a58fd76725ce3fefa233d",2898,"2026-08-10T08:03:56.559899Z UTC",FALSE,""
"artifacts/06_model_data/H09/H09_gap_common_sample_audit.csv","h09_artifact_or_input","53bc4d1d952ddf97a0805de4f8bd172f52e6b8b345003b2285d4003336c0d105",3963,"2026-08-10T08:03:58.577071Z UTC",FALSE,""
"artifacts/06_model_data/H09/H09_input_audit.csv","h09_artifact_or_input","be258bf523eadc318cf8926298e83275f64b38f5c5c4d1cc499f7841c0c2cafb",4253,"2026-08-11T23:55:46.873437Z UTC",FALSE,""
"artifacts/06_model_data/H09/H09_metric_display_audit.csv","h09_artifact_or_input","03e8d9a248b4d70c240e78dbfa7b78461fc20ec889976202a09067395cb2bdbd",2320,"2026-08-10T08:03:56.714307Z UTC",FALSE,""
"artifacts/06_model_data/H09/H09_metric_registry.csv","h09_artifact_or_input","3d42bee1dff468c59ab2dec47561002210cb2320dc83c9da582fcfbaf56f49ae",1815,"2026-08-10T08:03:56.211959Z UTC",FALSE,""
"artifacts/06_model_data/H09/H09_METRIC-011_excluded_shared_drift.csv","h09_artifact_or_input","91d9781466273385338432c7d86c68f35ae65ba828e547659d0cf69720b5b5b9",1266,"2026-08-11T23:55:47.437364Z UTC",FALSE,""
"artifacts/06_model_data/H09/H09_METRIC-011_input_transition.csv","h09_artifact_or_input","88dcd748ae57300a63f93caa76d94824836fbca622327744f8c053cd9186812b",2137,"2026-08-11T23:55:46.952048Z UTC",FALSE,""
"artifacts/06_model_data/H09/H09_METRIC-011_l10_frame_identity.csv","h09_artifact_or_input","3a378dc2782128d3aa63cbc66d5e8e63bf60acd26246e48ca9cef7ee709ad96a",983,"2026-08-11T23:55:47.110964Z UTC",FALSE,""
"artifacts/06_model_data/H09/H09_model_frame_by_site.csv","h09_artifact_or_input","0539a468bd23dfaab9b90f3e715e486d4e910b57bef0e2ab52bd57c4311f706f",118647,"2026-08-10T08:03:58.357478Z UTC",FALSE,""
"artifacts/06_model_data/H09/H09_model_frame_index.csv","h09_artifact_or_input","5a0fb42c30fa03d7f86c598d74455d7fca3bd8c3d4af957ae014f870e029fadb",39838,"2026-08-10T08:03:58.290662Z UTC",FALSE,""
"artifacts/06_model_data/H09/H09_model_frames.rds","h09_artifact_or_input","19389e7f2f24b662d041f96bd62cf18deccae0f038328f6358a50b18fc6480d5",167812,"2026-08-10T08:03:59.773919Z UTC",FALSE,""
"artifacts/06_model_data/H09/H09_non_estimable_targets.csv","h09_artifact_or_input","21008b6df7d70593bd3b60f8809164523be7133f58815005cbda4ba4243ff56d",3010,"2026-08-10T08:03:58.375359Z UTC",FALSE,""
"artifacts/06_model_data/H09/H09_paired_sample_audit.csv","h09_artifact_or_input","cfde6b0d653bfbe24a8a8d46714e4f326cbfc7f9eec2a181944839a75ed73ca2",2352,"2026-08-10T08:03:58.475369Z UTC",FALSE,""
"artifacts/06_model_data/H09/H09_predictor_registry.csv","h09_artifact_or_input","359e10349fa1776b2c3c3c65dcb5b82eeae5724b4621d519da5fa13e287eff01",357,"2026-08-10T08:03:56.309210Z UTC",FALSE,""
"artifacts/06_model_data/H09/H09_run_registry.csv","h09_artifact_or_input","83ad1810c1980d8d0bf90daeb8e731f2cd85b0a55103f49b3d1b2183e021a4c6",1364,"2026-08-10T08:03:56.401794Z UTC",FALSE,""
"artifacts/07_models/H09/H09_model_bundles.rds","h09_artifact_or_input","bda193d6eadaac0503619b2066e5181cd72da20daefd92305577570005dc261b",5798864,"2026-08-10T08:04:17.660379Z UTC",FALSE,""
"artifacts/07_models/H09/H09_model_fit_index.csv","h09_artifact_or_input","cbd2b3c1890b939a55f7e103a467ad236522286ec5814a5a5757ec9400dd91a3",146552,"2026-08-10T08:04:09.120802Z UTC",FALSE,""
"artifacts/07_models/H09/H09_v0_model_objects.rds","h09_artifact_or_input","b7615e7f2ea507eca541176c903c22c6b45cdea778184536936bf5de91e5d62a",676628,"2026-08-10T08:04:53.575916Z UTC",FALSE,""
"artifacts/08_diagnostics/H09/H09_chronotype_score_audit.csv","h09_artifact_or_input","357b3294e210ba4591e15a7b54e0c31671bdb6e61dc9b5ffae711fa4d3c31ce3",512,"2026-08-10T08:03:56.771233Z UTC",FALSE,""
"artifacts/08_diagnostics/H09/H09_chronotype_value_audit.csv","h09_artifact_or_input","b5f35b00af20f198b75f15278e3e7d4ba58f4f97b123aeb88cea60f2d67cbb18",19422,"2026-08-10T08:03:56.879124Z UTC",FALSE,""
"artifacts/08_diagnostics/H09/H09_clock_support.csv","h09_artifact_or_input","0f9cfd1624691e9bccd92afb5bfb831b2f34a13236f926bef8fc98e74956cce0",10982,"2026-08-10T08:04:50.889177Z UTC",FALSE,""
"artifacts/08_diagnostics/H09/H09_diagnostic_assessment_registry.csv","h09_artifact_or_input","ff46eb58ab51141a5f13d5650444cc4f23ac63277340f2564b2cd4649d424ea4",127076,"2026-08-10T08:04:51.413157Z UTC",FALSE,""
"artifacts/08_diagnostics/H09/H09_diagnostic_author_adjudication.csv","h09_artifact_or_input","d3810b038ae450f4c32b8e62f9597b67635c50ddfd92d2b374670b9c804bddd7",21037,"2026-08-10T08:04:51.331629Z UTC",FALSE,""
"artifacts/08_diagnostics/H09/H09_diagnostic_target_summary.csv","h09_artifact_or_input","eaba3054164df505a8c2cf59e7fd1036e40b386446e2e60667062d9bc584048c",4681,"2026-08-10T08:04:51.542263Z UTC",FALSE,""
"artifacts/08_diagnostics/H09/H09_diagnostic_thresholds.csv","h09_artifact_or_input","e0c6d8ad44b593d1aec06d8174837025394497dafee6a16b90709f457d52e08c",963,"2026-08-10T08:03:56.641567Z UTC",FALSE,""
"artifacts/08_diagnostics/H09/H09_fit_gates.csv","h09_artifact_or_input","3b5b08f05ba82f474567f7eb3b7dd72d2e53c4167ee5589090d7fcd565832982",10815,"2026-08-10T08:04:50.900473Z UTC",FALSE,""
"artifacts/08_diagnostics/H09/H09_leave_one_site_out_summary.csv","h09_artifact_or_input","6a45eec5b9313e7f4e191a6e949b3a19de351f4b48829bfe56fb7ed015d202df",10145,"2026-08-10T08:04:50.672318Z UTC",FALSE,""
"artifacts/08_diagnostics/H09/H09_leave_one_site_out.csv","h09_artifact_or_input","f388a465eda6405908910cf6b3b2a8d2698c6510ee183b2f30eb4e8938dc8cae",102390,"2026-08-10T08:04:50.625529Z UTC",FALSE,""
"artifacts/08_diagnostics/H09/H09_linearity_diagnostics.csv","h09_artifact_or_input","86d562ca587de5f3be9fbf1d572aa7ff63f71c11f0abe7097f2fc1ab0180dc33",11059,"2026-08-10T08:04:49.898840Z UTC",FALSE,""
"artifacts/08_diagnostics/H09/H09_participant_influence_summary.csv","h09_artifact_or_input","267674750eb7d3c41548915d4dac5ba65a6e6adc6d5ed59c27a6b01143b8649e",10757,"2026-08-10T08:04:50.506163Z UTC",FALSE,""
"artifacts/08_diagnostics/H09/H09_participant_influence.csv","h09_artifact_or_input","7ce3fe65b3944b79c23c43b4642db52ddcc4c07020d619737e25daa84dcfa8fe",1777954,"2026-08-10T08:04:50.410655Z UTC",FALSE,""
"artifacts/08_diagnostics/H09/H09_residual_diagnostics.csv","h09_artifact_or_input","f5add8ecf3419a3093babdfa7e11675e73c459a662397dbbbb5b9b8899821c3a",12646,"2026-08-10T08:04:49.671560Z UTC",FALSE,""
"artifacts/08_diagnostics/H09/H09_serial_diagnostics.csv","h09_artifact_or_input","523201f4f306ea426c53ec3fec04bf496357edf5ded333b402b374c24955dfa5",10384,"2026-08-10T08:04:49.801843Z UTC",FALSE,""
"artifacts/08_diagnostics/H09/H09_site_support.csv","h09_artifact_or_input","15afc3501ae3d24558fe4e8e12e87fd028d855ce61c6b3a125f596fbe9135ef3",9759,"2026-08-10T08:04:50.902878Z UTC",FALSE,""
"artifacts/09_tables/H09/H09_ar1_sensitivity.csv","h09_artifact_or_input","dbbdb047eecf2bd120be42fd401a26a8c46d77ae07d375345f174822333c6159",16322,"2026-08-10T08:04:50.933625Z UTC",FALSE,""
"artifacts/09_tables/H09/H09_family_audit.csv","h09_artifact_or_input","895701a1c286842bdda523375ae0790296fa7a64f748383d14bd58df3e3e2e22",5066,"2026-08-10T08:04:09.365810Z UTC",FALSE,""
"artifacts/09_tables/H09/H09_fifth_outcome_sensitivity.csv","h09_artifact_or_input","71c7f9795aaffacff29baab49c33275b92c0081673d502b6fd3ada45624bd8e3",3418,"2026-08-10T08:04:51.214515Z UTC",FALSE,""
"artifacts/09_tables/H09/H09_gap_timing_unaware_sensitivity.csv","h09_artifact_or_input","057aad30063b690e012def7b2862d8e599045baa46172083d043bf3cad9671f2",26677,"2026-08-10T08:04:51.103031Z UTC",FALSE,""
"artifacts/09_tables/H09/H09_l10_cut_sensitivity.csv","h09_artifact_or_input","4a3c04b81e1b05df9e4696cc5c8a95e575393f4a29e03434a665a34321907cde",2914,"2026-08-10T08:04:50.819577Z UTC",FALSE,""
"artifacts/09_tables/H09/H09_model_effects.csv","h09_artifact_or_input","1053329412e52364959f99c34f3a20587da06636190a136a2b78de35af535b66",77677,"2026-08-10T08:04:09.297566Z UTC",FALSE,""
"artifacts/09_tables/H09/H09_model_results_master.csv","h09_artifact_or_input","d7a09b4d2954f13cafca37193415f58ae11216e695fcbc8b39ca676d75077321",115263,"2026-08-10T08:04:09.465237Z UTC",FALSE,""
"artifacts/09_tables/H09/H09_model_tests.csv","h09_artifact_or_input","f593699dba8e60a67e55e13daf5eada7c93c0fa4359e4424a477453f2e5862b1",119460,"2026-08-10T08:04:09.175729Z UTC",FALSE,""
"artifacts/09_tables/H09/H09_paired_placement_effects.csv","h09_artifact_or_input","ecc9fe09a1e823ec6b45b2b28239e56bf773a6d8a8c0bb458413e1e2e9b170b0",8394,"2026-08-10T08:04:50.949615Z UTC",FALSE,""
"artifacts/09_tables/H09/H09_participant_summary_sensitivity.csv","h09_artifact_or_input","e464b5c3f29325aa728af746e982fd67cf783264b013e19830e67aa1aa32d5a9",14772,"2026-08-10T08:04:50.931529Z UTC",FALSE,""
"artifacts/09_tables/H09/H09_photoperiod_sensitivity.csv","h09_artifact_or_input","e71fa9d19b74a90ae887ceef076a084dd9e5a4ddb32830abed5ed561414c5625",15506,"2026-08-10T08:04:50.927489Z UTC",FALSE,""
"artifacts/09_tables/H09/H09_site_specific_slopes.csv","h09_artifact_or_input","23cdb15cdbe3909e0dabe558cd41879368c267989fa4014dc0da0577e733e4a6",419052,"2026-08-10T08:04:09.304653Z UTC",FALSE,""
"artifacts/09_tables/H09/H09_v0_reproduction.csv","h09_artifact_or_input","ef566d10248780130b9abba0f807d502d143905b26ab62371fe7d387f26fd910",4138,"2026-08-10T08:04:52.400806Z UTC",FALSE,""
"artifacts/09_tables/H09/H09_v0_to_stage2_comparison.csv","h09_artifact_or_input","c5db7fb40298325503e6d387fc2f7cfd2e8206c7ede333d4613a0b844d534419",7769,"2026-08-10T08:04:52.511853Z UTC",FALSE,""
"artifacts/10_figures/H09/H09_diagnostics_chest.pdf","dispatch_contract","1f8dd115d2e249f23acaa7560c8df432418f129c97f733cea5177f675997f09c",696614,"2026-08-22T06:21:23.915033Z UTC",FALSE,""
"artifacts/10_figures/H09/H09_diagnostics_chest.png","dispatch_contract","dcced15b55b9f4abd912f1fbad0ccd3eaddcbabe820b41591350601df29f0f1a",2874977,"2026-08-22T06:21:23.914357Z UTC",FALSE,""
"artifacts/10_figures/H09/H09_diagnostics_near_eye.pdf","dispatch_contract","e63794d0eaad64d0fe8fd65f31e9e4a8162a6dbf50f047a1af2caf18f78f3db5",628572,"2026-08-22T06:21:23.914844Z UTC",FALSE,""
"artifacts/10_figures/H09/H09_diagnostics_near_eye.png","dispatch_contract","cfb7136446dabf79334933f0677ba0db89b4a3052f1871ced3e90dbc3ed7d5b5",2795403,"2026-08-22T06:21:23.913828Z UTC",FALSE,""
"artifacts/10_figures/H09/H09_paired_placement_effects.pdf","dispatch_contract","e3371426b6a2c7a3d2db32ce5641697fad1aec6592b86a80d316ec81d54a7ea2",16853,"2026-08-22T06:21:23.914603Z UTC",FALSE,""
"artifacts/10_figures/H09/H09_paired_placement_effects.png","dispatch_contract","ae6fc387a28a840d57ad5088dc446f3ab902136cb9038a7f119ace2db7a6a4be",131504,"2026-08-22T06:21:23.913342Z UTC",FALSE,""
"artifacts/10_figures/H09/H09_primary_effects.pdf","dispatch_contract","69275a6a3fbfa7bd0b47efa4f53cb61ccbe3c7a776f146148f58026f4329357f",17941,"2026-08-22T06:21:23.914502Z UTC",FALSE,""
"artifacts/10_figures/H09/H09_primary_effects.png","dispatch_contract","8525b9dda4a635efe2d8410e6eeb6a99722c6bc0d225f09abe684a73595dc4dd",162887,"2026-08-22T06:21:23.913114Z UTC",FALSE,""
"artifacts/10_figures/H09/H09_v0_chest_recreation.pdf","h09_artifact_or_input","8cf88beea0e452906ace63d601b3d38ca5895baf4c750d6f3eb1cec12982e224",189662,"2026-08-10T08:04:57.036759Z UTC",FALSE,""
"artifacts/10_figures/H09/H09_v0_chest_recreation.png","h09_artifact_or_input","1ad09d57531df119e222bff5f54dba86ea1d526a1fa91e23447ccf06dbd320e2",1987878,"2026-08-10T08:04:56.741006Z UTC",FALSE,""
"artifacts/10_figures/H09/H09_v0_near_eye_recreation.pdf","h09_artifact_or_input","0fcda9c826e8c7d5485db9481694124d0e892435ca006b2e616eb678183814d8",177726,"2026-08-10T08:04:56.166606Z UTC",FALSE,""
"artifacts/10_figures/H09/H09_v0_near_eye_recreation.png","h09_artifact_or_input","45c02ab445ebfbf2ef8a6ab0563bd721d51f8e61ee0b4c4c121fa4bc5cec9ff6",1936975,"2026-08-10T08:04:55.860543Z UTC",FALSE,""
"artifacts/11_source_data/H09/H09_linearity_curve_data.csv","h09_artifact_or_input","8912611efb18135b870b0996876c75b84714fad998a5e7a53f5cfcbfad2dc0aa",1167014,"2026-08-10T08:04:49.995243Z UTC",FALSE,""
"artifacts/11_source_data/H09/H09_paired_placement_effects_data.csv","dispatch_contract","ecc9fe09a1e823ec6b45b2b28239e56bf773a6d8a8c0bb458413e1e2e9b170b0",8394,"2026-08-10T08:04:50.978518Z UTC",FALSE,""
"artifacts/11_source_data/H09/H09_primary_diagnostic_figure_data.csv","dispatch_contract","b3119775c6725295b54af0fea735d89b892f4e9dcea94c9ff564248e5345854a",9773267,"2026-08-10T08:04:57.070204Z UTC",FALSE,""
"artifacts/11_source_data/H09/H09_primary_diagnostic_plot_data.csv","h09_artifact_or_input","f0fb02f9a4a71747765d22066e5c6cc2dca7f0a48d87133e63669c95b67ab0ec",9369552,"2026-08-10T08:04:49.727608Z UTC",FALSE,""
"artifacts/11_source_data/H09/H09_primary_effects_data.csv","dispatch_contract","3972ae75c9aef8551cc85f50d7a438b35b7a55dca58d81f3630133132a25aaf6",6778,"2026-08-10T08:04:53.698242Z UTC",FALSE,""
"artifacts/11_source_data/H09/H09_v0_observed_figure_data.csv","h09_artifact_or_input","ed2fa6028f7c77cbb0f2bcb2fe03bfdc5359e17567bc7803f0abcb770b298855",1719951,"2026-08-10T08:04:55.056483Z UTC",FALSE,""
"artifacts/11_source_data/H09/H09_v0_prediction_figure_data.csv","h09_artifact_or_input","c045602d6262e72700a5ecdba7ce713b4703b7573b8f2dc094cb77672137b0c9",176553,"2026-08-10T08:04:55.124865Z UTC",FALSE,""
"artifacts/12_manifests/H09/H09_execution_record.csv","h09_artifact_or_input","2eb09e7d6b425807ce85564c53a27f69f576ac21b3753b889a38b76a9387bc24",721,"2026-08-10T08:05:01.480637Z UTC",FALSE,""
"artifacts/12_manifests/H09/H09_figure_manifest.csv","dispatch_contract","74c0f444f5670ec86b319f09836e2fb670ebba768f81b0bbdeeaf989159f15ce",4360,"2026-08-22T06:14:39.768832Z UTC",FALSE,""
"artifacts/12_manifests/H09/H09_METRIC-011_provenance_reseal_manifest.csv","h09_artifact_or_input","cb4e0701c0f642c36e138ef670af373eeeef850e538a991af32bcf7f63583cad",6164,"2026-08-11T23:55:47.736404Z UTC",FALSE,""
"artifacts/12_manifests/H09/H09_METRIC-011_scientific_identity.csv","h09_artifact_or_input","9f49733db1a678fbd990fb88494901da15851c127aab6bbc2405eb5808e35b9d",16669,"2026-08-11T23:55:47.380083Z UTC",FALSE,""
"artifacts/12_manifests/H09/H09_package_versions.csv","h09_artifact_or_input","135b4ecd2d2cf0a15611aecda8ac274d57f9db8dc81ec5b4a307cee8d3492013",218,"2026-08-10T08:05:01.362511Z UTC",FALSE,""
"artifacts/12_manifests/H09/H09_preparation_report_manifest.csv","h09_artifact_or_input","8e1d633262b33df64e45f0fc3fd677f4bb1e8a69120cb76a9b152509b94f0aaf",35323,"2026-08-10T15:13:14.221261Z UTC",FALSE,""
"artifacts/12_manifests/H09/H09_stage2_artifacts.csv","h09_artifact_or_input","f46c93d36165c456f65e85ba55c7ea39c877f0c5a002e8ce9883748765633f9e",16202,"2026-08-10T08:24:22.445445Z UTC",FALSE,""
"artifacts/12_manifests/H09/H09_stage3_artifacts.csv","h09_artifact_or_input","0103aad8bf3b2424358fc139b85b95564054745b180a80d1e12c27ff72e1bef2",24678,"2026-08-10T14:26:13.401832Z UTC",FALSE,""
"audit/decisions/gap_timing_unaware_dataset_terminology.md","h09_protected","c68ecb5b81639fddaa035ca2787ad43d1dd5106b7238f2f6d20db4d5df36a306",2153,"2026-08-01T11:41:41.507523Z UTC",FALSE,""
"audit/decisions/l10_numerical_zero_normalization.md","h09_protected","23b9f70d1d16f7fd3ebbdbc57aaf78c0a701fe1f9d22bd667d926cd320d40797",5435,"2026-08-11T23:30:14.584115Z UTC",FALSE,""
"audit/decisions/model_reporting.md","h09_protected","1cb3d5735dcb736f563eed881daf7dcf6e6ed7a4fb75b38201dd753e4927157a",10496,"2026-08-03T06:16:04.084089Z UTC",FALSE,""
"audit/decisions/p_value_display_conventions.md","h09_protected","ced1651242141d933bf7b3c7b67778bc89fe6d0e901fd5de8aca6fc64eaac772",2686,"2026-08-01T11:19:13.442162Z UTC",FALSE,""
"audit/decisions/paired_placement_comparison_display.md","h09_protected","0b88908040aa4c649cb0c98d71f075e36dee266fd90a58180cfacbf7002001b4",3561,"2026-08-01T11:21:50.580475Z UTC",FALSE,""
"audit/decisions/site_display_conventions.md","h09_protected","771f4429e7e3317126de69b680593bb4572a784700d4b84ff566ea8ab2b0eed8",2618,"2026-07-31T16:30:32.252192Z UTC",FALSE,""
"audit/handoffs/H09_shared_change_request.md","h09_protected","55359601c238a0c2d107f4f42b00b99d0c9b130c40fbd5ee636fce3507e54723",6965,"2026-08-11T23:56:03.226135Z UTC",FALSE,""
"audit/handoffs/H09_worker_handoff.md","h09_protected","f6a596f9c2ac8ad295e13d2283026c5068da57af36914cccb662620da861fcf4",20162,"2026-08-11T23:56:02.539209Z UTC",FALSE,""
"audit/hypotheses/H08/H08_analysis_preparation.qmd","h09_protected","3eeeda47c909be2ca32bf234af18f2d690f1c3e7b26e854f7311c0d8300f6f2d",57777,"2026-08-12T17:46:52.621995Z UTC",FALSE,""
"audit/hypotheses/H09/01_audit_and_plan.html","h09_protected","aa833ff2c8aabaf9cecf9cb71872c2e06d9f9e29e62283f74fa62e8f679c79c3",1698669,"2026-08-07T12:38:46.085403Z UTC",FALSE,""
"audit/hypotheses/H09/01_audit_and_plan.qmd","h09_protected","e6ff16937c01e37b5e7b0b43269c7860344bbd4abd11b2c060f53c52fbe7a892",83062,"2026-08-07T12:37:53.451714Z UTC",FALSE,""
"audit/hypotheses/H09/02_implementation_and_v0_comparison.html","h09_protected","955387638b350596e0296cc7ede954d3c8920b430af161b8f919fe1c637af3ef",14054288,"2026-08-10T08:06:54.823336Z UTC",FALSE,""
"audit/hypotheses/H09/02_implementation_and_v0_comparison.qmd","h09_protected","d05c1f69bf3a55f78bb56f7b970a711f45675b988e6351fec205adf919fcc412",43767,"2026-08-10T08:06:21.918683Z UTC",FALSE,""
"audit/hypotheses/H09/H09_analysis_preparation_files/figure-html/fig-h09-prep-sample-support-1.png","h09_protected","3116032e2bab0ad904a5cca5cb6353b5c0554e576cf076596671e31ed2caa775",129472,"2026-08-10T15:09:01.659908Z UTC",FALSE,""
"audit/hypotheses/H09/H09_analysis_preparation_files/libs/bootstrap/bootstrap-138a6193a3bd40baf1e627da441a4734.min.css","h09_protected","a20d3d44875fd0fbe2eadf1dc56573a7a052bd9bd9eddb1d4965d913189ad5ec",430952,"2026-08-10T15:09:02.801000Z UTC",FALSE,""
"audit/hypotheses/H09/H09_analysis_preparation_files/libs/bootstrap/bootstrap-icons.css","h09_protected","01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a",99464,"2026-04-09T10:01:33.000000Z UTC",FALSE,""
"audit/hypotheses/H09/H09_analysis_preparation_files/libs/bootstrap/bootstrap-icons.woff","h09_protected","f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15",180288,"2026-04-09T09:56:20.000000Z UTC",FALSE,""
"audit/hypotheses/H09/H09_analysis_preparation_files/libs/bootstrap/bootstrap.min.js","h09_protected","d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5",80668,"2026-04-09T10:01:33.000000Z UTC",FALSE,""
"audit/hypotheses/H09/H09_analysis_preparation_files/libs/clipboard/clipboard.min.js","h09_protected","e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9",9160,"2026-04-09T10:01:33.000000Z UTC",FALSE,""
"audit/hypotheses/H09/H09_analysis_preparation_files/libs/quarto-diagram/mermaid-init.js","h09_protected","a68a1b7deabddb8dafadefbeec74f61f0e0c549539547843a3189a2665f3ea7a",14113,"2026-04-09T10:01:33.000000Z UTC",FALSE,""
"audit/hypotheses/H09/H09_analysis_preparation_files/libs/quarto-diagram/mermaid.css","h09_protected","7cde9e49bfab3857c4bd590b86c15c2f46d4b4bdc4af4c9cc3e0480cbd249562",281,"2026-04-09T10:01:33.000000Z UTC",FALSE,""
"audit/hypotheses/H09/H09_analysis_preparation_files/libs/quarto-diagram/mermaid.min.js","h09_protected","07e37dfa97b337ccc85365d57eddf99b9706f09db3b59b260d0333b23b343c4b",2748992,"2026-04-09T09:56:20.000000Z UTC",FALSE,""
"audit/hypotheses/H09/H09_analysis_preparation_files/libs/quarto-html/anchor.min.js","h09_protected","69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b",5888,"2026-04-09T10:01:33.000000Z UTC",FALSE,""
"audit/hypotheses/H09/H09_analysis_preparation_files/libs/quarto-html/popper.min.js","h09_protected","4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0",20084,"2026-04-09T10:01:33.000000Z UTC",FALSE,""
"audit/hypotheses/H09/H09_analysis_preparation_files/libs/quarto-html/quarto-syntax-highlighting-7f8f88aac4f3542376d5c11b86a4c14d.css","h09_protected","96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c",3678,"2026-04-17T08:27:22.227999Z UTC",FALSE,""
"audit/hypotheses/H09/H09_analysis_preparation_files/libs/quarto-html/quarto.js","h09_protected","4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6",26830,"2026-04-09T10:01:33.000000Z UTC",FALSE,""
"audit/hypotheses/H09/H09_analysis_preparation_files/libs/quarto-html/tabsets/tabsets.js","h09_protected","a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15",2882,"2026-04-09T10:01:33.000000Z UTC",FALSE,""
"audit/hypotheses/H09/H09_analysis_preparation_files/libs/quarto-html/tippy.css","h09_protected","5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678",1409,"2026-04-09T10:01:33.000000Z UTC",FALSE,""
"audit/hypotheses/H09/H09_analysis_preparation_files/libs/quarto-html/tippy.umd.min.js","h09_protected","41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae",24033,"2026-04-09T10:01:33.000000Z UTC",FALSE,""
"audit/hypotheses/H09/H09_analysis_preparation.html","h09_protected","4054dfc668365fdcb0d8cdedcb73900cbd3c471a1443fdcf37dfb4a1c9379d05",593181,"2026-08-10T15:09:04.289155Z UTC",FALSE,""
"audit/hypotheses/H09/H09_analysis_preparation.qmd","dispatch_contract","7563a933289b1c4a2275eead58ae8cfaa6492fb0a27b7202f4a9be516eb88a46",47901,"2026-08-12T18:13:53.169772Z UTC",FALSE,""
"audit/hypotheses/H09/H09_METRIC-011_provenance_reseal.csv","h09_protected","6553be927f37fcf2720ca6da0bff045a535e5457910ca611fb7d01bef2deb6ce",2043,"2026-08-11T23:55:47.544573Z UTC",FALSE,""
"audit/hypotheses/H09/H09_METRIC-011_provenance_reseal.md","h09_protected","e3d101975986c49c6e313fc740cdbb32c2ec07ab97c218315177bd8e9f2a3154",4514,"2026-08-11T23:54:56.534495Z UTC",FALSE,""
"audit/hypotheses/H09/H09_stage1_gate_and_stage2_transition.md","h09_protected","f13862886a47dbb7bbbfe62b4292bc567b14bc4b5e9427e7c285315e7d9acaff",4635,"2026-08-10T15:12:40.032109Z UTC",FALSE,""
