"relative_path","role","sha256","bytes","modified_utc","is_symlink","symlink_target"
"audit/hypotheses/H09/report018_order56b_environment_retry/visual_raw_table_gap-sensitivity_708px.png","visual_qa_screenshot","541f7da8fbe5f8d5de3b74c2a18af12ba3487864e2a273d86abf48ff66d0166a",127617,"2026-08-22T07:32:03.477213Z UTC",FALSE,""
"audit/hypotheses/H09/report018_order56b_environment_retry/visual_raw_table_interactions_708px.png","visual_qa_screenshot","8b37fad6b83a16611b6862136bc19ef6f9369743d017a87094e52779df6b9f7f",130552,"2026-08-22T07:32:03.068814Z UTC",FALSE,""
"audit/hypotheses/H09/report018_order56b_environment_retry/visual_raw_table_mean-timing-sensitivity_708px.png","visual_qa_screenshot","b773d8789bbbd2d8860c5f4bbb085a84716fbc9b132e1b320157961c80b5a7af",142275,"2026-08-22T07:32:03.884394Z UTC",FALSE,""
"audit/hypotheses/H09/report018_order56b_environment_retry/visual_raw_table_metrics_708px.png","visual_qa_screenshot","b18876981b8b32076cae10354ab7f0f6876ae14a5420238e0173c882c71bbce9",128372,"2026-08-22T07:32:01.845861Z UTC",FALSE,""
"audit/hypotheses/H09/report018_order56b_environment_retry/visual_raw_table_near-eye-results_708px.png","visual_qa_screenshot","aabaec4726b48cc9dee86d7e0d054974d9aca568b2f789861dfe982b6eeb0a3c",129821,"2026-08-22T07:32:02.458225Z UTC",FALSE,""
"audit/hypotheses/H09/report018_order56b_environment_retry/visual_raw_table_paired-placement_708px.png","visual_qa_screenshot","cd2017f7560a00c06daa4a518b8832da1137fbf203119d8292211c52a71d917f",122043,"2026-08-22T07:32:02.866363Z UTC",FALSE,""
"audit/hypotheses/H09/report018_order56b_environment_retry/visual_raw_table_primary-samples_708px.png","visual_qa_screenshot","9ff3658edd2936f84aa30fe80f0fcfef562f8374cb8e3d99244b4e65f453b67b",121391,"2026-08-22T07:32:02.254043Z UTC",FALSE,""
"audit/hypotheses/H09/report018_order56b_environment_retry/visual_raw_table_qualified-diagnostics_708px.png","visual_qa_screenshot","1774db74811f9636141be1e5602c59008446fb180726359900893970c10bfc6d",142954,"2026-08-22T07:32:03.272928Z UTC",FALSE,""
"audit/hypotheses/H09/report018_order56b_environment_retry/visual_raw_table_sensitivity-summary_708px.png","visual_qa_screenshot","a629da6ddf2505c68ca2bd5095ad62489bee0c103126f5ca8d3344ef990e0bc5",138357,"2026-08-22T07:32:03.679310Z UTC",FALSE,""
"audit/hypotheses/H09/report018_order56b_environment_retry/visual_table_chest-results_708px.png","visual_qa_screenshot","ef0352cb3f2266472f8312eae8f9a0b070bdc710ac6411bca8cc8258dc1039ad",226615,"2026-08-22T07:33:02.222061Z UTC",FALSE,""
"audit/hypotheses/H09/report018_order56b_environment_retry/visual_table_contact_sheet_1.png","visual_qa_screenshot","e2ad8bf58110cc32844a20aa29b3480533fb524f714215fdf81b3ea6b662b1cc",789706,"2026-08-22T07:33:02.815654Z UTC",FALSE,""
"audit/hypotheses/H09/report018_order56b_environment_retry/visual_table_contact_sheet_2.png","visual_qa_screenshot","287d3ab02bd29e4bc8f7fdfdcb902a1bfc8dd27cd600a3904f68c6533bfeba0e",907946,"2026-08-22T07:33:02.921769Z UTC",FALSE,""
"audit/hypotheses/H09/report018_order56b_environment_retry/visual_table_contact_sheet_3.png","visual_qa_screenshot","c51cba68cd94f46bb4f5c98420eecac96f8936f9e07786a7d3da57109a769af0",325513,"2026-08-22T07:33:02.966828Z UTC",FALSE,""
"audit/hypotheses/H09/report018_order56b_environment_retry/visual_table_formulas_708px.png","visual_qa_screenshot","5b627bc174e86b15e0a735a69ffc245cd4b74b71405b740a766065779076b653",83788,"2026-08-22T07:33:02.153111Z UTC",FALSE,""
"audit/hypotheses/H09/report018_order56b_environment_retry/visual_table_gap-sensitivity_708px.png","visual_qa_screenshot","94056a134d58b7ce9712eb3579f2132b63ffdcf0ea35a30f4ced4dcd6d734421",124615,"2026-08-22T07:33:02.292979Z UTC",FALSE,""
"audit/hypotheses/H09/report018_order56b_environment_retry/visual_table_interactions_708px.png","visual_qa_screenshot","683c6d1a0d39b154aeae305dfe5b66f7231a0451788c7eedbd45790b8a376c91",244915,"2026-08-22T07:33:02.264568Z UTC",FALSE,""
"audit/hypotheses/H09/report018_order56b_environment_retry/visual_table_mean-timing-sensitivity_708px.png","visual_qa_screenshot","1b5c6febe8c23cdfa68fa373c605c1317a40d11070e0192d3555a90f2f713429",98065,"2026-08-22T07:33:02.313150Z UTC",FALSE,""
"audit/hypotheses/H09/report018_order56b_environment_retry/visual_table_metrics_708px.png","visual_qa_screenshot","8be8339a047f9deeadd18463ac1aeb928612bd64cc2eec403bd3da8ae7da9e90",100608,"2026-08-22T07:33:02.140063Z UTC",FALSE,""
"audit/hypotheses/H09/report018_order56b_environment_retry/visual_table_near-eye-results_708px.png","visual_qa_screenshot","cd6f4cfb862f875494f4b5bbd0966392aaab1931a6bc6d9df3b3830f993116f7",223464,"2026-08-22T07:33:02.200522Z UTC",FALSE,""
"audit/hypotheses/H09/report018_order56b_environment_retry/visual_table_paired-placement_708px.png","visual_qa_screenshot","b1eb62f2a38f6b2ea2385f455a00e476452689d4cd39c959dccead20c86b49fd",194679,"2026-08-22T07:33:02.240211Z UTC",FALSE,""
"audit/hypotheses/H09/report018_order56b_environment_retry/visual_table_primary-samples_708px.png","visual_qa_screenshot","02ab97d840081ae2f894dd320468d23e6f30adab5cd1edfde9550867a230b3bf",286260,"2026-08-22T07:33:02.179380Z UTC",FALSE,""
"audit/hypotheses/H09/report018_order56b_environment_retry/visual_table_qualified-diagnostics_708px.png","visual_qa_screenshot","60be946124ab3ed97f4419e2549b72240e5c9975e8c22efd0994767c303d60d3",132660,"2026-08-22T07:33:02.279036Z UTC",FALSE,""
"audit/hypotheses/H09/report018_order56b_environment_retry/visual_table_sensitivity-summary_708px.png","visual_qa_screenshot","b833cd681b4ddbef7733e0e7b1ea3f170588422dc9623dd9aaedd5940087233f",57961,"2026-08-22T07:33:02.301172Z UTC",FALSE,""
"audit/hypotheses/H09/report018_order56b_environment_retry/visual_viewport_1440x1000.png","visual_qa_screenshot","25b84ce79611a47dc416f501425296fbde4d6835fb8c7eaa5cc2b9664d4622ad",237187,"2026-08-22T07:22:51.060370Z UTC",FALSE,""
"audit/hypotheses/H09/report018_order56b_environment_retry/visual_viewport_708x1000.png","visual_qa_screenshot","61fff724b3aed95a10ab76850c04a94b14875ae7d01c7976aece96793fdeec9f",141597,"2026-08-22T07:23:48.650539Z UTC",FALSE,""
"audit/hypotheses/H09/report018_order56b_environment_retry/visual_viewport_720x500_200pct_equivalent.png","visual_qa_screenshot","0bccb023e960a535683cf99f75eaeedf2abe8ac488d27051fce5b3bc31283fea",47937,"2026-08-22T07:24:32.906651Z UTC",FALSE,""
