data_scenario,placement,sample_scenario,metric_order,metric_id,manuscript_name,abbreviation,statistic,degrees_freedom,p_raw,comparison_method,comparison_status,predictor,estimand,term,estimate_model,standard_error,conf_low_model,conf_high_model,interval_distribution,estimate_status,estimate_practical,conf_low_practical,conf_high_practical,practical_effect_type,practical_unit,estimate_model_per_year,conf_low_model_per_year,conf_high_model_per_year,estimate_minutes,conf_low_minutes,conf_high_minutes,estimate_practical_per_year,conf_low_practical_per_year,conf_high_practical_per_year,response_model_scale_sd,standardized_estimate,standardized_conf_low,standardized_conf_high,observations,participants,participant_days,contributing_participant_days,metric_support_valid_hours,metric_support_expected_hours,sites,female_participants,male_participants,age_min,age_max,row_key_hash,model_frame_sha256,final_converged,final_positive_definite_hessian,final_singular,final_max_gradient,final_convergence_message,reduced_formula,full_formula,reduced_warnings,full_ml_warnings,final_warnings,fit_errors,p_adjusted,raw_significant,adjusted_significant,p_raw_display,p_adjusted_display
gap_timing_unaware,chest,primary_gap_common_sample,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,0.19428837802297497,1,0.6593711490304216,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,-2.1816192075192613,5.022422019863006,-12.025385481611664,7.662147066573139,normal,ESTIMABLE,-2.1816192075192613,-12.025385481611664,7.662147066573139,difference,min,-0.21816192075192617,-1.2025385481611663,0.766214706657314,-2.1816192075192613,-12.025385481611664,7.662147066573139,-0.21816192075192617,-1.2025385481611663,0.766214706657314,116.404719095731,-0.01874167322825719,-0.10330668356943508,0.0658233371129207,894,154,894,894,,,8,86,68,18,68,006628d542b74969b1d92ccf79ce79289a0356823e6a7e6b7d0e01bcf2182f32,ebde46599419df01fe2f7a480b510e7eba0801b82a44de66b87aa0e5a7221cdc,TRUE,TRUE,FALSE,3.5834091249853373e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.6593711490304216,FALSE,FALSE,0.659,0.659
gap_timing_unaware,chest,primary_gap_common_sample,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,0.20928818328138732,1,0.6473258915358906,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,-2.2456325499180245,5.031494070893966,-12.107179717297017,7.615914617460966,normal,ESTIMABLE,-2.2456325499180245,-12.107179717297017,7.615914617460966,difference,min,-0.2245632549918025,-1.2107179717297014,0.7615914617460966,-2.2456325499180245,-12.107179717297017,7.615914617460966,-0.2245632549918025,-1.2107179717297014,0.7615914617460966,108.40780163873292,-0.02071467658205592,-0.11168181195707644,0.07025245879296461,894,154,894,894,,,8,86,68,18,68,d88e566c599384d1f195c44ca3101998c8972cae909ec832f57014d43a324e5e,94d88157991b8e5ff4bcbbfd044978d0cec01f757a6afd2cfacc60198c7a53c1,TRUE,TRUE,FALSE,2.3010215954855084e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.6593711490304216,FALSE,FALSE,0.647,0.659
gap_timing_unaware,chest,primary_gap_common_sample,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,0.2838132087235863,1,0.59421272734265,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,-2.3844377968161656,4.497355069205553,-11.199091758147688,6.4302161645153575,normal,ESTIMABLE,-2.3844377968161656,-11.199091758147688,6.4302161645153575,difference,min,-0.23844377968161656,-1.1199091758147688,0.6430216164515358,-2.3844377968161656,-11.199091758147688,6.4302161645153575,-0.23844377968161656,-1.1199091758147688,0.6430216164515358,113.03729500919763,-0.02109425740081756,-0.09907430779581586,0.05688579299418074,826,154,826,826,,,8,86,68,18,68,3f1aa671f73944460243e8874d78c4bd9dc1518c819b0e6635c7e979e9740e46,6c4e6db3eb4e39f584c5ca2ffa1c6c0943f45927dd48c4770f0b1959b9db3cbc,TRUE,TRUE,FALSE,5.147740012034774e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.6593711490304216,FALSE,FALSE,0.594,0.659
gap_timing_unaware,chest,primary_gap_common_sample,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,4.836112929066076,1,0.02786964688048753,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,-15.28642640890344,7.105260178122377,-29.212480458809942,-1.3603723589969388,normal,ESTIMABLE,-15.28642640890344,-29.212480458809942,-1.3603723589969388,difference,min,-1.5286426408903442,-2.9212480458809944,-0.13603723589969388,-15.28642640890344,-29.212480458809942,-1.3603723589969388,-1.5286426408903442,-2.9212480458809944,-0.13603723589969388,148.23234110866915,-0.10312477219594716,-0.1970722464498774,-0.00917729794201691,795,154,795,795,,,8,86,68,18,68,33996b0089aaf2b2879e57e544a1e66b35f3bb2730a7f57c9cf9f2366a300cb2,fa3edab2a09b0527185ac98eb1f811198a162d8b170154de57023fe74439c5bb,TRUE,TRUE,FALSE,8.803908713161945e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.06768342813832685,TRUE,FALSE,0.028,0.068
gap_timing_unaware,chest,primary_gap_common_sample,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,1.4120953827132323,1,0.23470885904552888,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,8.333037962214977,7.226708360577101,-5.8310501512906345,22.497126075720587,normal,ESTIMABLE,8.333037962214977,-5.8310501512906345,22.497126075720587,difference,min,0.8333037962214978,-0.5831050151290634,2.2497126075720586,8.333037962214977,-5.8310501512906345,22.497126075720587,0.8333037962214978,-0.5831050151290634,2.2497126075720586,143.63379537311866,0.05801585859768014,-0.04059664465555108,0.15662836185091136,784,154,784,784,,,8,86,68,18,68,96678cd62b86af887b9abd8499ee0b92732dd345f9073a77838b1fe28194c9dc,e01d083d20ba66141fcd19268ec95db2b1de47468cbe520b948c66c277e4da81,TRUE,TRUE,FALSE,1.8044374883174896e-5,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.3627318730703628,FALSE,FALSE,0.235,0.363
gap_timing_unaware,chest,primary_gap_common_sample,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,21.732579383067787,1,3.134230286337753e-6,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.14649282346999898,0.03120847115993081,0.08532534398397763,0.2076603029560203,normal,ESTIMABLE,1.4011764309092862,1.2170974260963423,1.6130963293815033,ratio,ratio,0.01464928234699989,0.00853253439839776,0.02076603029560203,,,,1.034306567571043,1.0198411567688364,1.0489771555307783,0.6633055643245969,0.2208526979856766,0.1286365569251016,0.31306883904625166,847,154,847,847,,,8,86,68,18,68,d8a6f9bd7b21d092b7d4276dd906d5773d32aa73fab398eae714ab09ab1d1d89,d3542d81b09b62cb69f58cb91c04c0db7d607efb7c5fc1b07f8bc7101ba26075,TRUE,TRUE,FALSE,8.899405656848103e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,2.6640957433870903e-5,TRUE,TRUE,<0.001,<0.001
gap_timing_unaware,chest,primary_gap_common_sample,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,0.2688090601964177,1,0.6041317857594751,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.0097347524242218,0.0194711467867871,-0.0284279940155737,0.04789749886401731,normal,ESTIMABLE,0.0097347524242218,-0.0284279940155737,0.04789749886401731,difference,dimensionless,9.7347524242218e-4,-0.00284279940155737,0.00478974988640173,,,,9.7347524242218e-4,-0.00284279940155737,0.00478974988640173,0.16318542516441825,0.05965454582977315,-0.17420669760752802,0.29351578926707433,723,152,723,723,,,8,84,68,18,68,98ac1f4c6bf77fb8ff69ddb65470349cf20f3ea2568ea147efcb580a465067b7,5dd9959dfa8545a47a2d3a7790845570df87bef5837a402b2e488463ee6f1f34,TRUE,TRUE,FALSE,1.4707097761856858e-5,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.6593711490304216,FALSE,FALSE,0.604,0.659
gap_timing_unaware,chest,primary_gap_common_sample,1,interdaily_stability,Interdaily stability,IS,0.3263611531688587,1,0.5687002190339623,nested partial F test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,0.04101243955388717,0.07179040011210534,-0.10088667527369084,0.18291155438146517,t(144),ESTIMABLE,1.0418650658014987,0.904035476654014,1.200708206004386,odds ratio,odds ratio,,,,,,,,,,0.4308407144815504,0.09519165244918704,-0.2341623525415703,0.4245456574399444,153,153,,895,,,8,85,68,18,68,5c25faa1e3c1fffecd29b62392cac80ab592269f55bfbf77460d7078447b243f,d117a4ac52b4a49229fbaa2ab970df77428d6cb2d10198f9f2be8288fae782fd,TRUE,TRUE,FALSE,,,response ~ site,response ~ site + biological_sex,,,,,0.690564551684097,FALSE,FALSE,0.569,0.691
gap_timing_unaware,chest,primary_gap_common_sample,2,intradaily_variability,Intradaily variability,IV,1.8653423490476235,1,0.1741389062198582,nested partial F test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,0.08713038347013066,0.06379554476535369,-0.03896629962413686,0.2132270665643982,t(144),ESTIMABLE,0.08713038347013066,-0.03896629962413686,0.2132270665643982,difference,dimensionless,,,,,,,,,,0.3891887342104043,0.22387694147134793,-0.10012185913652576,0.5478757420792216,153,153,,895,,,8,85,68,18,68,0699dc8eba9acc9aa9a0b9720262d7c2ffd229dc2178f16b01bb4014cc82bb7a,602b4d7a326bfdff0546c3c79e338dec473c5792796d4ab94e76ef316cee044c,TRUE,TRUE,FALSE,,,response ~ site,response ~ site + biological_sex,,,,,0.3010027947682995,FALSE,FALSE,0.174,0.301
gap_timing_unaware,chest,primary_gap_common_sample,3,daily_geometric_mean_medi,Mean melEDI,Mean,7.643304683324118,1,0.0056983425314354,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.1307505459064024,0.04812684758095648,-0.2250774338545257,-0.03642365795827911,normal,ESTIMABLE,0.740030218427443,0.5955559476043828,0.9195521031880612,ratio,ratio,,,,,,,,,,0.4451851311467313,-0.29369926522390416,-0.5055816515586659,-0.08181687888914244,894,154,894,894,,,8,86,68,18,68,159d7eaf43c98a61e8f64fbffb71c7d5e9de739223fc9f1ec8f787c1a1f9daba,a7f15290f2dafa8d3af7cc6763b8a298b9305bacdb0b39c6ba2eb0f131b4884d,TRUE,TRUE,FALSE,4.397406883072108e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.0484359115172009,TRUE,TRUE,0.006,0.048
gap_timing_unaware,chest,primary_gap_common_sample,4,m10_mean_medi,Brightest 10 h mean,M10mean,3.5448453793922,1,0.05973073397432454,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.12672659186206028,0.0689354917408278,-0.2618376729306411,0.00838448920652051,normal,ESTIMABLE,0.7469188298190825,0.5472204602996449,1.0194935657793598,ratio,ratio,,,,,,,,,,0.6786628056538514,-0.1867298322617912,-0.3858140902216912,0.01235442569810873,894,154,894,894,,,8,86,68,18,68,56ee6efce25a05ca2b3521788511d3c6318fb5d299595e96a33d7a8ee0187ae8,bf62f0dd89c76c8bf97062001da88103dafdf22661ca6b7856130e4d97e4c3c5,TRUE,TRUE,FALSE,1.072407940228004e-5,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.2538556193908793,FALSE,FALSE,0.060,0.254
gap_timing_unaware,chest,primary_gap_common_sample,5,l10_mean_medi,Darkest 10 h mean,L10mean,9.7979883848339,1,0.00174702872732094,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.10942668480953752,0.03545325106708933,-0.1789137800358888,-0.0399395895831862,normal,ESTIMABLE,0.777272522563604,0.6623479858033449,0.9121377090014506,ratio,ratio,,,,,,,,,,0.3148865638437736,-0.34751144499079983,-0.5681848658511015,-0.12683802413049816,894,154,894,894,,,8,86,68,18,68,e24ba781f35e8597ed5689cfc3d276f343f6d2b1c20527d975ccee040a53a8c0,6bb07850341ed8633640eaced91a95fc6c11bbf9040edad6a6ecaaa6ed7c73eb,TRUE,TRUE,FALSE,1.4126442238193704e-4,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.02969948836445598,TRUE,TRUE,0.002,0.030
gap_timing_unaware,chest,primary_gap_common_sample,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,2.130809177264382,1,0.1443645285176092,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.17261347560162835,0.117905376557998,-0.4037037672389375,0.05847681603568083,normal,ESTIMABLE,0.841462797896692,0.667841928627443,1.060220405297616,ratio,ratio,,,,,,,,,,1.4598707513326528,-0.11823887521827324,-0.2765339101906205,0.04005615975407404,894,154,894,894,,,8,86,68,18,68,136c059504189a589ef8f65f0d96a0717f70f14f9232e92b431a4b3cc520f142,c42e81c97a3bdd139dbf938ec56000d431495190f235d80571d0e13bb1a80158,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.3010027947682995,FALSE,FALSE,0.144,0.301
gap_timing_unaware,chest,primary_gap_common_sample,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,1.8221256122460543,1,0.1770604675107644,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.12422201097071292,0.09169156287019847,-0.303934171882492,0.05549014994106611,normal,ESTIMABLE,0.8831837426355549,0.7379094400411489,1.0570586049315878,ratio,ratio,,,,,,,,,,2.263471203597401,-0.05488119785808772,-0.13427790528080963,0.02451550956463417,800,153,800,800,,,8,85,68,18,68,f13b28f7820e2a4bdb5946974739754d71c28a146ebe2c3fdec5851c285ba98c,ce307b45cb123f922e5722dd40a4cabf2f248874cbedd028b669e5b5d226c789,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.3010027947682995,FALSE,FALSE,0.177,0.301
gap_timing_unaware,chest,primary_gap_common_sample,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,0.01578569039361355,1,0.9000160138162716,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,0.01288433977399227,0.11012350502051273,-0.2029537639175284,0.22872244346551296,normal,ESTIMABLE,0.01288433977399227,-0.2029537639175284,0.22872244346551296,difference,h,,,,0.7730603864395365,-12.177225835051704,13.723346607930775,,,,0.9919757736059972,0.01298856294358435,-0.20459548440357336,0.23057261029074205,740,153,740,740,,,8,85,68,18,68,80fa32021b16e8b66b85d9fcc7241a35dde78b5d8d11b3e431bf0c9a1584567b,85d9b9fb970d282b143bb895c0782176d13a51e2e4857d07779463b74eab878d,TRUE,TRUE,FALSE,5.434230843093246e-7,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.9000160138162716,FALSE,FALSE,0.900,0.900
gap_timing_unaware,chest,primary_gap_common_sample,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,4.125105082778191,1,0.04225139653804528,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,0.05785605518078984,0.02827309072336648,0.00244181563135805,0.11327029473022164,normal,ESTIMABLE,1.0595624662049952,1.0024447992911685,1.1199346044632648,ratio,ratio,,,,,,,,,,1.9022041404774448,0.03041527139472435,0.00128367696158266,0.05954686582786604,853,154,853,853,,,8,86,68,18,68,1f93c6edbe7f312798c7800d9e66c57088d823d12b38beb644aa4aa78cb12e0d,04fb80641fd5c63af4317edb1a10555c54d120f9be69e10279d06ef9dcd83879,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.2394245803822566,TRUE,FALSE,0.042,0.239
gap_timing_unaware,chest,primary_gap_common_sample,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,3.0558848195489645,1,0.08044516754712489,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.0647431009985281,0.03794918260026903,-0.13912213213778946,0.00963593014073324,normal,ESTIMABLE,0.8615032080430753,0.7259017908884792,1.0224355233510276,ratio,ratio,,,,,,,,,,0.3795808893674563,-0.17056470125884823,-0.36651511188992225,0.02538570937222581,894,154,894,894,,,8,86,68,18,68,c2cbf9ee4e9f42f6d4dcd3d52d9fb0b0f90f6da0763f0401c6b77033d9e784f0,db32c1246fe3bb12bbc4d86f492dbefba8f7183ba0c44c9ee69caff98ebe4738,TRUE,TRUE,FALSE,2.1458390619955026e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.25764138067849096,FALSE,FALSE,0.080,0.258
