"path","role","sha256","bytes","r_version"
"artifacts/07_models/H05/H05_model_manifest.csv","stored_model_output","aa35c6aece1d7e8665fd452b356a6c1f4d414ac639460f1be1473d8e74d0b7a9",696727,"4.6.1"
"artifacts/08_diagnostics/H05/H05_leave_one_site_out_spearman.csv","stored_diagnostic_output","c9ddaa0a58ba8a8fb8febf1091efbee965b646ded0238bdaf2ec05364436604e",443582,"4.6.1"
"artifacts/08_diagnostics/H05/H05_leba_score_audit.csv","stored_diagnostic_output","aa1a4a0aab070ca1295906a222bba588b919a2356b89f116059f3f2f280c4ddd",585,"4.6.1"
"artifacts/08_diagnostics/H05/H05_mder_metric010_gap_influence_refits.csv","stored_diagnostic_output","63b86698a31437e8f90bb2aec45dc949d40670eebf7966a6c65fa40a9e0cd9e5",21320,"4.6.1"
"artifacts/08_diagnostics/H05/H05_mder_metric010_influence_refits.csv","stored_diagnostic_output","c5e4d72bc0aaf0dfb481aececede40af7a6bc86ed421895967a26340eab83ded",19294,"4.6.1"
"artifacts/08_diagnostics/H05/H05_mder_metric010_upper_tail_summary.csv","stored_diagnostic_output","91eca42774e479b8983ff91b54501c0b8b4d73b74b381ccca23ea82fe1c1aadf",2878,"4.6.1"
"artifacts/08_diagnostics/H05/H05_mder_metric010_upper_tail.csv","stored_diagnostic_output","580bbdbf133f1aeceb37ec022277326abc1cd0e8af5211dc262f2db8dfb1a7fb",844935,"4.6.1"
"artifacts/08_diagnostics/H05/H05_model_diagnostics.csv","stored_diagnostic_output","918eda5b13c2d3ed055099197c830eb814087aa9c0a87638af6be946d12afdb2",333907,"4.6.1"
"artifacts/08_diagnostics/H05/H05_participant_influence_screen.csv","stored_diagnostic_output","bb4fbba67a31bc9fcfbd595d4432284bc06015700fecd39edc3d5348be8b05e6",574171,"4.6.1"
"artifacts/08_diagnostics/H05/H05_site_stratified_spearman.csv","stored_diagnostic_output","d4a0f7d9b97af63e1525c34f01290d81033cb1ff9cd7d6f8ebbff78ecf1ed4b1",438094,"4.6.1"
"artifacts/09_tables/H05/H05_descriptive_spearman.csv","stored_table_output","b3172c73bafe3250b1e020a07e7a08166b7c4d7a73f3b1a7d9b944357164752e",216365,"4.6.1"
"artifacts/09_tables/H05/H05_exactly_identified_longest_bout_sensitivity.csv","stored_table_output","307cb5926592159593a992f7d62ecf28e1d7f837e0dfa20d8d3176a5c4bd59b6",6363,"4.6.1"
"artifacts/09_tables/H05/H05_family_audit.csv","stored_table_output","093f30ea437b8c0442af6813cf34fb327ceacaf3853bd611d3d55f20b8b791f5",238,"4.6.1"
"artifacts/09_tables/H05/H05_leave_one_site_out_refits.csv","stored_table_output","4f3a5369afc79fcbd0cd895b0e5e20edd88034c395f871319ed682b153cd916b",243163,"4.6.1"
"artifacts/09_tables/H05/H05_leave_one_site_out_summary.csv","stored_table_output","096e7fcf9aa4ded9115d7ce7b5858f6f389758347219f1b401bb9e8a9c0a6e70",15550,"4.6.1"
"artifacts/09_tables/H05/H05_manuscript_prepared_comparison.csv","stored_table_output","995f0e4ea9349ea4aa5c523357900c4feb9a39bca039b936075582f58ca554ec",18079,"4.6.1"
"artifacts/09_tables/H05/H05_mder_metric010_gap_paired_placement_comparison.csv","stored_table_output","67efeb7cc81e1d2e689280b9a20651c2f5d91d678528391b346b6c0d2aed7174",4445,"4.6.1"
"artifacts/09_tables/H05/H05_model_effects.csv","stored_table_output","a85e88f8543939adeae1d30ebc722f36546c560a09d90a16d3e0ef08d8a79f0b",330305,"4.6.1"
"artifacts/09_tables/H05/H05_model_results_master.csv","stored_table_output","efdfd8d03b988d68c7d828f1258ad955d35dca8ab5b7b7683ebf4cdcd041097e",448088,"4.6.1"
"artifacts/09_tables/H05/H05_model_tests.csv","stored_table_output","fb9c19118e093a0d3378ad0043a4eb5e9bd0f2a4a848579a9dc48ad2dad4a5f6",191474,"4.6.1"
"artifacts/09_tables/H05/H05_paired_placement_comparison.csv","stored_table_output","de4bdacac6fd8f6b6157581d3d09c87be754f7a10cccef2d4835746122552cf0",36508,"4.6.1"
"artifacts/09_tables/H05/H05_primary_bh_highlights.csv","stored_table_output","48c073267e8a2309eff3ca41ba956917980be81a6982d5c3de44cdfb8dbebdbc",915,"4.6.1"
"artifacts/09_tables/H05/H05_random_site_sensitivity.csv","stored_table_output","82177666cd3ae9a0b8bea1e8cc9472d46048a391fe5c71e802e485b37ba8f108",109334,"4.6.1"
"artifacts/09_tables/H05/H05_v0_reproduction.csv","stored_table_output","4ccde869fdce5b8dce1e29e74ef51b3234669d8881314954a1dd6c3235c3febe",36632,"4.6.1"
"artifacts/09_tables/H05/H05_v0_to_new_comparison.csv","stored_table_output","0a8b3c22263f0a1866e5bcf3c3959ab348839706f1a132251b87a6d53bed1aac",36415,"4.6.1"
"artifacts/10_figures/H05/H05_paired_placement_effects.png","reader_figure","6591b1374c8514dfc17e5ed2cde79ae04d2db349162a0bf38489119ac10136f9",226073,"4.6.1"
"artifacts/10_figures/H05/H05_primary_effect_overview.pdf","reader_figure","0247d89560a15b65d9f237306a2c7bd30b2913276ba3a4c59bb417ffc8be6a59",7907,"4.6.1"
"artifacts/10_figures/H05/H05_primary_effect_overview.png","reader_figure","7dbbc779b152fc3af020c2f2e1ececb5db7f47ac1a870b031cb6d0d66fc7e5f1",410072,"4.6.1"
"artifacts/10_figures/H05/H05_primary_model_adequacy.png","reader_figure","1316cc9354b14e000749c1d77fe6968684cb7adbb2a677d8c5c41b811758f1b0",294817,"4.6.1"
"artifacts/10_figures/H05/H05_reader_chest_adequacy.png","reader_figure","54500d6e45ae02b9e291402aaa86f3c67e88cfb9e3a1031a9a221b5c1e564a53",306313,"4.6.1"
"artifacts/10_figures/H05/H05_reader_chest_effects.pdf","reader_figure","3955b177e222374616a1f320f00fe8ebe8d0985235e01f6456fc735cbca35336",7584,"4.6.1"
"artifacts/10_figures/H05/H05_reader_chest_effects.png","reader_figure","0a9cf65cd4d916a0c600718bd968506ec9aff9f077b1d49b3c1f50ec60bf9a21",474485,"4.6.1"
"artifacts/10_figures/H05/H05_reader_near_eye_adequacy.png","reader_figure","a457fda5dfb9025f21b72daab52c3e5338ba1657f7183ad4726ddd9b57561edf",306686,"4.6.1"
"artifacts/10_figures/H05/H05_reader_near_eye_effects.pdf","reader_figure","81977488d595dd660202ea3e498f6db26bbf27bb79bf4955cd8d5796a8851337",7628,"4.6.1"
"artifacts/10_figures/H05/H05_reader_near_eye_effects.png","reader_figure","70c1013d51f7619fafe0d38664db7dcf55692990993098948ed443e83c35e1a5",487117,"4.6.1"
"artifacts/10_figures/H05/H05_reader_near_eye_residual_fitted.png","reader_figure","e5f76ab7c2338dc8479e045daa12888adeedd60dad7ac51d38d72d82b419a2c1",592913,"4.6.1"
"artifacts/10_figures/H05/H05_reader_near_eye_residual_qq.png","reader_figure","0f8a9afca2bf9901ae9667ff8fdcc10b1c9eb1b2490d0822981106b5621a12a0",350309,"4.6.1"
"artifacts/10_figures/H05/H05_reader_paired_placement_effects.png","reader_figure","b30291d1c1f483202b6b3303045a760e03ef43b1fdf18a36a525543b1a387774",240045,"4.6.1"
"artifacts/10_figures/H05/H05_v0_chest_corrected.pdf","reader_figure","99d6e77968df8ee78e18ceb634492d3e093c07626909716125a4448e44875a54",7952,"4.6.1"
"artifacts/10_figures/H05/H05_v0_chest_corrected.png","reader_figure","264be123f5de05e5d7e2d19b9bc2298e66b8c1f0e4e1903b0179c7234ec9be5e",377158,"4.6.1"
"artifacts/10_figures/H05/H05_v0_chest_faithful.pdf","reader_figure","dce33e46d1c55cbdf490e4c41346119f5b5c38db7d54b4d3910a961f3c07138b",5915,"4.6.1"
"artifacts/10_figures/H05/H05_v0_chest_faithful.png","reader_figure","8b891669de68c3b4813c9a75a83356e0ae04129da9f4dbee2aa72b501407148d",221765,"4.6.1"
"artifacts/10_figures/H05/H05_v0_near_eye_corrected.pdf","reader_figure","b1a0e5a0763417d0c635f1abb4353ae411bd204e41097267f37a86931a239698",8108,"4.6.1"
"artifacts/10_figures/H05/H05_v0_near_eye_corrected.png","reader_figure","d3c9cb13cccf181b875abbe0f89b3ec7d5ed058987754eaad3395d96098c650d",371358,"4.6.1"
"artifacts/10_figures/H05/H05_v0_near_eye_faithful.pdf","reader_figure","364c1224a563d289522ae32f3d613d5313c684fd79cf78401e82388499897370",5961,"4.6.1"
"artifacts/10_figures/H05/H05_v0_near_eye_faithful.png","reader_figure","831ba583fbd0c1147c7e7343943f8610666e1c77cc914870c3c2554e4b68f378",226606,"4.6.1"
"artifacts/11_source_data/H05/H05_gap_timing_unaware_dataset.csv","reader_figure_or_table_source_data","4a99d36a206716ebec1610254670a2f1dcd8e2bd8c667c63cd60a4cf6c66c6c1",18064,"4.6.1"
"artifacts/11_source_data/H05/H05_mder_metric010_gap_paired_placement_comparison.csv","reader_figure_or_table_source_data","67efeb7cc81e1d2e689280b9a20651c2f5d91d678528391b346b6c0d2aed7174",4445,"4.6.1"
"artifacts/11_source_data/H05/H05_paired_effect_comparison_data.csv","reader_figure_or_table_source_data","fd1a9c8ed252a795d88a68990bd023137b48a1d0956768a850fde65f572afa01",58014,"4.6.1"
"artifacts/11_source_data/H05/H05_preparation_leba_score_distribution.csv","reader_figure_or_table_source_data","8ec237c34f7126e9abe4163e524a4a48920c05a5b185d21316ccf6580feef941",4570,"4.6.1"
"artifacts/11_source_data/H05/H05_preparation_sample_support.csv","reader_figure_or_table_source_data","5e318fbee3dad5bb0ab7122c256b9c0396480d66097133f18d09fcb95b2e6699",3644,"4.6.1"
"artifacts/11_source_data/H05/H05_preparation_site_support_summary.csv","reader_figure_or_table_source_data","ef860b86321a2e49d1d89f6a105d5ad3b261a32686618f02ca45d0a57204a903",1373,"4.6.1"
"artifacts/11_source_data/H05/H05_preparation_site_support.csv","reader_figure_or_table_source_data","619a9df4eb628f4bdc8274dc40cf937b04c093d7dffdba35b506e2074e5e9c40",219168,"4.6.1"
"artifacts/11_source_data/H05/H05_primary_adequacy_overview_data.csv","reader_figure_or_table_source_data","b0d3318530ac1681296eb1f8a30ee9a2ddcd29391c626ea264173c8a16de142a",62687,"4.6.1"
"artifacts/11_source_data/H05/H05_primary_diagnostic_plot_data.csv","reader_figure_or_table_source_data","5bec7ebdec85b724a876ffbecb9cff0fe589d38ea69759708b2c2d3493a4755a",33507974,"4.6.1"
"artifacts/11_source_data/H05/H05_primary_effect_overview_data.csv","reader_figure_or_table_source_data","b0d3318530ac1681296eb1f8a30ee9a2ddcd29391c626ea264173c8a16de142a",62687,"4.6.1"
"artifacts/11_source_data/H05/H05_reader_chest_adequacy_figure_data.csv","reader_figure_or_table_source_data","6b61cc5a18b5af3a2c83083c8f21ac954835b89b8d2dbf1c6ad5b573a9f12983",20525,"4.6.1"
"artifacts/11_source_data/H05/H05_reader_chest_effect_figure_data.csv","reader_figure_or_table_source_data","c7b976fff6d43af5adb64fbb67c6fa348d357ad43e856ba7664c2edbeac719eb",68557,"4.6.1"
"artifacts/11_source_data/H05/H05_reader_chest_results.csv","reader_figure_or_table_source_data","12a7cfa7db973e089a011cb7aa3363854571906814772e1cecdd9219d169611a",49372,"4.6.1"
"artifacts/11_source_data/H05/H05_reader_chest_samples.csv","reader_figure_or_table_source_data","0881de59ee83ef2ed9aa3d7fb29b3b22908e51784a011b16074b6ac2c3679dba",1622,"4.6.1"
"artifacts/11_source_data/H05/H05_reader_near_eye_adequacy_figure_data.csv","reader_figure_or_table_source_data","9207da349b49b16988d253fcaf2dea57f7aa2c4584043b27ab66df10895d0332",20328,"4.6.1"
"artifacts/11_source_data/H05/H05_reader_near_eye_effect_figure_data.csv","reader_figure_or_table_source_data","e563514cfac059a284d0c38ad733bef708f92ba13fec6686e0aa07804e835ec1",66722,"4.6.1"
"artifacts/11_source_data/H05/H05_reader_near_eye_results.csv","reader_figure_or_table_source_data","501e3d15df42902063a411f2bf7f823c96ff46ca130d09768024ba5cd60210da",48531,"4.6.1"
"artifacts/11_source_data/H05/H05_reader_near_eye_samples.csv","reader_figure_or_table_source_data","5cd4b570980d6a48deb18ae777abadf7aa092c739db84532e2840aa8f583837d",1622,"4.6.1"
"artifacts/11_source_data/H05/H05_reader_near_eye_selected_diagnostics.csv","reader_figure_or_table_source_data","2c3c0326d8531855856386acd23b8d5c7a9eba7e628066cd2f56f6861ea6f6ea",2058238,"4.6.1"
"artifacts/11_source_data/H05/H05_v0_correlation_figure_data.csv","reader_figure_or_table_source_data","4ccde869fdce5b8dce1e29e74ef51b3234669d8881314954a1dd6c3235c3febe",36632,"4.6.1"
"artifacts/12_manifests/H05/H05_execution_environment.csv","referenced_H05_manifest","b9d1d8f43754680ac5238826d629e49ce5b4080eddfe5e88c45dc2f6ad7e0845",196,"4.6.1"
"artifacts/12_manifests/H05/H05_figure_A4_proofs.pdf","referenced_H05_manifest","dd60825ab366be759ddd93efc2dbfd498a019ddcb9fe71dba2a87b5f9cdb4bac",2729660,"4.6.1"
"artifacts/12_manifests/H05/H05_figure_readability_qa.csv","referenced_H05_manifest","24997c8e299c8fe8f98e4a296c14d898d8b396e5c34a343dff978848cd63189e",11558,"4.6.1"
"artifacts/12_manifests/H05/H05_metric010_gap_reseal_reconciliation.csv","referenced_H05_manifest","0211e9524837c860007f02824084bc6564972a952e09507cbfa5f0dcb01976ca",5212,"4.6.1"
"artifacts/12_manifests/H05/H05_metric010_reconciliation.csv","referenced_H05_manifest","3cccc74a2dbd62a3bc70bca21b833c319bfc6467862785ff11b55b608ce9f223",12157,"4.6.1"
"artifacts/12_manifests/H05/H05_metric011_artifact_update_manifest.csv","referenced_H05_manifest","37974044361e8301c2750361c7080b8b12630c4ceb6a0208518b100e99aa690f",6454,"4.6.1"
"artifacts/12_manifests/H05/H05_metric011_bh_change_audit.csv","referenced_H05_manifest","3a9f43924d7c72e881b846b10e8073bcf05a7653c6a0b3dc3abceb871061ab50",44840,"4.6.1"
"artifacts/12_manifests/H05/H05_metric011_execution_environment.csv","referenced_H05_manifest","f63fee00ba31c36c662d40844c5bdc9dcaf4b81546d6a56c4483cfdb6e14ad6f",467,"4.6.1"
"artifacts/12_manifests/H05/H05_metric011_input_cell_audit.csv","referenced_H05_manifest","4f8bb97b5087c23546c0067dc09a1af3ed5d115b2bbebd68dc92edaf3635839d",1652,"4.6.1"
"artifacts/12_manifests/H05/H05_metric011_l10_result_change_audit.csv","referenced_H05_manifest","b147ef7048a05a0fafea259ba4f3696669d4703f83c6564cd80fe04a20e572f0",9509,"4.6.1"
"artifacts/12_manifests/H05/H05_metric011_package_versions.csv","referenced_H05_manifest","2b5fbfdaadca646f4cf1896c8bd25088b3612085fb1ab2e9e076743854084a2b",163,"4.6.1"
"artifacts/12_manifests/H05/H05_metric011_primary_l10_frame_audit.csv","referenced_H05_manifest","2cfb644d93e5ad587fcba2d23bdc723848136fef11b1efaa4d578a0ad2f6dc0e",613,"4.6.1"
"artifacts/12_manifests/H05/H05_metric011_reconciliation.csv","referenced_H05_manifest","fc55f42f90b5b1269b88ee7fbfdd5409afa6f13876c3c2e271e757edc42536f9",7696,"4.6.1"
"artifacts/12_manifests/H05/H05_stage2_artifacts.csv","referenced_H05_manifest","09363abf0557646870d0752f08b00f42013deec471a1ea97067c2333a1a811cc",15631,"4.6.1"
"artifacts/12_manifests/H05/H05_stage3_artifacts.csv","referenced_H05_manifest","9dabc70a0ab6554a0b4d9dbc175cd4009b1f57a57c975cb4677b45ead2620100",42166,"4.6.1"
"audit/decisions/answer_in_brief_callout.md","approved_reporting_rule","4d8969914e3216ca4d61ad7b5da1b125efa27b4fbb2c307aaae517d17d584548",2139,"4.6.1"
"audit/decisions/figure_readability_and_layout.md","approved_reporting_rule","33bac9392c35ed2fb6fd8bef0cf80ba867229e97d31cd1ea28ce625a51c1565b",10910,"4.6.1"
"audit/decisions/gap_timing_unaware_dataset_terminology.md","approved_reporting_rule","c68ecb5b81639fddaa035ca2787ad43d1dd5106b7238f2f6d20db4d5df36a306",2153,"4.6.1"
"audit/decisions/h05_stage2_gate_and_stage3_transition.md","approved_reporting_rule","8709d28d0f63c24d3ab42f33ee8ad3bd14ad414374fd49c83eb1c5b8382bc58d",2905,"4.6.1"
"audit/decisions/h05_stage3_gate_and_stage4_transition.md","approved_reporting_rule","6fcf1cebada4635d90cf0a90b83aacbd2e0ab976be2ea8d4be7126e35284a513",1267,"4.6.1"
"audit/decisions/hypothesis_preparation_provenance_companions.md","approved_reporting_rule","f8c7dd0877ab1aaa2ee4d7cee7aa38683ab261630ce55271318ed99ebb3151db",8881,"4.6.1"
"audit/decisions/l10_numerical_zero_normalization.md","approved_reporting_rule","23b9f70d1d16f7fd3ebbdbc57aaf78c0a701fe1f9d22bd667d926cd320d40797",5435,"4.6.1"
"audit/decisions/mder_mean_of_viable_ratios.md","approved_reporting_rule","1664347de976057807fcb5ac6e24bd4b66af1fe32378fabd1f2acafcfc9266de",9617,"4.6.1"
"audit/decisions/p_value_display_conventions.md","approved_reporting_rule","ced1651242141d933bf7b3c7b67778bc89fe6d0e901fd5de8aca6fc64eaac772",2686,"4.6.1"
"audit/decisions/paired_placement_comparison_display.md","approved_reporting_rule","0b88908040aa4c649cb0c98d71f075e36dee266fd90a58180cfacbf7002001b4",3561,"4.6.1"
"audit/decisions/reader_facing_symlog_scale.md","approved_reporting_rule","8ddfd61216c57ed9f5a0ec59420df3da71edd95c5c77eb1ebe62f3d986a06d58",4507,"4.6.1"
"audit/decisions/report011_physical_size_revalidation.md","approved_reporting_rule","3b6e8c7b24f0741e2a3de90048eee9338277f104dcd81f7ce9e3cc5680100c94",4206,"4.6.1"
"audit/handoffs/H05_stage3_handoff.md","approved_results_handoff","883d6303f01ea29e0e5ac8945befb650468f6681873bbb13fc3b7ed4abcc7849",15143,"4.6.1"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","preparation_source","cce35a2631206945b23144abc6cba44d7297237fc60c716d0d0e3949d128ee57",77741,"4.6.1"
"audit/hypotheses/H05/H05_figure_readability_qa.md","supporting_provenance","5d528d6ef66d56f1483d7f50fabea918c22fe84535c764e5b244390f2101476f",4334,"4.6.1"
"audit/reconciliation/l10_METRIC-011/METRIC-011_evidence_manifest.csv","supporting_provenance","a37efd3449a8d1a6065d0eb8964bd6cf8b241f1683a26c065ea1a946e23214fb",1515,"4.6.1"
"audit/report_harmonization/coordination_matrix.csv","REPORT-018 order context","ad01b7dbc0abe6ed7966331a541c1fc4803d57b3dfb080294e17f12791468ca4",26371,"4.6.1"
"audit/report_harmonization/owner_orders/45_h05_companion_report018_render.md","REPORT-018 order context","cea62287b1b6d6ce8375bae9aa6ed7cfda7a77c0e14c399e53bd12d43d007175",8837,"4.6.1"
"audit/report_harmonization/owner_orders/45a_h05_companion_provenance_reconciliation_and_render.md","REPORT-018 order45a context","3758c7165d6639f01255061ce930080d420f60a2c4c1328dd367303c2fe4e957",8526,"4.6.1"
"audit/report_harmonization/report018_h05_companion_order45_dispatch_manifest.csv","REPORT-018 order context","2cee7fb4956382e81c466dad0f71853119b93967e6f807db2eeff278061bbdbf",3788,"4.6.1"
"audit/report_harmonization/report018_h05_companion_order45a_dispatch_manifest.csv","REPORT-018 order45a context","811666cf2290fb2c4c48648588178952cc0dbcd8eef7658f718493d0c61a5995",4096,"4.6.1"
"audit/report_harmonization/report018_h05_order45_provenance_stop_acceptance_manifest.csv","REPORT-018 order45a context","deeb2013cdfd431b9f94e5e9c9bef32594dc0b1a6626907f1caa5f5dd089d78d",1842,"4.6.1"
"audit/report_harmonization/report018_h05_order45_provenance_stop_independent_acceptance.md","REPORT-018 order45a context","880776c10c51f527a06fae589ab6ce82b5729df7cb90a1e52a743b0b5522b1c4",2986,"4.6.1"
"audit/report_harmonization/report018_h05_result_independent_acceptance_manifest.csv","REPORT-018 order context","f90ebba9b9d80c72b1b26813301b34ccb591e60c36deab6ed9fc6dfb67691e74",3107,"4.6.1"
"audit/report_harmonization/report018_h05_result_independent_acceptance.md","REPORT-018 order context","a77defa5342ed410e8e0e8041f60463b4fdf4cc1019303e1afe80ab83b73284b",3387,"4.6.1"
"config/site_display_registry.csv","shared_display_registry","3d669d459ecc27d3154bbb5ff5b0d64cb510805d486b45264443228c44a6d809",295,"4.6.1"
"notebooks/hypotheses/H05.qmd","result_report_source","7c20e16629729de433d1ab400038e9d32c73aeb25c95ecd44d581b876755d5e0",74309,"4.6.1"
"renv.lock","environment_lock","3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350",603493,"4.6.1"
"scripts/hypotheses/H01/h01_contract.R","shared_scientific_code","dfa35f7c8a1ca8a1f2132c6930a8ac219c461ffac769a7423bf85522430da81a",10553,"4.6.1"
"scripts/hypotheses/H01/h01_modeling.R","shared_scientific_code","a8879209e0d7c42f2e0de0d459e3cfbf7218cec27afd8f39a50c846ed43f9388",54282,"4.6.1"
"scripts/hypotheses/H05/build_h05_figure_readability_qa.R","H05_code","fe3af63034ee9bf9b7dae35b2c6391e008b6a9d64431ccc7c3d7fee281de54bb",10858,"4.6.1"
"scripts/hypotheses/H05/build_h05_metric011_displays.R","H05_code","661471ac93cb9d7e0c3b0fd02ebc52e4d0335130836ee46e2a1d21e4b887f7b9",10292,"4.6.1"
"scripts/hypotheses/H05/build_h05_preparation_artifacts.R","H05_code","ed7fb94f86f9df393ae5f5ccfb8ff8d7c58ae33d759b022537c4764269829820",8059,"4.6.1"
"scripts/hypotheses/H05/build_h05_preparation_report_manifest.R","H05_code","722659aaf622c6f841c52de1cb08720da1cf8177b9906c0afcddb1d903ea0b96",8729,"4.6.1"
"scripts/hypotheses/H05/build_h05_reader_artifacts.R","H05_code","7cecc2ec14b23085c50da300f04a1506f161df755e21ff636ed92ac1a84a6177",23678,"4.6.1"
"scripts/hypotheses/H05/build_h05_stage3_manifest.R","H05_code","71bd64cf2423aa8a5c5394a0e6ba35971afcd5b289712cb1e66ec6c37153e694",8173,"4.6.1"
"scripts/hypotheses/H05/finalize_h05_metric010_reconciliation.R","H05_code","eda88051aece4340c57714c52b35abf7976ab43c9a5fae0146ba9e76d10b921a",8276,"4.6.1"
"scripts/hypotheses/H05/h05_contract.R","H05_code","4d5ba296ed3724f626f5859d8be76116a11c44049630e4a14c688f3032fdb59e",16836,"4.6.1"
"scripts/hypotheses/H05/h05_modeling.R","H05_code","3fa06017d8ec778baea668047d51f5722965c31fb397ded87debaa190c4cb907",33939,"4.6.1"
"scripts/hypotheses/H05/refresh_h05_mder_metric010.R","H05_code","09ec7d30c6527a70cbdb39f9b3001bbb778bb0abed81f4d3565f16f1c01909cc",65398,"4.6.1"
"scripts/hypotheses/H05/refresh_h05_stage2_reporting_manifest.R","H05_code","a26e69ffdc1b2596b5a4c0468a64c989f96ecc82f0e7a3972f119d55285f4d57",3782,"4.6.1"
"scripts/hypotheses/H05/reseal_h05_gap_mder_metric010.R","H05_code","9e360f56a87c58bccf66b9cdf16f527e6edf69f21113ac284ca2afb84826734c",46164,"4.6.1"
"scripts/hypotheses/H05/reseal_h05_l10_metric011.R","H05_code","3875af8e5418a4763e0fd6be53a8c5504dd2e280945fc9abf86798b6500ce293",55673,"4.6.1"
"scripts/hypotheses/H05/run_h05_stage2.R","H05_code","f024b55f9b05e656d928bbedd9cdb0087387e9e533152c624cb76728d9e4b27b",46018,"4.6.1"
"scripts/pipeline/hypothesis_preparation_provenance_contract.R","shared_pipeline_code","6afff45a29a0bb96a49dbf46e611fce15dfd1618b4699da40d4b1f15cdbed026",13175,"4.6.1"
"scripts/pipeline/multiplicity.R","shared_pipeline_code","c5cfebf6fc694938c9530bab11483732560cfe7e51ef7e450a3a71a6f57cd56b",2282,"4.6.1"
"scripts/pipeline/p_value_display.R","shared_pipeline_code","ea33b30d2c887b033c7e22e2358be7e403ce7116261a4d0c0fbc6bf214eeb1a2",1750,"4.6.1"
"scripts/pipeline/paths_io.R","shared_pipeline_code","ad7ec3eb6fe76b0b47498d3efa0ae247ac0da3b9cd43a7d3731ea102d3bedc6c",4596,"4.6.1"
"tests/hypotheses/H05/test_h05_preparation_report.R","H05_test","ec738f56fb8b3cf94755fd5055d128d1a22bcc31a435554568aaa15acf78890e",15264,"4.6.1"
"tests/hypotheses/H05/test_h05_stage2.R","H05_test","76008cadabc573005f4833c21494a61f034ff376ea6ef92612691e2694bbb1b7",17076,"4.6.1"
