run_id,data_scenario_id,placement,sample_scenario,analytical_role,metric_order,metric_id,analysis_unit,response_family,response_transform,estimand,site,estimate_model,std_error,conf_low_model,conf_high_model,estimate_practical,conf_low_practical,conf_high_practical,interval_method
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,IZTECH,0.7546817371319411,0.018149040719497276,0.7191102709677756,0.7902532032961066,0.7546817371319411,0.7191102709677756,0.7902532032961066,emmeans_wald_normal
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,KNUST,0.809344899665883,0.023065350835821938,0.7641376427368911,0.8545521565948748,0.809344899665883,0.7641376427368911,0.8545521565948748,emmeans_wald_normal
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,MPI,0.7036752492468992,0.01537657361079353,0.6735377187641148,0.7338127797296835,0.7036752492468992,0.6735377187641148,0.7338127797296835,emmeans_wald_normal
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,RISE,0.7442483884731868,0.02163911663136935,0.7018364992184412,0.7866602777279323,0.7442483884731868,0.7018364992184412,0.7866602777279323,emmeans_wald_normal
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,THUAS,0.7169529456779656,0.020944711946949086,0.6759020645953796,0.7580038267605517,0.7169529456779656,0.6759020645953796,0.7580038267605517,emmeans_wald_normal
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,TUM,0.6425278810349794,0.02562429265094255,0.5923051903098177,0.6927505717601411,0.6425278810349794,0.5923051903098177,0.6927505717601411,emmeans_wald_normal
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,UCR,0.7181603120827441,0.030209587380718647,0.6589506088287199,0.7773700153367683,0.7181603120827441,0.6589506088287199,0.7773700153367683,emmeans_wald_normal
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,overall_equal_site_mean,,0.7259308203168182,0.0069345751362048964,0.7123393028017697,0.7395223378318667,0.7259308203168182,0.7123393028017697,0.7395223378318667,emmeans_wald_normal
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,overall_observed_sample_mean,,0.7237730465827658,0.006377411888219661,0.7112735489672777,0.7362725441982538,0.7237730465827658,0.7112735489672777,0.7362725441982538,emmeans_wald_normal
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,BAUA,0.7330652970741045,0.01995418346129878,0.6939558161490541,0.7721747779991549,0.7330652970741045,0.6939558161490541,0.7721747779991549,emmeans_wald_normal
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,FUSPCEU,0.7393632845288812,0.021312267640566897,0.6975920075244917,0.7811345615332708,0.7393632845288812,0.6975920075244917,0.7811345615332708,emmeans_wald_normal
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,IZTECH,0.7593995270931244,0.01809721104806345,0.7239296452182997,0.7948694089679491,0.7593995270931244,0.7239296452182997,0.7948694089679491,emmeans_wald_normal
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,KNUST,0.8071635991694542,0.024900389891740378,0.7583597317806379,0.8559674665582706,0.8071635991694542,0.7583597317806379,0.8559674665582706,emmeans_wald_normal
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,RISE,0.7587366630828862,0.02092924326997555,0.7177161000500568,0.7997572261157156,0.7587366630828862,0.7177161000500568,0.7997572261157156,emmeans_wald_normal
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,THUAS,0.7198955427380676,0.02041271348993544,0.6798873594710592,0.7599037260050759,0.7198955427380676,0.6798873594710592,0.7599037260050759,emmeans_wald_normal
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,TUM,0.6642023255862447,0.025802538502733226,0.6136302794111795,0.7147743717613099,0.6642023255862447,0.6136302794111795,0.7147743717613099,emmeans_wald_normal
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,UCR,0.72463347995267,0.029462101852166377,0.6668888214135731,0.782378138491767,0.72463347995267,0.6668888214135731,0.782378138491767,emmeans_wald_normal
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,overall_equal_site_mean,,0.7383074649031791,0.0075879627250440744,0.7234353312460603,0.7531795985602979,0.7383074649031791,0.7234353312460603,0.7531795985602979,emmeans_wald_normal
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,overall_observed_sample_mean,,0.7394375916641623,0.007179332649887208,0.725366358237351,0.7535088250909737,0.7394375916641623,0.725366358237351,0.7535088250909737,emmeans_wald_normal
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,BAUA,0.7171263046732338,0.0568252914387095,0.6057507800423709,0.8285018293040967,0.7171263046732338,0.6057507800423709,0.8285018293040967,emmeans_wald_normal
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,FUSPCEU,0.7493003997940453,0.05902903239153889,0.6336056222643809,0.8649951773237097,0.7493003997940453,0.6336056222643809,0.8649951773237097,emmeans_wald_normal
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,IZTECH,0.7415346185585188,0.05611326036646265,0.6315546491851332,0.8515145879319044,0.7415346185585188,0.6315546491851332,0.8515145879319044,emmeans_wald_normal
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,KNUST,0.996657648465781,0.06365022535970279,0.8719054991529056,1.1214097977786563,0.996657648465781,0.8719054991529056,1.1214097977786563,emmeans_wald_normal
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,RISE,0.7304569192095131,0.05859489052976409,0.6156130440931084,0.8453007943259178,0.7304569192095131,0.6156130440931084,0.8453007943259178,emmeans_wald_normal
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,THUAS,0.7042607021318108,0.05907146644885782,0.5884827553780834,0.8200386488855382,0.7042607021318108,0.5884827553780834,0.8200386488855382,emmeans_wald_normal
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,TUM,0.6598530408114985,0.07941028472740337,0.5042117427437169,0.8154943388792801,0.6598530408114985,0.5042117427437169,0.8154943388792801,emmeans_wald_normal
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,UCR,0.8007311188963379,0.03728699324572993,0.727649955042919,0.8738122827497568,0.8007311188963379,0.727649955042919,0.8738122827497568,emmeans_wald_normal
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,overall_equal_site_mean,,0.7624900940675924,0.019885458505697253,0.7235153115803601,0.8014648765548247,0.7624900940675924,0.7235153115803601,0.8014648765548247,emmeans_wald_normal
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,overall_observed_sample_mean,,0.7615299745191904,0.018704385767205046,0.7248700520625249,0.7981898969758559,0.7615299745191904,0.7248700520625249,0.7981898969758559,emmeans_wald_normal
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,BAUA,0.7281757589165849,0.02078021641010768,0.6874472831618257,0.7689042346713442,0.7281757589165849,0.6874472831618257,0.7689042346713442,emmeans_wald_normal
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,FUSPCEU,0.7793991323696526,0.022054130269817646,0.7361738313304554,0.8226244334088498,0.7793991323696526,0.7361738313304554,0.8226244334088498,emmeans_wald_normal
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,IZTECH,0.7631234270554086,0.019002818999365272,0.7258785862119193,0.8003682678988979,0.7631234270554086,0.7258785862119193,0.8003682678988979,emmeans_wald_normal
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,KNUST,0.8381260523466595,0.025458986923141514,0.788227354894426,0.888024749798893,0.8381260523466595,0.788227354894426,0.888024749798893,emmeans_wald_normal
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,RISE,0.7399390422464738,0.021960325688331634,0.696897594808574,0.7829804896843735,0.7399390422464738,0.696897594808574,0.7829804896843735,emmeans_wald_normal
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,THUAS,0.7056921371587019,0.021229897902320834,0.6640823018746906,0.7473019724427132,0.7056921371587019,0.6640823018746906,0.7473019724427132,emmeans_wald_normal
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,TUM,0.652745272598677,0.026722308675990295,0.6003705100099738,0.7051200351873802,0.652745272598677,0.6003705100099738,0.7051200351873802,emmeans_wald_normal
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,UCR,0.7395094803476575,0.030819591406378022,0.6791041911729164,0.7999147695223986,0.7395094803476575,0.6791041911729164,0.7999147695223986,emmeans_wald_normal
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,overall_equal_site_mean,,0.7433387878799771,0.007881862110766375,0.7278906220117641,0.75878695374819,0.7433387878799771,0.7278906220117641,0.75878695374819,emmeans_wald_normal
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,overall_observed_sample_mean,,0.742803681919435,0.0074683885268040495,0.7281659093843469,0.7574414544545232,0.742803681919435,0.7281659093843469,0.7574414544545232,emmeans_wald_normal
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,BAUA,0.7030759003182147,0.019904956497038134,0.6640629024701834,0.7420888981662459,0.7030759003182147,0.6640629024701834,0.7420888981662459,emmeans_wald_normal
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,FUSPCEU,0.7410869771382491,0.019723935267601505,0.7024287743803508,0.7797451798961474,0.7410869771382491,0.7024287743803508,0.7797451798961474,emmeans_wald_normal
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,IZTECH,0.7573092364170916,0.01830875312899291,0.7214247396824305,0.7931937331517527,0.7573092364170916,0.7214247396824305,0.7931937331517527,emmeans_wald_normal
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,KNUST,0.8090237469237359,0.02329606645267326,0.7633642956950446,0.8546831981524272,0.8090237469237359,0.7633642956950446,0.8546831981524272,emmeans_wald_normal
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,MPI,0.7036950496707756,0.015465942147421174,0.67338236007485,0.7340077392667012,0.7036950496707756,0.67338236007485,0.7340077392667012,emmeans_wald_normal
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,RISE,0.7441537298486216,0.02176541290802042,0.7014943044402584,0.7868131552569848,0.7441537298486216,0.7014943044402584,0.7868131552569848,emmeans_wald_normal
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,THUAS,0.7155995871103781,0.02107223463438435,0.6742987661532072,0.756900408067549,0.7155995871103781,0.6742987661532072,0.756900408067549,emmeans_wald_normal
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,TUM,0.6442731352830584,0.025842518096862846,0.5936227305433827,0.6949235400227342,0.6442731352830584,0.5936227305433827,0.6949235400227342,emmeans_wald_normal
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,UCR,0.7168356377723264,0.03045562680058554,0.6571437061165859,0.7765275694280669,0.7168356377723264,0.6571437061165859,0.7765275694280669,emmeans_wald_normal
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,overall_equal_site_mean,,0.7261170000536055,0.006988520277949831,0.712419752003596,0.739814248103615,0.7261170000536055,0.712419752003596,0.739814248103615,emmeans_wald_normal
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,overall_observed_sample_mean,,0.723887030126548,0.006423337146044194,0.711297520659743,0.7364765395933529,0.723887030126548,0.711297520659743,0.7364765395933529,emmeans_wald_normal
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,BAUA,0.7341824055751407,0.02023065953240692,0.6945310415081312,0.7738337696421502,0.7341824055751407,0.6945310415081312,0.7738337696421502,emmeans_wald_normal
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,FUSPCEU,0.7394300224658349,0.02168107444400046,0.6969358974094623,0.7819241475222075,0.7394300224658349,0.6969358974094623,0.7819241475222075,emmeans_wald_normal
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,IZTECH,0.7622941402170641,0.018390547718030663,0.7262493290337587,0.7983389514003695,0.7622941402170641,0.7262493290337587,0.7983389514003695,emmeans_wald_normal
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,KNUST,0.8086743130089711,0.025163765000414045,0.75935423989273,0.8579943861252122,0.8086743130089711,0.75935423989273,0.8579943861252122,emmeans_wald_normal
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,RISE,0.7589769420265412,0.021260514252675528,0.7173070997984967,0.8006467842545857,0.7589769420265412,0.7173070997984967,0.8006467842545857,emmeans_wald_normal
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,THUAS,0.7183922319860796,0.020681928050127425,0.6778563978769812,0.758928066095178,0.7183922319860796,0.6778563978769812,0.758928066095178,emmeans_wald_normal
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,TUM,0.6637941299374905,0.026029361647339416,0.6127775185681371,0.714810741306844,0.6637941299374905,0.6127775185681371,0.714810741306844,emmeans_wald_normal
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,site_mean,UCR,0.7237207991941725,0.029881534255099804,0.665154068251377,0.7822875301369681,0.7237207991941725,0.665154068251377,0.7822875301369681,emmeans_wald_normal
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,overall_equal_site_mean,,0.7386831230514118,0.007685579899104851,0.7236196632488613,0.7537465828539623,0.7386831230514118,0.7236196632488613,0.7537465828539623,emmeans_wald_normal
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,overall_observed_sample_mean,,0.7399601975516891,0.007273345839467783,0.725704701659228,0.7542156934441502,0.7399601975516891,0.725704701659228,0.7542156934441502,emmeans_wald_normal
