"path","bytes","sha256","actual_sha256","actual_bytes","now_sha256","now_bytes","status"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage2_boundary/fixed_BA-EIBB-SENS-LINKAGE-B-F3-R3-Q2-Q1-D0.csv",6613,"273aa77a84d835a2b807fa102410c043fdc952e51c19a0cb5120965a879d12c2","273aa77a84d835a2b807fa102410c043fdc952e51c19a0cb5120965a879d12c2",6613,"273aa77a84d835a2b807fa102410c043fdc952e51c19a0cb5120965a879d12c2",6613,"exact"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage2_boundary/gate_BA-EIBB-SENS-LINKAGE-B-F3-R3-Q2-Q1-D0.csv",941,"b007f759723bcf5358e2d50b02eb6932f50e5cc793d7e3b45c2fe81b33abda79","b007f759723bcf5358e2d50b02eb6932f50e5cc793d7e3b45c2fe81b33abda79",941,"b007f759723bcf5358e2d50b02eb6932f50e5cc793d7e3b45c2fe81b33abda79",941,"exact"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage2_boundary/manifest_BA-EIBB-SENS-LINKAGE-B-F3-R3-Q2-Q1-D0.csv",2027,"b723c26e76cf3943cc1729e7d11b82265ce480699e0f4721bdb68a4580ea3bf2","b723c26e76cf3943cc1729e7d11b82265ce480699e0f4721bdb68a4580ea3bf2",2027,"b723c26e76cf3943cc1729e7d11b82265ce480699e0f4721bdb68a4580ea3bf2",2027,"exact"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage2_boundary/model_BA-EIBB-SENS-LINKAGE-B-F3-R3-Q2-Q1-D0.rds",125704,"592d03879523a485f54c8837378ff29c782be20538987e879ec8012ef72c0f75","592d03879523a485f54c8837378ff29c782be20538987e879ec8012ef72c0f75",125704,"592d03879523a485f54c8837378ff29c782be20538987e879ec8012ef72c0f75",125704,"exact"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage2_boundary/optimizer_BA-EIBB-SENS-LINKAGE-B-F3-R3-Q2-Q1-D0.csv",473,"b7cfe850895e9b47c99c0aef1ef226b712a4557b55a9d659eda130958254761d","b7cfe850895e9b47c99c0aef1ef226b712a4557b55a9d659eda130958254761d",473,"b7cfe850895e9b47c99c0aef1ef226b712a4557b55a9d659eda130958254761d",473,"exact"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage2_boundary/random_sd_BA-EIBB-SENS-LINKAGE-B-F3-R3-Q2-Q1-D0.csv",486,"8393bbaa7342f769e8a839a9b42f47f47399428718a9397d7f5b72f2e186ef63","8393bbaa7342f769e8a839a9b42f47f47399428718a9397d7f5b72f2e186ef63",486,"8393bbaa7342f769e8a839a9b42f47f47399428718a9397d7f5b72f2e186ef63",486,"exact"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage2_boundary/site_free_work_vs_equal_site_amendment/stage2_ba_m6_final_manifest.csv",21499,"86cbf5d807a2727715b269208bca5177aa38223f1e79163419a2a905f0eb76ea","86cbf5d807a2727715b269208bca5177aa38223f1e79163419a2a905f0eb76ea",21499,"86cbf5d807a2727715b269208bca5177aa38223f1e79163419a2a905f0eb76ea",21499,"exact"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage2_cross_state_association/cross_state_stage2_final_manifest.csv",62199,"ec4549c2aaa07145efbc620ede805f735d3c95e7f047a09707d3eac0ba1fb38b","ec4549c2aaa07145efbc620ede805f735d3c95e7f047a09707d3eac0ba1fb38b",62199,"ec4549c2aaa07145efbc620ede805f735d3c95e7f047a09707d3eac0ba1fb38b",62199,"exact"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage2_cross_state_association/stage2_date_mapping_reconciliation.csv",849,"e27a37c657eda5359fb468756027c51d3bb4c296c1a12854be0d297bdf7b1222","e27a37c657eda5359fb468756027c51d3bb4c296c1a12854be0d297bdf7b1222",849,"e27a37c657eda5359fb468756027c51d3bb4c296c1a12854be0d297bdf7b1222",849,"exact"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage2_cross_state_association/stage2_historical_linkage_b_reconciliation.csv",145,"6c307a08960c15968500612a1b489370289da482083e831f8cfa687e202d9c1f","6c307a08960c15968500612a1b489370289da482083e831f8cfa687e202d9c1f",145,"6c307a08960c15968500612a1b489370289da482083e831f8cfa687e202d9c1f",145,"exact"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage2/frame_manifest.csv",2243,"47b94e517c3d5b0781dfebdd225a4a4f4dde178c9eb0ed66dc24fbad39ed837f","47b94e517c3d5b0781dfebdd225a4a4f4dde178c9eb0ed66dc24fbad39ed837f",2243,"47b94e517c3d5b0781dfebdd225a4a4f4dde178c9eb0ed66dc24fbad39ed837f",2243,"exact"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/stage2/model_frames.rds",141260,"13ef1ed1e07d055e369b1e7d479285aee38a0587b61c5b87747067c3bc3a6821","13ef1ed1e07d055e369b1e7d479285aee38a0587b61c5b87747067c3bc3a6821",141260,"13ef1ed1e07d055e369b1e7d479285aee38a0587b61c5b87747067c3bc3a6821",141260,"exact"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/renv.lock",603493,"3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350","3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350",603493,"3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350",603493,"exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/06_model_data/normalized_inputs/sleepdiaries.rds",42808,"110819d74503c895170552c1f2214aca83de51cadd23bde7525aa821ee0b0e15","110819d74503c895170552c1f2214aca83de51cadd23bde7525aa821ee0b0e15",42808,"110819d74503c895170552c1f2214aca83de51cadd23bde7525aa821ee0b0e15",42808,"exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_adherence_boundary_stage2_acceptance_stage3_transition.md",8604,"9fd1c581fcde89a8845c2fabfc47b946e2368da49ca78f2f29c1212bc80de7f7","9fd1c581fcde89a8845c2fabfc47b946e2368da49ca78f2f29c1212bc80de7f7",8604,"9fd1c581fcde89a8845c2fabfc47b946e2368da49ca78f2f29c1212bc80de7f7",8604,"exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_adherence_cross_state_stage3_acceptance_stage4_transition.md",14113,"985c865228d392b8721810d33c5fe89cfc73163393b52ce3074752fda2192ebe","985c865228d392b8721810d33c5fe89cfc73163393b52ce3074752fda2192ebe",14113,"985c865228d392b8721810d33c5fe89cfc73163393b52ce3074752fda2192ebe",14113,"exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_adherence_main_linkage_b_stage1_reopening.md",16927,"276155c1b64f378c14eaeacb778ea214160d781bf32458dc7bf7eced33908319","276155c1b64f378c14eaeacb778ea214160d781bf32458dc7bf7eced33908319",16927,"276155c1b64f378c14eaeacb778ea214160d781bf32458dc7bf7eced33908319",16927,"exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_adherence_site_daytype_vs_equal_site_stage2_stage3_reopening.md",20580,"59877990f607cf7d74dcd8e46674b926ed7a6d6ddf8ac030991e1389b02a789a","59877990f607cf7d74dcd8e46674b926ed7a6d6ddf8ac030991e1389b02a789a",20580,"59877990f607cf7d74dcd8e46674b926ed7a6d6ddf8ac030991e1389b02a789a",20580,"exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage1_release/baseline/brown_adherence_main_linkage_b_stage1_reopening.md",14779,"e2a9311edc439086a19876ad64a34c23be41956f4a3bf8c0899c5f8cac7f79d8","e2a9311edc439086a19876ad64a34c23be41956f4a3bf8c0899c5f8cac7f79d8",14779,"e2a9311edc439086a19876ad64a34c23be41956f4a3bf8c0899c5f8cac7f79d8",14779,"exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage1_release/baseline/change_log.csv",212363,"734d313e41171d280ce97d1ce7ff74c3ea68bd7c604a51409feb0ecd5d968a42","734d313e41171d280ce97d1ce7ff74c3ea68bd7c604a51409feb0ecd5d968a42",212363,"734d313e41171d280ce97d1ce7ff74c3ea68bd7c604a51409feb0ecd5d968a42",212363,"exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage1_release/baseline/decision_register.csv",147325,"7424b0ada651534f6108ce90b96343c27f47cefb7c0fbe7cb4c5b2eeb19911e6","7424b0ada651534f6108ce90b96343c27f47cefb7c0fbe7cb4c5b2eeb19911e6",147325,"7424b0ada651534f6108ce90b96343c27f47cefb7c0fbe7cb4c5b2eeb19911e6",147325,"exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage1_release/completed_central_replay/audit_checks.csv",492,"827a200c1c173940496bc702112a9b29fb57958427b7c219a5ac88806d2e4af0","827a200c1c173940496bc702112a9b29fb57958427b7c219a5ac88806d2e4af0",492,"827a200c1c173940496bc702112a9b29fb57958427b7c219a5ac88806d2e4af0",492,"exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage1_release/completed_central_replay/audit_output.txt",7693,"7651429d0811854c6cab4258e753061ac9ba78a46660d12e0ab26170b83ae0f1","7651429d0811854c6cab4258e753061ac9ba78a46660d12e0ab26170b83ae0f1",7693,"7651429d0811854c6cab4258e753061ac9ba78a46660d12e0ab26170b83ae0f1",7693,"exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage1_release/completed_central_replay/baseline_change_log.csv",212363,"734d313e41171d280ce97d1ce7ff74c3ea68bd7c604a51409feb0ecd5d968a42","734d313e41171d280ce97d1ce7ff74c3ea68bd7c604a51409feb0ecd5d968a42",212363,"734d313e41171d280ce97d1ce7ff74c3ea68bd7c604a51409feb0ecd5d968a42",212363,"exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage1_release/completed_central_replay/baseline_decision_register.csv",147325,"7424b0ada651534f6108ce90b96343c27f47cefb7c0fbe7cb4c5b2eeb19911e6","7424b0ada651534f6108ce90b96343c27f47cefb7c0fbe7cb4c5b2eeb19911e6",147325,"7424b0ada651534f6108ce90b96343c27f47cefb7c0fbe7cb4c5b2eeb19911e6",147325,"exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage1_release/completed_central_replay/command.txt",438,"7833bc8478c7332f937cb70aa0027136c0fc835c1b6eff882a95795a536cbe6a","7833bc8478c7332f937cb70aa0027136c0fc835c1b6eff882a95795a536cbe6a",438,"7833bc8478c7332f937cb70aa0027136c0fc835c1b6eff882a95795a536cbe6a",438,"exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage1_release/completed_central_replay/endpoint_model_metadata_inventory.csv",5906,"613026e0b576ae30be391677e40e7aef5c5bff34ceb4bd8a4807521fe4193650","613026e0b576ae30be391677e40e7aef5c5bff34ceb4bd8a4807521fe4193650",5906,"613026e0b576ae30be391677e40e7aef5c5bff34ceb4bd8a4807521fe4193650",5906,"exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage1_release/completed_central_replay/existing_linkage_b_coverage.csv",229,"875591a1ae97b2b76e821627e41b3e41dfc2e0c1b292d9e0232734ce0c8d54e4","875591a1ae97b2b76e821627e41b3e41dfc2e0c1b292d9e0232734ce0c8d54e4",229,"875591a1ae97b2b76e821627e41b3e41dfc2e0c1b292d9e0232734ce0c8d54e4",229,"exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage1_release/completed_central_replay/input_identities.csv",1367,"bc5ef477ba9dafd04f570c7f778169c92f0c3ea92502726db316f83b306d8c88","bc5ef477ba9dafd04f570c7f778169c92f0c3ea92502726db316f83b306d8c88",1367,"bc5ef477ba9dafd04f570c7f778169c92f0c3ea92502726db316f83b306d8c88",1367,"exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage1_release/completed_central_replay/presleep_comparison.csv",215,"9d16caf8f252f4d51d8278531c8a8fcfcba03c5febbfca04016ac14eaa3f9d7a","9d16caf8f252f4d51d8278531c8a8fcfcba03c5febbfca04016ac14eaa3f9d7a",215,"9d16caf8f252f4d51d8278531c8a8fcfcba03c5febbfca04016ac14eaa3f9d7a",215,"exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage1_release/completed_central_replay/sample_summary.csv",421,"6c9199c549cd991db2299058629a481daefefc575b740695da5cae7eaa637409","6c9199c549cd991db2299058629a481daefefc575b740695da5cae7eaa637409",421,"6c9199c549cd991db2299058629a481daefefc575b740695da5cae7eaa637409",421,"exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage1_release/completed_central_replay/session_info.txt",582,"fa0e6fe0a7212b05895a83d171a1216d7a2bac383d5b0e0999848cca9ecf51f4","fa0e6fe0a7212b05895a83d171a1216d7a2bac383d5b0e0999848cca9ecf51f4",582,"fa0e6fe0a7212b05895a83d171a1216d7a2bac383d5b0e0999848cca9ecf51f4",582,"exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage1_release/completed_central_replay/verify_reopening.R",3380,"0df78a50e990625986c86b53742a28635c9c0bc8bb0e37da8be330b8390cba32","0df78a50e990625986c86b53742a28635c9c0bc8bb0e37da8be330b8390cba32",3380,"0df78a50e990625986c86b53742a28635c9c0bc8bb0e37da8be330b8390cba32",3380,"exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage1_release/completed_owner_audit/audit_checks.csv",492,"827a200c1c173940496bc702112a9b29fb57958427b7c219a5ac88806d2e4af0","827a200c1c173940496bc702112a9b29fb57958427b7c219a5ac88806d2e4af0",492,"827a200c1c173940496bc702112a9b29fb57958427b7c219a5ac88806d2e4af0",492,"exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage1_release/completed_owner_audit/audit_linkage_b.R",14878,"2d867c04ade7ed97aaa0e4c040c1d0ae1a2ff56bfb9a81720fb454d6cad67018","2d867c04ade7ed97aaa0e4c040c1d0ae1a2ff56bfb9a81720fb454d6cad67018",14878,"2d867c04ade7ed97aaa0e4c040c1d0ae1a2ff56bfb9a81720fb454d6cad67018",14878,"exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage1_release/completed_owner_audit/audit_output.txt",7693,"7651429d0811854c6cab4258e753061ac9ba78a46660d12e0ab26170b83ae0f1","7651429d0811854c6cab4258e753061ac9ba78a46660d12e0ab26170b83ae0f1",7693,"7651429d0811854c6cab4258e753061ac9ba78a46660d12e0ab26170b83ae0f1",7693,"exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage1_release/completed_owner_audit/command.txt",431,"43f6071f7f984704ba13e75281e9f26dbf41209485ef5a5ad32eb72d45bf96d1","43f6071f7f984704ba13e75281e9f26dbf41209485ef5a5ad32eb72d45bf96d1",431,"43f6071f7f984704ba13e75281e9f26dbf41209485ef5a5ad32eb72d45bf96d1",431,"exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage1_release/completed_owner_audit/existing_linkage_b_coverage.csv",229,"875591a1ae97b2b76e821627e41b3e41dfc2e0c1b292d9e0232734ce0c8d54e4","875591a1ae97b2b76e821627e41b3e41dfc2e0c1b292d9e0232734ce0c8d54e4",229,"875591a1ae97b2b76e821627e41b3e41dfc2e0c1b292d9e0232734ce0c8d54e4",229,"exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage1_release/completed_owner_audit/input_identities.csv",1367,"bc5ef477ba9dafd04f570c7f778169c92f0c3ea92502726db316f83b306d8c88","bc5ef477ba9dafd04f570c7f778169c92f0c3ea92502726db316f83b306d8c88",1367,"bc5ef477ba9dafd04f570c7f778169c92f0c3ea92502726db316f83b306d8c88",1367,"exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage1_release/completed_owner_audit/manifest.csv",1442,"89886c2ce89085cec346729717bd787807d31231f6d7879ec93f41dd0a008c24","89886c2ce89085cec346729717bd787807d31231f6d7879ec93f41dd0a008c24",1442,"89886c2ce89085cec346729717bd787807d31231f6d7879ec93f41dd0a008c24",1442,"exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage1_release/completed_owner_audit/presleep_comparison.csv",215,"9d16caf8f252f4d51d8278531c8a8fcfcba03c5febbfca04016ac14eaa3f9d7a","9d16caf8f252f4d51d8278531c8a8fcfcba03c5febbfca04016ac14eaa3f9d7a",215,"9d16caf8f252f4d51d8278531c8a8fcfcba03c5febbfca04016ac14eaa3f9d7a",215,"exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage1_release/completed_owner_audit/sample_summary.csv",421,"6c9199c549cd991db2299058629a481daefefc575b740695da5cae7eaa637409","6c9199c549cd991db2299058629a481daefefc575b740695da5cae7eaa637409",421,"6c9199c549cd991db2299058629a481daefefc575b740695da5cae7eaa637409",421,"exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage1_release/completed_owner_audit/session_info.txt",582,"fa0e6fe0a7212b05895a83d171a1216d7a2bac383d5b0e0999848cca9ecf51f4","fa0e6fe0a7212b05895a83d171a1216d7a2bac383d5b0e0999848cca9ecf51f4",582,"fa0e6fe0a7212b05895a83d171a1216d7a2bac383d5b0e0999848cca9ecf51f4",582,"exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage1_release/coordination_preservation.csv",463,"c820ddc3dbb924418cea264acfc5d2e0947400b09f395f29f693c3cbd849de19","c820ddc3dbb924418cea264acfc5d2e0947400b09f395f29f693c3cbd849de19",463,"c820ddc3dbb924418cea264acfc5d2e0947400b09f395f29f693c3cbd849de19",463,"exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage1_release/frozen_authority_input_pins.csv",3245,"7bc7c8c3235d3d448473e225f8eed00eb51a896ef907df6a53daca85ef9ab6eb","7bc7c8c3235d3d448473e225f8eed00eb51a896ef907df6a53daca85ef9ab6eb",3245,"7bc7c8c3235d3d448473e225f8eed00eb51a896ef907df6a53daca85ef9ab6eb",3245,"exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage1_release/historical_evidence_copy_inventory.csv",8521,"5e3fb5d4e285f2f929911e6b1639c3b9a7e296ea9da84fd2c3e001b1819bb460","5e3fb5d4e285f2f929911e6b1639c3b9a7e296ea9da84fd2c3e001b1819bb460",8521,"5e3fb5d4e285f2f929911e6b1639c3b9a7e296ea9da84fd2c3e001b1819bb460",8521,"exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/brown_main_linkage_b_stage1_release/ledger_append_verification.csv",713,"87be36e5d9035df73a87cafea772dd293203e3844817197552cf0a80949d91fc","87be36e5d9035df73a87cafea772dd293203e3844817197552cf0a80949d91fc",713,"87be36e5d9035df73a87cafea772dd293203e3844817197552cf0a80949d91fc",713,"exact"
