"path","expected_sha256","observed_sha256","exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/_word_test/table_pngs_v2/main_table_3_part_01.png","0ae5066b9063781a0485f1b5d3888687bfd4fc419f86eda424e2333d009b1fa6","0ae5066b9063781a0485f1b5d3888687bfd4fc419f86eda424e2333d009b1fa6",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/_word_test/table_pngs_v2/main_table_3_part_02.png","9fd4d40280b22912e5add64cd34963d986099bc2ac9ef3dd92193b492d640c3f","9fd4d40280b22912e5add64cd34963d986099bc2ac9ef3dd92193b492d640c3f",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/_word_test/table_pngs_v2/main_table_3_part_03.png","8cb6bba7991cdca2ffcb60fd94c5dd2022d0fd1e592ab94a5de5f77115088d15","8cb6bba7991cdca2ffcb60fd94c5dd2022d0fd1e592ab94a5de5f77115088d15",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/_word_test/table_pngs_v2/main_table_3_part_04.png","70e68224e2b514462236563f396885d82dc7c786189dad85f58b6f274565fdc1","70e68224e2b514462236563f396885d82dc7c786189dad85f58b6f274565fdc1",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/_word_test/table_pngs_v2/supp_table_s1_part_01.png","406ac771d7810394aaa171616bc60127ce4e24479fc12b694a2edede1ce13689","406ac771d7810394aaa171616bc60127ce4e24479fc12b694a2edede1ce13689",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/_word_test/table_pngs_v2/supp_table_s10_part_01.png","fd68f3fd224fd40aac28eae2ed60e15de01105576fcfc85808902b7e707c7b01","fd68f3fd224fd40aac28eae2ed60e15de01105576fcfc85808902b7e707c7b01",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/_word_test/table_pngs_v2/supp_table_s10_part_02.png","c3470b5a016b2d3e713a6c02020cf5c8aff9bec675df084dd62d75e6292566a8","c3470b5a016b2d3e713a6c02020cf5c8aff9bec675df084dd62d75e6292566a8",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/_word_test/table_pngs_v2/supp_table_s11a_part_01.png","085266979acbcf2081a0bc95d98050d7071b95def61ac7bb6f060cf20a935708","085266979acbcf2081a0bc95d98050d7071b95def61ac7bb6f060cf20a935708",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/_word_test/table_pngs_v2/supp_table_s11b_part_01.png","18ea22e03f53a7ac6da7ce68144f544abf86e260ef0acfcd9f321c64b39a12e6","18ea22e03f53a7ac6da7ce68144f544abf86e260ef0acfcd9f321c64b39a12e6",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/_word_test/table_pngs_v2/supp_table_s12_part_01.png","4be6ed86410ab60a7c4ee030dc899d4c932eaaccd738f8fbb29f8822f343248f","4be6ed86410ab60a7c4ee030dc899d4c932eaaccd738f8fbb29f8822f343248f",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/_word_test/table_pngs_v2/supp_table_s13_part_01.png","1cbbf6ecead455b33f0394abc28804d17bf5ae8063cac617b3f487cfb5da42e8","1cbbf6ecead455b33f0394abc28804d17bf5ae8063cac617b3f487cfb5da42e8",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/_word_test/table_pngs_v2/supp_table_s14_part_01.png","5a01c243e5bb113aa296a56c7f87a21df6567cbd10166bf2d9e3208e89e4f4ce","5a01c243e5bb113aa296a56c7f87a21df6567cbd10166bf2d9e3208e89e4f4ce",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/_word_test/table_pngs_v2/supp_table_s15_part_01.png","f69bfc0cd6f58e0e34adc2f2c41fb82ec92f9af79635436b9c34e45b1f8ce78c","f69bfc0cd6f58e0e34adc2f2c41fb82ec92f9af79635436b9c34e45b1f8ce78c",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/_word_test/table_pngs_v2/supp_table_s2_part_01.png","d9a9f200a027e02195d2a2fd421b49896a34ca8d1f405f541ec4f381b5e8ae8d","d9a9f200a027e02195d2a2fd421b49896a34ca8d1f405f541ec4f381b5e8ae8d",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/_word_test/table_pngs_v2/supp_table_s2_part_02.png","66344c3bf2833eb022c8c9dfa4d7bef8ea07e37015cc3e3eabad55aeb819d06a","66344c3bf2833eb022c8c9dfa4d7bef8ea07e37015cc3e3eabad55aeb819d06a",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/_word_test/table_pngs_v2/supp_table_s2_part_03.png","97c04e1ef6987169b9446cef17ea6468171ef523aa815aa949692dae3c3b3543","97c04e1ef6987169b9446cef17ea6468171ef523aa815aa949692dae3c3b3543",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/_word_test/table_pngs_v2/supp_table_s2_part_04.png","dfae33faff53ee52c9ff894c9788e99bb0f456b9a85cff069ffd676356daa3b8","dfae33faff53ee52c9ff894c9788e99bb0f456b9a85cff069ffd676356daa3b8",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/_word_test/table_pngs_v2/supp_table_s2_part_05.png","dafbf9722f0439fc9089489570f6933dec9914ed20df475c56aac06587066996","dafbf9722f0439fc9089489570f6933dec9914ed20df475c56aac06587066996",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/_word_test/table_pngs_v2/supp_table_s2_part_06.png","c4ee24d10bd316458510228ca75a8628c9e543a200551e1f37578653371e6652","c4ee24d10bd316458510228ca75a8628c9e543a200551e1f37578653371e6652",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/_word_test/table_pngs_v2/supp_table_s3_part_01.png","8139eb4ea512629f6457ad4f5dc6c586304b65c14f3324f22b6707a118b1cb4b","8139eb4ea512629f6457ad4f5dc6c586304b65c14f3324f22b6707a118b1cb4b",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/_word_test/table_pngs_v2/supp_table_s4_part_01.png","dc86d71f8a4731871bba6638fe979b0a38ad6da32e15e4f1d28d77e6a3443872","dc86d71f8a4731871bba6638fe979b0a38ad6da32e15e4f1d28d77e6a3443872",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/_word_test/table_pngs_v2/supp_table_s4_part_02.png","fe8e98ad60b10b6308253c2fa676137311b245796001b97d33aa6163ec364018","fe8e98ad60b10b6308253c2fa676137311b245796001b97d33aa6163ec364018",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/_word_test/table_pngs_v2/supp_table_s5_part_01.png","d73e3e3cf90ec58daece7940ba050bc7ecf147291efa2ebc92137709abf6c021","d73e3e3cf90ec58daece7940ba050bc7ecf147291efa2ebc92137709abf6c021",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/_word_test/table_pngs_v2/supp_table_s6_part_01.png","294c4a7422bd755b2cc728aecae6cb6633b14d529858aa4aceda2f118833b5e9","294c4a7422bd755b2cc728aecae6cb6633b14d529858aa4aceda2f118833b5e9",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/_word_test/table_pngs_v2/supp_table_s7_part_01.png","99283fa8c24ed435ff669e6b8328ff0b76ba28b4c88cc21dfa972464a9ed7a73","99283fa8c24ed435ff669e6b8328ff0b76ba28b4c88cc21dfa972464a9ed7a73",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/_word_test/table_pngs_v2/supp_table_s7_part_02.png","2f63ea9d1590953d6301f7672c0130c43ad7fa0b1f6aaae99f653420d8ab1445","2f63ea9d1590953d6301f7672c0130c43ad7fa0b1f6aaae99f653420d8ab1445",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/_word_test/table_pngs_v2/supp_table_s7_part_03.png","6a96e5200bc4c58fa708605c7deea05f76f9b859df30390076e8e87fbffb36ff","6a96e5200bc4c58fa708605c7deea05f76f9b859df30390076e8e87fbffb36ff",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/_word_test/table_pngs_v2/supp_table_s8_part_01.png","08ad149d4a8538efec7173f73b1f0f2dc0ceb2e8b4fcb368f910d971f7c559e8","08ad149d4a8538efec7173f73b1f0f2dc0ceb2e8b4fcb368f910d971f7c559e8",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/_word_test/table_pngs_v2/supp_table_s9_part_01.png","aa5bb0381f9f8880757a46cfe210aa00b3723d3ccb587aa59dc475a75984c8f6","aa5bb0381f9f8880757a46cfe210aa00b3723d3ccb587aa59dc475a75984c8f6",TRUE
"artifacts/08_figures/H07/H07_revised_smooth_derivative_pairs_near_eye.png","f19763fe3c14c723ac38846bf735c0465ba2ee18765777a4f7304c677be71113","f19763fe3c14c723ac38846bf735c0465ba2ee18765777a4f7304c677be71113",TRUE
"artifacts/09_tables/H07/H07_main_curve_points.csv","e92a5a89e0eda37c57de0dfa6a68d2e8c4f08b08d0ebfab5e7f2c332c9bdb034","e92a5a89e0eda37c57de0dfa6a68d2e8c4f08b08d0ebfab5e7f2c332c9bdb034",TRUE
"artifacts/09_tables/H07/H07_revised_derivative_photoperiod_rows.csv","541dc9f86fcb7bd4740016815c988d05a6d69580af41d1e941fae46085f849cb","541dc9f86fcb7bd4740016815c988d05a6d69580af41d1e941fae46085f849cb",TRUE
"artifacts/09_tables/H07/H07_revised_derivative_points.csv","8fd527ef2800217e78d4de4ce9dc55246dfd301f6a85b47cbfa91236131540e4","8fd527ef2800217e78d4de4ce9dc55246dfd301f6a85b47cbfa91236131540e4",TRUE
"artifacts/09_tables/H07/H07_revised_paired_figure_settings.csv","e7fe343dca5b2d10efce3cea245f95f52bfbd27f997933346c50696b949ee4e2","e7fe343dca5b2d10efce3cea245f95f52bfbd27f997933346c50696b949ee4e2",TRUE
"artifacts/09_tables/H07/H07_revised_plateau_summary.csv","e8ad47e76a8386fea3a9115cab2f0d477700ac55d82cc4133bd712d377fa15c1","e8ad47e76a8386fea3a9115cab2f0d477700ac55d82cc4133bd712d377fa15c1",TRUE
"artifacts/10_figures/descriptives/descriptive_overview.svg","4304aa487b3c7f6b27b533952315fc9b790d4d00334aeb519a97d28c50d98936","4304aa487b3c7f6b27b533952315fc9b790d4d00334aeb519a97d28c50d98936",TRUE
"artifacts/10_figures/descriptives/latitude_photoperiod_diagnostic.svg","58b7263ac915e910c268d840f00cb1a036fcc7036ed7b1ef0a201bb4202117fa","58b7263ac915e910c268d840f00cb1a036fcc7036ed7b1ef0a201bb4202117fa",TRUE
"artifacts/10_figures/descriptives/near_eye_metric_distributions.svg","63c21b0d084b76e63e50d24f097ab3a881c7056ca4d73c7def5f7a064d1daf05","63c21b0d084b76e63e50d24f097ab3a881c7056ca4d73c7def5f7a064d1daf05",TRUE
"artifacts/10_figures/descriptives/time_series_to_metrics.svg","61de5a9df7dda373d27935a9905bde99c2857c52787dafaedbb11a240efa7bbe","61de5a9df7dda373d27935a9905bde99c2857c52787dafaedbb11a240efa7bbe",TRUE
"artifacts/10_figures/H01/stage3/H01_stage3_model_support.png","cff7d52c1483b1d90d9fc187a8797b58ec7f0707ec8fc14df7dde9cd08ee5696","cff7d52c1483b1d90d9fc187a8797b58ec7f0707ec8fc14df7dde9cd08ee5696",TRUE
"artifacts/10_figures/H01/stage3/H01_stage3_model_support.svg","4ddf972fc4c8082594d13a3b446537ae8a525ca35077e0605967f9c4c0ce519e","4ddf972fc4c8082594d13a3b446537ae8a525ca35077e0605967f9c4c0ce519e",TRUE
"artifacts/10_figures/H03/H03_manuscript_supplementary_figure_S7.svg","a510c6bc356bba1ed748d4f0f4a308669b218af36af0b06e0fc18f82014674b3","a510c6bc356bba1ed748d4f0f4a308669b218af36af0b06e0fc18f82014674b3",TRUE
"artifacts/10_figures/H06/H06_reader_temporal_activity.svg","07b54b298f8c159432f08fc81b0ca2025915c1eb2128d6b02783f14987c58fb0","07b54b298f8c159432f08fc81b0ca2025915c1eb2128d6b02783f14987c58fb0",TRUE
"artifacts/10_figures/H06/H06_reader_temporal_day_type.svg","3005cbcd8c8b7a40339542fbe776853567d0ff56ae4d98fa6d2ebee6118110d3","3005cbcd8c8b7a40339542fbe776853567d0ff56ae4d98fa6d2ebee6118110d3",TRUE
"artifacts/10_figures/H09/H09_observed_timing_patterns.pdf","6912f7b1730219f5ece1d78c69fa96db0497156066fce9c9329039240d6293f3","6912f7b1730219f5ece1d78c69fa96db0497156066fce9c9329039240d6293f3",TRUE
"artifacts/10_figures/H09/H09_observed_timing_patterns.png","a23cb2a9a90a232ae9bf3f94ec7b1c5ac0e3c83933d056c0920ffd59e8e0eb59","a23cb2a9a90a232ae9bf3f94ec7b1c5ac0e3c83933d056c0920ffd59e8e0eb59",TRUE
"artifacts/10_figures/H09/H09_primary_effects.pdf","69275a6a3fbfa7bd0b47efa4f53cb61ccbe3c7a776f146148f58026f4329357f","69275a6a3fbfa7bd0b47efa4f53cb61ccbe3c7a776f146148f58026f4329357f",TRUE
"artifacts/10_figures/H09/H09_primary_effects.png","8525b9dda4a635efe2d8410e6eeb6a99722c6bc0d225f09abe684a73595dc4dd","8525b9dda4a635efe2d8410e6eeb6a99722c6bc0d225f09abe684a73595dc4dd",TRUE
"artifacts/10_figures/H11/stage3/H11_reader_primary_near_eye_curves.pdf","ff99643a56830938de7c70cfb60acce43282c0de4a300a8e28231776c6a3616a","ff99643a56830938de7c70cfb60acce43282c0de4a300a8e28231776c6a3616a",TRUE
"artifacts/10_figures/H11/stage3/H11_reader_primary_near_eye_curves.png","33ac814200fc1d69dcf462d0a156b2b950ef0588f47974881fb56f140a414f70","33ac814200fc1d69dcf462d0a156b2b950ef0588f47974881fb56f140a414f70",TRUE
"artifacts/11_source_data/H01/stage3/H01_stage3_model_support_figure_source.csv","b921ce3c1e2fd3c0ef9960946d6c31ebf28dc2cb488a417d06c64250dac3eb5b","b921ce3c1e2fd3c0ef9960946d6c31ebf28dc2cb488a417d06c64250dac3eb5b",TRUE
"artifacts/11_source_data/H09/H09_observed_timing_patterns_data.csv","34640aba210181b973902e00cd6924f79f6ae76faf01fa3c5b66078e2e2e7cee","34640aba210181b973902e00cd6924f79f6ae76faf01fa3c5b66078e2e2e7cee",TRUE
"artifacts/11_source_data/H09/H09_primary_effects_data.csv","3972ae75c9aef8551cc85f50d7a438b35b7a55dca58d81f3630133132a25aaf6","3972ae75c9aef8551cc85f50d7a438b35b7a55dca58d81f3630133132a25aaf6",TRUE
"assets/reference.docx","8c0cf634a4958aa05412de3f5f15aa92c40cbb5331a2319f761530472697e15f","8c0cf634a4958aa05412de3f5f15aa92c40cbb5331a2319f761530472697e15f",TRUE
"audit/decisions/brown_adherence_main_linkage_b_stage1_reopening.md","276155c1b64f378c14eaeacb778ea214160d781bf32458dc7bf7eced33908319","276155c1b64f378c14eaeacb778ea214160d781bf32458dc7bf7eced33908319",TRUE
"audit/decisions/brown_main_linkage_b_stage2_derivative_gate_recovery_001/dispatch_rejection_manifest.csv","1d956125ee7995c641385aea8e54cc8c267e06994ab4a6dbaf8fcbc4e4bec9e5","1d956125ee7995c641385aea8e54cc8c267e06994ab4a6dbaf8fcbc4e4bec9e5",TRUE
"audit/decisions/brown_main_linkage_b_stage2_derivative_gate_recovery_001/dispatch_rejection.md","e56e2f308d168a4a1a56d83c43fd20f37933c501c1181a45e4ba018a3100c4f5","e56e2f308d168a4a1a56d83c43fd20f37933c501c1181a45e4ba018a3100c4f5",TRUE
"audit/decisions/placement_decision.md","86ea999e67b094361a955feaf101efc7c8331bb060f9dd61e24246bd5fd709eb","86ea999e67b094361a955feaf101efc7c8331bb060f9dd61e24246bd5fd709eb",TRUE
"audit/hypotheses/H02/report018_order72_svg_export/candidate/figure4_exact_layout_replication.svg","2f9493540f12c9c660d213ee619bc726f1e3a0e34ce52c0e59bdf6bd8102a5cd","2f9493540f12c9c660d213ee619bc726f1e3a0e34ce52c0e59bdf6bd8102a5cd",TRUE
"audit/hypotheses/H05/report018_order72_svg_export/vector_legend_repair/candidate/H05_reader_near_eye_effects.svg","e9d7d60100403aea3ac25282f9be33f981b182a09e74479cd160bdc296ae63b3","e9d7d60100403aea3ac25282f9be33f981b182a09e74479cd160bdc296ae63b3",TRUE
"audit/hypotheses/H06/report018_order72_svg_export/candidate/H06_paired_placement_effects.svg","e9d44034ace69fc82f67079fdabb266827cc06e053f948bd47e90d6ce1a47e14","e9d44034ace69fc82f67079fdabb266827cc06e053f948bd47e90d6ce1a47e14",TRUE
"audit/hypotheses/H06/report018_order72_svg_export/candidate/H06_stage3_site_specific_significance_screen.svg","2b955196ce35eae1c973201a00523e538a6535ac59c8abe240160611a74c8b83","2b955196ce35eae1c973201a00523e538a6535ac59c8abe240160611a74c8b83",TRUE
"audit/hypotheses/H07/report018_order72j_split_svg_export/candidate/H07_revised_smooth_derivative_pairs_near_eye.svg","f12465fd629c44bbcc7f09a13fccd88b41eda9b80d1cba1310bbdab4ce52ba57","f12465fd629c44bbcc7f09a13fccd88b41eda9b80d1cba1310bbdab4ce52ba57",TRUE
"audit/hypotheses/H08/report018_order72_svg_export/candidate/H08_near_eye_effects.svg","f0f77bbd896739941d8ae63bb24ed889528a410a963c2123b07ca3a825f7ddee","f0f77bbd896739941d8ae63bb24ed889528a410a963c2123b07ca3a825f7ddee",TRUE
"audit/hypotheses/H09/report018_order72j_split_svg_export/candidate/H09_observed_timing_patterns.svg","c937252509c5de9448944358a9846842c973bac26b0f0fb4640728fcf8a908b3","c937252509c5de9448944358a9846842c973bac26b0f0fb4640728fcf8a908b3",TRUE
"audit/hypotheses/H09/report018_order72j_split_svg_export/candidate/H09_primary_effects.svg","a3f9bdb969c075d33adf9a0e6e751a1f967d5111856fcd0db07cbc36575a745a","a3f9bdb969c075d33adf9a0e6e751a1f967d5111856fcd0db07cbc36575a745a",TRUE
"audit/hypotheses/H10/report018_order72_svg_export/candidate/H10_age_site_significant_associations_selection_candidate.svg","1340491390703f642e30b0284bd4e0416a704015bc717dd2a6e56a8073901799","1340491390703f642e30b0284bd4e0416a704015bc717dd2a6e56a8073901799",TRUE
"audit/hypotheses/H11/report018_order72_svg_export/candidate/H11_reader_primary_near_eye_curves.svg","ee82f8f1ef3f360a584a92712ea1e9e1e48341617d5d0e332743c72c956cdbfe","ee82f8f1ef3f360a584a92712ea1e9e1e48341617d5d0e332743c72c956cdbfe",TRUE
"audit/hypotheses/H11/report018_order72_svg_export/export_h11_s17_svg.R","ec454b47001c2b3182eac354211129ca85c5cde7f7305e8902fe7bf5847f9f7a","ec454b47001c2b3182eac354211129ca85c5cde7f7305e8902fe7bf5847f9f7a",TRUE
"audit/manuscript_nature_health/consolidated_display_repair_2026_09_11/read_only_preflight/display_component_caption_map.csv","1c93deaf67a73ebb093721258105e101758f8babb23535f053dc701a06ce8559","1c93deaf67a73ebb093721258105e101758f8babb23535f053dc701a06ce8559",TRUE
"audit/manuscript_nature_health/consolidated_display_repair_2026_09_11/read_only_preflight/owner_path_and_serial_order.md","c79334583a19e1efced264cf61a1598764a1e2ad4b41212369863da0513043e1","c79334583a19e1efced264cf61a1598764a1e2ad4b41212369863da0513043e1",TRUE
"audit/manuscript_nature_health/consolidated_display_repair_2026_09_11/read_only_preflight/proposed_change_matrix.csv","09a868d322bc0354862f2b5a23d9aa67063337e16aff8ffcb85e1060999df338","09a868d322bc0354862f2b5a23d9aa67063337e16aff8ffcb85e1060999df338",TRUE
"audit/manuscript_nature_health/consolidated_display_repair_2026_09_11/read_only_preflight/prospective_checks.md","a995c29e49e45c719a976eb54f5629f7d945a32316782984223874d0be19cd3d","a995c29e49e45c719a976eb54f5629f7d945a32316782984223874d0be19cd3d",TRUE
"audit/manuscript_nature_health/figure_table_selection_assets/brown_adherence_levels.svg","65c262ff90dbf458549a417d722e625fba5d30ed892edabd34e81c37b55c1433","65c262ff90dbf458549a417d722e625fba5d30ed892edabd34e81c37b55c1433",TRUE
"audit/manuscript_nature_health/figure_table_selection_assets/brown_supplementary_figure_s5.svg","61e8d4671939659ecf5eca6c6688c03414bb849d15b9d3f59f39c96ca7069cfd","61e8d4671939659ecf5eca6c6688c03414bb849d15b9d3f59f39c96ca7069cfd",TRUE
"audit/manuscript_nature_health/figure_table_selection_assets/H04_manuscript_figure3_selection_candidate.svg","012453debcd7994ab8b8437bd1b829a4935b26d97803963c6621ee2093bd72dd","012453debcd7994ab8b8437bd1b829a4935b26d97803963c6621ee2093bd72dd",TRUE
"audit/manuscript_nature_health/figure_table_selection_assets/remaining_gt_candidates/tbl-plan-h02-chest-variation-shapley-gt-candidate.html","1fd4579929dcacccbd6258e007f29367d9738d1a3b162abfe23936fc922ac3d8","1fd4579929dcacccbd6258e007f29367d9738d1a3b162abfe23936fc922ac3d8",TRUE
"audit/manuscript_nature_health/figure_table_selection_assets/remaining_gt_candidates/tbl-plan-h02-glasses-variation-shapley-gt-candidate.html","1147881a649557c66e9f494193bbe521ef429eec533e5c3787e41b9817bb0a28","1147881a649557c66e9f494193bbe521ef429eec533e5c3787e41b9817bb0a28",TRUE
"audit/manuscript_nature_health/figure_table_selection_assets/supplementary_figure_s14.svg","e4b1fe228897a7135bd017c7c01f80a796a43819d5c1078008f2a927093508b5","e4b1fe228897a7135bd017c7c01f80a796a43819d5c1078008f2a927093508b5",TRUE
