"path","bytes","sha256","actual_sha256"
"evidence/environment_recovery_009a/generated_preimages/.quarto/project-cache/deno-kv-file",36864,"c58b6911e80f9ef4d704d6621f83f6120efce966497c6febdb88aceef1b84b29","c58b6911e80f9ef4d704d6621f83f6120efce966497c6febdb88aceef1b84b29"
"evidence/environment_recovery_009a/generated_preimages/.quarto/xref/afbaf8e1",9315,"5eb4a6ee82ceac5aca5092d6c30b7343d1b92f1414c7781914e08fe16233204f","5eb4a6ee82ceac5aca5092d6c30b7343d1b92f1414c7781914e08fe16233204f"
"evidence/environment_recovery_009a/generated_preimages/.quarto/xref/INDEX",117,"b466c148bf5329c43fc30f00bbbb96de90dbde5ed1a8b3e39ccd45629afbeecc","b466c148bf5329c43fc30f00bbbb96de90dbde5ed1a8b3e39ccd45629afbeecc"
"evidence/environment_recovery_009a/generated_preimages/render_docx_round1/accepted_figures/012453debcd7_012453debcd7_H04_manuscript_figure3_selection_candidate.svg",226671,"012453debcd7994ab8b8437bd1b829a4935b26d97803963c6621ee2093bd72dd","012453debcd7994ab8b8437bd1b829a4935b26d97803963c6621ee2093bd72dd"
"evidence/environment_recovery_009a/generated_preimages/render_docx_round1/accepted_figures/2f9493540f12_2f9493540f12_figure4_exact_layout_replication.svg",2982460,"2f9493540f12c9c660d213ee619bc726f1e3a0e34ce52c0e59bdf6bd8102a5cd","2f9493540f12c9c660d213ee619bc726f1e3a0e34ce52c0e59bdf6bd8102a5cd"
"evidence/environment_recovery_009a/generated_preimages/render_docx_round1/accepted_figures/4304aa487b3c_4304aa487b3c_descriptive_overview.svg",2463966,"4304aa487b3c7f6b27b533952315fc9b790d4d00334aeb519a97d28c50d98936","4304aa487b3c7f6b27b533952315fc9b790d4d00334aeb519a97d28c50d98936"
"evidence/environment_recovery_009a/generated_preimages/render_docx_round1/ZaunerEtAl2026_NatHealth_phase3_brown.docx",3765960,"4790ebb3613c5f1a0ef5c86f84add9487134cd0c0f5fde9d4542cce5930df37d","4790ebb3613c5f1a0ef5c86f84add9487134cd0c0f5fde9d4542cce5930df37d"
"evidence/environment_recovery_009a/owner_members.csv",52450,"5b121b5340caaba1e192f2d2324b19b2f269a4d52c634f947cf184a074ec3f3e","5b121b5340caaba1e192f2d2324b19b2f269a4d52c634f947cf184a074ec3f3e"
"evidence/environment_recovery_009a/preflight_receipt.R",3921,"bab9b1f80069e7b465e968fb653e5c3093dd902e63e3113e499e30c370b55944","bab9b1f80069e7b465e968fb653e5c3093dd902e63e3113e499e30c370b55944"
"evidence/environment_recovery_009a/preflight.json",1505,"a5226e1a440dcd1ace72b489fee797df3890e830855fd6f680dff009cd275616","a5226e1a440dcd1ace72b489fee797df3890e830855fd6f680dff009cd275616"
"evidence/environment_recovery_009a/R_session.txt",642,"f7aca043ed64229551b5603e3a0ff9c5be1ac1c1062df26a76582a923dc94c28","f7aca043ed64229551b5603e3a0ff9c5be1ac1c1062df26a76582a923dc94c28"
"evidence/environment_recovery_009a/request.json",1300,"be7a164ceed954e6223ca92dda5483dd6aef1ba9829b87ca497e66e89c9f5fdf","be7a164ceed954e6223ca92dda5483dd6aef1ba9829b87ca497e66e89c9f5fdf"
"evidence/export_editable_tables.py.diff",6413,"f305f8e72a9089b91d8fd1759b7dc09bc759694c19ab352c145d88bf4d1a1788","f305f8e72a9089b91d8fd1759b7dc09bc759694c19ab352c145d88bf4d1a1788"
"evidence/helper_baselines/embed_accepted_svg_figures.py",16998,"75432be9c10f042b9f46a0207c8fc898db274f483fd4065ab3a823bf6416c38b","75432be9c10f042b9f46a0207c8fc898db274f483fd4065ab3a823bf6416c38b"
"evidence/helper_baselines/export_editable_tables.py",18017,"4bf3a4aa761b18a34626c476774682766940992ce8b23a0b9107ac7daab85e1b","4bf3a4aa761b18a34626c476774682766940992ce8b23a0b9107ac7daab85e1b"
"evidence/helper_baselines/prepare_word_manuscript.py",54987,"e89329f60bb477bf726fb1ccc0f3acecd107bab81d4541a1fca2633cf54415aa","e89329f60bb477bf726fb1ccc0f3acecd107bab81d4541a1fca2633cf54415aa"
"evidence/helper_baselines/run_stage.py",7455,"f98800e8d15e78f985e944f2af06dc149ddb67ac4c76e869b014f4f36e0b0598","f98800e8d15e78f985e944f2af06dc149ddb67ac4c76e869b014f4f36e0b0598"
"evidence/helper_baselines/stage_candidates.py",15537,"b76e2aa7a6801126387fc4d8eafaf56a0ee43723efcb7ac54f5dae1d911fc692","b76e2aa7a6801126387fc4d8eafaf56a0ee43723efcb7ac54f5dae1d911fc692"
"evidence/html_407_cell_preservation_round2.csv",192766,"bb16698a186b881f09330eb8132b2418a8a0ae6cc0e1bd3749713596683347f4","bb16698a186b881f09330eb8132b2418a8a0ae6cc0e1bd3749713596683347f4"
"evidence/html_407_cell_preservation.csv",192766,"bb16698a186b881f09330eb8132b2418a8a0ae6cc0e1bd3749713596683347f4","bb16698a186b881f09330eb8132b2418a8a0ae6cc0e1bd3749713596683347f4"
"evidence/html_browser_round1/after.json",791,"273636438f002e341617bf4450dd219e6b093e18700608eed2a68e235b29ab4f","273636438f002e341617bf4450dd219e6b093e18700608eed2a68e235b29ab4f"
"evidence/html_browser_round1/before.json",791,"273636438f002e341617bf4450dd219e6b093e18700608eed2a68e235b29ab4f","273636438f002e341617bf4450dd219e6b093e18700608eed2a68e235b29ab4f"
"evidence/html_browser_round1/initial_permission_failure.json",356,"feccf3f334e2cfab1cc833bdbfb97640d9bb74c805d7448c06c11a9110334ebe","feccf3f334e2cfab1cc833bdbfb97640d9bb74c805d7448c06c11a9110334ebe"
"evidence/html_browser_round1/requests.log",190,"275fca3b24b962b2cf91d970ef2e305ec32502e540f2feada238a203a0db106b","275fca3b24b962b2cf91d970ef2e305ec32502e540f2feada238a203a0db106b"
"evidence/html_browser_round1/runtime.json",354,"a0131c361f8fc8c4de1e0e5addf5e3664770997b70400d0c3645d24a3616ed5b","a0131c361f8fc8c4de1e0e5addf5e3664770997b70400d0c3645d24a3616ed5b"
"evidence/html_browser_round1/teardown.json",96,"5aa1e8f102d14555e231316573aec543149b5ccddd4aed33d685f35ee8d6afe0","5aa1e8f102d14555e231316573aec543149b5ccddd4aed33d685f35ee8d6afe0"
"evidence/html_browser_round1/visual_findings.json",638,"efef23939898aa300c85222f012830427613c21cc0c9e226f95cfa00fec7560c","efef23939898aa300c85222f012830427613c21cc0c9e226f95cfa00fec7560c"
"evidence/html_browser_round2/after.json",791,"2a37ad5113e52aef1d49132e4a7092984762a3125e0b717f8878983f0686b250","2a37ad5113e52aef1d49132e4a7092984762a3125e0b717f8878983f0686b250"
"evidence/html_browser_round2/before.json",791,"2a37ad5113e52aef1d49132e4a7092984762a3125e0b717f8878983f0686b250","2a37ad5113e52aef1d49132e4a7092984762a3125e0b717f8878983f0686b250"
"evidence/html_browser_round2/requests.log",190,"548503197c19b72d2c4f3ad43b6ad5c877f5eaad0459a62410c55abba4909e4b","548503197c19b72d2c4f3ad43b6ad5c877f5eaad0459a62410c55abba4909e4b"
"evidence/html_browser_round2/runtime.json",354,"4d1c00bb2ce11793d3b22f2126bb96cba239c32ea04080efdce4abb0f2a74ecb","4d1c00bb2ce11793d3b22f2126bb96cba239c32ea04080efdce4abb0f2a74ecb"
"evidence/html_browser_round2/teardown.json",96,"8475470a7beeeba94b185313446e0b2a6c4139fbbd5f0b658a526ab2bda8e503","8475470a7beeeba94b185313446e0b2a6c4139fbbd5f0b658a526ab2bda8e503"
"evidence/html_ordered_cells_round2.csv",91229,"d5d070865321056256773180f4a6117ed6bc8bfd3265683f39cb34ec2a182ea5","d5d070865321056256773180f4a6117ed6bc8bfd3265683f39cb34ec2a182ea5"
"evidence/html_ordered_cells.csv",91229,"d5d070865321056256773180f4a6117ed6bc8bfd3265683f39cb34ec2a182ea5","d5d070865321056256773180f4a6117ed6bc8bfd3265683f39cb34ec2a182ea5"
"evidence/html_round1_command.json",20332,"f6271aedf658682ac0419dcda3b15f750b70a7130d531bbec42ddfec970e6880","f6271aedf658682ac0419dcda3b15f750b70a7130d531bbec42ddfec970e6880"
"evidence/html_round1.log",1699,"c876c9dfa98441c8ff0ba9145b9feca9be44b9d65d790faf264078bc17d503b5","c876c9dfa98441c8ff0ba9145b9feca9be44b9d65d790faf264078bc17d503b5"
"evidence/html_round2_execution.json",6564,"409134830ad297891a1f304478fa578fdc52f87bdc124e9cbc8b1d20c7629191","409134830ad297891a1f304478fa578fdc52f87bdc124e9cbc8b1d20c7629191"
"evidence/html_round2_request.json",692,"cec3260fe55a6b12bacff112990ae49e2c290661797765af3ed89f116c395571","cec3260fe55a6b12bacff112990ae49e2c290661797765af3ed89f116c395571"
"evidence/html_semantic_checks_initial_validation.csv",11345,"4c0ab46d8812371c93102f2d9f7cc20506a8c5ef6a0a40686a22842f2f74a753","4c0ab46d8812371c93102f2d9f7cc20506a8c5ef6a0a40686a22842f2f74a753"
"evidence/html_semantic_checks_round2.csv",11473,"b81a03532ec2f031e4c81784e11e4fe0e0b4c4af98b4c550395f54790596edfb","b81a03532ec2f031e4c81784e11e4fe0e0b4c4af98b4c550395f54790596edfb"
"evidence/html_semantic_checks.csv",11570,"c43e56eafc7c4fc40cbf9eabf3ae471c9611689157295096990d39a9ff59a8b3","c43e56eafc7c4fc40cbf9eabf3ae471c9611689157295096990d39a9ff59a8b3"
"evidence/html_semantic_pass_round2.json",460,"112dfb74ee81c830a24f80dfcbae588d947febc5d2ea357509acd900fd9d5f21","112dfb74ee81c830a24f80dfcbae588d947febc5d2ea357509acd900fd9d5f21"
"evidence/html_semantic_pass.json",460,"82ba62314c8f2d251094b83cd29c2f679512a98701102309fe8bad2a88ded375","82ba62314c8f2d251094b83cd29c2f679512a98701102309fe8bad2a88ded375"
"evidence/html_semantic_result_initial_validation.json",460,"375e9d8a9e3631a4bd2c244a0727b51fd069d3193b7a357fc3e20cd9b5e21c3c","375e9d8a9e3631a4bd2c244a0727b51fd069d3193b7a357fc3e20cd9b5e21c3c"
"evidence/html_semantic_result_round2.json",460,"112dfb74ee81c830a24f80dfcbae588d947febc5d2ea357509acd900fd9d5f21","112dfb74ee81c830a24f80dfcbae588d947febc5d2ea357509acd900fd9d5f21"
"evidence/html_semantic_result.json",460,"82ba62314c8f2d251094b83cd29c2f679512a98701102309fe8bad2a88ded375","82ba62314c8f2d251094b83cd29c2f679512a98701102309fe8bad2a88ded375"
"evidence/html_verification_R_session_round2.txt",702,"d97a955349c7418713229af69ad239d642e0c96727a4a1497942dd500301c7a2","d97a955349c7418713229af69ad239d642e0c96727a4a1497942dd500301c7a2"
"evidence/html_verification_R_session.txt",702,"d97a955349c7418713229af69ad239d642e0c96727a4a1497942dd500301c7a2","d97a955349c7418713229af69ad239d642e0c96727a4a1497942dd500301c7a2"
"evidence/layout_correction_round2.json",3240,"10e72714b0ad128592c05986a45333aaacfc1a0d86eac939f39bc3b271ea8834","10e72714b0ad128592c05986a45333aaacfc1a0d86eac939f39bc3b271ea8834"
"evidence/layout_round2_preimages/export_editable_tables.py",20096,"44517d247c0cc30f14cae441c389054d744de680ca3536fcfb68eb29f17bde1a","44517d247c0cc30f14cae441c389054d744de680ca3536fcfb68eb29f17bde1a"
