"scope","path","sha256","bytes"
"frozen_source_data","artifacts/11_source_data/H08/H08_preparation_site_support_summary.csv","7941ccc71e9aef5524fdbca88ec0c5a75d2e753de08e8d99cdc1bac09f8c1a7e",1174
"frozen_source_data","artifacts/11_source_data/H08/H08_preparation_site_support.csv","0a65c59d5f3da48e701174e26ff87d6713e7fe1a4da95fa98584bdd624a79ff4",22217
"frozen_source_data","artifacts/11_source_data/H08/H08_preparation_vlsq_score_distribution.csv","d1b2299c8d76fd7e4a203fc04cab3d4d7e6ab9992b64179bb844cea22d899b05",610
"frozen_source_data","artifacts/11_source_data/H08/H08_preparation_vlsq_site_support.csv","436f1dfd14e9f9995c86da8cb3347828a90e51514c59004392490626c3853ccd",730
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/001__build__nathealth__audit__hypotheses__H08__H08_analysis_preparation.html_gt_semantic_ledger.csv","4e19e89b72f96adeb6ff705a2935a5cb673a412e8dbf26cc08f9411df11f7444",254870
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/browser_console_warn_error.json","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945",2
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/browser_navigation_audit.json","9eed37882943c5c7ef49cc4bea9bc88b4b81eb7adb360f1067840a757301efcb",1199
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/browser_qa_measurements.json","c55eaff9e8c8066fe1c285917a035ce3b4319d126bfd5319943f6d19b0c81fd8",129584
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/browser_scroller_audit.json","394aa46ccca428ab1c42321b8edbf240356b497a951fe631c83b9526ff1fa8a2",880
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/build_delta_postrender.csv","63139b065773d559c46050af22419458a688d94ca585830e498f1c7335f94d55",1558
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/build_inventory_postqa.csv","b905a3ece9ff42f921846e81a4fe401c02663919cbe053b02071171ff90e4410",136366
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/build_inventory_postrender.csv","b905a3ece9ff42f921846e81a4fe401c02663919cbe053b02071171ff90e4410",136366
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/build_inventory_prerender.csv","8abe9ff778f895dbda7a31096d3037cff9a7bd2bae7506655445e779d4ebf926",136366
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/build_order55_current_170mm_proofs.R","fea0dac3dbcaa8ca2a3d63933ab8f2f578ea2f6bbc56afc79bc812366b43ef5b",5051
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/build_symlink_inventory_postqa.csv","514e58ade28907a83f7a67bf8a1263f0b7567c8c480c4ad33ef7965a86251ef8",7
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/build_symlink_inventory_postrender.csv","514e58ade28907a83f7a67bf8a1263f0b7567c8c480c4ad33ef7965a86251ef8",7
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/build_symlink_inventory_prerender.csv","514e58ade28907a83f7a67bf8a1263f0b7567c8c480c4ad33ef7965a86251ef8",7
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/country_site_audit.csv","eb329ae1e93b5107f5c24cdde5aeefd4f8fd6c7e1a1d6b3d5ee5a675e0fcf7e9",344
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/current_170mm_fig-h08-prep-sample-support_A4.png","1513bbd2add39499c7d59bd81464dd0b4c5e4ecbf74f2caa9c455fe6f80e2fba",84791
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/current_170mm_fig-h08-prep-site-range_A4.png","ec9a73f87a8648f656b7a2ef68e47e7ea079fee88fbb22c5aadfb5b33b338e3d",77644
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/current_170mm_fig-h08-prep-vlsq-distribution_A4.png","8be40aff40703fc30c59e4dac7f9b7ffaaf03f7e37f686c5880d3916618762bb",40684
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/current_170mm_proof_registry.csv","477a25c3db7c9160bbcb25d073af6ad36278e3c654a7fb167d25883190de3093",1867
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/dispatch_reconciliation_prerender.csv","9849d04ac3d708718c775f901206bfd289b90dcf95686fcaa12887da9397cc17",2252
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/duplicate_id_audit.csv","ec2e530bdc20f4e327dcb65143c43199395218aa10bb12862757fd8a2ab16538",15
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/embedded_defect_audit.csv","ca4e955e2e50769aad1b49c174b09eb44f857612527ff73b8e394ea2dc0c6e35",313
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/exact_formula_table_audit.csv","d4dfed90361aca689649a03dca137f045511b1a3e974a9e3bb86832e00da8fee",996
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/fdr_family_contract_audit.csv","5b8584c5790c038e08937ca9c18a27194747f53f88a0c607c3a836ef972c1152",121
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/figure_endpoint_audit.csv","8073e31e677456f86ab8db11c2f13efbd29dfc7e0af1001ceb0c5bd0a5842e5c",2547
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/figure_final_size_typography_audit.csv","d45b9a3258e900390c88b43d3c330c1272aacf121120fc8a4f09b57d2096fa1c",3436
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/figure_visual_transition_audit.csv","6f800b9f352ed78338c629f5e0a8e42d9316ab192497badc4fe1f8b77abb5457",1867
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/final_source_freeze_audit.csv","f167d31611f3cf47d665d6c08edc56ec227e1d93f927e92ddbd3491f86c9bce2",1502
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/finalize_order55_evidence_manifest.R","d972c69e5d34a4e10d554ddd14863d2ef7bfa7db6c42f70c8a13e0a4025412f2",7212
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/gt_html_semantic_post_render_summary.csv","8a129665bdd842d0fd2ad68eb90896a4172507653634c03fd9897f752f13aae4",499
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/helper_execution.csv","ed4897df4c43baab296867b96dfee66dbe54c27be0ae33f979cb2384386653de",1040
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/helper_protected_reconciliation.csv","997ccda35e4dc62b33e54d9f41bbb7791a864b4fa2cc9f73ecafa4364e0b7e7e",67264
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/helper_verifier_corrections.csv","b400dfce3774482d3f5925d76c5131c74a974962e27d811eb6bb339d6b84e248",556
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/historical_test_audit.csv","81eeb49b8f536e19e91849a47bdce709b20473489d8ad0ecc7f205347705a752",464
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/loopback_lifecycle.csv","b919a95ace959704a732061899eedf9a3cf608ee77ed584bbc04a1cd03d1c529",1424
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/mermaid_endpoint_audit.csv","12d069210a409779de74151c1307b1ab66acf1f738224daf7f6b3299f2d3556d",282
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/model_setting_audit.csv","7ad332069ff7b5be2a6202305b65c744027c97f9bab055194b8d0d166bc3f106",835
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/navigation_audit.csv","23f8487dd23f5bcf53bd0a7f3288a2fa5f77ed0e579e55e44980d3ef585e666b",275
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/nonvisual_status.csv","6094952be11c2d35e5ab709581d00a49bd4c9a1712b578d50fc05b0a384417af",2658
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/ORDER55_COMPLETION.md","abf3b15798008c5c1b0d81f2ba639260437ce9ec45c26a72f2bd8d1b366d897d",8750
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/phase4_manifest_transition_audit.csv","7c9d9ba31cd17f357189a3a8f3442b49a9eb6a5117128f52101138bf1e39218d",888
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/postqa_process_and_listener_audit.csv","3cf684203e937942d84d156f3990bdbde83ce54c73e21fc8c7f0db4007044396",328
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/postqa_rehash_reconciliation.csv","bb6a42791566b14da46317c3a3e470d8c6fd406e09b182abd8fe772cca703b84",134
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/preparation_manifest_posthelper_audit.csv","8ae9ce353682f3349978c8e7ffd0f7057c98be3e6a70438e599d58bf9b7f3dea",47525
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/preparation_manifest_postqa_audit.csv","893e0fdadf5f17971f4296430dce5a908517a852d7b2101f45f0b995b9169d1a",65054
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/preparation_manifest_postrender_audit.csv","893e0fdadf5f17971f4296430dce5a908517a852d7b2101f45f0b995b9169d1a",65054
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/preparation_manifest_prerender_audit.csv","dd0e13ca1391037428c4b0af5c951373fd5ee0e0fcd30b1be35fad2a1ad861a3",28908
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/prerender_status.csv","37d1d17700796e3b3834e87741230001500ba92baa4f2be7261bdce94f029895",444
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/prerender_verifier_corrections.csv","8676c838e847d13e856b8b31733f3c7fed7f4cec6431f09f8a5e4b573147b470",336
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/process_prerender_external.csv","37539c68d6cab66891abf6b44be00a2eb96b60028a05357a2da8d3e5189a1b0e",157
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/protected_inventory_postqa.csv","f651f93c09b0301e4bc02ceb05246efe5814dd219cf9dfef6376d975475edc8d",40015
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/protected_inventory_postrender.csv","f651f93c09b0301e4bc02ceb05246efe5814dd219cf9dfef6376d975475edc8d",40015
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/protected_inventory_prerender.csv","dc9aaef641ccc9c6593784b04d1ffe3c98527af3a1af955d1683a270807ef5f4",40015
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/protected_reconciliation_postrender.csv","d8d60d183da02b5a51a6a7b12e3a96897e0b7b7bb6768942b366c81e5b16fb84",71226
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/reader_internal_path_audit.csv","ff5313b9799862a77d895663abf2d7792808071d64e9f5f176200560137679b6",127
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/reader_link_and_fragment_audit.csv","f194e6c779035cc7cc611c7c10cd84951c314b0a81b10350f3212d518ef54ebb",5964
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/reader_phrase_audit.csv","1b1db846d92b0a39e3fd9e1ba83694bb260dc5ebd12cf7f1a2b9d8fd25ed623b",576
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/release_pin_reconciliation_postqa.csv","9cedc0530a936d7fb4b1c4200f9447c603e7629901303a72f2017e30c4e7c453",9104
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/release_pin_reconciliation_postrender.csv","9cedc0530a936d7fb4b1c4200f9447c603e7629901303a72f2017e30c4e7c453",9104
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/release_pin_reconciliation_prerender.csv","a3fbefbc31ed2e14ccf52485def91038fdc930ca20c48507d81db868d323caa9",8281
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/render_and_helper_execution_audit.csv","4310edc660aa377778fc5e05cb22a5061c2f022bef22d9351fcb36cc27bcedaa",385
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/render_execution.csv","59a64c272b47e10d426f76f45a1e8c39ae8d098412d37b54955d73d0335a01c1",1282
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/result_acceptance_reconciliation_postqa.csv","32264867faa51ec0cb0288df242652176f5f62f2aee1ca972880412b5ef5e4d5",8513
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/result_acceptance_reconciliation_postrender.csv","32264867faa51ec0cb0288df242652176f5f62f2aee1ca972880412b5ef5e4d5",8513
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/result_acceptance_reconciliation_prerender.csv","ab3eba1451add9cdcb178174e62fe91e349c531671fa37e79040449aa973e37c",4728
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/scientific_table_contract_audit.csv","11f750139009615eb3e53d9869d2d4221214ddd652c7a4cbb6a86b55e3c74f20",790
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/score_and_sample_support_audit.csv","42ec3885e4633d289f1cc391b589126f64c0c53801a1595ac8410d9fcc6e3a65",373
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/semantic_invariance_audit.csv","9fbb5847a3af839e009954c283f7facce4dc49a755b2f8d0d47410c41d0807f5",1228
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/semantic_reverse_audit.csv","82c8f7ec56aaa2b4e78e24771ef2a14c542f70762b83b87d9101ca07a19f901f",783
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/source_data_contract_audit.csv","2603e9b7f49babfa87f6b594ba9c91cb3ed54cf1deb92d85afd74ac476162ca6",543
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/source_link_audit_prerender.csv","bd1a5bf9bc1a4c25ebd1ddb37c40be43ef405d2318f950e3b3232afc8793f37b",3798
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/stage3_manifest_historical_audit.csv","d797909fbf056623c67c3213348f6df3cd3563ae3cf99e316153482cc381f268",8187
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/table_endpoint_audit.csv","a79b261955070bf9731722a04416a1277a85ff166a8e3f733fb5fb41e3f43e33",2798
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/table_header_reference_audit.csv","4063fb00057dd95d8a8711bb31e607f4ce4444dbe2c11e947596864943dbaad3",125483
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/target_png_transition_audit.csv","3d41fd7080d057cef89cfeccdd770ba8c4ffeb409c4c888ebeb8cc1dc040e9e5",1581
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/verifier_corrections.csv","ba7d00a6f8cf8b989ec7160f687e27d8d0b50966fe8241be0bb991d61f24cd4d",1800
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/verify_order55_companion.R","38aa94e1b8fca89d1b9d4469c714201d0b1ccfa411d9dbd239a03ced15efe90e",57194
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/verify_order55_helper.R","8b3b6ae75db5e4dfdfcac5fc91229390fbff3c23f02ff67c97e06d602ca87d34",8163
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/verify_order55_prerender.R","11986cc34b651573da488a12a8fd291a662c78f156e9e8a8c6db47cb813e2ae6",22749
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/versions_prerender.csv","d7b92607e32f0331aa04a3fbad7bca8e6e0bd7bcf18ef0a8f8533fa64d32fe0c",100
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_desktop_1440x1000_figure_01.png","416315311a879886f7b339e22b29b1cb5bef3dc91baa1a1af0b911b2d1b45234",113381
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_desktop_1440x1000_figure_02.png","a70e7abbe07d1a4236a1f600ac0b323f46f1398b5499f4805a294080214cb803",100865
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_desktop_1440x1000_figure_03.png","7d72c66e0a8f886e148550519d15154cfc1cbc76a7a406f9c01eda7b2f792d30",80242
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_desktop_1440x1000_full.png","df74a307863b0d4713798e42a8aabb27ef96cb254b6ab3b502e853e037913e96",1575496
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_desktop_1440x1000_mermaid.png","fbce25738908e357022a1e8b93bc76d2a967c743a04bac361b6c27dd2e1a4efc",95881
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_desktop_1440x1000_table_01.png","b21d633881c29afe0671d14dddc082c84fc8c5699c6a9d404e1a2537fb9d40c9",192873
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_desktop_1440x1000_table_02.png","e63cfe6f5177f9aa97493c867295f14f1884226552c5eb52da0d74f98db1b504",189819
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_desktop_1440x1000_table_03.png","991b131bd1b91a147657956d44f89ee06f6e76b6812dd0497e98ee63b96fdeb5",141102
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_desktop_1440x1000_table_04.png","2087c73fb7f9baf6b1f3902bc0d8fd62e2179c89e1d384d1a4a3c853c879fa8e",198060
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_desktop_1440x1000_table_05.png","6530da4e8ab255c050169fe689cbc04ec948b62b8374dd34b1f0dea174e0b952",173549
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_desktop_1440x1000_table_06.png","6c33207726571f4c1530231593e99662b1cb310303e9cec5dc6c408afd6ec1b5",148047
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_desktop_1440x1000_table_07.png","bf56d697135be6e7beee9056340779df2c32898e21f26b1dd671e5c573cf8d4d",141376
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_desktop_1440x1000_table_08.png","9850c36b31044d163c40eb3470ea98b23e6a02876ceffeb95d3b71bc2a101432",197053
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_desktop_1440x1000_table_09.png","a39170b3623dd5d0cc9b14d551f11d118480cbadf9cc34ff7e9445943e7e3dee",198200
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_desktop_1440x1000_table_10.png","622ad716fb45f20d0e29c218078b3dd04ea157d693a50e36ff873da519c4ad8c",212912
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_desktop_1440x1000_table_11.png","1b76ee14046e19f573223ba84e29a03f03640dd2691db57e9400f2a4990dd469",193034
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_desktop_1440x1000_table_12.png","66db511d8e8d77422aeea17f09e0408b7de32a693e398a673e875551c943c4a2",211606
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_desktop_1440x1000_table_13.png","ea1d12344d1b7dc0a3856b060fb668d72a061c4f77cc3ff3bc64818d37d0a12e",221509
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_desktop_1440x1000_table_14.png","396059731245df6c84e091b96e5c1f6a6878ed0cfe9c6e2efa32870d0ab793bd",200541
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_desktop_1440x1000_table_15.png","9ef54ebd7189f933441ec26f6ae40084037a2741908097cba47ad0b81ce1a764",196019
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_desktop_1440x1000_table_16.png","4ecb8da5760b4a432fed8636362ffbf361166c4de963c32bf8434ec7bf01d006",196533
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_desktop_1440x1000_table_17.png","d6dbf40ee8ead30113a8d05d3f9058e4a8f2c92d3c94294d6021c63aa45b41ba",227969
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_desktop_1440x1000_table_18.png","fe1a3c1e631eecab3d139008e094df1f86c6b8c789f26090e6be9c3da449d73d",242450
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_desktop_1440x1000_table_19.png","d42305a5aab37285b9ff65a1804a606e0cbf8328771204ef7862b47d187d2cd9",172216
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_desktop_1440x1000_top.png","f09d57337719032e058d08d2d62285fabafce7cf28094c9fa80ea5b26c640722",224991
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_narrow_708x1000_figure_01.png","a3967c329031f7ecac3d06122ab12c60332cd916ac12a2882961b2545d5e6f94",83708
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_narrow_708x1000_figure_02.png","54bba9a1f1ca83197f31434dabdb8fc6a06130b4287e3e53d300f3c6af58580a",84250
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_narrow_708x1000_figure_03.png","46886ee849242239032762c0cd970f67c653a681c37d8fd8b09b756a5aabdc08",63201
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_narrow_708x1000_full.png","17c8a085b82736da0784e810698223aa62f195ade2573279f1cfaca9ccdf7a84",1253082
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_narrow_708x1000_mermaid.png","ac378af13127fb4f21ef2ab80698dd12f8c48079f119f2134d8ca8b6bbd7d8b8",52207
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_narrow_708x1000_table_01.png","88cd2aa0d029f05c39746f6fc98bef726da4da7eced69972f232dd8dc84bf54a",108734
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_narrow_708x1000_table_02.png","066d20d30a08211fe493c344722db799e1edc6a3194e46ae863e707cd11128f5",112827
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_narrow_708x1000_table_03.png","ff74580173ec5dbc27a15ea67c2696cb26be21e74201b08b4a39694de0294393",83179
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_narrow_708x1000_table_04.png","05110e69f54bdd9bd5761ffa53d7781fae4e710690f9389b54e794c16229ab60",115016
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_narrow_708x1000_table_05.png","8cfbfcf839470b8d434985e527f0c02370b4bcf6f7124407cbb84d9e9b24009c",102644
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_narrow_708x1000_table_06.png","f94fb4ae9b1bfbebd2586ce62b975e6633d92f7b5e2e26898ce3a9d9ba68ffca",93302
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_narrow_708x1000_table_07.png","6377bdffa5fc3101871694efabec25733d9dadc5dd2840dd35ba98b36302978e",84480
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_narrow_708x1000_table_08.png","d5a125e78f6e60999606bea68f14c4b5b37b5b2ff25d46113ad9c244a3f48ccd",116276
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_narrow_708x1000_table_09.png","68c144d757dca8928f3a806748d267177db4a958499f78db05181c4be9dca90f",126197
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_narrow_708x1000_table_10.png","cf2c6cac0482cda3b77d549cf0311f93e8e31302966060ea3fe6f0696ee87206",127117
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_narrow_708x1000_table_11.png","e2ba6e5f792d0645da1b61699fa7294aa500c1d8443b2d3e0f8b6a32e119943f",110386
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_narrow_708x1000_table_12.png","74368d3cf540abee74c03fe9d465208de1727c1734ef4a516d747712a78c9e7c",112185
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_narrow_708x1000_table_13.png","a54dc16e97a2aaadfef79a354abeb89910f0881f39aca0c795aa69e18debab57",136567
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_narrow_708x1000_table_14.png","f9dca8c815e2e6972cf639ae1efd6abcaa68a6799071bbeefc3aa988ada7a18b",114895
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_narrow_708x1000_table_15.png","61d1e3c963b2bb93d227cc19e8da70ed12446b2ac731b604b7a7030325547477",116470
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_narrow_708x1000_table_16.png","d77cf96aefb998d3c404a0143d5969fd6e9dddfff6ce7f9d90d5cf4514a11143",106317
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_narrow_708x1000_table_17.png","ea5fa9f4f9a2b89d5f7866118e278f27d68e0c1a062256387ae25c5c9cc55e5e",128962
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_narrow_708x1000_table_18.png","85d71765b7fe21506f1dd1a59f8f365050581bef284f38147317f6b761584f98",128012
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_narrow_708x1000_table_19.png","c4ea9db5f46429fa449ac7f5f389102c73150ac991e01a7d9f3dfc34517cf0e3",96199
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_narrow_708x1000_tbl-h08-prep-input-identities_scrolled.png","1f374ebb9100145c18094db0ab9c4ec135976d5b4c9bfc452de0284639afc87d",103576
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_narrow_708x1000_tbl-h08-prep-output-identities_scrolled.png","7290c3d9d32eee8ce6d7406aa749f157b1d2d29ae9d8cdbd8fbb78a0afbdb431",123555
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_narrow_708x1000_top.png","42a5fef828606a385200d2ca264328ec118b77d368a033a8a46f2083021e5fda",137575
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_qa_corrections.csv","2b92ed94b6e07fe5a37ad8d3fcd152d947a887c2d78f8ca36dfcb4f4a2977179",1411
