source_path,source_sha256,archive_path,archive_sha256,bytes,artifact_role,canonical_copy_retired,recovery_status
artifacts/07_models/H01/main/glasses/paired_common_sample/duration_below_10_pre_sleep_models.rds,9f03122eb3c4f2d941d5b8df803ed99fe6f5e7c04fb7c7e61878e09e021f7bea,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/07_models/H01/main/glasses/paired_common_sample/duration_below_10_pre_sleep_models.rds,9f03122eb3c4f2d941d5b8df803ed99fe6f5e7c04fb7c7e61878e09e021f7bea,86488,superseded_point_models,FALSE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/07_models/H01/main/glasses/paired_common_sample/duration_below_10_pre_sleep_r2_bootstrap_draws.rds,de1294ff8f79186681b8940f7404b4e455140ea83b07ab75c0212b5e185aa2ad,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/07_models/H01/main/glasses/paired_common_sample/duration_below_10_pre_sleep_r2_bootstrap_draws.rds,de1294ff8f79186681b8940f7404b4e455140ea83b07ab75c0212b5e185aa2ad,115316,superseded_production_bootstrap_draws,TRUE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/duration_below_10_pre_sleep_model_frame.rds,36c99060cf23f67d005e4e72da3d1e9ac467b2b4b7604636541fa0c7ade4b5aa,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/duration_below_10_pre_sleep_model_frame.rds,36c99060cf23f67d005e4e72da3d1e9ac467b2b4b7604636541fa0c7ade4b5aa,13516,superseded_model_frame,FALSE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/duration_below_10_pre_sleep_models.rds,1672eecab399622109b68d97be731d7394208a2aebab29ce54388d3ecef01ab2,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/duration_below_10_pre_sleep_models.rds,1672eecab399622109b68d97be731d7394208a2aebab29ce54388d3ecef01ab2,96180,superseded_point_models,FALSE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/duration_below_10_pre_sleep_r2_bootstrap_draws.rds,b32d09ef5dcdc1471b1140c93da2d86672be177820b4557885bf50a5a3f454f9,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/duration_below_10_pre_sleep_r2_bootstrap_draws.rds,b32d09ef5dcdc1471b1140c93da2d86672be177820b4557885bf50a5a3f454f9,114636,superseded_production_bootstrap_draws,TRUE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/07_models/H01/manuscript_prepared_data/chest/paired_common_sample/duration_below_10_pre_sleep_model_frame.rds,94c39a876dcfee556ced35338463b1cafe259f7576a9641f1d0450dacf5be983,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/07_models/H01/manuscript_prepared_data/chest/paired_common_sample/duration_below_10_pre_sleep_model_frame.rds,94c39a876dcfee556ced35338463b1cafe259f7576a9641f1d0450dacf5be983,11328,superseded_model_frame,FALSE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/07_models/H01/manuscript_prepared_data/chest/paired_common_sample/duration_below_10_pre_sleep_models.rds,d1abe2e8268790a4ba151612d688ea1bf2b73a614ab5ac2dc5f817a1fa3a907e,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/07_models/H01/manuscript_prepared_data/chest/paired_common_sample/duration_below_10_pre_sleep_models.rds,d1abe2e8268790a4ba151612d688ea1bf2b73a614ab5ac2dc5f817a1fa3a907e,85028,superseded_point_models,FALSE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/07_models/H01/manuscript_prepared_data/chest/paired_common_sample/duration_below_10_pre_sleep_r2_bootstrap_draws.rds,80fd19625b0fe97986ef85a3d603d5de3cafe271fef913e2126ab3c5a1f520e8,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/07_models/H01/manuscript_prepared_data/chest/paired_common_sample/duration_below_10_pre_sleep_r2_bootstrap_draws.rds,80fd19625b0fe97986ef85a3d603d5de3cafe271fef913e2126ab3c5a1f520e8,114076,superseded_production_bootstrap_draws,TRUE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/07_models/H01/manuscript_prepared_data/glasses/all_available/duration_below_10_pre_sleep_model_frame.rds,9074c2efda4a4337c33798b4b9e5771ad8473cbe8ce8e723b11503b6deca61ee,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/07_models/H01/manuscript_prepared_data/glasses/all_available/duration_below_10_pre_sleep_model_frame.rds,9074c2efda4a4337c33798b4b9e5771ad8473cbe8ce8e723b11503b6deca61ee,12996,superseded_model_frame,FALSE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/07_models/H01/manuscript_prepared_data/glasses/all_available/duration_below_10_pre_sleep_models.rds,11370b5c70488875beb7876da7550bbe79d7d1682918034edbc4f2a211436b4d,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/07_models/H01/manuscript_prepared_data/glasses/all_available/duration_below_10_pre_sleep_models.rds,11370b5c70488875beb7876da7550bbe79d7d1682918034edbc4f2a211436b4d,93880,superseded_point_models,FALSE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/07_models/H01/manuscript_prepared_data/glasses/all_available/duration_below_10_pre_sleep_r2_bootstrap_draws.rds,54e4dd760bdc0ac3c4d3c24ce23c53cdfafe3406c39702b7b35e6de0748dc293,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/07_models/H01/manuscript_prepared_data/glasses/all_available/duration_below_10_pre_sleep_r2_bootstrap_draws.rds,54e4dd760bdc0ac3c4d3c24ce23c53cdfafe3406c39702b7b35e6de0748dc293,114316,superseded_production_bootstrap_draws,TRUE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/duration_below_10_pre_sleep_model_frame.rds,8b9e9b8296fff1c2ba3e795401cf6842d9ce6598bf963df88f86d3dc5ec30417,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/duration_below_10_pre_sleep_model_frame.rds,8b9e9b8296fff1c2ba3e795401cf6842d9ce6598bf963df88f86d3dc5ec30417,11440,superseded_model_frame,FALSE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/duration_below_10_pre_sleep_models.rds,0411d23d36858aea4bac29127113f30d79a3b9cd24ad6c8ab4b3caddd5d0ad74,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/duration_below_10_pre_sleep_models.rds,0411d23d36858aea4bac29127113f30d79a3b9cd24ad6c8ab4b3caddd5d0ad74,84948,superseded_point_models,FALSE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/duration_below_10_pre_sleep_r2_bootstrap_draws.rds,b71b3acb840377b98cb75f268b7ea084f1d3ef5355b25700e24e6f4ea07d13ae,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/duration_below_10_pre_sleep_r2_bootstrap_draws.rds,b71b3acb840377b98cb75f268b7ea084f1d3ef5355b25700e24e6f4ea07d13ae,116588,superseded_production_bootstrap_draws,TRUE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/08_diagnostics/H01/main/chest/all_available/duration_below_10_pre_sleep_diagnostics.png,7afcf3d85ca897f5c348fd6b8a55a1216be05a3a8cfe24430fbb633acfc92923,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/08_diagnostics/H01/main/chest/all_available/duration_below_10_pre_sleep_diagnostics.png,7afcf3d85ca897f5c348fd6b8a55a1216be05a3a8cfe24430fbb633acfc92923,177009,superseded_diagnostic,FALSE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/08_diagnostics/H01/main/chest/paired_common_sample/duration_below_10_pre_sleep_diagnostics.png,5da986ea8fae23acb8de25d49bb6f52d0dcd68a00fb48247777e42bbaa14cfa6,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/08_diagnostics/H01/main/chest/paired_common_sample/duration_below_10_pre_sleep_diagnostics.png,5da986ea8fae23acb8de25d49bb6f52d0dcd68a00fb48247777e42bbaa14cfa6,154292,superseded_diagnostic,FALSE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/08_diagnostics/H01/main/glasses/all_available/duration_below_10_pre_sleep_diagnostics.png,2376ec80f6cc86eb8a9e4a3219eb92c649e31bb1bf8b11f1c5445b7c390a4def,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/08_diagnostics/H01/main/glasses/all_available/duration_below_10_pre_sleep_diagnostics.png,2376ec80f6cc86eb8a9e4a3219eb92c649e31bb1bf8b11f1c5445b7c390a4def,166642,superseded_diagnostic,FALSE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/08_diagnostics/H01/main/glasses/paired_common_sample/duration_below_10_pre_sleep_diagnostics.png,805808628b55059bf8bf81aa34755b67b5ebfd53c69eef19494e131f36dc6b48,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/08_diagnostics/H01/main/glasses/paired_common_sample/duration_below_10_pre_sleep_diagnostics.png,805808628b55059bf8bf81aa34755b67b5ebfd53c69eef19494e131f36dc6b48,149884,superseded_diagnostic,FALSE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/duration_below_10_pre_sleep_diagnostics.png,e8be322a76abd94f5a551ef0776085e712a60e9df43300bada1212e34d57a2d1,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/all_available/duration_below_10_pre_sleep_diagnostics.png,e8be322a76abd94f5a551ef0776085e712a60e9df43300bada1212e34d57a2d1,194303,superseded_diagnostic,FALSE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/paired_common_sample/duration_below_10_pre_sleep_diagnostics.png,45f36d383427cf8d08266a4f731942f10918f5922cbe2985bae6fd76cf2c4673,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/08_diagnostics/H01/manuscript_prepared_data/chest/paired_common_sample/duration_below_10_pre_sleep_diagnostics.png,45f36d383427cf8d08266a4f731942f10918f5922cbe2985bae6fd76cf2c4673,176059,superseded_diagnostic,FALSE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/all_available/duration_below_10_pre_sleep_diagnostics.png,ea635e5fe1033932c64144f5d3d7a848e616e52b67d663c81d98862ab1d28c35,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/all_available/duration_below_10_pre_sleep_diagnostics.png,ea635e5fe1033932c64144f5d3d7a848e616e52b67d663c81d98862ab1d28c35,183854,superseded_diagnostic,FALSE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/paired_common_sample/duration_below_10_pre_sleep_diagnostics.png,040ffbc4a1a0031539afc90f087de6398ace51d381247a0a87a40135262644c0,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/08_diagnostics/H01/manuscript_prepared_data/glasses/paired_common_sample/duration_below_10_pre_sleep_diagnostics.png,040ffbc4a1a0031539afc90f087de6398ace51d381247a0a87a40135262644c0,165675,superseded_diagnostic,FALSE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/11_source_data/H01/main/chest/all_available/duration_below_10_pre_sleep_diagnostic_plot_data.csv,368615e13f9b5f4b22f027f7a86e1e67394c428609fe937b8c28501035fbed5a,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/11_source_data/H01/main/chest/all_available/duration_below_10_pre_sleep_diagnostic_plot_data.csv,368615e13f9b5f4b22f027f7a86e1e67394c428609fe937b8c28501035fbed5a,153165,superseded_diagnostic,FALSE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/11_source_data/H01/main/chest/all_available/duration_below_10_pre_sleep_model_frame.csv,39ac523741cc7793040e25f3555c92c75c97c21718948a3e16994d9a080adafb,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/11_source_data/H01/main/chest/all_available/duration_below_10_pre_sleep_model_frame.csv,39ac523741cc7793040e25f3555c92c75c97c21718948a3e16994d9a080adafb,130205,superseded_model_frame,FALSE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/11_source_data/H01/main/chest/paired_common_sample/duration_below_10_pre_sleep_diagnostic_plot_data.csv,23fa067a837505aadb0766e3a0bce2d2103326deb5eb6efdf68a042a3c4b5181,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/11_source_data/H01/main/chest/paired_common_sample/duration_below_10_pre_sleep_diagnostic_plot_data.csv,23fa067a837505aadb0766e3a0bce2d2103326deb5eb6efdf68a042a3c4b5181,106854,superseded_diagnostic,FALSE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/11_source_data/H01/main/chest/paired_common_sample/duration_below_10_pre_sleep_model_frame.csv,3b4e249c85b6ac9d2ee466d7c2c68132c986db7a47d5fdf00e5525ceb09e34cb,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/11_source_data/H01/main/chest/paired_common_sample/duration_below_10_pre_sleep_model_frame.csv,3b4e249c85b6ac9d2ee466d7c2c68132c986db7a47d5fdf00e5525ceb09e34cb,89652,superseded_model_frame,FALSE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/11_source_data/H01/main/glasses/all_available/duration_below_10_pre_sleep_diagnostic_plot_data.csv,d0d5a5023e186c8d3a8c31be94663b5c12279930ef06fb83857207a9909b1a17,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/11_source_data/H01/main/glasses/all_available/duration_below_10_pre_sleep_diagnostic_plot_data.csv,d0d5a5023e186c8d3a8c31be94663b5c12279930ef06fb83857207a9909b1a17,135836,superseded_diagnostic,FALSE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/11_source_data/H01/main/glasses/all_available/duration_below_10_pre_sleep_model_frame.csv,717030c902e949c87eed7177c02dd0993882676796a693f9e2c8dc46053d1d0f,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/11_source_data/H01/main/glasses/all_available/duration_below_10_pre_sleep_model_frame.csv,717030c902e949c87eed7177c02dd0993882676796a693f9e2c8dc46053d1d0f,114733,superseded_model_frame,FALSE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/11_source_data/H01/main/glasses/paired_common_sample/duration_below_10_pre_sleep_diagnostic_plot_data.csv,ff3d169ee85b228778be5d6f1d7456e6bacd1484acdb8391dd0dfb1b92d0b40c,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/11_source_data/H01/main/glasses/paired_common_sample/duration_below_10_pre_sleep_diagnostic_plot_data.csv,ff3d169ee85b228778be5d6f1d7456e6bacd1484acdb8391dd0dfb1b92d0b40c,106769,superseded_diagnostic,FALSE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/11_source_data/H01/main/glasses/paired_common_sample/duration_below_10_pre_sleep_model_frame.csv,e9ab8effb095f8b6e69526a670afc6de21814e0276d76f1db62a6d714fdb4b81,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/11_source_data/H01/main/glasses/paired_common_sample/duration_below_10_pre_sleep_model_frame.csv,e9ab8effb095f8b6e69526a670afc6de21814e0276d76f1db62a6d714fdb4b81,89592,superseded_model_frame,FALSE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/11_source_data/H01/manuscript_prepared_data/chest/all_available/duration_below_10_pre_sleep_diagnostic_plot_data.csv,108784865f5e75c6ea1fc78b45b5aa030a7bc1d7c8f1f4bd2fd52648af9614b5,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/11_source_data/H01/manuscript_prepared_data/chest/all_available/duration_below_10_pre_sleep_diagnostic_plot_data.csv,108784865f5e75c6ea1fc78b45b5aa030a7bc1d7c8f1f4bd2fd52648af9614b5,179127,superseded_diagnostic,FALSE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/11_source_data/H01/manuscript_prepared_data/chest/all_available/duration_below_10_pre_sleep_model_frame.csv,05b40537fb6b578aab1067caea20c584443eb44990890d2bb6a96f1122afbddc,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/11_source_data/H01/manuscript_prepared_data/chest/all_available/duration_below_10_pre_sleep_model_frame.csv,05b40537fb6b578aab1067caea20c584443eb44990890d2bb6a96f1122afbddc,143962,superseded_model_frame,FALSE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/11_source_data/H01/manuscript_prepared_data/chest/paired_common_sample/duration_below_10_pre_sleep_diagnostic_plot_data.csv,65277c6d68ac46ff545aba52de66738d8586f9f874f421c54498b6ff60619d7d,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/11_source_data/H01/manuscript_prepared_data/chest/paired_common_sample/duration_below_10_pre_sleep_diagnostic_plot_data.csv,65277c6d68ac46ff545aba52de66738d8586f9f874f421c54498b6ff60619d7d,129979,superseded_diagnostic,FALSE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/11_source_data/H01/manuscript_prepared_data/chest/paired_common_sample/duration_below_10_pre_sleep_model_frame.csv,44974b59ae772b15125d975a2b696a2255b5d9c90c8e950cc9dfb86f72dd6cb4,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/11_source_data/H01/manuscript_prepared_data/chest/paired_common_sample/duration_below_10_pre_sleep_model_frame.csv,44974b59ae772b15125d975a2b696a2255b5d9c90c8e950cc9dfb86f72dd6cb4,103570,superseded_model_frame,FALSE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/11_source_data/H01/manuscript_prepared_data/glasses/all_available/duration_below_10_pre_sleep_diagnostic_plot_data.csv,cbf83b5ba4a882707caac2b900ad07168005dcd57b0c00ab8718d775aef33a02,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/11_source_data/H01/manuscript_prepared_data/glasses/all_available/duration_below_10_pre_sleep_diagnostic_plot_data.csv,cbf83b5ba4a882707caac2b900ad07168005dcd57b0c00ab8718d775aef33a02,162058,superseded_diagnostic,FALSE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/11_source_data/H01/manuscript_prepared_data/glasses/all_available/duration_below_10_pre_sleep_model_frame.csv,49992796ddb36d14293e944afd66a65a7be7cb27adf3f88b0032f3ba67309b53,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/11_source_data/H01/manuscript_prepared_data/glasses/all_available/duration_below_10_pre_sleep_model_frame.csv,49992796ddb36d14293e944afd66a65a7be7cb27adf3f88b0032f3ba67309b53,129475,superseded_model_frame,FALSE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/11_source_data/H01/manuscript_prepared_data/glasses/paired_common_sample/duration_below_10_pre_sleep_diagnostic_plot_data.csv,69732398d961f7165d95b8cdf5ba618bec7563cbf35c12f7afd39040d0310da9,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/11_source_data/H01/manuscript_prepared_data/glasses/paired_common_sample/duration_below_10_pre_sleep_diagnostic_plot_data.csv,69732398d961f7165d95b8cdf5ba618bec7563cbf35c12f7afd39040d0310da9,130026,superseded_diagnostic,FALSE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
artifacts/11_source_data/H01/manuscript_prepared_data/glasses/paired_common_sample/duration_below_10_pre_sleep_model_frame.csv,0466d73b56787c7a7623debdbea3c494608890c24d0a39a37f89116bdc744f8d,audit/hypotheses/H01/superseded_pre_sleep_tweedie/files/artifacts/11_source_data/H01/manuscript_prepared_data/glasses/paired_common_sample/duration_below_10_pre_sleep_model_frame.csv,0466d73b56787c7a7623debdbea3c494608890c24d0a39a37f89116bdc744f8d,103410,superseded_model_frame,FALSE,RECOVERABLE_FROM_HASH_VERIFIED_ARCHIVE
