path,initial_sha256,final_sha256,initially_exists,finally_exists,exact
_build/nathealth/artifacts/08_diagnostics/H04/H04_reader_primary_residual_acf.csv,d04798ed062b7f4f5e12b84d95eb1a6cec56ec836e0816dd7dd36461f07ac1fc,d04798ed062b7f4f5e12b84d95eb1a6cec56ec836e0816dd7dd36461f07ac1fc,True,True,True
_build/nathealth/artifacts/08_diagnostics/H04/H04_reader_temporal_residual_acf.csv,833867397c67b4ac8ad694c75d97ce459409bc05f2cb13f10c1a9e4ded9d2ba8,833867397c67b4ac8ad694c75d97ce459409bc05f2cb13f10c1a9e4ded9d2ba8,True,True,True
_build/nathealth/artifacts/08_diagnostics/H05/H05_mder_metric010_gap_influence_refits.csv,63b86698a31437e8f90bb2aec45dc949d40670eebf7966a6c65fa40a9e0cd9e5,63b86698a31437e8f90bb2aec45dc949d40670eebf7966a6c65fa40a9e0cd9e5,True,True,True
_build/nathealth/artifacts/08_diagnostics/H05/H05_mder_metric010_influence_refits.csv,c5e4d72bc0aaf0dfb481aececede40af7a6bc86ed421895967a26340eab83ded,c5e4d72bc0aaf0dfb481aececede40af7a6bc86ed421895967a26340eab83ded,True,True,True
_build/nathealth/artifacts/08_diagnostics/H05/H05_mder_metric010_upper_tail_summary.csv,91eca42774e479b8983ff91b54501c0b8b4d73b74b381ccca23ea82fe1c1aadf,91eca42774e479b8983ff91b54501c0b8b4d73b74b381ccca23ea82fe1c1aadf,True,True,True
_build/nathealth/artifacts/08_diagnostics/H08/H08_model_diagnostics.csv,d6bc40b41094209c08d6bae6cb4cce38ebd45f85f95ee570ff33de9a123e4a68,d6bc40b41094209c08d6bae6cb4cce38ebd45f85f95ee570ff33de9a123e4a68,True,True,True
_build/nathealth/artifacts/08_diagnostics/H08/H08_participant_influence_screen.csv,f5845bb55bb40716b948937ce33785a51790edbd66f775ab09ff5518bfe2f4f9,f5845bb55bb40716b948937ce33785a51790edbd66f775ab09ff5518bfe2f4f9,True,True,True
_build/nathealth/artifacts/08_diagnostics/H09/H09_diagnostic_assessment_registry.csv,ff46eb58ab51141a5f13d5650444cc4f23ac63277340f2564b2cd4649d424ea4,ff46eb58ab51141a5f13d5650444cc4f23ac63277340f2564b2cd4649d424ea4,True,True,True
_build/nathealth/artifacts/08_diagnostics/H09/H09_diagnostic_author_adjudication.csv,d3810b038ae450f4c32b8e62f9597b67635c50ddfd92d2b374670b9c804bddd7,d3810b038ae450f4c32b8e62f9597b67635c50ddfd92d2b374670b9c804bddd7,True,True,True
_build/nathealth/artifacts/08_diagnostics/H09/H09_leave_one_site_out_summary.csv,6a45eec5b9313e7f4e191a6e949b3a19de351f4b48829bfe56fb7ed015d202df,6a45eec5b9313e7f4e191a6e949b3a19de351f4b48829bfe56fb7ed015d202df,True,True,True
_build/nathealth/artifacts/08_diagnostics/H09/H09_participant_influence_summary.csv,267674750eb7d3c41548915d4dac5ba65a6e6adc6d5ed59c27a6b01143b8649e,267674750eb7d3c41548915d4dac5ba65a6e6adc6d5ed59c27a6b01143b8649e,True,True,True
_build/nathealth/artifacts/08_diagnostics/H10/H10_leave_one_site_out_summary.csv,bcf7865bb5c73874c0da7c9f98fb0318e74ca283e6a8196d854a7f6b1c01486d,bcf7865bb5c73874c0da7c9f98fb0318e74ca283e6a8196d854a7f6b1c01486d,True,True,True
_build/nathealth/artifacts/08_diagnostics/H10/H10_participant_deletion_influence.csv,bc92d57150e869f732ae4e87dcd6032bcceea21b2927417ec553cae8fecaf6f0,bc92d57150e869f732ae4e87dcd6032bcceea21b2927417ec553cae8fecaf6f0,True,True,True
_build/nathealth/artifacts/08_diagnostics/H10/H10_primary_diagnostic_assessment.csv,82667572d98ad0dd35772272b5975ec152ab9fe7dd1f2ee26b86e25c091d3c95,82667572d98ad0dd35772272b5975ec152ab9fe7dd1f2ee26b86e25c091d3c95,True,True,True
_build/nathealth/artifacts/08_diagnostics/H10/sensitivity/H10_paired_placement_main_effects.csv,07756f76736ed7dd26610bfd06367b6112918f554da9f73c27068473d0fdb395,07756f76736ed7dd26610bfd06367b6112918f554da9f73c27068473d0fdb395,True,True,True
_build/nathealth/artifacts/08_diagnostics/H10/sensitivity/H10_preregistered_exclusion_effects.csv,7f95584d14a4f05963b9a32ea39cd5a21295d60557fbd4f3b17cc87f2a55ffe1,7f95584d14a4f05963b9a32ea39cd5a21295d60557fbd4f3b17cc87f2a55ffe1,True,True,True
_build/nathealth/artifacts/08_diagnostics/H10/sensitivity/H10_primary_gap_common_sample_effects.csv,8007b1dd38e389b5113cfd8474927926ca16c3f6b7021d90ef935634d69e4682,8007b1dd38e389b5113cfd8474927926ca16c3f6b7021d90ef935634d69e4682,True,True,True
_build/nathealth/artifacts/08_diagnostics/H11/stage3/H11_reader_activity_diagnostic_assessment.csv,6f581e2fc76437878a84256728aeeef67d7837c7c4987f0d736950e50edff02e,6f581e2fc76437878a84256728aeeef67d7837c7c4987f0d736950e50edff02e,True,True,True
_build/nathealth/artifacts/08_diagnostics/H11/stage3/H11_reader_diagnostic_assessment.csv,37d3d49074652dc30d307940649f2ab9ed72bd4670e0979f396468534faec7bd,37d3d49074652dc30d307940649f2ab9ed72bd4670e0979f396468534faec7bd,True,True,True
_build/nathealth/artifacts/08_diagnostics/H11/stage3/H11_reader_primary_residual_summary.csv,7a435a3184f8b348b1106e30afc0b56272c203da6fba497190bed6da0c81296e,7a435a3184f8b348b1106e30afc0b56272c203da6fba497190bed6da0c81296e,True,True,True
_build/nathealth/artifacts/08_diagnostics/mder_METRIC-010/verification_summary.csv,dfb1389c6e56919ba096a33c5ea8dca37e77952bb225becfedf69ea8b5228852,dfb1389c6e56919ba096a33c5ea8dca37e77952bb225becfedf69ea8b5228852,True,True,True
_build/nathealth/artifacts/08_diagnostics/mder_support_gate/mder_support_candidate_summary.csv,2a34c52731d619f2db8811b455b4e7ec37cbbe3f72fa0b11164286c03f833c6f,2a34c52731d619f2db8811b455b4e7ec37cbbe3f72fa0b11164286c03f833c6f,True,True,True
_build/nathealth/artifacts/08_diagnostics/preanalysis_comparison/categorical_distribution_overview.png,2f77996cb8e8d708702f7391afaa0d39331f3be3a87e98624c099ee53f25c3a0,2f77996cb8e8d708702f7391afaa0d39331f3be3a87e98624c099ee53f25c3a0,True,True,True
_build/nathealth/artifacts/08_diagnostics/preanalysis_comparison/categorical_levels.csv,809d109d3647ef4ac1798ef9eb59c06e2c7db41f5b9ce1dade4d0a8b583f0a22,809d109d3647ef4ac1798ef9eb59c06e2c7db41f5b9ce1dade4d0a8b583f0a22,True,True,True
_build/nathealth/artifacts/08_diagnostics/preanalysis_comparison/comparison_overview.csv,7269679e9f1450285df52f4edc7e71039e9d93ce434baf1426c8c8b3dbca264f,7269679e9f1450285df52f4edc7e71039e9d93ce434baf1426c8c8b3dbca264f,True,True,True
_build/nathealth/artifacts/08_diagnostics/preanalysis_comparison/numeric_distribution_overview.png,65fa01808dee73d64b4734b2b2502f348f7cee25c8152034a4e4fd12292e2550,65fa01808dee73d64b4734b2b2502f348f7cee25c8152034a4e4fd12292e2550,True,True,True
_build/nathealth/artifacts/08_diagnostics/preanalysis_comparison/numeric_quantiles.csv,de14f0addd8f4559d2f38da9027547b1037c50c96626a5a394ec33c04c373ba4,de14f0addd8f4559d2f38da9027547b1037c50c96626a5a394ec33c04c373ba4,True,True,True
_build/nathealth/artifacts/08_figures/H07/H07_revised_smooth_derivative_pairs_chest.png,2a714e192bd5c266d03c6f74bdabae9424f5a3663940f0bc3ae5a9ae4e066cd5,2a714e192bd5c266d03c6f74bdabae9424f5a3663940f0bc3ae5a9ae4e066cd5,True,True,True
_build/nathealth/artifacts/08_figures/H07/H07_revised_smooth_derivative_pairs_near_eye.png,f19763fe3c14c723ac38846bf735c0465ba2ee18765777a4f7304c677be71113,f19763fe3c14c723ac38846bf735c0465ba2ee18765777a4f7304c677be71113,True,True,True
_build/nathealth/artifacts/09_tables/H01/H01_exact_samples_by_site.csv,c2aa3751e809e68ad2e52040043c0e6361b5eee839d64e273f038378e66567f9,c2aa3751e809e68ad2e52040043c0e6361b5eee839d64e273f038378e66567f9,True,True,True
_build/nathealth/artifacts/09_tables/H01/stage3/H01_stage3_diagnostic_details.csv,6362997efcfee92e6a0a8d7a4c101f192d0d31c32f5844ce89d8be71be283ced,6362997efcfee92e6a0a8d7a4c101f192d0d31c32f5844ce89d8be71be283ced,True,True,True
_build/nathealth/artifacts/09_tables/H01/stage3/H01_stage3_exact_samples.csv,7bf6d03454d9b8a2ff9b640844d911519ecd0514bf2d121837e63adb2e228212,7bf6d03454d9b8a2ff9b640844d911519ecd0514bf2d121837e63adb2e228212,True,True,True
_build/nathealth/artifacts/09_tables/H01/stage3/H01_stage3_figure_display_registry.csv,5463775d8738fad71cc92357122d0c6969f48e6e324579e46b7e679feb2a71e5,5463775d8738fad71cc92357122d0c6969f48e6e324579e46b7e679feb2a71e5,True,True,True
_build/nathealth/artifacts/09_tables/H01/stage3/H01_stage3_model_results.csv,1258a7db2e000b0227d8d5e9ac7b1a0e035b21189ea10e6f9db63186f5d713df,1258a7db2e000b0227d8d5e9ac7b1a0e035b21189ea10e6f9db63186f5d713df,True,True,True
_build/nathealth/artifacts/09_tables/H01/stage3/H01_stage3_primary_metric_synthesis.csv,7f6edc7aa24b23d9eb9076dc06073512435cc61d0bb8eed2fdd8f43ec594a354,7f6edc7aa24b23d9eb9076dc06073512435cc61d0bb8eed2fdd8f43ec594a354,True,True,True
_build/nathealth/artifacts/09_tables/H01/stage3/H01_stage3_primary_publication_summary.csv,38a3f76d72b433bc3ab97d4506e59f02d582887a5d853d58fd070ebf2279309e,38a3f76d72b433bc3ab97d4506e59f02d582887a5d853d58fd070ebf2279309e,True,True,True
_build/nathealth/artifacts/09_tables/H01/stage3/H01_stage3_r2_table.csv,93a7b41482e0e0f7fd46b2c059335b326a2f966d31f6b6b52553a992fdd7ae4d,93a7b41482e0e0f7fd46b2c059335b326a2f966d31f6b6b52553a992fdd7ae4d,True,True,True
_build/nathealth/artifacts/09_tables/H01/stage3/H01_stage3_site_contrasts 2.csv,4b0bf98cc94562e5f4b935889f0b24a41b22bc61b5c1d5c51e5255ac6284a6b0,4b0bf98cc94562e5f4b935889f0b24a41b22bc61b5c1d5c51e5255ac6284a6b0,True,True,True
_build/nathealth/artifacts/09_tables/H01/stage3/H01_stage3_site_contrasts.csv,33496e57a17ae11dc6f01cc8252246459128bb0c06ffdf4de9e66c1e8c229795,33496e57a17ae11dc6f01cc8252246459128bb0c06ffdf4de9e66c1e8c229795,True,True,True
_build/nathealth/artifacts/09_tables/H02/dominance_summary.csv,c50589ee53541845cee1a104ae4aabb0bb45296a94e3ab7547fd1142ded4e84f,c50589ee53541845cee1a104ae4aabb0bb45296a94e3ab7547fd1142ded4e84f,True,True,True
_build/nathealth/artifacts/09_tables/H02/variation_summary.csv,a07296c2e64e15a0217b9efc21b83acd578574f5b456a79eb2401382b0b4d3b0,a07296c2e64e15a0217b9efc21b83acd578574f5b456a79eb2401382b0b4d3b0,True,True,True
_build/nathealth/artifacts/09_tables/H03/H03_influence_category_refits.csv,7531b91818f88b15ba28000f13e2eec21811787f08a5c0c585082a51714c3129,7531b91818f88b15ba28000f13e2eec21811787f08a5c0c585082a51714c3129,True,True,True
_build/nathealth/artifacts/09_tables/H03/H03_influence_site_context_refits.csv,ac1b0c09dc0a12c5b350419d62d00adb89ee8f3a883303e352a0f6e90e3c5654,ac1b0c09dc0a12c5b350419d62d00adb89ee8f3a883303e352a0f6e90e3c5654,True,True,True
_build/nathealth/artifacts/09_tables/H03/H03_near_eye_participant_random_intercept_marginal_r2_shapley.csv,c52d4bea68679a41b5c5d2e1056efe915a74a8f8330eb2e4959c88b6c94ee806,c52d4bea68679a41b5c5d2e1056efe915a74a8f8330eb2e4959c88b6c94ee806,True,True,True
_build/nathealth/artifacts/09_tables/H03/H03_near_eye_participant_random_intercept_summary.csv,0c32e9db4f4f9411cb72bdf88b8ee844ac6337eea49ceebd9041d31e1604746a,0c32e9db4f4f9411cb72bdf88b8ee844ac6337eea49ceebd9041d31e1604746a,True,True,True
_build/nathealth/artifacts/09_tables/H03/H03_paired_placement_comparison.csv,3e9eeeb94c9ad47c0ae00a9b146418196cf9493cc11c9df44b565219674a841e,3e9eeeb94c9ad47c0ae00a9b146418196cf9493cc11c9df44b565219674a841e,True,True,True
_build/nathealth/artifacts/09_tables/H03/H03_primary_category_estimands.csv,ed9c89b7a8a7c95127bbdeed35f05a755d2f5f595978ecd39dabaa1d80781c33,ed9c89b7a8a7c95127bbdeed35f05a755d2f5f595978ecd39dabaa1d80781c33,True,True,True
_build/nathealth/artifacts/09_tables/H03/H03_reader_heterogeneity_category_estimands.csv,b4ecfc9b9196c86865ae474dfbcfd9e4ef22b4112817d439520b57f1713d4d5a,b4ecfc9b9196c86865ae474dfbcfd9e4ef22b4112817d439520b57f1713d4d5a,True,True,True
_build/nathealth/artifacts/09_tables/H03/H03_reader_latitude_category_slopes.csv,30bb81bb176440368a45d8b3fd6e3fdc443a53d10eb440995cb0c904954536b2,30bb81bb176440368a45d8b3fd6e3fdc443a53d10eb440995cb0c904954536b2,True,True,True
_build/nathealth/artifacts/09_tables/H03/H03_sensitivity_comparison.csv,8e530336d6c98e3f9dc9c1e49eb229090e205620fde3d1280d6bf43cec6689a1,8e530336d6c98e3f9dc9c1e49eb229090e205620fde3d1280d6bf43cec6689a1,True,True,True
_build/nathealth/artifacts/09_tables/H03/H03_site_context_estimands.csv,cfc977c1251d95ca158cfb6cedc778c6a81c2215a7aa13981f6b44f976e71903,cfc977c1251d95ca158cfb6cedc778c6a81c2215a7aa13981f6b44f976e71903,True,True,True
_build/nathealth/artifacts/09_tables/H04/H04_mundlak_between_participant_estimands.csv,ae2be97d5caf8b43d9cc93cc1c9247263e367fd857500d0d3e8db0185c2112ef,ae2be97d5caf8b43d9cc93cc1c9247263e367fd857500d0d3e8db0185c2112ef,True,True,True
_build/nathealth/artifacts/09_tables/H04/H04_mundlak_between_participant_omnibus.csv,6203bafdca2009b83af68022a5bc940c54551aaa0b63cf61293ed0809c89a499,6203bafdca2009b83af68022a5bc940c54551aaa0b63cf61293ed0809c89a499,True,True,True
_build/nathealth/artifacts/09_tables/H04/H04_paired_placement_estimands.csv,905f535dac48526559b00d9f966dd4c5dd35134f0ad5045c75f4a8e9436139e5,905f535dac48526559b00d9f966dd4c5dd35134f0ad5045c75f4a8e9436139e5,True,True,True
_build/nathealth/artifacts/09_tables/H04/H04_participant_random_intercept_marginal_r2_shapley.csv,87d56a1b482e471e162171af4a6b2c3182eba08e915b7e1bca7025385e229fda,87d56a1b482e471e162171af4a6b2c3182eba08e915b7e1bca7025385e229fda,True,True,True
_build/nathealth/artifacts/09_tables/H04/H04_participant_random_intercept_summary.csv,44ce688f51b023f827ccf6fbb12d8dcc506e1c824c98d0e7d4e9bf046ec38c65,44ce688f51b023f827ccf6fbb12d8dcc506e1c824c98d0e7d4e9bf046ec38c65,True,True,True
_build/nathealth/artifacts/09_tables/H04/H04_primary_category_estimands.csv,1e4521df4026346cff6a04d2b7fbc0e942f7eed2136c313a73e37fdefaea9c75,1e4521df4026346cff6a04d2b7fbc0e942f7eed2136c313a73e37fdefaea9c75,True,True,True
_build/nathealth/artifacts/09_tables/H04/H04_reader_category_estimands.csv,e27bc81e0c6dd2ff50dd0c6ffa4e95d9c7e9c16e5b20ce45fb4df7d1e89f3652,e27bc81e0c6dd2ff50dd0c6ffa4e95d9c7e9c16e5b20ce45fb4df7d1e89f3652,True,True,True
_build/nathealth/artifacts/09_tables/H04/H04_sensitivity_comparison.csv,54bd04a0a39027aa883ba053d05e0ef13cc2b1e5ab457be126bf260d49125b01,54bd04a0a39027aa883ba053d05e0ef13cc2b1e5ab457be126bf260d49125b01,True,True,True
_build/nathealth/artifacts/09_tables/H04/H04_site_activity_estimands.csv,f07f54bc288bd660b0e3a107016c7852a64ce72c0f1594df052519062a2c5caf,f07f54bc288bd660b0e3a107016c7852a64ce72c0f1594df052519062a2c5caf,True,True,True
_build/nathealth/artifacts/09_tables/H05/H05_exactly_identified_longest_bout_sensitivity.csv,307cb5926592159593a992f7d62ecf28e1d7f837e0dfa20d8d3176a5c4bd59b6,307cb5926592159593a992f7d62ecf28e1d7f837e0dfa20d8d3176a5c4bd59b6,True,True,True
_build/nathealth/artifacts/09_tables/H05/H05_leave_one_site_out_summary.csv,096e7fcf9aa4ded9115d7ce7b5858f6f389758347219f1b401bb9e8a9c0a6e70,096e7fcf9aa4ded9115d7ce7b5858f6f389758347219f1b401bb9e8a9c0a6e70,True,True,True
_build/nathealth/artifacts/09_tables/H05/H05_manuscript_prepared_comparison.csv,995f0e4ea9349ea4aa5c523357900c4feb9a39bca039b936075582f58ca554ec,995f0e4ea9349ea4aa5c523357900c4feb9a39bca039b936075582f58ca554ec,True,True,True
_build/nathealth/artifacts/09_tables/H05/H05_mder_metric010_gap_paired_placement_comparison.csv,67efeb7cc81e1d2e689280b9a20651c2f5d91d678528391b346b6c0d2aed7174,67efeb7cc81e1d2e689280b9a20651c2f5d91d678528391b346b6c0d2aed7174,True,True,True
_build/nathealth/artifacts/09_tables/H05/H05_paired_placement_comparison.csv,de4bdacac6fd8f6b6157581d3d09c87be754f7a10cccef2d4835746122552cf0,de4bdacac6fd8f6b6157581d3d09c87be754f7a10cccef2d4835746122552cf0,True,True,True
_build/nathealth/artifacts/09_tables/H05/H05_random_site_sensitivity.csv,82177666cd3ae9a0b8bea1e8cc9472d46048a391fe5c71e802e485b37ba8f108,82177666cd3ae9a0b8bea1e8cc9472d46048a391fe5c71e802e485b37ba8f108,True,True,True
