run_id,data_scenario_id,placement,sample_scenario,analytical_role,metric_order,metric_id,analysis_unit,response_family,response_transform,site,reference,estimate_model,std_error,conf_low_model,conf_high_model,z_value,p_raw,effect_type,estimate_practical,conf_low_practical,conf_high_practical,p_adjusted_within_metric,contrast_family_n,contrast_adjustment_method,interval_method,overall_site_p_adjusted,inferential_followup_supported
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,TUM,equally_weighted_overall_site_mean,0.038317752605200775,0.0746028774621536,-0.10790120036367516,0.1845367055740767,0.5136229849128748,0.6075156064624483,ratio,1.092239183607057,0.7800075378198733,1.5294550069875175,0.694303550242798,8,BH,emmeans_wald_normal,0.008104572353827258,TRUE
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,UCR,equally_weighted_overall_site_mean,0.15456088963185258,0.08563048784980351,-0.013271782532356946,0.3223935617960621,1.8049749979581278,0.07107859453172491,ratio,1.4274499496985327,0.9699028097715641,2.100842825039605,0.14215718906344982,8,BH,emmeans_wald_normal,0.008104572353827258,TRUE
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,BAUA,equally_weighted_overall_site_mean,-0.07326841714045276,0.05944728988424421,-0.18978296429208366,0.043246130011178135,-1.2324938156662997,0.2177646753754095,ratio,0.8447565791860152,0.6459769709732565,1.1047045175664663,0.24498525979733568,9,BH,emmeans_wald_normal,4.0215062048987564e-5,TRUE
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,FUSPCEU,equally_weighted_overall_site_mean,-0.1189782641746959,0.05892601293599913,-0.23447112728179548,-0.0034854010675963026,-2.0191127525278327,0.04347550169851447,ratio,0.7603643311485236,0.5828125199865819,0.9920066852651906,0.09273530415558184,9,BH,emmeans_wald_normal,4.0215062048987564e-5,TRUE
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,IZTECH,equally_weighted_overall_site_mean,0.17228092105460724,0.05528496548701769,0.06392437981351272,0.28063746229570175,3.1162345772841835,0.0018317649655688456,ratio,1.4868971227123808,1.158575605188958,1.9082596281403459,0.01566409607673264,9,BH,emmeans_wald_normal,4.0215062048987564e-5,TRUE
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,KNUST,equally_weighted_overall_site_mean,-0.17530170637230258,0.05999924424878175,-0.29289806419953673,-0.05770534854506841,-2.921731907912523,0.00348091023927392,ratio,0.6678797772167064,0.5094504331188711,0.8755776181879437,0.01566409607673264,9,BH,emmeans_wald_normal,4.0215062048987564e-5,TRUE
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,MPI,equally_weighted_overall_site_mean,0.13311196285251226,0.048992547388157004,0.03708833446085266,0.22913559124417185,2.716983907733883,0.006587981076683826,ratio,1.3586636703629735,1.0891516016412435,1.6948668728783924,0.019763943230051477,9,BH,emmeans_wald_normal,4.0215062048987564e-5,TRUE
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,RISE,equally_weighted_overall_site_mean,-0.12510534000972198,0.0642512763904029,-0.2510355276956403,8.248476761963386e-4,-1.9471261434490155,0.05151961341976769,ratio,0.7497123412977116,0.5610020810757522,1.0019010867416018,0.09273530415558184,9,BH,emmeans_wald_normal,4.0215062048987564e-5,TRUE
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,THUAS,equally_weighted_overall_site_mean,-0.05735889353839449,0.06108162940757744,-0.17707668729426887,0.06235890021747989,-0.9390531014760204,0.3477034814081225,ratio,0.8762763820249697,0.6651556932904322,1.154406863596511,0.3477034814081225,9,BH,emmeans_wald_normal,4.0215062048987564e-5,TRUE
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,TUM,equally_weighted_overall_site_mean,0.12983407023627527,0.07497571817374526,-0.017115637099290593,0.27678377757184114,1.731681581700942,0.08333027174586673,ratio,1.348447586295043,0.9613562694854921,1.89140171099947,0.1249954076188001,9,BH,emmeans_wald_normal,4.0215062048987564e-5,TRUE
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,UCR,equally_weighted_overall_site_mean,0.11478566709217317,0.08671239633558049,-0.0551675067387275,0.28473884092307383,1.323751527381944,0.18558557932849754,ratio,1.3025237985731999,0.8807091192874915,1.9263661618743204,0.23861003056521113,9,BH,emmeans_wald_normal,4.0215062048987564e-5,TRUE
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,BAUA,equally_weighted_overall_site_mean,-0.060243429838011286,0.062306689078677625,-0.18236229642815452,0.061875436752131946,-0.9668854296195877,0.33360131121924086,ratio,0.8704755360538132,0.6571094358914645,1.1531224747065238,0.3812586413934181,8,BH,emmeans_wald_normal,0.002278393439206277,TRUE
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,FUSPCEU,equally_weighted_overall_site_mean,-0.08918993626880374,0.06476665851606322,-0.216130254359292,0.03775038182168451,-1.3770964615487016,0.16848242656072324,ratio,0.8143480555502678,0.6079526357163947,1.0908131927038187,0.22464323541429765,8,BH,emmeans_wald_normal,0.002278393439206277,TRUE
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,IZTECH,equally_weighted_overall_site_mean,0.19425225354903114,0.05745051230062972,0.08165131854642158,0.3068531885516407,3.3812101192856017,7.216733428886904e-4,ratio,1.5640558376412783,1.2068445083354953,2.0269973856314825,0.005773386743109523,8,BH,emmeans_wald_normal,0.002278393439206277,TRUE
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,KNUST,equally_weighted_overall_site_mean,-0.15801276516999474,0.06271973618620541,-0.28094118921481087,-0.03508434112517861,-2.519346776282329,0.011757279974584173,ratio,0.6950038891156131,0.5236713457019089,0.9223922787648274,0.04702911989833669,8,BH,emmeans_wald_normal,0.002278393439206277,TRUE
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,RISE,equally_weighted_overall_site_mean,-0.11460001117004849,0.0653480515552746,-0.24267983867825332,0.013479816338156328,-1.7536867349918486,0.0794841997293826,ratio,0.7680685612353849,0.5719000852989603,1.0315251386084496,0.1589683994587652,8,BH,emmeans_wald_normal,0.002278393439206277,TRUE
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,THUAS,equally_weighted_overall_site_mean,-0.044489758677170976,0.06190728010556685,-0.16582579806491496,0.076846280710573,-0.7186514833361312,0.4723556836218218,ratio,0.902630992628355,0.6826124451752258,1.1935655650756647,0.4723556836218218,8,BH,emmeans_wald_normal,0.002278393439206277,TRUE
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,TUM,equally_weighted_overall_site_mean,0.13717003669192057,0.07657760073366628,-0.012919302768553298,0.28725937615239444,1.7912553459201768,0.07325232833685838,ratio,1.3714186042974106,0.9706903166336,1.93757880962048,0.1589683994587652,8,BH,emmeans_wald_normal,0.002278393439206277,TRUE
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,UCR,equally_weighted_overall_site_mean,0.1351136108830775,0.08773817418515462,-0.03685005058912741,0.30707727235528237,1.5399637858652733,0.12356918104886938,ratio,1.364940156494612,0.9186497250975122,2.028043529446195,0.19771068967819103,8,BH,emmeans_wald_normal,0.002278393439206277,TRUE
