run_id,data_scenario_id,placement,sample_scenario,analytical_role,metric_order,metric_id,analysis_unit,response_family,response_transform,model_name,estimation_stage,formula,engine,estimation_method,family,link,observations,log_likelihood,aic,converged,positive_definite_hessian,singular,max_gradient,warnings,error,status
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,no_site,comparison,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,643,-77.92942967436227,163.85885934872454,TRUE,TRUE,FALSE,2.6361135496699717e-7,,,FITTED
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,no_photoperiod,comparison,response_value ~ site + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,643,-68.89713015401686,157.79426030803373,TRUE,TRUE,FALSE,7.569695981146651e-6,,,FITTED
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,latitude_full,comparison,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,643,-75.97464360764569,161.94928721529138,TRUE,TRUE,FALSE,2.76543232757831e-7,,,FITTED
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,random_site,comparison,response_value ~ photoperiod_centered_hours + (1 | site) + (1 |      participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,643,-73.8529996952403,157.7059993904806,TRUE,TRUE,FALSE,0.0036262700575662166,,,FITTED
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,site_full,final,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,643,-85.34811465336628,192.69622930673256,TRUE,TRUE,FALSE,3.4575009522086475e-7,,,FITTED
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,no_site,final,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,643,-84.61107144623223,177.22214289246446,TRUE,TRUE,FALSE,2.7071678232459817e-7,,,FITTED
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,no_photoperiod,final,response_value ~ site + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,643,-85.66406677429879,191.32813354859758,TRUE,TRUE,FALSE,2.8904878490720876e-7,,,FITTED
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,latitude_full,final,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,643,-85.92751738520059,181.85503477040118,TRUE,TRUE,FALSE,1.382716163789155e-7,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,site_full,comparison,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-24.072462981237294,72.14492596247459,TRUE,TRUE,FALSE,2.0578667658810446e-5,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,no_site,comparison,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-44.42553475342189,96.85106950684379,TRUE,TRUE,FALSE,1.440270125385723e-7,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,no_photoperiod,comparison,response_value ~ site + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-29.524486474223522,81.04897294844704,TRUE,TRUE,FALSE,1.3872927695501858e-4,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,latitude_full,comparison,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-43.78731041520299,97.57462083040598,TRUE,TRUE,FALSE,1.475086719437968e-7,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,random_site,comparison,response_value ~ photoperiod_centered_hours + (1 | site) + (1 |      participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-35.499336975805925,80.99867395161185,TRUE,TRUE,FALSE,0.009930007678349284,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,site_full,final,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-46.96956272587329,117.93912545174658,TRUE,TRUE,FALSE,9.123510835706838e-6,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,no_site,final,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-51.23931402340459,110.47862804680918,TRUE,TRUE,FALSE,9.12329767288611e-6,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,no_photoperiod,final,response_value ~ site + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-48.58050114726894,119.16100229453788,TRUE,TRUE,FALSE,3.0313032084450242e-5,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,latitude_full,final,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-53.873711039182275,117.74742207836455,TRUE,TRUE,FALSE,8.741238843867905e-6,,,FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,site_full,comparison,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,643,-24.44843300463742,70.89686600927485,TRUE,TRUE,FALSE,1.461657461732102e-6,,,FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,no_site,comparison,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,643,-39.039553352597586,86.07910670519517,TRUE,TRUE,FALSE,8.849525556797744e-6,,,FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,no_photoperiod,comparison,response_value ~ site + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,643,-29.58447590713964,79.16895181427928,TRUE,TRUE,FALSE,1.1938716681925143e-5,,,FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,latitude_full,comparison,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,643,-39.03544671446662,88.07089342893325,TRUE,TRUE,FALSE,8.857341526891105e-6,,,FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,random_site,comparison,response_value ~ photoperiod_centered_hours + (1 | site) + (1 |      participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,643,-33.92291580561957,77.84583161123913,TRUE,TRUE,FALSE,4.029794098414641e-4,,,FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,site_full,final,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,643,-44.701751350075746,111.40350270015149,TRUE,TRUE,FALSE,9.977327408705605e-5,,,FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,no_site,final,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,643,-45.64059778395015,99.2811955679003,TRUE,TRUE,FALSE,3.106919166384614e-6,,,FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,no_photoperiod,final,response_value ~ site + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,643,-46.11838274042815,112.2367654808563,TRUE,TRUE,FALSE,1.2526371051535534e-5,,,FITTED
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,latitude_full,final,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,643,-48.82109391596293,107.64218783192587,TRUE,TRUE,FALSE,4.9666937229631e-7,,,FITTED
