"path","bytes","sha256","independently_exact"
"candidate_build/artifacts/06_model_data/H10/H10_input_audit.csv",8083,"9c8aebbc232d8706a23b71f87e31b649078055e139f9f011bc8c0c3d4d557f3b",TRUE
"candidate_build/artifacts/08_diagnostics/H01/main/glasses/all_available/daily_geometric_mean_medi_diagnostics.png",165969,"9884f802d3a684860108c890a238a2c6da94115cec6e28af3792454903592076",TRUE
"candidate_build/artifacts/08_diagnostics/H01/main/glasses/all_available/duration_above_250_wake_diagnostics.png",180891,"57561680d936790688ed092d18bd4d5b3ffecd9593caf18dd9f7737afb2829d5",TRUE
"candidate_build/artifacts/08_diagnostics/H01/main/glasses/all_available/duration_below_10_pre_sleep_diagnostics.png",166089,"bad792b679f53f26209b969a23286312ccc3a18bc1e95aff06f1b591d25b736a",TRUE
"candidate_build/artifacts/08_diagnostics/H01/main/glasses/all_available/duration_below_1_sleep_environment_diagnostics.png",180767,"de8e2f79918a509addc890578c916278efbbf9b803622e8025ef7a1f109a446a",TRUE
"candidate_build/artifacts/08_diagnostics/H03/H03_influence_refit_registry.csv",687,"90efd11d8043af93cf1de5bbfae5c375bf1c5f3500ffaeda1a2674ed76e46ea9",TRUE
"candidate_build/artifacts/08_diagnostics/H03/H03_near_eye_participant_random_intercept_diagnostics.csv",1059,"5c752f7aa5a2b1d0d301aa0d991b9880bca9b3935bf6d156d30ae04d08957880",TRUE
"candidate_build/artifacts/08_diagnostics/H03/H03_near_eye_participant_random_intercept_shapley_models.csv",1455,"c4fcee2bf57342dddc65bbe96621be5c2076ddda1ac6cb64973a91908ec53fce",TRUE
"candidate_build/artifacts/08_diagnostics/H03/H03_reader_latitude_leave_one_site_out.csv",11230,"100b5bc929aeb03c07fd6355344bed48a04f12c9d3121d19488f72c914bed721",TRUE
"candidate_build/artifacts/08_diagnostics/H03/H03_reader_latitude_model_diagnostics.csv",1243,"4946711391fbc61a8f99aa6f1bcd2b4f611be54a7e5847af8684f731f1618034",TRUE
"candidate_build/artifacts/08_diagnostics/H03/H03_reader_temporal_residual_acf.csv",879,"dcb3d4444d154a56553fbbe62fda550859ad524a23a1ac065767fd8cf2c37a7c",TRUE
"candidate_build/artifacts/08_diagnostics/H04/H04_participant_random_intercept_diagnostics.csv",2026,"b1dae2a0ba345c1ffc7eea5a3bf2c0df9753f6bbdbb79c175761ef5377ffe541",TRUE
"candidate_build/artifacts/08_diagnostics/H04/H04_participant_random_intercept_shapley_models.csv",3516,"f68f4a0ef2ceed8455fc75854858094bf9a28b0981a53c1561bf73aae01dfe31",TRUE
"candidate_build/artifacts/08_diagnostics/H04/H04_reader_primary_residual_acf.csv",501,"d04798ed062b7f4f5e12b84d95eb1a6cec56ec836e0816dd7dd36461f07ac1fc",TRUE
"candidate_build/artifacts/08_diagnostics/H04/H04_reader_temporal_residual_acf.csv",848,"833867397c67b4ac8ad694c75d97ce459409bc05f2cb13f10c1a9e4ded9d2ba8",TRUE
"candidate_build/artifacts/08_diagnostics/H05/H05_mder_metric010_gap_influence_refits.csv",21320,"63b86698a31437e8f90bb2aec45dc949d40670eebf7966a6c65fa40a9e0cd9e5",TRUE
"candidate_build/artifacts/08_diagnostics/H05/H05_mder_metric010_influence_refits.csv",19294,"c5e4d72bc0aaf0dfb481aececede40af7a6bc86ed421895967a26340eab83ded",TRUE
"candidate_build/artifacts/08_diagnostics/H05/H05_mder_metric010_upper_tail_summary.csv",2878,"91eca42774e479b8983ff91b54501c0b8b4d73b74b381ccca23ea82fe1c1aadf",TRUE
"candidate_build/artifacts/08_diagnostics/H08/H08_model_diagnostics.csv",79980,"d6bc40b41094209c08d6bae6cb4cce38ebd45f85f95ee570ff33de9a123e4a68",TRUE
"candidate_build/artifacts/08_diagnostics/H08/H08_participant_influence_screen.csv",29833,"f5845bb55bb40716b948937ce33785a51790edbd66f775ab09ff5518bfe2f4f9",TRUE
"candidate_build/artifacts/08_diagnostics/H09/H09_diagnostic_assessment_registry.csv",127076,"ff46eb58ab51141a5f13d5650444cc4f23ac63277340f2564b2cd4649d424ea4",TRUE
"candidate_build/artifacts/08_diagnostics/H09/H09_diagnostic_author_adjudication.csv",21037,"d3810b038ae450f4c32b8e62f9597b67635c50ddfd92d2b374670b9c804bddd7",TRUE
"candidate_build/artifacts/08_diagnostics/H09/H09_leave_one_site_out_summary.csv",10145,"6a45eec5b9313e7f4e191a6e949b3a19de351f4b48829bfe56fb7ed015d202df",TRUE
"candidate_build/artifacts/08_diagnostics/H09/H09_participant_influence_summary.csv",10757,"267674750eb7d3c41548915d4dac5ba65a6e6adc6d5ed59c27a6b01143b8649e",TRUE
"candidate_build/artifacts/08_diagnostics/H10/H10_leave_one_site_out_summary.csv",9590,"bcf7865bb5c73874c0da7c9f98fb0318e74ca283e6a8196d854a7f6b1c01486d",TRUE
"candidate_build/artifacts/08_diagnostics/H10/H10_participant_deletion_influence.csv",26971,"bc92d57150e869f732ae4e87dcd6032bcceea21b2927417ec553cae8fecaf6f0",TRUE
"candidate_build/artifacts/08_diagnostics/H10/H10_primary_diagnostic_assessment.csv",70559,"82667572d98ad0dd35772272b5975ec152ab9fe7dd1f2ee26b86e25c091d3c95",TRUE
"candidate_build/artifacts/08_diagnostics/H10/sensitivity/H10_paired_placement_main_effects.csv",114571,"07756f76736ed7dd26610bfd06367b6112918f554da9f73c27068473d0fdb395",TRUE
"candidate_build/artifacts/08_diagnostics/H10/sensitivity/H10_preregistered_exclusion_effects.csv",63037,"7f95584d14a4f05963b9a32ea39cd5a21295d60557fbd4f3b17cc87f2a55ffe1",TRUE
"candidate_build/artifacts/08_diagnostics/H10/sensitivity/H10_primary_gap_common_sample_effects.csv",123379,"8007b1dd38e389b5113cfd8474927926ca16c3f6b7021d90ef935634d69e4682",TRUE
"candidate_build/artifacts/08_diagnostics/H11/stage3/H11_reader_activity_diagnostic_assessment.csv",2553,"6f581e2fc76437878a84256728aeeef67d7837c7c4987f0d736950e50edff02e",TRUE
"candidate_build/artifacts/08_diagnostics/H11/stage3/H11_reader_diagnostic_assessment.csv",2178,"37d3d49074652dc30d307940649f2ab9ed72bd4670e0979f396468534faec7bd",TRUE
"candidate_build/artifacts/08_diagnostics/H11/stage3/H11_reader_primary_residual_summary.csv",2285,"7a435a3184f8b348b1106e30afc0b56272c203da6fba497190bed6da0c81296e",TRUE
"candidate_build/artifacts/08_diagnostics/mder_METRIC-010/verification_summary.csv",534,"dfb1389c6e56919ba096a33c5ea8dca37e77952bb225becfedf69ea8b5228852",TRUE
"candidate_build/artifacts/08_diagnostics/mder_support_gate/mder_support_candidate_summary.csv",2533,"2a34c52731d619f2db8811b455b4e7ec37cbbe3f72fa0b11164286c03f833c6f",TRUE
"candidate_build/artifacts/08_diagnostics/preanalysis_comparison/categorical_distribution_overview.png",537764,"2f77996cb8e8d708702f7391afaa0d39331f3be3a87e98624c099ee53f25c3a0",TRUE
"candidate_build/artifacts/08_diagnostics/preanalysis_comparison/categorical_levels.csv",21916,"809d109d3647ef4ac1798ef9eb59c06e2c7db41f5b9ce1dade4d0a8b583f0a22",TRUE
"candidate_build/artifacts/08_diagnostics/preanalysis_comparison/comparison_overview.csv",161946,"7269679e9f1450285df52f4edc7e71039e9d93ce434baf1426c8c8b3dbca264f",TRUE
"candidate_build/artifacts/08_diagnostics/preanalysis_comparison/numeric_distribution_overview.png",294536,"65fa01808dee73d64b4734b2b2502f348f7cee25c8152034a4e4fd12292e2550",TRUE
"candidate_build/artifacts/08_diagnostics/preanalysis_comparison/numeric_quantiles.csv",174995,"de14f0addd8f4559d2f38da9027547b1037c50c96626a5a394ec33c04c373ba4",TRUE
"candidate_build/artifacts/08_figures/H07/H07_revised_smooth_derivative_pairs_chest.png",650084,"2a714e192bd5c266d03c6f74bdabae9424f5a3663940f0bc3ae5a9ae4e066cd5",TRUE
"candidate_build/artifacts/08_figures/H07/H07_revised_smooth_derivative_pairs_near_eye.png",643848,"f19763fe3c14c723ac38846bf735c0465ba2ee18765777a4f7304c677be71113",TRUE
"candidate_build/artifacts/09_tables/H01/H01_exact_samples_by_site.csv",201047,"c2aa3751e809e68ad2e52040043c0e6361b5eee839d64e273f038378e66567f9",TRUE
"candidate_build/artifacts/09_tables/H01/stage3/H01_stage3_diagnostic_details.csv",12737,"6362997efcfee92e6a0a8d7a4c101f192d0d31c32f5844ce89d8be71be283ced",TRUE
"candidate_build/artifacts/09_tables/H01/stage3/H01_stage3_exact_samples.csv",76475,"7bf6d03454d9b8a2ff9b640844d911519ecd0514bf2d121837e63adb2e228212",TRUE
"candidate_build/artifacts/09_tables/H01/stage3/H01_stage3_figure_display_registry.csv",2148,"5463775d8738fad71cc92357122d0c6969f48e6e324579e46b7e679feb2a71e5",TRUE
"candidate_build/artifacts/09_tables/H01/stage3/H01_stage3_model_results.csv",37620,"1258a7db2e000b0227d8d5e9ac7b1a0e035b21189ea10e6f9db63186f5d713df",TRUE
"candidate_build/artifacts/09_tables/H01/stage3/H01_stage3_primary_metric_synthesis.csv",19737,"7f6edc7aa24b23d9eb9076dc06073512435cc61d0bb8eed2fdd8f43ec594a354",TRUE
"candidate_build/artifacts/09_tables/H01/stage3/H01_stage3_primary_publication_summary.csv",5593,"38a3f76d72b433bc3ab97d4506e59f02d582887a5d853d58fd070ebf2279309e",TRUE
"candidate_build/artifacts/09_tables/H01/stage3/H01_stage3_r2_table.csv",53142,"93a7b41482e0e0f7fd46b2c059335b326a2f966d31f6b6b52553a992fdd7ae4d",TRUE
"candidate_build/artifacts/09_tables/H01/stage3/H01_stage3_site_contrasts 2.csv",163523,"4b0bf98cc94562e5f4b935889f0b24a41b22bc61b5c1d5c51e5255ac6284a6b0",TRUE
"candidate_build/artifacts/09_tables/H01/stage3/H01_stage3_site_contrasts.csv",182514,"33496e57a17ae11dc6f01cc8252246459128bb0c06ffdf4de9e66c1e8c229795",TRUE
"candidate_build/artifacts/09_tables/H02/dominance_summary.csv",9051,"c50589ee53541845cee1a104ae4aabb0bb45296a94e3ab7547fd1142ded4e84f",TRUE
"candidate_build/artifacts/09_tables/H02/variation_summary.csv",22180,"a07296c2e64e15a0217b9efc21b83acd578574f5b456a79eb2401382b0b4d3b0",TRUE
"candidate_build/artifacts/09_tables/H03/H03_influence_category_refits.csv",103418,"7531b91818f88b15ba28000f13e2eec21811787f08a5c0c585082a51714c3129",TRUE
"candidate_build/artifacts/09_tables/H03/H03_influence_site_context_refits.csv",520755,"ac1b0c09dc0a12c5b350419d62d00adb89ee8f3a883303e352a0f6e90e3c5654",TRUE
"candidate_build/artifacts/09_tables/H03/H03_near_eye_participant_random_intercept_marginal_r2_shapley.csv",2025,"c52d4bea68679a41b5c5d2e1056efe915a74a8f8330eb2e4959c88b6c94ee806",TRUE
"candidate_build/artifacts/09_tables/H03/H03_near_eye_participant_random_intercept_summary.csv",1123,"0c32e9db4f4f9411cb72bdf88b8ee844ac6337eea49ceebd9041d31e1604746a",TRUE
"candidate_build/artifacts/09_tables/H03/H03_paired_placement_comparison.csv",1403,"3e9eeeb94c9ad47c0ae00a9b146418196cf9493cc11c9df44b565219674a841e",TRUE
"candidate_build/artifacts/09_tables/H03/H03_primary_category_estimands.csv",5384,"ed9c89b7a8a7c95127bbdeed35f05a755d2f5f595978ecd39dabaa1d80781c33",TRUE
"candidate_build/artifacts/09_tables/H03/H03_reader_heterogeneity_category_estimands.csv",6280,"b4ecfc9b9196c86865ae474dfbcfd9e4ef22b4112817d439520b57f1713d4d5a",TRUE
"candidate_build/artifacts/09_tables/H03/H03_reader_latitude_category_slopes.csv",7121,"30bb81bb176440368a45d8b3fd6e3fdc443a53d10eb440995cb0c904954536b2",TRUE
"candidate_build/artifacts/09_tables/H03/H03_sensitivity_comparison.csv",47957,"8e530336d6c98e3f9dc9c1e49eb229090e205620fde3d1280d6bf43cec6689a1",TRUE
"candidate_build/artifacts/09_tables/H03/H03_site_context_estimands.csv",64670,"cfc977c1251d95ca158cfb6cedc778c6a81c2215a7aa13981f6b44f976e71903",TRUE
"candidate_build/artifacts/09_tables/H04/H04_mundlak_between_participant_estimands.csv",3165,"ae2be97d5caf8b43d9cc93cc1c9247263e367fd857500d0d3e8db0185c2112ef",TRUE
"candidate_build/artifacts/09_tables/H04/H04_mundlak_between_participant_omnibus.csv",781,"6203bafdca2009b83af68022a5bc940c54551aaa0b63cf61293ed0809c89a499",TRUE
"candidate_build/artifacts/09_tables/H04/H04_paired_placement_estimands.csv",4585,"905f535dac48526559b00d9f966dd4c5dd35134f0ad5045c75f4a8e9436139e5",TRUE
"candidate_build/artifacts/09_tables/H04/H04_participant_random_intercept_marginal_r2_shapley.csv",4067,"87d56a1b482e471e162171af4a6b2c3182eba08e915b7e1bca7025385e229fda",TRUE
"candidate_build/artifacts/09_tables/H04/H04_participant_random_intercept_summary.csv",2702,"44ce688f51b023f827ccf6fbb12d8dcc506e1c824c98d0e7d4e9bf046ec38c65",TRUE
"candidate_build/artifacts/09_tables/H04/H04_primary_category_estimands.csv",4469,"1e4521df4026346cff6a04d2b7fbc0e942f7eed2136c313a73e37fdefaea9c75",TRUE
"candidate_build/artifacts/09_tables/H04/H04_reader_category_estimands.csv",5994,"e27bc81e0c6dd2ff50dd0c6ffa4e95d9c7e9c16e5b20ce45fb4df7d1e89f3652",TRUE
"candidate_build/artifacts/09_tables/H04/H04_sensitivity_comparison.csv",47991,"54bd04a0a39027aa883ba053d05e0ef13cc2b1e5ab457be126bf260d49125b01",TRUE
"candidate_build/artifacts/09_tables/H04/H04_site_activity_estimands.csv",27807,"f07f54bc288bd660b0e3a107016c7852a64ce72c0f1594df052519062a2c5caf",TRUE
"candidate_build/artifacts/09_tables/H05/H05_exactly_identified_longest_bout_sensitivity.csv",6363,"307cb5926592159593a992f7d62ecf28e1d7f837e0dfa20d8d3176a5c4bd59b6",TRUE
"candidate_build/artifacts/09_tables/H05/H05_leave_one_site_out_summary.csv",15550,"096e7fcf9aa4ded9115d7ce7b5858f6f389758347219f1b401bb9e8a9c0a6e70",TRUE
"candidate_build/artifacts/09_tables/H05/H05_manuscript_prepared_comparison.csv",18079,"995f0e4ea9349ea4aa5c523357900c4feb9a39bca039b936075582f58ca554ec",TRUE
"candidate_build/artifacts/09_tables/H05/H05_mder_metric010_gap_paired_placement_comparison.csv",4445,"67efeb7cc81e1d2e689280b9a20651c2f5d91d678528391b346b6c0d2aed7174",TRUE
"candidate_build/artifacts/09_tables/H05/H05_paired_placement_comparison.csv",36508,"de4bdacac6fd8f6b6157581d3d09c87be754f7a10cccef2d4835746122552cf0",TRUE
"candidate_build/artifacts/09_tables/H05/H05_random_site_sensitivity.csv",109334,"82177666cd3ae9a0b8bea1e8cc9472d46048a391fe5c71e802e485b37ba8f108",TRUE
"candidate_build/artifacts/09_tables/H06/H06_stage3_site_specific_significance_screen.csv",48691,"dacc1b3a1d92c0900f440a54ea9cb165bf1945563100eb29337e6e23f701b297",TRUE
"candidate_build/artifacts/09_tables/H06/employment_eligibility_sensitivity/H06_employment_eligibility_effect_comparison.csv",1889,"8499a4fe3d6679b85679ffb827afb8fa4781b90378f1ba710540430b78bfed6b",TRUE
"candidate_build/artifacts/09_tables/H06/employment_eligibility_sensitivity/H06_employment_eligibility_heterogeneity_comparison.csv",1368,"5a9a254956a0d76719e5c75701d7b5a52916f829c7b79a029ed6e56ddc78f72d",TRUE
"candidate_build/artifacts/09_tables/H07/H07_main_curve_points.csv",381306,"e92a5a89e0eda37c57de0dfa6a68d2e8c4f08b08d0ebfab5e7f2c332c9bdb034",TRUE
"candidate_build/artifacts/09_tables/H07/H07_main_samples.csv",3494,"5b9965d05fe18b63899264df80c468b470cc477e659dcf573f84f2ed98cd2d80",TRUE
"candidate_build/artifacts/09_tables/H07/H07_revised_derivative_points.csv",1175999,"8fd527ef2800217e78d4de4ce9dc55246dfd301f6a85b47cbfa91236131540e4",TRUE
"candidate_build/artifacts/09_tables/H07/H07_revised_paired_figure_settings.csv",1058,"e7fe343dca5b2d10efce3cea245f95f52bfbd27f997933346c50696b949ee4e2",TRUE
"candidate_build/artifacts/09_tables/H08/H08_exactly_identified_longest_period_sensitivity.csv",3236,"435be3e82b4fb64f3d5bb673fe887e232328817e496823f6c7eff8085ee2c8a9",TRUE
"candidate_build/artifacts/09_tables/H08/H08_gap_timing_unaware_sensitivity.csv",15731,"22309f1cfa3fff204f7098baf24c31a6a415187f435b6112b553d15751ab7db2",TRUE
"candidate_build/artifacts/09_tables/H08/H08_metric011_bh_recalculation.csv",9097,"cf6d4f1218773c7cf74b629692bfdb7cb32814643cd98a65df4ad5460c0bc3f1",TRUE
"candidate_build/artifacts/09_tables/H08/H08_metric011_result_comparison.csv",2327,"b77e94084804c5a02755eab19dfad97fe1fc45ead573dbe9ebb6acf06ef9a75e",TRUE
"candidate_build/artifacts/09_tables/H08/H08_model_results_master.csv",98459,"45d11175943af6637347a39e533a4f44c600ce29010dd0bbb4caa38ead82e575",TRUE
"candidate_build/artifacts/09_tables/H08/H08_observed_dose_sensitivity.csv",3160,"d859f8cd51f1cf203a50919d29f3181aa43b0d5e34e9a6672e139362a6bdcdaf",TRUE
"candidate_build/artifacts/09_tables/H08/H08_participant_summary_sensitivity.csv",11085,"fc6961db006fe62d95348b62db2a2a276c40803e68d0844f725c0a80a60ce29a",TRUE
"candidate_build/artifacts/09_tables/H08/H08_photoperiod_sensitivity.csv",11423,"f99d6deb929961993823f1420fea166134ea4314d8247ff16e40b158c44bcd0d",TRUE
"candidate_build/artifacts/09_tables/H08/H08_site_specific_slopes.csv",430411,"47a8fd41e19baec4c33fb27a9e52b3c69a40aa2f706a3bd2c3db7e93dccc2242",TRUE
"candidate_build/artifacts/09_tables/H09/H09_ar1_sensitivity.csv",16322,"dbbdb047eecf2bd120be42fd401a26a8c46d77ae07d375345f174822333c6159",TRUE
"candidate_build/artifacts/09_tables/H09/H09_fifth_outcome_sensitivity.csv",3418,"71c7f9795aaffacff29baab49c33275b92c0081673d502b6fd3ada45624bd8e3",TRUE
"candidate_build/artifacts/09_tables/H09/H09_gap_timing_unaware_sensitivity.csv",26677,"057aad30063b690e012def7b2862d8e599045baa46172083d043bf3cad9671f2",TRUE
"candidate_build/artifacts/09_tables/H09/H09_l10_cut_sensitivity.csv",2914,"4a3c04b81e1b05df9e4696cc5c8a95e575393f4a29e03434a665a34321907cde",TRUE
"candidate_build/artifacts/09_tables/H09/H09_model_results_master.csv",115263,"d7a09b4d2954f13cafca37193415f58ae11216e695fcbc8b39ca676d75077321",TRUE
"candidate_build/artifacts/09_tables/H09/H09_paired_placement_effects.csv",8394,"ecc9fe09a1e823ec6b45b2b28239e56bf773a6d8a8c0bb458413e1e2e9b170b0",TRUE
"candidate_build/artifacts/09_tables/H09/H09_participant_summary_sensitivity.csv",14772,"e464b5c3f29325aa728af746e982fd67cf783264b013e19830e67aa1aa32d5a9",TRUE
"candidate_build/artifacts/09_tables/H09/H09_photoperiod_sensitivity.csv",15506,"e71fa9d19b74a90ae887ceef076a084dd9e5a4ddb32830abed5ed561414c5625",TRUE
"candidate_build/artifacts/09_tables/H09/H09_site_specific_slopes.csv",419052,"23cdb15cdbe3909e0dabe558cd41879368c267989fa4014dc0da0577e733e4a6",TRUE
"candidate_build/artifacts/09_tables/H10/H10_primary_interaction_results.csv",37219,"59788530607ff3d73c8745c08f1036cac174ac99fab38a3b8b2ad5114da736ff",TRUE
"candidate_build/artifacts/09_tables/H10/H10_primary_main_results.csv",90676,"e9aece156ae0547db806400fc7aed13dc22a35ef1a1af722383ac38139ccc492",TRUE
"candidate_build/artifacts/09_tables/H10/H10_site_specific_effects.csv",622246,"2a0c41ab4f7f812e3cb69ea6179faeb99d7648819af89da372bbc5d0c1f7a0cc",TRUE
"candidate_build/artifacts/09_tables/H11/stage3/H11_reader_activity_global_comparison.csv",1853,"445d74c2eb2f65e9ba0d5a125fefd0eb1713e3b99931044f4d3681f20527a62e",TRUE
"candidate_build/artifacts/09_tables/H11/stage3/H11_reader_activity_samples.csv",718,"5843617b8ca30224de764d0919c8c464454af47cba719a32678737987d45cef1",TRUE
"candidate_build/artifacts/09_tables/H11/stage3/H11_reader_curve_variation_effect_size.csv",1277,"2777b5e0d33671b0b953df1beb86da300a135fb93965124b4951e74d98cfa9b4",TRUE
"candidate_build/artifacts/09_tables/H11/stage3/H11_reader_global_tests.csv",1918,"bb96c5a8009813e058fe41e8d0b52d46ae9ae5b15d853fda74e1f241235532fb",TRUE
"candidate_build/artifacts/09_tables/H11/stage3/H11_reader_level_shape_decomposition.csv",2245,"613cf9f0012823ef5996b74e65fd0f80a43a96edb1a7c9aefc8553e163b7732e",TRUE
"candidate_build/artifacts/09_tables/H11/stage3/H11_reader_samples.csv",1090,"2aa7c87705db6068c410319eccbc35036b65fbac678c5ab4409581109315d58c",TRUE
"candidate_build/artifacts/10_figures/H01/gates/H01_l10_midpoint_noon_conversion_sensitivity_histogram.png",138211,"d154e2af603351fb5e22388f014b49c326e3388c0996445a48b24923a4674eb1",TRUE
"candidate_build/artifacts/10_figures/H01/gates/H01_l10_midpoint_primary_16h_conversion_histogram.png",142512,"3698f52db9f1c8c0d88c2594575c581486790722c4b55b6195936effdd08b4ad",TRUE
"candidate_build/artifacts/10_figures/H01/reporting/H01_figure_s10_photoperiod_latitude.png",277164,"47379ec93be51ba36b02fe8cebbe04a89bf0594c562e597714d1aa137538c211",TRUE
"candidate_build/artifacts/10_figures/H01/response_family_candidates/H01_response_family_diagnostic_status.png",217343,"e715fa9560c530db126bbe29b892851e928876f309b8512f79896dd172a9a689",TRUE
"candidate_build/artifacts/10_figures/H01/stage3/H01_stage3_diagnostic_assessment 2.png",495057,"103556d8d6ca681cb8fba1ba65f4b1d7d5839ee477215becdfbc7480af0613c4",TRUE
"candidate_build/artifacts/10_figures/H01/stage3/H01_stage3_diagnostic_assessment.png",495057,"103556d8d6ca681cb8fba1ba65f4b1d7d5839ee477215becdfbc7480af0613c4",TRUE
"candidate_build/artifacts/10_figures/H01/stage3/H01_stage3_model_support 2.png",332771,"a06d33e4d9708e7a60c0296a645b7c136ffea9f6be5bcf0c7a5e38615a3069de",TRUE
"candidate_build/artifacts/10_figures/H01/stage3/H01_stage3_model_support.png",332911,"cff7d52c1483b1d90d9fc187a8797b58ec7f0707ec8fc14df7dde9cd08ee5696",TRUE
"candidate_build/artifacts/10_figures/H01/stage3/H01_stage3_paired_placement 2.png",237215,"5ca5a91ed367bdf0158bae99a671819eccf14de0d06938c91a2268275998fee5",TRUE
"candidate_build/artifacts/10_figures/H01/stage3/H01_stage3_paired_placement.png",237502,"fccf4fc76be0e348348e01fac7379d7b83453d74fe68c630d03c4140b2c0f605",TRUE
"candidate_build/artifacts/10_figures/H01/stage3/H01_stage3_photoperiod_latitude_chest.png",213063,"2d7a52fa342f4e7ea395a406e236951521a38e5ca481798a3289b62f2165edcd",TRUE
"candidate_build/artifacts/10_figures/H01/stage3/H01_stage3_photoperiod_latitude_near_eye.png",222423,"0bf40dbcfb09009d1cfaa48915860f8aacd89982ff347175d4fdcc309a7a88a7",TRUE
"candidate_build/artifacts/10_figures/H01/stage3/H01_stage3_r2_intervals 2.png",232327,"47b3e49b4f484c6112b784d1c544eb846b8987e8dbb914a997da943245e8094a",TRUE
"candidate_build/artifacts/10_figures/H01/stage3/H01_stage3_r2_intervals.png",232203,"a1850ae0fb1a34ca854444195ed577879aa332a4fa4de8be34ae11a86f7fe969",TRUE
"candidate_build/artifacts/10_figures/H01/stage3/H01_stage3_site_contrasts_chest 2.png",890511,"e54eb00b33529e46ccf4d782593917035162c166f0b5a1ccd0787e4bd62fce7a",TRUE
"candidate_build/artifacts/10_figures/H01/stage3/H01_stage3_site_contrasts_chest.png",889975,"d3ac65ca113402ff2f0d880ba3770d24000a2092194ed139d8a010ec0968e2f8",TRUE
"candidate_build/artifacts/10_figures/H01/stage3/H01_stage3_site_contrasts_near_eye 2.png",603885,"f8503fa9cdddb864afab0d4d623941ba49d180dc83846245b5f686bcbfa37940",TRUE
"candidate_build/artifacts/10_figures/H01/stage3/H01_stage3_site_contrasts_near_eye.png",743684,"1900f637c266f40ae99d352a62b63b585406eb23dbd9ef20780c18d50106ea68",TRUE
"candidate_build/artifacts/10_figures/H02/figure4_exact_layout_replication.png",2389678,"2d31f38a169659b37a16c44b9845605186709e4dc7734a8f97342408711f9ac2",TRUE
